InstrumentName, NJH
StartTime, 2021-09-01 00:00:00
EndTime, 2021-10-01 00:00:00
Date,81102,PM2.5 - Local Conditions,PM2.5 Total Atmospheric
09/01/2021 01:03:00,59.79843,33.038796,
09/01/2021 01:04:00,58.954721,33.341326,
09/01/2021 01:05:00,59.27268,33.569683,
09/01/2021 01:06:00,62.150096,33.85126,
09/01/2021 01:07:00,63.47509,34.093673,
09/01/2021 01:08:00,65.493133,34.433681,
09/01/2021 01:09:00,66.678236,34.929825,
09/01/2021 01:10:00,66.753865,35.440075,
09/01/2021 01:11:00,66.90371,35.798615,
09/01/2021 01:12:00,68.581188,36.293969,
09/01/2021 01:13:00,69.374282,36.799796,
09/01/2021 01:14:00,70.472546,37.248772,
09/01/2021 01:15:00,71.202711,37.6639,
09/01/2021 01:16:00,71.541769,38.114877,
09/01/2021 01:17:00,70.34782,38.37724,
09/01/2021 01:18:00,71.2572,38.66803,
09/01/2021 01:19:00,71.700045,38.996405,
09/01/2021 01:20:00,71.821766,39.205023,
09/01/2021 01:21:00,72.140003,39.369211,
09/01/2021 01:22:00,72.236852,39.643576,
09/01/2021 01:23:00,71.991048,39.792603,
09/01/2021 01:24:00,73.18046,39.85135,
09/01/2021 01:25:00,73.615006,39.95279,
09/01/2021 01:26:00,74.060026,40.155827,
09/01/2021 01:27:00,74.162849,40.255635,
09/01/2021 01:28:00,74.036114,40.414453,
09/01/2021 01:29:00,72.575447,40.578799,
09/01/2021 01:30:00,72.127726,40.614491,
09/01/2021 01:31:00,73.021954,40.606752,
09/01/2021 01:32:00,73.894314,40.646705,
09/01/2021 01:33:00,76.305574,40.781309,
09/01/2021 01:34:00,78.605184,40.831687,
09/01/2021 01:35:00,77.810401,40.851322,
09/01/2021 01:36:00,78.764388,40.87459,
09/01/2021 01:37:00,79.961199,40.751146,
09/01/2021 01:38:00,81.742863,40.676553,
09/01/2021 01:39:00,81.491349,40.608752,
09/01/2021 01:40:00,81.782077,40.532106,
09/01/2021 01:41:00,83.065537,40.548688,
09/01/2021 01:42:00,82.460815,40.567587,
09/01/2021 01:43:00,83.350454,40.511734,
09/01/2021 01:44:00,81.979292,40.402241,
09/01/2021 01:45:00,81.46653,40.4094,
09/01/2021 01:46:00,81.567867,40.432614,
09/01/2021 01:47:00,80.929304,40.398871,
09/01/2021 01:48:00,79.819695,40.362234,
09/01/2021 01:49:00,79.261554,40.347441,
09/01/2021 01:50:00,80.616181,40.382395,
09/01/2021 01:51:00,80.359791,40.333912,
09/01/2021 01:52:00,79.229465,40.221734,
09/01/2021 01:53:00,79.097457,40.148563,
09/01/2021 01:54:00,77.12223,40.123927,
09/01/2021 01:55:00,77.672689,39.965266,
09/01/2021 01:56:00,76.585566,39.824503,
09/01/2021 01:57:00,77.723301,39.723432,
09/01/2021 01:58:00,78.900589,39.686059,
09/01/2021 01:59:00,79.744796,39.653052,
09/01/2021 02:00:00,80.534579,39.577618,
09/01/2021 02:01:00,81.178013,39.413081,
09/01/2021 02:02:00,83.37993,39.310885,
09/01/2021 02:03:00,85.973278,39.292829,
09/01/2021 02:04:00,86.191256,39.262191,
09/01/2021 02:05:00,86.436256,39.269034,
09/01/2021 02:06:00,85.628723,39.334256,
09/01/2021 02:07:00,84.667337,39.300198,
09/01/2021 02:08:00,84.127934,39.222446,
09/01/2021 02:09:00,83.157878,39.149065,
09/01/2021 02:10:00,82.319991,39.059839,
09/01/2021 02:11:00,82.629265,39.008671,
09/01/2021 02:12:00,80.60735,39.044047,
09/01/2021 02:13:00,79.198676,39.107162,
09/01/2021 02:14:00,76.682928,39.111005,
09/01/2021 02:15:00,74.897075,39.086159,
09/01/2021 02:16:00,75.442773,39.008934,
09/01/2021 02:17:00,76.126612,38.948819,
09/01/2021 02:18:00,77.243451,38.918392,
09/01/2021 02:19:00,78.409645,38.891334,
09/01/2021 02:20:00,77.460502,38.840746,
09/01/2021 02:21:00,75.914408,38.781998,
09/01/2021 02:22:00,73.884961,38.715303,
09/01/2021 02:23:00,74.217372,38.586069,
09/01/2021 02:24:00,75.386049,38.365817,
09/01/2021 02:25:00,74.434703,38.150462,
09/01/2021 02:26:00,76.03114,38.051707,
09/01/2021 02:27:00,76.039906,37.931265,
09/01/2021 02:28:00,77.347673,37.679851,
09/01/2021 02:29:00,75.732183,37.510241,
09/01/2021 02:30:00,73.997301,37.369373,
09/01/2021 02:31:00,74.533616,37.220505,
09/01/2021 02:32:00,76.279541,36.956139,
09/01/2021 02:33:00,77.964781,36.670615,
09/01/2021 02:34:00,78.205983,36.392669,
09/01/2021 02:35:00,76.468554,36.182736,
09/01/2021 02:36:00,76.61666,35.933375,
09/01/2021 02:37:00,76.358474,35.630004,
09/01/2021 02:38:00,76.326535,35.337846,
09/01/2021 02:39:00,75.59603,35.158919,
09/01/2021 02:40:00,76.505915,34.971201,
09/01/2021 02:41:00,76.475463,34.801223,
09/01/2021 02:42:00,75.406184,34.592289,
09/01/2021 02:43:00,73.771187,34.543017,
09/01/2021 02:44:00,73.330126,34.47011,
09/01/2021 02:45:00,72.710152,34.390673,
09/01/2021 02:46:00,72.448489,34.282812,
09/01/2021 02:47:00,73.306679,34.277653,
09/01/2021 02:48:00,70.82178,34.241121,
09/01/2021 02:49:00,69.293171,34.120887,
09/01/2021 02:50:00,68.92156,34.081301,
09/01/2021 02:51:00,67.77229,34.102095,
09/01/2021 02:52:00,67.302681,34.074405,
09/01/2021 02:53:00,66.910618,34.011764,
09/01/2021 02:54:00,69.298077,34.038505,
09/01/2021 02:55:00,70.315626,34.11694,
09/01/2021 02:56:00,69.814965,34.241541,
09/01/2021 02:57:00,70.161663,34.38183,
09/01/2021 02:58:00,70.367847,34.483375,
09/01/2021 02:59:00,70.690726,34.629139,
09/01/2021 03:00:00,71.489083,34.828963,
09/01/2021 03:01:00,70.672636,34.977411,
09/01/2021 03:02:00,72.268655,35.11549,
09/01/2021 03:03:00,72.600636,35.261095,
09/01/2021 03:04:00,73.001635,35.441233,
09/01/2021 03:05:00,71.227263,35.586997,
09/01/2021 03:06:00,69.870976,35.713599,
09/01/2021 03:07:00,70.904612,35.81109,
09/01/2021 03:08:00,71.553035,35.866889,
09/01/2021 03:09:00,70.408194,35.771503,
09/01/2021 03:10:00,70.269053,35.8033,
09/01/2021 03:11:00,70.337487,35.823567,
09/01/2021 03:12:00,71.092132,35.803352,
09/01/2021 03:13:00,71.094219,35.716177,
09/01/2021 03:14:00,70.564281,35.644322,
09/01/2021 03:15:00,70.996198,35.563729,
09/01/2021 03:16:00,72.330678,35.462289,
09/01/2021 03:17:00,72.189838,35.375431,
09/01/2021 03:18:00,72.181376,35.23967,
09/01/2021 03:19:00,70.606892,35.12128,
09/01/2021 03:20:00,71.646799,35.104698,
09/01/2021 03:21:00,74.687709,34.978307,
09/01/2021 03:22:00,74.874556,34.902293,
09/01/2021 03:23:00,75.186493,34.796905,
09/01/2021 03:24:00,75.925527,34.755741,
09/01/2021 03:25:00,77.89406,34.725524,
09/01/2021 03:26:00,77.447805,34.674989,
09/01/2021 03:27:00,76.953724,34.595606,
09/01/2021 03:28:00,76.522056,34.470794,
09/01/2021 03:29:00,75.088634,34.375146,
09/01/2021 03:30:00,75.756306,34.361616,
09/01/2021 03:31:00,76.014,34.358037,
09/01/2021 03:32:00,73.524541,34.410783,
09/01/2021 03:33:00,73.366489,34.447473,
09/01/2021 03:34:00,74.145726,34.435156,
09/01/2021 03:35:00,71.656381,34.346929,
09/01/2021 03:36:00,69.621365,34.231066,
09/01/2021 03:37:00,70.154635,34.201007,
09/01/2021 03:38:00,72.360509,34.119519,
09/01/2021 03:39:00,74.220097,33.975229,
09/01/2021 03:40:00,78.266147,33.859051,
09/01/2021 03:41:00,77.874979,33.602162,
09/01/2021 03:42:00,76.401925,33.369224,
09/01/2021 03:43:00,75.388026,33.112336,
09/01/2021 03:44:00,75.277367,32.777012,
09/01/2021 03:45:00,75.90578,32.521228,
09/01/2021 03:46:00,79.175014,32.419368,
09/01/2021 03:47:00,81.153251,32.170428,
09/01/2021 03:48:00,80.535722,31.811942,
09/01/2021 03:49:00,79.57012,31.50736,
09/01/2021 03:50:00,76.642434,31.259894,
09/01/2021 03:51:00,73.052168,30.979106,
09/01/2021 03:52:00,71.851285,30.783071,
09/01/2021 03:53:00,71.194992,30.454379,
09/01/2021 03:54:00,71.132712,30.107263,
09/01/2021 03:55:00,72.701727,29.760516,
09/01/2021 03:56:00,72.066596,29.374498,
09/01/2021 03:57:00,68.131136,28.938735,
09/01/2021 03:58:00,66.213361,28.655421,
09/01/2021 03:59:00,66.529857,28.40048,
09/01/2021 04:00:00,66.05504,28.118796,
09/01/2021 04:01:00,65.491029,27.840588,
09/01/2021 04:02:00,65.972669,27.53806,
09/01/2021 04:03:00,67.021883,27.264536,
09/01/2021 04:04:00,67.501458,27.033915,
09/01/2021 04:05:00,66.777979,26.747863,
09/01/2021 04:06:00,63.606389,26.530666,
09/01/2021 04:07:00,60.945764,26.384482,
09/01/2021 04:08:00,59.864138,26.173864,
09/01/2021 04:09:00,59.254005,25.991462,
09/01/2021 04:10:00,59.337884,25.841857,
09/01/2021 04:11:00,58.24019,25.728152,
09/01/2021 04:12:00,56.709641,25.596391,
09/01/2021 04:13:00,55.190953,25.567385,
09/01/2021 04:14:00,53.170511,25.48695,
09/01/2021 04:15:00,52.265982,25.433729,
09/01/2021 04:16:00,51.522793,25.423676,
09/01/2021 04:17:00,51.081165,25.380404,
09/01/2021 04:18:00,50.995817,25.254012,
09/01/2021 04:19:00,50.797265,25.164786,
09/01/2021 04:20:00,50.002473,25.048659,
09/01/2021 04:21:00,48.625107,24.984279,
09/01/2021 04:22:00,48.534611,24.912845,
09/01/2021 04:23:00,49.46528,24.836042,
09/01/2021 04:24:00,49.180472,24.620108,
09/01/2021 04:25:00,48.139508,24.390645,
09/01/2021 04:26:00,48.662235,24.239091,
09/01/2021 04:27:00,50.474849,24.105856,
09/01/2021 04:28:00,51.671236,23.993941,
09/01/2021 04:29:00,53.278669,23.924929,
09/01/2021 04:30:00,53.580725,23.841019,
09/01/2021 04:31:00,53.434057,23.667408,
09/01/2021 04:32:00,53.675659,23.405519,
09/01/2021 04:33:00,51.968561,23.182215,
09/01/2021 04:34:00,51.600612,23.032293,
09/01/2021 04:35:00,51.883308,22.981494,
09/01/2021 04:36:00,52.72462,22.929695,
09/01/2021 04:37:00,52.594011,22.827624,
09/01/2021 04:38:00,51.126482,22.758664,
09/01/2021 04:39:00,49.670188,22.636642,
09/01/2021 04:40:00,48.636259,22.518568,
09/01/2021 04:41:00,50.168236,22.366962,
09/01/2021 04:42:00,50.570928,22.319637,
09/01/2021 04:43:00,49.941182,22.272102,
09/01/2021 04:44:00,50.862996,22.244255,
09/01/2021 04:45:00,51.803608,22.139973,
09/01/2021 04:46:00,53.134885,21.980365,
09/01/2021 04:47:00,52.62093,21.874714,
09/01/2021 04:48:00,51.79292,21.742585,
09/01/2021 04:49:00,51.796659,21.64841,
09/01/2021 04:50:00,52.253488,21.518176,
09/01/2021 04:51:00,50.812583,21.339459,
09/01/2021 04:52:00,49.464034,21.214384,
09/01/2021 04:53:00,50.017898,21.15532,
09/01/2021 04:54:00,49.853117,21.078096,
09/01/2021 04:55:00,48.87578,20.942703,
09/01/2021 04:56:00,48.103486,20.831788,
09/01/2021 04:57:00,46.339368,20.802782,
09/01/2021 04:58:00,46.047249,20.744035,
09/01/2021 04:59:00,46.649971,20.706291,
09/01/2021 05:00:00,45.583518,20.546946,
09/01/2021 05:01:00,44.84556,20.505483,
09/01/2021 05:02:00,44.570962,20.483409,
09/01/2021 05:03:00,43.460275,20.443612,
09/01/2021 05:04:00,42.065425,20.340225,
09/01/2021 05:05:00,40.555839,20.292795,
09/01/2021 05:06:00,40.162354,20.244207,
09/01/2021 05:07:00,39.179506,20.186986,
09/01/2021 05:08:00,39.183959,20.042855,
09/01/2021 05:09:00,39.59174,19.898723,
09/01/2021 05:10:00,39.891631,19.734903,
09/01/2021 05:11:00,41.549072,19.665207,
09/01/2021 05:12:00,41.446205,19.545237,
09/01/2021 05:13:00,41.409756,19.428164,
09/01/2021 05:14:00,41.220112,19.341201,
09/01/2021 05:15:00,41.252827,19.27661,
09/01/2021 05:16:00,41.975776,19.118897,
09/01/2021 05:17:00,42.351178,18.988768,
09/01/2021 05:18:00,42.090005,18.903701,
09/01/2021 05:19:00,41.614207,18.853428,
09/01/2021 05:20:00,40.743684,18.840688,
09/01/2021 05:21:00,39.033096,18.836003,
09/01/2021 05:22:00,37.061563,18.767254,
09/01/2021 05:23:00,37.869366,18.683345,
09/01/2021 05:24:00,37.684498,18.649654,
09/01/2021 05:25:00,37.726882,18.589012,
09/01/2021 05:26:00,38.016359,18.472727,
09/01/2021 05:27:00,38.998019,18.440142,
09/01/2021 05:28:00,38.46566,18.43172,
09/01/2021 05:29:00,39.141213,18.391608,
09/01/2021 05:30:00,38.370782,18.296169,
09/01/2021 05:31:00,38.609929,18.167198,
09/01/2021 05:32:00,38.62811,18.087289,
09/01/2021 05:33:00,39.650251,18.017592,
09/01/2021 05:34:00,38.867586,17.94442,
09/01/2021 05:35:00,38.287678,17.886515,
09/01/2021 05:36:00,38.279229,17.802237,
09/01/2021 05:37:00,39.13102,17.731224,
09/01/2021 05:38:00,38.407977,17.6271,
09/01/2021 05:39:00,38.779448,17.530556,
09/01/2021 05:40:00,37.983132,17.422168,
09/01/2021 05:41:00,38.144861,17.403269,
09/01/2021 05:42:00,37.98601,17.376317,
09/01/2021 05:43:00,38.066594,17.292881,
09/01/2021 05:44:00,37.866251,17.267824,
09/01/2021 05:45:00,37.61783,17.224079,
09/01/2021 05:46:00,37.462782,17.15733,
09/01/2021 05:47:00,37.582537,17.140222,
09/01/2021 05:48:00,37.028404,17.132904,
09/01/2021 05:49:00,36.981847,17.169859,
09/01/2021 05:50:00,37.516751,17.215919,
09/01/2021 05:51:00,38.588858,17.218552,
09/01/2021 05:52:00,37.964776,17.183387,
09/01/2021 05:53:00,38.44654,17.251926,
09/01/2021 05:54:00,40.504357,17.332678,
09/01/2021 05:55:00,40.169592,17.334941,
09/01/2021 05:56:00,40.779815,17.430064,
09/01/2021 05:57:00,41.252849,17.508131,
09/01/2021 05:58:00,40.983728,17.528502,
09/01/2021 05:59:00,41.449094,17.585881,
09/01/2021 06:00:00,41.304271,17.555086,
09/01/2021 06:01:00,39.806298,17.483705,
09/01/2021 06:02:00,38.328385,17.461491,
09/01/2021 06:03:00,39.884596,17.45928,
09/01/2021 06:04:00,41.007454,17.437486,
09/01/2021 06:05:00,40.171907,17.418378,
09/01/2021 06:06:00,41.947116,17.436591,
09/01/2021 06:07:00,43.032786,17.386793,
09/01/2021 06:08:00,44.536892,17.36621,
09/01/2021 06:09:00,44.506501,17.366631,
09/01/2021 06:10:00,43.529138,17.339837,
09/01/2021 06:11:00,43.865994,17.396479,
09/01/2021 06:12:00,44.380034,17.469176,
09/01/2021 06:13:00,44.892281,17.548349,
09/01/2021 06:14:00,43.91868,17.634522,
09/01/2021 06:15:00,42.036325,17.743279,
09/01/2021 06:16:00,40.388702,17.786024,
09/01/2021 06:17:00,38.123536,17.803711,
09/01/2021 06:18:00,36.630866,17.866775,
09/01/2021 06:19:00,36.33092,17.905729,
09/01/2021 06:20:00,36.292961,17.943894,
09/01/2021 06:21:00,35.677964,17.971688,
09/01/2021 06:22:00,34.373678,17.960213,
09/01/2021 06:23:00,33.954304,17.944052,
09/01/2021 06:24:00,34.739701,17.918995,
09/01/2021 06:25:00,35.547666,17.877356,
09/01/2021 06:26:00,35.674476,17.831926,
09/01/2021 06:27:00,36.455951,17.824451,
09/01/2021 06:28:00,36.212817,17.811975,
09/01/2021 06:29:00,35.816599,17.797446,
09/01/2021 06:30:00,34.216666,17.772863,
09/01/2021 06:31:00,35.4697,17.752017,
09/01/2021 06:32:00,35.304926,17.733908,
09/01/2021 06:33:00,34.926807,17.707009,
09/01/2021 06:34:00,35.622267,17.752912,
09/01/2021 06:35:00,34.386482,17.746911,
09/01/2021 06:36:00,33.471355,17.794972,
09/01/2021 06:37:00,34.377711,17.81445,
09/01/2021 06:38:00,35.873032,17.881251,
09/01/2021 06:39:00,37.969999,17.916942,
09/01/2021 06:40:00,37.824795,17.912573,
09/01/2021 06:41:00,38.665727,17.922627,
09/01/2021 06:42:00,37.423027,17.947263,
09/01/2021 06:43:00,37.925641,17.973373,
09/01/2021 06:44:00,39.222863,18.108187,
09/01/2021 06:45:00,38.987226,18.161724,
09/01/2021 06:46:00,39.824027,18.218418,
09/01/2021 06:47:00,39.969304,18.252529,
09/01/2021 06:48:00,39.347664,18.310961,
09/01/2021 06:49:00,37.726355,18.328069,
09/01/2021 06:50:00,37.64161,18.404715,
09/01/2021 06:51:00,39.664407,18.549741,
09/01/2021 06:52:00,39.242818,18.624544,
09/01/2021 06:53:00,39.993553,18.711139,
09/01/2021 06:54:00,40.50629,18.756779,
09/01/2021 06:55:00,40.664961,18.721035,
09/01/2021 06:56:00,42.208068,18.671763,
09/01/2021 06:57:00,42.436575,18.665341,
09/01/2021 06:58:00,42.896961,18.641548,
09/01/2021 06:59:00,43.614644,18.640969,
09/01/2021 07:00:00,43.01591,18.601856,
09/01/2021 07:01:00,40.81397,18.545267,
09/01/2021 07:02:00,38.686571,18.438052,
09/01/2021 07:03:00,38.030238,18.394871,
09/01/2021 07:04:00,38.063264,18.415769,
09/01/2021 07:05:00,38.099021,18.459251,
09/01/2021 07:06:00,38.106337,18.4692,
09/01/2021 07:07:00,37.297106,18.567586,
09/01/2021 07:08:00,38.25943,18.672289,
09/01/2021 07:09:00,38.755406,18.66871,
09/01/2021 07:10:00,38.3097,18.596381,
09/01/2021 07:11:00,38.454165,18.645864,
09/01/2021 07:12:00,39.331489,18.707138,
09/01/2021 07:13:00,40.138026,18.762727,
09/01/2021 07:14:00,40.533828,18.810104,
09/01/2021 07:15:00,39.767743,18.781151,
09/01/2021 07:16:00,39.866668,18.796155,
09/01/2021 07:17:00,39.293014,18.763779,
09/01/2021 07:18:00,39.42352,18.738617,
09/01/2021 07:19:00,38.765487,18.68545,
09/01/2021 07:20:00,37.28885,18.720456,
09/01/2021 07:21:00,37.296002,18.786889,
09/01/2021 07:22:00,38.269127,18.803577,
09/01/2021 07:23:00,37.806149,18.807104,
09/01/2021 07:24:00,37.816188,18.7901,
09/01/2021 07:25:00,38.853753,18.794206,
09/01/2021 07:26:00,39.555882,18.879591,
09/01/2021 07:27:00,38.531976,18.850638,
09/01/2021 07:28:00,37.141897,18.864325,
09/01/2021 07:29:00,36.372337,18.822843,
09/01/2021 07:30:00,35.530501,18.835477,
09/01/2021 07:31:00,36.076655,18.830581,
09/01/2021 07:32:00,37.089494,18.809841,
09/01/2021 07:33:00,36.831529,18.801682,
09/01/2021 07:34:00,36.678857,18.836477,
09/01/2021 07:35:00,36.072843,18.800787,
09/01/2021 07:36:00,34.635932,18.812631,
09/01/2021 07:37:00,33.818185,18.740934,
09/01/2021 07:38:00,33.400891,18.724562,
09/01/2021 07:39:00,34.057608,18.782204,
09/01/2021 07:40:00,34.409421,18.816105,
09/01/2021 07:41:00,34.553276,18.852533,
09/01/2021 07:42:00,33.836122,18.889645,
09/01/2021 07:43:00,33.004071,18.935443,
09/01/2021 07:44:00,32.687288,19.007298,
09/01/2021 07:45:00,32.585764,18.990769,
09/01/2021 07:46:00,33.134315,19.030407,
09/01/2021 07:47:00,33.760283,19.005245,
09/01/2021 07:48:00,33.645107,18.995032,
09/01/2021 07:49:00,34.097853,19.014614,
09/01/2021 07:50:00,34.15193,19.017405,
09/01/2021 07:51:00,34.631676,19.067256,
09/01/2021 07:52:00,36.587376,19.089787,
09/01/2021 07:53:00,38.735377,19.109949,
09/01/2021 07:54:00,39.61414,19.094893,
09/01/2021 07:55:00,39.484365,19.083364,
09/01/2021 07:56:00,39.857563,19.186541,
09/01/2021 07:57:00,39.536029,19.273978,
09/01/2021 07:58:00,39.437723,19.338779,
09/01/2021 07:59:00,39.368052,19.415477,
09/01/2021 08:00:00,39.000833,19.454853,
09/01/2021 08:01:00,39.501473,19.520918,
09/01/2021 08:02:00,38.769746,19.539921,
09/01/2021 08:03:00,38.128249,19.562293,
09/01/2021 08:04:00,36.137063,19.615093,
09/01/2021 08:05:00,34.956059,19.649415,
09/01/2021 08:06:00,34.924247,19.735167,
09/01/2021 08:07:00,35.174859,19.739483,
09/01/2021 08:08:00,34.936917,19.747327,
09/01/2021 08:09:00,34.788476,19.764225,
09/01/2021 08:10:00,35.562405,19.82592,
09/01/2021 08:11:00,35.79175,19.861032,
09/01/2021 08:12:00,36.525926,19.940205,
09/01/2021 08:13:00,37.436606,19.933729,
09/01/2021 08:14:00,38.809419,20.031484,
09/01/2021 08:15:00,39.672972,20.105919,
09/01/2021 08:16:00,39.657322,20.219729,
09/01/2021 08:17:00,41.194143,20.325432,
09/01/2021 08:18:00,41.512188,20.39934,
09/01/2021 08:19:00,41.789867,20.469406,
09/01/2021 08:20:00,42.213208,20.561001,
09/01/2021 08:21:00,41.831693,20.616959,
09/01/2021 08:22:00,41.87139,20.661177,
09/01/2021 08:23:00,41.713385,20.704501,
09/01/2021 08:24:00,40.29597,20.749773,
09/01/2021 08:25:00,39.897059,20.807467,
09/01/2021 08:26:00,40.347583,20.795886,
09/01/2021 08:27:00,40.134887,20.809468,
09/01/2021 08:28:00,38.651671,20.789832,
09/01/2021 08:29:00,38.774151,20.843474,
09/01/2021 08:30:00,38.758326,20.899063,
09/01/2021 08:31:00,38.516103,20.931648,
09/01/2021 08:32:00,38.395623,20.959969,
09/01/2021 08:33:00,38.958296,20.987974,
09/01/2021 08:34:00,38.947581,21.026402,
09/01/2021 08:35:00,40.006703,21.08436,
09/01/2021 08:36:00,39.590896,21.075358,
09/01/2021 08:37:00,38.88825,21.139633,
09/01/2021 08:38:00,39.248781,21.158953,
09/01/2021 08:39:00,38.80534,21.239546,
09/01/2021 08:40:00,38.312653,21.228596,
09/01/2021 08:41:00,38.485082,21.197275,
09/01/2021 08:42:00,39.359304,21.236019,
09/01/2021 08:43:00,40.576445,21.296556,
09/01/2021 08:44:00,40.006516,21.314455,
09/01/2021 08:45:00,39.8256,21.3034,
09/01/2021 08:46:00,38.964602,21.3363,
09/01/2021 08:47:00,38.957471,21.385783,
09/01/2021 08:48:00,39.129366,21.370675,
09/01/2021 08:49:00,38.630188,21.347513,
09/01/2021 08:50:00,39.16747,21.31577,
09/01/2021 08:51:00,39.853114,21.384941,
09/01/2021 08:52:00,39.854014,21.403628,
09/01/2021 08:53:00,39.10446,21.354988,
09/01/2021 08:54:00,38.404869,21.370306,
09/01/2021 08:55:00,38.78038,21.424527,
09/01/2021 08:56:00,40.079518,21.470377,
09/01/2021 08:57:00,39.999762,21.464903,
09/01/2021 08:58:00,40.240106,21.475852,
09/01/2021 08:59:00,40.40565,21.488117,
09/01/2021 09:00:00,40.422833,21.500278,
09/01/2021 09:01:00,39.985597,21.46275,
09/01/2021 09:02:00,39.296968,21.373149,
09/01/2021 09:03:00,38.762497,21.304294,
09/01/2021 09:04:00,39.276949,21.277026,
09/01/2021 09:05:00,38.485705,21.200855,
09/01/2021 09:06:00,38.019147,21.115102,
09/01/2021 09:07:00,36.383312,21.054881,
09/01/2021 09:08:00,36.31735,21.014084,
09/01/2021 09:09:00,37.165716,20.937017,
09/01/2021 09:10:00,37.804427,20.908328,
09/01/2021 09:11:00,38.894758,20.924699,
09/01/2021 09:12:00,40.003511,20.954758,
09/01/2021 09:13:00,40.562477,21.022559,
09/01/2021 09:14:00,41.554322,21.114892,
09/01/2021 09:15:00,42.746137,21.181746,
09/01/2021 09:16:00,43.410092,21.237861,
09/01/2021 09:17:00,44.508816,21.326351,
09/01/2021 09:18:00,44.804514,21.3642,
09/01/2021 09:19:00,44.796542,21.342249,
09/01/2021 09:20:00,44.003438,21.34367,
09/01/2021 09:21:00,43.474625,21.341617,
09/01/2021 09:22:00,42.550724,21.317191,
09/01/2021 09:23:00,41.609551,21.311769,
09/01/2021 09:24:00,42.019752,21.264024,
09/01/2021 09:25:00,41.967828,21.199539,
09/01/2021 09:26:00,40.514355,21.138001,
09/01/2021 09:27:00,40.193251,21.122156,
09/01/2021 09:28:00,39.862422,21.074042,
09/01/2021 09:29:00,40.234418,21.053038,
09/01/2021 09:30:00,41.087507,21.082518,
09/01/2021 09:31:00,41.170947,21.087045,
09/01/2021 09:32:00,40.672455,21.097257,
09/01/2021 09:33:00,40.744198,21.102679,
09/01/2021 09:34:00,40.734248,21.091835,
09/01/2021 09:35:00,41.212235,21.137159,
