InstrumentName, I-25 Denver
StartTime, 2021-09-01 00:00:00
EndTime, 2021-10-01 00:00:00
Date,CO,NO2,PM2.5
09/04/2021 14:00:00,0.378,11.0,12.9
09/04/2021 15:00:00,0.33,12.0,10.3
09/04/2021 16:00:00,0.233,7.0,8.8
09/04/2021 17:00:00,0.193,3.0,8.1
09/04/2021 18:00:00,0.192,1.0,9.3
09/04/2021 19:00:00,0.23,2.0,10.3
09/04/2021 20:00:00,0.249,4.0,9.8
09/04/2021 21:00:00,0.187,1.0,8.9
09/04/2021 22:00:00,0.272,4.0,8.0
09/04/2021 23:00:00,0.244,5.0,7.7
09/05/2021 00:00:00,0.181,1.0,7.9
09/05/2021 01:00:00,0.204,3.0,6.5
09/05/2021 02:00:00,0.311,9.0,6.1
09/05/2021 03:00:00,0.314,7.0,6.7
09/05/2021 04:00:00,0.468,,8.0
09/05/2021 05:00:00,0.473,17.0,9.5
09/05/2021 06:00:00,0.646,20.0,12.8
09/05/2021 07:00:00,0.757,22.0,15.5
09/05/2021 09:00:00,0.412,16.0,14.9
09/05/2021 10:00:00,0.382,14.0,13.7
09/05/2021 11:00:00,0.271,12.0,13.5
09/05/2021 12:00:00,0.292,13.0,12.5
09/05/2021 13:00:00,0.253,9.0,11.6
09/05/2021 14:00:00,0.252,7.0,10.6
09/05/2021 15:00:00,0.279,7.0,8.5
09/05/2021 16:00:00,0.219,5.0,7.0
09/05/2021 17:00:00,0.19,0.0,7.0
09/05/2021 18:00:00,0.24,1.0,7.2
09/05/2021 19:00:00,0.249,3.0,7.1
09/05/2021 20:00:00,0.246,2.0,6.5
09/05/2021 21:00:00,0.254,4.0,6.3
09/05/2021 22:00:00,0.217,1.0,6.1
09/05/2021 23:00:00,0.216,2.0,6.2
09/06/2021 00:00:00,0.204,1.0,6.2
09/06/2021 02:00:00,0.687,26.0,10.6
09/06/2021 03:00:00,1.284,52.0,15.7
09/06/2021 04:00:00,0.669,,15.0
09/06/2021 06:00:00,0.39,19.0,13.8
09/06/2021 07:00:00,0.325,20.0,13.2
09/06/2021 09:00:00,0.508,20.0,14.5
09/06/2021 10:00:00,0.525,21.0,14.8
09/06/2021 11:00:00,0.56,26.0,23.5
09/06/2021 12:00:00,0.639,29.0,25.1
09/06/2021 13:00:00,0.54,27.0,14.6
09/06/2021 14:00:00,0.299,13.0,11.3
09/06/2021 15:00:00,0.31,10.0,8.7
09/06/2021 16:00:00,0.26,9.0,8.2
09/06/2021 17:00:00,0.227,3.0,7.4
09/06/2021 18:00:00,0.196,0.0,6.4
09/06/2021 19:00:00,0.233,1.0,7.0
09/06/2021 20:00:00,0.275,4.0,7.1
09/06/2021 21:00:00,0.283,3.0,6.4
09/06/2021 22:00:00,0.317,9.0,5.9
09/06/2021 23:00:00,0.517,15.0,6.4
09/07/2021 00:00:00,0.542,15.0,8.5
09/07/2021 01:00:00,0.561,20.0,9.2
09/07/2021 02:00:00,0.566,20.0,9.6
09/07/2021 03:00:00,0.417,16.0,11.2
09/07/2021 04:00:00,0.407,,14.1
09/07/2021 06:00:00,0.563,36.0,20.0
09/07/2021 07:00:00,0.398,25.0,20.5
09/07/2021 09:00:00,0.275,19.0,20.1
09/07/2021 10:00:00,0.288,20.0,19.2
09/07/2021 11:00:00,0.344,23.0,19.4
09/07/2021 12:00:00,1.063,42.0,21.8
09/07/2021 13:00:00,0.604,39.0,23.2
09/07/2021 14:00:00,,35.0,20.7
09/07/2021 15:00:00,0.878,45.0,21.2
09/07/2021 16:00:00,0.5,25.0,22.7
09/07/2021 18:00:00,0.42,12.0,22.2
09/07/2021 19:00:00,0.486,18.0,22.8
09/07/2021 20:00:00,0.4,9.0,21.9
09/07/2021 21:00:00,0.425,14.0,20.4
09/07/2021 22:00:00,0.321,11.0,20.5
09/07/2021 23:00:00,0.349,6.0,20.8
09/08/2021 00:00:00,0.318,5.0,21.0
09/08/2021 01:00:00,0.349,7.0,22.9
09/08/2021 02:00:00,0.411,15.0,23.9
09/08/2021 03:00:00,0.876,35.0,29.1
09/08/2021 04:00:00,0.837,,31.2
09/08/2021 06:00:00,0.614,22.0,35.4
09/08/2021 07:00:00,0.501,30.0,35.2
09/08/2021 09:00:00,0.46,21.0,36.9
09/08/2021 10:00:00,0.571,26.0,36.8
09/08/2021 11:00:00,0.881,34.0,38.1
09/08/2021 12:00:00,1.239,36.0,40.4
09/08/2021 14:00:00,1.133,47.0,38.9
09/08/2021 15:00:00,0.741,35.0,31.4
09/08/2021 16:00:00,0.561,24.0,26.0
09/08/2021 17:00:00,0.615,34.0,25.0
09/08/2021 18:00:00,0.558,31.0,23.0
09/08/2021 19:00:00,0.466,26.0,23.0
09/08/2021 20:00:00,0.534,30.0,21.4
09/08/2021 21:00:00,0.708,35.0,19.5
09/08/2021 22:00:00,0.666,38.0,18.3
09/09/2021 00:00:00,0.777,37.0,17.7
09/09/2021 01:00:00,0.561,22.0,18.7
09/09/2021 02:00:00,0.42,16.0,21.4
09/09/2021 03:00:00,0.844,38.0,25.6
09/09/2021 05:00:00,0.822,36.0,31.6
09/09/2021 06:00:00,0.738,35.0,33.9
09/09/2021 11:00:00,0.636,45.0,34.6
09/09/2021 12:00:00,1.175,48.0,35.8
09/09/2021 13:00:00,1.396,49.0,37.0
09/09/2021 14:00:00,0.975,46.0,32.6
09/09/2021 15:00:00,0.615,33.0,25.3
09/09/2021 16:00:00,0.49,31.0,19.1
09/09/2021 17:00:00,0.386,22.0,13.6
09/09/2021 18:00:00,0.268,9.0,11.2
09/09/2021 20:00:00,0.224,7.0,9.4
09/09/2021 21:00:00,0.222,6.0,8.8
09/09/2021 22:00:00,0.241,7.0,9.4
09/09/2021 23:00:00,0.271,4.0,8.9
09/10/2021 00:00:00,0.313,8.0,10.7
09/10/2021 01:00:00,0.532,29.0,14.3
09/10/2021 02:00:00,1.487,,18.0
09/10/2021 03:00:00,1.216,59.0,19.4
09/10/2021 04:00:00,0.815,,17.9
09/10/2021 06:00:00,0.569,40.0,19.5
09/10/2021 07:00:00,0.358,30.0,19.7
09/10/2021 09:00:00,0.505,36.0,21.5
09/10/2021 11:00:00,0.81,31.0,22.7
09/10/2021 12:00:00,1.375,42.0,25.2
09/10/2021 13:00:00,1.524,46.0,26.3
09/10/2021 14:00:00,0.689,41.0,18.2
09/10/2021 15:00:00,0.526,35.0,15.4
09/10/2021 16:00:00,0.449,32.0,13.3
09/10/2021 17:00:00,0.336,22.0,11.7
09/10/2021 18:00:00,0.239,9.0,8.6
09/10/2021 19:00:00,0.252,12.0,8.4
09/10/2021 21:00:00,0.346,18.0,8.8
09/10/2021 22:00:00,0.345,24.0,7.1
09/10/2021 23:00:00,0.378,16.0,6.7
09/11/2021 00:00:00,0.249,8.0,7.2
09/11/2021 02:00:00,1.33,,14.6
09/11/2021 03:00:00,1.246,49.0,16.1
09/11/2021 04:00:00,0.953,,15.9
09/11/2021 06:00:00,0.582,37.0,
09/11/2021 07:00:00,0.424,27.0,14.9
09/11/2021 09:00:00,0.515,31.0,17.9
09/11/2021 10:00:00,0.318,23.0,16.4
09/11/2021 11:00:00,0.312,27.0,16.4
09/11/2021 12:00:00,0.575,35.0,16.8
09/11/2021 13:00:00,0.484,31.0,15.8
09/11/2021 14:00:00,0.362,21.0,13.1
09/11/2021 15:00:00,0.442,21.0,10.1
09/11/2021 16:00:00,0.33,17.0,8.3
09/11/2021 17:00:00,0.217,6.0,6.7
09/11/2021 18:00:00,0.177,2.0,5.1
09/11/2021 19:00:00,0.149,0.0,4.4
09/11/2021 20:00:00,0.231,5.0,4.2
09/11/2021 21:00:00,0.547,18.0,5.0
09/11/2021 22:00:00,0.63,25.0,5.6
09/11/2021 23:00:00,0.71,25.0,5.7
09/12/2021 00:00:00,0.654,29.0,6.2
09/12/2021 01:00:00,0.451,20.0,6.7
09/12/2021 02:00:00,0.441,17.0,5.6
09/12/2021 03:00:00,0.423,10.0,5.2
09/12/2021 04:00:00,0.499,,6.4
09/12/2021 05:00:00,0.387,14.0,7.5
09/12/2021 06:00:00,0.644,21.0,6.5
09/12/2021 07:00:00,0.415,14.0,6.3
09/12/2021 09:00:00,0.314,15.0,7.7
09/12/2021 10:00:00,0.244,8.0,7.5
09/12/2021 11:00:00,0.239,11.0,7.7
09/12/2021 13:00:00,0.3,12.0,7.9
09/12/2021 14:00:00,0.266,12.0,8.0
09/12/2021 15:00:00,0.219,8.0,6.7
09/12/2021 16:00:00,0.394,11.0,5.3
09/12/2021 17:00:00,0.282,9.0,4.5
09/12/2021 18:00:00,0.339,10.0,4.7
09/12/2021 19:00:00,0.327,10.0,4.6
09/12/2021 20:00:00,0.301,8.0,4.4
09/12/2021 21:00:00,0.141,0.0,3.7
09/12/2021 22:00:00,0.142,1.0,3.6
09/12/2021 23:00:00,0.265,5.0,4.0
09/13/2021 00:00:00,0.463,14.0,4.5
09/13/2021 01:00:00,0.591,21.0,5.7
09/13/2021 02:00:00,0.779,30.0,7.9
09/13/2021 04:00:00,0.678,,9.0
09/13/2021 06:00:00,0.326,16.0,6.4
09/13/2021 07:00:00,0.257,21.0,6.8
09/13/2021 09:00:00,0.24,11.0,6.5
09/13/2021 10:00:00,0.254,16.0,8.3
09/13/2021 11:00:00,0.489,31.0,7.5
09/13/2021 12:00:00,0.655,37.0,13.2
09/13/2021 13:00:00,,35.0,9.6
09/13/2021 14:00:00,0.564,,8.4
09/13/2021 15:00:00,0.378,,
09/13/2021 16:00:00,0.275,,8.5
09/13/2021 17:00:00,,,7.4
09/13/2021 19:00:00,,8.0,5.1
09/13/2021 20:00:00,0.238,,5.2
09/13/2021 21:00:00,0.325,,5.0
09/13/2021 22:00:00,0.245,11.0,4.4
09/14/2021 00:00:00,0.188,6.0,3.5
09/14/2021 01:00:00,0.265,12.0,3.9
09/14/2021 02:00:00,0.318,19.0,6.0
09/14/2021 06:00:00,0.212,18.0,4.4
09/14/2021 07:00:00,0.222,14.0,4.7
09/14/2021 09:00:00,0.235,13.0,5.8
09/14/2021 10:00:00,0.261,15.0,5.7
09/14/2021 11:00:00,0.507,20.0,6.5
09/14/2021 12:00:00,0.488,30.0,7.1
09/14/2021 13:00:00,0.528,27.0,8.0
09/14/2021 14:00:00,0.423,24.0,8.8
09/14/2021 15:00:00,0.466,28.0,
09/14/2021 16:00:00,0.372,22.0,6.7
09/14/2021 17:00:00,0.352,19.0,5.6
09/14/2021 18:00:00,0.401,27.0,7.8
09/14/2021 19:00:00,0.433,29.0,11.6
09/14/2021 20:00:00,0.462,31.0,8.5
09/14/2021 21:00:00,0.585,34.0,7.1
09/14/2021 22:00:00,0.598,34.0,10.0
09/14/2021 23:00:00,0.529,29.0,10.2
09/15/2021 01:00:00,0.675,33.0,10.8
09/15/2021 02:00:00,0.516,26.0,12.5
09/15/2021 03:00:00,0.519,26.0,12.4
09/15/2021 04:00:00,0.472,,12.5
09/15/2021 06:00:00,0.263,17.0,7.2
09/15/2021 07:00:00,0.282,16.0,8.2
09/15/2021 09:00:00,0.259,17.0,8.3
09/15/2021 10:00:00,0.32,17.0,8.3
09/15/2021 11:00:00,0.564,24.0,8.7
09/15/2021 12:00:00,0.835,32.0,10.9
09/15/2021 13:00:00,1.081,38.0,12.5
09/15/2021 14:00:00,0.81,34.0,9.0
09/15/2021 15:00:00,0.353,19.0,7.1
09/15/2021 16:00:00,0.248,17.0,6.4
09/15/2021 17:00:00,0.238,13.0,4.4
09/15/2021 18:00:00,0.367,12.0,3.6
09/15/2021 19:00:00,0.535,17.0,3.3
09/15/2021 20:00:00,0.553,8.0,5.7
09/15/2021 21:00:00,0.647,10.0,3.6
09/15/2021 22:00:00,0.512,7.0,5.2
09/15/2021 23:00:00,0.469,8.0,4.5
09/16/2021 00:00:00,0.423,10.0,5.0
09/16/2021 01:00:00,0.628,25.0,5.0
09/16/2021 02:00:00,0.699,43.0,7.7
09/16/2021 03:00:00,0.758,40.0,7.1
09/16/2021 04:00:00,0.674,,6.8
09/16/2021 05:00:00,0.608,30.0,7.5
09/16/2021 06:00:00,0.387,26.0,
09/16/2021 07:00:00,0.318,23.0,6.3
09/16/2021 09:00:00,0.25,17.0,5.6
09/16/2021 10:00:00,0.33,25.0,6.2
09/16/2021 11:00:00,0.404,32.0,6.2
09/16/2021 12:00:00,0.819,42.0,8.5
09/16/2021 13:00:00,0.872,44.0,9.6
09/16/2021 14:00:00,0.524,33.0,6.3
09/16/2021 15:00:00,0.43,27.0,6.1
09/16/2021 16:00:00,0.313,19.0,5.6
09/16/2021 17:00:00,0.283,11.0,4.4
09/16/2021 18:00:00,0.277,5.0,2.9
09/16/2021 19:00:00,0.417,12.0,3.0
09/16/2021 20:00:00,0.366,13.0,2.9
09/16/2021 21:00:00,0.641,31.0,4.4
09/16/2021 22:00:00,0.617,33.0,3.8
09/16/2021 23:00:00,0.445,24.0,4.6
09/17/2021 00:00:00,0.728,32.0,4.7
09/17/2021 01:00:00,0.836,41.0,6.0
09/17/2021 03:00:00,0.646,18.0,5.9
09/17/2021 04:00:00,0.518,,6.8
09/17/2021 06:00:00,0.271,14.0,13.0
09/17/2021 07:00:00,0.282,4.0,27.7
09/17/2021 09:00:00,0.203,3.0,8.7
09/17/2021 10:00:00,0.187,3.0,5.3
09/17/2021 11:00:00,0.325,10.0,4.7
09/17/2021 12:00:00,0.579,22.0,5.3
09/17/2021 13:00:00,0.523,21.0,5.1
09/17/2021 14:00:00,0.4,17.0,6.3
09/17/2021 15:00:00,0.341,15.0,7.0
09/17/2021 16:00:00,0.347,19.0,8.4
09/17/2021 17:00:00,0.334,16.0,11.6
09/17/2021 18:00:00,0.283,11.0,12.3
09/17/2021 19:00:00,0.287,8.0,11.9
09/17/2021 20:00:00,0.337,11.0,14.0
09/17/2021 21:00:00,0.345,12.0,12.6
09/17/2021 22:00:00,0.505,23.0,12.5
09/17/2021 23:00:00,0.562,29.0,10.7
09/18/2021 00:00:00,0.759,35.0,12.0
09/18/2021 01:00:00,0.915,39.0,13.5
09/18/2021 02:00:00,0.868,33.0,14.6
09/18/2021 03:00:00,0.647,31.0,15.6
09/18/2021 04:00:00,0.832,,17.2
09/18/2021 06:00:00,1.228,40.0,21.1
09/18/2021 07:00:00,1.077,30.0,19.1
09/18/2021 09:00:00,0.649,29.0,16.1
09/18/2021 10:00:00,0.647,25.0,15.5
09/18/2021 11:00:00,0.76,23.0,15.4
09/18/2021 12:00:00,0.842,25.0,16.5
09/18/2021 13:00:00,0.83,26.0,16.7
09/18/2021 14:00:00,0.623,29.0,13.2
09/18/2021 15:00:00,0.384,18.0,8.5
09/18/2021 16:00:00,0.271,11.0,6.4
09/18/2021 17:00:00,0.229,8.0,4.8
09/18/2021 18:00:00,0.192,2.0,3.3
09/18/2021 19:00:00,0.254,5.0,3.0
09/18/2021 20:00:00,0.191,1.0,2.5
09/18/2021 21:00:00,0.221,3.0,2.4
09/18/2021 22:00:00,0.474,15.0,2.9
09/18/2021 23:00:00,0.497,21.0,4.0
09/19/2021 00:00:00,0.723,25.0,4.8
09/19/2021 02:00:00,0.521,21.0,5.0
09/19/2021 06:00:00,0.76,32.0,8.2
09/19/2021 07:00:00,0.933,36.0,9.9
09/19/2021 09:00:00,0.37,18.0,7.1
09/19/2021 10:00:00,0.459,26.0,6.9
09/19/2021 11:00:00,0.44,25.0,7.6
09/19/2021 12:00:00,0.477,20.0,8.0
09/19/2021 13:00:00,0.407,19.0,7.6
09/19/2021 14:00:00,0.335,12.0,3.8
09/19/2021 15:00:00,0.295,8.0,1.3
09/20/2021 13:00:00,0.219,12.0,6.1
09/20/2021 14:00:00,0.451,20.0,9.4
09/20/2021 15:00:00,0.317,14.0,5.6
09/20/2021 16:00:00,0.329,12.0,5.9
09/20/2021 17:00:00,0.314,,6.1
09/20/2021 18:00:00,0.273,9.0,5.6
09/20/2021 19:00:00,0.275,9.0,5.6
09/20/2021 20:00:00,0.279,8.0,4.5
09/20/2021 21:00:00,0.207,5.0,3.9
09/20/2021 22:00:00,0.212,4.0,3.3
09/20/2021 23:00:00,0.196,1.0,3.0
09/21/2021 00:00:00,0.195,1.0,3.0
09/21/2021 01:00:00,0.204,2.0,3.2
09/21/2021 02:00:00,0.195,0.0,3.6
09/21/2021 06:00:00,0.16,1.0,
09/21/2021 07:00:00,0.159,0.0,1.3
09/21/2021 09:00:00,0.188,5.0,2.2
09/21/2021 10:00:00,0.259,10.0,2.0
09/21/2021 12:00:00,0.403,17.0,3.0
09/21/2021 13:00:00,1.048,28.0,6.3
09/21/2021 14:00:00,0.795,28.0,9.1
09/21/2021 15:00:00,0.276,11.0,3.4
09/21/2021 16:00:00,0.289,9.0,3.8
09/21/2021 17:00:00,0.347,12.0,3.9
09/21/2021 18:00:00,0.26,5.0,2.9
09/21/2021 19:00:00,0.284,8.0,3.1
09/21/2021 20:00:00,0.258,8.0,2.5
09/21/2021 21:00:00,0.242,4.0,2.0
09/21/2021 22:00:00,0.177,3.0,2.1
09/21/2021 23:00:00,0.164,3.0,1.6
09/22/2021 00:00:00,0.158,3.0,1.4
09/22/2021 01:00:00,0.165,3.0,1.5
09/22/2021 06:00:00,0.506,25.0,4.1
09/22/2021 09:00:00,0.495,20.0,5.2
09/22/2021 10:00:00,0.465,21.0,4.8
09/22/2021 11:00:00,0.468,26.0,5.3
09/22/2021 12:00:00,0.681,29.0,8.2
09/22/2021 13:00:00,0.794,33.0,7.2
09/22/2021 14:00:00,0.433,19.0,4.8
09/22/2021 15:00:00,0.365,18.0,4.9
09/22/2021 16:00:00,0.356,20.0,6.0
09/22/2021 17:00:00,0.246,10.0,2.8
09/22/2021 18:00:00,0.202,6.0,1.7
09/22/2021 19:00:00,0.177,4.0,2.0
09/22/2021 20:00:00,0.198,5.0,2.3
09/22/2021 21:00:00,0.219,7.0,3.2
09/22/2021 22:00:00,0.172,4.0,1.4
09/22/2021 23:00:00,0.163,4.0,1.9
09/23/2021 01:00:00,0.271,11.0,2.6
09/23/2021 06:00:00,0.677,30.0,6.0
09/23/2021 07:00:00,0.523,28.0,5.3
09/23/2021 09:00:00,0.487,24.0,5.0
09/23/2021 10:00:00,0.327,24.0,3.7
09/23/2021 11:00:00,0.416,23.0,4.5
09/23/2021 12:00:00,0.808,34.0,5.6
09/23/2021 13:00:00,1.277,34.0,10.4
09/23/2021 14:00:00,0.588,25.0,4.7
09/23/2021 15:00:00,0.359,20.0,6.3
09/23/2021 16:00:00,0.343,23.0,7.2
09/23/2021 17:00:00,0.236,12.0,4.2
09/23/2021 18:00:00,0.201,5.0,2.4
09/23/2021 19:00:00,0.258,6.0,7.0
09/23/2021 20:00:00,0.237,8.0,8.5
09/23/2021 22:00:00,0.26,11.0,9.2
09/23/2021 23:00:00,0.303,11.0,14.0
09/24/2021 06:00:00,0.578,36.0,10.9
09/24/2021 07:00:00,0.551,32.0,11.5
09/24/2021 09:00:00,0.372,26.0,12.9
09/24/2021 10:00:00,0.386,24.0,12.7
09/24/2021 11:00:00,0.657,27.0,14.1
09/24/2021 12:00:00,1.047,29.0,16.9
09/24/2021 13:00:00,1.393,29.0,19.8
09/24/2021 15:00:00,0.669,23.0,8.7
09/24/2021 16:00:00,0.444,20.0,7.7
09/24/2021 17:00:00,0.365,18.0,8.5
09/24/2021 18:00:00,0.304,16.0,8.3
09/24/2021 19:00:00,0.229,11.0,7.6
09/24/2021 20:00:00,0.286,16.0,8.3
09/24/2021 22:00:00,0.349,18.0,5.3
09/24/2021 23:00:00,0.379,22.0,5.6
09/25/2021 01:00:00,1.027,38.0,7.0
09/25/2021 02:00:00,0.858,38.0,10.9
09/25/2021 03:00:00,0.793,37.0,12.6
09/25/2021 06:00:00,0.808,30.0,9.7
09/25/2021 07:00:00,0.691,27.0,9.2
09/25/2021 09:00:00,0.484,27.0,9.4
09/25/2021 10:00:00,0.45,28.0,9.1
09/25/2021 11:00:00,0.431,28.0,10.2
09/25/2021 12:00:00,0.668,30.0,12.0
09/25/2021 13:00:00,0.839,30.0,12.0
09/25/2021 14:00:00,0.658,30.0,11.8
09/25/2021 15:00:00,0.376,20.0,9.3
09/25/2021 16:00:00,0.317,15.0,7.1
09/25/2021 17:00:00,0.231,9.0,5.4
09/25/2021 18:00:00,0.172,4.0,3.8
09/25/2021 19:00:00,0.193,4.0,4.2
09/25/2021 20:00:00,0.187,3.0,3.7
09/25/2021 21:00:00,0.272,3.0,3.6
09/25/2021 22:00:00,0.187,2.0,3.7
09/25/2021 23:00:00,0.198,2.0,4.2
09/26/2021 00:00:00,0.227,6.0,5.1
09/26/2021 03:00:00,1.267,44.0,13.6
09/26/2021 06:00:00,0.82,38.0,12.4
09/26/2021 07:00:00,0.371,26.0,9.0
09/26/2021 09:00:00,0.319,20.0,7.7
09/26/2021 10:00:00,0.245,16.0,6.9
09/26/2021 11:00:00,0.451,22.0,8.5
09/26/2021 12:00:00,0.34,19.0,7.6
09/26/2021 13:00:00,0.319,18.0,6.4
09/26/2021 14:00:00,0.311,15.0,6.0
09/26/2021 15:00:00,0.212,7.0,6.5
09/26/2021 17:00:00,0.28,11.0,4.0
09/26/2021 18:00:00,0.226,4.0,3.6
09/26/2021 19:00:00,0.209,5.0,3.1
09/26/2021 20:00:00,0.173,4.0,3.0
09/26/2021 21:00:00,0.176,2.0,3.0
09/26/2021 22:00:00,0.166,4.0,3.2
09/26/2021 23:00:00,0.156,3.0,3.5
09/27/2021 00:00:00,0.188,5.0,4.6
09/27/2021 01:00:00,0.24,11.0,7.2
09/27/2021 02:00:00,0.855,38.0,9.2
09/27/2021 03:00:00,0.912,40.0,9.2
09/27/2021 04:00:00,0.931,,10.4
09/27/2021 06:00:00,0.441,25.0,9.3
09/27/2021 07:00:00,0.455,24.0,9.0
09/27/2021 09:00:00,0.511,27.0,9.9
09/27/2021 10:00:00,0.541,29.0,10.7
09/27/2021 11:00:00,0.782,30.0,13.6
09/27/2021 14:00:00,,32.0,12.2
09/27/2021 15:00:00,0.51,31.0,10.5
09/27/2021 16:00:00,0.36,29.0,9.4
09/27/2021 17:00:00,0.363,29.0,8.8
09/27/2021 18:00:00,0.332,22.0,5.7
09/27/2021 19:00:00,0.227,,5.2
09/27/2021 20:00:00,0.259,,5.1
09/27/2021 21:00:00,0.194,5.0,5.1
09/27/2021 22:00:00,0.173,5.0,4.8
09/27/2021 23:00:00,0.205,6.0,3.2
09/28/2021 00:00:00,0.241,10.0,4.2
09/28/2021 01:00:00,0.273,14.0,5.5
09/28/2021 05:00:00,0.684,38.0,8.0
09/28/2021 06:00:00,0.689,35.0,8.2
09/28/2021 07:00:00,0.463,28.0,8.2
09/28/2021 09:00:00,0.254,25.0,6.1
09/28/2021 10:00:00,0.229,19.0,4.3
09/28/2021 11:00:00,0.396,25.0,4.4
09/28/2021 12:00:00,0.688,36.0,6.3
09/28/2021 13:00:00,0.59,35.0,8.3
09/28/2021 14:00:00,0.632,32.0,9.2
09/28/2021 15:00:00,0.3,18.0,7.4
09/28/2021 16:00:00,0.238,15.0,5.4
09/28/2021 17:00:00,0.217,12.0,4.4
09/28/2021 19:00:00,0.188,6.0,5.4
09/28/2021 20:00:00,0.236,11.0,
09/28/2021 21:00:00,0.36,18.0,5.2
09/28/2021 22:00:00,0.493,24.0,5.8
09/29/2021 00:00:00,0.344,19.0,5.5
09/29/2021 01:00:00,0.561,31.0,6.7
09/29/2021 03:00:00,0.456,24.0,5.7
09/29/2021 06:00:00,0.412,21.0,6.4
09/29/2021 07:00:00,0.361,17.0,6.3
09/29/2021 09:00:00,0.232,22.0,5.6
09/29/2021 10:00:00,0.213,20.0,5.1
09/29/2021 11:00:00,0.245,26.0,5.3
09/29/2021 12:00:00,0.654,33.0,7.8
09/29/2021 13:00:00,0.775,33.0,7.5
09/29/2021 14:00:00,0.415,26.0,7.2
09/29/2021 15:00:00,0.402,22.0,9.6
09/29/2021 16:00:00,0.394,21.0,12.5
09/29/2021 17:00:00,0.366,15.0,9.3
09/29/2021 18:00:00,0.387,14.0,8.8
09/29/2021 20:00:00,0.445,23.0,7.9
09/29/2021 21:00:00,0.401,20.0,3.9
09/29/2021 22:00:00,0.463,25.0,6.7
09/29/2021 23:00:00,0.398,17.0,6.8
09/30/2021 00:00:00,0.247,9.0,7.1
09/30/2021 01:00:00,0.265,8.0,4.9
09/30/2021 04:00:00,0.213,,1.5
09/30/2021 06:00:00,0.18,8.0,2.2
09/30/2021 07:00:00,0.212,9.0,4.4
09/30/2021 09:00:00,0.192,6.0,7.8
09/30/2021 10:00:00,0.204,6.0,7.5
09/30/2021 11:00:00,0.222,8.0,7.0
09/30/2021 12:00:00,0.203,6.0,5.6
09/30/2021 13:00:00,0.241,10.0,6.1
09/30/2021 14:00:00,0.275,12.0,6.0
