InstrumentName, Welby
StartTime, 2021-09-01 00:00:00
EndTime, 2021-10-01 00:00:00
Date,NO2,O3,PM10,SO2
09/01/2021 00:00:00,8.0,66.0,62.5,0.0
09/01/2021 07:00:00,13.0,34.0,37.9,0.0
09/01/2021 11:00:00,30.0,7.0,116.3,0.0
09/01/2021 12:00:00,36.0,2.0,126.0,0.0
09/01/2021 13:00:00,36.0,4.0,156.0,1.0
09/01/2021 14:00:00,17.0,31.0,81.8,0.0
09/01/2021 15:00:00,8.0,,56.5,0.0
09/01/2021 16:00:00,7.0,,54.1,0.0
09/01/2021 17:00:00,4.0,,32.8,0.0
09/01/2021 18:00:00,3.0,62.0,62.2,0.0
09/01/2021 19:00:00,3.0,66.0,77.3,0.0
09/01/2021 20:00:00,2.0,68.0,40.4,0.0
09/02/2021 06:00:00,6.0,31.0,30.7,0.0
09/02/2021 07:00:00,4.0,34.0,17.2,0.0
09/02/2021 09:00:00,4.0,32.0,19.8,0.0
09/02/2021 10:00:00,5.0,34.0,18.7,0.0
09/02/2021 11:00:00,18.0,15.0,49.5,0.0
09/02/2021 12:00:00,28.0,3.0,59.2,0.0
09/02/2021 13:00:00,34.0,3.0,74.4,1.0
09/02/2021 14:00:00,21.0,20.0,34.7,0.0
09/02/2021 15:00:00,12.0,34.0,27.3,0.0
09/02/2021 16:00:00,6.0,46.0,18.1,0.0
09/02/2021 18:00:00,6.0,57.0,35.3,0.0
09/02/2021 19:00:00,4.0,64.0,28.1,0.0
09/02/2021 20:00:00,3.0,64.0,27.2,0.0
09/02/2021 21:00:00,2.0,63.0,33.0,0.0
09/02/2021 22:00:00,4.0,58.0,30.0,0.0
09/02/2021 23:00:00,4.0,59.0,44.8,0.0
09/03/2021 00:00:00,5.0,53.0,40.7,0.0
09/03/2021 01:00:00,5.0,48.0,65.5,0.0
09/03/2021 02:00:00,10.0,40.0,40.4,0.0
09/03/2021 06:00:00,10.0,28.0,11.1,0.0
09/03/2021 07:00:00,7.0,33.0,40.4,0.0
09/03/2021 09:00:00,11.0,25.0,37.7,0.0
09/03/2021 10:00:00,7.0,30.0,23.2,0.0
09/03/2021 11:00:00,13.0,24.0,41.7,0.0
09/03/2021 12:00:00,12.0,26.0,16.8,0.0
09/03/2021 13:00:00,18.0,17.0,40.9,0.0
09/03/2021 14:00:00,27.0,9.0,81.2,0.0
09/03/2021 15:00:00,16.0,23.0,39.9,0.0
09/03/2021 16:00:00,11.0,32.0,29.3,0.0
09/03/2021 17:00:00,9.0,42.0,20.9,0.0
09/03/2021 18:00:00,7.0,53.0,33.0,0.0
09/03/2021 19:00:00,7.0,50.0,43.0,0.0
09/03/2021 20:00:00,2.0,49.0,0.2,0.0
09/03/2021 21:00:00,1.0,52.0,29.0,0.0
09/03/2021 22:00:00,3.0,54.0,89.5,0.0
09/04/2021 00:00:00,8.0,41.0,18.3,0.0
09/04/2021 01:00:00,12.0,35.0,63.9,1.0
09/04/2021 02:00:00,4.0,41.0,51.7,0.0
09/04/2021 03:00:00,3.0,37.0,5.9,0.0
09/04/2021 05:00:00,3.0,37.0,11.5,0.0
09/04/2021 06:00:00,4.0,32.0,28.3,0.0
09/04/2021 07:00:00,7.0,27.0,33.7,0.0
09/04/2021 09:00:00,12.0,22.0,12.0,0.0
09/04/2021 10:00:00,11.0,18.0,18.8,0.0
09/04/2021 11:00:00,9.0,17.0,8.6,0.0
09/04/2021 12:00:00,9.0,12.0,28.0,0.0
09/04/2021 13:00:00,10.0,13.0,49.0,0.0
09/04/2021 14:00:00,8.0,25.0,31.0,0.0
09/04/2021 15:00:00,8.0,32.0,20.9,0.0
09/04/2021 16:00:00,15.0,33.0,31.2,1.0
09/04/2021 17:00:00,6.0,50.0,10.9,0.0
09/04/2021 18:00:00,2.0,61.0,7.8,0.0
09/04/2021 19:00:00,2.0,67.0,15.8,0.0
09/04/2021 20:00:00,2.0,67.0,23.9,0.0
09/04/2021 21:00:00,2.0,72.0,29.4,0.0
09/04/2021 22:00:00,2.0,73.0,36.1,0.0
09/04/2021 23:00:00,2.0,71.0,37.6,0.0
09/05/2021 00:00:00,2.0,66.0,43.3,0.0
09/05/2021 01:00:00,4.0,58.0,66.0,0.0
09/05/2021 02:00:00,4.0,53.0,28.6,1.0
09/05/2021 03:00:00,5.0,50.0,13.8,0.0
09/05/2021 04:00:00,,44.0,23.5,2.0
09/05/2021 05:00:00,11.0,36.0,32.4,0.0
09/05/2021 06:00:00,14.0,27.0,23.3,0.0
09/05/2021 07:00:00,10.0,33.0,20.7,0.0
09/05/2021 09:00:00,14.0,30.0,24.1,0.0
09/05/2021 10:00:00,16.0,24.0,31.3,0.0
09/05/2021 11:00:00,22.0,15.0,27.1,0.0
09/05/2021 12:00:00,19.0,18.0,28.6,0.0
09/05/2021 13:00:00,19.0,22.0,28.9,0.0
09/05/2021 14:00:00,20.0,28.0,33.5,0.0
09/05/2021 15:00:00,12.0,37.0,11.8,2.0
09/05/2021 16:00:00,9.0,50.0,18.5,2.0
09/05/2021 17:00:00,3.0,65.0,32.3,0.0
09/05/2021 18:00:00,1.0,69.0,31.7,0.0
09/05/2021 19:00:00,0.0,70.0,32.9,0.0
09/05/2021 20:00:00,1.0,72.0,27.2,0.0
09/05/2021 21:00:00,1.0,73.0,32.7,0.0
09/05/2021 22:00:00,0.0,72.0,46.7,0.0
09/05/2021 23:00:00,1.0,72.0,53.8,0.0
09/06/2021 00:00:00,1.0,69.0,61.7,0.0
09/06/2021 02:00:00,23.0,26.0,104.9,0.0
09/06/2021 03:00:00,34.0,20.0,62.0,0.0
09/06/2021 04:00:00,,34.0,37.9,0.0
09/06/2021 06:00:00,26.0,22.0,43.6,0.0
09/06/2021 07:00:00,26.0,21.0,31.0,0.0
09/06/2021 09:00:00,13.0,32.0,29.9,0.0
09/06/2021 10:00:00,16.0,26.0,30.0,0.0
09/06/2021 11:00:00,21.0,19.0,28.0,0.0
09/06/2021 12:00:00,21.0,16.0,31.7,0.0
09/06/2021 13:00:00,20.0,18.0,49.9,0.0
09/06/2021 14:00:00,26.0,24.0,36.0,0.0
09/06/2021 15:00:00,15.0,39.0,36.9,1.0
09/06/2021 16:00:00,15.0,48.0,34.2,3.0
09/06/2021 17:00:00,7.0,63.0,15.7,0.0
09/06/2021 18:00:00,2.0,65.0,33.1,0.0
09/06/2021 19:00:00,1.0,68.0,24.5,0.0
09/06/2021 20:00:00,2.0,72.0,27.9,0.0
09/06/2021 21:00:00,2.0,74.0,33.9,0.0
09/06/2021 22:00:00,2.0,77.0,26.6,0.0
09/06/2021 23:00:00,2.0,74.0,63.0,0.0
09/07/2021 00:00:00,3.0,67.0,98.3,0.0
09/07/2021 01:00:00,6.0,55.0,87.2,0.0
09/07/2021 02:00:00,15.0,39.0,40.2,0.0
09/07/2021 03:00:00,22.0,28.0,57.9,0.0
09/07/2021 04:00:00,,51.0,42.3,0.0
09/07/2021 06:00:00,13.0,35.0,33.8,0.0
09/07/2021 07:00:00,19.0,27.0,43.5,0.0
09/07/2021 09:00:00,43.0,2.0,52.0,0.0
09/07/2021 10:00:00,34.0,5.0,55.5,0.0
09/07/2021 11:00:00,32.0,5.0,56.0,0.0
09/07/2021 12:00:00,39.0,1.0,110.2,1.0
09/07/2021 13:00:00,41.0,2.0,197.9,1.0
09/07/2021 14:00:00,38.0,,,1.0
09/07/2021 15:00:00,16.0,35.0,66.9,
09/07/2021 16:00:00,4.0,51.0,56.3,0.0
09/07/2021 18:00:00,5.0,65.0,60.1,0.0
09/07/2021 19:00:00,3.0,71.0,63.3,0.0
09/07/2021 20:00:00,3.0,69.0,71.0,0.0
09/07/2021 21:00:00,4.0,67.0,56.4,0.0
09/07/2021 22:00:00,3.0,69.0,75.7,0.0
09/07/2021 23:00:00,4.0,66.0,59.3,0.0
09/08/2021 00:00:00,4.0,60.0,90.0,0.0
09/08/2021 01:00:00,10.0,44.0,92.2,0.0
09/08/2021 02:00:00,14.0,37.0,67.9,0.0
09/08/2021 03:00:00,16.0,28.0,65.8,0.0
09/08/2021 04:00:00,,24.0,68.5,0.0
09/08/2021 06:00:00,29.0,15.0,58.1,0.0
09/08/2021 07:00:00,22.0,24.0,66.6,0.0
09/08/2021 09:00:00,27.0,15.0,72.6,0.0
09/08/2021 10:00:00,27.0,10.0,70.6,0.0
09/08/2021 11:00:00,30.0,7.0,76.6,0.0
09/08/2021 12:00:00,36.0,1.0,95.4,0.0
09/08/2021 14:00:00,26.0,23.0,,0.0
09/08/2021 15:00:00,24.0,31.0,86.0,0.0
09/08/2021 16:00:00,,47.0,65.0,0.0
09/08/2021 17:00:00,,60.0,59.8,0.0
09/08/2021 18:00:00,,71.0,53.0,0.0
09/08/2021 19:00:00,,77.0,,0.0
09/08/2021 20:00:00,,80.0,46.3,0.0
09/08/2021 21:00:00,,75.0,52.5,0.0
09/08/2021 22:00:00,,74.0,57.3,0.0
09/09/2021 00:00:00,6.0,64.0,65.5,0.0
09/09/2021 01:00:00,12.0,50.0,94.4,0.0
09/09/2021 02:00:00,17.0,35.0,65.3,0.0
09/09/2021 03:00:00,19.0,28.0,79.7,0.0
09/09/2021 05:00:00,31.0,8.0,68.6,0.0
09/09/2021 06:00:00,34.0,3.0,65.4,0.0
09/09/2021 11:00:00,27.0,13.0,69.9,0.0
09/09/2021 12:00:00,45.0,3.0,118.1,0.0
09/09/2021 13:00:00,50.0,2.0,221.5,1.0
09/09/2021 14:00:00,50.0,5.0,155.5,1.0
09/09/2021 15:00:00,41.0,19.0,100.6,1.0
09/09/2021 16:00:00,39.0,33.0,105.2,3.0
09/09/2021 17:00:00,32.0,46.0,81.7,2.0
09/09/2021 18:00:00,,59.0,47.6,0.0
09/09/2021 20:00:00,2.0,64.0,75.1,0.0
09/09/2021 21:00:00,3.0,69.0,57.3,0.0
09/09/2021 22:00:00,3.0,72.0,96.3,0.0
09/09/2021 23:00:00,3.0,66.0,,0.0
09/10/2021 00:00:00,7.0,54.0,42.9,0.0
09/10/2021 01:00:00,21.0,35.0,84.7,0.0
09/10/2021 02:00:00,40.0,9.0,143.9,0.0
09/10/2021 03:00:00,43.0,16.0,65.6,0.0
09/10/2021 04:00:00,,18.0,95.5,0.0
09/10/2021 06:00:00,44.0,2.0,73.1,0.0
09/10/2021 07:00:00,43.0,1.0,79.1,0.0
09/10/2021 09:00:00,36.0,4.0,40.6,0.0
09/10/2021 11:00:00,35.0,4.0,70.4,0.0
09/10/2021 12:00:00,44.0,0.0,120.0,1.0
09/10/2021 13:00:00,45.0,3.0,150.4,1.0
09/10/2021 14:00:00,50.0,4.0,192.6,1.0
09/10/2021 15:00:00,48.0,12.0,151.1,1.0
09/10/2021 16:00:00,38.0,24.0,115.6,2.0
09/10/2021 17:00:00,32.0,40.0,79.0,2.0
09/10/2021 18:00:00,15.0,59.0,62.2,0.0
09/10/2021 19:00:00,3.0,64.0,31.2,0.0
09/10/2021 21:00:00,3.0,72.0,46.6,0.0
09/10/2021 22:00:00,3.0,73.0,69.1,0.0
09/10/2021 23:00:00,3.0,68.0,112.9,0.0
09/11/2021 00:00:00,12.0,54.0,89.7,0.0
09/11/2021 02:00:00,26.0,23.0,128.5,0.0
09/11/2021 03:00:00,45.0,9.0,69.4,0.0
09/11/2021 04:00:00,,26.0,33.6,0.0
09/11/2021 06:00:00,39.0,,66.7,0.0
09/11/2021 07:00:00,24.0,28.0,52.1,0.0
09/11/2021 09:00:00,26.0,13.0,48.4,0.0
09/11/2021 10:00:00,28.0,10.0,41.3,0.0
09/11/2021 11:00:00,38.0,0.0,105.0,0.0
09/11/2021 12:00:00,37.0,1.0,74.7,1.0
09/11/2021 13:00:00,37.0,4.0,102.5,1.0
09/11/2021 14:00:00,30.0,14.0,66.3,2.0
09/11/2021 15:00:00,26.0,23.0,64.9,0.0
09/11/2021 16:00:00,24.0,34.0,76.7,3.0
09/11/2021 17:00:00,8.0,54.0,34.7,1.0
09/11/2021 18:00:00,3.0,58.0,32.7,0.0
09/11/2021 19:00:00,2.0,61.0,23.8,0.0
09/11/2021 20:00:00,2.0,60.0,87.7,0.0
09/11/2021 21:00:00,2.0,50.0,92.5,0.0
09/11/2021 22:00:00,4.0,47.0,59.7,0.0
09/11/2021 23:00:00,5.0,43.0,67.7,0.0
09/12/2021 00:00:00,10.0,36.0,101.4,0.0
09/12/2021 01:00:00,14.0,34.0,70.2,0.0
09/12/2021 02:00:00,8.0,37.0,86.8,0.0
09/12/2021 03:00:00,1.0,45.0,53.7,0.0
09/12/2021 04:00:00,,39.0,59.8,0.0
09/12/2021 05:00:00,4.0,36.0,29.5,0.0
09/12/2021 06:00:00,3.0,34.0,20.1,0.0
09/12/2021 07:00:00,8.0,25.0,31.0,0.0
09/12/2021 09:00:00,11.0,18.0,24.0,0.0
09/12/2021 10:00:00,13.0,13.0,19.8,0.0
09/12/2021 11:00:00,19.0,9.0,48.1,0.0
09/12/2021 13:00:00,16.0,13.0,28.8,0.0
09/12/2021 14:00:00,18.0,16.0,25.8,2.0
09/12/2021 15:00:00,10.0,29.0,34.9,2.0
09/12/2021 16:00:00,6.0,44.0,39.6,1.0
09/12/2021 17:00:00,2.0,50.0,35.5,0.0
09/12/2021 18:00:00,3.0,54.0,39.3,0.0
09/12/2021 19:00:00,2.0,59.0,24.1,0.0
09/12/2021 20:00:00,2.0,57.0,31.6,0.0
