InstrumentName, NREL
StartTime, 2021-09-01 00:00:00
EndTime, 2021-10-01 00:00:00
Date,O3
09/01/2021 00:00:00,66.0
09/01/2021 07:00:00,51.0
09/01/2021 11:00:00,43.0
09/01/2021 12:00:00,42.0
09/01/2021 13:00:00,43.0
09/01/2021 14:00:00,43.0
09/01/2021 15:00:00,50.0
09/01/2021 16:00:00,52.0
09/01/2021 17:00:00,61.0
09/01/2021 18:00:00,64.0
09/01/2021 19:00:00,68.0
09/01/2021 20:00:00,71.0
09/02/2021 06:00:00,46.0
09/02/2021 07:00:00,47.0
09/02/2021 09:00:00,42.0
09/02/2021 10:00:00,39.0
09/02/2021 11:00:00,36.0
09/02/2021 12:00:00,27.0
09/02/2021 13:00:00,20.0
09/02/2021 14:00:00,40.0
09/02/2021 15:00:00,51.0
09/02/2021 16:00:00,53.0
09/02/2021 18:00:00,60.0
09/02/2021 19:00:00,62.0
09/02/2021 20:00:00,63.0
09/02/2021 21:00:00,57.0
09/02/2021 22:00:00,59.0
09/02/2021 23:00:00,54.0
09/03/2021 00:00:00,53.0
09/03/2021 01:00:00,49.0
09/03/2021 02:00:00,50.0
09/03/2021 06:00:00,42.0
09/03/2021 07:00:00,41.0
09/03/2021 09:00:00,34.0
09/03/2021 10:00:00,34.0
09/03/2021 11:00:00,33.0
09/03/2021 12:00:00,33.0
09/03/2021 13:00:00,31.0
09/03/2021 14:00:00,35.0
09/03/2021 15:00:00,39.0
09/03/2021 16:00:00,49.0
09/03/2021 17:00:00,57.0
09/03/2021 18:00:00,57.0
09/03/2021 19:00:00,54.0
09/03/2021 20:00:00,51.0
09/03/2021 21:00:00,52.0
09/03/2021 22:00:00,50.0
09/04/2021 00:00:00,44.0
09/04/2021 01:00:00,52.0
09/04/2021 02:00:00,54.0
09/04/2021 03:00:00,49.0
09/04/2021 05:00:00,42.0
09/04/2021 06:00:00,40.0
09/04/2021 07:00:00,38.0
09/04/2021 09:00:00,38.0
09/04/2021 10:00:00,39.0
09/04/2021 11:00:00,36.0
09/04/2021 12:00:00,37.0
09/04/2021 13:00:00,31.0
09/04/2021 14:00:00,33.0
09/04/2021 15:00:00,39.0
09/04/2021 16:00:00,44.0
09/04/2021 17:00:00,53.0
09/04/2021 18:00:00,61.0
09/04/2021 19:00:00,66.0
09/04/2021 20:00:00,68.0
09/04/2021 21:00:00,69.0
09/04/2021 22:00:00,72.0
09/04/2021 23:00:00,73.0
09/05/2021 00:00:00,74.0
09/05/2021 01:00:00,65.0
09/05/2021 02:00:00,58.0
09/05/2021 03:00:00,53.0
09/05/2021 04:00:00,56.0
09/05/2021 05:00:00,60.0
09/05/2021 06:00:00,57.0
09/05/2021 07:00:00,59.0
09/05/2021 09:00:00,59.0
09/05/2021 10:00:00,60.0
09/05/2021 11:00:00,61.0
09/05/2021 12:00:00,60.0
09/05/2021 13:00:00,59.0
09/05/2021 14:00:00,60.0
09/05/2021 15:00:00,63.0
09/05/2021 16:00:00,64.0
09/05/2021 17:00:00,68.0
09/05/2021 18:00:00,72.0
09/05/2021 19:00:00,77.0
09/05/2021 20:00:00,80.0
09/05/2021 21:00:00,83.0
09/05/2021 22:00:00,85.0
09/05/2021 23:00:00,84.0
09/06/2021 00:00:00,76.0
09/06/2021 02:00:00,65.0
09/06/2021 03:00:00,64.0
09/06/2021 04:00:00,65.0
09/06/2021 06:00:00,60.0
09/06/2021 07:00:00,57.0
09/06/2021 09:00:00,57.0
09/06/2021 10:00:00,56.0
09/06/2021 11:00:00,56.0
09/06/2021 12:00:00,57.0
09/06/2021 13:00:00,58.0
09/06/2021 14:00:00,61.0
09/06/2021 15:00:00,64.0
09/06/2021 16:00:00,66.0
09/06/2021 17:00:00,68.0
09/06/2021 18:00:00,72.0
09/06/2021 19:00:00,67.0
09/06/2021 20:00:00,56.0
09/06/2021 21:00:00,57.0
09/06/2021 22:00:00,62.0
09/06/2021 23:00:00,63.0
09/07/2021 00:00:00,64.0
09/07/2021 01:00:00,65.0
09/07/2021 02:00:00,63.0
09/07/2021 03:00:00,64.0
09/07/2021 04:00:00,63.0
09/07/2021 06:00:00,62.0
09/07/2021 07:00:00,60.0
09/07/2021 09:00:00,62.0
09/07/2021 10:00:00,62.0
09/07/2021 11:00:00,62.0
09/07/2021 12:00:00,61.0
09/07/2021 14:00:00,47.0
09/07/2021 15:00:00,50.0
09/07/2021 16:00:00,57.0
