InstrumentName, Adams County Building
StartTime, 2018-01-01 00:00:00
EndTime, 2018-01-31 23:59:59
Date,PM2.5
01/01/2018 03:00:00.000000,14.4
01/01/2018 06:00:00.000000,14.3
01/01/2018 07:00:00.000000,15.0
01/01/2018 08:00:00.000000,15.3
01/01/2018 09:00:00.000000,15.3
01/01/2018 10:00:00.000000,16.8
01/01/2018 11:00:00.000000,18.3
01/01/2018 12:00:00.000000,19.8
01/01/2018 13:00:00.000000,20.9
01/01/2018 14:00:00.000000,21.1
01/01/2018 15:00:00.000000,21.2
01/01/2018 16:00:00.000000,21.6
01/01/2018 17:00:00.000000,22.0
01/01/2018 18:00:00.000000,22.1
01/01/2018 19:00:00.000000,22.2
01/01/2018 20:00:00.000000,22.1
01/01/2018 21:00:00.000000,22.1
01/01/2018 22:00:00.000000,22.1
01/01/2018 23:00:00.000000,22.1
01/02/2018 00:00:00.000000,22.0
01/02/2018 01:00:00.000000,21.8
01/02/2018 02:00:00.000000,21.8
01/02/2018 03:00:00.000000,22.0
01/02/2018 04:00:00.000000,22.2
01/02/2018 05:00:00.000000,22.6
01/02/2018 06:00:00.000000,23.7
01/02/2018 07:00:00.000000,24.1
01/02/2018 08:00:00.000000,24.3
01/02/2018 09:00:00.000000,24.5
01/02/2018 10:00:00.000000,24.5
01/02/2018 11:00:00.000000,24.6
01/02/2018 12:00:00.000000,26.4
01/02/2018 13:00:00.000000,28.0
01/02/2018 14:00:00.000000,26.7
01/02/2018 15:00:00.000000,25.0
01/02/2018 16:00:00.000000,19.8
01/02/2018 17:00:00.000000,15.5
01/02/2018 18:00:00.000000,11.2
01/02/2018 19:00:00.000000,9.6
01/02/2018 20:00:00.000000,9.8
01/02/2018 21:00:00.000000,9.6
01/02/2018 22:00:00.000000,8.0
01/02/2018 23:00:00.000000,7.4
01/03/2018 00:00:00.000000,9.0
01/03/2018 01:00:00.000000,11.2
01/03/2018 02:00:00.000000,11.3
01/03/2018 03:00:00.000000,12.9
01/03/2018 04:00:00.000000,15.0
01/03/2018 05:00:00.000000,14.0
01/03/2018 06:00:00.000000,15.9
01/03/2018 07:00:00.000000,16.7
01/03/2018 08:00:00.000000,15.9
01/03/2018 09:00:00.000000,15.9
01/03/2018 10:00:00.000000,12.7
01/03/2018 11:00:00.000000,13.0
01/03/2018 12:00:00.000000,14.6
01/03/2018 13:00:00.000000,19.2
01/03/2018 14:00:00.000000,19.9
01/03/2018 15:00:00.000000,14.3
01/03/2018 16:00:00.000000,11.5
01/03/2018 17:00:00.000000,8.8
01/03/2018 18:00:00.000000,7.2
01/03/2018 19:00:00.000000,4.7
01/03/2018 20:00:00.000000,4.6
01/03/2018 21:00:00.000000,8.3
01/03/2018 22:00:00.000000,12.0
01/03/2018 23:00:00.000000,13.9
01/04/2018 00:00:00.000000,13.6
01/04/2018 01:00:00.000000,12.6
01/04/2018 02:00:00.000000,11.4
01/04/2018 03:00:00.000000,12.0
01/04/2018 04:00:00.000000,12.3
01/04/2018 05:00:00.000000,12.3
01/04/2018 06:00:00.000000,13.5
01/04/2018 07:00:00.000000,13.5
01/04/2018 08:00:00.000000,13.6
01/04/2018 09:00:00.000000,14.8
01/04/2018 10:00:00.000000,13.7
01/04/2018 11:00:00.000000,10.4
01/04/2018 12:00:00.000000,10.8
01/04/2018 13:00:00.000000,13.2
01/04/2018 14:00:00.000000,15.0
01/04/2018 15:00:00.000000,14.7
01/04/2018 16:00:00.000000,13.2
01/04/2018 17:00:00.000000,11.9
01/04/2018 18:00:00.000000,12.5
01/04/2018 19:00:00.000000,7.8
01/04/2018 20:00:00.000000,6.7
01/04/2018 21:00:00.000000,4.9
01/04/2018 22:00:00.000000,4.4
01/04/2018 23:00:00.000000,5.8
01/05/2018 00:00:00.000000,7.1
01/05/2018 01:00:00.000000,11.1
01/05/2018 02:00:00.000000,11.4
01/05/2018 03:00:00.000000,14.2
01/05/2018 04:00:00.000000,19.4
01/05/2018 05:00:00.000000,22.2
01/05/2018 06:00:00.000000,19.3
01/05/2018 07:00:00.000000,18.8
01/05/2018 08:00:00.000000,18.5
01/05/2018 09:00:00.000000,18.5
01/05/2018 10:00:00.000000,16.8
01/05/2018 11:00:00.000000,17.4
01/05/2018 12:00:00.000000,17.7
01/05/2018 13:00:00.000000,20.8
01/05/2018 14:00:00.000000,21.2
01/05/2018 15:00:00.000000,22.6
01/05/2018 16:00:00.000000,25.0
01/05/2018 17:00:00.000000,25.4
01/05/2018 18:00:00.000000,35.2
01/05/2018 19:00:00.000000,36.3
01/05/2018 20:00:00.000000,44.3
01/05/2018 21:00:00.000000,46.2
01/05/2018 22:00:00.000000,52.7
01/05/2018 23:00:00.000000,57.5
01/06/2018 00:00:00.000000,51.0
01/06/2018 01:00:00.000000,44.5
01/06/2018 02:00:00.000000,43.2
01/06/2018 03:00:00.000000,35.5
01/06/2018 04:00:00.000000,32.2
01/06/2018 05:00:00.000000,32.3
01/06/2018 06:00:00.000000,30.3
01/06/2018 07:00:00.000000,29.9
01/06/2018 08:00:00.000000,29.3
01/06/2018 09:00:00.000000,29.6
01/06/2018 10:00:00.000000,23.3
01/06/2018 11:00:00.000000,19.3
01/06/2018 12:00:00.000000,18.7
01/06/2018 13:00:00.000000,18.2
01/06/2018 14:00:00.000000,19.6
01/06/2018 15:00:00.000000,20.0
01/06/2018 16:00:00.000000,25.6
01/06/2018 17:00:00.000000,25.1
01/06/2018 18:00:00.000000,24.2
01/06/2018 19:00:00.000000,22.1
01/06/2018 20:00:00.000000,20.4
01/06/2018 21:00:00.000000,19.1
01/06/2018 22:00:00.000000,18.5
01/06/2018 23:00:00.000000,18.6
01/07/2018 00:00:00.000000,18.8
01/07/2018 01:00:00.000000,20.2
01/07/2018 02:00:00.000000,21.4
01/07/2018 03:00:00.000000,22.2
01/07/2018 04:00:00.000000,21.9
01/07/2018 05:00:00.000000,21.8
01/07/2018 06:00:00.000000,21.6
01/07/2018 07:00:00.000000,21.7
01/07/2018 08:00:00.000000,22.0
01/07/2018 09:00:00.000000,22.1
01/07/2018 10:00:00.000000,22.8
01/07/2018 11:00:00.000000,23.0
01/07/2018 12:00:00.000000,16.5
01/07/2018 13:00:00.000000,9.9
01/07/2018 14:00:00.000000,6.8
01/07/2018 15:00:00.000000,5.1
01/07/2018 16:00:00.000000,4.5
01/07/2018 17:00:00.000000,4.0
01/07/2018 18:00:00.000000,3.9
01/07/2018 19:00:00.000000,4.1
01/07/2018 20:00:00.000000,4.0
01/07/2018 21:00:00.000000,3.6
01/07/2018 22:00:00.000000,3.2
01/07/2018 23:00:00.000000,3.2
01/08/2018 00:00:00.000000,3.3
01/08/2018 01:00:00.000000,4.2
01/08/2018 02:00:00.000000,5.2
01/08/2018 03:00:00.000000,6.7
01/08/2018 04:00:00.000000,9.2
01/08/2018 05:00:00.000000,9.9
01/08/2018 06:00:00.000000,9.1
01/08/2018 07:00:00.000000,10.0
01/08/2018 08:00:00.000000,10.1
01/08/2018 09:00:00.000000,10.1
01/08/2018 10:00:00.000000,12.4
01/08/2018 11:00:00.000000,11.1
01/08/2018 12:00:00.000000,10.7
01/08/2018 13:00:00.000000,10.7
01/08/2018 14:00:00.000000,18.6
01/08/2018 15:00:00.000000,20.0
01/08/2018 16:00:00.000000,22.7
01/08/2018 17:00:00.000000,22.3
01/08/2018 18:00:00.000000,31.8
01/08/2018 19:00:00.000000,38.4
01/08/2018 20:00:00.000000,48.0
01/11/2018 20:00:00.000000,6.3
01/11/2018 21:00:00.000000,7.8
01/11/2018 22:00:00.000000,6.0
01/11/2018 23:00:00.000000,4.1
01/12/2018 00:00:00.000000,2.9
01/12/2018 01:00:00.000000,3.0
01/12/2018 02:00:00.000000,4.3
01/12/2018 03:00:00.000000,5.4
01/12/2018 04:00:00.000000,6.0
01/12/2018 05:00:00.000000,6.2
01/12/2018 06:00:00.000000,6.2
01/12/2018 07:00:00.000000,5.4
01/12/2018 08:00:00.000000,5.1
01/12/2018 09:00:00.000000,4.6
01/12/2018 10:00:00.000000,4.4
01/12/2018 11:00:00.000000,4.1
01/12/2018 12:00:00.000000,4.1
01/12/2018 13:00:00.000000,5.0
01/12/2018 14:00:00.000000,7.1
01/12/2018 15:00:00.000000,11.7
01/12/2018 16:00:00.000000,11.0
01/12/2018 17:00:00.000000,9.2
01/12/2018 18:00:00.000000,8.3
01/12/2018 19:00:00.000000,6.4
01/12/2018 20:00:00.000000,4.3
01/12/2018 21:00:00.000000,4.8
01/12/2018 22:00:00.000000,5.8
01/12/2018 23:00:00.000000,5.8
01/13/2018 00:00:00.000000,4.1
01/13/2018 01:00:00.000000,4.0
01/13/2018 02:00:00.000000,5.6
01/13/2018 03:00:00.000000,7.5
01/13/2018 04:00:00.000000,8.7
01/13/2018 05:00:00.000000,9.5
01/13/2018 06:00:00.000000,9.7
01/16/2018 07:00:00.000000,3.1
01/16/2018 08:00:00.000000,3.4
01/16/2018 09:00:00.000000,3.4
01/16/2018 10:00:00.000000,4.8
01/16/2018 11:00:00.000000,5.8
01/16/2018 12:00:00.000000,6.9
01/16/2018 13:00:00.000000,11.3
01/16/2018 14:00:00.000000,14.1
01/16/2018 15:00:00.000000,16.8
01/16/2018 16:00:00.000000,16.2
01/16/2018 17:00:00.000000,13.7
01/16/2018 18:00:00.000000,11.0
01/16/2018 19:00:00.000000,7.9
01/16/2018 20:00:00.000000,5.5
01/16/2018 21:00:00.000000,4.3
01/16/2018 22:00:00.000000,3.7
01/16/2018 23:00:00.000000,3.8
01/17/2018 00:00:00.000000,7.7
01/17/2018 01:00:00.000000,9.8
01/17/2018 02:00:00.000000,11.9
01/17/2018 03:00:00.000000,13.8
01/17/2018 04:00:00.000000,15.5
01/17/2018 05:00:00.000000,18.3
01/17/2018 06:00:00.000000,15.9
01/17/2018 07:00:00.000000,15.8
01/17/2018 08:00:00.000000,18.0
01/17/2018 09:00:00.000000,18.0
01/17/2018 10:00:00.000000,21.8
01/17/2018 11:00:00.000000,20.8
01/17/2018 12:00:00.000000,20.5
01/17/2018 13:00:00.000000,20.3
01/17/2018 14:00:00.000000,22.7
01/17/2018 15:00:00.000000,29.0
01/17/2018 16:00:00.000000,31.7
01/17/2018 17:00:00.000000,30.1
01/17/2018 18:00:00.000000,25.8
01/17/2018 19:00:00.000000,23.0
01/17/2018 20:00:00.000000,15.9
01/17/2018 21:00:00.000000,10.0
01/17/2018 22:00:00.000000,6.6
01/17/2018 23:00:00.000000,6.2
01/18/2018 00:00:00.000000,7.3
01/18/2018 01:00:00.000000,9.6
01/18/2018 02:00:00.000000,14.8
01/18/2018 03:00:00.000000,18.4
01/18/2018 04:00:00.000000,14.5
01/18/2018 05:00:00.000000,13.9
01/18/2018 06:00:00.000000,12.2
01/18/2018 07:00:00.000000,10.7
01/18/2018 08:00:00.000000,12.4
01/18/2018 09:00:00.000000,12.3
01/18/2018 10:00:00.000000,13.0
01/18/2018 11:00:00.000000,12.9
01/18/2018 12:00:00.000000,14.5
01/18/2018 13:00:00.000000,15.3
01/18/2018 14:00:00.000000,21.9
01/18/2018 15:00:00.000000,22.4
