InstrumentName, Lake Arbot B,,
01/01/2018 13:51:18.306666,43.53,42.0,26.0
01/01/2018 13:52:38.246666,44.17,42.0,26.0
01/01/2018 13:55:18.970000,44.39,41.0,27.0
01/01/2018 13:56:38.846666,45.02,41.0,27.0
01/01/2018 13:59:18.323333,45.95,41.0,27.0
01/01/2018 14:00:38.333333,45.56,41.0,27.0
01/01/2018 14:03:18.516666,42.02,41.0,27.0
01/01/2018 14:04:38.296666,41.79,41.0,27.0
01/01/2018 14:07:18.333333,42.69,41.0,27.0
01/01/2018 14:08:38.366666,42.81,41.0,27.0
01/01/2018 14:11:18.290000,41.71,41.0,27.0
01/01/2018 14:12:38.420000,42.0,41.0,27.0
01/01/2018 14:15:18.373333,43.19,41.0,27.0
01/01/2018 14:16:38.306666,42.33,41.0,27.0
01/01/2018 14:19:18.580000,42.29,41.0,27.0
01/01/2018 14:20:38.530000,42.16,41.0,27.0
01/01/2018 14:23:18.336666,41.07,41.0,27.0
01/01/2018 14:24:38.643333,40.82,41.0,27.0
01/01/2018 14:27:18.623333,41.68,40.0,27.0
01/01/2018 14:28:38.453333,42.57,40.0,27.0
01/01/2018 14:31:18.303333,40.79,40.0,27.0
01/01/2018 14:32:38.300000,42.73,40.0,28.0
01/01/2018 14:35:18.290000,41.07,40.0,28.0
01/01/2018 14:36:38.336666,41.83,40.0,28.0
01/01/2018 14:39:18.350000,41.21,40.0,28.0
01/01/2018 14:40:38.296666,40.98,40.0,28.0
01/01/2018 14:43:18.346666,39.98,40.0,28.0
01/01/2018 14:44:38.526666,41.15,40.0,28.0
01/01/2018 14:47:18.390000,41.95,40.0,28.0
01/01/2018 14:48:38.323333,41.36,40.0,28.0
01/01/2018 14:51:18.376666,40.5,40.0,28.0
01/01/2018 14:52:38.350000,41.0,40.0,28.0
01/01/2018 14:55:18.406666,40.71,40.0,29.0
01/01/2018 14:56:38.360000,42.4,40.0,30.0
01/01/2018 14:59:18.386666,40.81,39.0,30.0
01/01/2018 15:00:38.396666,38.73,38.0,31.0
01/01/2018 15:03:18.306666,42.24,37.0,30.0
01/01/2018 15:04:38.633333,42.66,38.0,30.0
01/01/2018 15:07:18.636666,41.71,38.0,30.0
01/01/2018 15:08:38.466666,40.76,38.0,30.0
01/01/2018 15:11:18.486666,42.24,37.0,30.0
01/01/2018 15:12:38.376666,42.12,37.0,30.0
01/01/2018 15:15:18.390000,43.45,38.0,30.0
01/01/2018 15:16:38.373333,41.33,38.0,30.0
01/01/2018 15:19:18.330000,41.78,38.0,30.0
01/01/2018 15:20:38.373333,41.5,38.0,30.0
01/01/2018 15:23:18.583333,42.33,38.0,30.0
01/01/2018 15:24:38.336666,41.63,38.0,30.0
01/01/2018 15:27:18.353333,40.74,38.0,30.0
01/01/2018 15:28:38.363333,41.62,38.0,30.0
01/01/2018 15:31:18.473333,42.15,38.0,30.0
01/01/2018 15:32:38.616666,41.62,38.0,29.0
01/01/2018 15:35:18.346666,41.52,38.0,30.0
01/01/2018 15:36:38.516666,42.15,38.0,30.0
01/01/2018 15:39:18.376666,42.87,38.0,30.0
01/01/2018 15:40:38.386666,41.62,38.0,30.0
01/01/2018 15:43:18.416666,43.76,38.0,30.0
01/01/2018 15:44:38.406666,42.95,38.0,30.0
01/01/2018 15:47:18.403333,44.62,39.0,30.0
01/01/2018 15:48:38.440000,40.63,38.0,30.0
01/01/2018 15:51:18.376666,44.62,38.0,30.0
01/01/2018 15:52:38.456666,44.02,38.0,30.0
01/01/2018 15:55:18.726666,42.72,38.0,30.0
01/01/2018 15:56:38.450000,43.52,38.0,30.0
01/01/2018 15:59:18.533333,44.28,39.0,30.0
01/01/2018 16:00:38.553333,45.0,39.0,29.0
01/01/2018 16:03:18.410000,44.33,39.0,29.0
01/01/2018 16:04:38.420000,45.57,39.0,29.0
01/01/2018 16:07:18.643333,44.95,39.0,29.0
01/01/2018 16:08:38.563333,45.51,39.0,29.0
01/01/2018 16:11:18.513333,45.21,39.0,29.0
01/01/2018 16:12:38.976666,45.07,39.0,30.0
01/01/2018 16:15:18.420000,45.27,39.0,29.0
01/01/2018 16:16:38.480000,44.24,39.0,29.0
01/01/2018 16:19:18.430000,44.58,39.0,29.0
01/01/2018 16:20:38.446666,44.83,39.0,29.0
01/01/2018 16:23:18.403333,45.79,39.0,29.0
01/01/2018 16:24:38.410000,45.0,40.0,29.0
01/01/2018 16:27:18.450000,43.81,40.0,29.0
01/01/2018 16:28:38.386666,44.18,39.0,29.0
01/01/2018 16:31:18.433333,44.08,40.0,29.0
01/01/2018 16:32:38.436666,46.05,40.0,29.0
01/01/2018 16:35:18.383333,44.56,40.0,29.0
01/01/2018 16:36:38.396666,44.6,40.0,29.0
01/01/2018 16:39:18.500000,46.49,40.0,29.0
01/01/2018 16:40:38.453333,45.61,40.0,29.0
01/01/2018 16:43:18.486666,45.05,40.0,29.0
01/01/2018 16:44:38.406666,45.74,40.0,30.0
01/01/2018 16:47:18.466666,47.98,40.0,29.0
01/01/2018 16:48:38.576666,45.45,40.0,30.0
01/01/2018 16:51:18.616666,45.88,40.0,30.0
01/01/2018 16:52:38.970000,46.1,40.0,30.0
01/01/2018 16:55:18.533333,45.51,40.0,30.0
01/01/2018 16:56:38.490000,46.08,40.0,30.0
01/01/2018 16:59:18.503333,43.9,40.0,30.0
01/01/2018 17:00:38.506666,45.27,40.0,30.0
01/01/2018 17:03:18.423333,45.8,40.0,30.0
01/01/2018 17:04:38.486666,44.49,40.0,30.0
01/01/2018 17:07:18.550000,45.32,40.0,30.0
01/01/2018 17:08:39.256666,43.93,40.0,31.0
01/01/2018 17:11:18.666666,44.4,40.0,31.0
01/01/2018 17:12:38.543333,44.15,40.0,31.0
01/01/2018 17:15:18.470000,43.17,39.0,31.0
01/01/2018 17:16:38.486666,42.56,39.0,32.0
01/01/2018 17:19:18.570000,43.68,38.0,32.0
01/01/2018 17:20:38.470000,45.1,38.0,32.0
01/01/2018 17:23:18.600000,44.88,38.0,32.0
01/01/2018 17:24:38.426666,43.68,38.0,32.0
01/01/2018 17:27:18.503333,44.32,38.0,32.0
01/01/2018 17:28:38.426666,44.02,38.0,32.0
01/01/2018 17:31:18.446666,45.83,38.0,32.0
01/01/2018 17:32:38.430000,42.6,38.0,32.0
01/01/2018 17:35:18.510000,44.9,38.0,32.0
01/01/2018 17:36:38.476666,43.95,38.0,32.0
01/01/2018 17:39:18.526666,46.67,38.0,32.0
01/01/2018 17:40:38.583333,44.86,37.0,32.0
01/01/2018 17:43:18.496666,45.33,37.0,32.0
01/01/2018 17:44:38.553333,47.24,37.0,32.0
01/01/2018 17:47:18.466666,44.9,37.0,32.0
01/01/2018 17:48:38.516666,46.0,37.0,32.0
01/01/2018 17:51:18.536666,45.05,37.0,32.0
01/01/2018 17:52:38.453333,47.48,37.0,32.0
01/01/2018 17:55:18.486666,45.83,37.0,33.0
01/01/2018 17:56:38.520000,45.93,37.0,33.0
01/01/2018 17:59:18.500000,45.14,37.0,33.0
01/01/2018 18:00:38.530000,43.22,37.0,33.0
01/01/2018 18:03:18.933333,42.83,37.0,33.0
01/01/2018 18:04:38.660000,45.12,37.0,33.0
01/01/2018 18:07:18.800000,45.9,36.0,33.0
01/01/2018 18:08:38.490000,45.43,36.0,33.0
01/01/2018 18:11:18.466666,43.43,36.0,33.0
01/01/2018 18:12:38.483333,46.21,36.0,33.0
01/01/2018 18:15:18.536666,43.54,37.0,32.0
01/01/2018 18:16:38.670000,44.07,37.0,33.0
01/01/2018 18:19:18.690000,45.57,37.0,33.0
01/01/2018 18:20:38.613333,46.02,37.0,33.0
01/01/2018 18:23:18.510000,46.07,37.0,34.0
01/01/2018 18:24:38.560000,44.45,37.0,34.0
01/01/2018 18:27:18.526666,45.67,37.0,34.0
01/01/2018 18:28:38.536666,45.02,36.0,35.0
01/01/2018 18:31:18.540000,42.82,36.0,35.0
01/01/2018 18:32:38.510000,44.5,35.0,35.0
01/01/2018 18:35:18.573333,44.21,35.0,35.0
01/01/2018 18:36:38.866666,45.98,35.0,35.0
01/01/2018 18:39:18.496666,43.1,35.0,36.0
01/01/2018 18:43:19.023333,43.74,34.0,36.0
01/01/2018 18:44:38.610000,44.5,34.0,36.0
01/01/2018 18:47:18.590000,41.43,34.0,36.0
01/01/2018 18:48:38.503333,43.21,34.0,37.0
01/01/2018 18:51:18.540000,44.1,34.0,37.0
01/01/2018 18:52:38.576666,42.98,33.0,37.0
01/01/2018 18:55:18.573333,41.67,33.0,37.0
01/01/2018 18:56:38.496666,43.8,33.0,37.0
01/01/2018 18:59:18.663333,43.43,32.0,37.0
01/01/2018 19:00:38.620000,42.28,32.0,37.0
01/01/2018 19:03:19.056666,41.9,32.0,38.0
01/01/2018 19:04:38.550000,42.51,32.0,38.0
01/01/2018 19:07:18.546666,42.33,32.0,38.0
01/01/2018 19:08:38.556666,43.36,31.0,38.0
01/01/2018 19:11:18.590000,40.85,31.0,38.0
01/01/2018 19:12:38.550000,42.51,31.0,38.0
01/01/2018 19:15:18.540000,44.1,31.0,37.0
01/01/2018 19:16:38.816666,42.93,31.0,38.0
01/01/2018 19:19:18.733333,42.12,31.0,38.0
01/01/2018 19:20:38.623333,41.74,31.0,38.0
01/01/2018 19:23:18.533333,41.24,31.0,38.0
01/01/2018 19:24:38.560000,42.98,31.0,38.0
01/01/2018 19:27:18.553333,41.37,31.0,38.0
01/01/2018 19:28:38.536666,41.14,31.0,38.0
01/01/2018 19:31:18.630000,41.55,31.0,38.0
01/01/2018 19:32:38.613333,43.14,31.0,38.0
01/01/2018 19:35:18.546666,42.56,31.0,39.0
01/01/2018 19:36:38.546666,41.57,31.0,39.0
01/01/2018 19:39:18.560000,42.91,30.0,39.0
01/01/2018 19:40:38.543333,42.52,30.0,38.0
01/01/2018 19:43:18.620000,40.83,30.0,39.0
01/01/2018 19:44:38.563333,40.83,30.0,39.0
01/01/2018 19:47:18.726666,39.29,30.0,39.0
01/01/2018 19:48:39.003333,42.05,30.0,39.0
01/01/2018 19:51:18.806666,42.74,30.0,39.0
01/01/2018 19:52:38.723333,39.67,30.0,39.0
01/01/2018 19:55:18.893333,40.54,30.0,39.0
01/01/2018 19:56:38.563333,41.8,30.0,39.0
01/01/2018 19:59:19.020000,39.41,29.0,40.0
01/01/2018 20:00:38.696666,41.08,29.0,40.0
01/01/2018 20:03:18.620000,40.93,29.0,40.0
01/01/2018 20:04:38.716666,40.46,29.0,40.0
01/01/2018 20:07:18.813333,40.33,29.0,40.0
01/01/2018 20:08:38.966666,40.78,29.0,41.0
01/01/2018 20:11:18.860000,40.33,29.0,41.0
01/01/2018 20:12:38.696666,39.12,29.0,41.0
01/01/2018 20:15:18.583333,37.76,29.0,41.0
01/01/2018 20:16:38.630000,40.05,29.0,41.0
01/01/2018 20:19:18.733333,39.83,28.0,41.0
01/01/2018 20:20:38.636666,42.4,28.0,41.0
01/01/2018 20:23:18.796666,40.29,28.0,41.0
01/01/2018 20:24:38.570000,40.93,28.0,42.0
01/01/2018 20:27:18.766666,39.88,28.0,42.0
01/01/2018 20:28:38.640000,39.14,28.0,42.0
01/01/2018 20:31:18.966666,40.95,28.0,41.0
01/01/2018 20:32:39.266666,39.9,28.0,42.0
01/01/2018 20:35:18.636666,40.05,28.0,42.0
01/01/2018 20:36:38.670000,39.6,28.0,42.0
01/01/2018 20:39:18.660000,38.37,27.0,42.0
01/01/2018 20:40:38.616666,41.05,27.0,42.0
01/01/2018 20:43:18.613333,40.69,27.0,42.0
01/01/2018 20:44:38.843333,39.85,27.0,41.0
01/01/2018 20:47:18.673333,38.95,27.0,42.0
01/01/2018 20:48:38.603333,40.12,27.0,42.0
01/01/2018 20:51:18.596666,40.54,27.0,42.0
01/01/2018 20:52:38.656666,40.84,27.0,42.0
01/01/2018 20:55:18.916666,39.24,27.0,42.0
01/01/2018 20:56:38.623333,40.54,27.0,42.0
01/01/2018 20:59:18.636666,40.24,27.0,42.0
01/01/2018 21:00:38.690000,39.56,27.0,42.0
01/01/2018 21:03:18.693333,41.2,27.0,43.0
01/01/2018 21:04:39.616666,41.63,27.0,43.0
01/01/2018 21:07:18.696666,39.47,27.0,43.0
01/01/2018 21:08:38.633333,42.33,27.0,43.0
01/01/2018 21:12:38.656666,40.39,26.0,44.0
01/01/2018 21:15:18.623333,40.65,26.0,44.0
01/01/2018 21:16:38.753333,39.78,26.0,44.0
01/01/2018 21:19:18.660000,40.76,26.0,44.0
01/01/2018 21:20:38.663333,39.15,26.0,43.0
01/01/2018 21:23:19.830000,40.92,26.0,43.0
01/01/2018 21:24:38.706666,41.58,26.0,43.0
01/01/2018 21:27:18.720000,41.37,26.0,44.0
01/01/2018 21:28:38.703333,41.05,26.0,44.0
01/01/2018 21:31:18.660000,40.92,26.0,44.0
01/01/2018 21:32:38.676666,40.62,26.0,43.0
01/01/2018 21:35:18.636666,41.02,26.0,44.0
01/01/2018 21:36:38.656666,41.58,26.0,44.0
01/01/2018 21:39:18.666666,41.37,25.0,44.0
01/01/2018 21:40:39.566666,40.63,26.0,44.0
01/01/2018 21:43:18.710000,40.6,26.0,44.0
01/01/2018 21:44:38.766666,42.07,26.0,44.0
01/01/2018 21:47:18.703333,41.05,25.0,44.0
01/01/2018 21:48:38.760000,41.37,25.0,44.0
01/01/2018 21:51:18.816666,42.88,25.0,44.0
01/01/2018 21:52:38.736666,42.1,25.0,44.0
01/01/2018 21:55:18.923333,40.64,25.0,43.0
01/01/2018 21:56:38.676666,40.88,26.0,43.0
01/01/2018 21:59:18.706666,40.09,26.0,44.0
01/01/2018 22:00:38.703333,40.9,26.0,43.0
01/01/2018 22:03:18.740000,41.57,26.0,43.0
01/01/2018 22:04:38.826666,40.19,26.0,43.0
01/01/2018 22:07:18.726666,39.83,26.0,43.0
01/01/2018 22:08:38.746666,40.29,26.0,43.0
01/01/2018 22:11:18.716666,42.44,26.0,43.0
01/01/2018 22:12:38.846666,43.33,26.0,43.0
01/01/2018 22:15:18.713333,42.63,26.0,43.0
01/01/2018 22:16:38.886666,42.98,26.0,43.0
01/01/2018 22:19:18.750000,43.37,26.0,43.0
01/01/2018 22:20:38.736666,42.12,26.0,43.0
01/01/2018 22:23:18.876666,43.12,26.0,43.0
01/01/2018 22:24:38.760000,43.21,26.0,42.0
01/01/2018 22:27:18.976666,44.22,27.0,42.0
01/01/2018 22:28:40.473333,43.77,27.0,42.0
01/01/2018 22:31:19.370000,42.85,27.0,42.0
01/01/2018 22:32:38.766666,42.54,27.0,42.0
01/01/2018 22:35:18.760000,41.29,27.0,42.0
01/01/2018 22:36:38.746666,41.27,27.0,42.0
01/01/2018 22:39:18.976666,43.61,27.0,42.0
01/01/2018 22:40:39.016666,42.31,27.0,42.0
01/01/2018 22:43:18.786666,41.59,27.0,41.0
01/01/2018 22:44:38.900000,41.02,27.0,41.0
01/01/2018 22:47:19.463333,41.5,27.0,41.0
01/01/2018 22:48:38.866666,38.83,28.0,41.0
01/01/2018 22:51:18.800000,41.44,28.0,41.0
01/01/2018 22:52:39.903333,42.56,28.0,41.0
01/01/2018 22:55:18.766666,43.49,28.0,41.0
01/01/2018 22:56:38.933333,41.64,28.0,41.0
01/01/2018 22:59:18.913333,42.43,28.0,41.0
01/01/2018 23:00:39.876666,41.86,28.0,41.0
01/01/2018 23:03:18.983333,42.41,28.0,41.0
01/01/2018 23:04:39.396666,42.05,28.0,41.0
01/01/2018 23:07:18.836666,43.34,28.0,40.0
01/01/2018 23:08:38.783333,43.05,28.0,40.0
01/01/2018 23:11:18.913333,43.05,29.0,40.0
01/01/2018 23:12:39.430000,42.44,29.0,40.0
01/01/2018 23:15:18.790000,41.38,29.0,40.0
01/01/2018 23:16:38.780000,41.45,29.0,40.0
01/01/2018 23:19:18.816666,41.17,29.0,40.0
01/01/2018 23:20:38.870000,40.49,29.0,40.0
01/01/2018 23:23:18.746666,41.95,30.0,39.0
01/01/2018 23:24:39.083333,41.07,30.0,39.0
01/01/2018 23:27:18.816666,40.81,30.0,39.0
01/01/2018 23:28:39.076666,40.95,30.0,39.0
01/01/2018 23:31:18.806666,39.69,30.0,39.0
01/01/2018 23:32:38.926666,42.74,30.0,39.0
01/01/2018 23:35:18.896666,41.2,30.0,38.0
01/01/2018 23:36:39.516666,41.1,30.0,38.0
01/01/2018 23:39:18.776666,41.29,31.0,38.0
01/01/2018 23:40:38.776666,41.4,31.0,38.0
01/01/2018 23:43:19.130000,40.45,31.0,38.0
01/01/2018 23:44:38.820000,39.28,31.0,38.0
01/01/2018 23:47:18.800000,42.21,31.0,37.0
01/01/2018 23:48:39.776666,41.57,32.0,37.0
01/01/2018 23:51:20.166666,41.56,32.0,37.0
