InstrumentName, 26th and Williams B,,
01/01/2018 13:50:56.766666,40.14,44.0,28.0
01/01/2018 13:53:37.503333,39.07,45.0,28.0
01/01/2018 13:54:56.730000,40.63,45.0,28.0
01/01/2018 13:57:36.690000,44.0,44.0,28.0
01/01/2018 13:58:57.066666,44.33,44.0,28.0
01/01/2018 14:01:36.753333,44.52,44.0,28.0
01/01/2018 14:02:56.746666,44.74,44.0,28.0
01/01/2018 14:05:36.740000,45.86,45.0,28.0
01/01/2018 14:06:56.856666,43.76,45.0,28.0
01/01/2018 14:09:36.733333,43.05,44.0,28.0
01/01/2018 14:10:57.043333,43.38,44.0,28.0
01/01/2018 14:13:36.693333,42.3,44.0,28.0
01/01/2018 14:14:57.013333,42.37,43.0,28.0
01/01/2018 14:17:36.736666,45.23,43.0,28.0
01/01/2018 14:18:56.943333,42.76,43.0,28.0
01/01/2018 14:21:36.726666,45.66,44.0,27.0
01/01/2018 14:22:56.800000,43.9,45.0,27.0
01/01/2018 14:25:36.753333,39.09,44.0,28.0
01/01/2018 14:27:00.056666,43.9,44.0,28.0
01/01/2018 14:29:36.726666,43.32,44.0,28.0
01/01/2018 14:30:56.776666,41.65,44.0,29.0
01/01/2018 14:33:37.210000,43.95,44.0,27.0
01/01/2018 14:34:56.756666,45.29,45.0,28.0
01/01/2018 14:37:36.743333,42.22,44.0,27.0
01/01/2018 14:38:56.750000,44.4,45.0,26.0
01/01/2018 14:41:36.910000,39.33,46.0,28.0
01/01/2018 14:42:56.796666,40.78,46.0,28.0
01/01/2018 14:45:36.733333,41.62,46.0,28.0
01/01/2018 14:46:56.750000,40.88,46.0,28.0
01/01/2018 14:49:36.736666,42.34,45.0,29.0
01/01/2018 14:50:56.893333,40.85,45.0,29.0
01/01/2018 14:53:36.786666,40.95,45.0,27.0
01/01/2018 14:54:56.836666,41.44,46.0,28.0
01/01/2018 14:57:36.856666,39.48,44.0,28.0
01/01/2018 14:58:56.773333,40.62,44.0,27.0
01/01/2018 15:01:36.973333,37.69,44.0,28.0
01/01/2018 15:02:56.763333,39.12,45.0,28.0
01/01/2018 15:05:36.790000,39.4,44.0,28.0
01/01/2018 15:06:56.776666,39.3,44.0,29.0
01/01/2018 15:09:36.816666,40.19,43.0,29.0
01/01/2018 15:10:56.786666,36.79,43.0,28.0
01/01/2018 15:13:36.763333,39.39,43.0,28.0
01/01/2018 15:14:56.906666,39.27,43.0,28.0
01/01/2018 15:17:36.866666,41.02,43.0,29.0
01/01/2018 15:18:56.836666,40.27,43.0,29.0
01/01/2018 15:21:37.113333,38.02,42.0,28.0
01/01/2018 15:22:56.776666,39.5,42.0,28.0
01/01/2018 15:25:36.796666,39.91,42.0,29.0
01/01/2018 15:26:57.086666,41.59,42.0,28.0
01/01/2018 15:29:36.760000,36.14,43.0,28.0
01/01/2018 15:30:56.796666,40.64,44.0,28.0
01/01/2018 15:33:36.790000,40.97,44.0,27.0
01/01/2018 15:34:56.806666,40.68,44.0,27.0
01/01/2018 15:37:37.030000,38.1,44.0,28.0
01/01/2018 15:38:57.583333,39.41,43.0,28.0
01/01/2018 15:41:36.833333,40.34,44.0,28.0
01/01/2018 15:42:56.820000,40.95,44.0,29.0
01/01/2018 15:45:36.826666,43.32,44.0,28.0
01/01/2018 15:46:57.176666,40.73,44.0,28.0
01/01/2018 15:49:36.810000,43.81,45.0,29.0
01/01/2018 15:50:56.873333,43.81,45.0,29.0
01/01/2018 15:53:37.046666,45.02,45.0,29.0
01/01/2018 15:54:56.790000,42.33,44.0,28.0
01/01/2018 15:57:36.966666,43.1,45.0,28.0
01/01/2018 15:58:56.800000,42.41,45.0,29.0
01/01/2018 16:01:36.813333,43.37,45.0,28.0
01/01/2018 16:02:56.810000,44.49,45.0,28.0
01/01/2018 16:05:36.800000,38.91,44.0,29.0
01/01/2018 16:06:56.890000,43.17,44.0,28.0
01/01/2018 16:09:36.950000,42.56,44.0,29.0
01/01/2018 16:10:56.906666,44.15,44.0,28.0
01/01/2018 16:13:36.823333,43.47,45.0,29.0
01/01/2018 16:14:56.866666,40.63,44.0,30.0
01/01/2018 16:17:36.956666,41.56,44.0,30.0
01/01/2018 16:18:56.813333,43.95,44.0,30.0
01/01/2018 16:21:36.953333,44.37,43.0,30.0
01/01/2018 16:22:56.910000,42.98,43.0,27.0
01/01/2018 16:25:36.826666,43.73,45.0,29.0
01/01/2018 16:26:56.856666,44.09,44.0,28.0
01/01/2018 16:29:37.876666,44.38,45.0,28.0
01/01/2018 16:30:56.850000,42.44,45.0,29.0
01/01/2018 16:33:37.063333,43.95,43.0,29.0
01/01/2018 16:34:57.050000,41.78,43.0,29.0
01/01/2018 16:37:36.843333,42.24,44.0,28.0
01/01/2018 16:38:56.840000,43.93,44.0,28.0
01/01/2018 16:41:36.830000,43.92,44.0,29.0
01/01/2018 16:42:57.033333,43.83,43.0,29.0
01/01/2018 16:45:36.946666,44.21,43.0,30.0
01/01/2018 16:46:56.866666,44.24,43.0,30.0
01/01/2018 16:49:36.980000,42.62,42.0,29.0
01/01/2018 16:50:56.926666,43.71,43.0,29.0
01/01/2018 16:53:36.920000,42.86,43.0,29.0
01/01/2018 16:54:56.843333,45.85,43.0,29.0
01/01/2018 16:57:36.916666,40.79,43.0,30.0
01/01/2018 16:58:56.880000,43.22,43.0,30.0
01/01/2018 17:01:37.596666,43.73,42.0,30.0
01/01/2018 17:02:56.873333,44.88,42.0,29.0
01/01/2018 17:05:37.350000,42.35,43.0,29.0
01/01/2018 17:06:56.890000,44.39,43.0,29.0
01/01/2018 17:09:37.096666,41.85,43.0,30.0
01/01/2018 17:10:56.940000,41.55,42.0,30.0
01/01/2018 17:13:37.190000,42.12,42.0,30.0
01/01/2018 17:14:56.946666,43.32,43.0,30.0
01/01/2018 17:17:37.370000,42.86,43.0,30.0
01/01/2018 17:18:56.876666,41.88,42.0,31.0
01/01/2018 17:21:37.050000,45.16,42.0,30.0
01/01/2018 17:22:56.910000,42.07,42.0,30.0
01/01/2018 17:25:36.980000,45.29,42.0,29.0
01/01/2018 17:26:56.930000,43.65,43.0,28.0
01/01/2018 17:29:36.886666,43.08,44.0,28.0
01/01/2018 17:30:56.916666,44.02,45.0,27.0
01/01/2018 17:33:36.870000,42.86,44.0,28.0
01/01/2018 17:34:57.190000,43.0,45.0,28.0
01/01/2018 17:37:36.920000,47.03,45.0,28.0
01/01/2018 17:38:56.933333,41.74,45.0,29.0
01/01/2018 17:41:36.926666,41.98,45.0,28.0
01/01/2018 17:42:56.893333,44.02,45.0,28.0
01/01/2018 17:45:36.873333,43.6,44.0,29.0
01/01/2018 17:46:56.890000,44.67,45.0,29.0
01/01/2018 17:49:37.496666,41.0,45.0,29.0
01/01/2018 17:50:57.136666,44.86,46.0,29.0
01/01/2018 17:53:36.946666,44.26,44.0,30.0
01/01/2018 17:54:57.100000,45.84,45.0,30.0
01/01/2018 17:57:36.910000,45.71,44.0,30.0
01/01/2018 17:58:56.883333,45.85,45.0,28.0
01/01/2018 18:01:36.910000,44.83,45.0,29.0
01/01/2018 18:02:57.040000,46.43,46.0,30.0
01/01/2018 18:05:36.936666,44.74,46.0,28.0
01/01/2018 18:06:56.930000,44.58,46.0,30.0
01/01/2018 18:09:37.166666,45.05,45.0,30.0
01/01/2018 18:10:56.923333,44.15,44.0,30.0
01/01/2018 18:13:36.973333,46.46,45.0,30.0
01/01/2018 18:14:56.960000,42.95,45.0,29.0
01/01/2018 18:17:37.103333,45.03,47.0,28.0
01/01/2018 18:18:57.466666,44.67,46.0,29.0
01/01/2018 18:21:36.916666,44.74,46.0,31.0
01/01/2018 18:22:56.906666,43.31,45.0,31.0
01/01/2018 18:25:37.050000,44.76,44.0,30.0
01/01/2018 18:26:56.933333,42.9,44.0,30.0
01/01/2018 18:29:36.920000,42.02,44.0,32.0
01/01/2018 18:30:57.003333,44.43,44.0,32.0
01/01/2018 18:33:37.003333,44.4,42.0,31.0
01/01/2018 18:34:56.933333,46.1,44.0,30.0
01/01/2018 18:37:37.353333,42.42,45.0,30.0
01/01/2018 18:38:56.923333,42.9,44.0,30.0
01/01/2018 18:42:57.006666,42.22,44.0,30.0
01/01/2018 18:45:37.003333,44.66,44.0,31.0
01/01/2018 18:46:56.933333,41.95,44.0,31.0
01/01/2018 18:49:36.960000,46.51,46.0,30.0
01/01/2018 18:50:57.006666,44.28,45.0,31.0
01/01/2018 18:53:36.990000,43.36,43.0,32.0
01/01/2018 18:54:56.946666,42.86,43.0,31.0
01/01/2018 18:57:36.956666,44.14,43.0,31.0
01/01/2018 18:58:57.063333,45.48,43.0,31.0
01/01/2018 19:01:36.946666,45.56,43.0,30.0
01/01/2018 19:02:57.020000,44.1,44.0,31.0
01/01/2018 19:05:37.143333,43.37,43.0,32.0
01/01/2018 19:06:57.213333,43.29,42.0,32.0
01/01/2018 19:09:37.270000,43.54,42.0,32.0
01/01/2018 19:10:56.943333,43.37,43.0,31.0
01/01/2018 19:13:37.150000,45.24,42.0,31.0
01/01/2018 19:14:56.946666,43.67,43.0,31.0
01/01/2018 19:17:37.126666,44.76,43.0,31.0
01/01/2018 19:18:56.990000,43.16,43.0,30.0
01/01/2018 19:21:37.033333,46.9,44.0,31.0
01/01/2018 19:22:57.143333,42.44,43.0,32.0
01/01/2018 19:25:37.000000,46.63,43.0,30.0
01/01/2018 19:26:57.016666,44.16,43.0,32.0
01/01/2018 19:29:36.996666,43.74,43.0,31.0
01/01/2018 19:30:56.986666,44.07,43.0,30.0
01/01/2018 19:33:37.330000,44.88,44.0,31.0
01/01/2018 19:34:57.006666,44.46,44.0,31.0
01/01/2018 19:37:37.113333,45.57,44.0,32.0
01/01/2018 19:38:56.983333,45.46,44.0,33.0
01/01/2018 19:41:36.990000,46.14,43.0,34.0
01/01/2018 19:42:57.053333,45.02,41.0,33.0
01/01/2018 19:45:37.033333,43.98,42.0,34.0
01/01/2018 19:46:56.986666,45.55,41.0,32.0
01/01/2018 19:49:37.176666,42.21,42.0,34.0
01/01/2018 19:50:57.026666,44.55,41.0,34.0
01/01/2018 19:53:37.100000,41.67,40.0,33.0
01/01/2018 19:54:57.003333,44.05,41.0,33.0
01/01/2018 19:57:37.056666,43.69,41.0,32.0
01/01/2018 19:58:57.143333,43.28,41.0,33.0
01/01/2018 20:01:37.000000,44.26,41.0,33.0
01/01/2018 20:02:57.136666,44.76,42.0,33.0
01/01/2018 20:05:37.070000,44.02,41.0,34.0
01/01/2018 20:06:57.266666,44.19,41.0,35.0
01/01/2018 20:09:37.293333,44.14,39.0,36.0
01/01/2018 20:10:57.050000,43.48,38.0,36.0
01/01/2018 20:13:37.096666,43.15,38.0,36.0
01/01/2018 20:14:57.360000,42.43,38.0,36.0
01/01/2018 20:17:37.083333,44.53,38.0,36.0
01/01/2018 20:18:57.013333,43.85,39.0,37.0
01/01/2018 20:21:37.033333,44.59,37.0,37.0
01/01/2018 20:22:57.020000,43.35,38.0,38.0
01/01/2018 20:25:37.180000,41.3,36.0,38.0
01/01/2018 20:26:57.110000,43.6,37.0,37.0
01/01/2018 20:29:37.056666,41.5,36.0,37.0
01/01/2018 20:30:57.260000,43.59,36.0,36.0
01/01/2018 20:33:37.083333,42.74,36.0,38.0
01/01/2018 20:34:57.040000,42.26,36.0,38.0
01/01/2018 20:37:37.046666,43.25,36.0,39.0
01/01/2018 20:38:57.046666,40.85,35.0,39.0
01/01/2018 20:41:37.100000,43.16,35.0,38.0
01/01/2018 20:42:57.130000,44.24,35.0,38.0
01/01/2018 20:45:37.156666,42.05,35.0,39.0
01/01/2018 20:46:57.263333,43.0,34.0,38.0
01/01/2018 20:49:37.166666,41.76,34.0,39.0
01/01/2018 20:50:57.056666,41.6,34.0,40.0
01/01/2018 20:53:37.200000,43.35,34.0,39.0
01/01/2018 20:54:57.050000,42.95,34.0,39.0
01/01/2018 20:57:37.063333,41.21,34.0,40.0
01/01/2018 20:58:57.200000,42.62,33.0,40.0
01/01/2018 21:01:37.120000,40.93,33.0,41.0
01/01/2018 21:02:57.240000,42.47,32.0,41.0
01/01/2018 21:05:37.066666,41.88,32.0,41.0
01/01/2018 21:06:57.103333,41.93,32.0,41.0
01/01/2018 21:09:37.063333,43.0,32.0,42.0
01/01/2018 21:13:37.090000,41.0,31.0,43.0
01/01/2018 21:14:57.633333,40.24,31.0,43.0
01/01/2018 21:17:37.256666,41.05,30.0,43.0
01/01/2018 21:18:57.066666,39.8,30.0,44.0
01/01/2018 21:21:37.150000,40.55,29.0,44.0
01/01/2018 21:22:57.100000,39.0,29.0,44.0
01/01/2018 21:25:37.070000,41.09,29.0,44.0
01/01/2018 21:26:57.093333,40.33,28.0,44.0
01/01/2018 21:29:37.470000,40.42,29.0,43.0
01/01/2018 21:30:57.100000,40.93,29.0,41.0
01/01/2018 21:33:37.100000,39.67,30.0,44.0
01/01/2018 21:34:57.156666,40.5,29.0,44.0
01/01/2018 21:37:37.276666,41.46,29.0,45.0
01/01/2018 21:38:57.150000,40.43,28.0,45.0
01/01/2018 21:41:37.150000,40.05,27.0,46.0
01/01/2018 21:42:57.140000,39.69,27.0,46.0
01/01/2018 21:45:37.143333,39.38,27.0,46.0
01/01/2018 21:46:57.106666,40.54,27.0,47.0
01/01/2018 21:49:37.120000,39.59,27.0,44.0
01/01/2018 21:50:57.110000,40.63,27.0,46.0
01/01/2018 21:53:37.140000,40.93,27.0,45.0
01/01/2018 21:54:57.170000,41.22,27.0,45.0
01/01/2018 21:57:37.260000,41.5,28.0,45.0
01/01/2018 21:58:57.146666,39.79,28.0,44.0
01/01/2018 22:01:37.143333,40.6,28.0,46.0
01/01/2018 22:02:57.123333,40.09,27.0,46.0
01/01/2018 22:05:37.190000,40.95,27.0,45.0
01/01/2018 22:06:57.156666,40.43,27.0,45.0
01/01/2018 22:09:37.213333,38.88,27.0,45.0
01/01/2018 22:10:57.296666,40.43,27.0,44.0
01/01/2018 22:13:37.213333,39.52,27.0,45.0
01/01/2018 22:14:57.156666,40.19,27.0,45.0
01/01/2018 22:17:37.263333,39.76,27.0,45.0
01/01/2018 22:18:57.166666,41.8,27.0,44.0
01/01/2018 22:21:37.180000,39.5,27.0,45.0
01/01/2018 22:23:12.500000,40.42,27.0,45.0
01/01/2018 22:25:37.196666,41.24,27.0,46.0
01/01/2018 22:26:57.140000,42.53,27.0,46.0
01/01/2018 22:29:37.403333,40.2,27.0,46.0
01/01/2018 22:30:57.146666,39.45,26.0,46.0
01/01/2018 22:33:37.156666,40.98,28.0,46.0
01/01/2018 22:34:57.630000,41.1,27.0,47.0
01/01/2018 22:37:37.456666,41.5,27.0,47.0
01/01/2018 22:38:57.230000,41.22,26.0,47.0
01/01/2018 22:41:37.416666,40.91,26.0,46.0
01/01/2018 22:42:57.183333,42.29,27.0,45.0
01/01/2018 22:45:37.323333,42.23,27.0,46.0
01/01/2018 22:46:57.153333,40.83,26.0,47.0
01/01/2018 22:49:37.320000,40.61,26.0,46.0
01/01/2018 22:50:57.203333,41.07,26.0,46.0
01/01/2018 22:53:37.190000,39.51,26.0,45.0
01/01/2018 22:54:57.203333,40.16,27.0,45.0
01/01/2018 22:57:37.163333,40.24,27.0,44.0
01/01/2018 22:58:57.196666,41.35,28.0,45.0
01/01/2018 23:01:37.306666,40.65,28.0,45.0
01/01/2018 23:02:57.176666,42.83,28.0,44.0
01/01/2018 23:05:37.570000,39.38,28.0,45.0
01/01/2018 23:06:57.190000,40.37,28.0,45.0
01/01/2018 23:09:37.276666,40.84,28.0,45.0
01/01/2018 23:10:58.170000,39.12,28.0,44.0
01/01/2018 23:13:37.216666,40.19,28.0,44.0
01/01/2018 23:14:57.320000,40.05,28.0,44.0
01/01/2018 23:17:37.320000,40.79,28.0,44.0
01/01/2018 23:18:57.530000,40.22,28.0,43.0
01/01/2018 23:21:37.380000,39.53,29.0,43.0
01/01/2018 23:22:57.276666,40.76,29.0,43.0
01/01/2018 23:25:37.196666,40.28,29.0,43.0
01/01/2018 23:26:57.540000,40.21,29.0,43.0
01/01/2018 23:29:37.216666,40.7,29.0,44.0
01/01/2018 23:30:57.220000,39.33,29.0,43.0
01/01/2018 23:33:37.290000,40.0,30.0,43.0
01/01/2018 23:34:57.236666,39.71,30.0,43.0
01/01/2018 23:37:37.256666,40.33,30.0,42.0
01/01/2018 23:38:57.266666,39.98,30.0,42.0
01/01/2018 23:41:37.316666,41.75,31.0,41.0
01/01/2018 23:42:57.260000,40.93,31.0,41.0
01/01/2018 23:45:37.406666,38.4,31.0,41.0
01/01/2018 23:46:57.276666,41.1,31.0,41.0
01/01/2018 23:49:37.380000,40.95,31.0,41.0
01/01/2018 23:50:57.253333,40.45,32.0,41.0
