InstrumentName, NJH
StartTime, 2018-01-01 00:00:00
EndTime, 2018-01-31 23:59:59
Date,PM2.5
01/01/2018 06:00:00.000000,14.1
01/01/2018 07:00:00.000000,14.6
01/01/2018 08:00:00.000000,14.6
01/01/2018 09:00:00.000000,17.0
01/01/2018 10:00:00.000000,19.0
01/01/2018 11:00:00.000000,20.8
01/01/2018 12:00:00.000000,20.9
01/01/2018 13:00:00.000000,21.6
01/01/2018 14:00:00.000000,21.6
01/01/2018 15:00:00.000000,22.3
01/01/2018 16:00:00.000000,26.5
01/01/2018 17:00:00.000000,26.5
01/01/2018 20:00:00.000000,25.5
01/01/2018 21:00:00.000000,25.7
01/01/2018 22:00:00.000000,25.8
01/02/2018 00:00:00.000000,27.1
01/02/2018 01:00:00.000000,24.7
01/02/2018 02:00:00.000000,24.7
01/02/2018 06:00:00.000000,27.8
01/02/2018 07:00:00.000000,29.3
01/02/2018 08:00:00.000000,28.4
01/02/2018 09:00:00.000000,28.4
01/02/2018 10:00:00.000000,27.3
01/02/2018 11:00:00.000000,27.6
01/02/2018 12:00:00.000000,27.6
01/02/2018 13:00:00.000000,28.3
01/02/2018 14:00:00.000000,27.7
01/02/2018 15:00:00.000000,27.7
01/02/2018 16:00:00.000000,26.8
01/02/2018 17:00:00.000000,26.8
01/02/2018 18:00:00.000000,14.7
01/02/2018 19:00:00.000000,10.0
01/02/2018 20:00:00.000000,10.0
01/02/2018 22:00:00.000000,2.9
01/02/2018 23:00:00.000000,2.9
01/03/2018 01:00:00.000000,5.4
01/03/2018 02:00:00.000000,5.4
01/03/2018 06:00:00.000000,7.7
01/03/2018 07:00:00.000000,6.0
01/03/2018 08:00:00.000000,6.0
01/03/2018 09:00:00.000000,4.4
01/03/2018 11:00:00.000000,4.8
01/03/2018 12:00:00.000000,5.1
01/03/2018 13:00:00.000000,5.1
01/03/2018 14:00:00.000000,5.1
01/03/2018 15:00:00.000000,5.1
01/03/2018 16:00:00.000000,8.2
01/03/2018 17:00:00.000000,8.2
01/03/2018 19:00:00.000000,2.1
01/03/2018 20:00:00.000000,2.1
01/03/2018 21:00:00.000000,2.4
01/03/2018 22:00:00.000000,5.9
01/03/2018 23:00:00.000000,9.1
01/04/2018 00:00:00.000000,9.8
01/04/2018 01:00:00.000000,13.1
01/04/2018 02:00:00.000000,16.0
01/04/2018 03:00:00.000000,16.0
01/04/2018 04:00:00.000000,14.1
01/04/2018 05:00:00.000000,14.1
01/04/2018 06:00:00.000000,14.7
01/04/2018 07:00:00.000000,14.8
01/04/2018 08:00:00.000000,12.3
01/04/2018 09:00:00.000000,10.5
01/04/2018 10:00:00.000000,9.4
01/04/2018 11:00:00.000000,8.0
01/04/2018 12:00:00.000000,6.2
01/04/2018 13:00:00.000000,6.2
01/04/2018 14:00:00.000000,5.8
01/04/2018 15:00:00.000000,8.1
01/04/2018 16:00:00.000000,8.1
01/04/2018 17:00:00.000000,7.5
01/04/2018 18:00:00.000000,6.4
01/04/2018 19:00:00.000000,4.7
01/04/2018 20:00:00.000000,3.6
01/04/2018 21:00:00.000000,2.6
01/04/2018 22:00:00.000000,1.9
01/04/2018 23:00:00.000000,2.0
01/05/2018 00:00:00.000000,2.8
01/05/2018 01:00:00.000000,2.8
01/05/2018 02:00:00.000000,5.9
01/05/2018 03:00:00.000000,8.7
01/05/2018 04:00:00.000000,8.7
01/05/2018 05:00:00.000000,8.7
01/05/2018 06:00:00.000000,8.7
01/05/2018 07:00:00.000000,8.2
01/05/2018 08:00:00.000000,8.2
01/05/2018 09:00:00.000000,7.0
01/05/2018 10:00:00.000000,5.3
01/05/2018 11:00:00.000000,5.3
01/05/2018 12:00:00.000000,5.1
01/05/2018 13:00:00.000000,5.8
01/05/2018 14:00:00.000000,6.7
01/05/2018 15:00:00.000000,9.4
01/05/2018 16:00:00.000000,9.1
01/05/2018 17:00:00.000000,9.6
01/05/2018 18:00:00.000000,10.1
01/05/2018 19:00:00.000000,10.1
01/05/2018 20:00:00.000000,4.9
01/05/2018 21:00:00.000000,5.8
01/05/2018 22:00:00.000000,6.1
01/05/2018 23:00:00.000000,6.5
01/06/2018 00:00:00.000000,9.7
01/06/2018 01:00:00.000000,17.7
01/06/2018 02:00:00.000000,17.7
01/06/2018 06:00:00.000000,9.9
01/06/2018 07:00:00.000000,7.9
01/06/2018 08:00:00.000000,6.4
01/06/2018 09:00:00.000000,4.5
01/06/2018 10:00:00.000000,3.6
01/06/2018 11:00:00.000000,3.6
01/06/2018 12:00:00.000000,4.7
01/06/2018 13:00:00.000000,3.8
01/06/2018 14:00:00.000000,6.2
01/06/2018 15:00:00.000000,6.2
01/06/2018 16:00:00.000000,7.6
01/06/2018 17:00:00.000000,10.4
01/06/2018 18:00:00.000000,10.5
01/06/2018 19:00:00.000000,10.6
01/06/2018 20:00:00.000000,10.6
01/06/2018 21:00:00.000000,11.5
01/06/2018 22:00:00.000000,11.2
01/06/2018 23:00:00.000000,11.2
01/07/2018 03:00:00.000000,17.1
01/07/2018 04:00:00.000000,18.1
01/07/2018 05:00:00.000000,18.1
01/07/2018 06:00:00.000000,18.1
01/07/2018 07:00:00.000000,18.3
01/07/2018 08:00:00.000000,18.3
01/07/2018 09:00:00.000000,17.2
01/07/2018 10:00:00.000000,18.0
01/07/2018 11:00:00.000000,17.9
01/07/2018 12:00:00.000000,17.3
01/07/2018 13:00:00.000000,17.3
01/07/2018 14:00:00.000000,10.5
01/07/2018 15:00:00.000000,4.2
01/07/2018 16:00:00.000000,5.4
01/07/2018 17:00:00.000000,5.4
01/07/2018 18:00:00.000000,3.3
01/07/2018 19:00:00.000000,3.3
01/07/2018 20:00:00.000000,1.4
01/07/2018 21:00:00.000000,0.8
01/07/2018 22:00:00.000000,0.8
01/08/2018 00:00:00.000000,1.4
01/08/2018 01:00:00.000000,3.8
01/08/2018 02:00:00.000000,3.8
01/08/2018 06:00:00.000000,6.4
01/08/2018 07:00:00.000000,5.3
01/08/2018 08:00:00.000000,5.3
01/08/2018 09:00:00.000000,8.1
01/08/2018 10:00:00.000000,7.9
01/08/2018 11:00:00.000000,7.5
01/08/2018 12:00:00.000000,10.2
01/08/2018 13:00:00.000000,10.2
01/08/2018 14:00:00.000000,10.1
01/08/2018 15:00:00.000000,11.8
01/08/2018 16:00:00.000000,11.8
01/08/2018 17:00:00.000000,12.9
01/08/2018 18:00:00.000000,13.9
01/08/2018 19:00:00.000000,21.5
01/08/2018 20:00:00.000000,21.5
01/11/2018 20:00:00.000000,2.4
01/11/2018 21:00:00.000000,2.1
01/11/2018 22:00:00.000000,1.9
01/11/2018 23:00:00.000000,1.4
01/12/2018 00:00:00.000000,2.1
01/12/2018 01:00:00.000000,3.3
01/12/2018 02:00:00.000000,4.6
01/12/2018 03:00:00.000000,4.6
01/12/2018 05:00:00.000000,7.1
01/12/2018 06:00:00.000000,7.1
01/12/2018 07:00:00.000000,4.7
01/12/2018 08:00:00.000000,3.1
01/12/2018 09:00:00.000000,2.9
01/12/2018 10:00:00.000000,2.9
01/12/2018 11:00:00.000000,2.7
01/12/2018 12:00:00.000000,2.2
01/12/2018 13:00:00.000000,3.4
01/12/2018 14:00:00.000000,5.0
01/12/2018 15:00:00.000000,6.9
01/12/2018 16:00:00.000000,7.9
01/12/2018 17:00:00.000000,9.0
01/12/2018 18:00:00.000000,6.2
01/12/2018 19:00:00.000000,6.5
01/12/2018 20:00:00.000000,4.9
01/12/2018 21:00:00.000000,4.9
01/12/2018 22:00:00.000000,3.7
01/12/2018 23:00:00.000000,3.8
01/13/2018 00:00:00.000000,2.4
01/13/2018 01:00:00.000000,2.4
01/13/2018 02:00:00.000000,1.4
01/13/2018 03:00:00.000000,3.3
01/13/2018 04:00:00.000000,4.9
01/13/2018 05:00:00.000000,4.9
01/16/2018 07:00:00.000000,2.6
01/16/2018 08:00:00.000000,3.1
01/16/2018 09:00:00.000000,3.1
01/16/2018 10:00:00.000000,5.6
01/16/2018 11:00:00.000000,5.6
01/16/2018 12:00:00.000000,6.7
01/16/2018 13:00:00.000000,7.7
01/16/2018 14:00:00.000000,9.0
01/16/2018 15:00:00.000000,10.7
01/16/2018 16:00:00.000000,11.8
01/16/2018 17:00:00.000000,10.0
01/16/2018 18:00:00.000000,10.0
01/16/2018 19:00:00.000000,10.3
01/16/2018 22:00:00.000000,4.8
01/16/2018 23:00:00.000000,4.8
01/17/2018 02:00:00.000000,10.0
01/17/2018 03:00:00.000000,10.0
01/17/2018 04:00:00.000000,13.0
01/17/2018 05:00:00.000000,13.0
01/17/2018 06:00:00.000000,9.9
01/17/2018 07:00:00.000000,10.3
01/17/2018 08:00:00.000000,10.2
01/17/2018 09:00:00.000000,10.2
01/17/2018 10:00:00.000000,7.0
01/17/2018 11:00:00.000000,8.2
01/17/2018 12:00:00.000000,9.8
01/17/2018 13:00:00.000000,9.8
01/17/2018 14:00:00.000000,10.4
01/17/2018 15:00:00.000000,10.4
01/17/2018 17:00:00.000000,16.6
01/17/2018 18:00:00.000000,13.7
01/17/2018 19:00:00.000000,10.1
01/17/2018 20:00:00.000000,10.1
01/18/2018 02:00:00.000000,8.3
01/18/2018 03:00:00.000000,8.5
01/18/2018 04:00:00.000000,8.5
01/18/2018 05:00:00.000000,8.0
01/18/2018 06:00:00.000000,7.1
01/18/2018 07:00:00.000000,4.9
01/18/2018 08:00:00.000000,4.1
01/18/2018 09:00:00.000000,4.1
01/18/2018 10:00:00.000000,2.8
01/18/2018 11:00:00.000000,2.4
01/18/2018 12:00:00.000000,2.4
01/18/2018 13:00:00.000000,1.6
01/18/2018 14:00:00.000000,2.1
01/18/2018 15:00:00.000000,2.1
01/18/2018 17:00:00.000000,3.7
01/18/2018 18:00:00.000000,2.2
01/18/2018 19:00:00.000000,2.2
01/18/2018 21:00:00.000000,0.9
01/18/2018 22:00:00.000000,0.9
01/18/2018 23:00:00.000000,2.0
01/19/2018 00:00:00.000000,5.0
01/19/2018 01:00:00.000000,5.0
01/19/2018 03:00:00.000000,10.4
01/19/2018 04:00:00.000000,10.4
01/19/2018 06:00:00.000000,6.0
01/19/2018 07:00:00.000000,4.3
01/19/2018 08:00:00.000000,3.7
01/19/2018 09:00:00.000000,2.8
01/19/2018 10:00:00.000000,1.4
01/19/2018 11:00:00.000000,0.9
01/19/2018 12:00:00.000000,0.9
01/19/2018 13:00:00.000000,2.0
01/19/2018 14:00:00.000000,5.0
01/19/2018 15:00:00.000000,8.5
01/19/2018 16:00:00.000000,8.9
01/19/2018 17:00:00.000000,6.2
01/19/2018 18:00:00.000000,3.3
01/19/2018 19:00:00.000000,1.6
01/19/2018 20:00:00.000000,1.6
01/19/2018 21:00:00.000000,2.4
01/19/2018 22:00:00.000000,2.4
01/19/2018 23:00:00.000000,3.9
01/20/2018 00:00:00.000000,4.0
01/20/2018 01:00:00.000000,4.5
01/20/2018 02:00:00.000000,5.6
01/20/2018 03:00:00.000000,8.5
01/20/2018 04:00:00.000000,8.5
01/20/2018 05:00:00.000000,9.1
01/20/2018 06:00:00.000000,6.7
01/20/2018 07:00:00.000000,4.2
01/20/2018 08:00:00.000000,3.8
