InstrumentName, Melody-Catalpa B,,
StartTime, 2018-01-01 00:00:00,,
EndTime, 2018-01-31 23:59:59,,
Date,PM2.5,humidity,temp_f
01/01/2018 01:15:19.700000,39.3,49.0,24.0
01/01/2018 04:47:29.646666,37.6,49.0,26.0
01/01/2018 04:48:49.776666,40.1,49.0,26.0
01/01/2018 04:51:29.736666,39.98,49.0,26.0
01/01/2018 04:52:49.726666,41.8,49.0,26.0
01/01/2018 04:55:29.703333,38.78,48.0,26.0
01/01/2018 04:56:49.776666,38.56,48.0,26.0
01/01/2018 04:59:29.666666,38.07,48.0,27.0
01/01/2018 05:00:49.650000,40.58,48.0,27.0
01/01/2018 05:03:29.703333,35.43,48.0,27.0
01/01/2018 05:06:09.726666,38.95,48.0,26.0
01/01/2018 05:07:29.693333,39.36,48.0,27.0
01/01/2018 05:08:49.800000,39.63,48.0,26.0
01/01/2018 05:11:29.980000,39.45,48.0,27.0
01/01/2018 05:12:49.766666,40.83,48.0,26.0
01/01/2018 05:15:29.686666,41.45,48.0,26.0
01/01/2018 05:18:09.773333,37.16,48.0,26.0
01/01/2018 05:19:29.750000,39.86,48.0,26.0
01/01/2018 07:54:09.876666,44.68,50.0,26.0
01/01/2018 07:55:29.923333,40.81,50.0,26.0
01/01/2018 07:56:49.996666,40.73,50.0,25.0
01/01/2018 07:59:29.840000,40.5,49.0,26.0
01/01/2018 08:00:50.023333,40.33,49.0,25.0
01/01/2018 08:03:29.876666,41.91,50.0,26.0
01/01/2018 08:04:49.820000,39.24,49.0,26.0
01/01/2018 08:07:29.943333,38.62,50.0,26.0
01/01/2018 08:08:49.876666,40.64,49.0,25.0
01/01/2018 08:11:29.826666,40.2,50.0,26.0
01/01/2018 08:12:49.906666,41.83,49.0,26.0
01/01/2018 08:15:29.960000,39.65,49.0,26.0
01/01/2018 08:16:49.886666,42.05,49.0,26.0
01/01/2018 08:19:29.916666,43.4,49.0,26.0
01/01/2018 08:20:50.126666,42.14,49.0,26.0
01/01/2018 08:23:30.296666,39.63,49.0,26.0
01/01/2018 08:24:49.996666,41.83,49.0,26.0
01/01/2018 08:27:29.890000,42.41,49.0,26.0
01/01/2018 08:28:50.013333,42.3,49.0,26.0
01/01/2018 08:31:30.036666,37.45,49.0,26.0
01/01/2018 08:32:50.126666,41.76,49.0,26.0
01/01/2018 08:35:29.916666,39.37,49.0,26.0
01/01/2018 08:36:49.990000,41.67,49.0,26.0
01/01/2018 08:39:30.253333,43.55,49.0,26.0
01/01/2018 08:40:49.956666,39.05,49.0,26.0
01/01/2018 08:43:30.050000,44.0,49.0,26.0
01/01/2018 08:44:50.016666,40.56,48.0,26.0
01/01/2018 08:47:29.870000,33.64,49.0,25.0
01/01/2018 08:48:49.966666,34.4,49.0,25.0
01/01/2018 08:51:29.916666,32.45,49.0,26.0
01/01/2018 08:52:50.066666,34.45,49.0,25.0
01/01/2018 08:55:29.856666,31.3,49.0,25.0
01/01/2018 08:56:49.876666,32.56,49.0,25.0
01/01/2018 08:59:29.956666,31.56,50.0,25.0
01/01/2018 09:00:50.100000,29.44,50.0,25.0
01/01/2018 09:03:29.893333,30.63,50.0,25.0
01/01/2018 09:04:50.160000,35.07,50.0,25.0
01/01/2018 09:07:29.980000,34.46,50.0,25.0
01/01/2018 09:08:50.313333,31.37,50.0,25.0
01/01/2018 09:11:30.006666,32.86,50.0,25.0
01/01/2018 09:12:49.893333,35.36,50.0,25.0
01/01/2018 09:15:30.423333,33.02,50.0,25.0
01/01/2018 09:16:49.936666,34.34,50.0,25.0
01/01/2018 09:19:30.136666,30.67,50.0,25.0
01/01/2018 09:20:49.920000,32.14,50.0,25.0
01/01/2018 09:23:29.876666,34.0,50.0,25.0
01/01/2018 09:24:49.953333,33.86,50.0,25.0
01/01/2018 09:27:30.086666,33.88,50.0,25.0
01/01/2018 09:28:50.406666,34.78,50.0,25.0
01/01/2018 09:31:29.933333,31.05,50.0,25.0
01/01/2018 09:32:50.196666,31.98,50.0,25.0
01/01/2018 09:35:29.950000,31.83,49.0,25.0
01/01/2018 09:36:50.163333,33.56,50.0,25.0
01/01/2018 09:39:29.960000,35.02,50.0,25.0
01/01/2018 09:40:50.016666,32.98,49.0,25.0
01/01/2018 09:43:30.096666,37.4,49.0,25.0
01/01/2018 09:44:49.886666,40.23,49.0,25.0
01/01/2018 09:47:30.046666,39.95,49.0,25.0
01/01/2018 09:48:50.140000,34.53,49.0,25.0
01/01/2018 09:51:30.596666,33.2,49.0,25.0
01/01/2018 09:52:50.200000,28.88,50.0,25.0
01/01/2018 09:55:29.960000,31.48,50.0,25.0
01/01/2018 09:56:49.890000,30.1,50.0,25.0
01/01/2018 09:59:29.930000,33.84,50.0,25.0
01/01/2018 10:00:49.956666,35.42,50.0,25.0
01/01/2018 10:03:30.000000,32.24,50.0,25.0
01/01/2018 10:04:50.120000,33.88,50.0,25.0
01/01/2018 10:07:30.016666,34.29,50.0,25.0
01/01/2018 10:08:50.523333,29.49,50.0,25.0
01/01/2018 10:11:30.013333,35.56,50.0,25.0
01/01/2018 10:12:49.896666,34.26,50.0,25.0
01/01/2018 10:15:30.030000,36.79,50.0,25.0
01/01/2018 10:16:49.926666,35.1,50.0,25.0
01/01/2018 10:19:29.950000,33.93,50.0,25.0
01/01/2018 10:20:49.946666,34.39,50.0,25.0
01/01/2018 10:23:30.293333,34.17,49.0,25.0
01/01/2018 10:24:49.926666,35.21,50.0,25.0
01/01/2018 10:27:29.956666,39.5,50.0,25.0
01/01/2018 10:28:50.000000,40.05,50.0,25.0
01/01/2018 10:31:29.966666,39.15,50.0,25.0
01/01/2018 10:32:49.956666,41.03,50.0,25.0
01/01/2018 10:35:30.040000,37.84,50.0,26.0
01/01/2018 10:36:50.166666,41.43,49.0,26.0
01/01/2018 10:39:29.940000,38.49,49.0,26.0
01/01/2018 10:40:50.176666,37.62,49.0,26.0
01/01/2018 10:43:30.260000,40.07,49.0,26.0
01/01/2018 10:44:50.096666,36.77,49.0,25.0
01/01/2018 10:47:29.970000,36.9,49.0,25.0
01/01/2018 10:48:50.080000,39.7,49.0,25.0
01/01/2018 10:51:29.970000,42.6,49.0,25.0
01/01/2018 10:52:50.026666,37.31,49.0,25.0
01/01/2018 10:55:29.953333,40.95,49.0,25.0
01/01/2018 10:56:49.953333,41.43,50.0,25.0
01/01/2018 10:59:30.016666,44.61,49.0,25.0
01/01/2018 11:00:49.976666,39.62,49.0,25.0
01/01/2018 11:03:29.996666,40.41,48.0,25.0
01/01/2018 11:04:50.286666,40.0,48.0,25.0
01/01/2018 11:07:29.973333,42.4,48.0,25.0
01/01/2018 11:08:52.440000,41.5,48.0,25.0
01/01/2018 11:11:29.983333,40.26,48.0,25.0
01/01/2018 11:12:50.116666,38.98,48.0,25.0
01/01/2018 11:15:30.023333,40.12,48.0,25.0
01/01/2018 11:16:50.040000,41.76,48.0,24.0
01/01/2018 11:19:29.956666,40.73,47.0,24.0
01/01/2018 11:20:50.080000,40.07,47.0,24.0
01/01/2018 11:23:30.306666,39.9,47.0,24.0
01/01/2018 11:24:50.696666,42.69,47.0,24.0
01/01/2018 11:27:29.996666,37.45,47.0,24.0
01/01/2018 11:28:49.970000,43.21,47.0,24.0
01/01/2018 11:31:30.060000,45.6,47.0,24.0
01/01/2018 11:32:50.156666,43.81,47.0,24.0
01/01/2018 11:35:30.136666,40.49,47.0,24.0
01/01/2018 11:36:50.053333,39.88,47.0,24.0
01/01/2018 11:39:30.036666,38.19,47.0,24.0
01/01/2018 11:40:50.046666,40.62,47.0,23.0
01/01/2018 11:43:30.066666,40.44,48.0,23.0
01/01/2018 11:44:50.123333,41.79,47.0,23.0
01/01/2018 11:47:30.033333,38.71,48.0,23.0
01/01/2018 11:48:50.016666,36.64,48.0,23.0
01/01/2018 11:51:30.520000,40.69,47.0,23.0
01/01/2018 11:52:50.200000,37.79,48.0,23.0
01/01/2018 11:55:30.026666,42.71,48.0,23.0
01/01/2018 11:56:50.026666,43.07,48.0,23.0
01/01/2018 11:59:30.036666,39.98,48.0,24.0
01/01/2018 12:00:50.026666,41.1,48.0,23.0
01/01/2018 12:03:30.053333,39.6,48.0,23.0
01/01/2018 12:04:50.036666,39.37,48.0,23.0
01/01/2018 12:07:30.060000,41.68,49.0,23.0
01/01/2018 12:08:50.023333,40.62,49.0,23.0
01/01/2018 12:11:30.016666,38.53,49.0,23.0
01/01/2018 12:12:50.110000,39.05,49.0,23.0
01/01/2018 12:15:30.036666,44.75,49.0,23.0
01/01/2018 12:16:50.040000,40.63,50.0,23.0
01/01/2018 12:19:30.266666,38.14,50.0,23.0
01/01/2018 12:20:50.313333,45.15,50.0,23.0
01/01/2018 12:23:30.096666,41.69,50.0,23.0
01/01/2018 12:24:50.260000,42.49,50.0,23.0
01/01/2018 12:27:30.450000,41.68,50.0,23.0
01/01/2018 12:28:50.033333,44.08,50.0,23.0
01/01/2018 12:31:30.123333,38.62,50.0,23.0
01/01/2018 12:32:50.086666,41.36,51.0,23.0
01/01/2018 12:35:30.126666,41.95,50.0,23.0
01/01/2018 12:36:50.070000,41.63,50.0,23.0
01/01/2018 12:39:30.063333,41.73,50.0,23.0
01/01/2018 12:40:50.310000,40.63,50.0,23.0
01/01/2018 12:43:30.096666,38.63,50.0,23.0
01/01/2018 12:44:50.263333,39.63,50.0,23.0
01/01/2018 12:47:30.180000,39.79,50.0,23.0
01/01/2018 12:48:50.463333,41.1,50.0,23.0
01/01/2018 12:51:30.033333,43.52,50.0,23.0
01/01/2018 12:52:50.216666,42.49,50.0,23.0
01/01/2018 12:55:30.063333,44.42,50.0,23.0
01/01/2018 12:56:50.373333,42.47,50.0,23.0
01/01/2018 12:59:30.240000,40.81,51.0,23.0
01/01/2018 13:00:50.120000,40.45,50.0,23.0
01/01/2018 13:03:30.013333,40.0,50.0,23.0
01/01/2018 13:04:50.066666,41.07,51.0,23.0
01/01/2018 13:07:30.133333,42.95,50.0,23.0
01/01/2018 13:08:50.140000,41.21,50.0,23.0
01/01/2018 13:11:30.070000,44.63,51.0,23.0
01/01/2018 13:12:50.270000,45.93,51.0,23.0
01/01/2018 13:15:30.093333,43.79,51.0,23.0
01/01/2018 13:16:50.046666,43.5,51.0,23.0
01/01/2018 13:19:30.083333,44.1,51.0,23.0
01/01/2018 13:21:05.870000,44.25,51.0,23.0
01/01/2018 13:23:45.460000,40.64,51.0,23.0
01/01/2018 13:25:05.460000,41.98,51.0,23.0
01/01/2018 13:27:46.673333,41.42,50.0,23.0
01/01/2018 13:29:05.713333,43.83,51.0,23.0
01/01/2018 13:31:45.690000,44.17,51.0,23.0
01/01/2018 13:33:06.166666,46.58,51.0,23.0
01/01/2018 13:35:45.516666,43.56,51.0,23.0
01/01/2018 13:37:05.726666,45.86,51.0,24.0
01/01/2018 13:39:45.550000,46.31,51.0,23.0
01/01/2018 13:41:05.476666,44.35,51.0,23.0
01/01/2018 13:43:45.536666,46.42,51.0,23.0
01/01/2018 13:45:05.583333,43.85,51.0,23.0
01/01/2018 13:47:45.483333,42.6,51.0,23.0
01/01/2018 13:49:05.726666,43.02,51.0,23.0
