InstrumentName, Lake Arbot,,
StartTime, 2018-01-01 00:00:00,,
EndTime, 2018-01-31 23:59:59,,
Date,PM2.5,humidity,temp_f
01/07/2018 21:46:43.946666,4.05,18.0,64.0
01/07/2018 21:49:23.943333,3.56,18.0,64.0
01/07/2018 21:50:43.963333,3.5,18.0,65.0
01/07/2018 21:53:23.946666,4.81,18.0,65.0
01/07/2018 21:54:43.990000,4.64,18.0,65.0
01/07/2018 21:57:24.753333,3.97,18.0,65.0
01/07/2018 21:58:44.963333,3.06,18.0,65.0
01/07/2018 22:01:24.286666,3.56,18.0,65.0
01/07/2018 22:02:44.070000,3.17,18.0,65.0
01/07/2018 22:05:24.336666,3.3,18.0,65.0
01/07/2018 22:06:43.986666,3.43,18.0,65.0
01/07/2018 22:09:23.990000,4.18,18.0,65.0
01/07/2018 22:10:44.033333,4.61,17.0,65.0
01/07/2018 22:13:23.986666,4.93,17.0,65.0
01/07/2018 22:14:44.026666,4.64,17.0,65.0
01/07/2018 22:17:24.113333,4.15,17.0,65.0
01/07/2018 22:18:44.173333,3.32,17.0,65.0
01/07/2018 22:21:23.990000,3.0,17.0,65.0
01/07/2018 22:22:44.016666,2.63,17.0,65.0
01/07/2018 22:25:24.000000,2.85,17.0,65.0
01/07/2018 22:26:43.986666,3.0,17.0,66.0
01/07/2018 22:29:24.146666,2.19,17.0,66.0
01/07/2018 22:30:44.046666,3.22,17.0,66.0
01/07/2018 22:33:23.993333,3.71,17.0,66.0
01/07/2018 22:34:44.143333,3.5,17.0,66.0
01/07/2018 22:37:23.996666,2.78,17.0,66.0
01/07/2018 22:38:44.046666,3.19,16.0,66.0
01/07/2018 22:41:24.650000,3.41,16.0,66.0
01/07/2018 22:42:43.990000,2.75,16.0,67.0
01/07/2018 22:45:24.270000,3.1,16.0,66.0
01/07/2018 22:46:44.490000,2.95,16.0,66.0
01/07/2018 22:49:24.293333,3.22,16.0,66.0
01/07/2018 22:50:44.053333,2.9,16.0,66.0
01/07/2018 22:53:24.246666,3.44,16.0,66.0
01/07/2018 22:54:44.270000,3.2,16.0,66.0
01/07/2018 22:57:25.526666,2.76,16.0,65.0
01/07/2018 22:58:44.216666,3.79,16.0,65.0
01/07/2018 23:01:24.103333,2.71,16.0,65.0
01/07/2018 23:02:44.020000,3.19,17.0,65.0
01/07/2018 23:05:24.046666,2.17,16.0,65.0
01/07/2018 23:06:44.246666,2.29,16.0,65.0
01/07/2018 23:09:24.063333,2.79,16.0,65.0
01/07/2018 23:10:44.040000,2.61,16.0,64.0
01/07/2018 23:13:24.053333,1.83,16.0,64.0
01/07/2018 23:14:44.223333,2.07,16.0,64.0
01/07/2018 23:17:24.330000,1.37,16.0,64.0
01/07/2018 23:18:44.090000,1.12,16.0,64.0
01/07/2018 23:21:24.086666,0.24,15.0,64.0
01/07/2018 23:22:44.170000,0.24,15.0,64.0
01/07/2018 23:25:24.140000,0.24,14.0,64.0
01/07/2018 23:26:44.086666,0.24,14.0,64.0
01/07/2018 23:29:24.873333,0.24,14.0,64.0
01/07/2018 23:30:44.333333,0.24,14.0,63.0
01/07/2018 23:33:24.403333,0.24,14.0,63.0
01/07/2018 23:34:44.493333,0.24,14.0,63.0
01/07/2018 23:37:24.046666,0.24,15.0,62.0
01/07/2018 23:38:44.213333,0.24,15.0,62.0
01/07/2018 23:41:24.160000,0.24,15.0,62.0
01/07/2018 23:42:44.373333,0.24,15.0,62.0
01/07/2018 23:45:24.650000,0.24,15.0,62.0
01/07/2018 23:46:45.250000,0.24,15.0,62.0
01/07/2018 23:49:24.076666,0.24,15.0,61.0
01/07/2018 23:50:44.140000,0.24,15.0,61.0
01/07/2018 23:53:24.070000,0.24,15.0,61.0
01/07/2018 23:54:44.110000,0.24,15.0,61.0
01/07/2018 23:57:24.176666,2.26,15.0,61.0
01/07/2018 23:58:44.050000,2.39,15.0,61.0
01/08/2018 00:01:24.183333,0.9,15.0,61.0
01/08/2018 00:02:45.293333,0.63,16.0,61.0
01/08/2018 00:06:44.493333,0.22,15.0,60.0
01/08/2018 00:09:24.116666,0.62,16.0,60.0
01/08/2018 00:10:44.096666,0.44,15.0,60.0
01/08/2018 00:13:24.303333,0.83,16.0,60.0
01/08/2018 00:14:45.333333,0.65,16.0,60.0
01/08/2018 00:17:24.186666,0.77,16.0,60.0
01/08/2018 00:18:44.426666,0.77,16.0,60.0
01/08/2018 00:21:24.236666,0.17,16.0,60.0
01/08/2018 00:22:44.140000,0.29,16.0,60.0
01/08/2018 00:25:24.116666,0.12,16.0,60.0
01/08/2018 00:26:44.620000,0.12,16.0,60.0
01/08/2018 00:29:24.376666,0.12,16.0,60.0
01/08/2018 00:30:44.163333,0.08,16.0,60.0
01/08/2018 00:33:24.420000,0.43,16.0,59.0
01/08/2018 00:34:44.170000,0.26,16.0,59.0
01/08/2018 00:37:24.446666,0.67,16.0,59.0
01/08/2018 00:38:44.100000,3.02,17.0,59.0
01/08/2018 00:41:24.116666,2.88,17.0,58.0
01/08/2018 00:42:44.210000,2.9,17.0,58.0
01/08/2018 00:45:24.256666,4.52,17.0,58.0
01/08/2018 00:46:44.233333,3.92,18.0,57.0
01/08/2018 00:49:24.143333,4.02,18.0,57.0
01/08/2018 00:50:44.146666,6.39,18.0,57.0
01/08/2018 00:53:24.976666,7.9,18.0,57.0
01/08/2018 00:54:44.213333,5.9,18.0,56.0
01/08/2018 00:57:24.216666,3.52,18.0,56.0
01/08/2018 00:58:44.153333,3.47,18.0,56.0
01/08/2018 01:01:24.283333,6.84,19.0,56.0
01/08/2018 01:02:44.326666,7.91,19.0,56.0
01/08/2018 01:05:24.220000,14.93,19.0,56.0
01/08/2018 01:06:44.233333,20.98,19.0,55.0
01/08/2018 01:09:24.193333,20.6,19.0,55.0
01/08/2018 01:10:44.323333,21.39,19.0,55.0
01/08/2018 01:13:24.336666,14.29,20.0,55.0
01/08/2018 01:14:44.140000,12.26,20.0,54.0
01/08/2018 01:17:24.166666,10.88,20.0,54.0
01/08/2018 01:18:44.226666,8.6,20.0,54.0
01/08/2018 01:21:24.326666,9.26,20.0,54.0
01/08/2018 01:22:44.330000,8.95,20.0,54.0
01/08/2018 01:25:24.310000,11.15,20.0,54.0
01/08/2018 01:26:44.223333,7.68,20.0,54.0
01/08/2018 01:29:24.360000,7.31,20.0,54.0
01/08/2018 01:30:44.286666,7.4,20.0,54.0
01/08/2018 01:33:24.163333,6.05,20.0,54.0
01/08/2018 01:34:44.263333,6.68,20.0,54.0
01/08/2018 01:37:24.270000,5.49,20.0,54.0
01/08/2018 01:38:44.193333,4.76,20.0,54.0
01/08/2018 01:41:24.390000,3.73,20.0,54.0
01/08/2018 01:42:44.183333,3.55,20.0,54.0
01/08/2018 01:45:24.250000,6.34,20.0,54.0
01/08/2018 01:46:44.206666,7.68,20.0,54.0
01/08/2018 01:49:25.110000,9.4,20.0,54.0
01/08/2018 01:50:44.253333,9.08,20.0,54.0
01/08/2018 01:53:24.293333,9.51,20.0,54.0
01/08/2018 01:54:44.380000,10.59,20.0,54.0
01/08/2018 01:57:24.213333,9.05,20.0,54.0
01/08/2018 01:58:44.346666,9.45,20.0,54.0
01/08/2018 02:01:24.486666,7.58,20.0,53.0
01/08/2018 02:02:44.383333,7.72,20.0,53.0
01/08/2018 02:05:24.266666,6.44,21.0,53.0
01/08/2018 02:06:44.360000,6.27,21.0,53.0
01/08/2018 02:09:24.216666,3.34,21.0,53.0
01/08/2018 02:10:44.316666,2.18,21.0,53.0
01/08/2018 02:13:24.346666,1.98,21.0,53.0
01/08/2018 02:14:44.253333,1.46,21.0,53.0
01/08/2018 02:17:24.523333,1.32,21.0,52.0
01/08/2018 02:18:45.020000,2.46,22.0,52.0
01/08/2018 02:21:24.210000,3.26,22.0,52.0
01/08/2018 02:22:44.256666,3.85,22.0,52.0
01/08/2018 02:25:24.386666,6.3,22.0,52.0
01/08/2018 02:26:44.623333,8.26,22.0,51.0
01/08/2018 02:29:25.233333,8.64,22.0,51.0
01/08/2018 02:30:44.230000,8.18,22.0,51.0
01/08/2018 02:33:24.210000,7.13,23.0,51.0
01/08/2018 02:34:44.870000,8.9,23.0,51.0
01/08/2018 02:37:24.246666,8.72,23.0,51.0
01/08/2018 02:38:44.400000,8.44,23.0,51.0
01/08/2018 02:41:24.326666,7.57,24.0,51.0
01/08/2018 02:42:44.330000,6.19,24.0,50.0
01/08/2018 02:45:24.770000,5.7,25.0,50.0
01/08/2018 02:46:44.370000,6.62,25.0,50.0
01/08/2018 02:49:24.420000,9.17,25.0,50.0
01/08/2018 02:50:44.300000,10.73,25.0,50.0
01/08/2018 02:53:24.446666,11.51,25.0,50.0
01/08/2018 02:54:44.316666,11.68,25.0,50.0
01/08/2018 02:57:24.243333,12.69,25.0,50.0
01/08/2018 02:58:44.303333,13.9,26.0,50.0
01/08/2018 03:01:24.326666,13.51,26.0,50.0
01/08/2018 03:02:44.430000,12.36,26.0,50.0
01/08/2018 03:05:24.266666,7.51,27.0,50.0
01/08/2018 03:06:44.296666,7.43,27.0,50.0
01/08/2018 03:09:24.276666,7.27,28.0,50.0
01/08/2018 03:10:44.413333,6.62,28.0,50.0
01/08/2018 03:13:24.326666,7.57,28.0,50.0
01/08/2018 03:14:44.303333,8.07,28.0,50.0
01/08/2018 03:17:24.266666,7.98,28.0,50.0
01/08/2018 03:18:44.290000,7.73,28.0,50.0
01/08/2018 03:21:24.260000,9.22,28.0,49.0
01/08/2018 03:22:44.256666,7.88,28.0,49.0
01/08/2018 03:25:24.356666,23.06,29.0,50.0
01/08/2018 03:26:44.423333,20.33,29.0,50.0
01/08/2018 03:29:24.440000,15.46,29.0,49.0
01/08/2018 03:30:44.760000,15.26,29.0,49.0
01/08/2018 03:33:25.110000,17.37,29.0,49.0
01/08/2018 03:34:44.603333,17.77,29.0,49.0
01/08/2018 03:37:25.046666,16.5,29.0,49.0
01/08/2018 03:38:44.446666,15.31,29.0,49.0
01/08/2018 03:41:24.496666,18.12,29.0,49.0
01/08/2018 03:42:44.346666,17.07,29.0,48.0
01/08/2018 03:45:24.333333,17.75,30.0,48.0
01/08/2018 03:46:44.303333,18.61,30.0,48.0
01/08/2018 03:49:24.336666,18.33,30.0,48.0
01/08/2018 03:50:44.313333,18.56,30.0,48.0
01/08/2018 03:53:24.386666,20.71,30.0,48.0
01/08/2018 03:54:44.346666,20.68,30.0,48.0
01/08/2018 03:57:24.396666,25.02,30.0,48.0
01/08/2018 03:58:44.416666,23.48,30.0,48.0
01/08/2018 04:01:24.313333,21.54,30.0,48.0
01/08/2018 04:02:44.676666,21.53,30.0,48.0
01/08/2018 04:05:24.646666,21.89,30.0,48.0
01/08/2018 04:06:44.376666,22.45,30.0,48.0
01/08/2018 04:09:24.546666,19.8,30.0,48.0
01/08/2018 04:10:44.316666,19.7,30.0,48.0
01/08/2018 04:13:24.386666,18.4,31.0,48.0
01/08/2018 04:14:50.403333,17.03,31.0,48.0
01/08/2018 04:45:24.426666,16.33,32.0,47.0
01/08/2018 04:46:44.656666,22.31,32.0,47.0
01/08/2018 04:48:04.526666,21.84,32.0,47.0
01/08/2018 04:54:44.466666,21.81,32.0,47.0
01/08/2018 04:57:24.693333,21.67,32.0,47.0
01/08/2018 04:58:44.726666,22.32,32.0,46.0
01/08/2018 05:01:24.423333,23.89,33.0,46.0
01/08/2018 05:02:44.386666,23.05,33.0,46.0
01/08/2018 05:05:24.466666,22.71,33.0,46.0
01/08/2018 05:06:44.366666,22.76,33.0,46.0
01/08/2018 05:09:24.426666,23.05,33.0,46.0
01/08/2018 05:10:44.470000,22.55,33.0,46.0
01/08/2018 05:13:24.436666,22.42,33.0,45.0
01/08/2018 05:14:44.383333,21.05,33.0,45.0
01/08/2018 05:17:24.670000,22.36,34.0,45.0
01/08/2018 05:18:44.460000,23.58,33.0,45.0
01/08/2018 05:21:24.393333,22.71,34.0,45.0
01/08/2018 05:22:44.430000,21.63,34.0,45.0
01/08/2018 05:25:24.423333,21.9,34.0,45.0
01/08/2018 05:26:44.380000,22.21,34.0,45.0
01/08/2018 05:29:24.783333,20.66,34.0,45.0
01/08/2018 05:30:44.426666,21.05,34.0,45.0
01/08/2018 05:33:24.403333,20.32,34.0,45.0
01/08/2018 05:34:44.423333,19.27,34.0,45.0
01/08/2018 05:37:24.486666,20.05,34.0,44.0
01/08/2018 05:38:52.806666,20.05,34.0,44.0
01/08/2018 05:41:24.513333,20.42,35.0,44.0
01/08/2018 05:42:44.766666,22.5,35.0,44.0
01/08/2018 05:45:24.813333,23.37,35.0,44.0
01/08/2018 05:46:45.350000,21.91,35.0,44.0
01/08/2018 05:49:24.950000,20.95,35.0,44.0
01/08/2018 05:50:44.640000,21.17,35.0,44.0
01/08/2018 05:53:24.416666,20.48,35.0,44.0
01/08/2018 05:54:44.436666,19.27,35.0,44.0
01/08/2018 05:57:24.406666,19.95,35.0,44.0
01/08/2018 05:58:44.473333,21.3,35.0,44.0
01/08/2018 06:01:24.480000,21.69,35.0,44.0
01/08/2018 06:02:44.423333,24.1,35.0,44.0
01/08/2018 06:05:24.726666,21.66,35.0,44.0
01/08/2018 06:06:44.576666,21.62,35.0,44.0
01/08/2018 06:09:24.470000,19.32,35.0,43.0
01/08/2018 06:10:44.863333,18.54,35.0,43.0
01/08/2018 06:13:24.496666,19.9,35.0,43.0
01/08/2018 06:14:44.473333,21.61,35.0,43.0
01/08/2018 06:17:24.470000,20.21,36.0,43.0
01/08/2018 06:18:44.913333,19.45,36.0,43.0
01/08/2018 06:21:24.953333,19.64,35.0,43.0
01/08/2018 06:22:44.463333,19.5,35.0,43.0
01/08/2018 06:25:24.550000,19.79,35.0,43.0
01/08/2018 06:26:44.563333,19.92,35.0,43.0
01/08/2018 06:29:24.506666,19.89,36.0,43.0
01/08/2018 06:30:44.726666,20.52,36.0,43.0
01/08/2018 06:33:24.500000,19.51,36.0,43.0
01/08/2018 06:34:44.556666,19.94,36.0,43.0
01/08/2018 06:37:24.716666,19.26,36.0,43.0
01/08/2018 06:38:44.546666,19.85,36.0,43.0
01/08/2018 06:41:24.496666,18.6,36.0,43.0
01/08/2018 06:42:44.780000,19.25,36.0,43.0
01/08/2018 06:45:24.546666,19.78,36.0,43.0
01/08/2018 06:46:44.476666,20.0,36.0,43.0
01/08/2018 06:49:24.483333,20.05,36.0,43.0
01/08/2018 06:50:44.550000,19.37,36.0,43.0
01/08/2018 06:53:24.480000,18.38,36.0,43.0
01/08/2018 06:54:44.493333,18.34,36.0,42.0
01/08/2018 06:57:24.483333,18.4,36.0,43.0
01/08/2018 06:58:44.480000,18.0,37.0,43.0
01/08/2018 07:01:24.486666,17.76,37.0,43.0
01/08/2018 07:02:44.513333,18.07,36.0,43.0
01/08/2018 07:05:24.673333,16.98,36.0,43.0
01/08/2018 07:06:44.493333,16.91,36.0,43.0
01/08/2018 07:09:24.550000,17.93,36.0,43.0
01/08/2018 07:10:44.496666,16.27,36.0,43.0
01/08/2018 07:13:24.506666,18.15,36.0,43.0
01/08/2018 07:14:44.486666,16.74,36.0,43.0
01/08/2018 07:17:24.500000,15.67,36.0,43.0
01/08/2018 07:18:44.476666,15.43,36.0,43.0
01/08/2018 07:21:24.870000,16.49,36.0,43.0
01/08/2018 07:22:45.140000,15.57,36.0,43.0
01/08/2018 07:25:24.820000,16.48,36.0,43.0
01/08/2018 07:26:44.566666,17.51,36.0,43.0
01/08/2018 07:30:45.033333,14.32,36.0,43.0
01/08/2018 07:33:24.603333,12.88,36.0,43.0
01/08/2018 07:34:44.583333,12.29,36.0,42.0
01/08/2018 07:37:24.560000,11.93,37.0,42.0
01/08/2018 07:38:44.503333,11.02,37.0,42.0
01/08/2018 07:41:24.876666,10.18,37.0,42.0
01/08/2018 07:42:44.546666,11.9,37.0,42.0
01/08/2018 07:45:24.820000,13.05,37.0,42.0
01/08/2018 07:46:44.593333,11.93,37.0,42.0
01/08/2018 07:49:24.833333,10.15,37.0,42.0
01/08/2018 07:50:44.610000,10.97,37.0,42.0
01/08/2018 07:53:24.523333,8.15,37.0,42.0
01/08/2018 07:54:44.536666,8.21,37.0,42.0
01/08/2018 07:57:24.566666,7.46,38.0,43.0
01/08/2018 07:58:44.616666,7.65,38.0,43.0
01/08/2018 08:01:24.670000,7.95,38.0,43.0
01/08/2018 08:02:44.566666,7.72,38.0,43.0
01/08/2018 08:05:24.570000,6.95,38.0,43.0
01/08/2018 08:06:44.646666,6.78,38.0,43.0
01/08/2018 08:09:25.443333,6.22,37.0,43.0
01/08/2018 08:10:44.593333,5.84,37.0,43.0
01/08/2018 08:13:24.536666,6.74,37.0,43.0
01/08/2018 08:14:44.656666,7.6,37.0,43.0
01/08/2018 08:17:24.556666,6.67,37.0,43.0
01/08/2018 08:18:44.646666,6.05,37.0,43.0
01/08/2018 08:21:24.793333,5.88,37.0,43.0
01/08/2018 08:22:44.553333,6.08,37.0,43.0
01/08/2018 08:25:25.026666,5.6,37.0,43.0
01/08/2018 08:26:44.850000,5.29,38.0,43.0
01/08/2018 08:29:24.663333,6.03,38.0,43.0
01/08/2018 08:30:44.620000,5.24,38.0,43.0
01/08/2018 08:33:24.606666,5.21,38.0,43.0
01/08/2018 08:34:44.616666,4.79,38.0,43.0
01/08/2018 08:37:24.623333,4.7,37.0,43.0
01/08/2018 08:38:44.746666,5.0,37.0,43.0
01/08/2018 08:41:24.593333,5.11,37.0,44.0
01/08/2018 08:42:44.636666,4.95,37.0,43.0
01/08/2018 08:45:24.870000,5.02,37.0,43.0
01/08/2018 08:46:44.626666,5.05,37.0,43.0
01/08/2018 08:49:24.583333,5.18,37.0,44.0
01/08/2018 08:50:45.033333,5.07,37.0,44.0
01/08/2018 08:53:24.560000,5.52,37.0,44.0
01/08/2018 08:54:44.563333,5.47,37.0,43.0
01/08/2018 08:57:24.796666,5.14,37.0,43.0
01/08/2018 08:58:44.560000,4.8,36.0,43.0
01/08/2018 09:01:24.733333,4.66,37.0,43.0
01/08/2018 09:02:44.593333,4.92,37.0,43.0
01/08/2018 09:05:24.636666,4.87,37.0,43.0
01/08/2018 09:06:44.583333,5.54,37.0,43.0
01/08/2018 09:09:24.650000,6.44,38.0,43.0
01/08/2018 09:10:44.630000,5.82,38.0,43.0
01/08/2018 09:13:24.656666,5.3,38.0,43.0
01/08/2018 09:14:44.740000,5.69,38.0,43.0
01/08/2018 09:17:24.843333,5.82,38.0,43.0
01/08/2018 09:18:44.970000,6.47,38.0,43.0
01/08/2018 09:21:24.586666,5.56,38.0,43.0
01/08/2018 09:22:44.923333,5.65,38.0,43.0
01/08/2018 09:25:24.910000,5.51,38.0,43.0
01/08/2018 09:26:44.633333,5.35,38.0,43.0
01/08/2018 09:29:24.733333,5.0,38.0,43.0
01/08/2018 09:30:44.706666,5.89,38.0,43.0
01/08/2018 09:33:24.586666,7.7,38.0,43.0
01/08/2018 09:34:44.613333,7.87,38.0,43.0
01/08/2018 09:37:24.676666,6.92,39.0,43.0
01/08/2018 09:38:44.703333,6.68,39.0,43.0
01/08/2018 09:41:24.706666,5.13,39.0,43.0
01/08/2018 09:42:44.700000,5.74,39.0,43.0
01/08/2018 09:45:24.620000,5.81,39.0,42.0
01/08/2018 09:46:44.900000,6.08,39.0,42.0
01/08/2018 09:49:24.630000,5.11,39.0,42.0
01/08/2018 09:50:45.290000,4.61,39.0,42.0
01/08/2018 09:53:24.620000,4.85,39.0,42.0
01/08/2018 09:54:45.463333,4.79,39.0,42.0
01/08/2018 09:57:24.646666,5.69,39.0,43.0
01/08/2018 09:58:51.466666,15.0,39.0,42.0
01/08/2018 10:01:31.656666,5.56,39.0,42.0
01/08/2018 10:02:51.580000,5.29,39.0,42.0
01/08/2018 10:05:31.536666,5.21,39.0,42.0
01/08/2018 10:06:51.520000,5.69,39.0,42.0
01/08/2018 10:09:31.693333,4.83,39.0,42.0
01/08/2018 10:10:51.556666,5.73,39.0,42.0
01/08/2018 10:13:31.536666,5.61,39.0,41.0
01/08/2018 10:14:51.540000,6.36,39.0,41.0
01/08/2018 10:17:31.523333,5.97,39.0,41.0
01/08/2018 10:18:51.543333,5.49,40.0,41.0
01/08/2018 10:21:31.640000,5.57,40.0,41.0
01/08/2018 10:22:51.673333,5.0,40.0,41.0
01/08/2018 10:25:31.503333,4.65,40.0,41.0
01/08/2018 10:26:51.586666,5.02,40.0,41.0
01/08/2018 10:29:31.516666,4.98,40.0,41.0
01/08/2018 10:30:51.576666,4.97,40.0,41.0
01/08/2018 10:33:31.616666,4.62,40.0,41.0
01/08/2018 10:34:51.570000,4.85,40.0,41.0
01/08/2018 10:37:31.730000,5.12,40.0,41.0
01/08/2018 10:38:51.540000,4.31,40.0,40.0
01/08/2018 10:41:31.773333,4.57,40.0,40.0
01/08/2018 10:42:51.766666,4.1,40.0,40.0
01/08/2018 10:45:31.526666,4.66,40.0,40.0
01/08/2018 10:46:51.600000,5.78,41.0,40.0
01/08/2018 10:49:31.616666,5.55,41.0,40.0
01/08/2018 10:50:51.553333,5.05,41.0,40.0
01/08/2018 10:53:31.606666,5.0,41.0,40.0
01/08/2018 10:54:52.290000,5.12,41.0,40.0
01/08/2018 10:57:31.566666,4.62,41.0,40.0
01/08/2018 10:58:51.640000,5.12,41.0,40.0
01/08/2018 11:01:31.693333,4.43,41.0,40.0
01/08/2018 11:02:51.556666,4.78,41.0,40.0
01/08/2018 11:05:31.663333,5.7,42.0,40.0
01/08/2018 11:06:51.596666,6.66,42.0,40.0
01/08/2018 11:09:31.636666,5.29,42.0,40.0
01/08/2018 11:10:51.563333,5.61,42.0,40.0
01/08/2018 11:13:31.673333,5.45,42.0,40.0
01/08/2018 11:14:51.546666,4.59,42.0,40.0
01/08/2018 11:17:31.576666,4.71,42.0,40.0
01/08/2018 11:18:51.626666,5.66,41.0,40.0
01/08/2018 11:21:31.650000,4.7,41.0,40.0
01/08/2018 11:22:51.596666,4.55,41.0,40.0
01/08/2018 11:25:31.600000,5.24,41.0,40.0
01/08/2018 11:26:51.570000,5.2,41.0,40.0
01/08/2018 11:29:31.596666,4.95,41.0,40.0
01/08/2018 11:30:51.566666,4.62,41.0,40.0
01/08/2018 11:33:31.656666,4.48,41.0,40.0
01/08/2018 11:34:51.600000,5.13,41.0,40.0
01/08/2018 11:37:31.676666,4.22,40.0,40.0
01/08/2018 11:38:51.886666,4.45,41.0,40.0
01/08/2018 11:41:31.693333,4.46,41.0,40.0
01/08/2018 11:42:51.656666,4.93,41.0,40.0
01/08/2018 11:45:31.670000,4.76,41.0,40.0
01/08/2018 11:46:51.640000,5.02,41.0,40.0
01/08/2018 11:49:31.630000,4.85,41.0,40.0
01/08/2018 11:50:51.720000,5.64,41.0,40.0
01/08/2018 11:53:31.773333,5.66,40.0,39.0
01/08/2018 11:54:51.703333,5.67,40.0,39.0
01/08/2018 11:57:31.836666,6.12,41.0,39.0
01/08/2018 11:58:51.660000,5.5,41.0,39.0
01/08/2018 12:01:31.620000,5.24,40.0,39.0
01/08/2018 12:02:51.826666,5.34,41.0,39.0
01/08/2018 12:05:31.746666,4.24,41.0,39.0
01/08/2018 12:06:51.623333,5.24,41.0,39.0
01/08/2018 12:09:32.353333,5.74,41.0,39.0
01/08/2018 12:10:51.603333,5.65,41.0,39.0
01/08/2018 12:13:31.676666,5.66,41.0,39.0
01/08/2018 12:14:51.700000,5.51,41.0,39.0
01/08/2018 12:17:31.626666,5.87,41.0,39.0
01/08/2018 12:18:51.596666,5.62,41.0,39.0
01/08/2018 12:21:31.643333,6.37,41.0,39.0
01/08/2018 12:22:51.730000,5.48,41.0,39.0
01/08/2018 12:25:31.696666,6.33,41.0,39.0
01/08/2018 12:26:51.816666,5.51,41.0,39.0
01/08/2018 12:29:31.686666,5.9,41.0,39.0
01/08/2018 12:30:51.880000,7.26,41.0,39.0
01/08/2018 12:33:31.643333,5.66,41.0,39.0
01/08/2018 12:34:51.670000,5.2,41.0,39.0
01/08/2018 12:37:31.616666,4.98,41.0,39.0
01/08/2018 12:38:51.696666,4.7,41.0,39.0
01/08/2018 12:41:31.700000,5.58,41.0,39.0
01/08/2018 12:42:51.643333,5.52,41.0,39.0
01/08/2018 12:45:31.623333,5.38,41.0,39.0
01/08/2018 12:46:51.930000,5.29,41.0,39.0
01/08/2018 12:49:31.746666,5.25,41.0,39.0
01/08/2018 12:50:51.626666,5.49,41.0,39.0
01/08/2018 12:53:31.750000,5.63,41.0,39.0
01/08/2018 12:54:51.716666,6.18,41.0,39.0
01/08/2018 12:57:31.656666,5.52,41.0,39.0
01/08/2018 12:58:51.760000,6.4,41.0,39.0
01/08/2018 13:01:31.763333,4.8,41.0,39.0
01/08/2018 13:02:51.716666,4.95,42.0,39.0
01/08/2018 13:05:31.656666,5.26,41.0,38.0
01/08/2018 13:06:51.640000,4.74,42.0,38.0
01/08/2018 13:09:31.696666,5.58,42.0,38.0
01/08/2018 13:10:51.633333,6.22,42.0,38.0
01/08/2018 13:13:32.093333,5.59,42.0,39.0
01/08/2018 13:14:51.736666,5.52,41.0,39.0
01/08/2018 13:17:31.653333,5.63,41.0,39.0
01/08/2018 13:18:51.660000,5.83,41.0,39.0
01/08/2018 13:21:31.870000,6.48,41.0,38.0
01/08/2018 13:22:51.646666,6.95,41.0,38.0
01/08/2018 13:25:31.750000,6.27,41.0,38.0
01/08/2018 13:26:51.933333,7.6,42.0,38.0
01/08/2018 13:29:31.686666,7.56,42.0,38.0
01/08/2018 13:30:51.766666,8.46,42.0,39.0
01/08/2018 13:33:31.823333,7.39,42.0,38.0
01/08/2018 13:34:52.106666,7.63,42.0,38.0
01/08/2018 13:37:31.823333,8.59,42.0,38.0
01/08/2018 13:38:51.680000,7.08,42.0,38.0
01/08/2018 13:41:31.670000,6.38,42.0,38.0
01/08/2018 13:42:51.673333,5.8,42.0,38.0
01/08/2018 13:45:31.856666,5.85,42.0,38.0
01/08/2018 13:46:51.813333,6.98,42.0,38.0
01/08/2018 13:49:31.830000,5.54,42.0,38.0
01/08/2018 13:50:51.736666,5.59,42.0,38.0
01/08/2018 13:53:32.683333,9.24,43.0,38.0
01/08/2018 13:54:51.740000,8.77,43.0,38.0
01/08/2018 13:57:31.893333,5.95,43.0,38.0
01/08/2018 13:58:51.786666,7.51,43.0,38.0
01/08/2018 14:01:32.283333,5.32,42.0,38.0
01/08/2018 14:02:52.030000,5.63,42.0,38.0
01/08/2018 14:05:31.873333,5.32,43.0,38.0
01/08/2018 14:06:51.693333,5.29,43.0,38.0
01/08/2018 14:09:31.706666,6.95,43.0,38.0
01/08/2018 14:10:51.700000,6.24,42.0,38.0
01/08/2018 14:13:31.773333,6.76,43.0,38.0
01/08/2018 14:14:51.973333,6.95,43.0,38.0
01/08/2018 14:17:32.230000,6.98,43.0,38.0
01/08/2018 14:18:51.750000,7.05,43.0,38.0
01/08/2018 14:21:31.930000,6.44,43.0,38.0
01/08/2018 14:22:51.760000,6.79,43.0,38.0
01/08/2018 14:25:31.713333,6.8,43.0,38.0
01/08/2018 14:26:51.843333,7.65,43.0,38.0
01/08/2018 14:29:31.880000,7.43,43.0,38.0
01/08/2018 14:30:51.933333,5.82,43.0,38.0
01/08/2018 14:33:31.890000,6.33,43.0,39.0
01/08/2018 14:34:51.820000,6.65,43.0,39.0
01/08/2018 14:37:31.723333,4.93,44.0,40.0
01/08/2018 14:38:51.720000,6.31,43.0,40.0
01/08/2018 14:41:31.783333,7.07,42.0,40.0
01/08/2018 14:42:51.826666,8.2,42.0,40.0
01/08/2018 14:45:31.766666,8.41,41.0,40.0
01/08/2018 14:46:52.020000,8.56,41.0,40.0
01/08/2018 14:49:31.853333,9.84,41.0,40.0
01/08/2018 15:02:51.830000,10.58,42.0,40.0
01/08/2018 15:05:31.970000,9.03,42.0,40.0
01/08/2018 15:06:52.026666,9.22,42.0,40.0
