InstrumentName, The GrowHaus,,
01/01/2018 13:09:06.673333,41.1,43.0,38.666666666666664
01/01/2018 13:11:46.726666,43.86,43.0,37.333333333333336
01/01/2018 13:13:06.666666,45.17,43.0,37.333333333333336
01/01/2018 13:15:46.773333,42.08,43.0,38.666666666666664
01/01/2018 13:17:06.723333,40.44,42.0,37.333333333333336
01/01/2018 13:19:46.796666,45.1,43.0,37.333333333333336
01/01/2018 13:21:06.733333,41.05,43.0,37.333333333333336
01/01/2018 13:23:46.750000,40.61,43.0,37.333333333333336
01/01/2018 13:25:06.726666,42.71,43.0,38.666666666666664
01/01/2018 13:26:26.806666,40.83,43.0,38.666666666666664
01/01/2018 13:29:06.726666,45.33,42.0,37.333333333333336
01/01/2018 13:31:46.690000,44.69,43.0,37.333333333333336
01/01/2018 13:33:06.696666,43.67,43.0,38.666666666666664
01/01/2018 13:35:46.710000,44.27,43.0,37.333333333333336
01/01/2018 13:37:06.746666,41.19,43.0,37.333333333333336
01/01/2018 13:39:46.866666,42.63,44.0,36.0
01/01/2018 13:41:06.726666,45.88,45.0,33.333333333333336
01/01/2018 13:43:46.866666,46.07,46.0,36.0
01/01/2018 13:45:06.746666,43.54,45.0,36.0
01/01/2018 13:47:46.903333,47.4,44.0,36.0
01/01/2018 13:49:06.723333,46.56,45.0,37.333333333333336
01/01/2018 13:51:46.710000,44.68,44.0,37.333333333333336
01/01/2018 13:53:06.723333,43.59,44.0,37.333333333333336
01/01/2018 13:55:46.736666,46.5,45.0,37.333333333333336
01/01/2018 13:57:06.740000,46.26,44.0,37.333333333333336
01/01/2018 13:59:46.880000,44.75,44.0,37.333333333333336
01/01/2018 14:01:06.783333,48.55,44.0,37.333333333333336
01/01/2018 14:03:46.720000,46.78,44.0,37.333333333333336
01/01/2018 14:05:06.736666,49.32,45.0,37.333333333333336
01/01/2018 14:07:46.743333,42.98,44.0,37.333333333333336
01/01/2018 14:09:06.746666,45.27,44.0,37.333333333333336
01/01/2018 14:11:46.890000,46.31,44.0,37.333333333333336
01/01/2018 14:13:06.803333,46.26,44.0,37.333333333333336
01/01/2018 14:15:46.726666,45.47,43.0,38.666666666666664
01/01/2018 14:17:06.970000,45.12,43.0,37.333333333333336
01/01/2018 14:19:47.016666,47.8,43.0,36.0
01/01/2018 14:21:06.830000,45.22,44.0,36.0
01/01/2018 14:23:47.616666,44.63,45.0,37.333333333333336
01/01/2018 14:25:06.756666,45.23,44.0,37.333333333333336
01/01/2018 14:27:46.726666,49.31,44.0,37.333333333333336
01/01/2018 14:29:06.746666,50.44,44.0,37.333333333333336
01/01/2018 14:31:46.833333,42.44,44.0,38.666666666666664
01/01/2018 14:33:06.760000,48.0,44.0,36.0
01/01/2018 14:35:46.776666,43.53,45.0,37.333333333333336
01/01/2018 14:37:06.750000,45.03,44.0,37.333333333333336
01/01/2018 14:39:46.836666,44.28,46.0,36.0
01/01/2018 14:41:06.763333,44.37,46.0,37.333333333333336
01/01/2018 14:43:47.173333,43.3,46.0,37.333333333333336
01/01/2018 14:45:06.820000,43.45,46.0,37.333333333333336
01/01/2018 14:47:46.903333,45.36,46.0,37.333333333333336
01/01/2018 14:49:06.836666,43.61,45.0,37.333333333333336
01/01/2018 14:51:46.846666,44.1,45.0,37.333333333333336
01/01/2018 14:53:06.793333,48.21,45.0,36.0
01/01/2018 14:55:46.796666,43.9,46.0,37.333333333333336
01/01/2018 14:57:07.433333,44.07,45.0,38.666666666666664
01/01/2018 14:59:46.816666,45.31,44.0,36.0
01/01/2018 15:01:06.770000,43.23,44.0,37.333333333333336
01/01/2018 15:03:46.776666,44.33,44.0,37.333333333333336
01/01/2018 15:05:06.850000,39.68,44.0,37.333333333333336
01/01/2018 15:07:47.310000,42.15,44.0,38.666666666666664
01/01/2018 15:09:06.890000,44.35,43.0,38.666666666666664
01/01/2018 15:11:47.196666,42.41,43.0,37.333333333333336
01/01/2018 15:13:06.836666,41.55,43.0,37.333333333333336
01/01/2018 15:15:46.833333,42.41,43.0,38.666666666666664
01/01/2018 15:17:06.826666,39.83,43.0,38.666666666666664
01/01/2018 15:19:46.840000,42.64,43.0,38.666666666666664
01/01/2018 15:21:06.943333,44.13,42.0,38.666666666666664
01/01/2018 15:23:48.076666,45.08,43.0,38.666666666666664
01/01/2018 15:25:06.896666,38.78,42.0,38.666666666666664
01/01/2018 15:27:46.836666,43.24,43.0,37.333333333333336
01/01/2018 15:29:06.923333,39.23,43.0,37.333333333333336
01/01/2018 15:31:47.076666,44.14,43.0,37.333333333333336
01/01/2018 15:33:07.076666,45.18,43.0,36.0
01/01/2018 15:35:46.843333,41.24,44.0,37.333333333333336
01/01/2018 15:37:06.826666,38.6,44.0,37.333333333333336
01/01/2018 15:39:46.770000,42.07,44.0,37.333333333333336
01/01/2018 15:41:06.880000,43.13,44.0,37.333333333333336
01/01/2018 15:43:47.403333,42.86,44.0,38.666666666666664
01/01/2018 15:45:07.000000,42.22,44.0,37.333333333333336
01/01/2018 15:47:47.716666,47.86,44.0,37.333333333333336
01/01/2018 15:49:06.926666,45.0,44.0,37.333333333333336
01/01/2018 15:51:47.046666,44.4,44.0,38.666666666666664
01/01/2018 15:53:06.850000,47.0,45.0,38.666666666666664
01/01/2018 15:55:47.000000,44.81,45.0,37.333333333333336
01/01/2018 15:57:06.840000,44.41,45.0,36.0
01/01/2018 15:59:47.173333,46.69,44.0,37.333333333333336
01/01/2018 16:01:06.906666,47.85,44.0,36.0
01/01/2018 16:03:46.933333,46.47,45.0,38.666666666666664
01/01/2018 16:05:06.856666,46.17,45.0,38.666666666666664
01/01/2018 16:07:46.956666,46.88,45.0,37.333333333333336
01/01/2018 16:09:06.836666,43.95,44.0,38.666666666666664
01/01/2018 16:11:46.846666,46.61,44.0,37.333333333333336
01/01/2018 16:13:06.930000,46.42,45.0,38.666666666666664
01/01/2018 16:15:46.910000,48.05,44.0,40.0
01/01/2018 16:17:07.150000,45.79,44.0,40.0
01/01/2018 16:19:46.873333,45.67,44.0,40.0
01/01/2018 16:21:06.896666,49.24,44.0,40.0
01/01/2018 16:23:46.926666,47.78,44.0,36.0
01/01/2018 16:25:06.860000,46.93,45.0,38.666666666666664
01/01/2018 16:27:46.846666,45.38,44.0,37.333333333333336
01/01/2018 16:29:07.113333,46.68,45.0,37.333333333333336
01/01/2018 16:31:47.013333,44.95,44.0,40.0
01/01/2018 16:33:07.013333,48.53,43.0,38.666666666666664
01/01/2018 16:35:46.856666,45.9,43.0,38.666666666666664
01/01/2018 16:37:07.246666,43.39,43.0,37.333333333333336
01/01/2018 16:39:46.853333,43.78,44.0,38.666666666666664
01/01/2018 16:41:06.870000,44.95,44.0,38.666666666666664
01/01/2018 16:43:46.880000,50.29,44.0,40.0
01/01/2018 16:45:07.110000,49.5,43.0,40.0
01/01/2018 16:47:46.886666,48.1,43.0,40.0
01/01/2018 16:49:06.890000,47.97,42.0,38.666666666666664
01/01/2018 16:51:46.926666,48.1,43.0,40.0
01/01/2018 16:53:06.900000,48.52,43.0,38.666666666666664
01/01/2018 16:55:46.906666,50.06,44.0,38.666666666666664
01/01/2018 16:57:07.193333,47.22,43.0,40.0
01/01/2018 16:59:46.873333,47.5,43.0,40.0
01/01/2018 17:01:06.896666,47.21,43.0,40.0
01/01/2018 17:03:46.966666,48.9,43.0,38.666666666666664
01/01/2018 17:05:06.893333,47.9,43.0,38.666666666666664
01/01/2018 17:07:46.996666,46.71,43.0,40.0
01/01/2018 17:09:07.920000,46.83,43.0,38.666666666666664
01/01/2018 17:11:46.950000,47.78,42.0,40.0
01/01/2018 17:13:06.890000,45.38,42.0,41.333333333333336
01/01/2018 17:15:47.170000,46.57,42.0,40.0
01/01/2018 17:17:06.913333,47.97,42.0,40.0
01/01/2018 17:19:46.906666,45.3,42.0,40.0
01/01/2018 17:21:06.913333,44.69,41.0,40.0
01/01/2018 17:23:46.990000,45.23,42.0,41.333333333333336
01/01/2018 17:25:07.000000,47.0,42.0,40.0
01/01/2018 17:27:46.930000,47.1,43.0,37.333333333333336
01/01/2018 17:29:06.940000,48.55,44.0,37.333333333333336
01/01/2018 17:31:47.266666,46.47,45.0,37.333333333333336
01/01/2018 17:33:06.950000,48.41,44.0,37.333333333333336
01/01/2018 17:35:46.880000,46.5,45.0,37.333333333333336
01/01/2018 17:37:07.016666,48.37,44.0,37.333333333333336
01/01/2018 17:39:46.893333,48.9,44.0,37.333333333333336
01/01/2018 17:41:06.896666,47.78,45.0,38.666666666666664
01/01/2018 17:43:46.946666,48.83,45.0,37.333333333333336
01/01/2018 17:45:07.153333,45.88,45.0,38.666666666666664
01/01/2018 17:47:46.933333,51.63,45.0,37.333333333333336
01/01/2018 17:49:06.916666,49.43,45.0,38.666666666666664
01/01/2018 17:51:46.920000,47.57,45.0,40.0
01/01/2018 17:53:06.910000,48.24,44.0,40.0
01/01/2018 17:55:46.943333,50.0,44.0,40.0
01/01/2018 17:57:07.020000,46.64,44.0,40.0
01/01/2018 17:59:46.923333,48.9,46.0,37.333333333333336
01/01/2018 18:01:06.996666,48.68,45.0,38.666666666666664
01/01/2018 18:03:46.953333,49.76,45.0,38.666666666666664
01/01/2018 18:05:06.966666,50.4,46.0,37.333333333333336
01/01/2018 18:07:47.173333,44.73,46.0,40.0
01/01/2018 18:09:06.996666,49.45,45.0,40.0
01/01/2018 18:11:46.923333,48.71,45.0,38.666666666666664
01/01/2018 18:13:06.940000,49.97,45.0,40.0
01/01/2018 18:15:47.176666,48.68,45.0,37.333333333333336
01/01/2018 18:17:06.973333,47.5,46.0,37.333333333333336
01/01/2018 18:19:46.983333,49.2,46.0,38.666666666666664
01/01/2018 18:21:07.016666,48.42,46.0,40.0
01/01/2018 18:23:46.920000,45.0,45.0,41.333333333333336
01/01/2018 18:25:07.136666,48.83,44.0,40.0
01/01/2018 18:27:46.960000,49.0,45.0,40.0
01/01/2018 18:29:07.010000,46.83,44.0,41.333333333333336
01/01/2018 18:31:47.106666,44.33,43.0,42.666666666666664
01/01/2018 18:33:07.196666,48.02,42.0,42.666666666666664
01/01/2018 18:35:46.973333,48.75,44.0,40.0
01/01/2018 18:37:06.936666,46.57,44.0,38.666666666666664
01/01/2018 18:39:46.963333,48.37,44.0,41.333333333333336
01/01/2018 18:43:47.020000,49.51,44.0,40.0
01/01/2018 18:45:06.983333,50.65,44.0,41.333333333333336
01/01/2018 18:47:47.066666,46.27,44.0,38.666666666666664
01/01/2018 18:49:07.030000,50.66,46.0,38.666666666666664
01/01/2018 18:51:46.966666,48.02,44.0,42.666666666666664
01/01/2018 18:53:06.990000,48.4,43.0,42.666666666666664
01/01/2018 18:55:47.046666,49.03,43.0,41.333333333333336
01/01/2018 18:57:06.946666,49.26,43.0,41.333333333333336
01/01/2018 18:59:46.953333,47.73,43.0,41.333333333333336
01/01/2018 19:01:09.656666,46.88,43.0,40.0
01/01/2018 19:03:47.896666,48.44,43.0,41.333333333333336
01/01/2018 19:05:06.973333,48.73,43.0,42.666666666666664
01/01/2018 19:07:47.180000,47.57,42.0,44.0
01/01/2018 19:09:07.003333,48.67,41.0,44.0
01/01/2018 19:11:47.280000,48.69,43.0,42.666666666666664
01/01/2018 19:13:06.976666,50.4,42.0,42.666666666666664
01/01/2018 19:15:46.980000,47.49,43.0,42.666666666666664
01/01/2018 19:17:07.006666,44.4,42.0,41.333333333333336
01/01/2018 19:19:47.576666,51.12,44.0,40.0
01/01/2018 19:21:07.033333,47.83,44.0,41.333333333333336
01/01/2018 19:23:47.143333,49.5,43.0,42.666666666666664
01/01/2018 19:25:07.016666,49.15,43.0,40.0
01/01/2018 19:27:47.030000,50.54,43.0,42.666666666666664
01/01/2018 19:29:07.010000,52.41,43.0,41.333333333333336
01/01/2018 19:31:47.036666,44.98,44.0,41.333333333333336
01/01/2018 19:33:07.026666,46.78,44.0,41.333333333333336
01/01/2018 19:35:47.046666,48.1,44.0,41.333333333333336
01/01/2018 19:37:07.033333,47.46,44.0,42.666666666666664
01/01/2018 19:39:47.186666,48.8,44.0,44.0
01/01/2018 19:41:06.993333,48.41,43.0,45.333333333333336
01/01/2018 19:43:47.306666,48.17,41.0,44.0
01/01/2018 19:45:07.030000,46.02,41.0,44.0
01/01/2018 19:47:47.026666,48.9,42.0,44.0
01/01/2018 19:49:07.883333,47.63,42.0,45.333333333333336
01/01/2018 19:51:47.033333,48.02,41.0,44.0
01/01/2018 19:53:07.080000,47.24,41.0,45.333333333333336
01/01/2018 19:55:47.126666,49.95,41.0,44.0
01/01/2018 19:57:07.130000,49.53,41.0,42.666666666666664
01/01/2018 19:59:47.020000,47.71,41.0,44.0
01/01/2018 20:01:07.070000,46.66,41.0,44.0
01/01/2018 20:03:47.023333,47.69,41.0,45.333333333333336
01/01/2018 20:05:07.090000,47.05,41.0,45.333333333333336
01/01/2018 20:07:47.056666,47.48,40.0,46.666666666666664
01/01/2018 20:09:07.133333,46.67,39.0,48.0
01/01/2018 20:11:47.110000,47.15,39.0,48.0
01/01/2018 20:13:07.060000,46.4,38.0,48.0
01/01/2018 20:15:47.050000,46.29,38.0,49.333333333333336
01/01/2018 20:17:07.046666,48.14,38.0,48.0
01/01/2018 20:19:47.043333,48.62,38.0,49.333333333333336
01/01/2018 20:21:07.050000,46.28,38.0,49.333333333333336
01/01/2018 20:22:27.030000,47.4,37.0,50.666666666666664
01/01/2018 20:25:07.113333,45.88,37.0,50.666666666666664
01/01/2018 20:27:47.116666,44.95,37.0,50.666666666666664
01/01/2018 20:29:07.140000,46.63,36.0,49.333333333333336
01/01/2018 20:31:47.280000,45.98,37.0,49.333333333333336
01/01/2018 20:33:07.106666,44.88,36.0,50.666666666666664
01/01/2018 20:35:47.036666,45.41,36.0,52.0
01/01/2018 20:37:07.066666,46.6,36.0,52.0
01/01/2018 20:39:47.116666,45.14,34.0,52.0
01/01/2018 20:41:07.110000,46.31,34.0,50.666666666666664
01/01/2018 20:43:47.156666,44.62,35.0,49.333333333333336
01/01/2018 20:45:07.806666,45.0,35.0,50.666666666666664
01/01/2018 20:47:47.053333,47.08,35.0,52.0
01/01/2018 20:49:07.266666,46.24,34.0,52.0
01/01/2018 20:51:47.206666,44.8,33.0,52.0
01/01/2018 20:53:07.053333,47.57,34.0,50.666666666666664
01/01/2018 20:55:47.420000,44.78,34.0,53.333333333333336
01/01/2018 20:57:07.120000,45.61,34.0,52.0
01/01/2018 20:59:47.206666,44.95,33.0,53.333333333333336
01/01/2018 21:01:07.160000,44.58,33.0,54.666666666666664
01/01/2018 21:03:47.116666,45.55,32.0,54.666666666666664
01/01/2018 21:05:07.116666,45.29,32.0,54.666666666666664
01/01/2018 21:07:47.223333,45.46,32.0,54.666666666666664
01/01/2018 21:09:07.280000,41.48,32.0,56.0
01/01/2018 21:13:07.176666,43.5,31.0,57.333333333333336
01/01/2018 21:15:47.086666,43.4,30.0,57.333333333333336
01/01/2018 21:17:07.143333,44.78,30.0,57.333333333333336
01/01/2018 21:19:47.123333,42.66,30.0,58.666666666666664
01/01/2018 21:21:07.166666,43.49,29.0,58.666666666666664
01/01/2018 21:23:47.103333,43.32,29.0,58.666666666666664
01/01/2018 21:25:07.150000,41.76,29.0,58.666666666666664
01/01/2018 21:27:47.230000,43.45,28.0,57.333333333333336
01/01/2018 21:29:07.100000,42.3,29.0,57.333333333333336
01/01/2018 21:31:47.200000,44.08,30.0,56.0
01/01/2018 21:33:07.186666,43.14,30.0,57.333333333333336
01/01/2018 21:35:47.130000,43.39,29.0,58.666666666666664
01/01/2018 21:37:07.160000,42.63,29.0,60.0
01/01/2018 21:39:47.130000,44.1,28.0,60.0
01/01/2018 21:41:07.146666,41.52,28.0,61.333333333333336
01/01/2018 21:43:47.156666,42.24,27.0,61.333333333333336
01/01/2018 21:45:07.120000,42.46,27.0,61.333333333333336
01/01/2018 21:47:47.270000,43.15,27.0,62.666666666666664
01/01/2018 21:49:07.173333,43.87,26.0,60.0
01/01/2018 21:51:47.246666,44.6,27.0,61.333333333333336
01/01/2018 21:53:07.330000,43.8,27.0,60.0
01/01/2018 21:55:47.130000,44.0,27.0,58.666666666666664
01/01/2018 21:57:07.183333,44.71,28.0,60.0
01/01/2018 21:59:47.193333,43.29,28.0,60.0
01/01/2018 22:01:07.153333,42.88,28.0,60.0
01/01/2018 22:03:47.163333,43.36,27.0,60.0
01/01/2018 22:05:07.166666,43.05,27.0,61.333333333333336
01/01/2018 22:07:47.166666,43.12,27.0,61.333333333333336
01/01/2018 22:09:07.150000,43.73,27.0,60.0
01/01/2018 22:11:47.323333,45.05,27.0,57.333333333333336
01/01/2018 22:13:07.210000,43.19,28.0,60.0
01/01/2018 22:15:47.220000,41.05,28.0,60.0
