InstrumentName, APCD B,,
01/01/2018 13:53:12.733333,44.2,56.0,22.0
01/01/2018 13:54:31.486666,47.2,56.0,22.0
01/01/2018 13:57:11.573333,47.47,56.0,22.0
01/01/2018 13:58:31.366666,42.2,56.0,22.0
01/01/2018 14:01:12.960000,43.83,56.0,22.0
01/01/2018 14:02:31.400000,43.54,56.0,22.0
01/01/2018 14:05:11.446666,45.05,56.0,22.0
01/01/2018 14:06:32.300000,43.85,56.0,22.0
01/01/2018 14:09:11.386666,46.15,56.0,21.0
01/01/2018 14:10:31.600000,46.57,56.0,21.0
01/01/2018 14:13:11.486666,42.56,56.0,21.0
01/01/2018 14:14:32.973333,45.97,56.0,20.0
01/01/2018 14:17:11.486666,45.07,57.0,20.0
01/01/2018 14:19:51.620000,47.62,57.0,19.0
01/01/2018 14:21:11.533333,46.69,57.0,20.0
01/01/2018 14:22:31.333333,47.17,57.0,20.0
01/01/2018 14:25:11.433333,46.47,57.0,19.0
01/01/2018 14:26:31.383333,47.67,58.0,20.0
01/01/2018 14:29:11.413333,45.95,58.0,20.0
01/01/2018 14:31:51.323333,45.9,58.0,20.0
01/01/2018 14:33:11.590000,49.08,58.0,21.0
01/01/2018 14:34:31.440000,49.66,58.0,21.0
01/01/2018 14:37:11.363333,49.28,58.0,21.0
01/01/2018 14:39:51.460000,46.0,58.0,22.0
01/01/2018 14:41:11.410000,46.69,58.0,22.0
01/01/2018 14:42:31.360000,47.08,57.0,22.0
01/01/2018 14:45:11.406666,48.21,57.0,22.0
01/01/2018 14:46:31.343333,48.77,58.0,23.0
01/01/2018 14:49:11.446666,48.92,59.0,23.0
01/01/2018 14:50:31.676666,49.05,59.0,22.0
01/01/2018 14:53:11.813333,49.28,58.0,21.0
01/01/2018 14:55:51.390000,48.33,58.0,22.0
01/01/2018 14:57:11.450000,46.88,57.0,22.0
01/01/2018 14:59:51.620000,45.68,57.0,21.0
01/01/2018 15:01:11.420000,46.44,56.0,21.0
01/01/2018 15:03:51.393333,46.68,57.0,22.0
01/01/2018 15:05:11.593333,43.73,57.0,23.0
01/01/2018 15:07:51.473333,45.26,56.0,23.0
01/01/2018 15:09:12.180000,44.95,56.0,23.0
01/01/2018 15:10:31.443333,46.18,56.0,23.0
01/01/2018 15:13:11.423333,43.85,55.0,23.0
01/01/2018 15:14:31.630000,46.12,55.0,24.0
01/01/2018 15:17:11.460000,45.2,55.0,24.0
01/01/2018 15:19:51.436666,44.05,55.0,24.0
01/01/2018 15:21:11.406666,44.02,55.0,24.0
01/01/2018 15:23:51.353333,45.49,55.0,24.0
01/01/2018 15:25:12.033333,45.67,54.0,24.0
01/01/2018 15:26:31.436666,46.2,54.0,24.0
01/01/2018 15:29:11.433333,43.76,53.0,24.0
01/01/2018 15:31:51.413333,44.59,53.0,24.0
01/01/2018 15:33:11.436666,45.41,53.0,24.0
01/01/2018 15:34:31.576666,44.83,53.0,25.0
01/01/2018 15:37:12.930000,45.38,53.0,25.0
01/01/2018 15:38:32.423333,44.88,52.0,25.0
01/01/2018 15:41:11.836666,45.42,53.0,25.0
01/01/2018 15:42:31.393333,46.77,52.0,26.0
01/01/2018 15:45:12.706666,45.97,52.0,26.0
01/01/2018 15:47:51.426666,46.74,51.0,26.0
01/01/2018 15:49:11.566666,45.28,51.0,26.0
01/01/2018 15:51:51.380000,47.8,50.0,26.0
01/01/2018 15:53:12.906666,47.61,50.0,26.0
01/01/2018 15:55:51.366666,47.19,49.0,26.0
01/01/2018 15:57:12.626666,46.28,49.0,26.0
01/01/2018 15:58:33.110000,45.5,49.0,26.0
01/01/2018 16:01:11.383333,47.42,49.0,26.0
01/01/2018 16:02:31.433333,47.72,49.0,26.0
01/01/2018 16:05:11.393333,46.2,49.0,26.0
01/01/2018 16:06:31.376666,46.54,49.0,26.0
01/01/2018 16:09:11.670000,44.83,48.0,25.0
01/01/2018 16:10:31.376666,45.31,48.0,24.0
01/01/2018 16:13:11.913333,43.65,49.0,25.0
01/01/2018 16:15:51.366666,45.52,49.0,25.0
01/01/2018 16:17:11.623333,46.58,49.0,25.0
01/01/2018 16:19:52.490000,44.86,48.0,25.0
01/01/2018 16:21:12.713333,45.58,48.0,24.0
01/01/2018 16:22:32.213333,47.65,49.0,25.0
01/01/2018 16:25:11.713333,44.78,49.0,23.0
01/01/2018 16:27:51.496666,47.07,50.0,24.0
01/01/2018 16:29:11.626666,46.02,50.0,24.0
01/01/2018 16:31:51.326666,46.03,50.0,23.0
01/01/2018 16:33:11.323333,45.47,50.0,23.0
01/01/2018 16:34:31.430000,47.46,51.0,23.0
01/01/2018 16:37:11.316666,47.79,51.0,24.0
01/01/2018 16:39:51.473333,47.38,52.0,23.0
01/01/2018 16:41:11.466666,46.63,52.0,23.0
01/01/2018 16:43:51.710000,48.47,52.0,23.0
01/01/2018 16:45:11.453333,48.03,52.0,23.0
01/01/2018 16:46:31.440000,47.56,52.0,23.0
01/01/2018 16:49:11.513333,44.48,52.0,23.0
01/01/2018 16:50:31.483333,43.95,52.0,23.0
01/01/2018 16:53:11.420000,46.69,52.0,24.0
01/01/2018 16:54:31.433333,46.95,52.0,24.0
01/01/2018 16:57:11.566666,45.8,52.0,23.0
01/01/2018 16:59:51.426666,47.15,53.0,23.0
01/01/2018 17:01:12.136666,45.73,52.0,22.0
01/01/2018 17:02:31.343333,47.18,53.0,22.0
01/01/2018 17:05:11.540000,47.17,54.0,24.0
01/01/2018 17:07:51.566666,46.82,53.0,24.0
01/01/2018 17:09:11.543333,46.5,53.0,24.0
01/01/2018 17:11:51.456666,44.58,52.0,25.0
01/01/2018 17:13:11.400000,47.17,52.0,25.0
01/01/2018 17:14:31.310000,47.0,52.0,24.0
01/01/2018 17:17:11.436666,47.53,52.0,25.0
01/01/2018 17:19:51.346666,45.1,51.0,25.0
01/01/2018 17:21:11.390000,47.21,51.0,25.0
01/01/2018 17:22:31.916666,46.81,51.0,26.0
01/01/2018 17:25:11.480000,44.56,50.0,27.0
01/01/2018 17:27:52.023333,47.42,50.0,26.0
01/01/2018 17:29:11.433333,46.98,50.0,27.0
01/01/2018 17:31:51.406666,46.25,49.0,25.0
01/01/2018 17:33:11.436666,48.07,50.0,24.0
01/01/2018 17:35:51.426666,47.3,50.0,25.0
01/01/2018 17:37:11.400000,47.15,50.0,24.0
01/01/2018 17:38:31.433333,44.32,51.0,24.0
01/01/2018 17:41:11.446666,46.39,52.0,25.0
01/01/2018 17:42:31.606666,46.53,51.0,25.0
01/01/2018 17:45:11.796666,46.07,52.0,25.0
01/01/2018 17:46:31.303333,45.95,51.0,26.0
01/01/2018 17:49:11.416666,46.54,52.0,25.0
01/01/2018 17:50:31.376666,46.9,51.0,25.0
01/01/2018 17:53:11.310000,47.57,52.0,25.0
01/01/2018 17:54:31.403333,47.98,53.0,26.0
01/01/2018 17:57:11.516666,48.17,51.0,25.0
01/01/2018 17:59:51.366666,49.65,52.0,26.0
01/01/2018 18:01:11.290000,48.47,52.0,27.0
01/01/2018 18:02:31.533333,46.83,51.0,27.0
01/01/2018 18:05:11.540000,47.83,49.0,25.0
01/01/2018 18:07:51.403333,46.35,51.0,25.0
01/01/2018 18:09:11.443333,49.63,51.0,26.0
01/01/2018 18:11:51.320000,48.05,49.0,26.0
01/01/2018 18:13:11.346666,48.49,50.0,27.0
01/01/2018 18:15:51.440000,50.55,50.0,27.0
01/01/2018 18:17:11.546666,46.71,50.0,27.0
01/01/2018 18:18:31.496666,45.17,51.0,28.0
01/01/2018 18:21:11.510000,45.46,49.0,27.0
01/01/2018 18:23:51.286666,46.71,49.0,28.0
01/01/2018 18:25:11.416666,46.9,49.0,28.0
01/01/2018 18:26:31.373333,45.1,48.0,28.0
01/01/2018 18:29:11.366666,45.9,48.0,27.0
01/01/2018 18:31:51.336666,44.85,47.0,27.0
01/01/2018 18:33:11.396666,48.31,48.0,27.0
01/01/2018 18:35:51.586666,45.12,47.0,28.0
01/01/2018 18:37:11.583333,48.51,48.0,28.0
01/01/2018 18:38:31.303333,47.24,47.0,28.0
01/01/2018 18:43:51.326666,46.5,47.0,29.0
01/01/2018 18:45:11.286666,46.67,47.0,29.0
01/01/2018 18:46:31.713333,46.92,46.0,29.0
01/01/2018 18:49:11.330000,46.55,46.0,30.0
01/01/2018 18:50:31.416666,45.5,46.0,30.0
01/01/2018 18:53:11.773333,45.29,45.0,31.0
01/01/2018 18:55:51.283333,46.82,44.0,27.0
01/01/2018 18:57:11.406666,48.5,46.0,27.0
01/01/2018 18:59:51.516666,47.62,46.0,28.0
01/01/2018 19:01:11.403333,47.85,46.0,29.0
01/01/2018 19:03:51.356666,49.17,46.0,28.0
01/01/2018 19:05:13.640000,46.12,46.0,28.0
01/01/2018 19:07:51.343333,45.4,46.0,30.0
01/01/2018 19:09:11.353333,47.45,45.0,30.0
01/01/2018 19:10:31.320000,46.95,45.0,29.0
01/01/2018 19:13:11.410000,47.0,45.0,30.0
01/01/2018 19:14:31.566666,48.38,45.0,28.0
01/01/2018 19:17:11.890000,46.9,46.0,29.0
01/01/2018 19:18:31.596666,46.37,46.0,30.0
01/01/2018 19:21:11.360000,47.79,45.0,29.0
01/01/2018 19:22:31.320000,48.54,45.0,29.0
01/01/2018 19:25:11.360000,48.28,47.0,31.0
01/01/2018 19:27:51.456666,47.51,48.0,31.0
01/01/2018 19:29:11.396666,48.08,50.0,32.0
01/01/2018 19:31:51.826666,47.38,48.0,32.0
01/01/2018 19:33:13.766666,47.38,47.0,32.0
01/01/2018 19:34:31.380000,47.0,45.0,32.0
01/01/2018 19:37:11.513333,48.95,45.0,30.0
01/01/2018 19:38:31.336666,48.27,46.0,31.0
01/01/2018 19:41:11.386666,47.28,46.0,31.0
01/01/2018 19:43:51.440000,47.77,45.0,29.0
01/01/2018 19:45:11.490000,47.03,46.0,31.0
01/01/2018 19:46:31.340000,46.4,45.0,31.0
01/01/2018 19:49:11.513333,47.41,45.0,31.0
01/01/2018 19:50:31.493333,46.03,46.0,32.0
01/01/2018 19:53:11.493333,47.13,47.0,33.0
01/01/2018 19:54:31.383333,48.55,46.0,32.0
01/01/2018 19:57:11.396666,48.0,45.0,31.0
01/01/2018 19:59:51.366666,47.14,45.0,32.0
01/01/2018 20:01:11.386666,45.65,45.0,33.0
01/01/2018 20:03:51.296666,46.08,44.0,34.0
01/01/2018 20:05:11.676666,46.98,43.0,34.0
01/01/2018 20:07:51.320000,45.12,42.0,35.0
01/01/2018 20:09:11.670000,46.72,43.0,35.0
01/01/2018 20:10:31.416666,46.88,44.0,35.0
01/01/2018 20:13:11.330000,46.97,42.0,34.0
01/01/2018 20:14:31.283333,45.39,41.0,34.0
01/01/2018 20:17:11.360000,45.56,43.0,35.0
01/01/2018 20:19:51.506666,44.29,41.0,36.0
01/01/2018 20:21:11.333333,46.15,40.0,36.0
01/01/2018 20:22:31.783333,46.72,39.0,35.0
01/01/2018 20:25:11.430000,45.2,40.0,37.0
01/01/2018 20:26:31.496666,44.55,39.0,37.0
01/01/2018 20:29:11.353333,45.03,40.0,37.0
01/01/2018 20:31:51.400000,44.25,38.0,37.0
01/01/2018 20:33:11.393333,43.79,37.0,37.0
01/01/2018 20:34:31.376666,44.32,38.0,37.0
01/01/2018 20:37:11.396666,45.17,38.0,38.0
01/01/2018 20:38:31.346666,45.1,37.0,36.0
01/01/2018 20:41:11.396666,44.61,37.0,38.0
01/01/2018 20:42:31.673333,44.69,36.0,38.0
01/01/2018 20:45:11.343333,45.68,35.0,37.0
01/01/2018 20:46:31.513333,45.41,35.0,35.0
01/01/2018 20:49:11.443333,45.69,36.0,37.0
01/01/2018 20:50:31.306666,45.61,37.0,37.0
01/01/2018 20:53:11.410000,44.52,36.0,36.0
01/01/2018 20:55:51.366666,45.56,38.0,37.0
01/01/2018 20:57:11.490000,45.63,37.0,37.0
01/01/2018 20:59:51.620000,44.52,37.0,37.0
01/01/2018 21:01:11.486666,45.89,36.0,37.0
01/01/2018 21:02:31.823333,43.66,36.0,37.0
01/01/2018 21:05:11.230000,44.92,36.0,38.0
01/01/2018 21:06:31.483333,44.78,35.0,38.0
01/01/2018 21:09:11.400000,44.68,35.0,38.0
01/01/2018 21:13:11.310000,46.37,38.0,38.0
01/01/2018 21:15:51.376666,45.97,38.0,38.0
01/01/2018 21:17:11.326666,43.28,37.0,38.0
01/01/2018 21:19:51.796666,44.82,36.0,36.0
01/01/2018 21:21:16.470000,45.11,37.0,37.0
01/01/2018 21:23:51.436666,45.54,38.0,38.0
01/01/2018 21:25:11.413333,43.87,37.0,38.0
01/01/2018 21:26:31.670000,46.31,37.0,38.0
01/01/2018 21:29:11.526666,45.62,35.0,37.0
01/01/2018 21:30:31.366666,44.68,36.0,38.0
01/01/2018 21:33:11.356666,46.1,39.0,40.0
01/01/2018 21:34:31.793333,44.72,38.0,41.0
01/01/2018 21:37:11.693333,43.83,34.0,42.0
01/01/2018 21:38:31.643333,44.67,34.0,42.0
01/01/2018 21:41:11.453333,43.85,32.0,41.0
01/01/2018 21:43:51.406666,45.43,32.0,40.0
01/01/2018 21:45:11.436666,46.38,32.0,40.0
01/01/2018 21:47:51.376666,43.15,33.0,40.0
01/01/2018 21:49:11.360000,45.54,33.0,39.0
01/01/2018 21:50:31.363333,45.39,33.0,39.0
01/01/2018 21:53:11.420000,45.9,33.0,38.0
01/01/2018 21:54:31.363333,43.79,33.0,38.0
01/01/2018 21:57:11.580000,44.76,33.0,38.0
01/01/2018 21:59:51.226666,44.35,35.0,38.0
01/01/2018 22:01:11.430000,44.56,35.0,38.0
01/01/2018 22:02:31.313333,45.95,36.0,39.0
01/01/2018 22:05:11.420000,44.93,35.0,38.0
01/01/2018 22:06:31.360000,44.97,35.0,38.0
01/01/2018 22:09:11.660000,44.33,36.0,38.0
01/01/2018 22:11:51.423333,44.44,36.0,39.0
01/01/2018 22:13:11.366666,45.54,37.0,39.0
01/01/2018 22:14:31.416666,45.17,37.0,39.0
01/01/2018 22:17:11.540000,45.49,36.0,39.0
01/01/2018 22:18:31.586666,44.54,36.0,40.0
01/01/2018 22:21:11.546666,46.05,35.0,40.0
01/01/2018 22:22:31.360000,43.22,35.0,40.0
01/01/2018 22:25:11.270000,45.02,34.0,40.0
01/01/2018 22:26:31.386666,44.28,34.0,40.0
01/01/2018 22:29:11.400000,42.2,33.0,40.0
01/01/2018 22:30:31.423333,43.13,34.0,40.0
01/01/2018 22:33:11.266666,43.76,36.0,40.0
01/01/2018 22:34:31.413333,45.1,34.0,39.0
01/01/2018 22:37:11.550000,45.67,33.0,38.0
01/01/2018 22:38:31.533333,45.85,34.0,39.0
01/01/2018 22:41:11.276666,43.59,33.0,39.0
01/01/2018 22:42:31.516666,45.0,33.0,38.0
01/01/2018 22:45:11.520000,45.42,34.0,37.0
01/01/2018 22:46:31.283333,43.76,34.0,38.0
01/01/2018 22:49:11.380000,44.69,34.0,38.0
01/01/2018 22:50:31.516666,45.81,34.0,38.0
01/01/2018 22:53:11.336666,44.78,34.0,37.0
01/01/2018 22:54:31.423333,43.44,34.0,37.0
01/01/2018 22:57:11.406666,44.25,34.0,36.0
01/01/2018 22:58:34.923333,45.44,35.0,36.0
01/01/2018 23:01:11.810000,43.72,37.0,35.0
01/01/2018 23:02:31.303333,44.67,37.0,34.0
01/01/2018 23:05:11.376666,44.95,39.0,35.0
01/01/2018 23:06:31.496666,46.17,39.0,34.0
01/01/2018 23:09:11.443333,45.15,41.0,33.0
01/01/2018 23:11:51.536666,43.95,42.0,32.0
01/01/2018 23:13:11.590000,49.74,43.0,31.0
01/01/2018 23:14:31.613333,44.9,43.0,31.0
01/01/2018 23:17:11.403333,47.39,44.0,32.0
01/01/2018 23:18:31.430000,45.19,43.0,32.0
01/01/2018 23:21:11.420000,45.79,43.0,31.0
01/01/2018 23:22:31.393333,46.38,44.0,32.0
01/01/2018 23:25:11.246666,45.98,44.0,32.0
01/01/2018 23:27:51.290000,47.51,46.0,30.0
01/01/2018 23:29:11.276666,46.15,47.0,30.0
01/01/2018 23:31:51.980000,46.28,47.0,31.0
01/01/2018 23:33:11.283333,45.28,47.0,30.0
01/01/2018 23:35:51.326666,44.67,48.0,29.0
01/01/2018 23:37:11.396666,44.22,49.0,29.0
01/01/2018 23:38:31.316666,47.0,49.0,28.0
01/01/2018 23:41:11.226666,45.62,51.0,28.0
01/01/2018 23:43:51.336666,46.97,51.0,28.0
01/01/2018 23:45:11.423333,47.51,51.0,27.0
01/01/2018 23:46:31.906666,45.07,52.0,27.0
01/01/2018 23:49:11.326666,48.58,52.0,27.0
01/01/2018 23:50:31.780000,45.07,52.0,26.0
01/01/2018 23:53:11.370000,49.05,54.0,26.0
