InstrumentName, Swansea (DEH) B,,
01/01/2018 13:37:06.366666,30.86,100.0,-221.0
01/01/2018 13:39:46.093333,28.97,100.0,-221.0
01/01/2018 13:41:06.066666,32.29,100.0,-221.0
01/01/2018 13:43:46.070000,32.94,100.0,-221.0
01/01/2018 13:45:06.330000,30.42,100.0,-221.0
01/01/2018 13:47:46.093333,32.43,100.0,-221.0
01/01/2018 13:49:06.086666,30.76,100.0,-221.0
01/01/2018 13:51:46.186666,30.85,100.0,-221.0
01/01/2018 13:53:06.296666,34.8,100.0,-221.0
01/01/2018 13:55:46.070000,32.83,100.0,-221.0
01/01/2018 13:57:06.130000,35.06,100.0,-221.0
01/01/2018 13:59:46.526666,33.66,100.0,-221.0
01/01/2018 14:01:06.140000,30.94,100.0,-221.0
01/01/2018 14:03:46.100000,32.28,100.0,-221.0
01/01/2018 14:05:07.046666,34.63,100.0,-221.0
01/01/2018 14:07:46.096666,34.37,100.0,-221.0
01/01/2018 14:09:06.406666,33.88,100.0,-221.0
01/01/2018 14:11:46.126666,32.36,100.0,-221.0
01/01/2018 14:13:06.070000,40.74,100.0,-221.0
01/01/2018 14:15:46.066666,30.39,100.0,-221.0
01/01/2018 14:17:06.306666,32.06,100.0,-221.0
01/01/2018 14:19:46.350000,32.33,100.0,-221.0
01/01/2018 14:21:06.050000,32.92,100.0,-221.0
01/01/2018 14:23:46.086666,32.11,100.0,-221.0
01/01/2018 14:25:06.233333,29.43,100.0,-221.0
01/01/2018 14:27:46.476666,29.89,100.0,-221.0
01/01/2018 14:29:06.066666,34.09,100.0,-221.0
01/01/2018 14:31:46.300000,35.51,100.0,-221.0
01/01/2018 14:33:06.066666,34.26,100.0,-221.0
01/01/2018 14:35:46.030000,33.2,100.0,-221.0
01/01/2018 14:37:06.060000,33.53,100.0,-221.0
01/01/2018 14:39:46.793333,30.28,100.0,-221.0
01/01/2018 14:41:06.436666,28.03,100.0,-221.0
01/01/2018 14:43:46.093333,33.97,100.0,-221.0
01/01/2018 14:45:06.140000,28.95,100.0,-221.0
01/01/2018 14:47:46.366666,26.53,100.0,-221.0
01/01/2018 14:49:06.306666,30.6,100.0,-221.0
01/01/2018 14:51:46.056666,33.44,100.0,-221.0
01/01/2018 14:53:06.063333,25.19,100.0,-221.0
01/01/2018 14:55:46.126666,27.67,100.0,-221.0
01/01/2018 14:57:06.606666,26.28,100.0,-221.0
01/01/2018 14:59:46.103333,24.09,100.0,-221.0
01/01/2018 15:01:06.703333,30.15,100.0,-221.0
01/01/2018 15:03:46.076666,29.33,100.0,-221.0
01/01/2018 15:05:06.166666,25.65,100.0,-221.0
01/01/2018 15:07:46.253333,27.91,100.0,-221.0
01/01/2018 15:09:06.330000,29.31,100.0,-221.0
01/01/2018 15:11:46.116666,29.63,100.0,-221.0
01/01/2018 15:13:06.366666,29.76,100.0,-221.0
01/01/2018 15:15:46.073333,28.94,100.0,-221.0
01/01/2018 15:17:06.110000,29.18,100.0,-221.0
01/01/2018 15:19:46.063333,28.56,100.0,-221.0
01/01/2018 15:21:06.053333,29.26,100.0,-221.0
01/01/2018 15:23:46.066666,24.76,100.0,-221.0
01/01/2018 15:25:06.320000,30.33,100.0,-221.0
01/01/2018 15:27:46.696666,28.3,100.0,-221.0
01/01/2018 15:29:06.080000,29.69,100.0,-221.0
01/01/2018 15:31:46.106666,31.69,100.0,-221.0
01/01/2018 15:33:06.110000,28.11,100.0,-221.0
01/01/2018 15:35:46.153333,27.27,100.0,-221.0
01/01/2018 15:37:06.133333,25.36,100.0,-221.0
01/01/2018 15:39:46.730000,29.91,100.0,-221.0
01/01/2018 15:41:06.090000,27.62,100.0,-221.0
01/01/2018 15:43:46.176666,28.26,100.0,-221.0
01/01/2018 15:45:06.223333,31.78,100.0,-221.0
01/01/2018 15:47:46.226666,29.06,100.0,-221.0
01/01/2018 15:49:06.466666,27.72,100.0,-221.0
01/01/2018 15:51:46.100000,32.31,100.0,-221.0
01/01/2018 15:53:06.106666,34.46,100.0,-221.0
01/01/2018 15:55:46.476666,32.91,100.0,-221.0
01/01/2018 15:57:06.586666,30.47,100.0,-221.0
01/01/2018 15:59:46.123333,31.75,100.0,-221.0
01/01/2018 16:01:06.050000,31.4,100.0,-221.0
01/01/2018 16:03:46.063333,30.93,100.0,-221.0
01/01/2018 16:05:06.086666,35.47,100.0,-221.0
01/01/2018 16:07:46.170000,31.94,100.0,-221.0
01/01/2018 16:09:06.133333,37.09,100.0,-221.0
01/01/2018 16:11:46.243333,34.77,100.0,-221.0
01/01/2018 16:13:06.233333,33.2,100.0,-221.0
01/01/2018 16:15:46.170000,32.71,100.0,-221.0
01/01/2018 16:17:06.236666,32.03,100.0,-221.0
01/01/2018 16:19:46.436666,35.94,100.0,-221.0
01/01/2018 16:21:06.070000,33.36,100.0,-221.0
01/01/2018 16:23:46.316666,33.2,100.0,-221.0
01/01/2018 16:25:07.130000,33.0,100.0,-221.0
01/01/2018 16:27:46.096666,37.73,100.0,-221.0
01/01/2018 16:29:06.106666,35.17,100.0,-221.0
01/01/2018 16:31:46.250000,35.41,100.0,-221.0
01/01/2018 16:33:06.140000,34.11,100.0,-221.0
01/01/2018 16:35:46.170000,35.97,100.0,-221.0
01/01/2018 16:37:06.106666,39.38,100.0,-221.0
01/01/2018 16:39:46.153333,34.32,100.0,-221.0
01/01/2018 16:41:06.216666,36.82,100.0,-221.0
01/01/2018 16:43:46.116666,42.22,100.0,-221.0
01/01/2018 16:45:06.126666,36.53,100.0,-221.0
01/01/2018 16:47:46.186666,39.19,100.0,-221.0
01/01/2018 16:49:06.163333,36.9,100.0,-221.0
01/01/2018 16:51:46.223333,29.3,100.0,-221.0
01/01/2018 16:53:06.146666,37.62,100.0,-221.0
01/01/2018 16:55:46.360000,36.28,100.0,-221.0
01/01/2018 16:57:06.100000,40.73,100.0,-221.0
01/01/2018 16:59:46.206666,38.18,100.0,-221.0
01/01/2018 17:01:06.130000,35.83,100.0,-221.0
01/01/2018 17:03:46.866666,36.38,100.0,-221.0
01/01/2018 17:05:06.206666,35.88,100.0,-221.0
01/01/2018 17:07:46.136666,40.43,100.0,-221.0
01/01/2018 17:09:06.290000,38.54,100.0,-221.0
01/01/2018 17:11:46.110000,34.59,100.0,-221.0
01/01/2018 17:13:06.316666,38.6,100.0,-221.0
01/01/2018 17:15:46.163333,41.31,100.0,-221.0
01/01/2018 17:17:06.266666,35.03,100.0,-221.0
01/01/2018 17:19:46.446666,36.74,100.0,-221.0
01/01/2018 17:21:06.150000,40.03,100.0,-221.0
01/01/2018 17:23:46.386666,41.54,100.0,-221.0
01/01/2018 17:25:06.236666,39.46,100.0,-221.0
01/01/2018 17:27:46.703333,36.83,100.0,-221.0
01/01/2018 17:29:06.213333,40.26,100.0,-221.0
01/01/2018 17:31:46.353333,39.18,100.0,-221.0
01/01/2018 17:33:06.353333,38.0,100.0,-221.0
01/01/2018 17:35:46.186666,39.71,100.0,-221.0
01/01/2018 17:37:06.286666,34.14,100.0,-221.0
01/01/2018 17:39:46.080000,37.94,100.0,-221.0
01/01/2018 17:41:06.140000,36.59,100.0,-221.0
01/01/2018 17:43:46.376666,36.31,100.0,-221.0
01/01/2018 17:45:06.146666,41.0,100.0,-221.0
01/01/2018 17:47:46.153333,35.94,100.0,-221.0
01/01/2018 17:49:06.196666,35.56,100.0,-221.0
01/01/2018 17:51:46.343333,39.54,100.0,-221.0
01/01/2018 17:53:06.056666,42.51,100.0,-221.0
01/01/2018 17:55:46.196666,42.06,100.0,-221.0
01/01/2018 17:57:06.063333,44.23,100.0,-221.0
01/01/2018 17:59:46.563333,40.47,100.0,-221.0
01/01/2018 18:01:06.206666,39.88,100.0,-221.0
01/01/2018 18:03:46.203333,41.09,100.0,-221.0
01/01/2018 18:05:07.723333,46.54,100.0,-221.0
01/01/2018 18:07:46.430000,41.57,100.0,-221.0
01/01/2018 18:09:06.610000,42.94,100.0,-221.0
01/01/2018 18:11:46.250000,39.42,100.0,-221.0
01/01/2018 18:13:06.296666,43.71,100.0,-221.0
01/01/2018 18:15:46.126666,41.51,100.0,-221.0
01/01/2018 18:17:06.116666,44.69,100.0,-221.0
01/01/2018 18:19:46.403333,41.89,100.0,-221.0
01/01/2018 18:21:06.166666,39.86,100.0,-221.0
01/01/2018 18:23:46.146666,41.44,100.0,-221.0
01/01/2018 18:25:06.236666,45.32,100.0,-221.0
01/01/2018 18:27:46.783333,41.7,100.0,-221.0
01/01/2018 18:29:06.210000,40.5,100.0,-221.0
01/01/2018 18:31:46.266666,45.63,100.0,-221.0
01/01/2018 18:33:06.496666,43.09,100.0,-221.0
01/01/2018 18:35:46.373333,46.5,100.0,-221.0
01/01/2018 18:37:06.230000,45.78,100.0,-221.0
01/01/2018 18:39:46.466666,42.26,100.0,-221.0
01/01/2018 18:43:46.120000,39.61,100.0,-221.0
01/01/2018 18:45:06.303333,44.09,100.0,-221.0
01/01/2018 18:47:46.136666,35.52,100.0,-221.0
01/01/2018 18:49:06.563333,42.06,100.0,-221.0
01/01/2018 18:51:46.216666,35.64,100.0,-221.0
01/01/2018 18:53:06.120000,42.46,100.0,-221.0
01/01/2018 18:55:46.413333,38.8,100.0,-221.0
01/01/2018 18:57:06.130000,39.14,100.0,-221.0
01/01/2018 18:59:46.253333,48.11,100.0,-221.0
01/01/2018 19:01:07.960000,42.36,100.0,-221.0
01/01/2018 19:03:46.096666,43.85,100.0,-221.0
01/01/2018 19:05:06.076666,39.15,100.0,-221.0
01/01/2018 19:07:46.093333,39.75,100.0,-221.0
01/01/2018 19:09:06.106666,39.94,100.0,-221.0
01/01/2018 19:11:46.273333,39.54,100.0,-221.0
01/01/2018 19:13:06.216666,41.22,100.0,-221.0
01/01/2018 19:15:46.103333,40.06,100.0,-221.0
01/01/2018 19:17:06.340000,38.26,100.0,-221.0
01/01/2018 19:19:46.266666,41.03,100.0,-221.0
01/01/2018 19:21:06.340000,41.58,100.0,-221.0
01/01/2018 19:23:46.213333,36.91,100.0,-221.0
01/01/2018 19:25:06.243333,37.97,100.0,-221.0
01/01/2018 19:27:46.790000,42.91,100.0,-221.0
01/01/2018 19:29:06.270000,39.7,100.0,-221.0
01/01/2018 19:31:46.136666,38.57,100.0,-221.0
01/01/2018 19:33:06.230000,38.03,100.0,-221.0
01/01/2018 19:35:46.126666,48.34,100.0,-221.0
01/01/2018 19:37:06.386666,45.03,100.0,-221.0
01/01/2018 19:39:46.980000,38.06,100.0,-221.0
01/01/2018 19:41:06.120000,39.97,100.0,-221.0
01/01/2018 19:43:46.166666,40.11,100.0,-221.0
01/01/2018 19:45:06.176666,39.74,100.0,-221.0
01/01/2018 19:47:46.286666,42.68,100.0,-221.0
01/01/2018 19:49:06.206666,35.76,100.0,-221.0
01/01/2018 19:51:46.150000,35.43,100.0,-221.0
01/01/2018 19:53:06.156666,32.82,100.0,-221.0
01/01/2018 19:55:46.993333,40.66,100.0,-221.0
01/01/2018 19:57:06.310000,35.15,100.0,-221.0
01/01/2018 19:59:46.293333,38.25,100.0,-221.0
01/01/2018 20:01:06.136666,42.44,100.0,-221.0
01/01/2018 20:03:46.130000,35.37,100.0,-221.0
01/01/2018 20:05:06.250000,33.69,100.0,-221.0
01/01/2018 20:07:46.530000,41.44,100.0,-221.0
01/01/2018 20:09:06.286666,38.09,100.0,-221.0
01/01/2018 20:11:46.153333,33.46,100.0,-221.0
01/01/2018 20:13:06.123333,36.32,100.0,-221.0
01/01/2018 20:15:46.160000,39.69,100.0,-221.0
01/01/2018 20:17:06.133333,36.28,100.0,-221.0
01/01/2018 20:19:46.190000,40.78,100.0,-221.0
01/01/2018 20:21:06.243333,35.79,100.0,-221.0
01/01/2018 20:23:46.313333,31.31,100.0,-221.0
01/01/2018 20:25:06.126666,37.0,100.0,-221.0
01/01/2018 20:27:46.126666,38.83,100.0,-221.0
01/01/2018 20:29:06.096666,38.08,100.0,-221.0
01/01/2018 20:31:46.190000,37.58,100.0,-221.0
01/01/2018 20:33:06.136666,34.78,100.0,-221.0
01/01/2018 20:35:46.120000,36.22,100.0,-221.0
01/01/2018 20:37:06.243333,35.46,100.0,-221.0
01/01/2018 20:39:46.323333,37.6,100.0,-221.0
01/01/2018 20:41:06.143333,36.83,100.0,-221.0
01/01/2018 20:43:46.046666,39.42,100.0,-221.0
01/01/2018 20:45:06.160000,38.39,100.0,-221.0
01/01/2018 20:47:46.253333,37.5,100.0,-221.0
01/01/2018 20:49:06.093333,34.49,100.0,-221.0
01/01/2018 20:51:46.396666,28.72,100.0,-221.0
01/01/2018 20:53:06.153333,35.5,100.0,-221.0
01/01/2018 20:55:46.133333,32.83,100.0,-221.0
01/01/2018 20:57:06.113333,35.0,100.0,-221.0
01/01/2018 20:59:46.093333,30.17,100.0,-221.0
01/01/2018 21:01:06.156666,28.57,100.0,-221.0
01/01/2018 21:03:46.106666,33.36,100.0,-221.0
01/01/2018 21:05:06.216666,31.54,100.0,-221.0
01/01/2018 21:07:46.636666,31.94,100.0,-221.0
01/01/2018 21:09:06.556666,38.32,100.0,-221.0
01/01/2018 21:13:06.230000,34.03,100.0,-221.0
01/01/2018 21:15:46.170000,35.94,100.0,-221.0
01/01/2018 21:17:06.260000,37.14,100.0,-221.0
01/01/2018 21:19:46.156666,37.47,100.0,-221.0
01/01/2018 21:21:06.156666,32.82,100.0,-221.0
01/01/2018 21:23:46.240000,36.42,100.0,-221.0
01/01/2018 21:25:06.270000,39.71,100.0,-221.0
01/01/2018 21:27:46.306666,32.92,100.0,-221.0
01/01/2018 21:29:06.106666,30.46,100.0,-221.0
01/01/2018 21:31:46.143333,32.23,100.0,-221.0
01/01/2018 21:33:06.113333,36.58,100.0,-221.0
01/01/2018 21:35:46.103333,39.0,100.0,-221.0
01/01/2018 21:37:06.810000,38.08,100.0,-221.0
01/01/2018 21:39:46.133333,38.2,100.0,-221.0
01/01/2018 21:41:06.296666,36.89,100.0,-221.0
01/01/2018 21:43:46.393333,37.56,100.0,-221.0
01/01/2018 21:45:06.293333,31.37,100.0,-221.0
01/01/2018 21:47:46.300000,35.72,100.0,-221.0
01/01/2018 21:49:06.126666,41.15,100.0,-221.0
01/01/2018 21:51:46.203333,38.72,100.0,-221.0
01/01/2018 21:53:06.260000,35.69,100.0,-221.0
01/01/2018 21:55:46.176666,38.94,100.0,-221.0
01/01/2018 21:57:06.426666,34.82,100.0,-221.0
01/01/2018 21:59:46.363333,35.29,100.0,-221.0
01/01/2018 22:01:06.213333,37.31,100.0,-221.0
01/01/2018 22:03:46.116666,34.69,100.0,-221.0
01/01/2018 22:05:06.153333,35.54,100.0,-221.0
01/01/2018 22:07:46.293333,32.94,100.0,-221.0
01/01/2018 22:09:06.173333,34.43,100.0,-221.0
01/01/2018 22:11:46.123333,33.94,100.0,-221.0
01/01/2018 22:13:06.666666,36.94,100.0,-221.0
01/01/2018 22:15:46.066666,39.29,100.0,-221.0
01/01/2018 22:17:06.376666,37.26,100.0,-221.0
01/01/2018 22:20:08.150000,8.0,100.0,-221.0
01/01/2018 22:22:48.976666,24.0,100.0,-221.0
01/01/2018 22:26:42.886666,39.0,100.0,-221.0
01/01/2018 22:28:49.903333,42.0,100.0,-221.0
01/01/2018 22:31:29.710000,37.23,100.0,-221.0
01/01/2018 22:32:49.746666,36.36,100.0,-221.0
01/01/2018 22:35:29.736666,36.24,100.0,-221.0
01/01/2018 22:36:49.876666,33.25,100.0,-221.0
01/01/2018 22:42:36.460000,64.0,100.0,-221.0
01/01/2018 22:45:16.416666,39.89,100.0,-221.0
01/01/2018 22:46:36.436666,38.89,100.0,-221.0
01/01/2018 22:49:16.810000,39.77,100.0,-221.0
01/01/2018 22:50:36.540000,42.44,100.0,-221.0
01/01/2018 22:53:16.423333,42.33,100.0,-221.0
01/01/2018 22:54:36.523333,41.38,100.0,-221.0
01/01/2018 22:57:16.510000,38.56,100.0,-221.0
01/01/2018 22:58:36.453333,39.62,100.0,-221.0
01/01/2018 23:01:16.476666,41.14,100.0,-221.0
01/01/2018 23:02:36.420000,39.97,100.0,-221.0
01/01/2018 23:05:16.540000,40.15,100.0,-221.0
01/01/2018 23:06:36.456666,42.54,100.0,-221.0
01/01/2018 23:09:16.440000,39.66,100.0,-221.0
01/01/2018 23:10:36.493333,41.17,100.0,-221.0
01/01/2018 23:13:16.393333,39.44,100.0,-221.0
01/01/2018 23:14:36.500000,38.83,100.0,-221.0
01/01/2018 23:17:16.680000,40.47,100.0,-221.0
01/01/2018 23:18:36.713333,38.69,100.0,-221.0
01/01/2018 23:21:16.633333,41.71,100.0,-221.0
01/01/2018 23:22:36.683333,41.6,100.0,-221.0
01/01/2018 23:25:16.706666,34.89,100.0,-221.0
