InstrumentName, Welby,,,
StartTime, 2018-01-01 00:00:00,,,
EndTime, 2018-01-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
01/01/2018 03:00:00.000000,,15.0,9.0,0.0
01/01/2018 06:00:00.000000,,14.0,8.0,0.0
01/01/2018 07:00:00.000000,,11.0,8.0,0.0
01/01/2018 08:00:00.000000,,7.0,9.0,0.0
01/01/2018 09:00:00.000000,,7.0,10.0,0.0
01/01/2018 10:00:00.000000,,6.0,13.0,0.0
01/01/2018 11:00:00.000000,,0.0,14.0,0.0
01/01/2018 12:00:00.000000,,0.0,14.0,0.0
01/01/2018 13:00:00.000000,,0.0,15.0,0.0
01/01/2018 14:00:00.000000,,1.0,16.0,0.0
01/01/2018 15:00:00.000000,,2.0,15.0,0.0
01/01/2018 16:00:00.000000,,9.0,16.0,0.0
01/01/2018 17:00:00.000000,,11.0,17.0,0.0
01/01/2018 18:00:00.000000,,13.0,17.0,0.0
01/01/2018 19:00:00.000000,,11.0,17.0,0.0
01/01/2018 20:00:00.000000,,16.0,17.0,0.0
01/01/2018 21:00:00.000000,,15.0,18.0,0.0
01/01/2018 22:00:00.000000,,13.0,19.0,0.0
01/01/2018 23:00:00.000000,,10.0,18.0,0.0
01/02/2018 00:00:00.000000,,11.0,18.0,0.0
01/02/2018 01:00:00.000000,,8.0,14.0,0.0
01/02/2018 02:00:00.000000,,7.0,13.0,0.0
01/02/2018 03:00:00.000000,,5.0,14.0,0.0
01/02/2018 04:00:00.000000,,0.0,16.0,0.0
01/02/2018 05:00:00.000000,,0.0,18.0,0.0
01/02/2018 06:00:00.000000,,0.0,20.0,0.0
01/02/2018 07:00:00.000000,,0.0,19.0,0.0
01/02/2018 08:00:00.000000,,0.0,17.0,0.0
01/02/2018 09:00:00.000000,,0.0,16.0,0.0
01/02/2018 10:00:00.000000,,0.0,15.0,0.0
01/02/2018 11:00:00.000000,,0.0,14.0,0.0
01/02/2018 12:00:00.000000,,0.0,16.0,1.0
01/02/2018 13:00:00.000000,,0.0,21.0,2.0
01/02/2018 14:00:00.000000,,0.0,23.0,3.0
01/02/2018 15:00:00.000000,,1.0,27.0,3.0
01/02/2018 16:00:00.000000,,8.0,23.0,0.0
01/02/2018 17:00:00.000000,,10.0,18.0,0.0
01/02/2018 18:00:00.000000,,31.0,12.0,1.0
01/02/2018 19:00:00.000000,,20.0,11.0,0.0
01/02/2018 20:00:00.000000,,25.0,15.0,1.0
01/02/2018 21:00:00.000000,,30.0,17.0,0.0
01/02/2018 22:00:00.000000,,36.0,13.0,0.0
01/02/2018 23:00:00.000000,21.0,24.0,17.0,0.0
01/03/2018 00:00:00.000000,41.0,4.0,22.0,0.0
01/03/2018 01:00:00.000000,43.0,15.0,25.0,1.0
01/03/2018 02:00:00.000000,45.0,10.0,29.0,1.0
01/03/2018 03:00:00.000000,48.0,1.0,39.0,2.0
01/03/2018 04:00:00.000000,48.0,1.0,39.0,2.0
01/03/2018 05:00:00.000000,,1.0,35.0,1.0
01/03/2018 06:00:00.000000,43.0,1.0,32.0,1.0
01/03/2018 07:00:00.000000,39.0,0.0,28.0,1.0
01/03/2018 08:00:00.000000,41.0,0.0,25.0,1.0
01/03/2018 09:00:00.000000,40.0,0.0,25.0,0.0
01/03/2018 10:00:00.000000,40.0,0.0,18.0,0.0
01/03/2018 11:00:00.000000,40.0,0.0,14.0,0.0
01/03/2018 12:00:00.000000,41.0,0.0,13.0,0.0
01/03/2018 13:00:00.000000,44.0,1.0,19.0,1.0
01/03/2018 14:00:00.000000,45.0,1.0,24.0,1.0
01/03/2018 15:00:00.000000,43.0,4.0,30.0,2.0
01/03/2018 16:00:00.000000,33.0,13.0,28.0,1.0
01/03/2018 17:00:00.000000,20.0,24.0,23.0,0.0
01/03/2018 18:00:00.000000,19.0,17.0,21.0,1.0
01/03/2018 19:00:00.000000,7.0,24.0,16.0,0.0
01/03/2018 20:00:00.000000,8.0,37.0,13.0,0.0
01/03/2018 21:00:00.000000,21.0,24.0,21.0,0.0
01/03/2018 22:00:00.000000,30.0,15.0,25.0,0.0
01/03/2018 23:00:00.000000,35.0,21.0,25.0,0.0
01/04/2018 00:00:00.000000,41.0,15.0,24.0,0.0
01/04/2018 01:00:00.000000,39.0,3.0,24.0,0.0
01/04/2018 02:00:00.000000,31.0,8.0,20.0,0.0
01/04/2018 03:00:00.000000,26.0,7.0,17.0,0.0
01/04/2018 04:00:00.000000,32.0,7.0,16.0,0.0
01/04/2018 05:00:00.000000,,0.0,18.0,0.0
01/04/2018 06:00:00.000000,39.0,0.0,18.0,0.0
01/04/2018 07:00:00.000000,38.0,3.0,17.0,0.0
01/04/2018 08:00:00.000000,39.0,0.0,18.0,0.0
01/04/2018 09:00:00.000000,42.0,0.0,21.0,1.0
01/04/2018 10:00:00.000000,40.0,0.0,21.0,1.0
01/04/2018 11:00:00.000000,41.0,0.0,20.0,2.0
01/04/2018 12:00:00.000000,39.0,1.0,18.0,1.0
01/04/2018 13:00:00.000000,38.0,0.0,21.0,1.0
01/04/2018 14:00:00.000000,45.0,1.0,31.0,
01/04/2018 15:00:00.000000,45.0,1.0,35.0,4.0
01/04/2018 16:00:00.000000,42.0,4.0,39.0,2.0
01/04/2018 17:00:00.000000,27.0,15.0,30.0,2.0
01/04/2018 18:00:00.000000,28.0,11.0,28.0,2.0
01/04/2018 19:00:00.000000,17.0,29.0,22.0,1.0
01/04/2018 20:00:00.000000,10.0,35.0,22.0,0.0
01/04/2018 21:00:00.000000,7.0,28.0,18.0,0.0
01/04/2018 22:00:00.000000,5.0,30.0,16.0,0.0
01/04/2018 23:00:00.000000,17.0,24.0,16.0,0.0
01/05/2018 00:00:00.000000,34.0,7.0,21.0,0.0
01/05/2018 01:00:00.000000,41.0,0.0,25.0,0.0
01/05/2018 02:00:00.000000,38.0,0.0,20.0,0.0
01/05/2018 03:00:00.000000,38.0,0.0,22.0,1.0
01/05/2018 04:00:00.000000,39.0,0.0,23.0,1.0
01/05/2018 05:00:00.000000,,1.0,27.0,2.0
01/05/2018 06:00:00.000000,39.0,0.0,32.0,1.0
01/05/2018 07:00:00.000000,37.0,0.0,29.0,1.0
01/05/2018 08:00:00.000000,37.0,0.0,27.0,1.0
01/05/2018 09:00:00.000000,37.0,0.0,27.0,1.0
01/05/2018 10:00:00.000000,34.0,0.0,20.0,1.0
01/05/2018 11:00:00.000000,34.0,0.0,18.0,1.0
01/05/2018 12:00:00.000000,38.0,0.0,18.0,2.0
01/05/2018 13:00:00.000000,43.0,0.0,21.0,2.0
01/05/2018 14:00:00.000000,,1.0,32.0,3.0
01/05/2018 15:00:00.000000,,1.0,39.0,3.0
01/05/2018 16:00:00.000000,49.0,1.0,46.0,3.0
01/05/2018 17:00:00.000000,48.0,1.0,46.0,3.0
01/05/2018 18:00:00.000000,49.0,2.0,51.0,3.0
01/05/2018 19:00:00.000000,48.0,2.0,57.0,3.0
01/05/2018 20:00:00.000000,49.0,2.0,61.0,3.0
01/05/2018 21:00:00.000000,50.0,2.0,69.0,3.0
01/05/2018 22:00:00.000000,55.0,1.0,76.0,3.0
01/05/2018 23:00:00.000000,55.0,1.0,73.0,3.0
01/06/2018 00:00:00.000000,50.0,0.0,64.0,3.0
01/06/2018 01:00:00.000000,49.0,0.0,57.0,3.0
01/06/2018 02:00:00.000000,45.0,0.0,51.0,3.0
01/06/2018 03:00:00.000000,45.0,0.0,49.0,3.0
01/06/2018 04:00:00.000000,41.0,0.0,44.0,2.0
01/06/2018 05:00:00.000000,,0.0,42.0,3.0
01/06/2018 06:00:00.000000,36.0,0.0,36.0,2.0
01/06/2018 07:00:00.000000,40.0,0.0,33.0,2.0
01/06/2018 08:00:00.000000,40.0,1.0,33.0,3.0
01/06/2018 09:00:00.000000,40.0,0.0,33.0,2.0
01/06/2018 10:00:00.000000,37.0,0.0,28.0,2.0
01/06/2018 11:00:00.000000,36.0,0.0,24.0,2.0
01/06/2018 12:00:00.000000,35.0,0.0,22.0,2.0
01/06/2018 13:00:00.000000,36.0,0.0,21.0,2.0
01/06/2018 14:00:00.000000,36.0,0.0,22.0,3.0
01/06/2018 15:00:00.000000,39.0,0.0,23.0,3.0
01/06/2018 16:00:00.000000,50.0,1.0,31.0,3.0
01/06/2018 17:00:00.000000,39.0,5.0,30.0,2.0
01/06/2018 18:00:00.000000,36.0,5.0,31.0,2.0
01/06/2018 19:00:00.000000,31.0,14.0,28.0,2.0
01/06/2018 20:00:00.000000,29.0,10.0,26.0,2.0
01/06/2018 21:00:00.000000,30.0,18.0,24.0,1.0
01/06/2018 22:00:00.000000,34.0,12.0,23.0,1.0
01/06/2018 23:00:00.000000,41.0,11.0,19.0,1.0
01/07/2018 00:00:00.000000,40.0,0.0,20.0,1.0
01/07/2018 01:00:00.000000,36.0,0.0,22.0,1.0
01/07/2018 02:00:00.000000,34.0,0.0,21.0,0.0
01/07/2018 03:00:00.000000,32.0,0.0,21.0,1.0
01/07/2018 04:00:00.000000,31.0,0.0,21.0,1.0
01/07/2018 05:00:00.000000,,0.0,20.0,1.0
01/07/2018 06:00:00.000000,36.0,0.0,20.0,1.0
01/07/2018 07:00:00.000000,35.0,0.0,18.0,1.0
01/07/2018 08:00:00.000000,35.0,0.0,20.0,1.0
01/07/2018 09:00:00.000000,36.0,0.0,24.0,1.0
01/07/2018 10:00:00.000000,34.0,0.0,22.0,1.0
01/07/2018 11:00:00.000000,38.0,0.0,23.0,2.0
01/07/2018 12:00:00.000000,22.0,4.0,19.0,1.0
01/07/2018 13:00:00.000000,9.0,16.0,19.0,0.0
01/07/2018 14:00:00.000000,19.0,6.0,6.0,0.0
01/07/2018 15:00:00.000000,23.0,10.0,8.0,0.0
01/07/2018 16:00:00.000000,14.0,21.0,7.0,0.0
01/07/2018 17:00:00.000000,6.0,18.0,4.0,0.0
01/07/2018 18:00:00.000000,5.0,21.0,3.0,1.0
01/07/2018 19:00:00.000000,4.0,26.0,3.0,0.0
01/07/2018 20:00:00.000000,3.0,30.0,3.0,0.0
01/07/2018 21:00:00.000000,3.0,33.0,3.0,0.0
01/07/2018 22:00:00.000000,3.0,37.0,4.0,0.0
01/07/2018 23:00:00.000000,7.0,31.0,4.0,0.0
01/08/2018 00:00:00.000000,16.0,27.0,3.0,0.0
01/08/2018 01:00:00.000000,28.0,6.0,7.0,0.0
01/08/2018 02:00:00.000000,29.0,3.0,9.0,0.0
01/08/2018 03:00:00.000000,26.0,9.0,9.0,0.0
01/08/2018 04:00:00.000000,29.0,0.0,10.0,0.0
01/08/2018 05:00:00.000000,,0.0,12.0,1.0
01/08/2018 06:00:00.000000,32.0,0.0,12.0,1.0
01/08/2018 07:00:00.000000,33.0,0.0,11.0,1.0
01/08/2018 08:00:00.000000,29.0,0.0,12.0,1.0
01/08/2018 09:00:00.000000,32.0,0.0,12.0,1.0
01/08/2018 10:00:00.000000,31.0,0.0,11.0,1.0
01/08/2018 11:00:00.000000,30.0,0.0,9.0,1.0
01/08/2018 12:00:00.000000,32.0,0.0,10.0,1.0
01/08/2018 13:00:00.000000,41.0,0.0,15.0,2.0
