InstrumentName, I-25 Denver,,
StartTime, 2018-01-01 00:00:00,,
EndTime, 2018-01-31 23:59:59,,
Date,CO,NO2,PM2.5
01/01/2018 03:00:00.000000,0.2,19.0,16.2
01/01/2018 06:00:00.000000,0.4,26.0,15.6
01/01/2018 07:00:00.000000,0.3,24.0,17.9
01/01/2018 08:00:00.000000,,,17.9
01/01/2018 09:00:00.000000,0.4,24.0,21.6
01/01/2018 10:00:00.000000,0.4,25.0,21.6
01/01/2018 11:00:00.000000,0.5,25.0,22.3
01/01/2018 12:00:00.000000,0.4,22.0,23.0
01/01/2018 13:00:00.000000,0.5,23.0,23.2
01/01/2018 14:00:00.000000,0.5,21.0,23.8
01/01/2018 15:00:00.000000,0.5,26.0,23.8
01/01/2018 16:00:00.000000,0.4,20.0,24.8
01/01/2018 17:00:00.000000,0.4,19.0,25.6
01/01/2018 18:00:00.000000,0.4,18.0,25.5
01/01/2018 19:00:00.000000,0.4,19.0,25.4
01/01/2018 20:00:00.000000,0.4,22.0,25.6
01/01/2018 21:00:00.000000,0.5,28.0,25.8
01/01/2018 22:00:00.000000,0.4,30.0,25.6
01/01/2018 23:00:00.000000,0.3,23.0,25.7
01/02/2018 00:00:00.000000,0.3,22.0,25.0
01/02/2018 01:00:00.000000,0.4,25.0,25.1
01/02/2018 02:00:00.000000,0.4,25.0,24.7
01/02/2018 03:00:00.000000,0.6,24.0,24.6
01/02/2018 04:00:00.000000,0.6,,24.5
01/02/2018 05:00:00.000000,1.0,25.0,26.1
01/02/2018 06:00:00.000000,0.8,25.0,26.1
01/02/2018 07:00:00.000000,0.4,23.0,27.1
01/02/2018 08:00:00.000000,,,26.9
01/02/2018 09:00:00.000000,0.7,26.0,27.4
01/02/2018 10:00:00.000000,0.7,26.0,27.9
01/02/2018 11:00:00.000000,0.6,26.0,27.6
01/02/2018 12:00:00.000000,1.0,28.0,27.4
01/02/2018 13:00:00.000000,0.9,32.0,27.5
01/02/2018 14:00:00.000000,0.7,33.0,21.5
01/02/2018 15:00:00.000000,0.4,30.0,17.4
01/02/2018 16:00:00.000000,0.4,29.0,17.4
01/02/2018 17:00:00.000000,0.3,26.0,14.3
01/02/2018 18:00:00.000000,0.2,22.0,10.9
01/02/2018 19:00:00.000000,0.3,24.0,8.5
01/02/2018 20:00:00.000000,0.3,27.0,7.4
01/02/2018 21:00:00.000000,0.4,28.0,7.3
01/02/2018 22:00:00.000000,0.4,30.0,8.4
01/02/2018 23:00:00.000000,0.6,41.0,7.3
01/03/2018 00:00:00.000000,1.1,49.0,9.5
01/03/2018 01:00:00.000000,1.6,50.0,9.5
01/03/2018 02:00:00.000000,0.9,46.0,12.8
01/03/2018 03:00:00.000000,0.8,43.0,12.6
01/03/2018 04:00:00.000000,0.7,,10.1
01/03/2018 05:00:00.000000,0.6,40.0,10.1
01/03/2018 06:00:00.000000,0.5,40.0,8.7
01/03/2018 07:00:00.000000,0.4,39.0,7.0
01/03/2018 08:00:00.000000,,,7.0
01/03/2018 09:00:00.000000,0.4,38.0,10.5
01/03/2018 10:00:00.000000,0.9,41.0,10.5
01/03/2018 11:00:00.000000,1.5,45.0,13.0
01/03/2018 12:00:00.000000,1.7,48.0,13.1
01/03/2018 13:00:00.000000,1.6,48.0,13.2
01/03/2018 14:00:00.000000,0.5,34.0,9.5
01/03/2018 15:00:00.000000,0.3,29.0,9.5
01/03/2018 16:00:00.000000,0.3,26.0,7.7
01/03/2018 17:00:00.000000,0.2,21.0,5.4
01/03/2018 18:00:00.000000,0.3,23.0,5.2
01/03/2018 19:00:00.000000,0.6,40.0,5.2
01/03/2018 20:00:00.000000,0.7,38.0,7.2
01/03/2018 21:00:00.000000,0.8,43.0,8.1
01/03/2018 22:00:00.000000,0.9,44.0,8.1
01/03/2018 23:00:00.000000,1.0,,10.1
01/04/2018 00:00:00.000000,1.0,48.0,10.1
01/04/2018 01:00:00.000000,0.9,45.0,10.5
01/04/2018 02:00:00.000000,1.1,45.0,12.3
01/04/2018 03:00:00.000000,1.3,44.0,12.3
01/04/2018 04:00:00.000000,1.3,,15.4
01/04/2018 05:00:00.000000,0.8,40.0,15.4
01/04/2018 06:00:00.000000,0.7,40.0,12.7
01/04/2018 07:00:00.000000,0.5,36.0,10.6
01/04/2018 08:00:00.000000,,,10.6
01/04/2018 09:00:00.000000,0.4,35.0,8.8
01/04/2018 10:00:00.000000,0.3,33.0,6.9
01/04/2018 11:00:00.000000,0.5,35.0,6.5
01/04/2018 12:00:00.000000,0.7,37.0,7.1
01/04/2018 13:00:00.000000,0.6,37.0,7.1
01/04/2018 14:00:00.000000,0.5,31.0,6.8
01/04/2018 15:00:00.000000,0.3,24.0,6.8
01/04/2018 16:00:00.000000,0.4,30.0,6.9
01/04/2018 17:00:00.000000,0.2,19.0,5.7
01/04/2018 18:00:00.000000,0.3,21.0,5.7
01/04/2018 19:00:00.000000,0.2,15.0,5.3
01/04/2018 20:00:00.000000,0.3,17.0,5.9
01/04/2018 21:00:00.000000,0.4,31.0,5.9
01/04/2018 22:00:00.000000,0.3,24.0,7.6
01/04/2018 23:00:00.000000,0.3,24.0,5.7
01/05/2018 00:00:00.000000,0.6,38.0,6.2
01/05/2018 01:00:00.000000,1.4,46.0,10.6
01/05/2018 02:00:00.000000,1.5,47.0,15.7
01/05/2018 03:00:00.000000,1.4,45.0,15.9
01/05/2018 04:00:00.000000,1.2,,15.9
01/05/2018 05:00:00.000000,1.4,42.0,16.4
01/05/2018 06:00:00.000000,0.6,39.0,16.4
01/05/2018 07:00:00.000000,0.4,36.0,10.5
01/05/2018 08:00:00.000000,,,10.5
01/05/2018 09:00:00.000000,0.9,38.0,11.9
01/05/2018 10:00:00.000000,1.1,39.0,11.8
01/05/2018 11:00:00.000000,1.3,40.0,12.1
01/05/2018 12:00:00.000000,1.7,43.0,12.1
01/05/2018 13:00:00.000000,1.2,45.0,12.0
01/05/2018 14:00:00.000000,1.3,45.0,12.8
01/05/2018 15:00:00.000000,1.0,45.0,14.2
01/05/2018 16:00:00.000000,0.8,42.0,14.2
01/05/2018 17:00:00.000000,0.6,36.0,14.1
01/05/2018 18:00:00.000000,0.6,35.0,11.8
01/05/2018 19:00:00.000000,0.7,42.0,10.5
01/05/2018 20:00:00.000000,,,12.3
01/05/2018 21:00:00.000000,0.8,49.0,14.9
01/05/2018 22:00:00.000000,1.3,53.0,14.9
01/05/2018 23:00:00.000000,1.5,54.0,15.8
01/06/2018 00:00:00.000000,1.5,59.0,16.3
01/06/2018 01:00:00.000000,1.9,57.0,22.4
01/06/2018 02:00:00.000000,2.2,54.0,25.2
01/06/2018 03:00:00.000000,1.0,44.0,25.0
01/06/2018 04:00:00.000000,0.8,,13.5
01/06/2018 05:00:00.000000,0.9,37.0,13.6
01/06/2018 06:00:00.000000,1.4,38.0,11.1
01/06/2018 07:00:00.000000,1.6,39.0,16.0
01/06/2018 08:00:00.000000,,,16.0
01/06/2018 09:00:00.000000,1.0,35.0,11.7
01/06/2018 10:00:00.000000,1.0,36.0,11.1
01/06/2018 11:00:00.000000,1.0,37.0,10.3
01/06/2018 12:00:00.000000,1.0,38.0,10.3
01/06/2018 13:00:00.000000,1.4,40.0,10.7
01/06/2018 14:00:00.000000,1.4,43.0,10.7
01/06/2018 15:00:00.000000,1.3,44.0,10.5
01/06/2018 16:00:00.000000,0.8,39.0,11.6
01/06/2018 17:00:00.000000,0.5,32.0,12.4
01/06/2018 18:00:00.000000,0.6,32.0,11.9
01/06/2018 19:00:00.000000,0.8,47.0,11.7
01/06/2018 20:00:00.000000,1.0,54.0,14.9
01/06/2018 21:00:00.000000,0.7,48.0,16.1
01/06/2018 22:00:00.000000,0.8,48.0,16.1
01/06/2018 23:00:00.000000,1.1,50.0,14.2
01/07/2018 00:00:00.000000,1.1,47.0,14.6
01/07/2018 01:00:00.000000,0.8,42.0,19.8
01/07/2018 02:00:00.000000,0.9,40.0,19.7
01/07/2018 03:00:00.000000,1.0,41.0,19.7
01/07/2018 04:00:00.000000,0.6,,19.9
01/07/2018 05:00:00.000000,0.9,38.0,20.2
01/07/2018 06:00:00.000000,1.1,38.0,21.2
01/07/2018 07:00:00.000000,1.2,38.0,21.3
01/07/2018 08:00:00.000000,,,21.3
01/07/2018 09:00:00.000000,1.2,38.0,23.6
01/07/2018 10:00:00.000000,1.0,36.0,23.2
01/07/2018 11:00:00.000000,0.8,35.0,21.6
01/07/2018 12:00:00.000000,0.4,26.0,11.7
01/07/2018 13:00:00.000000,0.4,25.0,11.7
01/07/2018 14:00:00.000000,0.5,26.0,7.1
01/07/2018 15:00:00.000000,0.4,17.0,7.1
01/07/2018 16:00:00.000000,0.3,12.0,5.1
01/07/2018 17:00:00.000000,0.3,12.0,4.2
01/07/2018 18:00:00.000000,0.3,10.0,4.6
01/07/2018 19:00:00.000000,0.2,6.0,4.6
01/07/2018 20:00:00.000000,0.2,6.0,3.6
01/07/2018 21:00:00.000000,0.3,12.0,3.6
01/07/2018 22:00:00.000000,0.3,17.0,3.7
01/07/2018 23:00:00.000000,0.4,20.0,3.6
01/08/2018 00:00:00.000000,0.5,32.0,3.6
01/08/2018 01:00:00.000000,0.6,40.0,6.2
01/08/2018 02:00:00.000000,0.8,39.0,8.2
01/08/2018 03:00:00.000000,0.5,37.0,8.2
01/08/2018 04:00:00.000000,0.6,,7.2
01/08/2018 05:00:00.000000,0.5,34.0,7.2
01/08/2018 06:00:00.000000,0.5,33.0,7.3
01/08/2018 07:00:00.000000,0.8,34.0,8.1
01/08/2018 08:00:00.000000,,,8.1
01/08/2018 09:00:00.000000,0.7,33.0,10.2
01/08/2018 10:00:00.000000,0.7,35.0,10.2
01/08/2018 11:00:00.000000,0.9,37.0,9.2
01/08/2018 12:00:00.000000,,,9.0
01/08/2018 13:00:00.000000,2.1,48.0,11.2
01/08/2018 14:00:00.000000,1.7,46.0,12.0
01/08/2018 15:00:00.000000,1.8,47.0,12.0
01/08/2018 16:00:00.000000,2.0,54.0,13.3
01/08/2018 17:00:00.000000,2.1,58.0,18.6
01/08/2018 18:00:00.000000,1.7,53.0,18.6
01/08/2018 19:00:00.000000,1.7,55.0,18.2
01/08/2018 20:00:00.000000,2.0,65.0,20.0
01/11/2018 20:00:00.000000,0.5,24.0,3.2
01/11/2018 21:00:00.000000,0.5,26.0,3.1
01/11/2018 22:00:00.000000,0.4,27.0,3.1
01/11/2018 23:00:00.000000,0.5,32.0,3.0
01/12/2018 00:00:00.000000,0.8,44.0,4.8
01/12/2018 01:00:00.000000,0.7,40.0,4.8
01/12/2018 02:00:00.000000,0.4,31.0,6.2
01/12/2018 03:00:00.000000,0.4,32.0,5.6
01/12/2018 04:00:00.000000,0.4,,5.2
01/12/2018 05:00:00.000000,0.5,38.0,5.2
01/12/2018 06:00:00.000000,0.4,34.0,5.8
01/12/2018 07:00:00.000000,0.3,24.0,5.3
01/12/2018 08:00:00.000000,,,4.3
01/12/2018 09:00:00.000000,0.2,30.0,3.6
01/12/2018 10:00:00.000000,0.4,37.0,3.9
01/12/2018 11:00:00.000000,0.6,42.0,3.8
