InstrumentName, Swansea (DEH),,
01/01/2018 13:36:36.243333,37.97,100.0,-221.0
01/01/2018 13:39:16.106666,43.61,100.0,-221.0
01/01/2018 13:40:36.610000,41.22,100.0,-221.0
01/01/2018 13:43:16.143333,39.74,100.0,-221.0
01/01/2018 13:44:36.110000,40.41,100.0,-221.0
01/01/2018 13:47:16.343333,39.4,100.0,-221.0
01/01/2018 13:48:36.206666,37.8,100.0,-221.0
01/01/2018 13:51:16.066666,41.83,100.0,-221.0
01/01/2018 13:52:36.336666,43.56,100.0,-221.0
01/01/2018 13:55:16.080000,40.14,100.0,-221.0
01/01/2018 13:56:36.056666,41.59,100.0,-221.0
01/01/2018 13:59:16.366666,43.16,100.0,-221.0
01/01/2018 14:00:36.116666,45.23,100.0,-221.0
01/01/2018 14:03:16.343333,43.77,100.0,-221.0
01/01/2018 14:04:36.136666,47.03,100.0,-221.0
01/01/2018 14:07:16.106666,43.42,100.0,-221.0
01/01/2018 14:08:36.313333,44.63,100.0,-221.0
01/01/2018 14:11:16.216666,43.21,100.0,-221.0
01/01/2018 14:12:36.196666,48.45,100.0,-221.0
01/01/2018 14:15:16.123333,39.69,100.0,-221.0
01/01/2018 14:16:36.186666,45.28,100.0,-221.0
01/01/2018 14:19:16.376666,40.12,100.0,-221.0
01/01/2018 14:20:36.113333,48.22,100.0,-221.0
01/01/2018 14:23:16.163333,44.59,100.0,-221.0
01/01/2018 14:24:36.130000,40.37,100.0,-221.0
01/01/2018 14:27:16.070000,43.51,100.0,-221.0
01/01/2018 14:28:36.160000,40.73,100.0,-221.0
01/01/2018 14:31:16.070000,39.33,100.0,-221.0
01/01/2018 14:32:36.113333,39.38,100.0,-221.0
01/01/2018 14:35:16.260000,43.45,100.0,-221.0
01/01/2018 14:36:36.240000,42.42,100.0,-221.0
01/01/2018 14:39:16.080000,41.51,100.0,-221.0
01/01/2018 14:40:36.246666,41.39,100.0,-221.0
01/01/2018 14:43:16.256666,40.47,100.0,-221.0
01/01/2018 14:44:36.073333,39.33,100.0,-221.0
01/01/2018 14:47:16.083333,37.32,100.0,-221.0
01/01/2018 14:48:36.130000,39.29,100.0,-221.0
01/01/2018 14:51:16.396666,39.51,100.0,-221.0
01/01/2018 14:52:36.096666,38.68,100.0,-221.0
01/01/2018 14:55:16.180000,37.69,100.0,-221.0
01/01/2018 14:56:36.350000,35.4,100.0,-221.0
01/01/2018 14:59:16.220000,34.92,100.0,-221.0
01/01/2018 15:00:36.066666,38.53,100.0,-221.0
01/01/2018 15:03:16.143333,35.28,100.0,-221.0
01/01/2018 15:04:36.053333,36.3,100.0,-221.0
01/01/2018 15:07:16.243333,34.63,100.0,-221.0
01/01/2018 15:08:36.070000,36.92,100.0,-221.0
01/01/2018 15:11:16.243333,32.88,100.0,-221.0
01/01/2018 15:12:36.276666,34.26,100.0,-221.0
01/01/2018 15:15:16.103333,35.9,100.0,-221.0
01/01/2018 15:16:36.126666,39.51,100.0,-221.0
01/01/2018 15:19:16.113333,33.05,100.0,-221.0
01/01/2018 15:20:36.150000,35.67,100.0,-221.0
01/01/2018 15:23:16.206666,38.14,100.0,-221.0
01/01/2018 15:24:36.260000,38.18,100.0,-221.0
01/01/2018 15:27:16.120000,34.84,100.0,-221.0
01/01/2018 15:28:36.170000,36.03,100.0,-221.0
01/01/2018 15:31:16.596666,39.09,100.0,-221.0
01/01/2018 15:32:36.063333,38.92,100.0,-221.0
01/01/2018 15:35:16.233333,37.22,100.0,-221.0
01/01/2018 15:36:36.103333,38.22,100.0,-221.0
01/01/2018 15:39:16.256666,39.29,100.0,-221.0
01/01/2018 15:40:36.156666,37.4,100.0,-221.0
01/01/2018 15:43:16.120000,40.05,100.0,-221.0
01/01/2018 15:44:37.090000,39.8,100.0,-221.0
01/01/2018 15:47:16.113333,38.85,100.0,-221.0
01/01/2018 15:48:36.206666,42.2,100.0,-221.0
01/01/2018 15:51:16.066666,39.62,100.0,-221.0
01/01/2018 15:52:36.090000,39.58,100.0,-221.0
01/01/2018 15:55:16.290000,45.55,100.0,-221.0
01/01/2018 15:56:36.100000,41.75,100.0,-221.0
01/01/2018 15:59:16.076666,43.56,100.0,-221.0
01/01/2018 16:00:36.633333,39.33,100.0,-221.0
01/01/2018 16:03:16.310000,43.25,100.0,-221.0
01/01/2018 16:04:36.160000,44.67,100.0,-221.0
01/01/2018 16:07:16.100000,45.0,100.0,-221.0
01/01/2018 16:08:36.163333,50.1,100.0,-221.0
01/01/2018 16:11:16.226666,43.13,100.0,-221.0
01/01/2018 16:12:36.166666,42.79,100.0,-221.0
01/01/2018 16:15:16.106666,44.03,100.0,-221.0
01/01/2018 16:16:36.213333,42.79,100.0,-221.0
01/01/2018 16:19:16.203333,45.95,100.0,-221.0
01/01/2018 16:20:36.463333,44.05,100.0,-221.0
01/01/2018 16:23:16.413333,43.6,100.0,-221.0
01/01/2018 16:24:36.246666,43.21,100.0,-221.0
01/01/2018 16:27:16.360000,48.54,100.0,-221.0
01/01/2018 16:28:36.536666,45.4,100.0,-221.0
01/01/2018 16:31:16.650000,48.86,100.0,-221.0
01/01/2018 16:32:36.203333,49.51,100.0,-221.0
01/01/2018 16:35:16.156666,39.63,100.0,-221.0
01/01/2018 16:36:36.106666,44.0,100.0,-221.0
01/01/2018 16:39:16.156666,41.17,100.0,-221.0
01/01/2018 16:40:36.556666,41.9,100.0,-221.0
01/01/2018 16:43:16.370000,42.67,100.0,-221.0
01/01/2018 16:44:36.156666,47.39,100.0,-221.0
01/01/2018 16:47:16.076666,41.63,100.0,-221.0
01/01/2018 16:48:36.316666,39.49,100.0,-221.0
01/01/2018 16:51:16.233333,40.49,100.0,-221.0
01/01/2018 16:52:36.476666,42.39,100.0,-221.0
01/01/2018 16:55:16.210000,44.03,100.0,-221.0
01/01/2018 16:56:36.303333,43.03,100.0,-221.0
01/01/2018 16:59:16.383333,46.18,100.0,-221.0
01/01/2018 17:00:36.176666,43.23,100.0,-221.0
01/01/2018 17:03:16.196666,42.87,100.0,-221.0
01/01/2018 17:04:36.203333,44.08,100.0,-221.0
01/01/2018 17:07:16.143333,44.8,100.0,-221.0
01/01/2018 17:08:36.176666,46.35,100.0,-221.0
01/01/2018 17:11:16.156666,43.51,100.0,-221.0
01/01/2018 17:12:36.300000,46.18,100.0,-221.0
01/01/2018 17:15:16.436666,43.58,100.0,-221.0
01/01/2018 17:16:36.376666,46.18,100.0,-221.0
01/01/2018 17:19:19.386666,45.78,100.0,-221.0
01/01/2018 17:20:36.230000,46.94,100.0,-221.0
01/01/2018 17:23:16.370000,49.66,100.0,-221.0
01/01/2018 17:24:36.176666,55.18,100.0,-221.0
01/01/2018 17:27:16.106666,47.13,100.0,-221.0
01/01/2018 17:28:36.150000,49.86,100.0,-221.0
01/01/2018 17:31:16.293333,46.39,100.0,-221.0
01/01/2018 17:32:36.076666,49.56,100.0,-221.0
01/01/2018 17:35:16.146666,48.55,100.0,-221.0
01/01/2018 17:36:36.296666,51.44,100.0,-221.0
01/01/2018 17:39:16.183333,43.79,100.0,-221.0
01/01/2018 17:40:36.260000,47.69,100.0,-221.0
01/01/2018 17:43:16.253333,50.7,100.0,-221.0
01/01/2018 17:44:36.173333,48.44,100.0,-221.0
01/01/2018 17:47:16.400000,44.08,100.0,-221.0
01/01/2018 17:48:36.406666,51.21,100.0,-221.0
01/01/2018 17:51:16.296666,49.75,100.0,-221.0
01/01/2018 17:52:36.746666,45.82,100.0,-221.0
01/01/2018 17:55:16.336666,52.03,100.0,-221.0
01/01/2018 17:56:36.220000,48.71,100.0,-221.0
01/01/2018 17:59:16.296666,48.64,100.0,-221.0
01/01/2018 18:00:36.263333,51.93,100.0,-221.0
01/01/2018 18:03:16.296666,48.97,100.0,-221.0
01/01/2018 18:04:36.790000,50.2,100.0,-221.0
01/01/2018 18:07:16.893333,53.74,100.0,-221.0
01/01/2018 18:08:36.103333,56.92,100.0,-221.0
01/01/2018 18:11:16.156666,55.62,100.0,-221.0
01/01/2018 18:12:36.483333,55.17,100.0,-221.0
01/01/2018 18:15:16.246666,53.67,100.0,-221.0
01/01/2018 18:16:36.160000,53.33,100.0,-221.0
01/01/2018 18:19:16.063333,52.03,100.0,-221.0
01/01/2018 18:20:36.236666,52.18,100.0,-221.0
01/01/2018 18:23:16.743333,51.61,100.0,-221.0
01/01/2018 18:24:36.143333,49.16,100.0,-221.0
01/01/2018 18:27:16.506666,50.18,100.0,-221.0
01/01/2018 18:28:36.206666,47.84,100.0,-221.0
01/01/2018 18:31:16.116666,52.21,100.0,-221.0
01/01/2018 18:32:36.236666,48.05,100.0,-221.0
01/01/2018 18:35:16.906666,55.74,100.0,-221.0
01/01/2018 18:36:36.263333,56.84,100.0,-221.0
01/01/2018 18:39:16.166666,51.27,100.0,-221.0
01/01/2018 18:43:16.136666,50.92,100.0,-221.0
01/01/2018 18:44:36.183333,48.51,100.0,-221.0
01/01/2018 18:47:16.266666,44.42,100.0,-221.0
01/01/2018 18:48:36.266666,45.21,100.0,-221.0
01/01/2018 18:51:16.500000,43.49,100.0,-221.0
01/01/2018 18:52:36.766666,46.46,100.0,-221.0
01/01/2018 18:55:16.226666,43.79,100.0,-221.0
01/01/2018 18:56:36.073333,45.1,100.0,-221.0
01/01/2018 18:59:16.133333,50.02,100.0,-221.0
01/01/2018 19:00:36.206666,48.35,100.0,-221.0
01/01/2018 19:03:16.230000,48.43,100.0,-221.0
01/01/2018 19:04:36.590000,44.25,100.0,-221.0
01/01/2018 19:07:16.216666,45.1,100.0,-221.0
01/01/2018 19:08:36.256666,42.92,100.0,-221.0
01/01/2018 19:11:16.666666,45.8,100.0,-221.0
01/01/2018 19:12:36.116666,44.92,100.0,-221.0
01/01/2018 19:15:16.196666,44.28,100.0,-221.0
01/01/2018 19:16:36.306666,46.05,100.0,-221.0
01/01/2018 19:19:16.470000,45.11,100.0,-221.0
01/01/2018 19:20:36.356666,44.6,100.0,-221.0
01/01/2018 19:23:16.313333,48.31,100.0,-221.0
01/01/2018 19:24:36.376666,45.66,100.0,-221.0
01/01/2018 19:27:16.290000,49.35,100.0,-221.0
01/01/2018 19:28:36.270000,50.47,100.0,-221.0
01/01/2018 19:31:16.600000,47.34,100.0,-221.0
01/01/2018 19:32:36.386666,43.74,100.0,-221.0
01/01/2018 19:35:16.146666,50.85,100.0,-221.0
01/01/2018 19:36:36.156666,49.9,100.0,-221.0
01/01/2018 19:39:16.466666,47.54,100.0,-221.0
01/01/2018 19:40:36.126666,45.66,100.0,-221.0
01/01/2018 19:43:16.336666,47.41,100.0,-221.0
01/01/2018 19:44:36.493333,47.47,100.0,-221.0
01/01/2018 19:47:16.220000,46.67,100.0,-221.0
01/01/2018 19:48:36.846666,45.42,100.0,-221.0
01/01/2018 19:51:16.220000,43.97,100.0,-221.0
01/01/2018 19:52:36.223333,39.55,100.0,-221.0
01/01/2018 19:55:16.503333,46.97,100.0,-221.0
01/01/2018 19:56:36.383333,44.75,100.0,-221.0
01/01/2018 19:59:16.210000,42.59,100.0,-221.0
01/01/2018 20:00:36.116666,44.22,100.0,-221.0
01/01/2018 20:03:16.143333,41.56,100.0,-221.0
01/01/2018 20:04:36.286666,42.24,100.0,-221.0
01/01/2018 20:07:16.113333,46.03,100.0,-221.0
01/01/2018 20:08:36.336666,42.28,100.0,-221.0
01/01/2018 20:11:16.293333,41.31,100.0,-221.0
01/01/2018 20:12:36.143333,41.05,100.0,-221.0
01/01/2018 20:15:16.763333,41.92,100.0,-221.0
01/01/2018 20:16:36.143333,41.77,100.0,-221.0
01/01/2018 20:19:16.203333,41.88,100.0,-221.0
01/01/2018 20:20:36.286666,41.87,100.0,-221.0
01/01/2018 20:23:16.296666,39.38,100.0,-221.0
01/01/2018 20:24:36.116666,42.05,100.0,-221.0
01/01/2018 20:27:16.186666,42.15,100.0,-221.0
01/01/2018 20:28:36.143333,42.97,100.0,-221.0
01/01/2018 20:31:16.563333,43.69,100.0,-221.0
01/01/2018 20:32:36.130000,41.67,100.0,-221.0
01/01/2018 20:35:16.110000,41.4,100.0,-221.0
01/01/2018 20:36:36.216666,42.0,100.0,-221.0
01/01/2018 20:39:16.196666,42.95,100.0,-221.0
01/01/2018 20:40:36.116666,42.92,100.0,-221.0
01/01/2018 20:43:16.143333,41.67,100.0,-221.0
01/01/2018 20:44:36.213333,40.76,100.0,-221.0
01/01/2018 20:47:16.213333,40.97,100.0,-221.0
01/01/2018 20:48:36.416666,38.49,100.0,-221.0
01/01/2018 20:51:16.200000,40.78,100.0,-221.0
01/01/2018 20:52:36.206666,39.61,100.0,-221.0
01/01/2018 20:55:16.070000,41.59,100.0,-221.0
01/01/2018 20:56:36.160000,40.85,100.0,-221.0
01/01/2018 20:59:16.186666,38.88,100.0,-221.0
01/01/2018 21:00:36.113333,40.69,100.0,-221.0
01/01/2018 21:03:16.266666,38.68,100.0,-221.0
01/01/2018 21:04:36.363333,40.2,100.0,-221.0
01/01/2018 21:07:16.146666,38.56,100.0,-221.0
01/01/2018 21:08:36.230000,40.55,100.0,-221.0
01/01/2018 21:12:36.526666,40.97,100.0,-221.0
01/01/2018 21:15:16.536666,39.58,100.0,-221.0
01/01/2018 21:16:36.130000,38.44,100.0,-221.0
01/01/2018 21:19:16.296666,40.25,100.0,-221.0
01/01/2018 21:20:36.096666,40.25,100.0,-221.0
01/01/2018 21:23:16.553333,38.33,100.0,-221.0
01/01/2018 21:24:36.186666,41.05,100.0,-221.0
01/01/2018 21:27:16.156666,38.93,100.0,-221.0
01/01/2018 21:28:36.123333,39.36,100.0,-221.0
01/01/2018 21:31:16.126666,38.55,100.0,-221.0
01/01/2018 21:32:36.126666,38.88,100.0,-221.0
01/01/2018 21:35:16.236666,40.76,100.0,-221.0
01/01/2018 21:36:36.236666,39.92,100.0,-221.0
01/01/2018 21:39:16.296666,44.28,100.0,-221.0
01/01/2018 21:40:36.316666,41.32,100.0,-221.0
01/01/2018 21:43:16.150000,41.62,100.0,-221.0
01/01/2018 21:44:36.300000,39.72,100.0,-221.0
01/01/2018 21:47:16.263333,40.53,100.0,-221.0
01/01/2018 21:48:36.283333,39.71,100.0,-221.0
01/01/2018 21:51:16.256666,40.68,100.0,-221.0
01/01/2018 21:52:36.363333,41.25,100.0,-221.0
01/01/2018 21:55:16.423333,42.42,100.0,-221.0
01/01/2018 21:56:36.233333,41.97,100.0,-221.0
01/01/2018 21:59:16.156666,38.03,100.0,-221.0
01/01/2018 22:00:36.276666,40.9,100.0,-221.0
01/01/2018 22:03:16.140000,40.38,100.0,-221.0
01/01/2018 22:04:36.150000,39.31,100.0,-221.0
01/01/2018 22:07:16.563333,39.79,100.0,-221.0
01/01/2018 22:08:36.070000,41.08,100.0,-221.0
01/01/2018 22:11:16.173333,39.9,100.0,-221.0
01/01/2018 22:12:36.186666,40.6,100.0,-221.0
01/01/2018 22:15:16.070000,39.05,100.0,-221.0
01/01/2018 22:16:36.246666,40.55,100.0,-221.0
01/01/2018 22:18:00.706666,39.24,100.0,-221.0
01/01/2018 22:20:52.456666,41.04,100.0,-221.0
01/01/2018 22:23:40.140000,39.0,100.0,-221.0
01/01/2018 22:29:39.750000,41.05,100.0,-221.0
01/01/2018 22:30:59.736666,39.59,100.0,-221.0
01/01/2018 22:33:39.720000,38.41,100.0,-221.0
01/01/2018 22:34:59.813333,38.51,100.0,-221.0
01/01/2018 22:36:20.003333,39.95,100.0,-221.0
01/01/2018 22:43:26.723333,47.62,100.0,-221.0
01/01/2018 22:44:46.450000,42.08,100.0,-221.0
01/01/2018 22:47:26.713333,42.25,100.0,-221.0
01/01/2018 22:48:46.843333,42.71,100.0,-221.0
01/01/2018 22:51:26.806666,43.97,100.0,-221.0
01/01/2018 22:52:47.180000,46.63,100.0,-221.0
01/01/2018 22:55:26.596666,42.67,100.0,-221.0
01/01/2018 22:56:46.413333,45.32,100.0,-221.0
01/01/2018 22:59:26.516666,44.79,100.0,-221.0
01/01/2018 23:00:46.520000,42.0,100.0,-221.0
01/01/2018 23:03:27.280000,44.9,100.0,-221.0
01/01/2018 23:04:46.466666,43.49,100.0,-221.0
01/01/2018 23:07:26.486666,40.42,100.0,-221.0
01/01/2018 23:08:46.673333,41.15,100.0,-221.0
01/01/2018 23:11:26.606666,41.94,100.0,-221.0
01/01/2018 23:12:46.450000,41.87,100.0,-221.0
01/01/2018 23:15:26.466666,42.03,100.0,-221.0
01/01/2018 23:16:46.526666,41.72,100.0,-221.0
01/01/2018 23:19:26.673333,39.83,100.0,-221.0
01/01/2018 23:20:46.450000,41.05,100.0,-221.0
01/01/2018 23:23:26.606666,42.15,100.0,-221.0
01/01/2018 23:24:46.553333,39.0,100.0,-221.0
