InstrumentName, West Denver PA-II,,
01/01/2018 13:48:59.536666,42.8,45.0,27.0
01/01/2018 13:51:39.603333,41.69,45.0,27.0
01/01/2018 13:52:59.433333,40.74,45.0,27.0
01/01/2018 13:55:39.430000,41.56,45.0,27.0
01/01/2018 13:56:59.420000,43.44,45.0,27.0
01/01/2018 13:59:39.560000,42.76,45.0,27.0
01/01/2018 14:00:59.423333,43.17,45.0,27.0
01/01/2018 14:03:39.450000,42.79,45.0,27.0
01/01/2018 14:04:59.433333,43.8,45.0,27.0
01/01/2018 14:07:39.426666,41.54,45.0,28.0
01/01/2018 14:08:59.440000,42.4,44.0,28.0
01/01/2018 14:11:39.653333,44.54,44.0,28.0
01/01/2018 14:12:59.500000,42.0,44.0,28.0
01/01/2018 14:15:39.456666,40.84,44.0,28.0
01/01/2018 14:16:59.480000,44.22,44.0,28.0
01/01/2018 14:19:39.466666,43.43,44.0,28.0
01/01/2018 14:20:59.616666,42.98,44.0,28.0
01/01/2018 14:23:39.456666,44.66,44.0,28.0
01/01/2018 14:24:59.640000,43.33,44.0,28.0
01/01/2018 14:27:39.496666,44.12,44.0,28.0
01/01/2018 14:28:59.446666,41.86,44.0,27.0
01/01/2018 14:31:39.436666,42.46,45.0,28.0
01/01/2018 14:33:00.073333,42.0,45.0,28.0
01/01/2018 14:35:39.710000,42.29,45.0,27.0
01/01/2018 14:36:59.416666,41.88,45.0,27.0
01/01/2018 14:39:39.486666,44.38,45.0,27.0
01/01/2018 14:40:59.486666,43.49,45.0,27.0
01/01/2018 14:43:39.510000,41.88,45.0,28.0
01/01/2018 14:44:59.466666,44.19,45.0,28.0
01/01/2018 14:47:39.450000,43.95,45.0,28.0
01/01/2018 14:48:59.603333,42.64,45.0,28.0
01/01/2018 14:51:39.473333,43.95,45.0,28.0
01/01/2018 14:52:59.513333,44.29,45.0,28.0
01/01/2018 14:55:39.476666,45.02,45.0,28.0
01/01/2018 14:56:59.816666,43.95,45.0,28.0
01/01/2018 14:59:39.723333,43.17,45.0,28.0
01/01/2018 15:00:59.513333,42.85,45.0,28.0
01/01/2018 15:03:39.566666,44.45,45.0,28.0
01/01/2018 15:04:59.516666,43.84,45.0,28.0
01/01/2018 15:07:39.486666,41.64,45.0,28.0
01/01/2018 15:08:59.630000,42.17,45.0,28.0
01/01/2018 15:11:39.440000,45.47,45.0,28.0
01/01/2018 15:12:59.426666,44.27,45.0,28.0
01/01/2018 15:15:39.533333,42.19,45.0,28.0
01/01/2018 15:16:59.413333,44.46,45.0,28.0
01/01/2018 15:19:39.500000,42.95,45.0,28.0
01/01/2018 15:20:59.483333,42.38,45.0,29.0
01/01/2018 15:23:39.673333,42.9,45.0,29.0
01/01/2018 15:24:59.453333,43.95,45.0,29.0
01/01/2018 15:27:39.766666,40.85,45.0,29.0
01/01/2018 15:28:59.486666,43.21,45.0,29.0
01/01/2018 15:31:39.430000,45.54,45.0,29.0
01/01/2018 15:32:59.506666,44.87,45.0,29.0
01/01/2018 15:35:39.410000,44.5,44.0,29.0
01/01/2018 15:36:59.690000,43.67,44.0,29.0
01/01/2018 15:39:39.483333,44.54,44.0,30.0
01/01/2018 15:40:59.786666,44.74,44.0,30.0
01/01/2018 15:43:39.506666,44.49,44.0,30.0
01/01/2018 15:44:59.406666,44.24,44.0,30.0
01/01/2018 15:47:39.623333,44.71,44.0,30.0
01/01/2018 15:48:59.596666,44.12,44.0,30.0
01/01/2018 15:51:39.566666,44.28,43.0,30.0
01/01/2018 15:52:59.623333,42.92,43.0,30.0
01/01/2018 15:55:39.846666,44.05,43.0,31.0
01/01/2018 15:56:59.560000,43.95,43.0,31.0
01/01/2018 15:59:39.683333,42.39,43.0,31.0
01/01/2018 16:00:59.550000,45.02,43.0,31.0
01/01/2018 16:03:39.446666,43.57,43.0,31.0
01/01/2018 16:05:00.210000,44.48,43.0,31.0
01/01/2018 16:07:39.546666,47.39,43.0,31.0
01/01/2018 16:08:59.780000,45.53,43.0,31.0
01/01/2018 16:11:39.640000,44.59,42.0,31.0
01/01/2018 16:12:59.483333,43.41,43.0,31.0
01/01/2018 16:15:39.476666,43.76,42.0,31.0
01/01/2018 16:16:59.476666,43.87,42.0,31.0
01/01/2018 16:19:39.483333,43.63,42.0,32.0
01/01/2018 16:20:59.826666,42.98,42.0,32.0
01/01/2018 16:23:39.766666,43.19,42.0,32.0
01/01/2018 16:24:59.813333,44.95,42.0,32.0
01/01/2018 16:27:40.413333,46.32,42.0,32.0
01/01/2018 16:28:59.580000,44.09,42.0,32.0
01/01/2018 16:31:40.036666,44.66,42.0,32.0
01/01/2018 16:32:59.483333,44.05,41.0,32.0
01/01/2018 16:35:39.606666,42.93,41.0,32.0
01/01/2018 16:36:59.860000,43.46,41.0,32.0
01/01/2018 16:39:40.923333,43.26,41.0,32.0
01/01/2018 16:40:59.576666,43.56,41.0,32.0
01/01/2018 16:43:39.516666,43.88,41.0,32.0
01/01/2018 16:44:59.526666,45.21,41.0,32.0
01/01/2018 16:47:39.966666,43.44,41.0,32.0
01/01/2018 16:49:00.686666,44.13,40.0,32.0
01/01/2018 16:51:39.540000,43.95,41.0,32.0
01/01/2018 16:52:59.586666,41.49,41.0,32.0
01/01/2018 16:55:39.666666,44.44,41.0,32.0
01/01/2018 16:56:59.696666,44.33,41.0,32.0
01/01/2018 16:59:39.576666,45.79,41.0,32.0
01/01/2018 17:00:59.696666,43.72,41.0,32.0
01/01/2018 17:03:39.536666,43.64,41.0,32.0
01/01/2018 17:04:59.566666,42.8,41.0,32.0
01/01/2018 17:07:39.993333,43.88,41.0,33.0
01/01/2018 17:08:59.703333,42.95,41.0,33.0
01/01/2018 17:11:39.746666,44.9,41.0,33.0
01/01/2018 17:12:59.820000,44.56,41.0,33.0
01/01/2018 17:15:39.513333,44.43,40.0,33.0
01/01/2018 17:16:59.636666,45.08,40.0,33.0
01/01/2018 17:19:40.703333,42.72,40.0,34.0
01/01/2018 17:20:59.516666,44.05,40.0,34.0
01/01/2018 17:23:39.690000,44.12,40.0,34.0
01/01/2018 17:24:59.523333,45.2,39.0,34.0
01/01/2018 17:27:39.633333,51.7,39.0,34.0
01/01/2018 17:28:59.780000,47.07,39.0,34.0
01/01/2018 17:31:39.520000,43.2,39.0,34.0
01/01/2018 17:32:59.746666,44.9,39.0,34.0
01/01/2018 17:35:39.630000,43.74,39.0,34.0
01/01/2018 17:36:59.650000,45.46,39.0,34.0
01/01/2018 17:39:39.576666,43.1,39.0,34.0
01/01/2018 17:40:59.656666,43.88,39.0,35.0
01/01/2018 17:43:40.806666,44.92,39.0,35.0
01/01/2018 17:44:59.596666,44.03,38.0,34.0
01/01/2018 17:47:39.603333,45.85,39.0,35.0
01/01/2018 17:48:59.976666,43.55,39.0,35.0
01/01/2018 17:51:39.526666,45.51,38.0,35.0
01/01/2018 17:53:00.090000,44.95,38.0,35.0
01/01/2018 17:55:39.546666,44.22,38.0,35.0
01/01/2018 17:56:59.710000,44.88,38.0,35.0
01/01/2018 17:59:39.663333,45.98,38.0,36.0
01/01/2018 18:00:59.650000,43.43,38.0,36.0
01/01/2018 18:03:39.673333,43.32,37.0,37.0
01/01/2018 18:04:59.593333,43.56,37.0,37.0
01/01/2018 18:07:39.646666,45.55,37.0,37.0
01/01/2018 18:08:59.700000,44.48,36.0,37.0
01/01/2018 18:11:40.186666,44.92,36.0,38.0
01/01/2018 18:12:59.563333,45.83,36.0,37.0
01/01/2018 18:15:39.656666,44.36,35.0,37.0
01/01/2018 18:16:59.556666,43.49,35.0,37.0
01/01/2018 18:19:40.033333,45.5,36.0,38.0
01/01/2018 18:20:59.546666,43.93,36.0,38.0
01/01/2018 18:23:39.630000,45.37,35.0,38.0
01/01/2018 18:24:59.586666,42.63,35.0,38.0
01/01/2018 18:27:39.736666,43.83,35.0,38.0
01/01/2018 18:28:59.803333,44.8,35.0,38.0
01/01/2018 18:31:39.686666,43.62,34.0,39.0
01/01/2018 18:32:59.626666,44.52,34.0,39.0
01/01/2018 18:35:39.866666,44.17,34.0,39.0
01/01/2018 18:37:00.143333,42.15,34.0,39.0
01/01/2018 18:39:39.633333,44.42,34.0,39.0
01/01/2018 18:43:39.633333,43.47,34.0,39.0
01/01/2018 18:44:59.596666,42.38,34.0,39.0
01/01/2018 18:47:39.556666,44.02,33.0,39.0
01/01/2018 18:48:59.736666,43.58,33.0,39.0
01/01/2018 18:51:39.716666,43.32,33.0,40.0
01/01/2018 18:52:59.630000,45.59,33.0,40.0
01/01/2018 18:55:39.810000,42.85,33.0,40.0
01/01/2018 18:56:59.556666,44.38,33.0,40.0
01/01/2018 18:59:40.566666,44.66,33.0,40.0
01/01/2018 19:00:59.516666,42.3,33.0,40.0
01/01/2018 19:03:39.813333,41.83,32.0,40.0
01/01/2018 19:04:59.686666,45.07,32.0,40.0
01/01/2018 19:07:39.650000,44.66,32.0,40.0
01/01/2018 19:08:59.543333,43.27,32.0,40.0
01/01/2018 19:11:39.766666,44.02,33.0,40.0
01/01/2018 19:12:59.540000,43.95,32.0,40.0
01/01/2018 19:15:40.420000,43.55,32.0,40.0
01/01/2018 19:16:59.746666,45.53,33.0,40.0
01/01/2018 19:19:39.596666,43.88,32.0,40.0
01/01/2018 19:20:59.526666,45.29,32.0,40.0
01/01/2018 19:23:39.650000,44.27,32.0,41.0
01/01/2018 19:25:00.113333,43.45,32.0,41.0
01/01/2018 19:27:39.600000,43.85,32.0,41.0
01/01/2018 19:28:59.533333,43.74,32.0,41.0
01/01/2018 19:31:39.643333,44.31,32.0,41.0
01/01/2018 19:32:59.526666,44.63,32.0,42.0
01/01/2018 19:35:39.506666,43.8,32.0,42.0
01/01/2018 19:36:59.586666,43.83,31.0,42.0
01/01/2018 19:39:39.983333,44.05,31.0,42.0
01/01/2018 19:40:59.666666,43.26,31.0,42.0
01/01/2018 19:43:39.636666,44.12,31.0,42.0
01/01/2018 19:44:59.640000,44.1,31.0,42.0
01/01/2018 19:47:39.533333,43.4,31.0,42.0
01/01/2018 19:48:59.663333,43.68,31.0,42.0
01/01/2018 19:51:39.606666,43.85,31.0,42.0
01/01/2018 19:52:59.523333,44.3,31.0,42.0
01/01/2018 19:55:39.636666,41.88,30.0,42.0
01/01/2018 19:56:59.533333,44.33,30.0,42.0
01/01/2018 19:59:39.666666,44.08,30.0,43.0
01/01/2018 20:00:59.526666,42.63,30.0,43.0
01/01/2018 20:03:39.733333,44.1,30.0,43.0
01/01/2018 20:04:59.566666,44.2,30.0,43.0
01/01/2018 20:07:39.883333,45.5,30.0,43.0
01/01/2018 20:08:59.566666,43.9,30.0,43.0
01/01/2018 20:11:39.560000,44.83,30.0,43.0
01/01/2018 20:13:00.886666,43.57,30.0,43.0
01/01/2018 20:15:39.710000,45.17,30.0,43.0
01/01/2018 20:16:59.623333,44.9,30.0,43.0
01/01/2018 20:19:39.766666,43.87,30.0,43.0
01/01/2018 20:20:59.533333,43.98,30.0,43.0
01/01/2018 20:23:40.550000,43.38,30.0,44.0
01/01/2018 20:24:59.886666,44.33,30.0,44.0
01/01/2018 20:27:39.716666,44.35,30.0,44.0
01/01/2018 20:28:59.513333,43.51,29.0,44.0
01/01/2018 20:31:39.650000,43.51,29.0,44.0
01/01/2018 20:32:59.710000,44.26,29.0,44.0
01/01/2018 20:35:39.583333,43.92,29.0,44.0
01/01/2018 20:36:59.680000,44.34,29.0,44.0
01/01/2018 20:39:40.090000,42.41,29.0,45.0
01/01/2018 20:40:59.593333,43.78,29.0,45.0
01/01/2018 20:43:39.626666,43.93,29.0,45.0
01/01/2018 20:44:59.593333,44.15,28.0,45.0
01/01/2018 20:47:39.866666,43.44,28.0,45.0
01/01/2018 20:48:59.656666,43.6,28.0,45.0
01/01/2018 20:51:11.663333,43.66,29.0,45.0
01/01/2018 20:52:31.826666,42.95,28.0,45.0
01/01/2018 20:55:11.636666,43.58,28.0,45.0
01/01/2018 20:56:31.793333,44.1,28.0,45.0
01/01/2018 20:59:11.990000,45.4,28.0,45.0
01/01/2018 21:00:31.863333,43.14,28.0,45.0
01/01/2018 21:03:11.720000,43.17,28.0,45.0
01/01/2018 21:04:31.786666,44.0,28.0,45.0
01/01/2018 21:07:11.596666,43.83,28.0,45.0
01/01/2018 21:08:32.496666,44.3,28.0,45.0
01/01/2018 21:12:31.726666,43.65,28.0,46.0
01/01/2018 21:15:11.753333,44.07,28.0,46.0
01/01/2018 21:16:31.596666,43.85,27.0,46.0
01/01/2018 21:19:11.720000,43.33,28.0,46.0
01/01/2018 21:21:51.626666,43.51,28.0,46.0
01/01/2018 21:23:11.926666,44.54,27.0,46.0
01/01/2018 21:24:31.616666,42.37,27.0,46.0
01/01/2018 21:27:11.546666,44.46,27.0,46.0
01/01/2018 21:28:31.836666,42.68,28.0,46.0
01/01/2018 21:31:11.676666,43.92,27.0,46.0
01/01/2018 21:32:31.686666,42.97,27.0,47.0
01/01/2018 21:35:11.590000,41.8,27.0,47.0
01/01/2018 21:36:31.560000,43.4,27.0,47.0
01/01/2018 21:39:11.763333,42.88,27.0,47.0
01/01/2018 21:40:31.616666,43.8,27.0,47.0
01/01/2018 21:43:11.573333,43.1,26.0,47.0
01/01/2018 21:44:31.600000,43.41,26.0,47.0
01/01/2018 21:47:11.586666,43.31,26.0,47.0
01/01/2018 21:48:31.776666,41.74,26.0,47.0
01/01/2018 21:51:11.576666,43.83,26.0,47.0
01/01/2018 21:52:31.720000,42.07,26.0,47.0
01/01/2018 21:55:11.630000,41.41,26.0,47.0
01/01/2018 21:56:31.836666,42.22,26.0,47.0
01/01/2018 21:59:11.860000,43.26,26.0,47.0
01/01/2018 22:00:31.766666,44.32,26.0,47.0
01/01/2018 22:03:12.226666,43.58,26.0,47.0
01/01/2018 22:05:51.610000,43.29,26.0,47.0
01/01/2018 22:07:11.736666,41.93,26.0,47.0
01/01/2018 22:08:31.826666,43.71,26.0,47.0
01/01/2018 22:11:12.753333,44.53,26.0,47.0
01/01/2018 22:12:31.680000,43.9,26.0,47.0
01/01/2018 22:15:11.726666,44.58,27.0,47.0
01/01/2018 22:16:31.720000,43.46,27.0,47.0
01/01/2018 22:19:11.766666,44.1,26.0,47.0
01/01/2018 22:20:32.086666,44.7,26.0,47.0
01/01/2018 22:23:11.606666,44.59,26.0,47.0
01/01/2018 22:24:31.913333,43.38,26.0,47.0
01/01/2018 22:27:11.786666,43.81,26.0,47.0
01/01/2018 22:28:31.710000,43.46,27.0,47.0
01/01/2018 22:31:11.603333,43.98,26.0,47.0
01/01/2018 22:32:31.760000,44.26,26.0,47.0
01/01/2018 22:35:11.660000,44.31,27.0,47.0
01/01/2018 22:36:31.626666,44.05,26.0,47.0
01/01/2018 22:39:11.796666,44.45,27.0,47.0
01/01/2018 22:40:31.706666,42.83,27.0,47.0
01/01/2018 22:43:11.726666,43.9,27.0,47.0
01/01/2018 22:44:31.646666,44.9,27.0,47.0
01/01/2018 22:47:11.716666,42.53,27.0,46.0
01/01/2018 22:48:31.663333,44.15,27.0,46.0
01/01/2018 22:51:13.050000,44.23,27.0,46.0
01/01/2018 22:52:31.726666,43.85,27.0,46.0
01/01/2018 22:55:11.883333,43.4,27.0,46.0
01/01/2018 22:56:31.746666,44.1,27.0,46.0
01/01/2018 22:59:11.780000,43.29,27.0,46.0
01/01/2018 23:00:31.880000,44.12,27.0,46.0
01/01/2018 23:03:11.723333,43.9,28.0,46.0
01/01/2018 23:04:31.706666,44.02,28.0,46.0
01/01/2018 23:07:11.683333,43.83,28.0,46.0
01/01/2018 23:08:32.320000,44.24,28.0,46.0
01/01/2018 23:11:11.893333,42.8,28.0,46.0
01/01/2018 23:12:31.733333,42.34,28.0,46.0
01/01/2018 23:15:11.826666,42.31,28.0,45.0
01/01/2018 23:16:32.000000,42.5,28.0,45.0
01/01/2018 23:19:11.796666,42.21,29.0,45.0
01/01/2018 23:20:32.153333,43.0,29.0,45.0
01/01/2018 23:23:11.780000,40.02,29.0,44.0
01/01/2018 23:24:31.770000,42.57,29.0,44.0
01/01/2018 23:27:11.676666,42.21,29.0,44.0
01/01/2018 23:28:32.003333,43.1,30.0,44.0
01/01/2018 23:31:11.780000,43.0,30.0,43.0
01/01/2018 23:32:31.646666,43.02,30.0,43.0
01/01/2018 23:35:11.836666,42.0,30.0,43.0
01/01/2018 23:36:31.716666,42.6,30.0,43.0
01/01/2018 23:39:11.836666,40.8,31.0,43.0
01/01/2018 23:40:32.150000,40.26,31.0,42.0
01/01/2018 23:43:11.763333,40.6,31.0,42.0
01/01/2018 23:44:31.626666,39.02,31.0,42.0
01/01/2018 23:47:11.650000,40.21,32.0,41.0
01/01/2018 23:48:31.836666,40.6,32.0,41.0
