InstrumentName, NREL
StartTime, 2018-01-01 00:00:00
EndTime, 2018-01-31 23:59:59
Date,O3
01/01/2018 03:00:00.000000,8.0
01/01/2018 06:00:00.000000,6.0
01/01/2018 07:00:00.000000,3.0
01/01/2018 08:00:00.000000,1.0
01/01/2018 09:00:00.000000,2.0
01/01/2018 10:00:00.000000,0.0
01/01/2018 11:00:00.000000,0.0
01/01/2018 12:00:00.000000,0.0
01/01/2018 13:00:00.000000,3.0
01/01/2018 14:00:00.000000,2.0
01/01/2018 15:00:00.000000,7.0
01/01/2018 16:00:00.000000,5.0
01/01/2018 17:00:00.000000,11.0
01/01/2018 18:00:00.000000,13.0
01/01/2018 19:00:00.000000,11.0
01/01/2018 20:00:00.000000,12.0
01/01/2018 21:00:00.000000,13.0
01/01/2018 22:00:00.000000,11.0
01/01/2018 23:00:00.000000,11.0
01/02/2018 00:00:00.000000,7.0
01/02/2018 01:00:00.000000,6.0
01/02/2018 02:00:00.000000,0.0
01/02/2018 03:00:00.000000,2.0
01/02/2018 04:00:00.000000,1.0
01/02/2018 05:00:00.000000,1.0
01/02/2018 06:00:00.000000,4.0
01/02/2018 07:00:00.000000,2.0
01/02/2018 08:00:00.000000,6.0
01/02/2018 09:00:00.000000,7.0
01/02/2018 10:00:00.000000,19.0
01/02/2018 11:00:00.000000,33.0
01/02/2018 12:00:00.000000,22.0
01/02/2018 13:00:00.000000,28.0
01/02/2018 14:00:00.000000,26.0
01/02/2018 15:00:00.000000,24.0
01/02/2018 16:00:00.000000,33.0
01/02/2018 17:00:00.000000,31.0
01/02/2018 18:00:00.000000,38.0
01/02/2018 19:00:00.000000,38.0
01/02/2018 20:00:00.000000,37.0
01/02/2018 21:00:00.000000,37.0
01/02/2018 22:00:00.000000,35.0
01/02/2018 23:00:00.000000,31.0
01/03/2018 00:00:00.000000,19.0
01/03/2018 01:00:00.000000,14.0
01/03/2018 02:00:00.000000,24.0
01/03/2018 03:00:00.000000,29.0
01/03/2018 04:00:00.000000,24.0
01/03/2018 05:00:00.000000,29.0
01/03/2018 06:00:00.000000,34.0
01/03/2018 07:00:00.000000,37.0
01/03/2018 08:00:00.000000,42.0
01/03/2018 09:00:00.000000,41.0
01/03/2018 10:00:00.000000,42.0
01/03/2018 11:00:00.000000,42.0
01/03/2018 12:00:00.000000,42.0
01/03/2018 13:00:00.000000,41.0
01/03/2018 14:00:00.000000,40.0
01/03/2018 15:00:00.000000,39.0
01/03/2018 16:00:00.000000,40.0
01/03/2018 17:00:00.000000,41.0
01/03/2018 18:00:00.000000,42.0
01/03/2018 19:00:00.000000,41.0
01/03/2018 20:00:00.000000,43.0
01/03/2018 21:00:00.000000,40.0
01/03/2018 22:00:00.000000,37.0
01/03/2018 23:00:00.000000,25.0
01/04/2018 00:00:00.000000,25.0
01/04/2018 01:00:00.000000,18.0
01/04/2018 02:00:00.000000,18.0
01/04/2018 03:00:00.000000,21.0
01/04/2018 04:00:00.000000,23.0
01/04/2018 05:00:00.000000,21.0
01/04/2018 06:00:00.000000,23.0
01/04/2018 07:00:00.000000,25.0
01/04/2018 08:00:00.000000,25.0
01/04/2018 09:00:00.000000,25.0
01/04/2018 10:00:00.000000,28.0
01/04/2018 11:00:00.000000,31.0
01/04/2018 12:00:00.000000,29.0
01/04/2018 13:00:00.000000,29.0
01/04/2018 14:00:00.000000,31.0
01/04/2018 15:00:00.000000,31.0
01/04/2018 16:00:00.000000,33.0
01/04/2018 17:00:00.000000,35.0
01/04/2018 18:00:00.000000,37.0
01/04/2018 19:00:00.000000,40.0
01/04/2018 20:00:00.000000,40.0
01/04/2018 21:00:00.000000,41.0
01/04/2018 22:00:00.000000,39.0
01/04/2018 23:00:00.000000,36.0
01/05/2018 00:00:00.000000,32.0
01/05/2018 01:00:00.000000,29.0
01/05/2018 02:00:00.000000,27.0
01/05/2018 03:00:00.000000,25.0
01/05/2018 04:00:00.000000,26.0
01/05/2018 05:00:00.000000,26.0
01/05/2018 06:00:00.000000,27.0
01/05/2018 07:00:00.000000,28.0
01/05/2018 08:00:00.000000,28.0
01/05/2018 09:00:00.000000,28.0
01/05/2018 10:00:00.000000,29.0
01/05/2018 11:00:00.000000,28.0
01/05/2018 12:00:00.000000,29.0
01/05/2018 13:00:00.000000,28.0
01/05/2018 14:00:00.000000,31.0
01/05/2018 15:00:00.000000,33.0
01/05/2018 16:00:00.000000,37.0
01/05/2018 17:00:00.000000,39.0
01/05/2018 18:00:00.000000,34.0
01/05/2018 19:00:00.000000,26.0
01/05/2018 20:00:00.000000,26.0
01/05/2018 21:00:00.000000,35.0
01/05/2018 22:00:00.000000,40.0
01/05/2018 23:00:00.000000,41.0
01/06/2018 00:00:00.000000,39.0
01/06/2018 01:00:00.000000,40.0
01/06/2018 02:00:00.000000,35.0
01/06/2018 03:00:00.000000,32.0
01/06/2018 04:00:00.000000,33.0
01/06/2018 05:00:00.000000,31.0
01/06/2018 06:00:00.000000,31.0
01/06/2018 07:00:00.000000,32.0
01/06/2018 08:00:00.000000,32.0
01/06/2018 09:00:00.000000,32.0
01/06/2018 10:00:00.000000,32.0
01/06/2018 11:00:00.000000,33.0
01/06/2018 12:00:00.000000,31.0
01/06/2018 13:00:00.000000,29.0
01/06/2018 14:00:00.000000,27.0
01/06/2018 15:00:00.000000,25.0
01/06/2018 16:00:00.000000,22.0
01/06/2018 17:00:00.000000,21.0
01/06/2018 18:00:00.000000,20.0
01/06/2018 19:00:00.000000,21.0
01/06/2018 20:00:00.000000,21.0
01/06/2018 21:00:00.000000,22.0
01/06/2018 22:00:00.000000,22.0
01/06/2018 23:00:00.000000,22.0
01/07/2018 00:00:00.000000,21.0
01/07/2018 01:00:00.000000,21.0
01/07/2018 02:00:00.000000,22.0
01/07/2018 03:00:00.000000,23.0
01/07/2018 04:00:00.000000,34.0
01/07/2018 05:00:00.000000,24.0
01/07/2018 06:00:00.000000,19.0
01/07/2018 07:00:00.000000,18.0
01/07/2018 08:00:00.000000,5.0
01/07/2018 09:00:00.000000,14.0
01/07/2018 10:00:00.000000,12.0
01/07/2018 11:00:00.000000,25.0
01/07/2018 12:00:00.000000,21.0
01/07/2018 13:00:00.000000,18.0
01/07/2018 14:00:00.000000,20.0
01/07/2018 15:00:00.000000,22.0
01/07/2018 16:00:00.000000,28.0
01/07/2018 17:00:00.000000,24.0
01/07/2018 18:00:00.000000,29.0
01/07/2018 19:00:00.000000,33.0
01/07/2018 20:00:00.000000,36.0
01/07/2018 21:00:00.000000,38.0
01/07/2018 22:00:00.000000,42.0
01/07/2018 23:00:00.000000,42.0
01/08/2018 00:00:00.000000,44.0
01/08/2018 01:00:00.000000,45.0
01/08/2018 02:00:00.000000,41.0
01/08/2018 03:00:00.000000,35.0
01/08/2018 04:00:00.000000,34.0
01/08/2018 05:00:00.000000,36.0
01/08/2018 06:00:00.000000,32.0
01/08/2018 07:00:00.000000,30.0
01/08/2018 08:00:00.000000,28.0
01/08/2018 09:00:00.000000,29.0
01/08/2018 10:00:00.000000,29.0
01/08/2018 11:00:00.000000,27.0
01/08/2018 12:00:00.000000,29.0
01/08/2018 13:00:00.000000,29.0
01/08/2018 14:00:00.000000,28.0
01/08/2018 15:00:00.000000,28.0
01/08/2018 16:00:00.000000,28.0
01/08/2018 17:00:00.000000,27.0
01/08/2018 18:00:00.000000,24.0
01/08/2018 19:00:00.000000,23.0
01/08/2018 20:00:00.000000,23.0
01/11/2018 20:00:00.000000,46.0
01/11/2018 21:00:00.000000,46.0
01/11/2018 22:00:00.000000,46.0
01/11/2018 23:00:00.000000,46.0
01/12/2018 00:00:00.000000,45.0
01/12/2018 01:00:00.000000,44.0
01/12/2018 02:00:00.000000,39.0
01/12/2018 03:00:00.000000,39.0
01/12/2018 04:00:00.000000,37.0
01/12/2018 05:00:00.000000,36.0
01/12/2018 06:00:00.000000,36.0
01/12/2018 07:00:00.000000,38.0
01/12/2018 08:00:00.000000,37.0
01/12/2018 09:00:00.000000,37.0
01/12/2018 10:00:00.000000,40.0
01/12/2018 11:00:00.000000,41.0
01/12/2018 12:00:00.000000,41.0
01/12/2018 13:00:00.000000,41.0
01/12/2018 14:00:00.000000,43.0
01/12/2018 15:00:00.000000,42.0
01/12/2018 16:00:00.000000,42.0
01/12/2018 19:00:00.000000,38.0
01/12/2018 20:00:00.000000,34.0
01/12/2018 21:00:00.000000,33.0
01/12/2018 22:00:00.000000,33.0
01/12/2018 23:00:00.000000,31.0
01/13/2018 00:00:00.000000,29.0
01/13/2018 01:00:00.000000,27.0
01/13/2018 02:00:00.000000,22.0
01/13/2018 03:00:00.000000,14.0
01/13/2018 04:00:00.000000,16.0
01/13/2018 05:00:00.000000,7.0
01/13/2018 06:00:00.000000,12.0
01/16/2018 07:00:00.000000,28.0
01/16/2018 08:00:00.000000,28.0
01/16/2018 09:00:00.000000,29.0
01/16/2018 10:00:00.000000,30.0
01/16/2018 11:00:00.000000,30.0
01/16/2018 12:00:00.000000,31.0
01/16/2018 13:00:00.000000,33.0
01/16/2018 14:00:00.000000,32.0
01/16/2018 15:00:00.000000,32.0
01/16/2018 16:00:00.000000,32.0
01/16/2018 17:00:00.000000,26.0
01/16/2018 18:00:00.000000,30.0
01/16/2018 19:00:00.000000,30.0
01/16/2018 20:00:00.000000,34.0
01/16/2018 21:00:00.000000,33.0
01/16/2018 22:00:00.000000,35.0
01/16/2018 23:00:00.000000,35.0
01/17/2018 00:00:00.000000,26.0
01/17/2018 01:00:00.000000,26.0
01/17/2018 02:00:00.000000,25.0
01/17/2018 03:00:00.000000,30.0
01/17/2018 04:00:00.000000,26.0
01/17/2018 05:00:00.000000,21.0
01/17/2018 06:00:00.000000,23.0
01/17/2018 07:00:00.000000,20.0
01/17/2018 08:00:00.000000,15.0
01/17/2018 09:00:00.000000,24.0
01/17/2018 10:00:00.000000,28.0
01/17/2018 11:00:00.000000,29.0
01/17/2018 12:00:00.000000,31.0
01/17/2018 13:00:00.000000,30.0
01/17/2018 14:00:00.000000,33.0
01/17/2018 15:00:00.000000,33.0
01/17/2018 16:00:00.000000,33.0
01/17/2018 17:00:00.000000,35.0
01/17/2018 18:00:00.000000,35.0
01/17/2018 19:00:00.000000,37.0
01/17/2018 20:00:00.000000,40.0
01/17/2018 21:00:00.000000,40.0
01/17/2018 22:00:00.000000,39.0
01/17/2018 23:00:00.000000,38.0
01/18/2018 00:00:00.000000,36.0
01/18/2018 01:00:00.000000,34.0
01/18/2018 02:00:00.000000,31.0
01/18/2018 03:00:00.000000,30.0
01/18/2018 04:00:00.000000,30.0
01/18/2018 05:00:00.000000,31.0
01/18/2018 06:00:00.000000,33.0
01/18/2018 07:00:00.000000,36.0
01/18/2018 08:00:00.000000,39.0
01/18/2018 09:00:00.000000,40.0
01/18/2018 10:00:00.000000,43.0
01/18/2018 11:00:00.000000,45.0
01/18/2018 12:00:00.000000,45.0
01/18/2018 13:00:00.000000,47.0
01/18/2018 14:00:00.000000,47.0
01/18/2018 15:00:00.000000,46.0
01/18/2018 16:00:00.000000,41.0
01/18/2018 17:00:00.000000,37.0
01/18/2018 18:00:00.000000,29.0
