InstrumentName, Canary-CDPHE-1
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
08/01/2021 00:00:05,0.0,0.0,0.0,70.14,,,0.0,47.55,0.0,23.03,0.0,37.98,-71.0,70.7,,1607.0,,
08/01/2021 00:01:04,0.0,0.0,0.0,70.57,,,0.0,47.53,0.0,22.03,0.0,37.9,-71.0,70.5,,1607.0,,
08/01/2021 00:02:04,0.0,0.0,0.0,70.69,,,0.0,48.97,0.0,23.1,0.0,37.8,-71.0,70.39,,1607.0,,
08/01/2021 00:03:04,0.0,0.0,0.0,71.15,,,0.0,47.45,0.0,23.03,0.0,38.32,-71.0,70.29,,1607.0,,
08/01/2021 00:04:03,0.0,0.0,0.0,71.0,,,0.0,46.12,0.0,22.47,0.0,38.02,-71.0,70.21,,1607.0,,
08/01/2021 00:05:04,0.0,0.0,0.0,71.4,,,0.0,45.05,0.0,22.22,0.0,37.38,-71.0,70.14,,1607.0,,
08/01/2021 00:06:04,0.0,0.0,0.0,71.26,,,0.0,46.38,0.0,22.67,0.0,38.12,-71.0,70.05,,1607.0,,
08/01/2021 00:07:05,0.0,0.0,0.0,71.34,,,0.0,50.23,0.0,23.48,0.0,39.08,-71.0,70.02,,1607.0,,
08/01/2021 00:08:05,0.0,0.0,0.0,71.87,,,0.0,47.32,0.0,22.85,0.0,38.32,-71.0,69.94,,1607.0,,
08/01/2021 00:09:06,0.0,0.0,0.0,71.66,,,0.0,49.65,0.0,23.17,0.0,39.33,-71.0,69.94,,1607.0,,
08/01/2021 00:10:04,0.0,0.0,0.0,71.73,,,0.0,49.7,0.0,23.47,0.0,39.55,-71.0,69.96,,1607.0,,
08/01/2021 00:11:06,0.0,0.0,0.0,71.87,,,0.0,48.15,0.0,23.5,0.0,38.5,-71.0,69.94,,1607.0,,
08/01/2021 00:12:03,0.0,0.0,0.0,71.86,,,0.0,48.67,0.0,23.08,0.0,39.05,-71.0,69.96,,1607.0,,
08/01/2021 00:13:05,0.0,0.0,0.0,71.69,,,0.0,49.58,0.0,23.75,0.0,39.38,-71.0,70.0,,1607.0,,
08/01/2021 00:14:07,0.0,0.0,0.0,71.78,,,0.0,50.03,0.0,23.57,0.0,40.05,-71.0,69.96,,1607.0,,
08/01/2021 00:15:13,0.0,0.0,0.0,71.7,,,0.0,51.65,0.0,24.0,0.0,40.88,-71.0,69.94,,1607.0,,
08/01/2021 00:16:04,0.0,0.0,0.0,71.63,,,0.0,51.05,0.0,24.22,0.0,41.12,-71.0,69.94,,1607.0,,
08/01/2021 00:17:03,0.0,0.0,0.0,71.67,,,0.0,50.73,0.0,24.28,0.0,40.73,-71.0,69.91,,1607.0,,
08/01/2021 00:18:05,0.0,0.0,0.0,71.59,,,0.0,52.02,0.0,24.07,0.0,40.15,-71.0,69.91,,1607.0,,
08/01/2021 00:19:05,0.0,0.0,0.0,71.84,,,0.0,51.03,0.0,23.7,0.0,39.42,-71.0,69.84,,1607.0,,
08/01/2021 00:20:04,0.0,0.0,0.0,71.8,,,0.0,51.87,0.0,24.03,0.0,40.82,-71.0,69.82,,1607.0,,
08/01/2021 00:21:04,0.0,0.0,0.0,72.28,,,0.0,52.38,0.0,23.7,0.0,41.17,-71.0,69.78,,1607.0,,
08/01/2021 00:22:04,0.0,0.0,0.0,72.27,,,0.0,53.47,0.0,25.1,0.0,43.1,-71.0,69.75,,1607.0,,
08/01/2021 00:23:05,0.0,0.0,0.0,72.04,,,0.0,51.28,0.0,23.97,0.0,41.15,-71.0,69.71,,1607.0,,
08/01/2021 00:24:05,0.0,0.0,0.0,71.77,,,0.0,52.33,0.0,25.02,0.0,42.32,-71.0,69.66,,1607.0,,
08/01/2021 00:25:03,0.0,0.0,0.0,71.86,,,0.0,52.42,0.0,25.45,0.0,42.58,-71.0,69.6,,1607.0,,
08/01/2021 00:26:04,0.0,0.0,0.0,72.28,,,0.0,52.12,0.0,24.95,0.0,41.42,-71.0,69.55,,1607.0,,
08/01/2021 00:27:05,0.0,0.0,0.0,71.92,,,0.0,51.68,0.0,25.6,0.0,42.15,-71.0,69.49,,1607.0,,
08/01/2021 00:28:04,0.0,0.0,0.0,72.08,,,0.0,52.5,0.0,24.95,0.0,42.3,-71.0,69.44,,1607.0,,
08/01/2021 00:29:03,0.0,0.0,0.0,72.13,,,0.0,52.0,0.0,26.1,0.0,41.85,-71.0,69.42,,1607.0,,
08/01/2021 00:30:03,0.0,0.0,0.0,72.48,,,0.0,53.93,0.0,25.38,0.0,43.1,-69.0,69.4,,1607.0,,
08/01/2021 00:31:06,0.0,0.0,0.0,72.79,,,0.0,53.82,0.0,25.88,0.0,42.77,-69.0,69.39,,1607.0,,
08/01/2021 00:32:03,0.0,0.0,0.0,72.96,,,0.0,51.1,0.0,25.13,0.0,40.8,-71.0,69.35,,1607.0,,
08/01/2021 00:33:04,0.0,0.0,0.0,72.93,,,0.0,54.12,0.0,25.0,0.0,42.15,-71.0,69.33,,1607.0,,
08/01/2021 00:34:04,0.0,0.0,0.0,72.87,,,0.0,54.27,0.0,25.77,0.0,42.87,-71.0,69.35,,1607.0,,
08/01/2021 00:35:05,0.0,0.0,0.0,73.08,,,0.0,53.05,0.0,25.75,0.0,42.73,-71.0,69.3,,1607.0,,
08/01/2021 00:36:04,0.0,0.0,0.0,73.25,,,0.0,53.62,0.0,25.43,0.0,42.78,-71.0,69.28,,1607.0,,
08/01/2021 00:37:10,0.0,0.0,0.0,73.35,,,0.0,54.27,0.0,24.57,0.0,41.95,-71.0,69.28,,1607.0,,
08/01/2021 00:38:12,0.0,0.0,0.0,72.83,,,0.0,54.03,0.0,25.77,0.0,42.93,-71.0,69.31,,1607.0,,
08/01/2021 00:39:06,0.0,0.0,0.0,72.68,,,0.0,54.97,0.0,25.82,0.0,43.37,-71.0,69.35,,1607.0,,
08/01/2021 00:40:05,0.0,0.0,0.0,73.37,,,0.0,52.18,0.0,24.9,0.0,41.52,-71.0,69.3,,1607.0,,
08/01/2021 00:41:05,0.0,0.0,0.0,73.62,,,0.0,52.63,0.0,25.02,0.0,42.48,-71.0,69.28,,1607.0,,
08/01/2021 00:42:05,0.0,0.0,0.0,73.58,,,0.0,52.75,0.0,25.85,0.0,42.87,-71.0,69.26,,1607.0,,
08/01/2021 00:43:04,0.0,0.0,0.0,73.43,,,0.0,53.65,0.0,25.48,0.0,42.2,-71.0,69.24,,1607.0,,
08/01/2021 00:44:05,0.0,0.0,0.0,73.37,,,0.0,52.02,0.0,25.9,0.0,41.7,-73.0,69.13,,1607.0,,
08/01/2021 00:45:06,0.0,0.0,0.0,73.28,,,0.0,54.15,0.0,25.73,0.0,42.78,-73.0,69.06,,1607.0,,
08/01/2021 00:46:04,0.0,0.0,0.0,73.59,,,0.0,50.72,0.0,25.05,0.0,41.35,-73.0,68.99,,1607.0,,
08/01/2021 00:47:04,0.0,0.0,0.0,73.77,,,0.0,52.05,0.0,25.55,0.0,42.18,-71.0,68.9,,1607.0,,
08/01/2021 00:48:04,0.0,0.0,0.0,73.9,,,0.0,54.05,0.0,26.15,0.0,42.5,-71.0,68.83,,73727.0,,
08/01/2021 00:49:03,0.0,0.0,0.0,74.02,,,0.0,51.75,0.0,24.93,0.0,41.48,-71.0,68.85,,73727.0,,
08/01/2021 00:50:05,0.0,0.0,0.0,74.0,,,0.0,52.27,0.0,25.53,0.0,41.98,-71.0,68.81,,73727.0,,
08/01/2021 00:51:05,0.0,0.0,0.0,73.96,,,0.0,54.65,0.0,25.72,0.0,42.7,-71.0,68.76,,73727.0,,
08/01/2021 00:52:04,0.0,0.0,0.0,74.11,,,0.0,51.63,0.0,24.88,0.0,41.57,-71.0,68.77,,73727.0,,
08/01/2021 00:53:05,0.0,0.0,0.0,74.05,,,0.0,51.58,0.0,23.92,0.0,41.57,-71.0,68.79,,73727.0,,
08/01/2021 00:54:04,0.0,0.0,0.0,74.08,,,0.0,51.55,0.0,24.8,0.0,41.6,-71.0,68.79,,73727.0,,
08/01/2021 00:55:05,0.0,0.0,0.0,73.93,,,0.0,53.53,0.0,25.0,0.0,42.1,-71.0,68.81,,73727.0,,
08/01/2021 00:56:04,0.0,0.0,0.0,74.12,,,0.0,52.63,0.0,23.92,0.0,40.62,-71.0,68.79,,73727.0,,
08/01/2021 00:57:03,0.0,0.0,0.0,74.2,,,0.0,50.73,0.0,24.58,0.0,40.6,-71.0,68.76,,73727.0,,
08/01/2021 00:58:04,0.0,0.0,0.0,73.91,,,0.0,51.58,0.0,23.57,0.0,41.28,-71.0,68.76,,73727.0,,
08/01/2021 00:59:05,0.0,0.0,0.0,73.61,,,0.0,49.6,0.0,24.48,0.0,41.13,-71.0,68.72,,73727.0,,
