InstrumentName, AHHQ76RH_3.6
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
08/01/2021 00:01:37,59.2798,61.891567,81.287346,35.168674,77.669029,49.168674,80.99205,78.300148,19.611275
08/01/2021 00:05:09,69.810699,58.780491,74.294884,32.7561,70.367065,47.463417,74.053413,80.561531,19.528496
08/01/2021 00:08:41,75.507309,65.409637,97.111916,41.927711,93.724937,52.168674,96.956741,80.735481,19.485771
08/01/2021 00:12:13,70.419998,63.728394,89.428261,37.987656,85.7453,50.493824,89.200127,81.542686,19.416344
08/01/2021 00:15:45,52.271568,62.195122,85.037567,36.560974,81.651718,49.487804,84.804878,80.955215,19.344246
08/01/2021 00:19:17,55.48267,64.170738,88.706337,38.121952,85.041954,50.951218,88.472198,82.197296,19.248108
08/01/2021 00:22:49,30.081003,60.292683,74.265366,32.048779,70.046341,47.780487,74.001465,80.762955,19.218735
08/01/2021 00:26:21,44.075504,63.25,80.917496,35.0,76.747498,50.0,80.599998,81.350426,19.205383
08/01/2021 00:29:53,60.913063,67.219513,95.738533,40.707317,91.896095,53.707317,95.505852,81.234451,19.146637
08/01/2021 00:33:25,29.528351,68.060242,100.893738,44.325298,96.742401,55.301205,100.703857,79.8703,19.061188
08/01/2021 00:36:58,40.622482,66.518517,86.447037,36.802467,81.930855,52.012341,86.130859,81.884491,19.034485
08/01/2021 00:40:30,26.167505,67.445778,96.578072,41.51807,92.435417,53.927711,96.349876,80.785843,19.034485
08/01/2021 00:44:02,-0.948261,62.219517,72.898293,31.243904,68.099762,48.756096,72.473412,80.137329,19.047836
08/01/2021 00:47:34,-12.140844,59.204819,68.228676,30.240963,63.877106,47.240963,67.877701,79.743645,19.074539
08/01/2021 00:51:06,20.777424,62.795181,73.29229,32.072289,68.847473,48.795181,72.922409,80.840775,19.090561
08/01/2021 00:54:38,22.435228,59.414639,72.458542,31.707317,68.309265,47.902439,72.208054,81.428246,19.090561
08/01/2021 00:58:10,18.791729,59.92683,70.140968,30.195124,65.6539,47.439026,69.77903,79.659721,19.130615
08/01/2021 01:01:42,-0.630028,59.463417,67.873657,30.0,63.360008,46.951221,67.550728,79.940491,19.146637
08/01/2021 01:05:14,-1.511592,57.219517,64.458534,28.536587,60.194633,45.975613,64.081703,79.848938,19.159988
08/01/2021 01:08:47,-1.213062,59.614456,70.71711,31.240961,66.405304,46.927711,70.405174,79.084457,19.159988
08/01/2021 01:12:19,19.248747,62.536587,81.171951,35.0,77.033661,49.487804,80.928291,79.995422,19.074539
08/01/2021 01:15:51,-5.340075,59.146343,70.688057,31.195124,66.466583,46.707317,70.39975,77.572289,19.018463
08/01/2021 01:37:03,5.830189,56.24691,63.873821,29.012344,60.00901,44.987652,63.540367,75.934998,18.99176
08/01/2021 01:40:35,5.657041,56.777775,66.280365,29.024691,62.286419,45.259258,65.981232,76.615547,19.005112
08/01/2021 01:44:08,6.760396,54.476192,62.751431,28.190477,58.766666,44.428574,62.434761,76.667427,19.018463
08/01/2021 01:47:40,10.038644,56.445782,63.841324,28.722891,59.772652,45.481926,63.446751,76.461433,19.074539
08/01/2021 01:51:12,13.796176,55.047623,63.695717,28.714287,59.650955,44.904766,63.470955,76.624702,19.103912
08/01/2021 01:54:44,2.59339,55.512199,65.342194,29.268293,61.727566,44.2439,65.017807,74.830246,19.146637
08/01/2021 01:58:16,1.415912,53.891563,63.356022,28.445784,59.569279,43.963852,63.093376,73.864349,19.205383
08/01/2021 02:01:48,5.790789,55.51807,61.610962,28.204819,57.778191,44.722893,61.289036,73.727013,19.28817
08/01/2021 02:05:20,11.342743,52.927708,59.241802,27.481928,55.470482,43.240963,59.005177,73.40963,19.344246
08/01/2021 02:08:52,17.488386,53.891563,58.807709,27.481928,55.033131,43.168671,58.421684,74.412148,19.416344
08/01/2021 02:12:24,12.829337,52.456787,57.737038,27.493826,54.158768,42.48148,57.437653,73.292137,19.485771
08/01/2021 02:15:56,13.367387,53.542168,59.453976,27.445784,55.679756,43.373493,59.135059,72.669563,19.541847
08/01/2021 02:19:28,17.248972,49.952385,58.187145,27.238096,54.80238,41.523811,57.982384,72.120239,19.597923
08/01/2021 02:23:01,20.570463,50.795181,57.464096,27.0,54.002895,42.481926,57.26807,72.939651,19.653999
08/01/2021 02:26:33,21.290205,51.927711,59.592892,27.240965,55.814697,43.204819,59.362289,72.90303,19.726097
08/01/2021 02:30:05,22.561846,51.780491,56.629025,26.756098,52.909512,42.219513,56.377319,72.951859,19.752808
08/01/2021 02:33:37,25.463682,52.168674,60.194817,27.240965,56.861324,42.722893,59.945183,73.521019,19.795532
08/01/2021 02:37:09,23.38839,50.048782,57.372684,27.0,53.911465,40.804878,57.160004,72.246887,19.851608
08/01/2021 02:40:41,18.708801,48.73494,54.481083,26.277109,51.321083,40.626507,54.273853,71.854736,19.851608
08/01/2021 02:44:13,15.994951,52.686745,57.408436,26.481928,53.768917,42.445782,57.064819,71.515984,19.907684
08/01/2021 02:47:45,21.710957,48.686749,54.688553,25.759035,51.530964,39.963856,54.454941,71.355766,19.953079
08/01/2021 02:51:17,20.995779,49.554214,55.376987,26.518072,52.053734,40.277107,55.092289,71.154343,20.022507
08/01/2021 02:54:49,16.199303,52.204815,59.776745,27.686747,56.380001,42.204819,59.521927,70.672157,20.065231
08/01/2021 02:58:21,15.185302,51.047619,57.464291,26.761906,53.925243,42.285717,57.248096,69.927521,20.107956
08/01/2021 03:01:53,26.24411,52.277107,57.482891,26.759037,53.867229,41.481926,57.179039,71.351189,20.121307
08/01/2021 03:05:25,21.78681,51.722889,57.229397,26.445782,53.698792,42.481926,56.940239,70.623329,20.150681
08/01/2021 03:08:58,26.793568,53.096386,58.946621,26.722891,55.114094,42.963856,58.580723,70.843063,20.134659
08/01/2021 03:12:30,26.272499,52.855423,60.680241,27.240965,56.914219,43.373493,60.41217,71.383232,20.107956
08/01/2021 03:16:02,20.213261,52.243904,60.400249,27.487804,56.764149,42.731709,60.122929,70.765244,20.091934
08/01/2021 03:19:34,27.427172,49.117645,58.395882,27.0,55.062939,41.529411,58.235294,71.610588,20.078583
08/01/2021 03:23:06,28.03632,53.560978,60.687805,27.780489,56.936104,43.292683,60.434391,71.909668,20.05188
08/01/2021 03:26:38,33.337582,53.952385,61.555717,27.761906,57.812859,43.857143,61.30048,72.829788,20.107956
08/01/2021 03:30:10,39.482765,55.780487,63.578781,28.780489,59.559761,45.0,63.262444,73.859772,20.091934
08/01/2021 03:33:42,38.018124,54.380955,63.831913,28.190477,59.849049,44.428574,63.600002,74.198517,20.078583
08/01/2021 03:37:14,40.713684,54.855419,64.151924,28.240963,60.117226,44.445782,63.876019,74.718849,20.065231
08/01/2021 03:40:46,39.537033,53.108433,61.56361,27.999998,57.637108,43.795181,61.389759,74.720375,20.035858
08/01/2021 03:44:18,40.272709,54.963856,64.083244,28.759035,60.049999,44.722893,63.8465,75.306328,19.995804
