InstrumentName, La Casa NCORE
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
08/01/2021 00:00:00,0.252175,5.380263,63.354808500000004,0.062283,33.526241,22.177642,,89.489723,308.176109,9.674644
08/01/2021 00:01:00,0.26101,5.635295,63.370329,0.06136,33.248932,22.279951,,89.641178,306.499801,10.272037
08/01/2021 00:02:00,0.252287,5.683719,63.329403,0.06115,33.304232,22.376209,,89.580704,310.199331,10.944366
08/01/2021 00:03:00,0.264688,6.245472,63.329918000000006,0.061267,33.384073,22.514514,,89.609123,310.310914,9.023285
08/01/2021 00:04:00,0.261402,6.853575,63.438750999999996,0.060417,33.378136,22.635222,,89.963318,315.369863,8.519173
08/01/2021 00:05:00,0.25881,7.113247,63.4457795,0.059183,33.600752,22.78523,,89.943302,309.272468,9.20823
08/01/2021 00:06:00,0.277617,7.132949,63.380249,0.058583,33.823653,22.964824,,89.633626,306.095224,10.3538
08/01/2021 00:07:00,0.268004,5.766453,63.378892,0.059883,34.009418,23.094032,,89.546214,311.120484,10.122322
08/01/2021 00:08:00,0.27198,6.012716,63.3736915,0.060717,34.268067,23.280872,,89.500404,310.122261,10.640144
08/01/2021 00:09:00,0.276258,6.00416,63.432190000000006,0.060683,,,,89.680183,312.287545,7.92355
08/01/2021 00:10:00,0.271285,6.908648,63.511382999999995,0.058883,34.736051,23.524422,,89.964844,306.729356,8.593411
08/01/2021 00:11:00,0.277338,7.451007,63.452636999999996,0.057667,34.947917,23.613716,,89.676114,316.921511,11.284892
08/01/2021 00:12:00,0.281828,5.586258,63.4656515,0.059417,34.919058,23.707282,,89.493257,313.847114,9.494198
08/01/2021 00:13:00,0.278013,5.456777,63.568729000000005,0.060433,35.133744,23.816299,,89.686595,308.78743,8.142808
08/01/2021 00:14:00,0.284777,5.540876,63.577911,0.060183,35.421948,23.935495,,89.685099,308.110899,8.700731
08/01/2021 00:15:00,0.305693,5.416157,63.57535299999999,0.0603,35.649203,24.045606,,89.683364,316.948789,9.640862
08/01/2021 00:16:00,0.280428,5.467361,63.5903285,0.05985,35.523289,24.073841,,89.640785,311.450569,7.909966
08/01/2021 00:17:00,0.268446,5.234607,63.540031,0.060017,35.337905,24.029262,,89.422966,306.68846,10.335732
08/01/2021 00:18:00,0.262104,5.342335,63.526984999999996,0.060917,35.324231,24.064271,,89.224792,312.064949,9.952545
08/01/2021 00:19:00,0.266529,5.838294,63.566124,0.060833,35.31916,24.076496,,89.2967,314.390742,8.840561
08/01/2021 00:20:00,0.27552,6.00863,63.60701949999999,0.059933,35.379607,24.121616,,89.470818,318.733357,8.346199
08/01/2021 00:21:00,0.256388,5.102543,63.6336055,0.05942,35.234356,24.115621,,89.569302,312.04015,6.503974
08/01/2021 00:22:00,0.277228,5.212756,63.6656495,0.0588,35.201004,24.157113,,89.643222,304.585926,6.629266
08/01/2021 00:23:00,0.295453,9.428137,63.553865,0.056517,35.467267,24.232958,,89.271197,305.650904,9.603164
08/01/2021 00:24:00,0.281135,5.347964,63.5400695,0.057333,35.622679,24.311882,,89.31465,305.589624,6.929186
08/01/2021 00:25:00,0.275841,5.752469,63.578522,0.057367,35.707425,24.357819,,89.658481,308.854885,6.251356
08/01/2021 00:26:00,0.306156,9.210808,63.5678405,0.054717,35.72347,24.37154,,89.764275,301.492874,8.011203
08/01/2021 00:27:00,0.32239,6.02,63.5320545,0.054967,35.844804,24.457558,,89.574578,310.380688,8.200073
08/01/2021 00:28:00,0.291638,5.135838,63.465759500000004,0.055817,36.099734,24.592554,,89.356527,298.127611,8.019172
08/01/2021 00:29:00,0.296498,4.482035,63.477051,0.056083,,,,89.398234,306.341829,6.69047
08/01/2021 00:30:00,0.383965,7.080928,63.3887025,0.054567,36.475115,24.905661,,89.076952,304.173213,7.367113
08/01/2021 00:31:00,0.376084,6.163411,63.370652,0.05435,36.767001,25.07011,,89.266889,302.263523,7.84948
08/01/2021 00:32:00,0.372989,6.532482,63.2906075,0.054867,36.944374,25.20399,,88.832642,294.894777,8.065414
