InstrumentName, Boulder-CU/Athens
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,PM2.5
08/01/2021 00:00:00,20.4
08/01/2021 01:00:00,19.1
08/01/2021 02:00:00,20.2
08/01/2021 03:00:00,20.6
08/01/2021 04:00:00,20.4
08/01/2021 05:00:00,20.5
08/01/2021 06:00:00,20.9
08/01/2021 07:00:00,18.8
08/01/2021 08:00:00,18.5
08/01/2021 09:00:00,19.4
08/01/2021 10:00:00,20.4
08/01/2021 11:00:00,20.0
08/01/2021 12:00:00,20.8
08/01/2021 13:00:00,20.3
08/01/2021 14:00:00,20.1
08/01/2021 15:00:00,21.8
08/01/2021 16:00:00,28.9
08/01/2021 17:00:00,32.1
08/01/2021 18:00:00,29.1
08/01/2021 19:00:00,26.6
08/01/2021 20:00:00,26.8
08/01/2021 21:00:00,30.1
08/01/2021 22:00:00,33.3
08/01/2021 23:00:00,33.7
08/02/2021 00:00:00,32.4
08/02/2021 01:00:00,34.8
08/02/2021 02:00:00,34.8
08/02/2021 03:00:00,34.2
08/02/2021 04:00:00,33.1
08/02/2021 05:00:00,32.0
08/02/2021 06:00:00,32.7
08/02/2021 07:00:00,32.7
08/02/2021 08:00:00,32.1
08/02/2021 09:00:00,33.2
08/02/2021 10:00:00,33.0
08/02/2021 11:00:00,31.4
08/02/2021 12:00:00,29.3
08/02/2021 13:00:00,27.4
08/02/2021 14:00:00,30.2
08/02/2021 15:00:00,34.7
08/02/2021 16:00:00,41.1
08/02/2021 17:00:00,38.3
08/02/2021 18:00:00,37.4
08/02/2021 19:00:00,32.9
08/02/2021 20:00:00,30.2
08/02/2021 21:00:00,26.9
08/02/2021 22:00:00,22.5
08/02/2021 23:00:00,23.0
08/03/2021 00:00:00,21.9
08/03/2021 01:00:00,10.2
08/03/2021 02:00:00,5.3
08/03/2021 03:00:00,5.5
08/03/2021 04:00:00,5.4
08/03/2021 05:00:00,4.0
08/03/2021 06:00:00,5.3
08/03/2021 07:00:00,6.4
08/03/2021 08:00:00,7.3
08/03/2021 09:00:00,6.9
08/03/2021 10:00:00,7.7
08/03/2021 11:00:00,10.7
08/03/2021 12:00:00,10.9
08/03/2021 13:00:00,10.6
08/03/2021 14:00:00,8.6
08/03/2021 15:00:00,8.9
08/03/2021 16:00:00,7.3
08/03/2021 17:00:00,5.4
