InstrumentName, I-25 Globeville
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
08/01/2021 00:00:00,11.76,63.973785,28.371429,,93.026367,317.030704,12.167871
08/01/2021 00:01:00,12.36,64.168836,28.557143,,93.844752,323.760783,8.980777
08/01/2021 00:02:00,12.916667,64.100128,29.714286,,93.271118,311.148273,11.413525
08/01/2021 00:03:00,13.033333,64.204773,31.6,,93.609711,310.125606,10.043604
08/01/2021 00:04:00,13.266667,64.080627,32.128571,,93.050476,306.465987,12.447119
08/01/2021 00:05:00,12.933333,64.268494,29.985714,,93.779846,310.360376,10.834521
08/01/2021 00:06:00,12.733333,64.362427,30.381159,,93.722778,310.462263,10.324219
08/01/2021 00:07:00,13.433333,64.33963,31.1,,93.51709,311.810731,11.171875
08/01/2021 00:08:00,13.216667,64.312439,33.085714,,93.403412,307.913187,11.09292
08/01/2021 00:09:00,23.62,64.378906,29.680488,,93.528381,311.578116,11.117529
08/01/2021 00:10:00,11.96,64.315186,30.513253,,93.207031,302.217576,10.954492
08/01/2021 00:11:00,11.12,64.257507,30.757143,,93.290039,302.332674,12.141211
08/01/2021 00:12:00,11.06,64.236084,32.014286,,93.115021,308.858043,12.430713
08/01/2021 00:13:00,11.2,64.348694,31.271429,,93.428284,306.740187,10.918945
08/01/2021 00:14:00,11.266667,64.406921,29.042857,,93.32254,313.131191,10.854346
08/01/2021 00:15:00,11.5,64.412964,30.328571,,93.262268,307.380813,10.75625
08/01/2021 00:16:00,11.733333,64.476685,32.259259,,93.222443,311.26872,11.996289
08/01/2021 00:17:00,12.116667,64.301453,34.128571,,92.571655,308.730572,13.160449
08/01/2021 00:18:00,12.566667,64.293762,33.471429,,92.637878,313.637731,12.098486
08/01/2021 00:19:00,12.266667,64.451141,33.128571,,93.179871,318.729206,9.642334
08/01/2021 00:20:00,12.34,64.316834,32.803614,,92.278992,302.600103,14.377246
08/01/2021 00:21:00,12.333333,64.369568,31.8,,92.765289,308.107307,11.341064
08/01/2021 00:22:00,12.3,64.355286,35.146988,,92.30661,300.229263,12.295361
08/01/2021 00:23:00,12.56,64.258057,34.771429,,91.894165,308.369317,13.041504
08/01/2021 00:24:00,12.383333,64.271515,31.928571,,92.021423,305.143461,11.862305
