InstrumentName, SAMS
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,42603,68108,85101,Ambient Avg Temperature,Barometric pressure,Carbon monoxide,Nitric oxide,Nitrogen dioxide,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind speed
08/01/2021 00:23:00,11.4,0.815,29.75,16.3,,0.31,0.5,10.9,35.524664,29.6,92.6,301.1,2.4
08/01/2021 00:24:00,10.8,0.815,30.905556,16.3,,0.29,0.4,10.4,36.86503,30.6,92.2,300.2,2.6
08/01/2021 00:25:00,10.7,0.815,32.110526,16.3,,0.28,0.4,10.2,38.364254,31.3,92.2,293.8,2.1
08/01/2021 00:26:00,10.4,0.815,32.968421,16.3,,0.29,0.4,10.0,39.297546,31.9,92.2,299.4,3.3
08/01/2021 00:27:00,16.9,0.815,33.0,16.3,,0.3,3.4,13.4,39.287617,32.5,92.2,301.7,2.4
08/01/2021 00:28:00,37.1,0.815,33.233333,16.3,,0.29,9.9,27.2,39.674834,32.8,92.2,300.2,3.2
08/01/2021 00:29:00,15.3,0.815,33.808824,16.3,,0.28,1.5,13.7,40.260624,32.6,92.2,288.9,2.2
08/01/2021 00:30:00,11.4,0.815,33.383871,16.3,,0.28,0.7,10.7,39.793978,31.8,92.2,288.3,2.5
08/01/2021 00:31:00,6.3,0.815,33.5,16.3,,0.29,0.1,6.2,39.873407,32.3,92.2,293.0,2.6
08/01/2021 00:32:00,5.6,0.815,34.266667,16.3,,0.29,0.0,5.5,40.905985,33.6,92.2,294.3,2.6
08/01/2021 00:33:00,5.5,0.815,34.433333,16.3,,0.3,0.0,5.5,40.915914,34.0,92.2,298.6,2.6
08/01/2021 00:34:00,5.5,0.815,34.3,16.3,,0.3,0.0,5.4,41.044986,33.2,92.2,294.5,2.5
08/01/2021 00:35:00,5.5,0.815,34.817949,16.3,,0.3,0.1,5.4,41.352774,33.5,92.5,292.1,2.7
08/01/2021 00:36:00,5.6,0.815,34.147368,16.3,,0.31,0.1,5.5,40.826556,33.5,93.0,300.6,2.4
08/01/2021 00:37:00,5.6,0.815,34.823684,16.3,,0.3,0.1,5.5,41.392488,33.8,92.6,286.9,3.4
08/01/2021 00:38:00,5.6,0.815,34.1,16.3,,0.29,0.1,5.5,40.627983,33.7,92.2,281.3,2.3
08/01/2021 00:39:00,5.6,0.815,33.621053,16.3,,0.27,0.1,5.5,39.932979,33.0,92.2,304.0,2.2
08/01/2021 00:40:00,5.7,0.815,33.561538,16.3,,0.3,0.1,5.6,40.151409,33.2,92.2,278.2,2.7
08/01/2021 00:41:00,5.9,0.815,34.7,16.3,,0.3,0.1,5.7,41.223701,33.9,92.2,280.6,3.1
08/01/2021 00:42:00,6.1,0.815,33.6,16.3,,0.3,0.1,5.9,39.942907,32.9,92.2,290.1,2.6
08/01/2021 00:43:00,6.2,0.815,33.0,16.3,,0.3,0.1,6.1,39.317403,32.9,92.2,289.3,1.8
08/01/2021 00:44:00,6.4,0.815,33.315,16.3,,0.31,0.1,6.3,39.764192,32.9,92.2,278.2,1.8
08/01/2021 00:45:00,6.6,0.815,33.973684,16.3,,0.3,0.1,6.4,40.488982,33.0,92.2,276.7,2.8
08/01/2021 00:46:00,6.7,0.815,33.566667,16.3,,0.31,0.1,6.5,39.833692,32.7,92.2,289.9,2.1
08/01/2021 00:47:00,6.9,0.815,32.85,16.3,,0.3,0.1,6.7,39.168474,32.5,92.5,267.6,2.2
08/01/2021 00:48:00,7.0,0.815,33.005128,16.3,,0.31,0.2,6.8,39.247903,32.6,93.0,286.8,3.3
08/01/2021 00:49:00,6.9,0.815,32.539474,16.3,,0.3,0.2,6.6,38.8309,32.2,92.6,284.2,1.9
08/01/2021 00:50:00,6.8,0.815,32.545946,16.3,,0.29,0.2,6.6,38.721685,32.1,92.5,295.5,1.7
08/01/2021 00:51:00,7.1,0.815,32.131579,16.3,,0.29,0.3,6.8,38.334468,31.9,92.6,284.7,1.9
08/01/2021 00:52:00,8.0,0.815,33.051351,16.3,,0.3,0.5,7.5,39.456404,32.4,92.5,277.2,1.4
08/01/2021 00:53:00,28.2,0.815,33.032432,16.3,,0.31,4.3,23.8,39.208188,32.6,93.0,281.2,2.0
08/01/2021 00:54:00,54.6,0.815,33.202632,16.3,,0.32,11.3,43.3,39.92305,32.5,93.0,263.5,2.1
08/01/2021 00:55:00,57.2,0.815,35.715789,16.3,,0.32,11.2,45.9,42.524353,33.3,93.0,278.2,1.7
08/01/2021 00:56:00,36.9,0.815,34.44,16.3,,0.31,4.1,32.8,40.786841,32.0,93.0,288.6,1.7
08/01/2021 00:57:00,21.1,0.815,32.354054,16.3,,0.3,1.3,19.7,38.493326,32.2,93.0,283.6,2.8
08/01/2021 00:58:00,12.5,0.815,31.455263,16.3,,0.3,0.4,12.1,37.361462,31.3,93.0,277.7,2.1
08/01/2021 00:59:00,12.2,0.815,31.373684,16.3,,0.3,0.4,11.8,37.500463,31.0,93.0,277.6,2.3
08/01/2021 01:00:00,11.9,0.815,32.288571,16.3,,0.29,0.3,11.5,38.364254,31.8,93.0,268.3,3.2
08/01/2021 01:01:00,11.7,0.815,32.366667,16.3,,0.29,0.3,11.3,38.721685,31.6,93.0,277.7,2.3
08/01/2021 01:02:00,11.5,0.815,33.385714,16.3,,0.3,0.3,11.1,39.645048,31.9,93.0,281.4,2.2
08/01/2021 01:03:00,11.2,0.815,32.327778,16.3,,0.3,0.3,10.8,38.503255,31.7,92.6,277.4,3.2
08/01/2021 01:04:00,10.9,0.815,31.994737,16.3,,0.32,0.3,10.5,38.066395,31.6,92.2,283.9,1.9
08/01/2021 01:05:00,10.5,0.815,33.167647,16.3,,0.3,0.3,10.2,39.684763,32.0,92.2,281.6,1.8
08/01/2021 01:06:00,10.1,0.815,35.102703,16.3,,0.3,0.2,9.8,41.690347,33.3,92.2,289.1,1.8
08/01/2021 01:07:00,9.8,0.815,34.410526,16.3,,0.29,0.2,9.5,41.104558,32.8,92.2,267.3,3.6
08/01/2021 01:08:00,9.5,0.815,33.605556,16.3,,0.3,0.2,9.3,39.903193,32.3,92.2,271.2,2.7
08/01/2021 01:09:00,9.3,0.815,32.3,16.3,,0.28,0.2,9.0,38.840829,31.4,92.2,269.6,2.1
08/01/2021 01:10:00,13.0,0.815,34.7,16.3,,0.29,1.2,11.8,41.342845,32.4,92.2,285.5,2.9
08/01/2021 01:11:00,17.6,0.815,34.147368,16.3,,0.31,1.9,15.6,40.598197,31.1,91.9,270.0,3.0
08/01/2021 01:12:00,17.4,0.815,32.421622,16.3,,0.31,1.7,15.6,38.364254,31.0,91.4,275.4,2.0
08/01/2021 01:13:00,19.6,0.815,32.1,16.3,,0.33,2.1,17.5,38.582684,31.3,91.4,270.3,2.7
08/01/2021 01:14:00,16.2,0.815,34.166667,16.3,,0.33,0.9,15.2,40.57834,32.5,91.4,273.8,2.3
08/01/2021 01:15:00,16.5,0.815,32.976923,16.3,,0.31,1.0,15.4,39.228045,31.7,91.1,276.0,2.9
08/01/2021 01:16:00,16.0,0.815,31.943243,16.3,,0.3,1.0,15.0,37.95718,31.2,90.6,273.4,3.1
08/01/2021 01:17:00,15.4,0.815,31.666667,16.3,,0.28,0.9,14.5,37.897608,30.9,90.6,274.4,2.6
08/01/2021 01:18:00,14.8,0.815,34.164103,16.3,,0.28,0.8,13.9,40.965557,31.7,90.6,281.3,2.2
08/01/2021 01:19:00,14.3,0.815,36.178378,16.3,,0.29,0.8,13.5,42.961213,32.2,90.6,298.9,2.5
08/01/2021 01:20:00,13.6,0.815,33.605882,16.3,,0.27,0.7,12.8,39.674834,32.0,90.3,287.0,2.5
08/01/2021 01:21:00,13.0,0.815,30.629412,16.3,,0.27,0.7,12.3,36.537385,30.2,89.8,281.4,1.8
08/01/2021 01:22:00,12.7,0.815,32.781579,16.3,,0.29,0.6,12.1,39.545762,31.3,89.8,282.6,1.4
08/01/2021 01:23:00,12.2,0.815,35.567568,16.3,,0.29,0.5,11.7,41.978278,32.2,89.8,291.2,1.8
08/01/2021 01:24:00,12.4,0.815,33.705405,16.3,,0.31,0.5,11.9,40.181194,31.4,89.8,291.3,2.0
08/01/2021 01:25:00,20.9,0.815,33.762857,16.3,,0.28,1.9,19.0,40.191123,31.6,89.8,280.6,1.5
08/01/2021 01:26:00,20.4,0.815,33.933333,16.3,,0.29,1.6,18.7,40.50884,32.3,89.5,284.9,2.1
08/01/2021 01:27:00,15.8,0.815,34.528947,16.3,,0.3,0.4,15.3,41.094629,32.1,89.4,279.3,1.9
08/01/2021 01:28:00,14.6,0.815,32.417143,16.3,,0.29,0.4,14.1,38.364254,30.7,89.5,285.4,1.7
08/01/2021 01:29:00,12.4,0.815,29.610811,16.3,,0.28,0.2,12.2,35.326091,29.5,89.1,284.0,1.8
08/01/2021 01:30:00,12.6,0.815,31.95,16.3,,0.29,0.2,12.3,38.423826,31.1,89.1,269.8,1.6
08/01/2021 01:31:00,12.8,0.815,34.789744,16.3,,0.28,0.2,12.5,41.332916,32.5,89.1,286.6,1.7
08/01/2021 01:32:00,13.3,0.815,34.522857,16.3,,0.28,0.3,13.0,41.342845,31.3,89.1,260.1,1.5
08/01/2021 01:33:00,13.8,0.815,35.792105,16.3,,0.28,0.3,13.4,42.564067,32.4,89.1,276.6,1.6
08/01/2021 01:34:00,14.3,0.815,34.008333,16.3,,0.29,0.4,13.9,40.300338,31.5,89.1,282.3,1.6
08/01/2021 01:35:00,14.8,0.815,35.274359,16.3,,0.3,0.4,14.3,42.673282,32.5,88.7,269.3,1.1
08/01/2021 01:36:00,15.3,0.815,38.483333,16.3,,0.32,0.4,14.8,45.334157,34.2,88.3,290.6,1.0
08/01/2021 01:37:00,15.5,0.815,33.64359,16.3,,0.33,0.5,15.0,40.111694,30.8,88.3,274.8,1.1
08/01/2021 01:38:00,15.7,0.815,32.451429,16.3,,0.3,0.5,15.1,38.453612,30.5,88.3,264.5,1.2
08/01/2021 01:39:00,15.5,0.815,29.855556,16.3,,0.29,0.5,14.9,35.544521,29.6,88.3,276.9,1.7
08/01/2021 01:40:00,15.1,0.815,30.733333,16.3,,0.29,0.5,14.5,36.954387,30.3,88.0,280.9,1.9
08/01/2021 01:41:00,14.6,0.815,33.073684,16.3,,0.29,0.5,14.1,39.416689,32.1,87.5,272.1,2.0
08/01/2021 01:42:00,13.9,0.815,38.297436,16.3,,0.29,0.5,13.4,46.605023,32.7,87.5,281.9,2.1
08/01/2021 01:43:00,13.5,0.815,45.02,16.3,,0.3,0.5,13.0,53.098352,33.3,87.5,284.3,1.1
08/01/2021 01:44:00,13.3,0.815,40.005,16.3,,0.32,0.5,12.8,47.528386,33.2,87.2,265.7,0.9
08/01/2021 01:45:00,13.6,0.815,37.745,16.3,,0.32,0.5,13.1,44.708653,33.4,86.7,279.5,1.1
08/01/2021 01:46:00,13.8,0.815,37.105,16.6,,0.35,0.5,13.3,44.603267,33.1,86.7,275.5,1.2
08/01/2021 01:47:00,14.4,0.815,38.64,16.7,,0.34,0.5,13.8,45.82602,33.0,86.7,275.9,2.1
08/01/2021 01:48:00,15.2,0.815,39.87,16.6,,0.33,0.6,14.6,48.375065,33.1,86.7,254.3,1.2
08/01/2021 01:49:00,16.5,0.815,46.7,17.0,,0.37,0.6,15.9,55.850018,35.2,86.7,302.1,1.2
08/01/2021 01:50:00,17.3,0.815,43.11,17.0,,0.38,0.6,16.6,50.593546,33.3,86.7,315.7,1.1
08/01/2021 01:51:00,17.2,0.815,35.269231,17.0,,0.35,0.6,16.6,42.051779,31.7,86.4,283.4,2.1
08/01/2021 01:52:00,17.4,0.815,35.938889,16.7,,0.33,0.6,16.7,43.006085,32.5,85.9,262.8,2.4
08/01/2021 01:53:00,17.3,0.815,37.302564,16.6,,0.31,0.5,16.7,44.319636,32.7,85.6,287.3,1.7
08/01/2021 01:54:00,17.0,0.815,35.366667,17.0,,0.32,0.5,16.5,42.151333,31.3,84.8,271.9,1.5
08/01/2021 01:55:00,16.5,0.815,33.874359,17.0,,0.3,0.4,16.1,40.309577,30.4,84.4,279.2,1.2
08/01/2021 01:56:00,15.5,0.815,31.311111,17.0,,0.3,0.3,15.2,37.312989,29.9,84.4,280.2,1.7
08/01/2021 01:57:00,14.4,0.815,29.857895,17.0,,0.28,0.3,14.1,35.710163,29.0,84.0,265.1,1.2
08/01/2021 01:58:00,14.1,0.815,30.666667,17.0,,0.28,0.2,13.8,36.745529,29.5,83.9,272.2,1.0
08/01/2021 01:59:00,13.9,0.815,31.057895,17.0,,0.29,0.2,13.6,37.014326,30.2,84.4,262.7,1.7
08/01/2021 02:00:00,13.4,0.815,30.328205,17.0,,0.29,0.2,13.1,36.217891,28.9,84.0,276.3,1.9
08/01/2021 02:01:00,12.9,0.815,30.2,17.0,,0.28,0.2,12.6,36.078515,28.8,83.6,273.1,1.5
08/01/2021 02:02:00,12.6,0.815,29.766667,17.0,,0.28,0.2,12.3,35.431411,29.3,83.6,273.0,1.8
08/01/2021 02:03:00,12.2,0.815,29.778378,17.0,,0.28,0.2,11.9,35.769896,29.4,83.6,266.2,1.4
08/01/2021 02:04:00,11.9,0.815,30.2,17.0,,0.28,0.2,11.6,35.769896,29.6,83.3,259.0,1.3
08/01/2021 02:05:00,11.7,0.815,29.094595,17.0,,0.29,0.2,11.4,35.023238,28.3,82.8,289.7,0.8
08/01/2021 02:06:00,11.4,0.815,30.566667,17.0,,0.28,0.2,11.2,36.297534,29.4,83.1,319.8,0.7
08/01/2021 02:07:00,11.2,0.815,29.451351,17.0,,0.28,0.2,11.0,35.262169,29.0,83.6,280.9,0.2
08/01/2021 02:08:00,11.1,0.815,29.594444,17.0,,0.28,0.2,10.8,35.262169,28.8,83.6,280.1,0.6
08/01/2021 02:09:00,10.9,0.815,30.345,17.0,,0.29,0.2,10.6,36.626064,29.2,83.6,287.3,0.9
08/01/2021 02:10:00,10.7,0.815,31.533333,17.0,,0.27,0.2,10.5,37.312989,29.8,83.6,286.9,1.0
08/01/2021 02:11:00,10.5,0.815,28.610526,17.0,,0.28,0.2,10.3,34.286535,28.3,83.3,295.3,0.6
08/01/2021 02:12:00,10.2,0.815,30.665789,17.0,,0.27,0.2,9.9,36.964549,29.0,82.8,266.4,0.8
08/01/2021 02:13:00,10.0,0.815,32.866667,17.0,,0.27,0.2,9.8,39.194567,29.8,82.8,245.3,0.6
08/01/2021 02:14:00,9.8,0.815,33.447222,17.0,,0.28,0.2,9.5,40.15029,30.8,83.1,323.5,0.3
08/01/2021 02:15:00,9.5,0.815,34.010526,17.0,,0.27,0.2,9.3,40.429042,31.4,83.6,323.6,0.7
08/01/2021 02:16:00,9.4,0.815,29.972222,17.0,,0.27,0.2,9.1,35.650431,28.9,83.6,306.7,1.2
08/01/2021 02:17:00,9.3,0.818,27.578947,17.0,,0.29,0.2,9.1,32.901227,27.5,83.6,290.7,0.9
08/01/2021 02:18:00,9.5,0.819,29.010256,17.0,,0.29,0.2,9.2,34.604998,28.7,83.3,279.0,0.9
08/01/2021 02:19:00,9.9,0.815,29.797297,17.0,,0.3,0.2,9.6,35.560832,29.0,82.8,288.3,0.7
08/01/2021 02:20:00,10.3,0.815,29.686486,17.0,,0.28,0.2,10.0,35.550876,29.0,82.8,268.9,0.2
08/01/2021 02:21:00,10.6,0.815,29.7,17.0,,0.28,0.2,10.4,35.371678,29.6,82.8,287.4,0.6
08/01/2021 02:22:00,11.0,0.815,28.616667,17.0,,0.3,0.2,10.7,34.196936,28.6,82.8,270.5,1.8
08/01/2021 02:23:00,11.5,0.815,32.054054,17.0,,0.31,0.2,11.2,38.68684,28.9,82.5,277.0,0.7
08/01/2021 02:24:00,12.0,0.815,35.537838,17.0,,0.35,0.2,11.7,42.041823,29.8,81.7,280.9,0.9
08/01/2021 02:25:00,12.3,0.815,32.1,17.0,,0.35,0.2,12.1,38.348355,30.2,81.3,280.8,1.8
08/01/2021 02:26:00,12.5,0.815,30.7,17.0,,0.36,0.2,12.2,36.506599,28.7,81.3,278.7,2.2
08/01/2021 02:27:00,12.3,0.815,32.932432,17.0,,0.34,0.2,12.1,40.349398,28.8,80.9,293.0,1.5
08/01/2021 02:28:00,12.3,0.815,38.302778,17.0,,0.33,0.2,12.0,45.207653,29.9,80.5,270.2,1.3
08/01/2021 02:29:00,12.3,0.815,33.794595,17.4,,0.35,0.2,12.1,,29.7,80.5,227.3,1.0
08/01/2021 02:30:00,12.7,0.815,34.643243,17.8,,0.38,0.2,12.4,41.396361,29.0,80.8,232.1,1.4
08/01/2021 02:31:00,13.1,0.815,32.030556,17.8,,0.39,0.3,12.8,38.042328,28.6,81.3,263.2,1.3
08/01/2021 02:32:00,13.6,0.815,28.863889,17.8,,0.38,0.3,13.3,34.568507,28.7,80.9,244.0,0.7
08/01/2021 02:33:00,13.9,0.815,30.843243,17.8,,0.37,0.3,13.5,37.193837,29.3,80.1,243.4,0.9
08/01/2021 02:34:00,14.4,0.815,32.48,17.8,,0.35,0.4,13.9,38.820943,29.7,80.0,224.1,1.1
08/01/2021 02:35:00,15.1,0.815,32.335294,17.8,,0.34,0.4,14.6,39.260161,29.6,80.5,247.5,1.0
08/01/2021 02:36:00,16.1,0.815,37.4,17.8,,0.37,0.5,15.6,44.979986,31.7,80.5,241.9,0.8
08/01/2021 02:37:00,17.1,0.815,39.152632,17.8,,0.39,0.5,16.6,46.986417,30.5,80.5,276.0,1.2
08/01/2021 02:38:00,18.0,0.815,49.425714,17.8,,0.46,0.6,17.4,61.610403,34.6,80.5,262.5,2.4
08/01/2021 02:39:00,19.3,0.815,61.643243,17.8,,0.55,0.8,18.5,72.580888,41.3,80.1,256.9,2.3
08/01/2021 02:40:00,19.6,0.815,43.708108,17.8,,0.57,0.8,18.7,51.44848,32.2,79.0,257.3,1.9
08/01/2021 02:41:00,20.0,0.815,30.474286,17.8,,0.47,0.8,19.1,36.265488,28.6,78.1,234.2,1.4
08/01/2021 02:42:00,19.7,0.815,28.472973,17.8,,0.4,0.8,18.9,34.079377,28.3,78.1,249.9,1.2
08/01/2021 02:43:00,19.5,0.815,28.873684,17.8,,0.38,0.7,18.8,34.708258,28.4,78.1,254.9,1.9
08/01/2021 02:44:00,19.8,0.815,32.583784,17.8,,0.41,0.8,19.0,39.320055,29.6,77.8,268.5,1.3
08/01/2021 02:45:00,19.9,0.815,36.894872,17.8,,0.46,0.8,19.0,44.271247,30.5,77.3,253.3,1.0
08/01/2021 02:46:00,19.8,0.815,37.154286,17.8,,0.51,0.8,18.9,44.391034,30.8,77.3,259.9,2.0
08/01/2021 02:47:00,26.4,0.815,33.159459,17.8,,0.56,2.7,23.7,39.340019,29.9,77.3,295.2,2.1
08/01/2021 02:48:00,16.0,0.815,28.068421,17.8,,0.54,0.4,15.5,33.640158,28.0,77.0,308.3,1.5
08/01/2021 02:49:00,18.7,0.815,29.348718,17.8,,0.41,0.9,17.7,35.377069,28.8,76.6,271.4,1.5
08/01/2021 02:50:00,23.0,0.815,30.454054,17.8,,0.38,1.4,21.6,36.365311,29.7,76.6,263.8,1.3
08/01/2021 02:51:00,23.1,0.815,30.344444,17.8,,0.38,1.4,21.7,36.614867,29.1,76.6,279.6,1.7
08/01/2021 02:52:00,22.7,0.815,34.705263,17.8,,0.39,1.3,21.4,41.855544,30.2,76.6,284.2,1.1
08/01/2021 02:53:00,22.1,0.815,35.410811,17.8,,0.41,1.2,20.8,41.885491,31.0,76.6,287.7,1.2
08/01/2021 02:54:00,21.1,0.818,31.921053,17.8,,0.37,1.1,19.9,38.238649,30.3,76.6,311.3,1.0
08/01/2021 02:55:00,20.5,0.819,32.666667,17.8,,0.37,1.0,19.4,38.680532,30.5,76.6,302.1,1.2
08/01/2021 02:56:00,20.7,0.818,30.432432,17.8,,0.43,0.9,19.7,36.259284,29.7,76.9,296.9,1.0
08/01/2021 02:57:00,20.5,0.819,29.633333,17.8,,0.52,0.8,19.6,35.360397,29.1,77.3,278.0,1.1
08/01/2021 02:58:00,20.1,0.815,31.266667,17.8,,0.43,0.7,19.3,37.862647,29.8,77.7,307.2,1.5
08/01/2021 02:59:00,19.9,0.815,33.505882,17.8,,0.4,0.7,19.2,40.028794,29.9,78.1,277.0,1.4
08/01/2021 03:00:00,20.0,0.815,32.931579,17.8,,0.39,0.6,19.3,39.499735,29.6,78.5,267.6,0.6
08/01/2021 03:01:00,20.6,0.815,33.01,17.8,,0.37,0.7,19.9,39.429859,29.7,79.2,311.0,0.5
08/01/2021 03:02:00,21.6,0.815,33.395,17.8,,0.37,0.7,20.8,40.298314,31.0,79.7,24.0,1.0
08/01/2021 03:03:00,21.9,0.818,34.0,17.8,,0.42,0.7,21.1,39.910223,32.0,80.0,22.9,0.8
08/01/2021 03:04:00,21.0,0.819,31.01,17.8,,0.5,0.6,20.3,37.173578,29.6,80.8,30.4,0.6
08/01/2021 03:05:00,20.7,0.815,32.987179,17.8,,0.55,0.6,20.0,39.569611,30.5,81.3,56.6,0.5
08/01/2021 03:06:00,20.1,0.818,32.625,17.5,,0.61,0.6,19.4,38.70725,30.3,81.6,70.0,0.6
08/01/2021 03:07:00,19.4,0.822,30.86,17.0,,0.47,0.5,18.8,36.519932,30.7,82.0,57.0,0.7
08/01/2021 03:08:00,18.3,0.819,31.425641,17.0,,0.37,0.5,17.8,37.518778,30.3,82.4,38.7,0.4
08/01/2021 03:09:00,17.0,0.818,32.865,17.0,,0.4,0.4,16.5,39.114591,30.5,82.8,25.7,0.4
08/01/2021 03:10:00,15.5,0.819,33.242105,17.0,,0.45,0.3,15.1,39.586346,32.1,82.8,60.2,0.7
08/01/2021 03:11:00,14.2,0.815,32.16,17.0,,0.43,0.3,13.9,38.786394,31.2,83.1,19.8,1.2
08/01/2021 03:12:00,13.0,0.815,30.87931,17.0,,0.39,0.3,12.7,36.76544,30.2,83.6,18.4,1.0
08/01/2021 03:13:00,11.9,0.815,32.064706,17.0,,0.31,0.3,11.5,38.348355,30.9,83.6,19.5,0.9
08/01/2021 03:14:00,10.9,0.815,31.46,17.0,,0.29,0.3,10.6,37.711207,30.2,83.6,9.4,0.8
08/01/2021 03:15:00,10.1,0.815,34.18,17.0,,0.3,0.2,9.8,41.215522,30.1,83.6,345.4,0.7
08/01/2021 03:16:00,9.7,0.815,34.64,17.0,,0.31,0.2,9.4,40.777482,30.2,83.6,27.9,0.3
08/01/2021 03:17:00,9.4,0.815,30.642857,17.0,,0.32,0.2,9.1,36.357267,30.2,83.6,57.9,0.4
08/01/2021 03:18:00,9.3,0.815,31.126316,17.0,,0.42,0.2,9.0,37.064103,30.6,83.6,12.5,0.3
08/01/2021 03:19:00,9.2,0.818,31.62,17.0,,0.42,0.2,8.9,38.039988,30.3,83.9,356.2,0.1
08/01/2021 03:20:00,9.6,0.822,33.53,17.0,,0.4,0.2,9.3,39.382304,31.1,84.7,347.5,0.4
08/01/2021 03:21:00,10.3,0.822,31.185,17.0,,0.4,0.2,10.0,37.023314,30.0,84.8,296.8,0.3
08/01/2021 03:22:00,11.1,0.822,31.9,17.0,,0.37,0.2,10.9,37.783324,30.2,84.7,321.3,0.5
08/01/2021 03:23:00,11.4,0.822,31.182051,17.0,,0.34,0.2,11.2,36.796299,30.5,84.8,11.2,0.0
08/01/2021 03:24:00,11.7,0.822,29.694737,17.0,,0.32,0.2,11.5,35.118356,29.6,84.4,94.2,0.0
08/01/2021 03:25:00,11.9,0.819,29.615,17.0,,0.32,0.2,11.7,35.276601,29.5,84.4,123.4,0.0
08/01/2021 03:26:00,12.1,0.815,30.095,17.0,,0.32,0.2,11.9,35.929183,30.0,84.4,107.6,0.4
08/01/2021 03:27:00,12.2,0.815,30.114286,17.0,,0.31,0.2,12.0,35.919228,30.0,84.7,33.8,0.0
08/01/2021 03:28:00,12.3,0.818,30.953846,17.0,,0.32,0.2,12.0,36.661731,30.6,85.2,7.1,0.0
08/01/2021 03:29:00,11.9,0.819,32.055,17.0,,0.34,0.2,11.6,,31.2,85.2,357.7,0.0
08/01/2021 03:30:00,11.6,0.815,32.235,17.0,,0.32,0.2,11.3,38.35831,31.3,85.2,356.1,0.0
08/01/2021 03:31:00,11.6,0.818,31.969231,17.0,,0.31,0.2,11.3,38.234679,31.1,85.5,354.4,0.0
08/01/2021 03:32:00,11.6,0.819,32.93,17.0,,0.33,0.2,11.3,38.963742,31.8,85.9,355.0,0.0
08/01/2021 03:33:00,11.5,0.818,32.69,17.0,,0.32,0.2,11.2,39.175335,31.4,85.9,357.4,0.0
