InstrumentName, Woods Park
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,PM1.0,PM10.0,PM2.5
08/01/2021 00:01:44,6.23,8.47,8.03
08/01/2021 00:03:44,6.25,7.54,7.46
08/01/2021 00:05:44,6.19,8.7,7.91
08/01/2021 00:07:44,5.82,8.39,7.49
08/01/2021 00:09:44,6.27,8.63,8.25
08/01/2021 00:11:44,6.32,8.56,8.14
08/01/2021 00:13:44,6.44,8.93,8.26
08/01/2021 00:15:44,6.29,8.25,8.02
08/01/2021 00:17:44,5.86,8.07,7.75
08/01/2021 00:19:44,6.19,7.78,7.62
08/01/2021 00:21:44,6.07,7.86,7.6
08/01/2021 00:23:44,7.38,9.2,9.07
08/01/2021 00:25:44,6.53,9.07,8.47
08/01/2021 00:27:44,5.92,7.77,7.23
08/01/2021 00:29:44,6.45,8.4,8.17
08/01/2021 00:31:44,6.29,8.36,7.66
08/01/2021 00:33:44,6.28,8.38,8.02
08/01/2021 00:35:44,6.17,8.19,8.07
08/01/2021 00:37:44,7.16,9.52,9.02
08/01/2021 00:39:44,7.04,9.93,8.91
08/01/2021 00:41:44,6.44,8.49,8.2
08/01/2021 00:43:44,6.8,9.37,8.87
08/01/2021 00:45:44,6.57,9.26,8.93
08/01/2021 00:47:44,7.04,8.41,8.41
08/01/2021 00:49:44,7.09,9.0,8.65
08/01/2021 00:51:45,6.67,8.78,8.26
08/01/2021 00:53:45,6.88,9.02,8.41
08/01/2021 00:55:45,8.97,12.1,11.66
08/01/2021 00:57:45,8.08,11.45,10.58
08/01/2021 00:59:45,8.28,11.79,11.0
08/01/2021 01:01:45,7.93,10.11,9.95
08/01/2021 01:03:45,7.83,10.61,10.14
08/01/2021 01:05:45,6.98,9.08,8.69
08/01/2021 01:07:45,6.59,8.61,8.49
08/01/2021 01:09:45,7.11,9.66,9.05
08/01/2021 01:11:45,7.75,9.67,9.44
08/01/2021 01:13:45,8.15,11.37,10.63
08/01/2021 01:15:45,14.75,22.59,21.49
08/01/2021 01:17:45,19.81,32.32,29.35
08/01/2021 01:43:45,7.93,10.54,10.19
08/01/2021 01:47:45,6.64,8.8,8.75
08/01/2021 01:49:45,6.83,9.29,9.1
08/01/2021 01:53:45,6.92,9.25,8.8
08/01/2021 01:55:45,7.23,8.93,8.67
08/01/2021 01:59:45,6.8,9.2,9.03
08/01/2021 02:01:45,6.42,8.68,8.37
08/01/2021 02:03:45,6.36,7.69,7.66
08/01/2021 02:05:45,6.68,8.25,8.0
08/01/2021 02:07:45,6.18,8.86,8.35
08/01/2021 02:09:45,6.39,8.75,8.42
08/01/2021 02:11:45,6.83,9.0,8.83
08/01/2021 02:13:45,6.61,8.29,7.89
08/01/2021 02:15:45,6.41,8.62,8.09
08/01/2021 02:17:46,6.31,8.0,8.0
08/01/2021 02:19:45,6.77,8.88,8.53
08/01/2021 02:21:45,6.21,8.36,7.79
08/01/2021 02:23:45,6.09,7.79,7.62
08/01/2021 02:25:45,6.57,8.4,8.4
08/01/2021 02:27:45,6.88,8.53,8.31
08/01/2021 02:29:45,7.03,8.61,8.51
08/01/2021 02:31:45,5.42,7.09,7.09
08/01/2021 02:33:45,5.9,7.61,7.51
08/01/2021 02:35:45,6.25,8.27,8.17
08/01/2021 02:37:45,6.37,8.34,7.93
08/01/2021 02:39:45,6.39,8.25,8.0
08/01/2021 02:41:45,5.82,7.26,7.09
08/01/2021 02:43:45,6.45,8.98,8.53
