InstrumentName, Woods Park B
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,PM1.0,PM10.0,PM2.5
08/01/2021 00:01:47,5.44,7.63,7.18
08/01/2021 00:03:47,5.71,7.69,7.12
08/01/2021 00:05:47,5.57,7.69,7.22
08/01/2021 00:07:47,6.19,8.12,7.72
08/01/2021 00:09:47,6.11,8.51,8.29
08/01/2021 00:11:47,4.84,7.05,6.3
08/01/2021 00:13:47,5.77,7.95,7.55
08/01/2021 00:15:47,5.76,8.58,7.51
08/01/2021 00:17:47,5.98,7.89,7.71
08/01/2021 00:19:47,5.62,8.11,7.48
08/01/2021 00:21:47,5.8,8.31,7.88
08/01/2021 00:23:47,5.98,7.8,7.58
08/01/2021 00:25:47,6.2,8.23,8.14
08/01/2021 00:27:47,5.86,8.16,7.45
08/01/2021 00:29:47,6.19,8.5,7.76
08/01/2021 00:31:47,5.56,8.41,7.75
08/01/2021 00:33:47,5.76,8.16,7.34
08/01/2021 00:35:47,5.62,9.18,7.93
08/01/2021 00:37:47,5.95,8.38,7.84
08/01/2021 00:39:47,6.19,7.61,7.44
08/01/2021 00:41:47,6.03,8.86,8.38
08/01/2021 00:43:47,6.26,8.72,8.67
08/01/2021 00:45:47,5.57,7.53,7.07
08/01/2021 00:47:47,6.81,9.43,9.03
08/01/2021 00:49:47,5.98,8.12,7.75
08/01/2021 00:51:48,6.38,9.17,8.43
08/01/2021 00:53:48,5.85,8.32,7.85
08/01/2021 00:55:48,8.6,12.57,11.53
08/01/2021 00:57:48,8.3,11.62,10.95
08/01/2021 00:59:48,7.9,11.21,10.45
08/01/2021 01:01:48,6.75,8.83,8.53
08/01/2021 01:03:48,7.09,9.53,8.69
08/01/2021 01:05:48,6.39,8.55,8.05
08/01/2021 01:07:48,6.34,8.28,7.81
08/01/2021 01:09:48,5.82,8.32,7.47
08/01/2021 01:11:48,5.95,8.63,7.97
08/01/2021 01:13:48,8.91,12.48,11.43
08/01/2021 01:15:48,15.74,26.33,23.74
08/01/2021 01:17:48,18.98,33.03,28.51
08/01/2021 01:43:48,6.63,10.56,9.49
08/01/2021 01:47:48,6.79,9.05,8.3
08/01/2021 01:49:48,6.21,8.45,7.82
08/01/2021 01:53:48,5.88,7.88,7.55
08/01/2021 01:55:48,6.55,8.67,8.07
08/01/2021 01:57:48,6.08,8.73,7.83
08/01/2021 01:59:48,5.74,7.38,7.19
08/01/2021 02:01:48,6.24,7.87,7.82
08/01/2021 02:03:48,5.84,7.64,7.31
08/01/2021 02:05:48,6.1,7.6,7.6
08/01/2021 02:07:48,5.76,8.31,7.14
08/01/2021 02:09:48,6.45,8.87,8.64
08/01/2021 02:11:48,6.09,8.05,7.55
08/01/2021 02:13:48,5.86,8.07,7.34
08/01/2021 02:15:48,5.49,8.37,7.49
08/01/2021 02:17:49,5.75,7.47,7.28
08/01/2021 02:19:48,5.95,7.47,7.18
08/01/2021 02:21:48,5.82,7.53,7.27
08/01/2021 02:23:48,5.38,7.25,6.65
08/01/2021 02:25:48,5.38,7.09,6.86
08/01/2021 02:27:48,5.89,7.57,7.21
08/01/2021 02:29:48,5.92,7.67,7.43
08/01/2021 02:31:48,5.45,7.3,7.17
08/01/2021 02:33:48,5.81,7.88,7.51
08/01/2021 02:35:48,5.8,8.7,7.73
08/01/2021 02:37:48,6.12,8.4,7.98
08/01/2021 02:39:48,5.58,8.0,7.31
08/01/2021 02:41:48,5.41,8.0,7.09
08/01/2021 02:43:48,5.7,8.45,7.59
08/01/2021 02:45:48,6.17,8.43,7.98
08/01/2021 02:47:48,5.36,7.75,7.32
08/01/2021 02:49:48,5.54,7.66,7.29
08/01/2021 02:51:49,5.88,8.38,7.71
08/01/2021 02:53:49,6.0,8.85,7.87
08/01/2021 02:55:49,5.86,8.26,7.44
08/01/2021 02:57:49,5.82,8.25,7.54
08/01/2021 02:59:49,6.24,8.14,7.5
08/01/2021 03:01:49,5.95,8.29,7.9
08/01/2021 03:03:50,5.9,7.85,7.27
08/01/2021 03:05:49,5.44,7.77,7.0
08/01/2021 03:07:49,5.65,7.74,7.49
08/01/2021 03:09:49,5.58,7.32,6.97
08/01/2021 03:11:49,5.67,7.45,7.2
08/01/2021 03:13:49,5.64,7.52,7.27
08/01/2021 03:15:49,5.55,7.73,6.91
08/01/2021 03:17:49,5.97,8.4,7.83
08/01/2021 03:19:49,5.98,7.98,7.83
08/01/2021 03:21:49,5.56,8.07,7.49
08/01/2021 03:23:49,5.7,7.95,7.64
08/01/2021 03:25:49,5.41,8.31,7.62
08/01/2021 03:27:49,6.2,8.37,7.49
08/01/2021 03:29:49,5.95,8.26,7.79
08/01/2021 03:31:49,5.81,8.05,7.51
08/01/2021 03:33:49,5.1,6.42,6.27
08/01/2021 03:35:49,5.53,7.97,6.78
08/01/2021 03:37:49,5.67,7.83,7.24
08/01/2021 03:39:49,5.41,7.83,6.88
08/01/2021 03:41:49,6.0,8.59,7.84
08/01/2021 03:43:49,5.12,7.59,6.97
08/01/2021 03:45:49,6.17,8.08,7.69
08/01/2021 03:47:49,5.59,7.38,7.25
08/01/2021 03:49:49,5.5,8.2,7.73
08/01/2021 03:51:49,5.75,7.9,7.19
08/01/2021 03:53:49,5.71,8.34,7.7
08/01/2021 03:55:51,6.26,8.33,8.07
08/01/2021 03:57:49,5.53,7.65,7.2
08/01/2021 04:01:50,5.93,7.93,7.74
08/01/2021 04:03:50,5.98,7.58,7.46
08/01/2021 04:05:50,5.92,8.34,7.81
08/01/2021 04:07:50,5.24,7.86,6.98
08/01/2021 04:09:52,6.5,8.84,8.23
08/01/2021 04:11:50,5.62,8.34,7.47
08/01/2021 04:13:49,6.31,8.15,7.83
08/01/2021 04:15:50,5.58,7.53,6.95
08/01/2021 04:17:50,5.83,8.47,7.91
08/01/2021 04:19:49,5.77,8.12,7.95
08/01/2021 04:21:49,5.86,8.19,7.68
08/01/2021 04:23:49,5.67,7.22,7.05
08/01/2021 04:25:49,6.4,8.38,8.12
08/01/2021 04:27:49,6.69,8.67,8.5
08/01/2021 04:29:49,6.19,9.2,8.24
08/01/2021 04:31:49,6.27,8.36,7.97
08/01/2021 04:33:49,5.84,8.21,7.48
08/01/2021 04:35:49,5.84,7.62,7.14
08/01/2021 04:37:50,5.11,6.98,6.86
08/01/2021 04:39:49,5.75,7.98,7.61
08/01/2021 04:41:50,5.6,7.86,7.1
08/01/2021 04:43:49,6.32,8.47,7.72
08/01/2021 04:45:50,6.36,8.95,8.32
08/01/2021 04:47:49,5.81,7.51,7.29
08/01/2021 04:49:49,5.64,7.9,7.69
08/01/2021 04:51:50,5.07,7.34,7.11
08/01/2021 04:53:50,6.0,7.69,7.08
08/01/2021 04:57:50,4.91,7.53,6.68
08/01/2021 04:59:50,5.41,6.69,6.66
08/01/2021 05:01:50,5.73,8.15,7.39
08/01/2021 05:03:50,5.43,6.97,6.71
08/01/2021 05:05:50,4.96,7.18,6.32
08/01/2021 05:07:50,5.33,7.05,6.77
08/01/2021 05:09:50,5.48,7.19,6.84
08/01/2021 05:11:50,5.41,8.2,7.39
08/01/2021 05:13:50,5.24,7.09,6.6
08/01/2021 05:15:50,5.14,7.27,6.62
08/01/2021 05:17:50,5.15,6.75,6.63
08/01/2021 05:19:50,4.97,6.19,6.05
08/01/2021 05:23:50,4.82,6.52,6.48
08/01/2021 05:25:50,4.66,6.29,6.14
08/01/2021 05:27:50,4.85,6.72,6.27
08/01/2021 05:29:50,4.78,6.02,5.72
08/01/2021 05:33:50,5.12,7.17,6.85
08/01/2021 05:35:50,5.19,7.64,6.5
08/01/2021 05:37:50,4.81,6.76,6.33
08/01/2021 05:39:50,4.89,6.55,6.34
08/01/2021 05:41:50,4.88,7.55,6.91
08/01/2021 05:43:50,4.64,7.02,6.49
08/01/2021 05:45:50,4.79,6.83,6.33
08/01/2021 05:47:50,4.68,6.75,6.4
08/01/2021 05:49:50,4.98,6.63,6.11
08/01/2021 05:51:51,4.68,6.39,6.05
08/01/2021 05:53:51,4.53,6.68,6.46
08/01/2021 05:55:51,4.84,6.5,6.26
08/01/2021 05:57:51,4.58,6.81,6.29
08/01/2021 05:59:51,4.78,6.71,6.36
08/01/2021 06:01:51,4.91,6.54,6.38
08/01/2021 06:03:51,5.02,6.86,6.41
08/01/2021 06:05:51,4.48,5.93,5.93
08/01/2021 06:07:51,4.97,6.44,6.44
08/01/2021 06:09:51,4.07,5.54,5.16
08/01/2021 06:11:51,4.39,6.26,5.84
08/01/2021 06:13:51,4.47,6.03,6.03
08/01/2021 06:15:51,4.81,6.31,6.25
08/01/2021 06:17:51,4.29,6.05,5.53
08/01/2021 06:19:51,4.41,6.55,5.54
08/01/2021 06:21:51,4.78,6.05,5.88
08/01/2021 06:23:51,4.37,6.47,5.72
08/01/2021 06:25:51,3.95,5.36,5.24
08/01/2021 06:27:51,4.45,5.89,5.57
08/01/2021 06:29:51,4.32,6.05,5.59
08/01/2021 06:31:51,4.0,5.51,5.41
08/01/2021 06:33:51,3.83,5.32,5.03
08/01/2021 06:35:51,4.46,6.44,6.0
08/01/2021 06:37:51,4.22,6.1,5.41
08/01/2021 06:39:51,4.07,5.78,5.3
08/01/2021 06:41:51,4.32,6.03,5.76
08/01/2021 06:43:51,4.4,6.18,5.84
08/01/2021 06:47:51,3.9,5.51,5.15
08/01/2021 06:51:51,4.21,5.96,5.59
08/01/2021 06:53:51,4.29,5.8,5.51
08/01/2021 06:55:51,4.45,5.9,5.69
08/01/2021 06:59:51,4.76,6.37,6.14
08/01/2021 07:03:51,4.45,6.14,5.83
08/01/2021 07:07:51,4.49,5.93,5.75
08/01/2021 07:09:51,4.97,6.15,5.93
08/01/2021 07:13:51,4.84,6.39,5.95
08/01/2021 07:17:51,4.75,6.93,6.32
08/01/2021 07:21:51,4.77,6.96,6.09
08/01/2021 07:25:51,4.66,6.15,5.81
08/01/2021 07:27:51,4.61,6.42,6.19
08/01/2021 07:29:51,5.04,7.0,6.35
08/01/2021 07:33:51,4.64,7.32,6.54
08/01/2021 07:37:51,5.12,7.25,6.37
08/01/2021 07:41:51,5.16,7.25,6.7
08/01/2021 07:45:51,5.43,7.15,6.95
08/01/2021 07:49:51,3.95,5.67,5.44
08/01/2021 07:51:52,5.0,6.44,5.92
08/01/2021 07:53:52,5.18,7.14,6.59
08/01/2021 07:55:52,4.59,6.12,6.08
08/01/2021 07:59:52,5.22,7.5,7.02
08/01/2021 08:03:52,4.91,6.93,6.48
08/01/2021 08:07:52,5.03,6.69,6.53
08/01/2021 08:11:52,4.33,6.55,5.86
08/01/2021 08:13:52,5.1,6.71,6.44
08/01/2021 08:15:52,4.32,6.36,5.93
08/01/2021 08:19:52,4.53,5.98,5.68
08/01/2021 08:23:52,4.77,6.62,6.3
08/01/2021 08:27:52,3.84,5.6,5.4
08/01/2021 08:31:52,4.62,6.92,5.77
08/01/2021 08:35:52,4.7,6.07,5.52
08/01/2021 08:37:52,4.34,6.5,6.02
08/01/2021 08:39:52,4.64,6.78,6.03
08/01/2021 08:43:52,4.54,6.25,6.09
08/01/2021 08:47:52,3.97,6.76,5.41
08/01/2021 08:51:53,4.64,6.02,5.91
08/01/2021 08:53:53,4.0,5.2,5.12
08/01/2021 08:55:53,4.54,6.35,5.81
08/01/2021 08:59:53,3.76,5.68,5.25
08/01/2021 09:03:53,4.48,6.22,5.95
08/01/2021 09:07:53,4.68,6.2,5.88
08/01/2021 09:11:53,4.25,5.59,5.47
