InstrumentName, NREL
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,O3
08/01/2021 00:00:00,59.0
08/01/2021 01:00:00,54.0
08/01/2021 02:00:00,54.0
08/01/2021 03:00:00,52.0
08/01/2021 04:00:00,49.0
08/01/2021 05:00:00,48.0
08/01/2021 06:00:00,44.0
08/01/2021 07:00:00,40.0
08/01/2021 08:00:00,38.0
08/01/2021 09:00:00,39.0
08/01/2021 10:00:00,36.0
08/01/2021 11:00:00,37.0
08/01/2021 12:00:00,31.0
08/01/2021 13:00:00,33.0
08/01/2021 14:00:00,38.0
08/01/2021 15:00:00,53.0
08/01/2021 16:00:00,64.0
08/01/2021 17:00:00,66.0
08/01/2021 18:00:00,68.0
08/01/2021 19:00:00,68.0
08/01/2021 20:00:00,70.0
08/01/2021 21:00:00,72.0
08/01/2021 22:00:00,76.0
08/01/2021 23:00:00,80.0
08/02/2021 00:00:00,80.0
08/02/2021 01:00:00,77.0
08/02/2021 02:00:00,78.0
08/02/2021 03:00:00,70.0
08/02/2021 04:00:00,64.0
08/02/2021 05:00:00,60.0
08/02/2021 06:00:00,54.0
08/02/2021 07:00:00,49.0
08/02/2021 08:00:00,46.0
08/02/2021 09:00:00,46.0
08/02/2021 10:00:00,42.0
08/02/2021 11:00:00,39.0
08/02/2021 12:00:00,38.0
08/02/2021 14:00:00,38.0
08/02/2021 15:00:00,43.0
08/02/2021 16:00:00,58.0
08/02/2021 17:00:00,68.0
08/02/2021 18:00:00,71.0
08/02/2021 19:00:00,83.0
08/02/2021 20:00:00,87.0
08/02/2021 21:00:00,97.0
08/02/2021 22:00:00,104.0
08/02/2021 23:00:00,99.0
08/03/2021 00:00:00,90.0
08/03/2021 01:00:00,68.0
08/03/2021 02:00:00,56.0
08/03/2021 03:00:00,54.0
08/03/2021 04:00:00,55.0
08/03/2021 05:00:00,53.0
08/03/2021 06:00:00,52.0
08/03/2021 07:00:00,52.0
08/03/2021 08:00:00,48.0
08/03/2021 09:00:00,47.0
08/03/2021 10:00:00,47.0
08/03/2021 11:00:00,46.0
08/03/2021 12:00:00,42.0
08/03/2021 13:00:00,47.0
08/03/2021 14:00:00,43.0
08/03/2021 15:00:00,45.0
08/03/2021 16:00:00,54.0
08/03/2021 17:00:00,63.0
08/03/2021 18:00:00,65.0
