InstrumentName, La Casa
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
08/03/2021 05:00:00,0.224,,41.0,20.0,9.2,0.0
08/03/2021 06:00:00,0.218,11.0,34.0,21.2,10.2,0.0
08/03/2021 07:00:00,0.212,11.0,27.0,19.7,9.3,
08/03/2021 08:00:00,0.198,9.0,30.0,17.7,9.6,0.0
08/03/2021 09:00:00,0.193,9.0,30.0,19.0,10.3,0.0
08/03/2021 10:00:00,0.235,11.0,25.0,19.1,10.2,0.0
08/03/2021 11:00:00,0.331,19.0,14.0,24.4,10.6,0.0
08/03/2021 12:00:00,0.443,37.0,2.0,39.9,13.5,0.0
08/03/2021 13:00:00,0.506,32.0,4.0,41.4,13.3,
08/03/2021 14:00:00,0.472,30.0,11.0,37.8,14.3,
08/03/2021 15:00:00,0.391,21.0,30.0,43.9,15.4,
08/03/2021 16:00:00,0.251,9.0,50.0,31.9,13.5,
08/03/2021 17:00:00,0.234,5.0,60.0,23.0,10.5,
08/03/2021 18:00:00,0.237,5.0,62.0,20.5,9.7,
08/03/2021 19:00:00,0.256,4.0,66.0,24.6,12.9,
08/03/2021 20:00:00,0.276,,69.0,31.0,16.5,
08/03/2021 21:00:00,0.312,,62.0,32.9,12.7,
08/03/2021 22:00:00,0.283,7.0,55.0,19.3,8.5,
08/03/2021 23:00:00,0.305,7.0,52.0,19.0,10.1,
08/04/2021 00:00:00,0.314,11.0,49.0,23.1,11.6,
08/04/2021 01:00:00,0.241,11.0,55.0,33.2,11.8,
08/04/2021 02:00:00,0.238,13.0,49.0,29.0,11.6,
08/04/2021 03:00:00,0.218,3.0,52.0,15.4,8.4,
08/04/2021 04:00:00,0.198,3.0,48.0,11.8,6.4,
08/04/2021 05:00:00,0.197,,38.0,11.3,5.6,
08/04/2021 06:00:00,0.198,5.0,33.0,10.5,5.5,
08/04/2021 07:00:00,0.219,7.0,31.0,12.1,5.8,
08/04/2021 08:00:00,0.202,4.0,26.0,10.7,5.0,
08/04/2021 09:00:00,0.217,6.0,20.0,11.1,5.2,
08/04/2021 10:00:00,0.157,9.0,16.0,10.4,4.5,
08/04/2021 11:00:00,0.143,10.0,15.0,10.0,3.9,
08/04/2021 12:00:00,0.209,10.0,13.0,9.7,3.8,
08/04/2021 13:00:00,0.259,11.0,13.0,10.5,3.9,
08/04/2021 14:00:00,0.299,13.0,25.0,15.4,5.2,
08/04/2021 15:00:00,0.294,17.0,34.0,19.3,7.1,
08/04/2021 16:00:00,0.281,19.0,41.0,34.3,10.2,
08/04/2021 17:00:00,0.259,9.0,58.0,29.4,12.4,
08/04/2021 18:00:00,0.254,5.0,64.0,27.4,15.0,
08/04/2021 19:00:00,0.297,5.0,65.0,32.6,18.3,0.0
08/04/2021 20:00:00,0.32,5.0,65.0,37.9,20.7,0.0
08/04/2021 21:00:00,0.272,5.0,67.0,35.5,21.0,0.0
08/04/2021 22:00:00,0.275,5.0,68.0,40.8,22.6,0.0
08/04/2021 23:00:00,0.282,6.0,63.0,44.4,25.1,0.0
08/05/2021 00:00:00,0.301,6.0,64.0,46.5,27.1,0.0
08/05/2021 01:00:00,0.337,10.0,59.0,51.8,31.1,0.0
08/05/2021 02:00:00,0.472,20.0,43.0,58.2,33.5,0.0
08/05/2021 03:00:00,0.62,24.0,29.0,62.8,33.3,0.0
08/05/2021 04:00:00,0.347,12.0,38.0,43.7,27.1,0.0
08/05/2021 05:00:00,0.358,,35.0,44.3,27.8,0.0
08/05/2021 06:00:00,0.326,8.0,36.0,44.7,27.7,0.0
08/05/2021 08:00:00,0.406,13.0,20.0,44.6,27.9,0.0
08/05/2021 09:00:00,0.357,9.0,27.0,42.9,27.5,0.0
08/05/2021 10:00:00,0.37,10.0,23.0,42.6,27.1,0.0
08/05/2021 11:00:00,0.385,17.0,17.0,43.4,27.3,0.0
08/05/2021 12:00:00,0.487,21.0,11.0,47.9,28.4,0.0
08/05/2021 13:00:00,0.603,24.0,11.0,53.7,29.8,0.0
08/05/2021 14:00:00,0.615,25.0,15.0,59.1,30.3,0.0
08/05/2021 15:00:00,0.451,16.0,32.0,56.7,28.6,0.0
08/05/2021 16:00:00,0.383,,42.0,56.5,29.3,0.0
08/05/2021 17:00:00,0.38,,53.0,52.2,29.9,0.0
08/05/2021 18:00:00,0.28,,65.0,47.9,29.2,0.0
08/05/2021 19:00:00,0.256,,69.0,48.4,29.9,0.0
08/05/2021 20:00:00,0.255,3.0,73.0,47.5,30.7,0.0
08/05/2021 21:00:00,0.266,3.0,75.0,47.9,30.5,0.0
08/05/2021 22:00:00,0.249,4.0,76.0,46.8,29.6,0.0
08/05/2021 23:00:00,0.243,3.0,72.0,46.0,29.2,0.0
08/06/2021 00:00:00,0.251,6.0,67.0,47.5,29.7,0.0
08/06/2021 01:00:00,0.238,5.0,62.0,46.0,28.1,0.0
08/06/2021 02:00:00,0.381,14.0,47.0,52.1,31.7,0.0
08/06/2021 03:00:00,0.375,16.0,46.0,59.0,34.1,0.0
08/06/2021 04:00:00,0.318,11.0,52.0,51.5,31.1,0.0
08/06/2021 05:00:00,0.311,,42.0,53.3,32.7,0.0
08/06/2021 06:00:00,0.304,8.0,34.0,48.0,31.3,0.0
08/06/2021 07:00:00,0.249,5.0,38.0,43.6,28.1,
08/06/2021 08:00:00,0.248,6.0,36.0,40.9,26.9,0.0
08/06/2021 09:00:00,0.21,6.0,32.0,39.0,25.1,0.0
08/06/2021 10:00:00,0.26,8.0,26.0,37.7,24.6,0.0
08/06/2021 11:00:00,0.309,11.0,25.0,40.2,26.1,0.0
08/06/2021 12:00:00,0.408,21.0,15.0,42.8,25.0,0.0
08/06/2021 13:00:00,0.433,20.0,,50.0,26.2,0.0
08/06/2021 14:00:00,,13.0,,54.8,24.8,0.0
08/06/2021 15:00:00,0.332,12.0,,57.4,23.7,
08/06/2021 16:00:00,0.244,11.0,,53.6,22.0,
08/06/2021 17:00:00,0.232,12.0,56.0,45.4,19.8,
08/06/2021 18:00:00,0.203,10.0,65.0,47.4,19.0,
08/06/2021 19:00:00,0.172,7.0,59.0,34.4,15.8,0.0
08/06/2021 20:00:00,0.185,6.0,53.0,26.1,12.9,0.0
08/06/2021 21:00:00,0.206,9.0,50.0,25.8,12.5,0.0
08/06/2021 22:00:00,0.188,6.0,57.0,27.4,11.1,0.0
08/06/2021 23:00:00,0.222,10.0,56.0,36.9,12.2,0.0
08/07/2021 00:00:00,0.291,19.0,44.0,42.3,13.0,0.0
08/07/2021 01:00:00,0.36,20.0,43.0,40.1,13.4,0.0
08/07/2021 02:00:00,0.451,17.0,42.0,34.3,15.7,0.0
08/07/2021 03:00:00,0.304,11.0,44.0,32.6,14.0,0.0
08/07/2021 04:00:00,0.283,13.0,35.0,33.6,9.6,0.0
08/07/2021 05:00:00,0.235,,34.0,35.8,10.0,0.0
08/07/2021 06:00:00,0.171,14.0,31.0,34.4,9.0,0.0
08/07/2021 07:00:00,0.216,20.0,20.0,28.0,8.7,
08/07/2021 08:00:00,0.204,12.0,28.0,28.9,9.1,0.0
08/07/2021 09:00:00,0.206,13.0,25.0,29.3,9.7,0.0
08/07/2021 10:00:00,0.178,9.0,28.0,25.6,10.3,0.0
08/07/2021 11:00:00,0.189,12.0,22.0,25.8,10.8,0.0
08/07/2021 12:00:00,0.195,9.0,24.0,23.8,10.8,0.0
08/07/2021 13:00:00,0.21,10.0,25.0,25.8,11.0,0.0
08/07/2021 14:00:00,0.321,14.0,21.0,38.2,16.1,0.0
08/07/2021 15:00:00,0.323,13.0,33.0,78.8,37.2,0.0
08/07/2021 16:00:00,0.392,13.0,43.0,111.9,56.1,0.0
08/07/2021 17:00:00,0.446,6.0,53.0,140.0,73.8,0.0
08/07/2021 18:00:00,0.511,4.0,55.0,168.2,92.9,0.0
08/07/2021 19:00:00,0.485,5.0,59.0,148.7,82.4,0.0
08/07/2021 20:00:00,0.53,3.0,59.0,178.0,97.6,0.0
08/07/2021 21:00:00,0.572,4.0,59.0,190.8,108.9,0.0
08/07/2021 22:00:00,0.545,3.0,61.0,190.5,110.4,0.0
08/07/2021 23:00:00,0.509,5.0,60.0,169.8,97.4,0.0
08/08/2021 00:00:00,0.403,8.0,55.0,128.4,70.9,0.0
08/08/2021 01:00:00,0.345,17.0,44.0,102.3,54.0,0.0
08/08/2021 02:00:00,0.505,21.0,33.0,93.1,48.9,0.0
08/08/2021 03:00:00,0.675,25.0,23.0,97.2,53.3,0.0
08/08/2021 04:00:00,0.601,17.0,30.0,114.6,63.0,0.0
08/08/2021 05:00:00,0.627,,29.0,114.7,66.2,0.0
08/08/2021 06:00:00,0.641,22.0,20.0,129.2,76.2,0.0
08/08/2021 08:00:00,0.542,12.0,31.0,141.8,83.7,0.0
08/08/2021 09:00:00,0.546,11.0,32.0,143.2,85.7,0.0
08/08/2021 10:00:00,0.497,7.0,36.0,143.4,86.6,0.0
08/08/2021 11:00:00,0.505,10.0,34.0,139.1,83.5,0.0
08/08/2021 12:00:00,0.502,9.0,36.0,136.5,82.1,0.0
08/08/2021 13:00:00,0.515,11.0,34.0,136.0,81.4,0.0
08/08/2021 14:00:00,0.493,8.0,41.0,130.4,76.3,0.0
08/08/2021 15:00:00,0.482,10.0,47.0,122.0,70.0,0.0
08/08/2021 16:00:00,0.447,7.0,61.0,106.9,60.2,0.0
08/08/2021 17:00:00,0.382,6.0,72.0,88.8,49.8,0.0
08/08/2021 18:00:00,0.337,3.0,78.0,77.9,44.0,0.0
08/08/2021 19:00:00,0.334,3.0,80.0,75.5,42.7,0.0
08/08/2021 20:00:00,0.327,2.0,82.0,74.2,41.5,0.0
08/08/2021 21:00:00,0.321,2.0,86.0,72.0,41.2,0.0
08/08/2021 22:00:00,0.295,3.0,87.0,69.6,39.2,0.0
08/08/2021 23:00:00,0.29,3.0,87.0,66.2,38.0,0.0
08/09/2021 00:00:00,0.287,4.0,84.0,65.4,37.2,0.0
08/09/2021 01:00:00,0.314,8.0,77.0,63.0,35.6,0.0
08/09/2021 02:00:00,0.452,23.0,53.0,67.0,36.5,0.0
08/09/2021 03:00:00,0.58,22.0,41.0,73.7,40.1,0.0
08/09/2021 04:00:00,0.772,24.0,30.0,73.6,42.0,0.0
08/09/2021 05:00:00,0.782,,25.0,74.4,42.6,0.0
08/09/2021 06:00:00,0.478,13.0,38.0,73.0,42.4,0.0
08/09/2021 07:00:00,0.416,7.0,46.0,71.0,42.1,
08/09/2021 08:00:00,0.438,11.0,40.0,70.5,41.8,0.0
08/09/2021 09:00:00,0.337,5.0,47.0,64.1,37.2,0.0
08/09/2021 10:00:00,0.295,7.0,43.0,65.0,38.2,0.0
08/09/2021 11:00:00,0.344,16.0,31.0,64.5,37.9,0.0
08/09/2021 12:00:00,0.444,29.0,18.0,74.0,37.1,0.0
08/09/2021 13:00:00,,29.0,,81.6,35.4,0.0
08/09/2021 14:00:00,0.401,20.0,31.0,84.6,34.3,
08/09/2021 15:00:00,0.432,22.0,35.0,82.9,33.5,0.0
08/09/2021 16:00:00,0.432,19.0,52.0,82.5,35.6,0.0
08/09/2021 17:00:00,0.412,19.0,65.0,92.7,42.5,0.0
08/09/2021 18:00:00,0.33,6.0,79.0,83.8,42.4,0.0
08/09/2021 19:00:00,0.264,3.0,72.0,57.5,30.2,0.0
08/09/2021 20:00:00,0.286,,82.0,64.8,34.1,0.0
08/09/2021 21:00:00,0.299,,86.0,68.3,34.8,0.0
08/09/2021 22:00:00,0.313,,85.0,69.7,34.2,0.0
08/09/2021 23:00:00,0.3,8.0,83.0,68.8,33.4,0.0
08/10/2021 00:00:00,0.266,7.0,76.0,64.1,32.1,0.0
08/10/2021 01:00:00,0.286,10.0,59.0,63.5,26.2,0.0
08/10/2021 02:00:00,0.246,15.0,56.0,62.3,28.4,0.0
08/10/2021 03:00:00,0.139,15.0,47.0,56.0,27.8,0.0
08/10/2021 04:00:00,0.297,15.0,45.0,57.9,26.7,0.0
08/10/2021 05:00:00,0.2,,43.0,75.8,33.8,0.0
08/10/2021 06:00:00,0.149,9.0,43.0,68.0,32.3,0.0
08/10/2021 07:00:00,0.122,11.0,39.0,67.0,34.4,
08/10/2021 08:00:00,0.065,8.0,41.0,57.7,31.2,0.0
08/10/2021 09:00:00,0.111,16.0,29.0,61.1,30.9,0.0
08/10/2021 10:00:00,0.302,13.0,31.0,55.1,30.1,0.0
08/10/2021 11:00:00,0.319,10.0,34.0,55.6,31.0,0.0
08/10/2021 12:00:00,0.445,20.0,21.0,61.3,31.9,0.0
08/10/2021 13:00:00,0.59,34.0,11.0,80.0,36.1,0.0
08/11/2021 19:00:00,,,79.0,,,
08/11/2021 20:00:00,,,78.0,48.1,23.3,
08/11/2021 21:00:00,,,82.0,50.4,22.5,
08/11/2021 22:00:00,,,82.0,48.0,22.8,
08/11/2021 23:00:00,,,81.0,50.6,22.9,
08/12/2021 00:00:00,,,74.0,59.7,26.7,
08/12/2021 02:00:00,,,55.0,65.5,28.2,
08/12/2021 03:00:00,,,60.0,72.2,31.8,
08/12/2021 05:00:00,,,52.0,72.7,32.3,
08/12/2021 06:00:00,,,51.0,67.5,32.1,
08/12/2021 07:00:00,,,56.0,55.2,27.7,
08/12/2021 09:00:00,,,37.0,56.4,27.4,
08/12/2021 10:00:00,,,30.0,52.8,26.7,
08/12/2021 11:00:00,,,16.0,90.3,29.4,
08/12/2021 12:00:00,,,3.0,81.6,29.9,
08/12/2021 13:00:00,,,20.0,69.2,26.6,
08/12/2021 14:00:00,,,34.0,54.5,23.6,
08/12/2021 15:00:00,,,49.0,58.5,27.7,
08/12/2021 16:00:00,,,55.0,70.7,31.4,
08/12/2021 17:00:00,,,57.0,68.4,30.2,
08/12/2021 18:00:00,,,60.0,67.3,31.2,
08/12/2021 19:00:00,,,61.0,74.8,30.2,
08/12/2021 20:00:00,,,63.0,68.8,28.0,
08/12/2021 21:00:00,0.806,3.0,67.0,71.7,25.9,
08/12/2021 22:00:00,0.274,3.0,73.0,63.1,24.5,
08/12/2021 23:00:00,0.279,5.0,71.0,59.9,23.4,0.0
08/13/2021 00:00:00,0.26,6.0,67.0,60.4,20.8,0.0
08/13/2021 01:00:00,0.248,9.0,59.0,60.3,18.2,0.0
08/13/2021 02:00:00,0.265,13.0,49.0,57.8,17.9,0.0
08/13/2021 03:00:00,0.225,14.0,39.0,54.0,12.9,0.0
08/13/2021 04:00:00,0.245,13.0,46.0,40.9,12.7,0.0
08/13/2021 05:00:00,0.233,,52.0,30.4,12.4,0.0
08/13/2021 06:00:00,0.241,9.0,46.0,33.7,12.6,0.0
08/13/2021 07:00:00,0.239,7.0,43.0,33.3,12.9,
08/13/2021 09:00:00,0.193,7.0,27.0,44.5,10.5,0.0
08/13/2021 10:00:00,0.177,8.0,27.0,43.0,9.2,0.0
08/13/2021 11:00:00,0.207,12.0,21.0,41.0,8.9,0.0
08/13/2021 12:00:00,0.273,15.0,17.0,42.5,9.6,0.0
08/13/2021 13:00:00,0.267,13.0,21.0,40.1,9.3,0.0
08/13/2021 14:00:00,0.233,8.0,30.0,41.4,8.5,0.0
08/13/2021 15:00:00,0.231,8.0,37.0,47.1,,0.0
08/13/2021 16:00:00,,9.0,41.0,54.0,10.1,0.0
08/13/2021 17:00:00,0.252,7.0,52.0,54.4,11.0,
08/13/2021 18:00:00,0.231,8.0,61.0,57.4,11.7,0.0
08/13/2021 19:00:00,0.232,5.0,74.0,52.6,12.0,0.0
08/13/2021 20:00:00,0.221,5.0,84.0,51.3,12.5,0.0
08/13/2021 21:00:00,0.211,6.0,88.0,65.5,12.8,0.0
08/13/2021 22:00:00,0.212,7.0,85.0,57.7,12.3,0.0
08/13/2021 23:00:00,0.247,8.0,79.0,50.4,12.3,0.0
08/14/2021 00:00:00,0.255,8.0,78.0,47.7,12.3,0.0
08/14/2021 01:00:00,0.28,9.0,75.0,49.1,12.6,0.0
08/14/2021 02:00:00,0.302,10.0,68.0,58.9,13.3,0.0
08/14/2021 03:00:00,0.291,11.0,57.0,55.7,12.8,0.0
08/14/2021 04:00:00,0.435,15.0,43.0,53.5,13.9,0.0
08/14/2021 05:00:00,0.404,,46.0,52.0,15.7,0.0
08/14/2021 06:00:00,0.376,12.0,44.0,50.5,15.3,0.0
08/14/2021 07:00:00,0.373,13.0,37.0,48.3,15.5,
08/14/2021 09:00:00,0.292,11.0,28.0,31.7,12.6,0.0
08/14/2021 10:00:00,0.263,8.0,32.0,26.9,11.4,0.0
08/14/2021 11:00:00,0.239,8.0,29.0,22.6,9.7,0.0
08/14/2021 12:00:00,0.291,11.0,22.0,26.3,10.6,0.0
08/14/2021 13:00:00,0.376,21.0,16.0,50.3,13.4,0.0
08/14/2021 14:00:00,0.354,16.0,30.0,49.3,11.4,0.0
08/14/2021 15:00:00,0.297,14.0,41.0,42.6,10.7,0.0
08/14/2021 16:00:00,0.233,13.0,53.0,45.6,11.8,0.0
08/14/2021 17:00:00,0.247,13.0,66.0,50.4,12.5,1.0
08/14/2021 18:00:00,0.232,10.0,72.0,40.7,11.5,0.0
08/14/2021 19:00:00,0.197,9.0,72.0,30.5,9.6,0.0
08/14/2021 20:00:00,0.193,5.0,85.0,35.3,10.5,0.0
08/14/2021 21:00:00,0.192,5.0,81.0,30.1,12.1,0.0
08/14/2021 22:00:00,0.111,4.0,84.0,27.8,12.0,0.0
08/14/2021 23:00:00,0.133,5.0,76.0,28.3,13.1,0.0
08/15/2021 00:00:00,0.14,10.0,56.0,33.4,14.9,0.0
08/15/2021 01:00:00,0.186,11.0,53.0,37.7,15.8,0.0
08/15/2021 02:00:00,0.182,6.0,57.0,40.6,15.6,0.0
08/15/2021 03:00:00,0.092,3.0,50.0,31.2,9.4,0.0
08/15/2021 04:00:00,0.139,3.0,45.0,15.0,5.1,0.0
08/15/2021 05:00:00,0.189,,40.0,14.6,5.6,0.0
08/15/2021 06:00:00,0.259,13.0,32.0,13.5,5.6,0.0
08/15/2021 07:00:00,0.298,17.0,23.0,13.7,6.0,
08/15/2021 10:00:00,0.207,13.0,18.0,15.7,7.3,0.0
08/15/2021 11:00:00,0.146,10.0,22.0,21.0,8.2,0.0
08/15/2021 12:00:00,0.115,8.0,29.0,27.3,9.7,0.0
08/15/2021 13:00:00,0.198,11.0,22.0,24.6,9.5,0.0
08/15/2021 14:00:00,0.261,13.0,20.0,22.2,9.0,0.0
08/15/2021 15:00:00,0.26,13.0,26.0,21.2,9.1,0.0
08/15/2021 16:00:00,0.257,10.0,40.0,21.8,9.0,0.0
08/15/2021 17:00:00,0.188,5.0,54.0,17.9,8.4,0.0
08/15/2021 18:00:00,0.178,6.0,58.0,25.5,9.0,0.0
08/15/2021 19:00:00,0.174,4.0,65.0,25.3,9.2,0.0
08/15/2021 20:00:00,0.153,3.0,62.0,19.7,9.0,0.0
08/15/2021 21:00:00,0.186,4.0,59.0,22.8,9.3,0.0
08/15/2021 22:00:00,0.178,5.0,55.0,20.5,9.1,0.0
08/15/2021 23:00:00,0.216,6.0,54.0,21.0,9.6,0.0
08/16/2021 00:00:00,0.197,3.0,54.0,22.0,10.8,0.0
08/16/2021 01:00:00,0.211,6.0,49.0,20.0,11.1,0.0
08/16/2021 02:00:00,0.246,7.0,45.0,20.4,11.1,0.0
08/16/2021 03:00:00,0.35,17.0,30.0,24.8,11.9,0.0
08/16/2021 04:00:00,0.408,19.0,23.0,25.8,12.9,0.0
08/16/2021 05:00:00,0.421,,21.0,25.1,13.6,0.0
08/16/2021 06:00:00,0.39,18.0,19.0,25.2,14.0,0.0
08/16/2021 07:00:00,0.316,16.0,19.0,24.7,13.2,
08/16/2021 09:00:00,0.202,8.0,23.0,19.9,11.8,0.0
08/16/2021 11:00:00,0.21,14.0,21.0,22.6,11.7,0.0
08/16/2021 12:00:00,0.352,25.0,6.0,30.9,12.2,0.0
08/16/2021 13:00:00,,24.0,,33.9,13.1,0.0
08/16/2021 14:00:00,0.34,20.0,19.0,39.8,12.9,
08/16/2021 15:00:00,0.321,18.0,27.0,42.8,12.8,0.0
08/16/2021 16:00:00,0.337,18.0,34.0,46.4,13.2,0.0
08/16/2021 17:00:00,0.275,13.0,49.0,33.9,12.5,0.0
08/16/2021 18:00:00,0.241,10.0,61.0,36.2,13.1,0.0
08/16/2021 19:00:00,0.249,5.0,71.0,47.6,22.4,0.0
08/16/2021 20:00:00,0.284,4.0,78.0,51.1,23.6,0.0
08/16/2021 21:00:00,0.25,4.0,81.0,50.3,24.7,0.0
08/16/2021 22:00:00,0.269,4.0,79.0,47.3,23.5,0.0
08/16/2021 23:00:00,0.237,4.0,78.0,44.7,22.6,0.0
08/17/2021 00:00:00,0.237,5.0,73.0,46.7,21.8,0.0
08/17/2021 01:00:00,0.269,16.0,58.0,49.9,22.8,0.0
08/17/2021 02:00:00,0.516,20.0,44.0,55.7,26.0,0.0
08/17/2021 03:00:00,0.501,22.0,34.0,54.5,27.7,0.0
08/17/2021 04:00:00,0.464,29.0,29.0,58.1,28.2,0.0
08/17/2021 05:00:00,0.355,,46.0,51.4,27.3,0.0
08/17/2021 06:00:00,0.222,5.0,52.0,42.9,,0.0
08/17/2021 07:00:00,0.233,6.0,48.0,46.4,26.3,
08/17/2021 09:00:00,0.245,12.0,42.0,46.7,27.0,0.0
08/17/2021 10:00:00,0.216,4.0,50.0,41.9,25.1,0.0
08/17/2021 11:00:00,0.229,5.0,47.0,40.7,24.4,0.0
08/17/2021 12:00:00,0.343,17.0,30.0,43.5,24.2,0.0
08/17/2021 13:00:00,0.516,33.0,16.0,59.5,24.9,0.0
08/17/2021 14:00:00,0.437,25.0,30.0,70.0,24.7,0.0
08/17/2021 15:00:00,0.371,17.0,43.0,61.5,23.3,0.0
08/17/2021 16:00:00,0.302,14.0,56.0,59.7,22.5,0.0
08/17/2021 17:00:00,0.25,8.0,67.0,45.0,21.8,0.0
08/17/2021 18:00:00,0.195,3.0,73.0,37.0,20.3,0.0
08/17/2021 19:00:00,0.199,2.0,71.0,31.0,17.4,0.0
08/17/2021 20:00:00,0.177,3.0,76.0,32.9,18.1,0.0
08/17/2021 21:00:00,0.498,,75.0,50.8,19.2,0.0
08/17/2021 22:00:00,0.183,,67.0,30.1,16.2,0.0
08/17/2021 23:00:00,0.174,3.0,64.0,51.5,13.4,0.0
08/18/2021 00:00:00,0.177,3.0,59.0,20.2,9.8,0.0
08/18/2021 01:00:00,0.184,3.0,58.0,20.5,10.0,0.0
08/18/2021 02:00:00,0.211,4.0,53.0,20.6,10.8,0.0
08/18/2021 03:00:00,0.29,12.0,41.0,21.9,11.6,0.0
08/18/2021 04:00:00,0.263,10.0,41.0,22.7,12.3,0.0
08/18/2021 05:00:00,0.273,,35.0,26.1,13.9,0.0
08/18/2021 06:00:00,0.235,9.0,38.0,25.5,14.2,0.0
08/18/2021 07:00:00,0.245,7.0,41.0,27.2,14.7,
08/18/2021 09:00:00,0.213,2.0,48.0,27.7,17.2,0.0
08/18/2021 10:00:00,0.189,4.0,43.0,32.3,19.5,0.0
08/18/2021 11:00:00,0.265,10.0,30.0,33.8,19.2,0.0
08/18/2021 12:00:00,0.416,17.0,19.0,35.2,18.2,0.0
08/18/2021 13:00:00,0.603,28.0,10.0,43.2,18.4,0.0
08/18/2021 15:00:00,0.559,39.0,20.0,65.0,23.7,0.0
08/18/2021 16:00:00,0.407,36.0,34.0,92.6,23.4,1.0
08/18/2021 17:00:00,0.296,13.0,60.0,54.3,20.2,0.0
08/18/2021 18:00:00,0.254,8.0,71.0,42.4,18.6,0.0
08/18/2021 19:00:00,0.278,7.0,76.0,51.0,18.3,0.0
08/18/2021 20:00:00,0.261,7.0,79.0,49.6,18.8,0.0
08/18/2021 21:00:00,0.242,6.0,82.0,51.6,19.1,0.0
08/18/2021 22:00:00,0.203,6.0,85.0,53.7,18.6,0.0
