InstrumentName, AUL Denver (AJGLJY0D_3.5)
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
08/09/2021 21:01:16,18.463142,54.975609,65.31073,28.219513,60.818775,44.707317,18.181,64.927567,9.050126,41.921875
08/09/2021 21:04:49,10.856922,54.243904,66.19902,28.000002,61.764389,44.512196,17.978,65.91098,8.181888,42.090103
08/09/2021 21:08:23,9.828552,55.296291,67.710121,29.024691,63.378269,44.777779,18.126,67.385185,8.180362,42.047379
08/09/2021 21:11:56,17.02643,55.536587,63.657318,27.585365,59.301712,44.780491,18.202,63.229511,9.031816,41.9646
08/09/2021 21:15:30,18.932777,55.804878,64.978287,27.780489,60.31366,45.243904,18.361,64.62487,8.438239,42.090103
08/09/2021 21:19:03,9.988033,54.463417,63.356586,27.024391,58.928783,44.0,17.687,62.931953,8.804456,42.290382
08/09/2021 21:22:37,14.64467,54.240963,62.845177,27.277107,58.423729,43.963852,17.633,62.508675,8.587777,42.35981
08/09/2021 21:26:10,12.046947,54.927708,64.709999,27.554216,60.185181,44.445782,17.928,64.429031,8.770885,42.234299
08/09/2021 21:29:44,9.768024,54.927708,64.709152,27.722891,60.190601,44.445782,17.965,64.302406,8.747997,42.122147
08/09/2021 21:33:18,9.242157,52.072289,61.602402,27.036142,57.678314,42.51807,16.971,61.291321,8.406195,42.135498
08/09/2021 21:36:51,11.420559,55.219513,65.739273,28.000002,61.373417,44.951221,18.159,65.356346,8.584725,42.274361
08/09/2021 21:40:25,8.33086,53.481926,63.142773,26.759037,58.718433,43.722889,17.484,62.880844,8.693065,42.458611
08/09/2021 21:43:58,14.171286,54.195122,64.02317,27.487804,59.718048,43.707317,17.435,63.683414,8.905165,42.613487
08/09/2021 21:47:32,14.500875,55.243904,66.269508,28.268293,61.784882,44.7561,17.893,65.924873,8.13611,42.696266
08/09/2021 21:51:06,22.747881,55.292683,67.57756,27.341463,63.304886,44.07317,17.596,67.241951,8.131533,42.557411
08/09/2021 21:54:39,17.240589,56.170734,68.676346,28.92683,64.053421,45.707317,18.536,68.375366,8.360418,42.24765
08/09/2021 21:58:13,23.212774,55.373493,68.679153,28.927711,64.291206,45.13253,18.302,68.334457,8.232243,42.0634
08/09/2021 22:01:47,11.971525,54.024391,66.319275,28.000002,62.123661,44.487804,18.084,66.01976,8.424506,41.78035
08/09/2021 22:05:20,24.362644,53.691353,60.296909,26.024691,56.141602,43.222221,17.488,59.862713,8.488594,41.66819
08/09/2021 22:08:54,28.645452,56.518513,64.247894,27.753086,59.81691,44.24691,18.063,63.860367,8.775463,41.540016
08/09/2021 22:12:27,27.948948,55.512199,68.222687,28.731709,63.754147,44.7561,18.365,67.959511,8.633554,41.385139
08/09/2021 22:16:01,15.82015,54.146343,63.551228,27.95122,59.343906,43.951221,18.055,63.195854,8.982986,41.158157
08/09/2021 22:19:34,13.022472,56.195122,66.821709,28.756098,62.269024,45.439026,18.845,66.442192,8.601511,40.976578
08/09/2021 22:23:08,15.60481,54.219513,60.73098,26.512196,56.519508,44.219513,18.278,60.361221,9.024185,40.90715
08/09/2021 22:26:42,12.972847,55.463413,64.81073,27.487804,60.226833,45.195126,18.705,64.490486,8.978409,41.08873
08/09/2021 22:30:15,14.706496,55.761906,66.358574,29.190477,61.44762,45.476192,18.761,66.124771,8.818189,41.315712
