InstrumentName, JFK High School (AKLZ678D_3.2)
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
08/09/2021 21:04:01,33.216282,47.963856,60.408428,26.963856,56.87542,40.481926,16.767,60.28096,12.869459,40.434502
08/09/2021 21:07:38,38.657043,47.204815,62.456024,26.722891,59.003731,39.722893,16.573,62.356266,15.271229,40.266273
08/09/2021 21:11:14,0.579109,45.904766,59.545715,25.809525,56.138092,38.809525,15.891,59.482861,10.159457,40.092697
08/09/2021 21:14:50,22.482832,48.268291,63.091461,26.756098,59.39146,41.000004,17.101,62.879513,10.725567,39.868393
08/09/2021 21:18:26,26.000568,46.463417,61.74366,26.0,58.224632,39.463417,16.467,61.60244,11.523613,39.585335
08/09/2021 21:22:03,28.884029,49.313251,65.431198,28.036144,61.871563,41.277107,17.388,65.293251,10.960555,39.473183
08/09/2021 21:25:39,28.28591,50.75,63.572495,27.25,59.612499,42.25,17.902,63.325001,9.732204,39.203476
08/09/2021 21:29:15,35.198212,48.487808,59.475613,26.731707,55.965855,40.512199,17.135,59.278782,10.754559,39.048599
08/09/2021 21:32:51,33.847462,48.518074,62.109638,25.759035,58.234337,40.481926,17.012,61.918194,10.717937,39.361031
08/09/2021 21:36:28,26.631138,48.072289,60.817707,26.518072,57.106865,40.795181,16.989,60.67313,10.383764,39.84169
08/09/2021 21:40:04,26.825319,47.240963,63.485775,27.0,59.959278,40.0,16.483,63.348194,10.620279,40.191498
08/09/2021 21:43:40,51.075302,47.333336,60.390003,26.09524,56.690952,39.809525,16.271,60.241909,10.516518,40.517281
08/09/2021 21:47:16,29.3284,49.7561,63.837318,27.0,59.774635,41.487808,17.137,63.633171,10.652323,40.477226
08/09/2021 21:50:52,29.433344,51.036144,65.839508,27.722891,61.890839,42.481926,17.774,65.648788,10.768291,40.092697
08/09/2021 21:54:28,28.493654,49.072285,63.232765,27.277107,59.36795,41.277107,17.369,63.038555,11.578546,39.628059
08/09/2021 21:58:05,14.786699,50.68293,67.241463,27.731707,63.334145,41.975613,17.823,67.028046,11.17113,39.25956
08/09/2021 22:01:44,32.514919,49.722893,62.95554,26.518072,58.956017,41.481926,17.809,62.747345,12.977798,38.861679
08/09/2021 22:05:20,35.733509,49.707317,61.679028,27.243902,57.943417,41.487808,17.828,61.472198,13.00679,38.818954
08/09/2021 22:08:57,19.133303,51.975307,67.546661,28.012344,63.514317,42.740742,18.371,67.347649,12.98848,39.075302
08/09/2021 22:12:33,32.757645,51.0,65.07518,28.48148,61.186787,42.987656,18.423,64.889259,12.199588,39.160751
08/09/2021 22:16:09,17.041168,49.963856,63.943729,27.0,59.951927,41.204819,17.397,63.69783,10.818646,39.315636
08/09/2021 22:19:45,35.52919,48.963852,64.206146,27.722891,60.532291,41.240963,17.396,64.079521,12.1355,39.585335
08/09/2021 22:23:22,36.941654,50.240963,69.330482,28.481926,65.35939,41.445782,17.444,69.160118,12.874037,39.868393
