InstrumentName, I-25 Denver
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,CO,NO2,PM2.5
08/25/2021 02:00:00,0.192,9.0,3.9
08/25/2021 03:00:00,0.509,22.0,6.1
08/25/2021 04:00:00,0.678,,6.1
08/25/2021 06:00:00,0.525,28.0,6.5
08/25/2021 07:00:00,0.511,30.0,7.3
08/25/2021 09:00:00,0.316,9.0,18.6
08/25/2021 10:00:00,0.343,9.0,20.6
08/25/2021 11:00:00,0.564,21.0,19.0
08/25/2021 12:00:00,0.731,31.0,19.2
08/25/2021 13:00:00,0.781,29.0,19.8
08/25/2021 14:00:00,0.613,19.0,18.4
08/25/2021 15:00:00,0.462,17.0,15.9
08/25/2021 16:00:00,0.402,19.0,16.4
08/25/2021 17:00:00,0.445,22.0,17.4
08/25/2021 18:00:00,0.345,17.0,16.1
08/25/2021 20:00:00,0.333,16.0,10.6
08/25/2021 22:00:00,0.206,7.0,6.8
08/25/2021 23:00:00,0.225,4.0,5.3
08/26/2021 00:00:00,0.278,5.0,5.5
08/26/2021 01:00:00,0.364,7.0,5.8
08/26/2021 02:00:00,0.435,18.0,5.4
08/26/2021 03:00:00,0.476,27.0,7.0
08/26/2021 04:00:00,0.443,,7.1
08/26/2021 06:00:00,0.353,17.0,8.6
08/26/2021 07:00:00,0.31,13.0,10.2
08/26/2021 09:00:00,0.355,21.0,12.9
08/26/2021 10:00:00,0.347,16.0,11.3
08/26/2021 11:00:00,0.484,18.0,12.8
08/26/2021 12:00:00,0.616,25.0,15.9
08/26/2021 13:00:00,0.863,25.0,16.5
08/26/2021 14:00:00,0.671,24.0,15.1
08/26/2021 15:00:00,0.434,21.0,13.3
08/26/2021 16:00:00,0.579,21.0,13.1
08/26/2021 17:00:00,0.54,28.0,8.5
08/26/2021 18:00:00,0.604,34.0,8.9
08/26/2021 19:00:00,0.478,32.0,8.9
08/26/2021 20:00:00,0.411,21.0,8.5
08/26/2021 21:00:00,0.572,31.0,7.6
08/26/2021 23:00:00,0.386,22.0,5.4
08/27/2021 00:00:00,0.501,27.0,5.4
08/27/2021 01:00:00,0.45,27.0,3.8
08/27/2021 02:00:00,0.533,30.0,4.1
08/27/2021 03:00:00,0.458,27.0,10.4
08/27/2021 04:00:00,0.278,,7.9
08/27/2021 06:00:00,0.267,13.0,
08/27/2021 07:00:00,0.23,12.0,8.0
08/27/2021 09:00:00,0.234,17.0,7.4
08/27/2021 10:00:00,0.183,12.0,6.5
08/27/2021 11:00:00,0.412,24.0,6.7
08/27/2021 12:00:00,0.67,34.0,7.1
08/27/2021 13:00:00,0.67,33.0,8.5
08/27/2021 14:00:00,0.567,31.0,7.2
08/27/2021 15:00:00,0.3,19.0,4.6
08/27/2021 16:00:00,0.218,16.0,3.8
08/27/2021 17:00:00,0.272,15.0,2.5
08/27/2021 18:00:00,0.241,13.0,3.0
08/27/2021 19:00:00,0.164,5.0,2.6
08/27/2021 20:00:00,0.167,3.0,2.7
08/27/2021 21:00:00,0.139,2.0,2.8
08/27/2021 22:00:00,0.158,4.0,2.5
08/27/2021 23:00:00,0.159,6.0,2.4
08/28/2021 00:00:00,0.305,14.0,3.0
08/28/2021 01:00:00,0.206,9.0,3.0
08/28/2021 03:00:00,0.342,17.0,6.2
08/28/2021 04:00:00,0.561,,4.2
08/28/2021 06:00:00,0.537,24.0,6.1
08/28/2021 07:00:00,0.544,24.0,6.2
08/28/2021 09:00:00,0.31,18.0,4.5
08/28/2021 10:00:00,0.211,9.0,3.6
08/28/2021 11:00:00,0.242,11.0,4.7
08/28/2021 13:00:00,0.676,30.0,11.0
08/28/2021 14:00:00,0.421,22.0,11.8
08/28/2021 15:00:00,0.323,10.0,10.3
08/28/2021 16:00:00,0.327,9.0,10.0
08/28/2021 17:00:00,0.314,9.0,8.3
08/28/2021 18:00:00,0.258,7.0,6.8
08/28/2021 19:00:00,0.286,7.0,7.2
08/28/2021 20:00:00,0.36,13.0,8.9
08/28/2021 21:00:00,0.377,10.0,6.8
08/28/2021 22:00:00,0.639,21.0,7.8
08/28/2021 23:00:00,0.614,19.0,19.4
08/29/2021 00:00:00,0.594,15.0,31.4
08/29/2021 01:00:00,0.614,22.0,19.5
08/29/2021 02:00:00,0.42,14.0,11.9
08/29/2021 04:00:00,0.676,,12.1
08/29/2021 06:00:00,0.456,10.0,14.0
08/29/2021 07:00:00,0.385,8.0,13.4
08/29/2021 09:00:00,0.261,6.0,12.3
08/29/2021 10:00:00,0.255,7.0,12.2
08/29/2021 11:00:00,0.291,11.0,13.4
08/29/2021 12:00:00,0.286,8.0,13.0
08/29/2021 14:00:00,0.29,6.0,13.8
08/29/2021 15:00:00,0.264,3.0,13.3
08/29/2021 16:00:00,0.262,3.0,12.7
08/29/2021 17:00:00,0.255,2.0,12.4
08/29/2021 18:00:00,0.234,0.0,11.5
08/29/2021 19:00:00,0.261,0.0,11.2
08/29/2021 20:00:00,0.314,2.0,11.1
08/29/2021 21:00:00,0.45,10.0,11.0
08/29/2021 22:00:00,0.455,9.0,10.8
08/30/2021 00:00:00,0.435,9.0,10.0
08/30/2021 01:00:00,0.3,5.0,10.7
08/30/2021 02:00:00,0.622,17.0,13.5
08/30/2021 06:00:00,0.467,17.0,16.8
08/30/2021 07:00:00,0.455,21.0,17.4
08/30/2021 10:00:00,0.395,15.0,17.2
08/30/2021 11:00:00,0.693,22.0,18.6
08/30/2021 12:00:00,0.963,30.0,22.1
08/30/2021 13:00:00,1.092,33.0,24.1
08/30/2021 14:00:00,,29.0,19.6
08/30/2021 15:00:00,0.499,28.0,15.9
08/30/2021 16:00:00,0.308,15.0,12.4
08/30/2021 17:00:00,0.347,15.0,12.4
08/30/2021 18:00:00,0.357,12.0,12.3
08/30/2021 20:00:00,0.442,,13.7
08/30/2021 21:00:00,0.372,13.0,13.7
08/30/2021 22:00:00,0.292,9.0,14.0
08/30/2021 23:00:00,0.337,10.0,16.0
08/31/2021 00:00:00,0.299,9.0,17.5
08/31/2021 01:00:00,0.407,22.0,21.3
08/31/2021 06:00:00,0.384,20.0,25.2
08/31/2021 07:00:00,0.327,20.0,23.9
08/31/2021 09:00:00,0.384,30.0,26.8
08/31/2021 10:00:00,0.485,31.0,28.7
08/31/2021 11:00:00,0.642,39.0,26.4
08/31/2021 12:00:00,0.921,45.0,27.5
08/31/2021 13:00:00,0.939,45.0,28.8
08/31/2021 14:00:00,0.623,35.0,22.4
08/31/2021 15:00:00,0.496,30.0,16.7
08/31/2021 16:00:00,0.376,,14.0
08/31/2021 17:00:00,0.329,20.0,11.5
08/31/2021 18:00:00,0.25,6.0,10.6
08/31/2021 19:00:00,0.229,5.0,10.3
08/31/2021 21:00:00,0.243,9.0,12.1
08/31/2021 22:00:00,0.244,5.0,11.8
08/31/2021 23:00:00,0.25,6.0,12.0
                
