InstrumentName, La Casa Collo (A4KRV265),,,,,,,,
StartTime, 2022-03-01 00:00:00,,,,,,,,
EndTime, 2022-03-31 23:59:59,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
03/01/2022 00:07:17.000000,4.46,1.73,1.2,0.0,1.11,0.0,1.16,15.2,17.88
03/01/2022 00:24:58.000000,9.94,0.96,0.94,0.0,0.87,0.19,0.92,16.47,17.23
03/01/2022 00:42:43.000000,18.44,3.31,4.14,1.38,4.0,1.77,4.09,17.99,16.17
03/01/2022 01:00:22.000000,11.13,2.15,1.42,0.0,1.3,0.23,1.36,17.78,15.1
03/01/2022 01:18:01.000000,21.91,6.19,4.91,1.85,4.64,3.08,4.83,19.41,14.19
03/01/2022 01:35:43.000000,15.97,2.73,2.59,0.58,2.46,1.0,2.56,19.97,13.02
03/01/2022 01:53:23.000000,14.51,2.35,1.74,0.0,1.63,0.81,1.71,20.5,12.28
03/01/2022 02:11:02.000000,18.11,2.31,1.96,0.0,1.84,0.58,1.91,21.18,11.98
03/01/2022 02:28:41.000000,14.34,2.69,2.24,0.19,2.11,0.77,2.19,21.8,11.69
03/01/2022 02:46:21.000000,18.58,4.23,3.77,0.96,3.55,2.42,3.7,22.82,11.17
03/01/2022 03:04:01.000000,15.1,4.12,3.52,0.81,3.4,1.19,3.46,22.57,10.84
03/01/2022 03:21:40.000000,16.61,2.96,2.16,0.04,1.99,0.85,2.11,22.85,10.55
03/01/2022 03:39:20.000000,20.52,6.92,6.65,3.15,6.39,4.96,6.59,23.93,9.91
03/01/2022 03:57:00.000000,20.96,3.58,2.9,0.77,2.72,1.38,2.85,25.72,8.8
03/01/2022 04:14:40.000000,25.29,7.77,4.64,1.62,4.36,3.81,4.55,29.58,7.42
03/01/2022 04:32:20.000000,29.93,5.58,4.41,2.19,4.17,3.77,4.37,31.4,6.26
03/01/2022 04:50:04.000000,32.87,13.81,8.5,4.85,8.04,9.19,8.4,34.02,5.41
03/01/2022 05:07:45.000000,36.62,10.96,6.51,3.46,6.11,6.42,6.4,36.54,4.86
03/01/2022 05:25:25.000000,37.66,9.77,5.92,3.46,5.54,6.27,5.84,37.19,4.94
03/01/2022 05:43:06.000000,33.48,11.54,6.53,4.04,6.12,7.0,6.44,37.62,4.94
03/01/2022 06:00:47.000000,32.13,6.73,4.81,2.38,4.58,3.62,4.74,37.57,4.65
03/01/2022 06:18:28.000000,32.45,6.54,4.16,1.77,3.96,3.0,4.1,38.35,4.63
03/01/2022 06:36:09.000000,29.99,6.27,3.77,1.38,3.58,2.77,3.71,39.4,4.5
03/01/2022 06:53:53.000000,27.12,5.38,3.33,1.0,3.07,3.23,3.27,39.54,4.33
03/01/2022 07:11:36.000000,22.81,4.12,2.32,0.23,2.19,0.81,2.25,38.4,4.23
03/01/2022 07:29:17.000000,24.65,2.96,1.85,0.04,1.74,0.62,1.8,37.71,4.21
03/01/2022 07:46:58.000000,21.67,4.46,2.21,0.38,2.08,1.19,2.14,37.96,4.2
03/01/2022 08:04:39.000000,21.32,2.5,1.87,0.0,1.76,0.58,1.83,37.79,4.17
03/01/2022 08:22:19.000000,22.12,3.15,2.15,0.23,2.01,1.04,2.1,37.73,4.0
03/01/2022 08:40:01.000000,14.73,2.12,1.6,0.0,1.5,0.19,1.57,36.96,4.0
03/01/2022 08:57:42.000000,14.08,1.73,0.98,0.0,0.93,0.0,0.94,36.49,4.12
03/01/2022 09:15:22.000000,14.81,1.96,1.36,0.0,1.29,0.23,1.32,35.88,4.27
03/01/2022 09:33:03.000000,16.26,2.15,1.44,0.0,1.36,0.23,1.4,36.97,4.17
03/01/2022 09:50:55.000000,18.29,2.31,1.52,0.0,1.42,0.19,1.48,37.42,3.81
03/01/2022 10:08:42.000000,16.15,1.77,0.85,0.0,0.79,0.19,0.8,36.87,3.65
03/01/2022 10:26:24.000000,22.81,1.58,0.92,0.0,0.87,0.04,0.89,37.34,3.57
03/01/2022 10:44:05.000000,19.31,1.92,1.07,0.0,1.01,0.0,1.04,36.61,3.62
03/01/2022 11:01:46.000000,22.19,2.73,1.42,0.0,1.33,0.0,1.38,36.33,3.71
03/01/2022 11:19:27.000000,27.63,3.65,1.94,0.0,1.8,0.58,1.87,37.72,3.61
03/01/2022 11:37:09.000000,24.03,2.54,1.54,0.0,1.44,0.38,1.48,38.0,3.43
03/01/2022 11:54:50.000000,22.81,3.94,1.32,0.0,1.21,0.61,1.26,37.45,3.41
03/01/2022 12:12:31.000000,22.59,1.73,0.89,0.0,0.82,0.0,0.86,36.75,3.7
03/01/2022 12:30:12.000000,24.55,3.15,1.58,0.0,1.46,0.58,1.53,36.75,3.78
03/01/2022 12:47:53.000000,17.09,1.35,0.91,0.0,0.84,0.19,0.86,36.21,3.75
03/01/2022 13:05:35.000000,17.97,1.92,0.94,0.0,0.88,0.0,0.91,36.53,3.71
03/01/2022 13:23:16.000000,19.29,1.92,1.18,0.0,1.12,0.0,1.15,36.71,3.88
03/01/2022 13:40:57.000000,21.38,2.15,1.08,0.0,0.99,0.42,1.03,36.04,3.95
03/01/2022 13:58:38.000000,19.95,2.65,1.42,0.04,1.35,0.23,1.38,36.47,3.99
03/01/2022 14:16:19.000000,19.94,7.31,6.97,3.62,6.79,4.42,6.91,35.37,4.48
