InstrumentName, CAMP,,,,,
03/04/2022 18:00:00.000000,0.384,24.0,24.0,50.7,10.4,0.0
03/04/2022 19:00:00.000000,0.376,15.0,31.0,36.5,8.4,0.0
03/04/2022 20:00:00.000000,0.314,11.0,39.0,26.4,6.3,0.0
03/04/2022 21:00:00.000000,0.272,7.0,42.0,27.4,6.1,0.0
03/04/2022 22:00:00.000000,0.34,9.0,40.0,22.6,5.2,0.0
03/04/2022 23:00:00.000000,0.367,8.0,39.0,26.8,7.0,0.0
03/05/2022 00:00:00.000000,0.419,14.0,32.0,32.1,8.4,0.0
03/05/2022 01:00:00.000000,0.45,18.0,28.0,30.8,8.4,0.0
03/05/2022 02:00:00.000000,0.342,9.0,36.0,46.4,7.4,0.0
03/05/2022 03:00:00.000000,0.281,9.0,35.0,16.1,5.0,0.0
03/05/2022 05:00:00.000000,0.328,11.0,30.0,12.3,5.0,0.0
03/05/2022 06:00:00.000000,0.246,11.0,30.0,41.8,9.8,0.0
03/05/2022 07:00:00.000000,0.192,7.0,17.0,36.2,16.3,0.0
03/05/2022 08:00:00.000000,0.22,6.0,16.0,37.0,17.3,0.0
03/05/2022 10:00:00.000000,0.172,7.0,15.0,27.9,15.7,0.0
03/05/2022 11:00:00.000000,0.173,7.0,15.0,23.4,15.3,0.0
03/05/2022 12:00:00.000000,0.176,7.0,15.0,23.4,15.5,0.0
03/05/2022 13:00:00.000000,0.255,11.0,11.0,25.3,17.8,0.0
03/05/2022 14:00:00.000000,0.243,11.0,11.0,27.8,18.0,0.0
03/05/2022 15:00:00.000000,0.238,6.0,16.0,26.0,16.6,0.0
03/05/2022 16:00:00.000000,0.211,5.0,12.0,12.7,7.1,0.0
03/05/2022 17:00:00.000000,0.216,4.0,9.0,10.1,4.2,0.0
03/05/2022 18:00:00.000000,0.222,6.0,9.0,6.4,4.7,0.0
03/05/2022 19:00:00.000000,0.268,6.0,12.0,24.5,8.5,0.0
03/05/2022 20:00:00.000000,0.273,6.0,17.0,27.7,9.5,0.0
03/05/2022 21:00:00.000000,0.25,6.0,19.0,25.5,11.0,0.0
03/05/2022 22:00:00.000000,0.24,6.0,23.0,23.5,11.2,0.0
03/05/2022 23:00:00.000000,0.256,8.0,25.0,19.5,9.2,0.0
03/06/2022 00:00:00.000000,0.263,9.0,26.0,20.4,8.0,0.0
03/06/2022 01:00:00.000000,0.296,10.0,25.0,17.3,7.7,0.0
03/06/2022 02:00:00.000000,0.301,10.0,26.0,18.9,8.3,0.0
03/06/2022 03:00:00.000000,0.241,8.0,28.0,13.3,5.2,0.0
03/06/2022 05:00:00.000000,0.278,8.0,26.0,3.9,3.6,0.0
03/06/2022 06:00:00.000000,0.214,8.0,28.0,3.7,3.2,0.0
03/06/2022 07:00:00.000000,0.209,7.0,30.0,2.6,2.5,0.0
03/06/2022 08:00:00.000000,0.197,6.0,32.0,2.3,2.2,0.0
03/06/2022 10:00:00.000000,0.181,6.0,33.0,3.4,3.0,0.0
03/06/2022 11:00:00.000000,0.247,8.0,32.0,3.7,3.2,0.0
03/06/2022 12:00:00.000000,0.197,8.0,31.0,5.0,4.3,0.0
03/06/2022 13:00:00.000000,0.208,10.0,28.0,5.7,4.9,0.0
03/06/2022 14:00:00.000000,0.219,8.0,30.0,4.9,4.4,0.0
03/06/2022 15:00:00.000000,0.326,8.0,30.0,7.6,6.5,0.0
03/06/2022 16:00:00.000000,0.252,7.0,31.0,8.9,7.1,0.0
03/06/2022 17:00:00.000000,0.228,6.0,31.0,22.8,11.0,0.0
03/06/2022 18:00:00.000000,0.271,6.0,29.0,19.7,14.7,0.0
03/06/2022 19:00:00.000000,0.252,7.0,31.0,27.4,9.0,0.0
03/06/2022 20:00:00.000000,0.252,6.0,31.0,16.8,9.0,0.0
03/06/2022 21:00:00.000000,0.242,6.0,33.0,21.4,6.4,0.0
03/06/2022 22:00:00.000000,0.23,6.0,32.0,19.1,10.2,0.0
03/06/2022 23:00:00.000000,0.274,7.0,33.0,6.3,4.8,0.0
03/07/2022 00:00:00.000000,0.257,8.0,32.0,8.6,6.8,0.0
03/07/2022 01:00:00.000000,0.249,11.0,30.0,5.4,4.7,0.0
03/07/2022 02:00:00.000000,0.235,9.0,31.0,8.4,8.3,0.0
03/07/2022 03:00:00.000000,0.256,10.0,31.0,9.4,9.0,0.0
03/07/2022 05:00:00.000000,0.217,12.0,32.0,9.8,9.4,0.0
03/07/2022 06:00:00.000000,0.198,10.0,33.0,9.1,8.7,0.0
03/07/2022 07:00:00.000000,0.19,10.0,33.0,8.6,8.0,0.0
03/07/2022 08:00:00.000000,0.178,10.0,33.0,4.8,4.6,0.0
03/07/2022 10:00:00.000000,0.172,11.0,32.0,5.5,5.3,0.0
03/07/2022 11:00:00.000000,0.176,10.0,32.0,6.5,6.3,0.0
03/07/2022 12:00:00.000000,0.197,10.0,32.0,6.9,6.8,0.0
03/07/2022 13:00:00.000000,0.25,17.0,27.0,7.4,7.0,0.0
03/07/2022 14:00:00.000000,0.316,19.0,24.0,8.2,7.6,0.0
03/07/2022 15:00:00.000000,0.303,14.0,30.0,8.9,8.0,0.0
03/07/2022 16:00:00.000000,0.273,11.0,32.0,11.7,10.8,0.0
03/07/2022 17:00:00.000000,,11.0,33.0,14.7,12.2,0.0
03/07/2022 18:00:00.000000,0.27,10.0,34.0,17.8,12.4,0.0
03/07/2022 19:00:00.000000,0.345,15.0,32.0,25.6,14.2,0.0
03/07/2022 20:00:00.000000,0.276,12.0,35.0,24.7,12.6,0.0
03/07/2022 21:00:00.000000,0.297,14.0,34.0,30.4,13.6,0.0
03/07/2022 22:00:00.000000,0.328,20.0,30.0,36.7,15.3,
03/07/2022 23:00:00.000000,0.378,,27.0,52.8,16.6,0.0
03/08/2022 00:00:00.000000,0.359,20.0,29.0,45.8,15.5,0.0
03/08/2022 01:00:00.000000,0.363,23.0,25.0,21.3,14.5,0.0
03/08/2022 02:00:00.000000,0.333,19.0,27.0,20.2,14.8,0.0
03/08/2022 03:00:00.000000,0.41,24.0,21.0,25.0,17.4,0.0
03/08/2022 05:00:00.000000,0.327,20.0,22.0,19.4,18.0,0.0
03/08/2022 06:00:00.000000,0.293,16.0,24.0,16.5,15.8,0.0
03/08/2022 07:00:00.000000,0.271,14.0,25.0,14.8,14.1,0.0
03/08/2022 08:00:00.000000,0.264,13.0,25.0,12.5,11.9,0.0
03/08/2022 10:00:00.000000,0.228,17.0,25.0,7.8,5.8,0.0
03/08/2022 11:00:00.000000,0.407,38.0,6.0,36.7,9.9,0.0
03/08/2022 12:00:00.000000,0.442,44.0,2.0,33.4,10.5,0.0
03/08/2022 13:00:00.000000,0.517,39.0,4.0,45.8,13.0,0.0
03/08/2022 14:00:00.000000,0.745,38.0,6.0,69.5,17.2,0.0
03/08/2022 15:00:00.000000,0.625,31.0,14.0,78.2,20.5,0.0
03/08/2022 16:00:00.000000,0.497,24.0,24.0,61.4,17.2,0.0
03/08/2022 17:00:00.000000,0.336,,33.0,28.6,10.4,0.0
03/08/2022 18:00:00.000000,0.228,,,23.6,7.8,0.0
03/08/2022 19:00:00.000000,0.3,,,20.3,7.5,0.0
03/08/2022 20:00:00.000000,0.259,,38.0,18.3,8.0,0.0
03/08/2022 21:00:00.000000,0.258,,38.0,19.1,8.2,0.0
03/08/2022 22:00:00.000000,0.289,,36.0,26.3,9.4,0.0
03/08/2022 23:00:00.000000,0.346,10.0,38.0,26.0,8.2,0.0
03/09/2022 00:00:00.000000,0.305,12.0,34.0,21.7,5.4,0.0
03/09/2022 01:00:00.000000,0.378,26.0,21.0,27.1,8.3,0.0
03/09/2022 02:00:00.000000,0.349,21.0,25.0,24.9,9.9,0.0
03/09/2022 03:00:00.000000,0.309,19.0,26.0,22.7,9.3,0.0
03/09/2022 05:00:00.000000,0.257,15.0,24.0,14.7,8.2,0.0
03/09/2022 06:00:00.000000,0.197,18.0,18.0,12.3,7.0,0.0
03/09/2022 07:00:00.000000,0.185,17.0,16.0,9.4,5.5,0.0
03/09/2022 08:00:00.000000,0.184,20.0,14.0,8.1,5.3,0.0
03/09/2022 10:00:00.000000,0.175,14.0,18.0,9.1,8.4,0.0
03/09/2022 11:00:00.000000,0.181,8.0,22.0,8.8,7.5,0.0
03/09/2022 12:00:00.000000,0.251,14.0,20.0,8.8,6.7,0.0
03/09/2022 13:00:00.000000,0.294,16.0,19.0,7.5,5.7,0.0
03/09/2022 14:00:00.000000,0.339,16.0,20.0,4.9,3.1,0.0
03/09/2022 15:00:00.000000,0.306,15.0,21.0,7.4,3.5,0.0
03/09/2022 16:00:00.000000,0.289,12.0,,6.9,3.8,
03/09/2022 17:00:00.000000,0.262,10.0,25.0,14.9,5.0,
03/09/2022 18:00:00.000000,0.254,7.0,27.0,14.5,2.6,
03/09/2022 19:00:00.000000,,7.0,29.0,23.3,5.3,
03/09/2022 20:00:00.000000,,6.0,30.0,20.0,4.4,0.0
03/09/2022 21:00:00.000000,0.264,8.0,29.0,28.7,4.8,0.0
03/09/2022 22:00:00.000000,0.285,10.0,26.0,19.1,5.0,0.0
03/09/2022 23:00:00.000000,0.312,11.0,25.0,12.9,4.1,0.0
03/10/2022 00:00:00.000000,0.31,11.0,25.0,4.0,3.3,0.0
03/10/2022 02:00:00.000000,0.236,9.0,28.0,2.6,2.4,0.0
03/10/2022 03:00:00.000000,0.23,13.0,26.0,3.6,3.3,0.0
03/10/2022 05:00:00.000000,0.211,10.0,28.0,3.1,2.9,0.0
03/10/2022 06:00:00.000000,0.203,11.0,27.0,3.5,3.1,0.0
03/10/2022 07:00:00.000000,0.225,12.0,26.0,3.6,3.4,0.0
03/10/2022 08:00:00.000000,0.215,15.0,23.0,3.2,3.1,0.0
03/10/2022 10:00:00.000000,0.271,24.0,16.0,4.0,3.8,0.0
03/10/2022 12:00:00.000000,0.395,40.0,3.0,8.3,7.9,0.0
03/10/2022 13:00:00.000000,0.442,40.0,3.0,9.1,8.3,0.0
03/10/2022 14:00:00.000000,0.55,35.0,8.0,11.7,10.3,0.0
03/10/2022 15:00:00.000000,0.374,22.0,19.0,14.0,12.2,0.0
03/10/2022 16:00:00.000000,0.341,17.0,22.0,16.4,13.4,0.0
03/10/2022 17:00:00.000000,0.32,15.0,24.0,16.4,14.2,0.0
03/10/2022 18:00:00.000000,0.372,18.0,22.0,17.9,16.6,0.0
03/10/2022 19:00:00.000000,0.416,24.0,19.0,20.8,19.1,0.0
03/10/2022 20:00:00.000000,0.402,26.0,18.0,22.2,19.8,0.0
03/10/2022 21:00:00.000000,0.444,24.0,21.0,24.1,19.9,0.0
03/10/2022 22:00:00.000000,0.395,23.0,23.0,27.2,19.6,0.0
03/10/2022 23:00:00.000000,0.406,22.0,24.0,25.1,17.3,0.0
03/11/2022 00:00:00.000000,0.391,24.0,23.0,22.6,15.3,0.0
03/11/2022 01:00:00.000000,0.416,27.0,19.0,24.5,16.2,0.0
03/11/2022 02:00:00.000000,0.439,36.0,12.0,21.3,13.8,0.0
03/11/2022 03:00:00.000000,0.392,34.0,13.0,18.6,12.4,0.0
03/11/2022 05:00:00.000000,0.52,40.0,6.0,23.2,16.4,0.0
03/11/2022 06:00:00.000000,0.546,45.0,1.0,22.5,17.4,0.0
03/11/2022 07:00:00.000000,0.578,45.0,0.0,23.4,17.9,0.0
03/11/2022 08:00:00.000000,0.445,41.0,2.0,19.6,15.2,
03/11/2022 10:00:00.000000,0.287,25.0,16.0,11.9,10.6,0.0
03/11/2022 11:00:00.000000,0.292,22.0,18.0,11.3,9.6,0.0
03/11/2022 12:00:00.000000,0.29,20.0,20.0,10.9,9.1,0.0
03/11/2022 13:00:00.000000,0.347,24.0,17.0,23.3,10.4,0.0
03/11/2022 14:00:00.000000,0.426,25.0,17.0,29.9,11.4,0.0
03/11/2022 15:00:00.000000,0.451,23.0,21.0,60.6,14.3,0.0
03/11/2022 16:00:00.000000,0.378,19.0,26.0,73.5,17.0,0.0
03/11/2022 17:00:00.000000,0.388,16.0,31.0,58.6,14.7,0.0
03/11/2022 18:00:00.000000,0.302,14.0,34.0,50.2,12.4,0.0
03/11/2022 19:00:00.000000,0.302,12.0,35.0,42.1,10.3,0.0
03/11/2022 20:00:00.000000,0.279,7.0,38.0,37.8,9.2,0.0
03/11/2022 21:00:00.000000,0.315,13.0,33.0,38.6,12.0,0.0
03/11/2022 22:00:00.000000,0.319,13.0,34.0,45.9,12.4,0.0
03/11/2022 23:00:00.000000,0.32,14.0,33.0,36.7,11.6,0.0
03/12/2022 00:00:00.000000,0.353,18.0,31.0,40.7,10.9,0.0
03/12/2022 01:00:00.000000,0.324,18.0,31.0,38.5,10.4,0.0
03/12/2022 02:00:00.000000,0.422,25.0,25.0,38.7,13.4,0.0
03/12/2022 03:00:00.000000,0.482,33.0,16.0,45.6,16.4,0.0
03/12/2022 05:00:00.000000,0.391,18.0,23.0,17.1,7.7,0.0
03/12/2022 06:00:00.000000,0.33,15.0,24.0,13.8,6.1,0.0
03/12/2022 07:00:00.000000,0.321,15.0,24.0,11.2,5.2,0.0
03/12/2022 08:00:00.000000,0.333,17.0,23.0,8.5,4.0,0.0
03/12/2022 10:00:00.000000,0.394,41.0,6.0,15.4,5.1,0.0
03/12/2022 11:00:00.000000,0.501,46.0,1.0,21.9,7.2,0.0
03/12/2022 12:00:00.000000,0.622,38.0,8.0,27.8,13.4,0.0
03/12/2022 13:00:00.000000,0.322,23.0,18.0,12.5,3.3,0.0
03/12/2022 14:00:00.000000,0.394,23.0,18.0,15.0,4.4,0.0
03/12/2022 15:00:00.000000,0.449,22.0,20.0,37.2,8.1,0.0
03/12/2022 16:00:00.000000,0.192,5.0,34.0,17.0,3.7,0.0
03/12/2022 17:00:00.000000,0.186,4.0,34.0,16.8,3.5,0.0
03/12/2022 18:00:00.000000,0.182,3.0,35.0,9.9,2.5,0.0
03/12/2022 19:00:00.000000,0.181,3.0,35.0,10.0,3.1,0.0
03/12/2022 20:00:00.000000,0.167,3.0,36.0,6.9,2.2,0.0
03/12/2022 21:00:00.000000,0.187,3.0,35.0,7.2,2.4,0.0
03/12/2022 22:00:00.000000,0.198,4.0,35.0,7.7,2.4,0.0
03/12/2022 23:00:00.000000,0.207,5.0,35.0,7.8,2.3,0.0
03/13/2022 00:00:00.000000,0.291,9.0,32.0,12.2,3.9,0.0
03/13/2022 01:00:00.000000,0.274,10.0,32.0,10.1,4.7,0.0
03/13/2022 02:00:00.000000,0.43,19.0,26.0,19.2,6.2,0.0
03/13/2022 03:00:00.000000,0.689,33.0,13.0,38.2,12.0,0.0
03/13/2022 05:00:00.000000,0.681,32.0,12.0,30.2,10.0,0.0
03/13/2022 06:00:00.000000,0.316,16.0,21.0,10.6,5.1,0.0
03/13/2022 07:00:00.000000,0.228,10.0,25.0,6.4,3.5,0.0
03/13/2022 09:00:00.000000,0.281,13.0,23.0,6.8,3.5,0.0
03/13/2022 10:00:00.000000,0.308,22.0,16.0,9.8,4.2,0.0
03/13/2022 11:00:00.000000,0.503,38.0,2.0,16.7,6.5,0.0
03/13/2022 12:00:00.000000,0.508,35.0,6.0,16.5,6.3,0.0
03/13/2022 13:00:00.000000,0.818,45.0,1.0,24.4,11.1,1.0
03/13/2022 14:00:00.000000,0.354,17.0,19.0,11.0,4.0,0.0
03/13/2022 15:00:00.000000,0.351,17.0,20.0,17.6,5.4,0.0
03/13/2022 16:00:00.000000,0.247,9.0,26.0,13.1,3.4,0.0
03/13/2022 17:00:00.000000,0.245,6.0,31.0,7.4,2.5,0.0
03/13/2022 18:00:00.000000,0.199,4.0,36.0,6.4,2.2,0.0
03/13/2022 19:00:00.000000,0.204,4.0,37.0,5.0,2.0,0.0
03/13/2022 20:00:00.000000,0.217,4.0,39.0,6.2,2.0,0.0
03/13/2022 21:00:00.000000,0.229,6.0,37.0,7.0,2.5,0.0
03/13/2022 22:00:00.000000,0.257,5.0,37.0,7.4,2.6,0.0
03/13/2022 23:00:00.000000,0.333,10.0,31.0,10.7,2.8,0.0
03/14/2022 00:00:00.000000,0.237,6.0,34.0,6.5,2.3,0.0
03/14/2022 01:00:00.000000,0.399,19.0,23.0,10.5,3.5,0.0
03/14/2022 02:00:00.000000,0.262,27.0,17.0,9.4,3.5,0.0
03/14/2022 04:00:00.000000,0.192,,31.0,7.3,2.5,0.0
03/14/2022 05:00:00.000000,0.222,14.0,22.0,7.3,2.4,0.0
03/14/2022 06:00:00.000000,0.238,13.0,24.0,5.6,2.0,0.0
03/14/2022 07:00:00.000000,0.186,10.0,29.0,3.8,1.9,0.0
03/14/2022 09:00:00.000000,0.202,15.0,25.0,7.7,2.7,0.0
03/14/2022 10:00:00.000000,0.216,29.0,15.0,11.6,3.3,0.0
03/14/2022 11:00:00.000000,0.28,24.0,18.0,17.0,4.1,0.0
03/14/2022 12:00:00.000000,0.425,31.0,11.0,24.9,5.8,0.0
03/14/2022 13:00:00.000000,0.523,35.0,7.0,32.1,8.6,0.0
03/14/2022 14:00:00.000000,,27.0,13.0,35.3,9.0,
03/14/2022 16:00:00.000000,0.231,,32.0,19.9,4.5,0.0
03/14/2022 17:00:00.000000,0.259,7.0,33.0,14.0,4.1,0.0
03/14/2022 18:00:00.000000,0.244,7.0,35.0,15.5,4.3,0.0
03/14/2022 19:00:00.000000,0.24,6.0,36.0,14.6,4.0,0.0
03/14/2022 20:00:00.000000,0.268,6.0,37.0,13.6,4.3,0.0
03/14/2022 21:00:00.000000,0.269,7.0,38.0,16.5,4.6,0.0
03/14/2022 22:00:00.000000,0.261,8.0,39.0,14.8,4.7,0.0
03/14/2022 23:00:00.000000,0.295,8.0,39.0,14.2,4.6,0.0
03/15/2022 00:00:00.000000,0.315,11.0,35.0,18.3,5.2,0.0
03/15/2022 01:00:00.000000,0.352,17.0,30.0,19.3,5.8,0.0
03/15/2022 02:00:00.000000,0.312,17.0,29.0,21.2,6.9,0.0
03/15/2022 04:00:00.000000,0.397,,18.0,22.7,8.6,0.0
03/15/2022 05:00:00.000000,0.292,15.0,24.0,15.4,6.6,0.0
03/15/2022 07:00:00.000000,0.203,16.0,22.0,10.3,4.4,0.0
03/15/2022 09:00:00.000000,0.195,9.0,29.0,7.6,3.3,0.0
03/15/2022 10:00:00.000000,0.182,7.0,30.0,5.3,2.9,0.0
03/15/2022 11:00:00.000000,0.204,10.0,27.0,7.4,3.0,0.0
03/15/2022 12:00:00.000000,0.291,20.0,19.0,16.6,4.2,0.0
03/15/2022 13:00:00.000000,0.395,24.0,16.0,25.4,6.3,0.0
03/15/2022 14:00:00.000000,0.387,24.0,18.0,31.6,7.5,0.0
03/15/2022 15:00:00.000000,0.393,24.0,20.0,36.8,8.0,0.0
03/15/2022 16:00:00.000000,0.339,19.0,27.0,46.6,8.8,
03/15/2022 17:00:00.000000,0.269,12.0,37.0,24.4,4.5,
03/15/2022 18:00:00.000000,0.177,4.0,50.0,9.0,2.5,
03/15/2022 19:00:00.000000,0.22,9.0,47.0,17.3,4.2,
03/15/2022 20:00:00.000000,0.239,13.0,46.0,24.7,4.2,0.0
03/15/2022 21:00:00.000000,0.31,11.0,48.0,18.7,4.0,0.0
03/15/2022 22:00:00.000000,0.402,11.0,45.0,17.9,3.8,0.0
03/15/2022 23:00:00.000000,0.339,10.0,43.0,20.9,4.0,0.0
03/16/2022 00:00:00.000000,0.317,11.0,39.0,25.6,5.0,0.0
03/16/2022 01:00:00.000000,0.392,17.0,30.0,26.5,7.4,0.0
03/16/2022 02:00:00.000000,0.375,18.0,23.0,20.5,7.9,0.0
03/16/2022 04:00:00.000000,0.397,,17.0,27.1,7.7,0.0
03/16/2022 05:00:00.000000,0.4,19.0,23.0,37.7,8.2,0.0
03/16/2022 06:00:00.000000,0.312,20.0,19.0,20.5,5.5,0.0
03/16/2022 07:00:00.000000,0.226,18.0,19.0,11.1,3.5,0.0
03/16/2022 12:00:00.000000,0.269,16.0,16.0,19.2,4.2,0.0
03/16/2022 13:00:00.000000,0.534,31.0,4.0,49.3,9.6,0.0
03/16/2022 14:00:00.000000,0.65,33.0,3.0,54.7,11.6,0.0
03/16/2022 15:00:00.000000,0.464,25.0,12.0,36.0,7.4,0.0
03/16/2022 16:00:00.000000,0.305,14.0,23.0,22.6,5.9,0.0
03/16/2022 17:00:00.000000,0.25,10.0,26.0,20.7,5.8,0.0
03/16/2022 18:00:00.000000,0.248,7.0,29.0,18.2,5.8,0.0
03/16/2022 19:00:00.000000,0.264,7.0,29.0,17.8,5.3,0.0
03/16/2022 20:00:00.000000,0.235,5.0,32.0,17.3,5.0,0.0
03/16/2022 21:00:00.000000,0.253,6.0,33.0,15.5,4.6,0.0
03/16/2022 22:00:00.000000,0.306,11.0,30.0,20.8,6.3,0.0
03/16/2022 23:00:00.000000,0.278,9.0,28.0,14.7,6.0,0.0
03/17/2022 00:00:00.000000,0.362,13.0,25.0,38.9,7.2,0.0
03/17/2022 01:00:00.000000,0.296,14.0,22.0,23.7,9.2,0.0
03/17/2022 02:00:00.000000,0.257,13.0,22.0,10.2,7.3,0.0
03/17/2022 04:00:00.000000,0.235,,21.0,4.5,4.1,0.0
03/17/2022 05:00:00.000000,0.298,37.0,5.0,6.0,5.8,0.0
