InstrumentName, La Casa,,,,,
StartTime, 2022-03-01 00:00:00,,,,,
EndTime, 2022-03-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
03/01/2022 00:00:00.000000,0.385,19.0,30.0,19.2,3.1,0.0
03/01/2022 01:00:00.000000,0.408,25.0,23.0,24.2,4.6,0.0
03/01/2022 02:00:00.000000,0.373,17.0,30.0,16.0,4.2,0.0
03/01/2022 05:00:00.000000,0.65,,1.0,33.1,8.6,0.0
03/01/2022 06:00:00.000000,0.362,31.0,8.0,18.7,6.0,0.0
03/01/2022 08:00:00.000000,0.23,18.0,22.0,9.2,3.2,0.0
03/01/2022 10:00:00.000000,0.236,22.0,20.0,8.2,2.6,0.0
03/01/2022 11:00:00.000000,0.266,31.0,11.0,10.3,3.1,0.0
03/01/2022 12:00:00.000000,0.281,25.0,17.0,10.6,3.1,0.0
03/01/2022 13:00:00.000000,0.312,24.0,18.0,16.7,3.2,0.0
03/01/2022 14:00:00.000000,0.531,,13.0,28.2,4.8,0.0
03/01/2022 15:00:00.000000,0.571,,15.0,47.3,7.4,0.0
03/01/2022 16:00:00.000000,0.321,,26.0,41.0,6.8,0.0
03/01/2022 17:00:00.000000,0.308,16.0,31.0,25.5,4.4,0.0
03/01/2022 18:00:00.000000,0.206,6.0,42.0,12.9,2.3,0.0
03/01/2022 19:00:00.000000,0.178,3.0,45.0,8.1,1.4,0.0
03/01/2022 20:00:00.000000,0.165,2.0,48.0,7.5,1.4,0.0
03/01/2022 21:00:00.000000,0.172,4.0,49.0,11.1,1.8,0.0
03/01/2022 22:00:00.000000,0.145,7.0,47.0,18.5,2.6,0.0
03/01/2022 23:00:00.000000,0.154,9.0,45.0,23.1,3.1,0.0
03/02/2022 00:00:00.000000,0.263,28.0,24.0,40.6,5.5,0.0
03/02/2022 03:00:00.000000,0.263,15.0,21.0,17.6,3.8,0.0
03/02/2022 05:00:00.000000,0.453,,1.0,31.1,6.8,0.0
03/02/2022 06:00:00.000000,0.314,28.0,3.0,29.8,5.9,0.0
03/02/2022 07:00:00.000000,0.258,24.0,8.0,23.5,5.0,
03/02/2022 08:00:00.000000,0.196,18.0,16.0,13.2,3.9,0.0
03/02/2022 11:00:00.000000,0.226,17.0,16.0,11.0,3.2,0.0
03/02/2022 12:00:00.000000,0.243,21.0,13.0,12.7,3.3,0.0
03/02/2022 13:00:00.000000,0.535,32.0,3.0,22.7,4.9,0.0
03/02/2022 14:00:00.000000,0.401,26.0,11.0,32.2,5.5,0.0
03/02/2022 15:00:00.000000,0.348,19.0,19.0,32.7,5.1,0.0
03/02/2022 16:00:00.000000,0.21,13.0,27.0,29.4,4.3,0.0
03/02/2022 17:00:00.000000,0.2,11.0,32.0,25.4,3.8,0.0
03/02/2022 18:00:00.000000,0.236,18.0,27.0,38.0,5.9,0.0
03/02/2022 19:00:00.000000,0.28,17.0,28.0,42.5,9.5,0.0
03/02/2022 20:00:00.000000,0.29,15.0,33.0,39.2,9.2,0.0
03/02/2022 21:00:00.000000,0.259,12.0,38.0,34.9,10.0,0.0
03/02/2022 22:00:00.000000,0.275,18.0,33.0,52.5,12.2,0.0
03/02/2022 23:00:00.000000,0.26,14.0,37.0,44.8,11.8,0.0
03/03/2022 00:00:00.000000,0.294,15.0,34.0,38.1,12.1,0.0
03/03/2022 01:00:00.000000,0.448,36.0,11.0,55.8,16.0,0.0
03/03/2022 02:00:00.000000,0.784,41.0,0.0,75.4,19.5,1.0
03/03/2022 03:00:00.000000,0.948,37.0,1.0,65.7,22.3,1.0
03/03/2022 05:00:00.000000,0.836,,1.0,51.5,15.0,0.0
03/03/2022 06:00:00.000000,0.363,25.0,7.0,29.7,7.3,0.0
03/03/2022 07:00:00.000000,0.326,22.0,9.0,22.5,7.5,
03/03/2022 08:00:00.000000,0.299,24.0,7.0,22.1,7.2,0.0
03/03/2022 10:00:00.000000,0.324,30.0,1.0,20.9,7.1,0.0
03/03/2022 11:00:00.000000,0.411,30.0,0.0,21.2,7.6,0.0
03/03/2022 12:00:00.000000,0.424,31.0,0.0,20.3,7.2,0.0
03/03/2022 13:00:00.000000,0.734,31.0,1.0,29.7,8.4,1.0
03/03/2022 14:00:00.000000,0.582,29.0,4.0,28.1,6.9,1.0
03/03/2022 15:00:00.000000,0.582,29.0,10.0,48.3,8.7,1.0
03/03/2022 16:00:00.000000,0.426,29.0,15.0,47.5,8.1,0.0
03/03/2022 17:00:00.000000,0.297,21.0,26.0,35.7,5.3,0.0
03/03/2022 18:00:00.000000,0.252,15.0,33.0,36.1,5.4,0.0
03/03/2022 19:00:00.000000,0.227,13.0,39.0,37.9,5.4,0.0
03/03/2022 20:00:00.000000,0.215,12.0,41.0,31.5,5.0,0.0
03/03/2022 21:00:00.000000,0.212,11.0,43.0,34.9,4.7,0.0
03/03/2022 22:00:00.000000,0.212,11.0,43.0,36.9,4.1,0.0
03/03/2022 23:00:00.000000,0.269,15.0,39.0,41.8,7.0,0.0
03/04/2022 00:00:00.000000,0.33,17.0,35.0,52.1,14.9,0.0
03/04/2022 01:00:00.000000,0.359,20.0,31.0,54.6,17.6,0.0
03/04/2022 02:00:00.000000,0.393,20.0,28.0,51.8,18.1,0.0
03/04/2022 05:00:00.000000,0.312,,21.0,56.6,18.4,0.0
03/04/2022 06:00:00.000000,0.243,13.0,21.0,52.0,16.7,0.0
03/04/2022 07:00:00.000000,0.28,18.0,11.0,56.4,17.9,
03/04/2022 08:00:00.000000,0.339,20.0,6.0,55.9,19.8,0.0
03/04/2022 10:00:00.000000,0.444,25.0,1.0,48.2,17.7,0.0
03/04/2022 11:00:00.000000,0.598,28.0,0.0,39.9,14.4,0.0
03/04/2022 12:00:00.000000,0.41,28.0,3.0,28.8,10.8,0.0
03/04/2022 13:00:00.000000,0.545,33.0,1.0,41.2,18.4,0.0
03/04/2022 14:00:00.000000,0.576,28.0,12.0,31.3,7.3,0.0
03/04/2022 15:00:00.000000,0.518,33.0,11.0,42.1,6.8,0.0
03/04/2022 16:00:00.000000,0.295,22.0,24.0,32.0,5.4,0.0
03/04/2022 17:00:00.000000,0.262,19.0,29.0,34.2,5.5,0.0
03/04/2022 18:00:00.000000,0.28,21.0,29.0,45.2,6.1,0.0
03/04/2022 19:00:00.000000,0.272,15.0,37.0,31.7,5.8,0.0
03/04/2022 20:00:00.000000,0.168,4.0,53.0,21.2,4.6,0.0
03/04/2022 21:00:00.000000,0.153,3.0,56.0,17.9,4.2,0.0
03/04/2022 22:00:00.000000,0.197,3.0,55.0,17.3,4.1,0.0
03/04/2022 23:00:00.000000,0.203,3.0,54.0,16.3,4.0,0.0
