InstrumentName, Welby,,,
StartTime, 2022-03-01 00:00:00,,,
EndTime, 2022-03-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
03/01/2022 00:00:00.000000,9.0,42.0,43.1,0.0
03/01/2022 01:00:00.000000,7.0,43.0,13.8,0.0
03/01/2022 02:00:00.000000,10.0,39.0,13.4,0.0
03/01/2022 03:00:00.000000,16.0,30.0,43.0,0.0
03/01/2022 05:00:00.000000,44.0,2.0,95.5,0.0
03/01/2022 06:00:00.000000,45.0,2.0,69.2,1.0
03/01/2022 08:00:00.000000,39.0,3.0,32.9,0.0
03/01/2022 10:00:00.000000,39.0,4.0,25.9,0.0
03/01/2022 11:00:00.000000,40.0,4.0,28.2,0.0
03/01/2022 12:00:00.000000,41.0,3.0,73.8,0.0
03/01/2022 13:00:00.000000,41.0,2.0,114.8,1.0
03/01/2022 14:00:00.000000,43.0,5.0,179.2,1.0
03/01/2022 15:00:00.000000,45.0,8.0,190.9,2.0
03/01/2022 16:00:00.000000,42.0,14.0,124.6,2.0
03/01/2022 17:00:00.000000,25.0,28.0,50.8,2.0
03/01/2022 18:00:00.000000,8.0,41.0,14.9,0.0
03/01/2022 19:00:00.000000,5.0,45.0,13.2,0.0
03/01/2022 20:00:00.000000,4.0,48.0,10.6,0.0
03/01/2022 21:00:00.000000,4.0,49.0,13.7,0.0
03/01/2022 22:00:00.000000,4.0,50.0,17.9,0.0
03/01/2022 23:00:00.000000,4.0,47.0,19.7,0.0
03/02/2022 00:00:00.000000,11.0,38.0,23.5,0.0
03/02/2022 01:00:00.000000,18.0,29.0,46.4,0.0
03/02/2022 02:00:00.000000,15.0,25.0,27.6,0.0
03/02/2022 03:00:00.000000,21.0,12.0,49.6,0.0
03/02/2022 05:00:00.000000,32.0,4.0,81.7,0.0
03/02/2022 06:00:00.000000,36.0,2.0,67.5,1.0
03/02/2022 07:00:00.000000,35.0,2.0,59.0,0.0
03/02/2022 08:00:00.000000,34.0,2.0,35.1,0.0
03/02/2022 10:00:00.000000,35.0,2.0,47.2,0.0
03/02/2022 11:00:00.000000,33.0,3.0,44.8,0.0
03/02/2022 12:00:00.000000,36.0,2.0,74.4,0.0
03/02/2022 13:00:00.000000,37.0,2.0,92.2,1.0
03/02/2022 14:00:00.000000,41.0,5.0,174.3,2.0
03/02/2022 15:00:00.000000,23.0,19.0,,2.0
03/02/2022 16:00:00.000000,15.0,27.0,39.0,3.0
03/02/2022 17:00:00.000000,14.0,31.0,47.6,3.0
03/02/2022 18:00:00.000000,18.0,,70.8,1.0
03/02/2022 19:00:00.000000,17.0,31.0,32.4,0.0
03/02/2022 20:00:00.000000,15.0,,46.4,0.0
03/02/2022 21:00:00.000000,15.0,37.0,38.1,0.0
03/02/2022 22:00:00.000000,13.0,37.0,43.7,0.0
03/02/2022 23:00:00.000000,17.0,34.0,46.5,0.0
03/03/2022 00:00:00.000000,23.0,26.0,65.0,0.0
03/03/2022 01:00:00.000000,27.0,16.0,59.4,0.0
03/03/2022 02:00:00.000000,34.0,5.0,,0.0
03/03/2022 03:00:00.000000,39.0,2.0,,1.0
03/03/2022 05:00:00.000000,39.0,2.0,74.2,1.0
03/03/2022 06:00:00.000000,38.0,2.0,74.2,1.0
03/03/2022 07:00:00.000000,34.0,2.0,58.5,1.0
03/03/2022 08:00:00.000000,33.0,2.0,44.1,1.0
03/03/2022 10:00:00.000000,30.0,,32.8,0.0
03/03/2022 11:00:00.000000,30.0,,41.9,0.0
03/03/2022 12:00:00.000000,33.0,,60.7,1.0
03/03/2022 13:00:00.000000,35.0,,95.8,1.0
03/03/2022 14:00:00.000000,40.0,3.0,146.8,2.0
03/03/2022 15:00:00.000000,40.0,6.0,194.3,2.0
03/03/2022 16:00:00.000000,30.0,17.0,,2.0
03/03/2022 17:00:00.000000,24.0,25.0,58.0,2.0
03/03/2022 18:00:00.000000,19.0,31.0,65.9,1.0
03/03/2022 19:00:00.000000,11.0,39.0,38.2,0.0
03/03/2022 20:00:00.000000,8.0,45.0,13.5,0.0
03/03/2022 21:00:00.000000,9.0,46.0,32.4,0.0
03/03/2022 22:00:00.000000,6.0,49.0,23.5,0.0
03/03/2022 23:00:00.000000,8.0,46.0,68.3,0.0
03/04/2022 00:00:00.000000,19.0,35.0,64.3,0.0
03/04/2022 01:00:00.000000,17.0,35.0,49.0,0.0
03/04/2022 02:00:00.000000,15.0,35.0,35.1,0.0
03/04/2022 03:00:00.000000,15.0,31.0,38.7,0.0
03/04/2022 05:00:00.000000,11.0,27.0,33.9,0.0
03/04/2022 06:00:00.000000,10.0,24.0,36.7,0.0
03/04/2022 07:00:00.000000,13.0,17.0,26.2,0.0
03/04/2022 08:00:00.000000,17.0,11.0,37.4,0.0
03/04/2022 10:00:00.000000,27.0,2.0,63.6,0.0
03/04/2022 11:00:00.000000,26.0,2.0,54.3,1.0
03/04/2022 12:00:00.000000,28.0,2.0,77.0,1.0
03/04/2022 13:00:00.000000,31.0,2.0,187.5,2.0
03/04/2022 14:00:00.000000,35.0,7.0,120.1,2.0
03/04/2022 15:00:00.000000,41.0,8.0,153.3,1.0
03/04/2022 16:00:00.000000,44.0,8.0,165.8,1.0
03/04/2022 17:00:00.000000,38.0,17.0,115.6,1.0
03/04/2022 18:00:00.000000,38.0,19.0,159.1,1.0
03/04/2022 19:00:00.000000,22.0,37.0,56.8,2.0
03/04/2022 20:00:00.000000,16.0,44.0,53.5,1.0
03/04/2022 21:00:00.000000,5.0,55.0,53.6,1.0
03/04/2022 22:00:00.000000,6.0,55.0,,1.0
03/04/2022 23:00:00.000000,8.0,51.0,22.9,1.0
03/05/2022 00:00:00.000000,12.0,43.0,22.1,2.0
03/05/2022 01:00:00.000000,18.0,37.0,69.8,1.0
03/05/2022 02:00:00.000000,7.0,49.0,,1.0
03/05/2022 03:00:00.000000,5.0,47.0,61.5,1.0
03/05/2022 05:00:00.000000,10.0,40.0,14.0,1.0
03/05/2022 06:00:00.000000,4.0,46.0,59.0,1.0
03/05/2022 07:00:00.000000,5.0,24.0,28.2,1.0
03/05/2022 08:00:00.000000,4.0,24.0,21.3,0.0
03/05/2022 10:00:00.000000,4.0,23.0,20.4,0.0
03/05/2022 11:00:00.000000,4.0,24.0,14.9,0.0
03/05/2022 12:00:00.000000,5.0,23.0,15.7,0.0
03/05/2022 13:00:00.000000,4.0,23.0,18.2,0.0
03/05/2022 14:00:00.000000,6.0,20.0,18.7,0.0
03/05/2022 15:00:00.000000,3.0,24.0,19.0,0.0
03/05/2022 16:00:00.000000,3.0,14.0,,0.0
03/05/2022 17:00:00.000000,3.0,14.0,10.3,0.0
