InstrumentName, NJH,
03/01/2022 04:22:00.000000,30.99172,6.56472
03/01/2022 04:23:00.000000,30.280499,6.716221
03/01/2022 04:24:00.000000,28.226339,6.787445
03/01/2022 04:25:00.000000,27.227547,6.92847
03/01/2022 04:26:00.000000,27.193517,7.093553
03/01/2022 04:27:00.000000,29.377358,7.35539
03/01/2022 04:28:00.000000,31.866231,7.510155
03/01/2022 04:29:00.000000,34.286067,7.62007
03/01/2022 04:30:00.000000,34.040842,7.650812
03/01/2022 04:31:00.000000,32.98826,7.699032
03/01/2022 04:32:00.000000,35.731019,7.797576
03/01/2022 04:33:00.000000,37.771411,7.997033
03/01/2022 04:34:00.000000,39.446024,8.237024
03/01/2022 04:35:00.000000,41.734074,8.492175
03/01/2022 04:36:00.000000,45.173114,8.737378
03/01/2022 04:37:00.000000,45.765427,8.90862
03/01/2022 04:38:00.000000,45.164282,8.906462
03/01/2022 04:39:00.000000,42.592577,8.972947
03/01/2022 04:40:00.000000,42.521786,9.176879
03/01/2022 04:41:00.000000,41.705826,9.38218
03/01/2022 04:42:00.000000,42.346758,9.479513
03/01/2022 04:43:00.000000,43.555322,9.500569
03/01/2022 04:44:00.000000,42.814038,9.511571
03/01/2022 04:45:00.000000,42.604383,9.448665
03/01/2022 04:46:00.000000,42.020567,9.303955
03/01/2022 04:47:00.000000,39.18353,9.199935
03/01/2022 04:48:00.000000,38.345648,9.056699
03/01/2022 04:49:00.000000,37.900868,8.955418
03/01/2022 04:50:00.000000,40.444462,8.918464
03/01/2022 04:51:00.000000,40.745022,8.844871
03/01/2022 04:52:00.000000,44.70242,8.940362
03/01/2022 04:53:00.000000,46.399808,8.885984
03/01/2022 04:54:00.000000,43.377489,8.701108
03/01/2022 04:55:00.000000,41.483022,8.496966
03/01/2022 04:56:00.000000,41.076031,8.357467
03/01/2022 04:57:00.000000,41.177601,8.40695
03/01/2022 04:58:00.000000,42.959664,8.423005
03/01/2022 04:59:00.000000,44.203544,8.484964
03/01/2022 05:00:00.000000,44.178655,8.638465
03/01/2022 05:01:00.000000,44.871971,8.750802
03/01/2022 05:02:00.000000,44.110416,8.806514
03/01/2022 05:03:00.000000,40.197865,8.617461
03/01/2022 05:04:00.000000,39.452972,8.702214
03/01/2022 05:05:00.000000,39.192845,8.906514
03/01/2022 05:06:00.000000,40.624294,9.089705
03/01/2022 05:07:00.000000,40.557131,9.186565
03/01/2022 05:08:00.000000,40.090975,9.166193
03/01/2022 05:09:00.000000,39.657624,9.091232
03/01/2022 05:10:00.000000,39.030266,9.031011
03/01/2022 05:11:00.000000,39.086318,8.897091
03/01/2022 05:12:00.000000,37.826959,8.868086
03/01/2022 05:13:00.000000,38.116786,8.800863
03/01/2022 05:14:00.000000,38.235379,8.838291
03/01/2022 05:15:00.000000,37.447743,8.81634
03/01/2022 05:16:00.000000,37.631589,8.757434
03/01/2022 05:17:00.000000,37.467042,8.728587
03/01/2022 05:18:00.000000,38.786379,8.745958
03/01/2022 05:19:00.000000,39.902649,8.732219
03/01/2022 05:20:00.000000,38.604442,8.787019
03/01/2022 05:21:00.000000,39.797194,8.935309
03/01/2022 05:22:00.000000,40.710898,9.017218
03/01/2022 05:23:00.000000,38.708071,8.98795
03/01/2022 05:24:00.000000,38.114328,9.07665
03/01/2022 05:25:00.000000,39.193696,9.151611
03/01/2022 05:26:00.000000,39.039177,9.261421
03/01/2022 05:27:00.000000,40.582993,9.281582
03/01/2022 05:28:00.000000,43.791224,9.302954
03/01/2022 05:29:00.000000,41.749712,9.292374
03/01/2022 05:30:00.000000,41.84285,9.342804
03/01/2022 05:31:00.000000,42.999582,9.421134
03/01/2022 05:32:00.000000,42.82027,9.436295
03/01/2022 05:33:00.000000,43.00611,9.398867
03/01/2022 05:34:00.000000,44.985921,9.525258
03/01/2022 05:35:00.000000,44.212728,9.466774
03/01/2022 05:36:00.000000,44.112004,9.380127
03/01/2022 05:37:00.000000,43.656979,9.265158
03/01/2022 05:38:00.000000,41.852752,9.350858
03/01/2022 05:39:00.000000,39.376069,9.350647
03/01/2022 05:40:00.000000,39.982439,9.327169
03/01/2022 05:41:00.000000,38.867098,9.30585
03/01/2022 05:42:00.000000,37.98404,9.238732
03/01/2022 05:43:00.000000,38.330252,9.203568
03/01/2022 05:44:00.000000,38.38052,9.287899
03/01/2022 05:45:00.000000,37.16514,9.23031
03/01/2022 05:46:00.000000,37.298403,9.252314
03/01/2022 05:47:00.000000,36.184814,9.343067
03/01/2022 05:48:00.000000,36.263716,9.426819
03/01/2022 05:49:00.000000,36.727411,9.394971
03/01/2022 05:50:00.000000,38.420278,9.464879
03/01/2022 05:51:00.000000,40.819853,9.557896
03/01/2022 05:52:00.000000,41.644635,9.661072
03/01/2022 05:53:00.000000,44.120966,9.788516
03/01/2022 05:54:00.000000,45.406313,9.841947
03/01/2022 05:55:00.000000,43.543925,9.773935
03/01/2022 05:56:00.000000,43.66346,9.741929
03/01/2022 05:57:00.000000,44.999169,9.779936
03/01/2022 05:58:00.000000,44.169746,9.765828
03/01/2022 05:59:00.000000,43.55533,9.717241
03/01/2022 06:00:00.000000,42.25347,9.733243
03/01/2022 06:01:00.000000,41.713407,9.660914
03/01/2022 06:02:00.000000,39.533484,9.577846
03/01/2022 06:03:00.000000,39.150745,9.433189
03/01/2022 06:04:00.000000,37.157293,9.270844
03/01/2022 06:05:00.000000,34.218693,9.102286
03/01/2022 06:06:00.000000,35.103959,9.031484
03/01/2022 06:07:00.000000,34.764315,8.970789
03/01/2022 06:08:00.000000,33.616832,8.809812
03/01/2022 06:09:00.000000,35.261567,8.658048
03/01/2022 06:10:00.000000,35.907904,8.518391
03/01/2022 06:11:00.000000,35.72486,8.385104
03/01/2022 06:12:00.000000,34.239121,8.246131
03/01/2022 06:13:00.000000,33.028849,8.149692
03/01/2022 06:14:00.000000,31.218438,8.133321
03/01/2022 06:15:00.000000,29.767615,8.038672
03/01/2022 06:16:00.000000,29.062688,7.899594
03/01/2022 06:17:00.000000,27.244825,7.824581
03/01/2022 06:18:00.000000,26.501182,7.680554
03/01/2022 06:19:00.000000,25.899457,7.640389
03/01/2022 06:20:00.000000,24.401382,7.532106
03/01/2022 06:21:00.000000,22.629219,7.374235
03/01/2022 06:22:00.000000,22.071955,7.235842
03/01/2022 06:23:00.000000,21.587897,7.159302
03/01/2022 06:24:00.000000,20.522283,6.997693
03/01/2022 06:25:00.000000,20.464829,6.804711
03/01/2022 06:26:00.000000,20.810217,6.625942
03/01/2022 06:27:00.000000,22.940172,6.512974
03/01/2022 06:28:00.000000,24.353215,6.471334
03/01/2022 06:29:00.000000,24.183553,6.411587
03/01/2022 06:30:00.000000,22.830105,6.272983
03/01/2022 06:31:00.000000,21.736167,6.196127
03/01/2022 06:32:00.000000,21.301696,6.153014
03/01/2022 06:33:00.000000,21.964001,6.104426
03/01/2022 06:34:00.000000,22.082695,6.063366
03/01/2022 06:35:00.000000,22.566465,6.046099
03/01/2022 06:36:00.000000,22.471931,6.003249
03/01/2022 06:37:00.000000,22.132857,5.967348
03/01/2022 06:38:00.000000,20.496797,6.00983
03/01/2022 06:39:00.000000,19.524747,5.898546
03/01/2022 06:40:00.000000,19.513961,5.853012
03/01/2022 06:41:00.000000,19.627083,5.865119
03/01/2022 06:42:00.000000,20.874129,5.881543
03/01/2022 06:43:00.000000,21.856936,5.958241
03/01/2022 06:44:00.000000,21.42408,6.091476
03/01/2022 06:45:00.000000,20.360103,6.059417
03/01/2022 06:46:00.000000,20.081921,6.079842
03/01/2022 06:47:00.000000,19.732794,6.080737
03/01/2022 06:48:00.000000,19.709982,6.168121
03/01/2022 06:49:00.000000,18.837906,6.181492
03/01/2022 06:50:00.000000,18.494603,6.243767
03/01/2022 06:51:00.000000,18.149476,6.289301
03/01/2022 06:52:00.000000,18.04247,6.239766
03/01/2022 06:53:00.000000,17.631776,6.204233
03/01/2022 06:54:00.000000,18.882499,6.160225
03/01/2022 06:55:00.000000,18.521346,6.013356
03/01/2022 06:56:00.000000,18.652537,5.956767
03/01/2022 06:57:00.000000,18.137284,5.934395
03/01/2022 06:58:00.000000,18.070451,5.923972
03/01/2022 06:59:00.000000,17.283093,5.822269
03/01/2022 07:00:00.000000,16.973074,5.740412
03/01/2022 07:01:00.000000,17.147447,5.666188
03/01/2022 07:02:00.000000,16.840136,5.566696
03/01/2022 07:03:00.000000,16.713846,5.522267
03/01/2022 07:04:00.000000,17.183419,5.443305
03/01/2022 07:05:00.000000,15.27089,5.374503
03/01/2022 07:06:00.000000,15.141448,5.323073
03/01/2022 07:07:00.000000,15.607732,5.375872
03/01/2022 07:08:00.000000,16.379467,5.366449
03/01/2022 07:09:00.000000,16.711131,5.308228
03/01/2022 07:10:00.000000,16.554332,5.259851
03/01/2022 07:11:00.000000,16.822995,5.23432
03/01/2022 07:12:00.000000,16.907806,5.17752
03/01/2022 07:13:00.000000,16.765328,5.205631
03/01/2022 07:14:00.000000,17.111978,5.277381
03/01/2022 07:15:00.000000,16.139195,5.318283
03/01/2022 07:16:00.000000,15.663606,5.294857
03/01/2022 07:17:00.000000,15.410411,5.279644
03/01/2022 07:18:00.000000,15.106073,5.224845
03/01/2022 07:19:00.000000,15.144578,5.172572
03/01/2022 07:20:00.000000,14.876404,5.120984
03/01/2022 07:21:00.000000,14.84662,5.0924
03/01/2022 07:22:00.000000,14.777257,5.07845
03/01/2022 07:23:00.000000,14.459127,5.078871
03/01/2022 07:24:00.000000,14.974699,5.061025
03/01/2022 07:25:00.000000,14.835634,4.989802
03/01/2022 07:26:00.000000,16.499453,4.941425
03/01/2022 07:27:00.000000,16.762019,4.917157
03/01/2022 07:28:00.000000,16.895594,4.881045
03/01/2022 07:29:00.000000,16.830948,4.881888
03/01/2022 07:30:00.000000,16.364695,4.842986
03/01/2022 07:31:00.000000,15.939556,4.848092
03/01/2022 07:32:00.000000,15.976665,4.858989
03/01/2022 07:33:00.000000,15.73097,4.838722
03/01/2022 07:34:00.000000,15.308665,4.836827
03/01/2022 07:35:00.000000,14.505706,4.850777
03/01/2022 07:36:00.000000,14.025756,4.836037
03/01/2022 07:37:00.000000,12.28964,4.804874
03/01/2022 07:38:00.000000,12.794344,4.835458
03/01/2022 07:39:00.000000,12.771464,4.822614
03/01/2022 07:40:00.000000,12.209675,4.812138
03/01/2022 07:41:00.000000,12.155912,4.752075
03/01/2022 07:42:00.000000,12.685223,4.723438
03/01/2022 07:43:00.000000,14.053374,4.736756
03/01/2022 07:44:00.000000,15.009178,4.73902
03/01/2022 07:45:00.000000,15.043817,4.723596
03/01/2022 07:46:00.000000,14.939169,4.659058
03/01/2022 07:47:00.000000,14.917555,4.64695
03/01/2022 07:48:00.000000,15.187507,4.674429
03/01/2022 07:49:00.000000,14.661876,4.681746
03/01/2022 07:50:00.000000,14.850773,4.656215
03/01/2022 07:51:00.000000,15.009511,4.669533
03/01/2022 07:52:00.000000,14.667072,4.69617
03/01/2022 07:53:00.000000,13.999371,4.767972
03/01/2022 07:54:00.000000,12.653172,4.774026
03/01/2022 07:55:00.000000,11.704804,4.727491
03/01/2022 07:56:00.000000,11.556635,4.699749
03/01/2022 07:57:00.000000,12.278546,4.712646
03/01/2022 07:58:00.000000,12.393566,4.676587
03/01/2022 07:59:00.000000,12.1349,4.619893
03/01/2022 08:00:00.000000,11.518283,4.582412
03/01/2022 08:01:00.000000,11.042037,4.576148
03/01/2022 08:02:00.000000,11.107116,4.54073
03/01/2022 08:03:00.000000,11.453777,4.534772
03/01/2022 08:04:00.000000,11.295778,4.49666
03/01/2022 08:05:00.000000,11.431189,4.510662
03/01/2022 08:06:00.000000,12.503283,4.523664
03/01/2022 08:07:00.000000,13.642897,4.514979
03/01/2022 08:08:00.000000,13.34695,4.50982
03/01/2022 08:09:00.000000,13.406728,4.534561
03/01/2022 08:10:00.000000,13.507178,4.54888
03/01/2022 08:11:00.000000,13.635438,4.503029
03/01/2022 08:12:00.000000,14.43565,4.48929
03/01/2022 08:13:00.000000,14.454922,4.488184
03/01/2022 08:14:00.000000,14.30014,4.472761
03/01/2022 08:15:00.000000,14.314639,4.469286
03/01/2022 08:16:00.000000,14.936793,4.458863
03/01/2022 08:17:00.000000,14.057907,4.429384
03/01/2022 08:18:00.000000,13.802147,4.404748
03/01/2022 08:19:00.000000,14.573526,4.32726
03/01/2022 08:20:00.000000,15.041356,4.253931
03/01/2022 08:21:00.000000,15.877428,4.233296
03/01/2022 08:22:00.000000,16.223514,4.246035
03/01/2022 08:23:00.000000,15.808643,4.196079
03/01/2022 08:24:00.000000,15.465684,4.099851
03/01/2022 08:25:00.000000,15.476841,4.043314
03/01/2022 08:26:00.000000,15.787328,4.007255
03/01/2022 08:27:00.000000,15.463229,3.909553
03/01/2022 08:28:00.000000,15.288936,3.858754
03/01/2022 08:29:00.000000,14.863264,3.83396
03/01/2022 08:30:00.000000,13.82196,3.8517
03/01/2022 08:31:00.000000,13.235352,3.812009
03/01/2022 08:32:00.000000,12.085666,3.740996
03/01/2022 08:33:00.000000,11.532324,3.677774
03/01/2022 08:34:00.000000,11.450468,3.647611
03/01/2022 08:35:00.000000,12.84435,3.616394
03/01/2022 08:36:00.000000,13.133629,3.587389
03/01/2022 08:37:00.000000,12.769617,3.494846
03/01/2022 08:38:00.000000,12.104382,3.442363
03/01/2022 08:39:00.000000,12.167569,3.412094
03/01/2022 08:40:00.000000,11.491765,3.360822
03/01/2022 08:41:00.000000,11.145396,3.329342
03/01/2022 08:42:00.000000,11.865444,3.334975
03/01/2022 08:43:00.000000,12.208779,3.336343
03/01/2022 08:44:00.000000,12.384458,3.325605
03/01/2022 08:45:00.000000,11.871568,3.299442
03/01/2022 08:46:00.000000,10.347112,3.318709
03/01/2022 08:47:00.000000,9.719805,3.308444
03/01/2022 08:48:00.000000,9.562079,3.298021
03/01/2022 08:49:00.000000,9.549614,3.282123
03/01/2022 08:50:00.000000,9.134902,3.238799
03/01/2022 08:51:00.000000,8.948326,3.145835
03/01/2022 08:52:00.000000,9.3004,3.05624
03/01/2022 08:53:00.000000,9.149334,2.978384
03/01/2022 08:54:00.000000,8.610984,2.930691
03/01/2022 08:55:00.000000,7.909669,2.860257
03/01/2022 08:56:00.000000,7.957358,2.864205
03/01/2022 08:57:00.000000,7.631936,2.798983
03/01/2022 08:58:00.000000,8.014884,2.719337
03/01/2022 08:59:00.000000,7.784109,2.657115
03/01/2022 09:00:00.000000,7.531201,2.648639
03/01/2022 09:01:00.000000,8.013541,2.638042
03/01/2022 09:02:00.000000,8.38357,2.705123
03/01/2022 09:03:00.000000,7.766285,2.738445
03/01/2022 09:04:00.000000,6.354906,2.657746
03/01/2022 09:05:00.000000,7.584426,2.581206
03/01/2022 09:06:00.000000,8.229925,2.525407
03/01/2022 09:07:00.000000,8.426414,2.453972
03/01/2022 09:08:00.000000,8.684645,2.378906
03/01/2022 09:09:00.000000,9.108472,2.300102
03/01/2022 09:10:00.000000,9.378284,2.258358
03/01/2022 09:11:00.000000,9.273214,2.180554
03/01/2022 09:12:00.000000,9.256955,2.144337
03/01/2022 09:13:00.000000,9.091255,2.079378
03/01/2022 09:14:00.000000,9.116256,2.024842
03/01/2022 09:15:00.000000,9.036741,1.991151
03/01/2022 09:16:00.000000,8.0804,1.947565
03/01/2022 09:17:00.000000,9.02022,1.89745
03/01/2022 09:18:00.000000,9.287695,1.906926
03/01/2022 09:19:00.000000,8.833551,1.8825
03/01/2022 09:20:00.000000,8.119303,1.881079
03/01/2022 09:21:00.000000,8.168227,1.891239
03/01/2022 09:22:00.000000,8.09595,1.876183
03/01/2022 09:23:00.000000,8.081511,1.849968
03/01/2022 09:24:00.000000,9.133464,1.800748
03/01/2022 09:25:00.000000,9.033526,1.77985
03/01/2022 09:26:00.000000,9.156627,1.819015
03/01/2022 09:27:00.000000,9.104362,1.841809
03/01/2022 09:28:00.000000,7.85953,1.85639
03/01/2022 09:29:00.000000,6.897426,1.809961
03/01/2022 09:30:00.000000,6.968041,1.821594
03/01/2022 09:31:00.000000,6.612666,1.807697
03/01/2022 09:32:00.000000,5.845146,1.784851
03/01/2022 09:33:00.000000,5.827176,1.779429
03/01/2022 09:34:00.000000,5.734657,1.834755
03/01/2022 09:35:00.000000,4.776278,1.896661
03/01/2022 09:36:00.000000,6.795436,1.94309
03/01/2022 09:37:00.000000,9.84825,1.981676
03/01/2022 09:38:00.000000,10.015716,1.989098
03/01/2022 09:39:00.000000,9.866634,2.028421
03/01/2022 09:40:00.000000,9.946286,2.034159
03/01/2022 09:41:00.000000,9.909251,2.014787
03/01/2022 09:42:00.000000,10.054066,2.086853
03/01/2022 09:43:00.000000,10.36689,2.091591
03/01/2022 09:44:00.000000,11.048841,2.093065
03/01/2022 09:45:00.000000,10.889347,2.04832
03/01/2022 09:46:00.000000,10.440025,1.961672
03/01/2022 09:47:00.000000,9.282728,1.854232
03/01/2022 09:48:00.000000,5.928422,1.741317
03/01/2022 09:49:00.000000,5.242292,1.678568
03/01/2022 09:50:00.000000,5.597832,1.601607
03/01/2022 09:51:00.000000,5.750673,1.588183
03/01/2022 09:52:00.000000,6.046956,1.610451
03/01/2022 09:53:00.000000,5.973198,1.584025
03/01/2022 09:54:00.000000,6.009908,1.599712
03/01/2022 09:55:00.000000,5.885819,1.649668
03/01/2022 09:56:00.000000,5.852648,1.618294
03/01/2022 09:57:00.000000,6.047388,1.649616
03/01/2022 09:58:00.000000,5.933457,1.680621
03/01/2022 09:59:00.000000,5.9608,1.703362
03/01/2022 10:00:00.000000,6.148616,1.77048
03/01/2022 10:01:00.000000,5.825147,1.83007
03/01/2022 10:02:00.000000,5.46331,1.806118
03/01/2022 10:03:00.000000,5.06616,1.755951
03/01/2022 10:04:00.000000,5.729299,1.735895
03/01/2022 10:05:00.000000,5.676023,1.689149
03/01/2022 10:06:00.000000,4.611903,1.62877
03/01/2022 10:07:00.000000,4.772369,1.684201
03/01/2022 10:08:00.000000,4.694443,1.682359
03/01/2022 10:09:00.000000,4.588551,1.698572
03/01/2022 10:10:00.000000,4.578302,1.668619
03/01/2022 10:11:00.000000,4.980647,1.602344
03/01/2022 10:12:00.000000,6.856789,1.583077
03/01/2022 10:13:00.000000,8.529572,1.606661
03/01/2022 10:14:00.000000,8.624699,1.64651
03/01/2022 10:15:00.000000,7.907261,1.660934
03/01/2022 10:16:00.000000,7.406178,1.651932
03/01/2022 10:17:00.000000,7.824944,1.690886
03/01/2022 10:18:00.000000,8.338488,1.679147
03/01/2022 10:19:00.000000,8.40026,1.645457
03/01/2022 10:20:00.000000,8.416595,1.591921
03/01/2022 10:21:00.000000,8.380023,1.591974
03/01/2022 10:22:00.000000,7.685745,1.581393
03/01/2022 10:23:00.000000,5.637429,1.541912
03/01/2022 10:24:00.000000,4.07096,1.510275
03/01/2022 10:25:00.000000,3.995263,1.465056
03/01/2022 10:26:00.000000,4.009313,1.407888
03/01/2022 10:27:00.000000,4.198957,1.412888
03/01/2022 10:28:00.000000,3.693882,1.396464
03/01/2022 10:29:00.000000,3.005153,1.362932
03/01/2022 10:30:00.000000,2.929033,1.397359
03/01/2022 10:31:00.000000,2.897779,1.438998
03/01/2022 10:32:00.000000,2.883103,1.444157
03/01/2022 10:33:00.000000,3.123099,1.470267
03/01/2022 10:34:00.000000,3.524146,1.523698
03/01/2022 10:35:00.000000,4.517117,1.575392
03/01/2022 10:36:00.000000,4.548408,1.609819
03/01/2022 10:37:00.000000,4.389405,1.611609
03/01/2022 10:38:00.000000,4.140056,1.589815
03/01/2022 10:39:00.000000,4.118629,1.571654
03/01/2022 10:40:00.000000,4.124727,1.559599
03/01/2022 10:41:00.000000,4.192827,1.538648
03/01/2022 10:42:00.000000,5.456444,1.557704
03/01/2022 10:43:00.000000,6.10159,1.599712
03/01/2022 10:44:00.000000,5.963853,1.602397
03/01/2022 10:45:00.000000,5.771446,1.601502
03/01/2022 10:46:00.000000,4.906717,1.584499
03/01/2022 10:47:00.000000,5.879993,1.622295
03/01/2022 10:48:00.000000,8.30206,1.70531
03/01/2022 10:49:00.000000,8.404487,1.764321
03/01/2022 10:50:00.000000,9.025821,1.812224
03/01/2022 10:51:00.000000,9.35828,1.844651
03/01/2022 10:52:00.000000,9.674072,1.888554
03/01/2022 10:53:00.000000,9.460639,1.88329
03/01/2022 10:54:00.000000,9.1338,1.87692
03/01/2022 10:55:00.000000,9.230951,1.878921
03/01/2022 10:56:00.000000,9.298491,1.813119
03/01/2022 10:57:00.000000,9.656579,1.781534
03/01/2022 10:58:00.000000,9.189082,1.746212
03/01/2022 10:59:00.000000,7.755328,1.705679
03/01/2022 11:00:00.000000,7.602255,1.655669
03/01/2022 11:01:00.000000,6.745441,1.631297
03/01/2022 11:02:00.000000,6.020498,1.604976
03/01/2022 11:03:00.000000,5.449594,1.580708
03/01/2022 11:04:00.000000,4.596598,1.571812
03/01/2022 11:05:00.000000,4.484272,1.542386
03/01/2022 11:06:00.000000,4.359032,1.529383
03/01/2022 11:07:00.000000,4.013847,1.551019
03/01/2022 11:08:00.000000,3.286209,1.566969
03/01/2022 11:09:00.000000,3.300263,1.576129
03/01/2022 11:10:00.000000,3.124796,1.571338
