InstrumentName, Woods Park B,,
11/01/2019 06:35:53.000000,10.13,14.78,13.43
11/01/2019 06:37:53.000000,10.61,13.49,12.8
11/01/2019 06:39:53.000000,10.75,15.6,14.0
11/01/2019 06:41:53.000000,11.18,15.54,14.63
11/01/2019 06:43:53.000000,10.97,15.88,14.61
11/01/2019 06:45:53.000000,9.85,13.82,12.94
11/01/2019 06:47:53.000000,10.47,14.95,13.67
11/01/2019 06:49:53.000000,10.84,15.15,13.79
11/01/2019 06:51:53.000000,9.74,14.34,13.13
11/01/2019 06:53:53.000000,10.58,13.94,12.97
11/01/2019 06:55:53.000000,10.15,14.09,12.99
11/01/2019 06:57:53.000000,9.2,13.05,12.48
11/01/2019 06:59:55.000000,9.88,14.23,12.97
11/01/2019 07:01:53.000000,9.74,13.71,12.99
11/01/2019 07:03:53.000000,9.45,14.01,12.39
11/01/2019 07:05:53.000000,9.88,13.49,12.59
11/01/2019 07:07:53.000000,9.32,12.94,11.54
11/01/2019 07:09:53.000000,9.38,12.87,12.33
11/01/2019 07:11:53.000000,9.43,12.91,12.01
11/01/2019 07:13:53.000000,9.65,14.37,13.09
11/01/2019 07:15:53.000000,9.04,13.31,12.56
11/01/2019 07:17:53.000000,9.86,13.39,12.86
11/01/2019 07:19:53.000000,9.39,12.36,11.83
11/01/2019 07:21:53.000000,9.44,14.23,13.0
11/01/2019 07:23:53.000000,9.52,13.48,12.23
11/01/2019 07:25:53.000000,9.19,12.04,11.6
11/01/2019 07:27:53.000000,8.72,12.9,11.51
11/01/2019 07:29:53.000000,9.21,12.94,11.81
11/01/2019 07:31:53.000000,9.1,13.37,11.94
11/01/2019 07:33:53.000000,9.37,14.21,13.09
11/01/2019 07:35:53.000000,8.94,13.26,12.2
11/01/2019 07:37:53.000000,9.22,13.38,12.43
11/01/2019 07:39:53.000000,8.18,11.52,11.03
11/01/2019 07:41:53.000000,8.63,12.34,11.68
11/01/2019 07:43:53.000000,8.62,12.55,11.14
11/01/2019 07:45:53.000000,8.63,13.46,12.52
11/01/2019 07:47:53.000000,9.46,14.74,13.06
11/01/2019 07:49:53.000000,8.65,12.29,11.25
11/01/2019 07:51:53.000000,8.99,12.13,11.43
11/01/2019 07:53:53.000000,8.61,12.2,11.5
11/01/2019 07:55:53.000000,8.9,13.91,12.13
11/01/2019 07:57:53.000000,9.01,13.44,12.06
11/01/2019 07:59:53.000000,9.25,14.15,12.34
11/01/2019 08:01:53.000000,9.34,14.27,12.87
11/01/2019 08:03:53.000000,8.2,12.62,10.63
11/01/2019 08:05:53.000000,9.18,12.89,12.03
11/01/2019 08:07:53.000000,8.62,12.55,11.52
11/01/2019 08:09:53.000000,9.26,13.29,12.07
11/01/2019 08:11:53.000000,8.21,12.56,11.07
11/01/2019 08:13:53.000000,9.22,13.55,12.12
11/01/2019 08:15:53.000000,8.32,12.87,11.07
11/01/2019 08:17:53.000000,8.45,12.03,10.86
11/01/2019 08:19:53.000000,9.0,12.86,11.84
11/01/2019 08:21:53.000000,9.2,13.08,11.94
11/01/2019 08:23:53.000000,8.47,11.72,11.16
11/01/2019 08:25:53.000000,9.13,12.99,12.17
11/01/2019 08:27:53.000000,9.16,12.76,11.57
11/01/2019 08:29:53.000000,8.82,11.75,11.1
11/01/2019 08:31:53.000000,8.53,13.13,11.46
11/01/2019 08:33:53.000000,8.65,12.73,10.68
11/01/2019 08:35:53.000000,8.86,12.62,11.35
11/01/2019 08:37:53.000000,8.79,12.18,11.07
11/01/2019 08:39:53.000000,8.84,11.71,11.01
11/01/2019 08:41:53.000000,8.96,13.4,11.84
11/01/2019 08:43:53.000000,8.45,11.96,11.08
11/01/2019 08:45:53.000000,8.46,11.9,11.38
11/01/2019 08:47:53.000000,8.47,12.27,10.92
11/01/2019 08:49:53.000000,8.28,11.57,10.91
11/01/2019 08:51:53.000000,8.7,12.5,11.11
11/01/2019 08:53:53.000000,8.53,12.54,11.9
11/01/2019 08:55:53.000000,8.65,11.46,10.94
11/01/2019 08:57:53.000000,8.66,12.64,11.28
11/01/2019 08:59:53.000000,8.63,12.41,11.66
11/01/2019 09:01:53.000000,8.52,13.43,11.65
11/01/2019 09:03:53.000000,8.64,12.57,11.4
11/01/2019 09:05:53.000000,8.83,12.29,11.39
11/01/2019 09:07:53.000000,8.71,13.14,12.13
11/01/2019 09:09:53.000000,9.23,14.59,12.96
11/01/2019 09:11:53.000000,9.13,13.16,12.43
11/01/2019 09:13:53.000000,9.07,13.07,11.71
11/01/2019 09:15:53.000000,9.27,13.97,12.31
11/01/2019 09:17:53.000000,9.17,13.79,12.17
11/01/2019 09:19:53.000000,9.0,14.41,12.19
11/01/2019 09:21:53.000000,9.8,13.7,13.14
11/01/2019 09:23:53.000000,9.1,14.54,12.7
11/01/2019 09:25:53.000000,10.69,15.56,15.03
11/01/2019 09:27:53.000000,9.9,16.0,13.64
11/01/2019 09:29:53.000000,10.18,15.99,14.09
11/01/2019 09:31:53.000000,9.84,14.61,12.33
11/01/2019 09:33:53.000000,10.29,15.57,14.3
11/01/2019 09:35:53.000000,10.31,16.55,13.93
11/01/2019 09:37:53.000000,9.4,14.06,12.82
11/01/2019 09:39:53.000000,9.47,14.53,12.85
11/01/2019 09:41:53.000000,10.34,14.55,13.63
11/01/2019 09:43:53.000000,9.57,14.4,13.6
11/01/2019 09:45:53.000000,9.72,15.12,13.9
11/01/2019 09:47:53.000000,9.66,14.9,13.78
11/01/2019 09:49:53.000000,9.86,14.13,13.49
11/01/2019 09:51:53.000000,10.01,14.87,14.2
11/01/2019 09:53:53.000000,10.13,16.29,14.67
11/01/2019 09:55:53.000000,10.01,14.63,13.84
11/01/2019 09:57:53.000000,10.63,14.66,14.11
11/01/2019 09:59:53.000000,10.27,15.11,14.11
11/01/2019 10:01:53.000000,10.46,15.19,14.45
11/01/2019 10:03:53.000000,9.75,15.01,14.25
11/01/2019 10:05:53.000000,9.94,14.18,13.53
11/01/2019 10:07:53.000000,10.93,14.99,14.31
11/01/2019 10:09:53.000000,10.93,15.6,13.99
11/01/2019 10:11:53.000000,10.51,15.49,14.54
11/01/2019 10:13:53.000000,11.08,14.85,14.27
11/01/2019 10:15:53.000000,10.59,15.76,14.28
11/01/2019 10:17:53.000000,9.61,14.61,13.37
11/01/2019 10:19:53.000000,10.78,15.38,14.26
11/01/2019 10:21:53.000000,10.89,15.35,14.44
11/01/2019 10:23:53.000000,10.84,14.57,14.04
11/01/2019 10:25:53.000000,10.75,15.03,13.8
11/01/2019 10:27:54.000000,11.09,16.79,15.33
11/01/2019 10:29:53.000000,10.87,14.52,14.1
11/01/2019 10:31:53.000000,11.37,15.79,14.82
11/01/2019 10:33:53.000000,11.88,16.35,14.99
11/01/2019 10:35:53.000000,11.46,16.16,14.97
11/01/2019 10:37:53.000000,12.18,16.06,15.22
11/01/2019 10:39:53.000000,11.59,16.03,14.85
11/01/2019 10:41:53.000000,10.41,14.96,14.03
11/01/2019 10:43:53.000000,10.06,14.84,13.74
11/01/2019 10:45:53.000000,10.04,14.9,14.12
11/01/2019 10:47:53.000000,10.78,15.36,14.33
11/01/2019 10:49:53.000000,10.66,15.86,14.76
11/01/2019 10:51:53.000000,11.29,15.49,14.49
11/01/2019 10:53:53.000000,10.74,16.41,15.31
11/01/2019 10:55:53.000000,10.67,15.88,14.24
11/01/2019 10:57:53.000000,10.26,14.81,14.06
11/01/2019 10:59:53.000000,10.87,16.57,15.14
11/01/2019 11:01:53.000000,10.59,15.65,14.42
11/01/2019 11:03:53.000000,10.38,15.56,14.18
11/01/2019 11:05:53.000000,10.55,16.12,14.46
11/01/2019 11:07:53.000000,10.45,14.83,13.87
11/01/2019 11:09:53.000000,11.07,15.0,14.17
11/01/2019 11:11:53.000000,11.14,15.23,13.89
11/01/2019 11:13:53.000000,11.49,16.18,15.4
11/01/2019 11:15:53.000000,11.04,15.23,14.38
11/01/2019 11:17:53.000000,11.59,15.69,14.93
11/01/2019 11:19:53.000000,10.94,15.4,14.24
11/01/2019 11:21:53.000000,11.31,15.22,14.19
11/01/2019 11:23:53.000000,10.76,15.34,14.21
11/01/2019 11:25:53.000000,11.76,16.4,14.77
11/01/2019 11:27:53.000000,12.1,17.42,15.35
11/01/2019 11:29:53.000000,12.28,16.13,15.21
11/01/2019 11:31:53.000000,11.39,16.45,14.86
11/01/2019 11:33:53.000000,12.1,17.11,15.11
11/01/2019 11:35:53.000000,12.26,17.35,15.65
11/01/2019 11:37:53.000000,11.94,16.44,15.59
11/01/2019 11:39:53.000000,11.33,15.68,14.68
11/01/2019 11:41:53.000000,12.1,17.4,16.33
11/01/2019 11:43:53.000000,11.79,16.1,14.94
11/01/2019 11:45:53.000000,11.31,16.75,15.3
11/01/2019 11:47:53.000000,12.15,16.22,15.56
11/01/2019 11:49:53.000000,12.19,16.24,15.32
11/01/2019 11:51:53.000000,11.67,15.36,14.74
11/01/2019 11:53:53.000000,11.54,16.56,15.13
11/01/2019 11:55:53.000000,11.79,16.03,15.16
11/01/2019 11:57:53.000000,11.82,16.17,15.1
11/01/2019 11:59:53.000000,12.01,15.83,15.06
11/01/2019 12:01:53.000000,12.09,16.28,15.33
11/01/2019 12:03:53.000000,11.6,14.96,14.07
11/01/2019 12:05:53.000000,11.62,15.39,14.77
11/01/2019 12:07:53.000000,11.81,15.39,14.62
11/01/2019 12:09:53.000000,11.54,15.65,14.86
11/01/2019 12:11:53.000000,11.45,15.8,14.64
11/01/2019 12:13:53.000000,11.57,15.51,14.62
11/01/2019 12:15:53.000000,11.83,16.6,15.24
11/01/2019 12:17:53.000000,11.53,16.07,14.81
11/01/2019 12:19:53.000000,11.82,14.44,13.75
11/01/2019 12:21:53.000000,10.42,15.07,13.71
11/01/2019 12:23:53.000000,11.14,14.46,13.88
11/01/2019 12:25:53.000000,10.81,14.99,13.64
11/01/2019 12:27:53.000000,9.88,14.45,13.73
11/01/2019 12:29:53.000000,10.44,14.84,14.06
11/01/2019 12:31:53.000000,10.7,14.81,13.93
11/01/2019 12:33:53.000000,10.93,15.53,13.81
11/01/2019 12:35:53.000000,11.16,15.12,14.01
11/01/2019 12:37:53.000000,10.65,15.24,13.74
11/01/2019 12:39:53.000000,11.03,14.55,14.35
11/01/2019 12:41:53.000000,10.87,14.84,13.79
11/01/2019 12:43:53.000000,10.97,15.49,14.03
11/01/2019 12:45:53.000000,10.25,13.97,13.01
11/01/2019 12:47:53.000000,14.96,20.13,19.1
11/01/2019 12:49:53.000000,39.3,47.48,46.17
11/01/2019 12:51:53.000000,11.82,16.26,15.0
11/01/2019 12:53:53.000000,9.32,14.85,13.18
11/01/2019 12:55:53.000000,10.49,13.43,13.18
11/01/2019 12:57:53.000000,9.62,13.73,12.89
11/01/2019 12:59:53.000000,9.55,14.12,12.83
11/01/2019 13:01:53.000000,8.69,13.37,12.7
11/01/2019 13:03:53.000000,9.15,12.61,12.09
11/01/2019 13:05:53.000000,10.07,14.54,13.28
11/01/2019 13:07:53.000000,9.8,14.55,13.1
11/01/2019 13:09:53.000000,9.03,12.86,11.99
11/01/2019 13:13:53.000000,9.43,13.0,12.29
11/01/2019 13:15:53.000000,9.44,13.79,12.94
11/01/2019 13:17:53.000000,8.82,12.66,12.21
11/01/2019 13:19:53.000000,9.94,13.97,12.67
11/01/2019 13:21:53.000000,10.46,13.22,12.9
11/01/2019 13:23:53.000000,10.67,14.26,13.56
11/01/2019 13:25:53.000000,9.61,14.38,13.54
11/01/2019 13:27:53.000000,10.01,13.74,12.9
11/01/2019 13:29:53.000000,10.29,13.9,13.38
11/01/2019 13:31:53.000000,9.53,13.97,13.24
11/01/2019 13:33:53.000000,9.0,14.37,12.73
11/01/2019 13:35:53.000000,9.41,13.33,12.17
11/01/2019 13:37:53.000000,8.18,11.99,11.24
11/01/2019 13:39:53.000000,8.39,12.83,12.0
11/01/2019 13:41:53.000000,7.9,12.82,11.55
11/01/2019 13:43:53.000000,8.04,12.01,11.54
11/01/2019 13:45:53.000000,7.79,11.86,10.8
11/01/2019 13:47:53.000000,7.37,11.81,9.5
11/01/2019 13:49:53.000000,7.79,12.57,10.94
11/01/2019 13:51:53.000000,8.13,11.33,10.76
11/01/2019 13:53:53.000000,8.66,12.64,11.21
11/01/2019 13:55:53.000000,8.38,12.97,11.01
11/01/2019 13:57:53.000000,9.0,13.73,12.73
11/01/2019 13:59:53.000000,8.62,13.26,11.76
11/01/2019 14:01:53.000000,8.88,13.62,12.3
11/01/2019 14:03:53.000000,9.09,14.04,12.88
11/01/2019 14:05:53.000000,8.49,13.21,12.44
11/01/2019 14:07:53.000000,9.97,13.41,12.83
11/01/2019 14:09:53.000000,9.71,14.5,13.0
11/01/2019 14:11:53.000000,10.46,15.31,14.0
11/01/2019 14:13:53.000000,9.32,13.84,12.94
11/01/2019 14:15:53.000000,9.79,15.17,13.72
11/01/2019 14:17:53.000000,9.39,14.21,13.34
11/01/2019 14:19:53.000000,9.32,14.72,13.34
11/01/2019 14:21:53.000000,9.63,13.36,12.97
11/01/2019 14:23:53.000000,9.99,14.79,13.23
11/01/2019 14:25:53.000000,9.66,14.82,13.54
11/01/2019 14:27:53.000000,9.93,15.12,13.61
11/01/2019 14:29:53.000000,10.34,15.49,14.69
11/01/2019 14:31:53.000000,10.06,14.61,13.59
11/01/2019 14:33:53.000000,10.41,15.74,14.94
11/01/2019 14:35:53.000000,10.98,15.18,14.27
11/01/2019 14:37:53.000000,10.4,15.36,13.76
11/01/2019 14:39:53.000000,11.65,16.17,15.58
11/01/2019 14:41:53.000000,11.07,15.09,14.3
11/01/2019 14:43:53.000000,10.98,16.91,15.86
11/01/2019 14:45:53.000000,10.6,16.14,14.94
11/01/2019 14:47:53.000000,10.42,14.31,13.77
11/01/2019 14:49:53.000000,10.7,15.7,14.63
11/01/2019 14:51:53.000000,11.34,15.73,14.48
11/01/2019 14:53:53.000000,10.9,16.62,15.35
11/01/2019 14:55:53.000000,11.21,16.93,15.2
11/01/2019 14:57:53.000000,10.97,15.77,14.91
11/01/2019 14:59:53.000000,10.41,15.69,14.44
11/01/2019 15:01:53.000000,10.97,16.15,15.07
11/01/2019 15:03:53.000000,10.9,17.13,15.32
11/01/2019 15:05:53.000000,10.71,17.45,16.25
11/01/2019 15:07:53.000000,10.85,16.2,15.11
11/01/2019 15:09:53.000000,11.1,16.1,15.07
11/01/2019 15:11:53.000000,11.89,16.6,15.5
11/01/2019 15:13:53.000000,10.99,16.63,15.32
11/01/2019 15:15:53.000000,11.07,16.49,15.29
11/01/2019 15:17:53.000000,11.67,17.48,16.39
11/01/2019 15:19:53.000000,10.54,15.55,14.0
11/01/2019 15:21:53.000000,11.99,17.49,15.87
11/01/2019 15:23:53.000000,11.07,17.4,15.76
11/01/2019 15:25:53.000000,10.19,14.94,13.52
11/01/2019 15:27:53.000000,10.52,14.18,13.4
11/01/2019 15:29:53.000000,10.39,14.85,14.24
11/01/2019 15:31:53.000000,9.82,14.76,13.66
11/01/2019 15:33:53.000000,10.34,15.36,14.09
11/01/2019 15:35:53.000000,10.43,15.43,14.63
11/01/2019 15:37:53.000000,10.18,15.12,13.78
11/01/2019 15:39:53.000000,9.69,14.69,12.69
11/01/2019 15:41:53.000000,10.25,16.28,13.93
11/01/2019 15:43:53.000000,10.3,15.51,13.87
11/01/2019 15:45:53.000000,9.12,12.99,12.06
11/01/2019 15:47:53.000000,9.77,13.84,12.3
11/01/2019 15:49:53.000000,9.53,15.16,12.81
11/01/2019 15:51:53.000000,9.68,14.14,12.89
11/01/2019 15:53:53.000000,11.13,17.53,16.03
11/01/2019 15:55:53.000000,10.22,15.39,13.57
11/01/2019 15:57:53.000000,10.26,15.6,13.19
11/01/2019 15:59:53.000000,9.69,13.47,12.24
11/01/2019 16:01:53.000000,10.24,14.75,13.19
11/01/2019 16:03:53.000000,9.89,14.49,13.19
11/01/2019 16:05:53.000000,10.51,15.59,13.46
11/01/2019 16:07:53.000000,9.77,13.93,12.64
11/01/2019 16:09:53.000000,9.66,13.78,12.68
11/01/2019 16:11:53.000000,9.64,13.81,12.78
11/01/2019 16:15:53.000000,9.91,14.46,13.5
11/01/2019 16:17:53.000000,10.17,14.83,13.44
11/01/2019 16:19:53.000000,10.26,14.13,13.16
11/01/2019 16:21:53.000000,9.96,13.7,12.87
11/01/2019 16:23:53.000000,10.0,14.06,12.73
11/01/2019 16:25:53.000000,9.79,14.0,12.37
11/01/2019 16:27:53.000000,10.5,13.96,13.0
11/01/2019 16:29:53.000000,9.75,14.27,12.51
11/01/2019 16:31:53.000000,10.38,15.44,13.25
11/01/2019 16:33:53.000000,10.07,14.29,13.12
11/01/2019 16:35:53.000000,9.97,14.07,12.84
11/01/2019 16:37:53.000000,10.75,14.86,13.97
11/01/2019 16:39:53.000000,9.97,14.01,12.86
11/01/2019 16:41:53.000000,10.29,14.97,13.38
11/01/2019 16:43:53.000000,10.1,14.16,13.33
