InstrumentName, La Casa,,,,
StartTime, 2019-11-01 00:00:00,,,,
EndTime, 2019-11-30 23:59:59,,,,
Date,CO,NO2,O3,PM10,SO2
11/17/2019 05:00:00.000000,0.2,10.0,30.0,9.4,0.0
11/17/2019 06:00:00.000000,0.2,14.0,25.0,9.8,0.0
11/17/2019 07:00:00.000000,0.2,15.0,21.0,11.6,
11/17/2019 08:00:00.000000,0.3,22.0,12.0,11.2,0.0
11/17/2019 09:00:00.000000,0.3,27.0,5.0,10.9,0.0
11/17/2019 10:00:00.000000,0.2,26.0,4.0,9.8,0.0
11/17/2019 11:00:00.000000,0.2,24.0,4.0,9.6,0.0
11/17/2019 12:00:00.000000,0.2,25.0,3.0,7.4,0.0
11/17/2019 13:00:00.000000,0.2,27.0,1.0,8.3,0.0
11/17/2019 14:00:00.000000,0.2,22.0,7.0,9.4,0.0
11/17/2019 15:00:00.000000,0.2,17.0,18.0,11.2,0.0
11/17/2019 16:00:00.000000,0.2,15.0,23.0,13.3,0.0
11/17/2019 17:00:00.000000,0.2,16.0,26.0,14.1,0.0
11/17/2019 18:00:00.000000,0.2,13.0,32.0,13.5,0.0
11/17/2019 19:00:00.000000,0.2,12.0,36.0,13.7,0.0
11/17/2019 20:00:00.000000,0.2,12.0,36.0,15.1,0.0
11/17/2019 21:00:00.000000,0.2,11.0,38.0,15.6,0.0
11/17/2019 22:00:00.000000,0.2,19.0,30.0,18.3,1.0
11/17/2019 23:00:00.000000,0.3,39.0,10.0,27.1,1.0
11/18/2019 00:00:00.000000,0.7,43.0,1.0,34.3,1.0
11/18/2019 01:00:00.000000,0.9,44.0,0.0,36.9,1.0
11/18/2019 02:00:00.000000,0.5,34.0,9.0,26.1,1.0
11/18/2019 03:00:00.000000,0.1,9.0,30.0,11.1,0.0
11/18/2019 04:00:00.000000,0.1,,35.0,14.1,0.0
11/18/2019 05:00:00.000000,0.1,3.0,34.0,6.0,0.0
11/18/2019 06:00:00.000000,0.1,2.0,34.0,9.8,0.0
11/18/2019 07:00:00.000000,0.1,3.0,32.0,8.7,
11/18/2019 08:00:00.000000,0.1,3.0,31.0,8.8,0.0
11/18/2019 09:00:00.000000,0.1,2.0,33.0,5.9,0.0
11/18/2019 10:00:00.000000,0.0,3.0,33.0,4.1,0.0
11/18/2019 11:00:00.000000,0.0,3.0,32.0,3.5,0.0
11/18/2019 12:00:00.000000,0.1,12.0,24.0,9.7,0.0
11/18/2019 13:00:00.000000,0.2,29.0,9.0,15.4,0.0
11/18/2019 14:00:00.000000,0.8,43.0,2.0,51.2,3.0
11/18/2019 15:00:00.000000,0.2,23.0,17.0,30.6,0.0
11/18/2019 16:00:00.000000,0.1,,28.0,16.7,0.0
11/18/2019 17:00:00.000000,0.1,,35.0,8.8,0.0
11/18/2019 18:00:00.000000,0.1,,36.0,12.1,0.0
11/18/2019 19:00:00.000000,0.1,,36.0,7.2,0.0
11/18/2019 20:00:00.000000,0.1,,38.0,9.3,0.0
11/18/2019 21:00:00.000000,0.1,,37.0,9.1,0.0
11/18/2019 22:00:00.000000,0.1,11.0,33.0,10.4,0.0
11/18/2019 23:00:00.000000,0.3,25.0,18.0,26.5,0.0
11/19/2019 00:00:00.000000,0.3,28.0,14.0,42.2,0.0
11/19/2019 01:00:00.000000,0.4,36.0,6.0,42.4,0.0
11/19/2019 02:00:00.000000,0.3,34.0,6.0,25.0,0.0
11/19/2019 03:00:00.000000,0.4,36.0,2.0,24.3,0.0
11/19/2019 04:00:00.000000,0.4,,1.0,28.8,0.0
11/19/2019 05:00:00.000000,0.5,33.0,1.0,27.9,0.0
11/19/2019 06:00:00.000000,0.3,29.0,1.0,21.2,0.0
11/19/2019 07:00:00.000000,0.3,27.0,3.0,16.1,
11/19/2019 08:00:00.000000,0.3,27.0,2.0,15.7,0.0
11/19/2019 09:00:00.000000,0.3,28.0,1.0,17.0,0.0
11/19/2019 10:00:00.000000,0.3,28.0,0.0,17.5,0.0
11/19/2019 11:00:00.000000,0.3,28.0,0.0,16.9,0.0
11/19/2019 12:00:00.000000,0.5,29.0,0.0,18.1,1.0
11/19/2019 13:00:00.000000,0.8,33.0,0.0,23.0,2.0
11/19/2019 14:00:00.000000,1.2,33.0,1.0,28.9,2.0
11/19/2019 15:00:00.000000,,34.0,,36.6,
11/19/2019 16:00:00.000000,0.4,28.0,11.0,38.8,
11/19/2019 17:00:00.000000,0.3,25.0,13.0,40.6,1.0
11/19/2019 18:00:00.000000,0.2,23.0,18.0,36.3,0.0
11/19/2019 19:00:00.000000,0.2,17.0,26.0,26.6,0.0
11/19/2019 20:00:00.000000,0.2,11.0,33.0,16.3,0.0
11/19/2019 21:00:00.000000,0.2,14.0,30.0,20.5,0.0
11/19/2019 22:00:00.000000,0.5,,10.0,42.1,0.0
11/19/2019 23:00:00.000000,0.8,,1.0,54.1,1.0
11/20/2019 00:00:00.000000,1.0,43.0,0.0,59.8,2.0
11/20/2019 01:00:00.000000,0.6,40.0,1.0,43.1,1.0
11/20/2019 02:00:00.000000,0.7,39.0,0.0,41.4,2.0
11/20/2019 03:00:00.000000,1.0,38.0,0.0,40.9,2.0
11/20/2019 04:00:00.000000,0.9,,1.0,39.9,2.0
11/20/2019 05:00:00.000000,0.9,33.0,1.0,39.2,2.0
11/20/2019 06:00:00.000000,0.7,32.0,0.0,26.6,1.0
11/20/2019 07:00:00.000000,0.6,32.0,1.0,25.2,
11/20/2019 08:00:00.000000,0.5,33.0,1.0,26.5,1.0
11/20/2019 09:00:00.000000,0.4,31.0,1.0,30.7,1.0
11/20/2019 10:00:00.000000,0.4,30.0,0.0,32.4,1.0
11/20/2019 11:00:00.000000,0.5,31.0,0.0,30.7,1.0
11/20/2019 12:00:00.000000,0.7,31.0,0.0,33.5,2.0
11/20/2019 13:00:00.000000,0.8,32.0,0.0,32.7,2.0
11/20/2019 14:00:00.000000,1.0,33.0,1.0,38.5,2.0
11/20/2019 15:00:00.000000,1.4,38.0,1.0,61.3,4.0
11/20/2019 16:00:00.000000,0.3,25.0,12.0,69.7,3.0
11/20/2019 17:00:00.000000,0.1,10.0,21.0,32.0,1.0
11/20/2019 18:00:00.000000,0.1,13.0,20.0,30.8,1.0
11/20/2019 19:00:00.000000,0.1,12.0,21.0,30.5,1.0
11/20/2019 20:00:00.000000,0.1,14.0,21.0,35.4,0.0
11/20/2019 21:00:00.000000,0.2,19.0,17.0,36.8,0.0
11/20/2019 22:00:00.000000,0.2,12.0,21.0,21.5,0.0
11/20/2019 23:00:00.000000,0.2,13.0,17.0,17.3,0.0
11/21/2019 00:00:00.000000,0.2,21.0,8.0,10.8,0.0
11/21/2019 01:00:00.000000,0.2,20.0,7.0,12.0,0.0
11/21/2019 02:00:00.000000,0.1,17.0,10.0,10.2,0.0
11/21/2019 03:00:00.000000,0.1,14.0,13.0,8.4,0.0
11/21/2019 04:00:00.000000,0.1,,11.0,8.3,0.0
11/21/2019 05:00:00.000000,0.1,13.0,12.0,6.8,0.0
11/21/2019 06:00:00.000000,0.1,8.0,14.0,7.1,0.0
11/21/2019 07:00:00.000000,0.1,8.0,14.0,8.8,
11/21/2019 08:00:00.000000,0.1,9.0,14.0,8.9,0.0
11/21/2019 09:00:00.000000,0.1,9.0,13.0,9.5,0.0
11/21/2019 10:00:00.000000,0.1,12.0,10.0,8.5,0.0
11/21/2019 11:00:00.000000,0.1,11.0,10.0,9.0,0.0
11/21/2019 12:00:00.000000,0.1,12.0,10.0,9.6,0.0
11/21/2019 13:00:00.000000,0.1,15.0,9.0,9.7,0.0
11/21/2019 14:00:00.000000,0.1,14.0,9.0,10.7,0.0
11/21/2019 15:00:00.000000,0.2,16.0,8.0,12.0,0.0
11/21/2019 16:00:00.000000,0.2,16.0,8.0,11.7,0.0
11/21/2019 17:00:00.000000,0.1,16.0,7.0,11.4,0.0
11/21/2019 18:00:00.000000,0.1,16.0,8.0,9.8,0.0
11/21/2019 19:00:00.000000,0.1,15.0,8.0,10.8,0.0
11/21/2019 20:00:00.000000,0.1,13.0,10.0,14.5,0.0
11/21/2019 21:00:00.000000,0.2,18.0,6.0,15.9,0.0
11/21/2019 22:00:00.000000,0.2,19.0,5.0,17.4,0.0
11/21/2019 23:00:00.000000,0.2,20.0,4.0,18.8,0.0
11/22/2019 00:00:00.000000,0.2,19.0,6.0,12.2,0.0
11/22/2019 01:00:00.000000,0.1,20.0,5.0,11.9,0.0
11/22/2019 02:00:00.000000,0.1,18.0,5.0,15.0,0.0
11/22/2019 03:00:00.000000,0.1,19.0,6.0,12.7,0.0
11/22/2019 04:00:00.000000,0.1,,10.0,13.8,0.0
11/22/2019 05:00:00.000000,0.1,16.0,5.0,15.3,0.0
11/22/2019 06:00:00.000000,0.1,17.0,3.0,12.8,0.0
11/22/2019 07:00:00.000000,0.1,17.0,3.0,12.0,
11/22/2019 08:00:00.000000,0.1,11.0,7.0,9.6,0.0
11/22/2019 09:00:00.000000,0.1,7.0,10.0,8.9,0.0
11/22/2019 10:00:00.000000,0.1,7.0,9.0,7.3,0.0
11/22/2019 11:00:00.000000,0.1,8.0,9.0,9.1,0.0
11/22/2019 12:00:00.000000,0.1,10.0,6.0,10.0,0.0
11/22/2019 13:00:00.000000,0.2,12.0,4.0,8.6,0.0
11/22/2019 14:00:00.000000,0.2,14.0,3.0,13.0,0.0
11/22/2019 15:00:00.000000,0.3,11.0,6.0,13.8,0.0
11/22/2019 16:00:00.000000,0.2,11.0,7.0,22.3,0.0
11/22/2019 17:00:00.000000,0.2,9.0,11.0,13.7,0.0
11/22/2019 18:00:00.000000,0.2,10.0,11.0,18.1,0.0
11/22/2019 19:00:00.000000,0.2,9.0,13.0,18.7,0.0
11/22/2019 20:00:00.000000,0.2,11.0,14.0,18.6,0.0
11/22/2019 21:00:00.000000,0.3,13.0,14.0,20.3,0.0
11/22/2019 22:00:00.000000,0.3,16.0,11.0,19.0,0.0
11/22/2019 23:00:00.000000,0.4,24.0,3.0,23.9,0.0
11/23/2019 00:00:00.000000,0.5,24.0,0.0,22.1,1.0
11/23/2019 01:00:00.000000,0.7,23.0,0.0,21.1,1.0
11/23/2019 02:00:00.000000,0.8,22.0,0.0,20.2,1.0
11/23/2019 03:00:00.000000,0.8,22.0,0.0,22.1,1.0
11/23/2019 04:00:00.000000,1.1,,1.0,30.9,2.0
11/23/2019 05:00:00.000000,1.1,22.0,0.0,27.5,2.0
11/23/2019 06:00:00.000000,0.7,21.0,0.0,20.9,1.0
11/23/2019 07:00:00.000000,0.8,23.0,0.0,21.8,
11/23/2019 08:00:00.000000,0.6,27.0,0.0,16.7,1.0
11/23/2019 09:00:00.000000,0.4,30.0,0.0,13.3,1.0
11/23/2019 10:00:00.000000,0.2,30.0,2.0,9.0,0.0
11/23/2019 11:00:00.000000,0.2,25.0,9.0,7.6,0.0
11/23/2019 12:00:00.000000,0.1,22.0,14.0,8.4,0.0
11/23/2019 13:00:00.000000,0.1,21.0,18.0,8.4,0.0
11/23/2019 14:00:00.000000,0.2,20.0,20.0,13.8,0.0
11/23/2019 15:00:00.000000,0.2,20.0,23.0,17.1,0.0
11/23/2019 16:00:00.000000,0.2,15.0,28.0,18.5,0.0
11/23/2019 17:00:00.000000,0.2,11.0,32.0,16.9,0.0
11/23/2019 18:00:00.000000,0.2,12.0,33.0,15.9,0.0
11/23/2019 19:00:00.000000,0.2,12.0,33.0,17.3,0.0
11/23/2019 20:00:00.000000,0.2,11.0,34.0,14.5,0.0
11/23/2019 21:00:00.000000,0.2,11.0,34.0,13.0,0.0
11/23/2019 22:00:00.000000,0.2,17.0,28.0,17.4,0.0
11/23/2019 23:00:00.000000,0.7,35.0,7.0,40.0,0.0
11/24/2019 00:00:00.000000,1.0,40.0,0.0,52.3,1.0
11/24/2019 01:00:00.000000,0.8,38.0,0.0,50.6,1.0
11/24/2019 02:00:00.000000,0.9,37.0,0.0,49.4,1.0
11/24/2019 03:00:00.000000,1.0,35.0,0.0,39.7,1.0
11/24/2019 04:00:00.000000,0.7,,0.0,25.9,1.0
11/24/2019 05:00:00.000000,0.8,30.0,0.0,25.6,1.0
11/24/2019 06:00:00.000000,0.6,30.0,0.0,21.3,1.0
11/24/2019 07:00:00.000000,0.8,31.0,0.0,25.2,
11/24/2019 08:00:00.000000,0.5,32.0,0.0,16.8,1.0
11/24/2019 09:00:00.000000,0.4,30.0,3.0,14.3,0.0
11/24/2019 10:00:00.000000,0.3,30.0,3.0,10.9,0.0
11/24/2019 11:00:00.000000,0.3,34.0,0.0,10.6,1.0
11/24/2019 12:00:00.000000,0.2,33.0,2.0,9.5,0.0
11/24/2019 13:00:00.000000,0.3,36.0,1.0,10.5,0.0
11/24/2019 14:00:00.000000,0.2,23.0,17.0,9.0,0.0
11/24/2019 15:00:00.000000,0.2,21.0,20.0,12.8,0.0
11/24/2019 16:00:00.000000,0.2,16.0,27.0,13.0,0.0
11/24/2019 17:00:00.000000,0.3,18.0,30.0,15.1,0.0
11/24/2019 18:00:00.000000,0.2,17.0,32.0,14.5,0.0
11/24/2019 19:00:00.000000,0.1,4.0,43.0,8.4,0.0
11/24/2019 20:00:00.000000,0.1,4.0,43.0,5.6,0.0
11/24/2019 21:00:00.000000,0.1,4.0,43.0,8.0,0.0
11/24/2019 22:00:00.000000,0.1,8.0,39.0,8.9,0.0
11/24/2019 23:00:00.000000,0.1,6.0,41.0,9.8,0.0
11/25/2019 00:00:00.000000,0.1,4.0,44.0,10.6,0.0
11/25/2019 01:00:00.000000,0.1,3.0,46.0,6.9,0.0
11/25/2019 02:00:00.000000,0.1,11.0,35.0,8.5,0.0
11/25/2019 03:00:00.000000,0.2,17.0,29.0,12.5,0.0
11/25/2019 04:00:00.000000,0.2,,30.0,12.0,0.0
11/25/2019 05:00:00.000000,0.3,35.0,12.0,20.1,1.0
11/25/2019 06:00:00.000000,0.3,48.0,0.0,21.6,2.0
11/25/2019 07:00:00.000000,0.4,34.0,9.0,14.6,
11/25/2019 08:00:00.000000,0.2,25.0,15.0,11.2,0.0
11/25/2019 09:00:00.000000,0.2,32.0,5.0,11.0,0.0
11/25/2019 10:00:00.000000,0.3,34.0,1.0,10.1,0.0
11/25/2019 11:00:00.000000,0.3,33.0,1.0,10.6,0.0
11/25/2019 12:00:00.000000,0.4,36.0,0.0,12.9,0.0
11/25/2019 13:00:00.000000,0.7,39.0,0.0,22.5,1.0
11/25/2019 14:00:00.000000,1.1,41.0,1.0,50.7,3.0
11/25/2019 15:00:00.000000,0.4,25.0,10.0,42.3,1.0
11/25/2019 16:00:00.000000,,12.0,,16.9,
11/25/2019 17:00:00.000000,0.1,15.0,26.0,17.1,
11/25/2019 18:00:00.000000,0.1,12.0,28.0,21.9,0.0
11/25/2019 19:00:00.000000,0.1,16.0,23.0,20.9,0.0
11/25/2019 20:00:00.000000,0.1,17.0,22.0,21.5,0.0
11/25/2019 21:00:00.000000,0.1,,22.0,20.3,0.0
11/25/2019 22:00:00.000000,0.1,,23.0,18.0,1.0
11/25/2019 23:00:00.000000,0.2,,13.0,15.4,0.0
11/26/2019 00:00:00.000000,0.3,22.0,9.0,15.3,0.0
11/26/2019 01:00:00.000000,0.2,18.0,13.0,17.0,0.0
11/26/2019 02:00:00.000000,0.2,14.0,18.0,13.0,0.0
11/26/2019 03:00:00.000000,0.1,9.0,25.0,10.7,0.0
11/26/2019 04:00:00.000000,0.1,,27.0,10.5,0.0
11/26/2019 05:00:00.000000,0.1,6.0,29.0,8.7,0.0
11/26/2019 06:00:00.000000,0.1,6.0,29.0,8.9,0.0
11/26/2019 07:00:00.000000,0.1,8.0,27.0,7.3,
11/26/2019 08:00:00.000000,0.1,6.0,31.0,5.1,0.0
11/26/2019 09:00:00.000000,0.1,9.0,28.0,4.4,0.0
11/26/2019 10:00:00.000000,0.1,13.0,22.0,10.3,0.0
11/26/2019 11:00:00.000000,0.1,18.0,19.0,9.2,0.0
11/26/2019 12:00:00.000000,0.1,21.0,20.0,7.4,0.0
11/26/2019 13:00:00.000000,0.1,20.0,21.0,6.6,0.0
11/26/2019 14:00:00.000000,0.1,15.0,26.0,5.2,0.0
11/26/2019 15:00:00.000000,0.1,11.0,28.0,7.3,0.0
11/26/2019 16:00:00.000000,0.1,8.0,31.0,5.6,0.0
11/26/2019 17:00:00.000000,0.1,8.0,32.0,4.8,0.0
11/26/2019 18:00:00.000000,0.1,8.0,32.0,6.4,0.0
11/26/2019 19:00:00.000000,0.1,7.0,34.0,6.8,0.0
11/26/2019 20:00:00.000000,0.1,9.0,34.0,8.7,0.0
11/26/2019 21:00:00.000000,0.1,8.0,34.0,10.3,0.0
11/26/2019 22:00:00.000000,0.1,10.0,32.0,10.8,0.0
11/26/2019 23:00:00.000000,0.2,15.0,25.0,10.0,0.0
11/27/2019 00:00:00.000000,0.3,25.0,14.0,11.3,0.0
11/27/2019 01:00:00.000000,0.3,24.0,15.0,11.8,0.0
11/27/2019 02:00:00.000000,0.4,32.0,6.0,20.9,0.0
11/27/2019 03:00:00.000000,0.5,37.0,1.0,32.8,0.0
11/27/2019 04:00:00.000000,0.6,,1.0,30.2,1.0
11/27/2019 05:00:00.000000,0.8,40.0,1.0,26.9,1.0
11/27/2019 06:00:00.000000,0.3,30.0,4.0,17.5,0.0
11/27/2019 07:00:00.000000,0.2,28.0,7.0,11.6,
11/27/2019 08:00:00.000000,0.4,35.0,1.0,11.7,0.0
11/27/2019 09:00:00.000000,0.4,38.0,0.0,12.8,0.0
11/27/2019 10:00:00.000000,0.3,36.0,0.0,10.5,0.0
11/27/2019 11:00:00.000000,0.4,37.0,0.0,11.5,0.0
11/27/2019 12:00:00.000000,0.6,39.0,0.0,12.0,1.0
11/27/2019 13:00:00.000000,0.8,42.0,1.0,15.7,2.0
11/27/2019 14:00:00.000000,1.0,43.0,2.0,20.1,2.0
11/27/2019 15:00:00.000000,0.9,40.0,7.0,19.1,2.0
11/27/2019 16:00:00.000000,0.9,41.0,11.0,21.1,2.0
11/27/2019 17:00:00.000000,0.6,39.0,14.0,28.1,1.0
11/27/2019 18:00:00.000000,0.5,40.0,15.0,31.0,2.0
11/27/2019 19:00:00.000000,0.6,38.0,17.0,34.5,1.0
11/27/2019 20:00:00.000000,0.6,37.0,17.0,31.7,1.0
11/27/2019 21:00:00.000000,0.3,26.0,22.0,25.2,1.0
11/27/2019 22:00:00.000000,0.2,17.0,29.0,14.7,0.0
11/27/2019 23:00:00.000000,0.3,26.0,19.0,16.5,0.0
11/28/2019 00:00:00.000000,0.4,38.0,5.0,18.9,0.0
11/28/2019 01:00:00.000000,0.5,45.0,1.0,25.9,1.0
11/28/2019 02:00:00.000000,0.4,39.0,3.0,23.9,0.0
11/28/2019 03:00:00.000000,0.4,39.0,4.0,27.4,0.0
11/28/2019 04:00:00.000000,0.4,,7.0,33.2,0.0
11/28/2019 05:00:00.000000,0.4,31.0,6.0,35.5,0.0
11/28/2019 06:00:00.000000,0.4,31.0,5.0,34.4,0.0
11/28/2019 07:00:00.000000,0.3,24.0,13.0,28.8,
11/28/2019 08:00:00.000000,0.2,18.0,19.0,24.9,0.0
11/28/2019 09:00:00.000000,0.2,12.0,23.0,23.2,0.0
11/28/2019 10:00:00.000000,0.1,10.0,24.0,23.1,0.0
11/28/2019 11:00:00.000000,0.1,10.0,23.0,26.6,0.0
11/28/2019 12:00:00.000000,0.1,10.0,24.0,25.3,0.0
11/28/2019 13:00:00.000000,0.1,8.0,25.0,25.4,0.0
11/28/2019 14:00:00.000000,0.1,9.0,25.0,27.5,0.0
11/28/2019 15:00:00.000000,0.1,9.0,25.0,27.5,0.0
11/28/2019 16:00:00.000000,0.2,8.0,27.0,26.5,0.0
11/28/2019 17:00:00.000000,0.2,10.0,27.0,29.1,0.0
11/28/2019 18:00:00.000000,0.2,10.0,29.0,28.5,0.0
11/28/2019 19:00:00.000000,0.2,9.0,30.0,29.1,0.0
11/28/2019 20:00:00.000000,0.2,8.0,34.0,29.2,0.0
11/28/2019 21:00:00.000000,0.2,8.0,35.0,29.7,0.0
11/28/2019 22:00:00.000000,0.2,10.0,34.0,32.4,0.0
11/28/2019 23:00:00.000000,0.3,25.0,18.0,33.3,0.0
11/29/2019 00:00:00.000000,0.5,37.0,4.0,39.2,0.0
11/29/2019 01:00:00.000000,0.5,34.0,8.0,41.2,0.0
11/29/2019 02:00:00.000000,0.9,43.0,1.0,42.0,1.0
11/29/2019 03:00:00.000000,1.2,43.0,1.0,47.9,1.0
11/29/2019 04:00:00.000000,0.9,,0.0,48.5,1.0
11/29/2019 05:00:00.000000,0.9,40.0,1.0,47.8,1.0
11/29/2019 06:00:00.000000,0.7,39.0,1.0,45.5,0.0
11/29/2019 07:00:00.000000,0.5,38.0,0.0,51.5,
11/29/2019 08:00:00.000000,0.5,38.0,0.0,39.0,1.0
11/29/2019 09:00:00.000000,0.5,37.0,0.0,46.1,1.0
11/29/2019 10:00:00.000000,0.6,38.0,0.0,44.3,1.0
11/29/2019 11:00:00.000000,0.3,35.0,0.0,27.5,1.0
11/29/2019 12:00:00.000000,0.3,32.0,1.0,27.5,0.0
11/29/2019 13:00:00.000000,0.2,22.0,9.0,23.4,0.0
11/29/2019 14:00:00.000000,0.2,19.0,12.0,24.8,0.0
11/29/2019 15:00:00.000000,0.3,21.0,12.0,28.4,0.0
11/29/2019 16:00:00.000000,0.2,16.0,15.0,26.8,0.0
11/29/2019 17:00:00.000000,0.2,14.0,17.0,26.4,0.0
11/29/2019 18:00:00.000000,0.2,13.0,20.0,24.7,0.0
11/29/2019 19:00:00.000000,0.2,16.0,18.0,27.8,0.0
11/29/2019 20:00:00.000000,0.3,22.0,14.0,32.3,0.0
11/29/2019 21:00:00.000000,0.3,17.0,17.0,32.5,0.0
11/29/2019 22:00:00.000000,0.2,18.0,19.0,34.8,0.0
11/29/2019 23:00:00.000000,0.2,16.0,21.0,33.8,0.0
11/30/2019 00:00:00.000000,0.2,17.0,19.0,32.3,0.0
11/30/2019 01:00:00.000000,0.2,12.0,19.0,31.1,0.0
11/30/2019 02:00:00.000000,0.2,14.0,15.0,32.2,0.0
11/30/2019 03:00:00.000000,0.2,15.0,10.0,23.0,0.0
11/30/2019 04:00:00.000000,0.3,,3.0,21.2,0.0
11/30/2019 05:00:00.000000,0.4,27.0,1.0,37.1,0.0
11/30/2019 06:00:00.000000,0.3,26.0,4.0,40.6,0.0
11/30/2019 07:00:00.000000,0.4,28.0,7.0,35.9,
11/30/2019 08:00:00.000000,0.2,25.0,21.0,19.4,0.0
11/30/2019 09:00:00.000000,0.1,5.0,43.0,12.9,0.0
11/30/2019 10:00:00.000000,0.1,14.0,35.0,14.4,0.0
11/30/2019 11:00:00.000000,0.1,1.0,46.0,10.6,0.0
11/30/2019 12:00:00.000000,0.1,2.0,45.0,9.4,0.0
11/30/2019 13:00:00.000000,0.1,3.0,43.0,10.6,0.0
11/30/2019 14:00:00.000000,0.1,10.0,36.0,10.7,0.0
11/30/2019 15:00:00.000000,0.2,15.0,29.0,15.4,0.0
11/30/2019 16:00:00.000000,0.0,3.0,41.0,13.0,0.0
11/30/2019 17:00:00.000000,0.1,9.0,35.0,12.3,0.0
11/30/2019 18:00:00.000000,0.0,3.0,41.0,11.0,0.0
11/30/2019 19:00:00.000000,0.0,3.0,41.0,13.9,0.0
11/30/2019 20:00:00.000000,0.1,5.0,38.0,15.9,0.0
11/30/2019 21:00:00.000000,0.1,7.0,37.0,15.6,0.0
11/30/2019 22:00:00.000000,0.1,10.0,35.0,14.2,0.0
11/30/2019 23:00:00.000000,0.2,25.0,19.0,15.2,0.0
                
