InstrumentName, La Casa,,,,,
StartTime, 2020-08-01 00:00:00,,,,,
EndTime, 2020-08-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
08/01/2020 00:00:00.000000,0.1,7.0,53.0,20.8,5.6,0.0
08/01/2020 01:00:00.000000,0.2,9.0,46.0,17.9,6.1,0.0
08/01/2020 02:00:00.000000,0.1,12.0,44.0,25.0,7.0,0.0
08/01/2020 03:00:00.000000,0.0,6.0,52.0,19.2,4.9,0.0
08/01/2020 04:00:00.000000,0.1,7.0,48.0,16.3,5.2,0.0
08/01/2020 05:00:00.000000,0.1,,54.0,16.9,5.1,0.0
08/01/2020 06:00:00.000000,0.1,3.0,48.0,8.5,3.7,0.0
08/01/2020 07:00:00.000000,0.1,4.0,41.0,9.7,4.0,
08/01/2020 08:00:00.000000,0.1,5.0,36.0,10.3,4.1,0.0
08/01/2020 09:00:00.000000,0.1,8.0,27.0,11.3,4.5,0.0
08/01/2020 10:00:00.000000,0.1,10.0,19.0,12.6,5.6,0.0
08/01/2020 11:00:00.000000,0.1,10.0,16.0,12.9,6.0,0.0
08/01/2020 12:00:00.000000,0.1,12.0,14.0,16.9,7.0,0.0
08/01/2020 13:00:00.000000,0.2,12.0,19.0,21.9,7.8,0.0
08/01/2020 14:00:00.000000,0.2,12.0,28.0,20.3,7.8,0.0
08/01/2020 15:00:00.000000,0.2,12.0,38.0,23.1,7.8,0.0
08/01/2020 16:00:00.000000,0.2,11.0,49.0,27.7,7.8,0.0
08/01/2020 17:00:00.000000,0.1,6.0,62.0,17.6,6.6,0.0
08/01/2020 18:00:00.000000,0.1,5.0,65.0,16.9,6.8,0.0
08/01/2020 19:00:00.000000,0.1,5.0,63.0,17.4,6.9,0.0
08/01/2020 20:00:00.000000,0.1,4.0,58.0,16.4,7.0,0.0
08/01/2020 21:00:00.000000,0.1,5.0,62.0,17.3,7.2,0.0
08/01/2020 22:00:00.000000,0.1,7.0,57.0,21.4,7.0,0.0
08/01/2020 23:00:00.000000,0.1,5.0,54.0,18.3,6.0,1.0
08/02/2020 00:00:00.000000,0.1,7.0,51.0,18.3,5.7,1.0
08/02/2020 01:00:00.000000,0.1,5.0,50.0,17.4,5.5,0.0
08/02/2020 02:00:00.000000,0.1,12.0,42.0,16.3,6.0,1.0
08/02/2020 03:00:00.000000,0.2,13.0,35.0,22.4,8.9,0.0
08/02/2020 04:00:00.000000,0.3,14.0,31.0,22.3,9.0,0.0
08/02/2020 05:00:00.000000,0.2,,30.0,22.0,8.7,0.0
08/02/2020 06:00:00.000000,0.3,18.0,20.0,24.2,9.7,0.0
08/02/2020 07:00:00.000000,0.3,12.0,21.0,23.3,10.2,
08/02/2020 08:00:00.000000,0.2,12.0,25.0,19.5,8.5,0.0
08/02/2020 09:00:00.000000,0.2,8.0,31.0,14.4,6.8,0.0
08/02/2020 10:00:00.000000,0.1,9.0,24.0,19.0,8.6,0.0
08/02/2020 11:00:00.000000,0.1,6.0,30.0,14.6,6.4,0.0
08/02/2020 12:00:00.000000,0.1,6.0,29.0,15.3,6.4,0.0
08/02/2020 13:00:00.000000,0.1,5.0,28.0,18.7,8.3,0.0
08/02/2020 14:00:00.000000,0.1,5.0,32.0,20.1,9.2,0.0
08/02/2020 15:00:00.000000,0.1,5.0,39.0,20.9,8.4,0.0
08/02/2020 16:00:00.000000,0.1,6.0,45.0,22.8,8.8,0.0
08/02/2020 17:00:00.000000,0.1,6.0,52.0,21.4,8.1,0.0
08/02/2020 18:00:00.000000,0.1,5.0,61.0,25.1,8.6,0.0
08/02/2020 19:00:00.000000,0.1,5.0,67.0,23.0,9.1,0.0
08/02/2020 20:00:00.000000,0.1,4.0,70.0,19.8,8.4,0.0
08/02/2020 21:00:00.000000,0.1,4.0,67.0,21.0,8.0,0.0
08/02/2020 22:00:00.000000,0.1,5.0,69.0,18.3,8.5,0.0
08/02/2020 23:00:00.000000,0.1,4.0,71.0,20.1,8.5,0.0
08/03/2020 00:00:00.000000,0.1,6.0,60.0,20.1,7.5,0.0
08/03/2020 01:00:00.000000,0.1,6.0,52.0,17.8,6.2,0.0
08/03/2020 02:00:00.000000,0.1,8.0,48.0,19.2,7.2,0.0
08/03/2020 03:00:00.000000,0.2,7.0,44.0,17.1,7.0,0.0
08/03/2020 04:00:00.000000,0.2,5.0,42.0,15.0,7.0,0.0
