InstrumentName, I-25 Denver,,
StartTime, 2020-08-01 00:00:00,,
EndTime, 2020-08-31 23:59:59,,
Date,CO,NO2,PM2.5
08/01/2020 00:00:00.000000,0.5,25.0,4.2
08/01/2020 01:00:00.000000,0.5,22.0,5.2
08/01/2020 02:00:00.000000,0.5,21.0,5.8
08/01/2020 03:00:00.000000,0.2,16.0,4.3
08/01/2020 04:00:00.000000,0.1,,3.5
08/01/2020 05:00:00.000000,0.2,7.0,4.1
08/01/2020 06:00:00.000000,0.2,7.0,3.0
08/01/2020 07:00:00.000000,0.4,13.0,3.4
08/01/2020 08:00:00.000000,0.2,15.0,4.4
08/01/2020 09:00:00.000000,0.1,12.0,5.6
08/01/2020 10:00:00.000000,0.1,12.0,6.1
08/01/2020 11:00:00.000000,0.2,19.0,8.3
08/01/2020 12:00:00.000000,0.2,18.0,8.2
08/01/2020 13:00:00.000000,0.3,19.0,9.2
08/01/2020 14:00:00.000000,0.2,16.0,8.0
08/01/2020 15:00:00.000000,0.2,10.0,7.0
08/01/2020 16:00:00.000000,0.2,7.0,5.3
08/01/2020 17:00:00.000000,0.1,6.0,4.4
08/01/2020 18:00:00.000000,0.1,4.0,3.9
08/01/2020 19:00:00.000000,0.1,3.0,3.9
08/03/2020 04:00:00.000000,0.5,,
08/03/2020 05:00:00.000000,0.7,22.0,
08/03/2020 06:00:00.000000,0.6,20.0,
08/03/2020 07:00:00.000000,0.6,20.0,
08/03/2020 08:00:00.000000,0.3,15.0,
08/03/2020 09:00:00.000000,0.2,9.0,
08/03/2020 10:00:00.000000,0.2,11.0,
08/03/2020 11:00:00.000000,0.4,19.0,
08/03/2020 12:00:00.000000,0.6,25.0,
08/03/2020 13:00:00.000000,0.3,21.0,
08/03/2020 14:00:00.000000,,16.0,
08/03/2020 15:00:00.000000,0.3,18.0,
08/03/2020 16:00:00.000000,0.2,14.0,
08/03/2020 17:00:00.000000,0.2,13.0,
08/03/2020 18:00:00.000000,0.2,12.0,
08/03/2020 19:00:00.000000,0.3,14.0,
08/03/2020 20:00:00.000000,0.4,27.0,
08/03/2020 21:00:00.000000,0.3,21.0,
08/03/2020 22:00:00.000000,0.5,38.0,
08/03/2020 23:00:00.000000,0.5,31.0,
08/04/2020 00:00:00.000000,0.4,18.0,
08/04/2020 01:00:00.000000,0.4,20.0,
08/04/2020 02:00:00.000000,0.3,18.0,
08/04/2020 03:00:00.000000,0.2,9.0,
08/04/2020 04:00:00.000000,0.2,,
08/04/2020 05:00:00.000000,0.2,18.0,
08/04/2020 06:00:00.000000,0.2,16.0,
08/04/2020 07:00:00.000000,0.2,13.0,
08/04/2020 08:00:00.000000,0.2,12.0,
08/04/2020 09:00:00.000000,0.1,14.0,
08/04/2020 10:00:00.000000,0.1,11.0,
08/04/2020 11:00:00.000000,0.3,22.0,
08/04/2020 12:00:00.000000,0.8,29.0,
08/04/2020 13:00:00.000000,0.6,28.0,
08/04/2020 14:00:00.000000,0.7,33.0,
08/04/2020 15:00:00.000000,0.4,25.0,
08/04/2020 16:00:00.000000,0.4,23.0,
08/04/2020 17:00:00.000000,0.3,23.0,
08/04/2020 18:00:00.000000,0.3,20.0,
08/04/2020 19:00:00.000000,0.5,32.0,
08/04/2020 20:00:00.000000,0.5,,
08/04/2020 21:00:00.000000,0.5,,
08/04/2020 22:00:00.000000,0.6,36.0,
08/04/2020 23:00:00.000000,0.3,20.0,
08/05/2020 00:00:00.000000,0.2,4.0,
08/05/2020 01:00:00.000000,0.2,4.0,
08/05/2020 02:00:00.000000,0.2,4.0,
08/05/2020 03:00:00.000000,0.3,9.0,
08/05/2020 04:00:00.000000,0.2,,
08/05/2020 05:00:00.000000,0.1,4.0,
08/05/2020 06:00:00.000000,0.1,5.0,
08/05/2020 07:00:00.000000,0.2,12.0,
08/05/2020 08:00:00.000000,0.3,13.0,
08/05/2020 09:00:00.000000,0.3,14.0,
08/05/2020 10:00:00.000000,0.2,16.0,
08/05/2020 11:00:00.000000,0.2,18.0,
08/05/2020 12:00:00.000000,0.4,25.0,
08/05/2020 13:00:00.000000,0.7,32.0,
08/05/2020 14:00:00.000000,0.5,28.0,
08/05/2020 15:00:00.000000,0.4,24.0,
08/05/2020 16:00:00.000000,0.3,19.0,
08/05/2020 17:00:00.000000,0.2,10.0,
08/05/2020 18:00:00.000000,0.2,11.0,
08/05/2020 19:00:00.000000,0.2,8.0,
