InstrumentName, CAMP,,,,,
08/03/2020 05:00:00.000000,0.2,10.0,36.0,11.9,7.9,0.0
08/03/2020 06:00:00.000000,0.1,8.0,40.0,10.8,6.9,0.0
08/03/2020 07:00:00.000000,0.2,20.0,13.0,13.4,8.3,0.0
08/03/2020 08:00:00.000000,0.1,13.0,27.0,16.1,8.8,0.0
08/03/2020 09:00:00.000000,0.1,10.0,26.0,15.4,8.8,0.0
08/03/2020 10:00:00.000000,0.1,9.0,24.0,17.5,9.8,0.0
08/03/2020 11:00:00.000000,0.2,11.0,23.0,18.4,9.9,0.0
08/03/2020 12:00:00.000000,0.3,25.0,8.0,22.9,11.6,0.0
08/03/2020 13:00:00.000000,0.3,19.0,14.0,28.0,12.8,0.0
08/03/2020 14:00:00.000000,,16.0,,37.3,14.9,1.0
08/03/2020 15:00:00.000000,0.2,12.0,,35.9,14.7,0.0
08/03/2020 16:00:00.000000,0.2,10.0,,31.8,15.0,0.0
08/03/2020 17:00:00.000000,0.2,7.0,,24.3,13.5,0.0
08/03/2020 18:00:00.000000,0.2,8.0,,25.6,13.5,0.0
08/03/2020 19:00:00.000000,0.2,9.0,,27.8,13.7,0.0
08/03/2020 20:00:00.000000,0.2,9.0,,34.8,15.2,0.0
08/03/2020 21:00:00.000000,0.2,9.0,,32.3,13.1,0.0
08/03/2020 22:00:00.000000,0.2,14.0,,33.8,12.5,0.0
08/03/2020 23:00:00.000000,0.2,10.0,,29.7,13.3,0.0
08/04/2020 00:00:00.000000,0.2,6.0,,17.9,9.3,0.0
08/04/2020 01:00:00.000000,0.2,6.0,,10.8,5.3,0.0
08/04/2020 02:00:00.000000,0.1,7.0,,12.5,5.9,0.0
08/04/2020 03:00:00.000000,0.2,8.0,,9.5,5.7,0.0
08/04/2020 04:00:00.000000,0.2,,,8.7,6.1,0.0
08/04/2020 05:00:00.000000,0.2,9.0,,10.1,6.5,0.0
08/04/2020 06:00:00.000000,0.1,5.0,,9.1,6.4,0.0
08/04/2020 07:00:00.000000,0.2,7.0,,11.5,7.7,0.0
08/04/2020 08:00:00.000000,0.2,8.0,,15.5,9.4,0.0
08/04/2020 09:00:00.000000,0.2,8.0,,13.4,9.0,0.0
08/04/2020 10:00:00.000000,0.2,14.0,,12.4,8.5,0.0
08/04/2020 11:00:00.000000,0.1,6.0,,11.3,7.6,0.0
08/04/2020 12:00:00.000000,0.2,12.0,,14.8,8.6,0.0
08/04/2020 13:00:00.000000,0.4,25.0,,30.4,12.0,0.0
08/04/2020 14:00:00.000000,0.4,29.0,,54.3,15.1,1.0
08/04/2020 15:00:00.000000,0.2,16.0,,36.0,11.3,1.0
08/04/2020 16:00:00.000000,0.2,15.0,,45.4,12.6,1.0
08/04/2020 17:00:00.000000,0.2,15.0,,37.3,12.3,1.0
08/04/2020 18:00:00.000000,0.2,10.0,,36.9,13.2,0.0
08/04/2020 19:00:00.000000,0.2,12.0,,41.6,14.5,1.0
08/04/2020 20:00:00.000000,0.2,,,36.6,14.3,0.0
08/04/2020 21:00:00.000000,0.2,9.0,,29.9,12.4,
08/04/2020 22:00:00.000000,0.2,7.0,,28.6,11.9,0.0
08/04/2020 23:00:00.000000,0.2,9.0,,27.8,10.4,0.0
08/05/2020 00:00:00.000000,0.2,6.0,,34.3,10.6,0.0
08/05/2020 01:00:00.000000,0.1,4.0,,39.7,11.1,0.0
08/05/2020 02:00:00.000000,0.1,4.0,,14.2,8.1,0.0
08/05/2020 03:00:00.000000,0.2,5.0,,14.8,8.6,0.0
08/05/2020 04:00:00.000000,0.1,,,16.2,9.3,0.0
08/05/2020 05:00:00.000000,0.1,5.0,,14.8,9.0,0.0
08/05/2020 06:00:00.000000,0.1,4.0,,14.5,9.1,0.0
08/05/2020 07:00:00.000000,0.1,8.0,,16.7,9.7,0.0
08/05/2020 08:00:00.000000,0.1,13.0,,16.0,9.5,0.0
08/05/2020 09:00:00.000000,0.1,19.0,,20.9,10.4,0.0
08/05/2020 10:00:00.000000,0.1,9.0,,17.3,9.9,0.0
08/05/2020 11:00:00.000000,0.2,18.0,,20.9,10.8,0.0
08/05/2020 12:00:00.000000,0.3,17.0,,24.8,11.4,0.0
08/05/2020 13:00:00.000000,0.4,19.0,,27.7,12.6,0.0
08/05/2020 14:00:00.000000,0.3,20.0,,32.6,13.6,0.0
08/05/2020 15:00:00.000000,0.3,16.0,,31.8,14.0,0.0
08/05/2020 16:00:00.000000,0.2,12.0,,29.2,13.5,0.0
08/05/2020 17:00:00.000000,0.2,9.0,,23.5,13.0,0.0
08/05/2020 18:00:00.000000,0.2,7.0,,21.7,11.5,0.0
08/05/2020 19:00:00.000000,0.2,6.0,,18.0,10.4,0.0
08/05/2020 20:00:00.000000,0.1,4.0,,18.3,11.9,0.0
08/05/2020 21:00:00.000000,0.2,8.0,,32.1,13.8,0.0
08/05/2020 22:00:00.000000,0.2,11.0,,39.8,14.0,0.0
08/05/2020 23:00:00.000000,0.3,15.0,,29.4,14.1,0.0
08/06/2020 00:00:00.000000,0.2,11.0,,26.7,14.0,0.0
08/06/2020 01:00:00.000000,0.3,14.0,,26.5,13.9,0.0
08/06/2020 02:00:00.000000,0.2,10.0,,26.4,14.3,0.0
08/06/2020 03:00:00.000000,0.2,11.0,,25.7,15.1,0.0
08/06/2020 04:00:00.000000,0.2,,,26.7,15.9,0.0
08/06/2020 05:00:00.000000,0.3,17.0,,27.5,16.6,0.0
08/06/2020 06:00:00.000000,0.1,10.0,,26.4,14.2,0.0
08/06/2020 07:00:00.000000,0.1,10.0,,19.6,13.0,0.0
08/06/2020 08:00:00.000000,0.1,10.0,,18.4,12.7,0.0
08/06/2020 09:00:00.000000,0.1,23.0,,19.0,13.4,0.0
08/06/2020 10:00:00.000000,0.1,16.0,,17.9,12.9,1.0
08/06/2020 11:00:00.000000,0.2,30.0,,20.1,13.3,0.0
08/06/2020 12:00:00.000000,0.3,30.0,,21.6,13.6,0.0
08/06/2020 13:00:00.000000,0.4,29.0,,24.9,14.8,1.0
08/06/2020 14:00:00.000000,0.3,20.0,,27.3,15.6,1.0
08/06/2020 15:00:00.000000,0.4,20.0,,27.5,14.9,1.0
08/06/2020 16:00:00.000000,0.4,19.0,,31.6,13.8,0.0
08/06/2020 17:00:00.000000,0.3,14.0,,29.5,12.3,0.0
08/06/2020 18:00:00.000000,0.2,15.0,,31.1,12.4,0.0
08/06/2020 19:00:00.000000,0.2,6.0,,38.4,14.0,0.0
08/06/2020 20:00:00.000000,0.2,8.0,,21.7,11.3,0.0
08/06/2020 21:00:00.000000,0.2,5.0,,12.0,7.4,0.0
08/06/2020 22:00:00.000000,0.1,5.0,,13.1,7.6,0.0
08/06/2020 23:00:00.000000,0.2,8.0,,10.2,7.1,0.0
08/07/2020 00:00:00.000000,0.2,8.0,,9.3,6.4,0.0
08/07/2020 01:00:00.000000,0.1,7.0,,9.7,6.6,0.0
08/07/2020 02:00:00.000000,0.3,11.0,,13.4,7.9,0.0
08/07/2020 03:00:00.000000,0.3,13.0,,14.3,9.1,0.0
08/07/2020 04:00:00.000000,0.2,,,13.3,7.9,0.0
08/07/2020 05:00:00.000000,0.1,6.0,,12.7,8.7,0.0
08/07/2020 06:00:00.000000,0.2,14.0,,17.9,10.2,0.0
08/07/2020 07:00:00.000000,0.2,11.0,,20.4,10.9,0.0
08/07/2020 08:00:00.000000,0.1,8.0,,14.8,9.7,0.0
08/07/2020 09:00:00.000000,0.1,3.0,,16.9,10.7,0.0
08/07/2020 10:00:00.000000,0.1,4.0,,12.8,8.9,0.0
08/07/2020 11:00:00.000000,0.1,4.0,,12.1,8.4,0.0
08/07/2020 12:00:00.000000,0.1,6.0,,13.4,7.9,0.0
08/07/2020 13:00:00.000000,0.1,8.0,,15.8,7.7,0.0
08/07/2020 14:00:00.000000,0.2,10.0,,27.2,7.6,0.0
08/07/2020 15:00:00.000000,0.2,14.0,,32.2,7.3,0.0
08/07/2020 16:00:00.000000,0.2,11.0,,20.9,5.9,0.0
08/07/2020 17:00:00.000000,0.1,7.0,,9.6,3.1,0.0
08/07/2020 18:00:00.000000,0.2,6.0,,9.7,3.0,0.0
08/07/2020 19:00:00.000000,0.1,6.0,,10.9,3.1,0.0
08/07/2020 20:00:00.000000,0.1,6.0,,10.1,3.2,0.0
08/07/2020 21:00:00.000000,0.1,6.0,,9.2,2.9,0.0
08/07/2020 22:00:00.000000,0.2,7.0,,8.5,3.0,0.0
08/07/2020 23:00:00.000000,0.2,5.0,,8.1,2.8,0.0
08/08/2020 00:00:00.000000,0.2,11.0,,9.2,3.2,0.0
08/08/2020 01:00:00.000000,0.3,18.0,,12.6,4.3,0.0
08/08/2020 02:00:00.000000,0.3,13.0,,12.2,5.1,0.0
08/08/2020 03:00:00.000000,0.4,20.0,,18.6,7.3,0.0
08/08/2020 04:00:00.000000,0.3,,,18.6,6.8,0.0
08/08/2020 05:00:00.000000,0.2,13.0,,10.7,4.0,0.0
08/08/2020 06:00:00.000000,0.1,9.0,,7.9,2.8,0.0
08/08/2020 07:00:00.000000,0.1,8.0,,9.3,3.7,0.0
08/08/2020 08:00:00.000000,0.2,16.0,,11.8,4.6,0.0
08/08/2020 09:00:00.000000,0.2,13.0,,11.2,4.7,0.0
08/08/2020 10:00:00.000000,0.1,9.0,,9.2,4.3,0.0
08/08/2020 11:00:00.000000,0.1,8.0,,7.8,3.5,0.0
08/08/2020 12:00:00.000000,0.1,7.0,,7.3,3.5,0.0
08/08/2020 13:00:00.000000,0.1,6.0,,8.9,3.4,0.0
08/08/2020 14:00:00.000000,0.1,8.0,,14.0,4.0,0.0
08/08/2020 15:00:00.000000,0.2,15.0,,25.7,5.7,0.0
08/08/2020 16:00:00.000000,0.3,15.0,,21.7,7.5,0.0
08/08/2020 17:00:00.000000,0.2,11.0,,24.6,15.4,0.0
08/08/2020 18:00:00.000000,0.3,7.0,,33.0,27.2,0.0
08/08/2020 19:00:00.000000,0.2,4.0,,21.9,18.3,0.0
08/08/2020 20:00:00.000000,0.2,5.0,,18.9,14.9,0.0
08/08/2020 21:00:00.000000,0.1,4.0,,16.9,13.0,0.0
08/08/2020 22:00:00.000000,0.1,3.0,,14.7,11.6,0.0
08/08/2020 23:00:00.000000,0.1,5.0,,13.5,9.5,0.0
08/09/2020 00:00:00.000000,0.2,7.0,,13.2,9.0,0.0
08/09/2020 01:00:00.000000,0.2,10.0,,14.9,8.3,0.0
08/09/2020 02:00:00.000000,0.2,12.0,,12.9,4.6,0.0
08/09/2020 03:00:00.000000,0.3,16.0,,14.4,5.8,0.0
08/09/2020 04:00:00.000000,0.3,,,16.4,8.0,0.0
08/09/2020 05:00:00.000000,0.3,12.0,,14.3,7.0,0.0
08/09/2020 06:00:00.000000,0.2,13.0,,14.2,7.4,0.0
08/09/2020 07:00:00.000000,0.2,12.0,,19.1,11.7,0.0
08/09/2020 08:00:00.000000,0.2,8.0,,18.5,13.1,0.0
08/09/2020 09:00:00.000000,0.1,6.0,,14.6,9.7,0.0
08/09/2020 10:00:00.000000,0.1,4.0,,11.9,7.2,0.0
08/09/2020 11:00:00.000000,0.1,4.0,,11.9,8.1,0.0
08/09/2020 12:00:00.000000,0.1,5.0,,14.4,10.6,0.0
08/09/2020 13:00:00.000000,0.1,6.0,,20.5,15.2,0.0
08/09/2020 14:00:00.000000,0.2,8.0,,30.0,22.3,0.0
08/09/2020 15:00:00.000000,0.2,8.0,,35.4,27.0,0.0
08/09/2020 16:00:00.000000,0.2,7.0,,33.6,26.6,0.0
08/09/2020 17:00:00.000000,0.2,4.0,,18.3,14.7,0.0
08/09/2020 18:00:00.000000,0.2,4.0,,17.4,14.5,0.0
08/09/2020 19:00:00.000000,0.1,3.0,,17.1,14.3,0.0
08/09/2020 20:00:00.000000,0.2,4.0,,18.9,15.4,0.0
08/09/2020 21:00:00.000000,0.1,4.0,,17.7,14.2,0.0
08/09/2020 22:00:00.000000,0.1,3.0,,17.9,14.6,0.0
08/09/2020 23:00:00.000000,0.1,4.0,,16.9,14.1,0.0
08/10/2020 00:00:00.000000,0.2,5.0,,21.4,17.8,0.0
08/10/2020 01:00:00.000000,0.2,9.0,,22.6,17.7,0.0
08/10/2020 02:00:00.000000,0.3,31.0,,27.9,19.1,0.0
08/10/2020 03:00:00.000000,0.3,21.0,,28.6,12.4,0.0
08/10/2020 04:00:00.000000,0.2,,,24.8,11.8,0.0
08/10/2020 05:00:00.000000,0.2,28.0,,23.7,11.9,0.0
08/10/2020 06:00:00.000000,0.2,31.0,,31.8,10.9,0.0
08/10/2020 07:00:00.000000,0.2,18.0,,23.9,11.1,0.0
08/10/2020 08:00:00.000000,0.1,7.0,,19.9,10.7,0.0
08/10/2020 09:00:00.000000,0.2,14.0,,23.8,12.9,0.0
08/10/2020 10:00:00.000000,0.1,8.0,,20.2,7.9,0.0
08/10/2020 11:00:00.000000,0.1,11.0,,21.1,8.0,0.0
08/10/2020 12:00:00.000000,0.2,17.0,,24.0,8.3,0.0
08/10/2020 13:00:00.000000,0.2,12.0,,23.5,7.8,0.0
08/10/2020 14:00:00.000000,0.2,9.0,,26.1,7.8,0.0
08/10/2020 15:00:00.000000,0.2,12.0,,31.3,9.0,
08/10/2020 16:00:00.000000,0.3,14.0,,52.0,12.7,1.0
08/10/2020 17:00:00.000000,0.2,13.0,,56.2,14.2,1.0
08/10/2020 18:00:00.000000,0.2,11.0,,56.1,14.6,0.0
08/10/2020 19:00:00.000000,0.2,14.0,,54.2,14.9,0.0
08/10/2020 20:00:00.000000,0.2,9.0,,46.3,12.4,0.0
08/10/2020 21:00:00.000000,0.2,8.0,,33.0,9.4,0.0
08/10/2020 22:00:00.000000,0.3,7.0,,30.0,8.8,0.0
08/10/2020 23:00:00.000000,0.2,9.0,,25.4,8.3,0.0
08/11/2020 00:00:00.000000,0.2,11.0,,25.6,7.3,0.0
08/11/2020 01:00:00.000000,0.2,14.0,,31.0,7.8,0.0
08/11/2020 02:00:00.000000,0.2,13.0,,29.3,7.7,0.0
08/11/2020 03:00:00.000000,0.2,14.0,,32.4,8.4,0.0
08/11/2020 04:00:00.000000,0.3,,,32.3,10.5,0.0
08/11/2020 05:00:00.000000,0.2,14.0,,30.2,11.7,0.0
08/11/2020 06:00:00.000000,0.2,12.0,,30.1,11.2,0.0
08/11/2020 07:00:00.000000,0.2,9.0,,29.4,11.6,0.0
08/11/2020 08:00:00.000000,0.2,8.0,,31.4,10.8,0.0
08/11/2020 09:00:00.000000,0.2,12.0,,31.5,13.1,0.0
08/11/2020 10:00:00.000000,0.2,9.0,,28.7,17.0,0.0
08/11/2020 11:00:00.000000,0.2,17.0,,28.0,15.4,0.0
08/11/2020 12:00:00.000000,0.4,38.0,,40.2,17.8,1.0
08/11/2020 13:00:00.000000,0.4,33.0,,72.0,19.0,1.0
08/11/2020 14:00:00.000000,0.4,23.0,,46.1,14.5,1.0
08/11/2020 15:00:00.000000,0.5,26.0,,48.6,15.6,1.0
08/11/2020 16:00:00.000000,0.3,,,34.6,12.2,0.0
08/11/2020 17:00:00.000000,0.2,9.0,,31.8,16.4,0.0
08/11/2020 18:00:00.000000,0.2,6.0,,38.1,21.6,0.0
08/11/2020 19:00:00.000000,0.2,6.0,,24.0,18.4,0.0
08/11/2020 20:00:00.000000,0.1,6.0,,22.0,16.8,0.0
08/11/2020 21:00:00.000000,0.2,8.0,,19.4,12.8,0.0
08/11/2020 22:00:00.000000,0.2,8.0,,15.6,7.7,0.0
08/11/2020 23:00:00.000000,0.1,6.0,,23.4,6.1,0.0
08/12/2020 00:00:00.000000,0.1,5.0,,38.4,7.5,0.0
08/12/2020 01:00:00.000000,0.1,12.0,,11.3,6.4,0.0
08/12/2020 02:00:00.000000,0.2,17.0,,22.7,9.3,0.0
08/12/2020 03:00:00.000000,0.3,29.0,,33.4,12.8,0.0
08/12/2020 04:00:00.000000,0.2,,,31.3,13.6,0.0
08/12/2020 05:00:00.000000,0.3,18.0,,38.9,14.3,0.0
08/12/2020 06:00:00.000000,0.1,4.0,,30.7,8.3,0.0
08/12/2020 07:00:00.000000,0.1,6.0,,29.1,15.0,0.0
08/12/2020 08:00:00.000000,0.1,8.0,,38.9,21.6,0.0
08/12/2020 09:00:00.000000,0.1,6.0,,41.4,12.8,0.0
08/12/2020 10:00:00.000000,0.1,11.0,,39.9,12.0,0.0
08/12/2020 11:00:00.000000,0.2,13.0,,37.4,11.8,0.0
08/12/2020 12:00:00.000000,0.3,21.0,,47.6,13.9,0.0
08/12/2020 13:00:00.000000,0.4,22.0,,51.0,15.6,0.0
08/12/2020 14:00:00.000000,0.4,21.0,,64.9,19.4,1.0
08/12/2020 15:00:00.000000,0.2,11.0,,44.1,15.0,0.0
08/12/2020 16:00:00.000000,0.2,9.0,,33.6,13.9,0.0
08/12/2020 17:00:00.000000,0.3,11.0,,30.9,13.5,0.0
08/12/2020 18:00:00.000000,0.3,19.0,,39.1,14.1,0.0
08/12/2020 19:00:00.000000,0.1,7.0,,16.5,6.5,0.0
08/12/2020 20:00:00.000000,0.2,6.0,,12.1,4.8,0.0
08/12/2020 21:00:00.000000,0.2,7.0,,14.0,5.4,0.0
08/12/2020 22:00:00.000000,0.2,8.0,,12.9,5.0,0.0
08/12/2020 23:00:00.000000,0.2,7.0,,10.7,4.8,0.0
08/13/2020 00:00:00.000000,0.2,13.0,,13.8,5.7,0.0
08/13/2020 01:00:00.000000,0.2,13.0,,14.4,7.2,0.0
08/13/2020 02:00:00.000000,0.3,19.0,,18.0,9.5,0.0
08/13/2020 03:00:00.000000,0.5,26.0,,23.6,10.9,0.0
08/13/2020 04:00:00.000000,0.3,,,32.1,13.5,0.0
08/13/2020 05:00:00.000000,0.3,15.0,,63.4,19.0,0.0
08/13/2020 06:00:00.000000,0.2,9.0,,47.4,16.2,0.0
08/13/2020 07:00:00.000000,0.2,43.0,,51.1,19.3,1.0
08/13/2020 08:00:00.000000,0.2,21.0,,43.8,20.0,0.0
08/13/2020 09:00:00.000000,0.2,11.0,,46.4,25.7,0.0
08/13/2020 10:00:00.000000,0.2,10.0,,44.3,29.2,0.0
08/13/2020 11:00:00.000000,0.2,11.0,,44.0,30.8,0.0
08/13/2020 12:00:00.000000,0.3,13.0,,51.1,35.0,0.0
08/13/2020 13:00:00.000000,0.3,18.0,,53.7,31.2,0.0
08/13/2020 14:00:00.000000,0.4,23.0,,67.9,32.6,0.0
08/13/2020 15:00:00.000000,0.4,25.0,,65.6,33.8,0.0
08/13/2020 16:00:00.000000,0.4,14.0,,56.4,38.0,0.0
08/13/2020 17:00:00.000000,0.4,12.0,,63.9,42.9,0.0
08/13/2020 18:00:00.000000,0.3,6.0,,41.4,23.8,0.0
08/13/2020 19:00:00.000000,0.2,7.0,,34.3,19.5,0.0
08/13/2020 20:00:00.000000,0.2,6.0,,29.3,16.2,0.0
08/13/2020 21:00:00.000000,0.2,6.0,,25.7,14.0,0.0
08/13/2020 22:00:00.000000,0.1,8.0,,25.7,12.6,0.0
08/13/2020 23:00:00.000000,0.2,7.0,,22.3,11.2,0.0
08/14/2020 00:00:00.000000,0.2,8.0,,25.7,12.4,0.0
08/14/2020 01:00:00.000000,0.2,10.0,,27.0,13.5,0.0
08/14/2020 02:00:00.000000,0.3,13.0,,27.7,13.3,0.0
08/14/2020 03:00:00.000000,0.3,16.0,,30.4,13.6,0.0
08/14/2020 04:00:00.000000,0.3,,,26.4,10.9,0.0
08/14/2020 05:00:00.000000,0.3,18.0,,25.7,11.1,0.0
08/14/2020 06:00:00.000000,0.2,10.0,,28.2,15.0,0.0
08/14/2020 07:00:00.000000,0.2,8.0,,22.9,10.6,0.0
08/14/2020 08:00:00.000000,0.2,6.0,,26.3,15.4,0.0
08/14/2020 09:00:00.000000,0.2,16.0,,42.9,26.0,0.0
08/14/2020 10:00:00.000000,0.1,8.0,,44.6,29.3,0.0
08/14/2020 11:00:00.000000,0.3,19.0,,51.3,32.4,0.0
08/14/2020 12:00:00.000000,0.5,30.0,,66.2,44.1,1.0
08/14/2020 13:00:00.000000,0.4,17.0,,76.0,53.6,0.0
08/14/2020 14:00:00.000000,0.5,17.0,,109.0,66.2,0.0
08/14/2020 15:00:00.000000,0.5,18.0,,122.7,68.3,0.0
08/14/2020 16:00:00.000000,0.6,17.0,,97.9,67.5,0.0
08/14/2020 17:00:00.000000,0.3,11.0,,72.6,30.3,0.0
08/14/2020 18:00:00.000000,0.3,11.0,,63.1,23.0,0.0
08/14/2020 19:00:00.000000,0.2,12.0,,69.1,19.7,0.0
08/14/2020 20:00:00.000000,0.2,9.0,,44.9,15.5,0.0
08/14/2020 21:00:00.000000,0.2,9.0,,43.8,14.6,0.0
08/14/2020 22:00:00.000000,0.3,7.0,,40.9,13.8,0.0
08/14/2020 23:00:00.000000,0.2,6.0,,37.5,11.4,0.0
08/15/2020 00:00:00.000000,0.2,7.0,47.0,39.3,10.7,0.0
08/15/2020 01:00:00.000000,0.2,6.0,44.0,40.0,10.1,0.0
08/15/2020 02:00:00.000000,0.3,9.0,38.0,34.8,8.7,0.0
08/15/2020 03:00:00.000000,0.4,11.0,31.0,32.0,8.7,0.0
08/15/2020 04:00:00.000000,0.2,,28.0,31.3,9.0,0.0
08/15/2020 05:00:00.000000,0.3,11.0,30.0,29.9,8.7,0.0
08/15/2020 06:00:00.000000,0.2,9.0,33.0,32.5,9.4,0.0
08/15/2020 07:00:00.000000,0.3,19.0,11.0,36.2,11.7,0.0
08/15/2020 08:00:00.000000,0.1,11.0,28.0,32.2,10.3,0.0
08/15/2020 09:00:00.000000,0.1,9.0,29.0,31.4,10.1,0.0
08/15/2020 10:00:00.000000,0.1,8.0,30.0,30.2,10.0,0.0
08/15/2020 11:00:00.000000,0.2,15.0,21.0,33.7,12.0,0.0
08/15/2020 12:00:00.000000,0.2,14.0,20.0,33.9,12.0,0.0
08/15/2020 13:00:00.000000,0.2,11.0,24.0,33.2,11.2,0.0
08/15/2020 14:00:00.000000,0.2,14.0,22.0,38.5,12.9,0.0
08/15/2020 15:00:00.000000,0.2,12.0,32.0,36.7,12.8,0.0
08/15/2020 16:00:00.000000,0.2,9.0,44.0,36.5,12.4,0.0
08/15/2020 17:00:00.000000,0.2,8.0,56.0,36.8,16.5,0.0
08/15/2020 18:00:00.000000,0.3,6.0,66.0,39.4,21.3,0.0
08/15/2020 19:00:00.000000,0.3,6.0,70.0,46.8,29.7,0.0
08/15/2020 20:00:00.000000,0.2,5.0,67.0,43.4,20.6,0.0
08/15/2020 21:00:00.000000,0.2,5.0,63.0,35.9,18.1,0.0
08/15/2020 22:00:00.000000,0.2,5.0,61.0,29.8,15.5,0.0
08/15/2020 23:00:00.000000,0.2,6.0,57.0,25.4,14.6,0.0
08/16/2020 00:00:00.000000,0.3,6.0,53.0,28.6,17.5,0.0
08/16/2020 01:00:00.000000,0.3,14.0,46.0,37.6,23.0,0.0
08/16/2020 02:00:00.000000,0.4,21.0,33.0,41.8,24.6,0.0
08/16/2020 03:00:00.000000,0.5,20.0,29.0,43.2,24.5,0.0
08/16/2020 04:00:00.000000,0.5,,23.0,43.0,24.6,0.0
08/16/2020 05:00:00.000000,0.4,20.0,27.0,41.7,23.0,0.0
08/16/2020 06:00:00.000000,0.3,13.0,35.0,37.4,20.8,0.0
08/16/2020 07:00:00.000000,0.3,11.0,30.0,39.4,21.4,0.0
08/16/2020 08:00:00.000000,0.3,10.0,37.0,38.9,21.1,0.0
