InstrumentName, I-25 Globeville,
StartTime, 2019-10-01 00:00:00,
EndTime, 2019-10-31 23:59:59,
Date,NO2,PM2.5
10/01/2019 00:00:00.000000,5.0,6.6
10/01/2019 01:00:00.000000,3.0,6.1
10/01/2019 02:00:00.000000,2.0,5.9
10/01/2019 03:00:00.000000,3.0,5.9
10/01/2019 04:00:00.000000,4.0,5.9
10/01/2019 05:00:00.000000,,6.0
10/01/2019 06:00:00.000000,3.0,6.0
10/01/2019 07:00:00.000000,2.0,6.2
10/01/2019 08:00:00.000000,3.0,6.2
10/01/2019 09:00:00.000000,4.0,6.9
10/01/2019 10:00:00.000000,5.0,7.6
10/01/2019 11:00:00.000000,6.0,6.9
10/01/2019 12:00:00.000000,7.0,5.4
10/01/2019 13:00:00.000000,10.0,3.3
10/01/2019 14:00:00.000000,9.0,2.9
10/01/2019 15:00:00.000000,9.0,3.8
10/01/2019 16:00:00.000000,10.0,4.6
10/01/2019 17:00:00.000000,11.0,5.1
10/01/2019 18:00:00.000000,13.0,6.1
10/01/2019 19:00:00.000000,14.0,7.2
10/01/2019 20:00:00.000000,11.0,7.0
10/01/2019 21:00:00.000000,8.0,6.8
10/01/2019 22:00:00.000000,13.0,7.9
10/01/2019 23:00:00.000000,9.0,8.4
10/02/2019 00:00:00.000000,7.0,8.0
10/02/2019 01:00:00.000000,5.0,7.2
10/02/2019 02:00:00.000000,7.0,5.9
10/02/2019 03:00:00.000000,4.0,3.6
10/02/2019 04:00:00.000000,2.0,2.2
10/02/2019 05:00:00.000000,,1.4
10/02/2019 06:00:00.000000,2.0,1.1
10/02/2019 07:00:00.000000,3.0,1.2
10/02/2019 08:00:00.000000,2.0,1.2
10/02/2019 09:00:00.000000,2.0,0.7
10/02/2019 10:00:00.000000,3.0,0.5
10/02/2019 11:00:00.000000,4.0,0.7
10/02/2019 12:00:00.000000,7.0,1.5
10/02/2019 13:00:00.000000,7.0,2.5
10/02/2019 14:00:00.000000,9.0,3.5
10/02/2019 15:00:00.000000,11.0,5.0
10/02/2019 16:00:00.000000,12.0,7.0
10/02/2019 17:00:00.000000,14.0,8.0
10/02/2019 18:00:00.000000,15.0,9.2
10/02/2019 19:00:00.000000,17.0,11.8
10/02/2019 20:00:00.000000,18.0,12.4
10/02/2019 21:00:00.000000,15.0,11.2
10/02/2019 22:00:00.000000,15.0,9.6
10/02/2019 23:00:00.000000,14.0,8.4
10/03/2019 00:00:00.000000,11.0,7.0
10/03/2019 01:00:00.000000,14.0,8.1
10/03/2019 02:00:00.000000,15.0,9.7
10/03/2019 03:00:00.000000,27.0,11.5
10/03/2019 04:00:00.000000,24.0,11.3
10/03/2019 05:00:00.000000,,10.5
10/03/2019 06:00:00.000000,9.0,10.1
10/03/2019 07:00:00.000000,5.0,9.0
10/03/2019 08:00:00.000000,8.0,9.0
10/03/2019 09:00:00.000000,16.0,9.2
10/03/2019 10:00:00.000000,7.0,8.2
10/03/2019 11:00:00.000000,10.0,7.0
10/03/2019 12:00:00.000000,19.0,6.8
10/03/2019 13:00:00.000000,23.0,7.4
10/03/2019 14:00:00.000000,23.0,8.6
10/03/2019 15:00:00.000000,25.0,9.7
10/03/2019 16:00:00.000000,22.0,12.4
10/03/2019 17:00:00.000000,21.0,14.5
10/03/2019 18:00:00.000000,20.0,16.2
10/03/2019 19:00:00.000000,24.0,18.5
10/03/2019 20:00:00.000000,33.0,19.7
10/03/2019 21:00:00.000000,25.0,18.5
10/03/2019 22:00:00.000000,26.0,16.5
10/03/2019 23:00:00.000000,34.0,14.3
10/04/2019 00:00:00.000000,30.0,15.3
10/04/2019 01:00:00.000000,24.0,15.4
10/04/2019 02:00:00.000000,27.0,9.9
10/04/2019 03:00:00.000000,25.0,11.7
10/04/2019 04:00:00.000000,37.0,16.5
10/04/2019 05:00:00.000000,,18.4
10/04/2019 06:00:00.000000,41.0,21.1
10/04/2019 07:00:00.000000,40.0,18.4
10/04/2019 08:00:00.000000,32.0,19.2
10/04/2019 09:00:00.000000,29.0,16.6
10/04/2019 10:00:00.000000,22.0,12.0
10/04/2019 11:00:00.000000,27.0,11.6
10/04/2019 12:00:00.000000,34.0,12.4
10/04/2019 13:00:00.000000,33.0,12.7
10/04/2019 14:00:00.000000,28.0,16.0
10/04/2019 15:00:00.000000,30.0,19.4
10/04/2019 16:00:00.000000,22.0,15.9
10/04/2019 17:00:00.000000,20.0,17.7
10/04/2019 18:00:00.000000,24.0,16.4
10/04/2019 19:00:00.000000,22.0,16.0
10/04/2019 20:00:00.000000,28.0,14.1
10/04/2019 21:00:00.000000,21.0,12.5
10/04/2019 22:00:00.000000,34.0,15.0
10/04/2019 23:00:00.000000,40.0,15.4
10/05/2019 00:00:00.000000,50.0,15.9
10/05/2019 01:00:00.000000,53.0,16.5
10/05/2019 02:00:00.000000,54.0,19.6
10/05/2019 03:00:00.000000,51.0,21.6
10/05/2019 04:00:00.000000,54.0,26.1
10/05/2019 05:00:00.000000,,20.0
10/05/2019 06:00:00.000000,12.0,9.1
10/05/2019 07:00:00.000000,14.0,6.5
10/05/2019 08:00:00.000000,22.0,5.7
10/05/2019 09:00:00.000000,15.0,5.1
10/05/2019 10:00:00.000000,29.0,6.9
10/05/2019 11:00:00.000000,20.0,5.5
10/05/2019 12:00:00.000000,21.0,6.4
10/05/2019 13:00:00.000000,28.0,11.1
10/05/2019 14:00:00.000000,25.0,9.5
10/05/2019 15:00:00.000000,13.0,7.2
10/05/2019 16:00:00.000000,5.0,5.8
10/05/2019 17:00:00.000000,4.0,4.8
10/05/2019 18:00:00.000000,3.0,3.5
10/05/2019 19:00:00.000000,3.0,3.8
10/05/2019 20:00:00.000000,2.0,4.2
10/05/2019 21:00:00.000000,2.0,4.5
10/05/2019 22:00:00.000000,3.0,4.6
10/05/2019 23:00:00.000000,3.0,4.5
10/06/2019 00:00:00.000000,6.0,5.8
10/06/2019 01:00:00.000000,8.0,5.9
10/06/2019 02:00:00.000000,12.0,6.2
10/06/2019 03:00:00.000000,20.0,7.9
10/06/2019 04:00:00.000000,19.0,6.0
10/06/2019 05:00:00.000000,,5.0
10/06/2019 06:00:00.000000,21.0,4.2
10/06/2019 07:00:00.000000,22.0,3.5
10/06/2019 08:00:00.000000,8.0,2.5
10/06/2019 09:00:00.000000,6.0,2.5
10/06/2019 10:00:00.000000,6.0,2.7
10/06/2019 11:00:00.000000,5.0,2.0
10/06/2019 12:00:00.000000,11.0,2.6
10/06/2019 13:00:00.000000,9.0,2.4
10/06/2019 14:00:00.000000,7.0,2.7
10/06/2019 15:00:00.000000,2.0,1.9
10/06/2019 16:00:00.000000,3.0,1.6
10/06/2019 17:00:00.000000,3.0,1.7
10/06/2019 18:00:00.000000,5.0,1.9
10/06/2019 19:00:00.000000,4.0,2.1
10/06/2019 20:00:00.000000,8.0,2.7
10/06/2019 21:00:00.000000,4.0,2.9
10/06/2019 22:00:00.000000,4.0,2.2
10/06/2019 23:00:00.000000,7.0,2.6
10/07/2019 00:00:00.000000,6.0,3.1
10/07/2019 01:00:00.000000,12.0,3.8
10/07/2019 02:00:00.000000,17.0,4.6
10/07/2019 03:00:00.000000,38.0,9.0
10/07/2019 04:00:00.000000,36.0,7.0
10/07/2019 05:00:00.000000,,7.3
10/07/2019 06:00:00.000000,31.0,6.3
10/07/2019 07:00:00.000000,38.0,7.7
10/07/2019 08:00:00.000000,36.0,7.0
10/07/2019 09:00:00.000000,32.0,5.8
10/07/2019 10:00:00.000000,31.0,9.1
10/07/2019 11:00:00.000000,36.0,10.5
10/07/2019 12:00:00.000000,41.0,8.4
10/07/2019 13:00:00.000000,44.0,12.8
10/07/2019 14:00:00.000000,45.0,15.1
10/07/2019 15:00:00.000000,45.0,12.8
10/07/2019 16:00:00.000000,36.0,9.3
10/07/2019 17:00:00.000000,26.0,6.7
10/07/2019 18:00:00.000000,21.0,5.9
10/07/2019 19:00:00.000000,17.0,5.0
10/07/2019 20:00:00.000000,17.0,4.3
10/07/2019 21:00:00.000000,,3.6
10/07/2019 22:00:00.000000,,3.6
10/07/2019 23:00:00.000000,24.0,3.4
10/08/2019 00:00:00.000000,44.0,6.3
10/08/2019 01:00:00.000000,58.0,12.9
10/08/2019 02:00:00.000000,55.0,10.7
10/08/2019 03:00:00.000000,53.0,10.4
10/08/2019 04:00:00.000000,56.0,11.4
10/08/2019 05:00:00.000000,,11.9
10/08/2019 06:00:00.000000,49.0,9.7
10/08/2019 07:00:00.000000,35.0,8.1
10/08/2019 08:00:00.000000,31.0,7.1
10/08/2019 09:00:00.000000,30.0,6.5
10/08/2019 10:00:00.000000,37.0,7.1
10/08/2019 11:00:00.000000,39.0,8.6
10/08/2019 12:00:00.000000,48.0,12.3
10/08/2019 13:00:00.000000,49.0,17.4
10/08/2019 14:00:00.000000,53.0,19.3
10/08/2019 15:00:00.000000,56.0,
10/08/2019 16:00:00.000000,41.0,
10/08/2019 17:00:00.000000,27.0,
10/08/2019 18:00:00.000000,10.0,3.9
10/08/2019 19:00:00.000000,12.0,5.1
10/08/2019 20:00:00.000000,13.0,5.0
10/08/2019 21:00:00.000000,10.0,4.8
10/08/2019 22:00:00.000000,10.0,3.7
10/08/2019 23:00:00.000000,8.0,3.9
10/09/2019 00:00:00.000000,23.0,7.8
10/09/2019 01:00:00.000000,57.0,11.3
10/09/2019 02:00:00.000000,60.0,11.9
10/09/2019 03:00:00.000000,57.0,12.5
10/09/2019 04:00:00.000000,53.0,12.7
10/09/2019 05:00:00.000000,,9.3
10/09/2019 06:00:00.000000,44.0,8.0
10/09/2019 07:00:00.000000,41.0,8.5
10/10/2019 01:00:00.000000,10.0,6.7
10/10/2019 02:00:00.000000,4.0,6.1
10/10/2019 03:00:00.000000,4.0,6.8
10/10/2019 04:00:00.000000,4.0,4.5
10/10/2019 05:00:00.000000,,1.5
10/10/2019 06:00:00.000000,2.0,1.2
10/10/2019 07:00:00.000000,2.0,1.0
10/10/2019 08:00:00.000000,3.0,1.8
10/10/2019 09:00:00.000000,3.0,1.2
10/10/2019 10:00:00.000000,3.0,0.9
10/10/2019 11:00:00.000000,5.0,1.6
10/10/2019 12:00:00.000000,9.0,2.2
10/10/2019 13:00:00.000000,8.0,2.2
10/10/2019 14:00:00.000000,7.0,3.3
10/10/2019 15:00:00.000000,6.0,2.7
10/10/2019 16:00:00.000000,8.0,2.2
10/10/2019 17:00:00.000000,8.0,2.8
10/10/2019 18:00:00.000000,7.0,4.7
10/10/2019 19:00:00.000000,6.0,3.2
10/10/2019 20:00:00.000000,11.0,5.1
10/10/2019 21:00:00.000000,20.0,7.5
10/10/2019 22:00:00.000000,20.0,7.1
10/10/2019 23:00:00.000000,14.0,11.5
10/11/2019 00:00:00.000000,19.0,6.0
10/11/2019 01:00:00.000000,20.0,5.4
10/11/2019 02:00:00.000000,27.0,8.3
10/11/2019 03:00:00.000000,31.0,11.7
10/11/2019 04:00:00.000000,32.0,15.6
10/11/2019 05:00:00.000000,,10.5
10/11/2019 06:00:00.000000,22.0,11.5
10/11/2019 07:00:00.000000,25.0,13.5
10/11/2019 08:00:00.000000,27.0,13.5
10/11/2019 09:00:00.000000,28.0,12.6
10/11/2019 10:00:00.000000,28.0,12.8
10/11/2019 11:00:00.000000,29.0,15.6
10/11/2019 12:00:00.000000,30.0,13.3
10/11/2019 13:00:00.000000,34.0,14.8
10/11/2019 14:00:00.000000,35.0,12.8
10/11/2019 15:00:00.000000,34.0,12.8
10/11/2019 16:00:00.000000,32.0,11.8
10/11/2019 17:00:00.000000,31.0,11.8
10/11/2019 18:00:00.000000,31.0,12.7
10/11/2019 19:00:00.000000,26.0,10.9
10/11/2019 20:00:00.000000,17.0,6.5
10/11/2019 21:00:00.000000,20.0,6.8
10/11/2019 22:00:00.000000,14.0,5.6
10/11/2019 23:00:00.000000,15.0,5.0
10/12/2019 00:00:00.000000,23.0,5.3
10/12/2019 01:00:00.000000,41.0,9.0
10/12/2019 02:00:00.000000,37.0,8.8
10/12/2019 03:00:00.000000,38.0,10.6
10/12/2019 04:00:00.000000,42.0,9.9
10/12/2019 05:00:00.000000,,7.3
10/12/2019 06:00:00.000000,35.0,7.6
10/12/2019 07:00:00.000000,35.0,7.6
10/12/2019 08:00:00.000000,37.0,12.9
10/12/2019 09:00:00.000000,40.0,8.7
10/12/2019 10:00:00.000000,40.0,10.0
10/12/2019 11:00:00.000000,38.0,8.8
10/12/2019 12:00:00.000000,40.0,9.5
10/12/2019 13:00:00.000000,41.0,23.6
10/12/2019 14:00:00.000000,42.0,11.7
10/12/2019 15:00:00.000000,41.0,10.1
10/12/2019 16:00:00.000000,30.0,8.1
10/12/2019 17:00:00.000000,28.0,8.5
10/12/2019 18:00:00.000000,27.0,8.2
10/12/2019 19:00:00.000000,21.0,6.7
10/12/2019 20:00:00.000000,15.0,4.4
10/12/2019 21:00:00.000000,23.0,4.8
10/12/2019 22:00:00.000000,19.0,5.2
10/12/2019 23:00:00.000000,26.0,5.2
10/13/2019 00:00:00.000000,33.0,5.6
10/13/2019 01:00:00.000000,29.0,6.3
