InstrumentName, NJH,
10/01/2019 04:55:00.000000,,5.923603
10/01/2019 04:56:00.000000,,6.542242
10/01/2019 04:57:00.000000,,5.86354
10/01/2019 04:58:00.000000,,5.783894
10/01/2019 04:59:00.000000,,5.845326
10/01/2019 05:00:00.000000,,5.844905
10/01/2019 05:01:00.000000,,6.037489
10/01/2019 05:02:00.000000,,5.659292
10/01/2019 05:03:00.000000,,5.101085
10/01/2019 05:04:00.000000,,5.791737
10/01/2019 05:05:00.000000,,5.481786
10/01/2019 05:06:00.000000,,5.776629
10/01/2019 05:07:00.000000,,5.744781
10/01/2019 05:08:00.000000,,5.980666
10/01/2019 05:09:00.000000,,5.637551
10/01/2019 05:10:00.000000,,5.475048
10/01/2019 05:11:00.000000,,5.955714
10/01/2019 05:12:00.000000,,5.694667
10/01/2019 05:13:00.000000,,5.690982
10/01/2019 05:14:00.000000,,6.222816
10/01/2019 05:15:00.000000,,5.779946
10/01/2019 05:16:00.000000,,5.165623
10/01/2019 05:17:00.000000,,5.323389
10/01/2019 05:18:00.000000,,5.760574
10/01/2019 05:19:00.000000,,5.446569
10/01/2019 05:20:00.000000,,5.867962
10/01/2019 05:21:00.000000,,5.218686
10/01/2019 05:22:00.000000,,5.920655
10/01/2019 05:23:00.000000,,5.831481
10/01/2019 05:24:00.000000,,5.861066
10/01/2019 05:25:00.000000,,5.909864
10/01/2019 05:26:00.000000,,6.320623
10/01/2019 05:27:00.000000,,6.332099
10/01/2019 05:28:00.000000,,5.454729
10/01/2019 05:29:00.000000,,5.513423
10/01/2019 05:30:00.000000,,5.428934
10/01/2019 05:31:00.000000,,5.769259
10/01/2019 05:32:00.000000,,5.71067
10/01/2019 05:33:00.000000,,5.25464
10/01/2019 05:34:00.000000,,5.441937
10/01/2019 05:35:00.000000,,5.292331
10/01/2019 05:36:00.000000,,5.725094
10/01/2019 05:37:00.000000,,5.248112
10/01/2019 05:38:00.000000,,5.365818
10/01/2019 05:39:00.000000,,5.75552
10/01/2019 05:40:00.000000,,5.667662
10/01/2019 05:41:00.000000,,5.535691
10/01/2019 05:42:00.000000,,5.320073
10/01/2019 05:43:00.000000,,5.641078
10/01/2019 05:44:00.000000,,5.177784
10/01/2019 05:45:00.000000,,5.080082
10/01/2019 05:46:00.000000,,5.160359
10/01/2019 05:47:00.000000,,5.667451
10/01/2019 05:48:00.000000,,5.07008
10/01/2019 05:49:00.000000,,5.437146
10/01/2019 05:50:00.000000,,4.98059
10/01/2019 05:51:00.000000,,5.42167
10/01/2019 05:52:00.000000,,5.85159
10/01/2019 05:53:00.000000,,5.54585
10/01/2019 05:54:00.000000,,5.418669
10/01/2019 05:55:00.000000,,5.362501
10/01/2019 05:56:00.000000,,4.919421
10/01/2019 05:57:00.000000,,4.840196
10/01/2019 05:58:00.000000,,5.171624
10/01/2019 05:59:00.000000,,5.195366
10/01/2019 06:00:00.000000,,4.983853
10/01/2019 06:01:00.000000,,5.52511
10/01/2019 06:02:00.000000,,5.010227
10/01/2019 06:03:00.000000,,5.491788
10/01/2019 06:04:00.000000,,5.266326
10/01/2019 06:05:00.000000,,5.601439
10/01/2019 06:06:00.000000,,5.211158
10/01/2019 06:07:00.000000,,5.382716
10/01/2019 06:08:00.000000,,5.213527
10/01/2019 06:09:00.000000,,5.519003
10/01/2019 06:10:00.000000,,5.235373
10/01/2019 06:11:00.000000,,5.286856
10/01/2019 06:12:00.000000,,5.138566
10/01/2019 06:13:00.000000,,5.163044
10/01/2019 06:14:00.000000,,5.458256
10/01/2019 06:15:00.000000,,5.259062
10/01/2019 06:16:00.000000,,5.186469
10/01/2019 06:17:00.000000,,5.162518
10/01/2019 06:18:00.000000,,5.170466
10/01/2019 06:19:00.000000,,5.078344
10/01/2019 06:20:00.000000,,5.271801
10/01/2019 06:21:00.000000,,5.28096
10/01/2019 06:22:00.000000,,5.543534
10/01/2019 06:23:00.000000,,5.491367
10/01/2019 06:24:00.000000,,5.020071
10/01/2019 06:25:00.000000,,5.355658
10/01/2019 06:26:00.000000,,5.28633
10/01/2019 06:27:00.000000,,5.113403
10/01/2019 06:28:00.000000,,5.311124
10/01/2019 06:29:00.000000,,5.402509
10/01/2019 06:30:00.000000,,5.070027
10/01/2019 06:31:00.000000,,5.423512
10/01/2019 06:32:00.000000,,5.258114
10/01/2019 06:33:00.000000,,5.472363
10/01/2019 06:34:00.000000,,5.266589
10/01/2019 06:35:00.000000,,5.027704
10/01/2019 06:36:00.000000,,5.412616
10/01/2019 06:37:00.000000,,5.250744
10/01/2019 06:38:00.000000,,5.193523
10/01/2019 06:39:00.000000,,5.509054
10/01/2019 06:40:00.000000,,5.389453
10/01/2019 06:41:00.000000,,5.77605
10/01/2019 06:42:00.000000,,5.676453
10/01/2019 06:43:00.000000,,5.388717
10/01/2019 06:44:00.000000,,5.581067
10/01/2019 06:45:00.000000,,5.40035
10/01/2019 06:46:00.000000,,5.500737
10/01/2019 06:47:00.000000,,5.868962
10/01/2019 06:48:00.000000,,5.622601
10/01/2019 06:49:00.000000,,5.567118
10/01/2019 06:50:00.000000,,5.552115
10/01/2019 06:51:00.000000,,5.838798
10/01/2019 06:52:00.000000,,5.60702
10/01/2019 06:53:00.000000,,5.335339
10/01/2019 06:54:00.000000,,5.172677
10/01/2019 06:55:00.000000,,5.539428
10/01/2019 06:56:00.000000,,5.092663
10/01/2019 06:57:00.000000,,5.56238
10/01/2019 06:58:00.000000,,5.407878
10/01/2019 06:59:00.000000,,5.038337
10/01/2019 07:00:00.000000,,5.307123
10/01/2019 07:01:00.000000,,5.514587
10/01/2019 07:02:00.000000,,5.362396
10/01/2019 07:03:00.000000,,5.58012
10/01/2019 07:04:00.000000,,5.526531
10/01/2019 07:05:00.000000,,5.469784
10/01/2019 07:06:00.000000,,5.915286
10/01/2019 07:07:00.000000,,5.602071
10/01/2019 07:08:00.000000,,5.253376
10/01/2019 07:09:00.000000,,5.483471
10/01/2019 07:10:00.000000,,5.083029
10/01/2019 07:11:00.000000,,5.717513
10/01/2019 07:12:00.000000,,5.36666
10/01/2019 07:13:00.000000,,6.012304
10/01/2019 07:14:00.000000,,5.680085
10/01/2019 07:15:00.000000,,5.689403
10/01/2019 07:16:00.000000,,6.11069
10/01/2019 07:17:00.000000,,5.50479
10/01/2019 07:18:00.000000,,5.696509
10/01/2019 07:19:00.000000,,5.47568
10/01/2019 07:20:00.000000,,5.904495
10/01/2019 07:21:00.000000,,5.932236
10/01/2019 07:22:00.000000,,5.708933
10/01/2019 07:23:00.000000,,5.634814
10/01/2019 07:24:00.000000,,5.773734
10/01/2019 07:25:00.000000,,5.510002
10/01/2019 07:26:00.000000,,6.167174
10/01/2019 07:27:00.000000,,5.393454
10/01/2019 07:28:00.000000,,5.569012
10/01/2019 07:29:00.000000,,5.2987
10/01/2019 07:30:00.000000,,5.373609
10/01/2019 07:31:00.000000,,5.284592
10/01/2019 07:32:00.000000,,5.810477
10/01/2019 07:33:00.000000,,5.739254
10/01/2019 07:34:00.000000,,5.518793
10/01/2019 07:35:00.000000,,5.755257
10/01/2019 07:36:00.000000,,5.725357
10/01/2019 07:37:00.000000,,5.577646
10/01/2019 07:38:00.000000,,5.465362
10/01/2019 07:39:00.000000,,6.058786
10/01/2019 07:40:00.000000,,5.434093
10/01/2019 07:41:00.000000,,5.288014
10/01/2019 07:42:00.000000,,5.542429
10/01/2019 07:43:00.000000,,5.298911
10/01/2019 07:44:00.000000,,5.69672
10/01/2019 07:45:00.000000,,5.204788
10/01/2019 07:46:00.000000,,5.621127
10/01/2019 07:47:00.000000,,5.504475
10/01/2019 07:48:00.000000,,5.666136
10/01/2019 07:49:00.000000,,5.532322
10/01/2019 07:50:00.000000,,5.178415
10/01/2019 07:51:00.000000,,4.939424
10/01/2019 07:52:00.000000,,5.534059
10/01/2019 07:53:00.000000,,5.608441
10/01/2019 07:54:00.000000,,5.585068
10/01/2019 07:55:00.000000,,5.157411
10/01/2019 07:56:00.000000,,5.341076
10/01/2019 07:57:00.000000,,5.733411
10/01/2019 07:58:00.000000,,5.316546
10/01/2019 07:59:00.000000,,5.310702
10/01/2019 08:00:00.000000,,5.063078
10/01/2019 08:01:00.000000,,5.514266
10/01/2019 08:02:00.000000,,4.886415
10/01/2019 08:03:00.000000,,5.555378
10/01/2019 08:04:00.000000,,5.300964
10/01/2019 08:05:00.000000,,5.963874
10/01/2019 08:06:00.000000,,5.420196
10/01/2019 08:07:00.000000,,5.285277
10/01/2019 08:08:00.000000,,5.319336
10/01/2019 08:09:00.000000,,5.504211
10/01/2019 08:10:00.000000,,5.755362
10/01/2019 08:11:00.000000,,6.040835
10/01/2019 08:12:00.000000,,5.664872
10/01/2019 08:13:00.000000,,5.404877
10/01/2019 08:14:00.000000,,5.447833
10/01/2019 08:15:00.000000,,6.146486
10/01/2019 08:16:00.000000,,5.931342
10/01/2019 08:17:00.000000,,5.238795
10/01/2019 08:18:00.000000,,5.66961
10/01/2019 08:19:00.000000,,5.250849
10/01/2019 08:20:00.000000,,6.076157
10/01/2019 08:21:00.000000,,5.233741
10/01/2019 08:22:00.000000,,5.492472
10/01/2019 08:23:00.000000,,5.687297
10/01/2019 08:24:00.000000,,5.858749
10/01/2019 08:25:00.000000,,5.939817
10/01/2019 08:26:00.000000,,5.544324
10/01/2019 08:27:00.000000,,5.755836
10/01/2019 08:28:00.000000,,5.548693
10/01/2019 08:29:00.000000,,5.589279
10/01/2019 08:30:00.000000,,5.296015
10/01/2019 08:31:00.000000,,4.904839
10/01/2019 08:32:00.000000,,5.500316
10/01/2019 08:33:00.000000,,5.712881
10/01/2019 08:34:00.000000,,5.886175
10/01/2019 08:35:00.000000,,5.597965
10/01/2019 08:36:00.000000,,5.693351
10/01/2019 08:37:00.000000,,5.740781
10/01/2019 08:38:00.000000,,5.578751
10/01/2019 08:39:00.000000,,5.861224
10/01/2019 08:40:00.000000,,5.377715
10/01/2019 08:41:00.000000,,6.39053
10/01/2019 08:42:00.000000,,5.426618
10/01/2019 08:43:00.000000,,5.936869
10/01/2019 08:44:00.000000,,5.296753
10/01/2019 08:45:00.000000,,5.781314
10/01/2019 08:46:00.000000,,5.393928
10/01/2019 08:47:00.000000,,5.972402
10/01/2019 08:48:00.000000,,5.43741
10/01/2019 08:49:00.000000,,5.61202
10/01/2019 08:50:00.000000,,5.059236
10/01/2019 08:51:00.000000,,5.700563
10/01/2019 08:52:00.000000,,5.644605
10/01/2019 08:53:00.000000,,5.621338
10/01/2019 08:54:00.000000,,5.672505
10/01/2019 08:55:00.000000,,5.335181
10/01/2019 08:56:00.000000,,5.324916
10/01/2019 08:57:00.000000,,5.381189
10/01/2019 08:58:00.000000,,5.191575
10/01/2019 08:59:00.000000,,5.980824
10/01/2019 09:00:00.000000,,5.717776
10/01/2019 09:01:00.000000,,5.984193
10/01/2019 09:02:00.000000,,5.984562
10/01/2019 09:03:00.000000,,6.096424
10/01/2019 09:04:00.000000,,5.503632
10/01/2019 09:05:00.000000,,5.425144
10/01/2019 09:06:00.000000,,5.56159
10/01/2019 09:07:00.000000,,5.942923
10/01/2019 09:08:00.000000,,5.077239
10/01/2019 09:09:00.000000,,5.781735
10/01/2019 09:10:00.000000,,5.533111
10/01/2019 09:11:00.000000,,5.846642
10/01/2019 09:12:00.000000,,5.387506
10/01/2019 09:13:00.000000,,5.760416
10/01/2019 09:14:00.000000,,6.184177
10/01/2019 09:15:00.000000,,5.643763
10/01/2019 09:16:00.000000,,5.14383
10/01/2019 09:17:00.000000,,5.760784
10/01/2019 09:18:00.000000,,5.162939
10/01/2019 09:19:00.000000,,5.614547
10/01/2019 09:20:00.000000,,5.470152
10/01/2019 09:21:00.000000,,5.900283
10/01/2019 09:22:00.000000,,5.912075
10/01/2019 09:23:00.000000,,6.049258
10/01/2019 09:24:00.000000,,6.246662
10/01/2019 09:25:00.000000,,5.887544
10/01/2019 09:26:00.000000,,5.781419
10/01/2019 09:27:00.000000,,5.207789
10/01/2019 09:28:00.000000,,5.559853
10/01/2019 09:29:00.000000,,6.061207
10/01/2019 09:30:00.000000,,6.193442
10/01/2019 09:31:00.000000,,5.742781
10/01/2019 09:32:00.000000,,6.140064
10/01/2019 09:33:00.000000,,5.519898
10/01/2019 09:34:00.000000,,5.296016
10/01/2019 09:35:00.000000,,5.43483
10/01/2019 09:36:00.000000,,5.89802
10/01/2019 09:37:00.000000,,6.434117
10/01/2019 09:38:00.000000,,6.171438
10/01/2019 09:39:00.000000,,6.024832
10/01/2019 09:40:00.000000,,5.600071
10/01/2019 09:41:00.000000,,5.884596
10/01/2019 09:42:00.000000,,6.412008
10/01/2019 09:43:00.000000,,6.270719
10/01/2019 09:44:00.000000,,5.80674
10/01/2019 09:45:00.000000,,6.37158
10/01/2019 09:46:00.000000,,5.755204
10/01/2019 09:47:00.000000,,5.729252
10/01/2019 09:48:00.000000,,5.504896
10/01/2019 09:49:00.000000,,5.7302
10/01/2019 09:50:00.000000,,5.874173
10/01/2019 09:51:00.000000,,5.519846
10/01/2019 09:52:00.000000,,5.377346
10/01/2019 09:53:00.000000,,5.457203
10/01/2019 09:54:00.000000,,5.478101
10/01/2019 09:55:00.000000,,5.486524
10/01/2019 09:56:00.000000,,5.26701
10/01/2019 09:57:00.000000,,5.898546
10/01/2019 09:58:00.000000,,6.04352
10/01/2019 09:59:00.000000,,5.663556
10/01/2019 10:00:00.000000,,5.792474
10/01/2019 10:01:00.000000,,5.647293
10/01/2019 10:02:00.000000,,5.704353
10/01/2019 10:03:00.000000,,5.276012
10/01/2019 10:04:00.000000,,6.048626
10/01/2019 10:05:00.000000,,5.614442
10/01/2019 10:06:00.000000,,5.578962
10/01/2019 10:07:00.000000,,5.387664
10/01/2019 10:08:00.000000,,5.638973
10/01/2019 10:09:00.000000,,5.607756
10/01/2019 10:10:00.000000,,5.46931
10/01/2019 10:11:00.000000,,5.660766
10/01/2019 10:12:00.000000,,5.992669
10/01/2019 10:13:00.000000,,5.346393
10/01/2019 10:14:00.000000,,4.892205
10/01/2019 10:15:00.000000,,5.606546
10/01/2019 10:16:00.000000,,5.888228
10/01/2019 10:17:00.000000,,5.428513
10/01/2019 10:18:00.000000,,5.349078
10/01/2019 10:19:00.000000,,5.841536
10/01/2019 10:20:00.000000,,5.417037
10/01/2019 10:21:00.000000,,5.652186
10/01/2019 10:22:00.000000,,5.593175
10/01/2019 10:23:00.000000,,5.496052
10/01/2019 10:24:00.000000,,5.4711
10/01/2019 10:25:00.000000,,5.20821
10/01/2019 10:26:00.000000,,5.740254
10/01/2019 10:27:00.000000,,5.390612
10/01/2019 10:28:00.000000,,5.100348
10/01/2019 10:29:00.000000,,5.226266
10/01/2019 10:30:00.000000,,5.586647
10/01/2019 10:31:00.000000,,5.128038
