InstrumentName, La Casa,,,,,
StartTime, 2019-10-01 00:00:00,,,,,
EndTime, 2019-10-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
10/01/2019 00:00:00.000000,0.1,9.0,36.0,32.0,5.8,0.0
10/01/2019 01:00:00.000000,0.1,9.0,36.0,29.0,5.8,0.0
10/01/2019 02:00:00.000000,0.1,9.0,31.0,24.0,5.8,0.0
10/01/2019 03:00:00.000000,0.1,7.0,25.0,22.0,5.8,0.0
10/01/2019 04:00:00.000000,0.1,,23.0,20.0,5.9,0.0
10/01/2019 05:00:00.000000,0.1,6.0,22.0,18.0,5.9,0.0
10/01/2019 06:00:00.000000,0.1,6.0,20.0,19.0,5.9,0.0
10/01/2019 07:00:00.000000,0.1,5.0,20.0,23.0,6.0,
10/01/2019 08:00:00.000000,0.1,6.0,21.0,23.0,5.9,0.0
10/01/2019 09:00:00.000000,0.1,6.0,19.0,28.0,6.3,0.0
10/01/2019 10:00:00.000000,0.1,8.0,18.0,25.0,6.7,0.0
10/01/2019 11:00:00.000000,0.1,10.0,16.0,21.0,6.7,0.0
10/01/2019 12:00:00.000000,0.2,8.0,19.0,16.0,5.9,0.0
10/01/2019 13:00:00.000000,0.2,13.0,13.0,13.0,4.3,
10/01/2019 14:00:00.000000,0.2,10.0,12.0,12.0,3.7,0.0
10/01/2019 15:00:00.000000,0.3,10.0,10.0,13.0,4.1,0.0
10/01/2019 16:00:00.000000,0.1,8.0,5.0,15.0,4.7,0.0
10/01/2019 17:00:00.000000,0.1,7.0,4.0,17.0,5.2,0.0
10/01/2019 18:00:00.000000,0.2,6.0,5.0,20.0,5.8,0.0
10/01/2019 19:00:00.000000,0.2,6.0,13.0,19.0,5.8,0.0
10/01/2019 20:00:00.000000,0.1,7.0,12.0,18.0,5.6,0.0
10/01/2019 21:00:00.000000,,8.0,10.0,19.0,5.9,0.0
10/01/2019 22:00:00.000000,0.2,10.0,8.0,25.0,7.6,0.0
10/01/2019 23:00:00.000000,0.2,11.0,6.0,28.0,8.9,0.0
10/02/2019 00:00:00.000000,0.2,10.0,5.0,27.0,9.1,0.0
10/02/2019 01:00:00.000000,0.2,9.0,7.0,21.0,8.0,0.0
10/02/2019 02:00:00.000000,0.2,9.0,4.0,15.0,6.3,0.0
10/02/2019 03:00:00.000000,0.2,7.0,4.0,11.0,4.5,0.0
10/02/2019 04:00:00.000000,0.1,,5.0,7.0,3.1,0.0
10/02/2019 05:00:00.000000,0.1,5.0,4.0,6.0,2.3,0.0
10/02/2019 06:00:00.000000,0.1,6.0,4.0,4.0,2.1,0.0
10/02/2019 07:00:00.000000,0.1,6.0,3.0,5.0,2.3,
10/02/2019 08:00:00.000000,0.1,5.0,4.0,5.0,2.2,0.0
10/02/2019 09:00:00.000000,0.1,4.0,3.0,4.0,1.5,0.0
10/02/2019 10:00:00.000000,0.1,5.0,4.0,3.0,1.2,0.0
10/02/2019 11:00:00.000000,0.1,7.0,3.0,3.0,1.3,0.0
10/02/2019 12:00:00.000000,0.2,10.0,3.0,4.0,1.9,0.0
10/02/2019 13:00:00.000000,0.2,8.0,3.0,6.0,2.7,0.0
10/02/2019 14:00:00.000000,0.2,9.0,2.0,8.0,3.1,0.0
10/02/2019 15:00:00.000000,0.2,8.0,5.0,13.0,4.8,1.0
10/02/2019 16:00:00.000000,0.2,8.0,6.0,15.0,6.1,1.0
10/02/2019 17:00:00.000000,0.2,7.0,3.0,16.0,6.9,1.0
10/02/2019 18:00:00.000000,0.2,7.0,4.0,16.0,7.0,1.0
10/02/2019 19:00:00.000000,0.2,9.0,11.0,21.0,8.8,1.0
10/02/2019 20:00:00.000000,0.2,12.0,9.0,27.0,10.5,1.0
10/02/2019 21:00:00.000000,0.1,,12.0,26.0,9.4,1.0
10/02/2019 22:00:00.000000,0.1,,16.0,23.0,8.3,0.0
10/02/2019 23:00:00.000000,0.1,11.0,17.0,22.0,7.1,0.0
10/03/2019 00:00:00.000000,0.1,15.0,18.0,22.0,6.4,0.0
10/03/2019 01:00:00.000000,0.1,18.0,17.0,25.0,7.6,0.0
10/03/2019 02:00:00.000000,0.2,14.0,17.0,28.0,9.2,1.0
10/03/2019 03:00:00.000000,0.2,16.0,15.0,28.0,10.4,1.0
10/03/2019 04:00:00.000000,0.2,,13.0,27.0,10.7,1.0
10/03/2019 05:00:00.000000,0.2,16.0,11.0,31.0,10.7,1.0
10/03/2019 06:00:00.000000,0.1,11.0,12.0,27.0,10.2,1.0
10/03/2019 07:00:00.000000,0.1,5.0,15.0,20.0,8.6,
10/03/2019 08:00:00.000000,0.1,10.0,15.0,20.0,8.6,0.0
10/03/2019 09:00:00.000000,0.2,14.0,9.0,16.0,8.1,0.0
10/03/2019 10:00:00.000000,0.1,13.0,9.0,16.0,8.1,0.0
10/03/2019 11:00:00.000000,0.1,14.0,9.0,16.0,7.2,0.0
10/03/2019 12:00:00.000000,0.2,19.0,6.0,19.0,6.8,0.0
10/03/2019 13:00:00.000000,0.2,19.0,6.0,26.0,6.9,1.0
10/03/2019 14:00:00.000000,0.2,14.0,10.0,22.0,6.4,0.0
10/03/2019 15:00:00.000000,0.2,9.0,10.0,19.0,6.5,0.0
10/03/2019 16:00:00.000000,0.1,10.0,11.0,22.0,7.8,1.0
10/03/2019 17:00:00.000000,0.1,10.0,19.0,25.0,10.5,0.0
10/03/2019 18:00:00.000000,0.2,11.0,22.0,29.0,13.3,0.0
10/03/2019 19:00:00.000000,0.2,12.0,23.0,33.0,14.6,0.0
10/03/2019 20:00:00.000000,0.2,14.0,28.0,43.0,15.9,1.0
10/03/2019 21:00:00.000000,0.2,14.0,28.0,49.0,15.9,1.0
10/03/2019 22:00:00.000000,0.2,12.0,36.0,49.0,14.7,1.0
10/03/2019 23:00:00.000000,0.2,13.0,41.0,43.0,13.1,0.0
10/04/2019 00:00:00.000000,0.2,16.0,33.0,37.1,12.4,0.0
10/04/2019 01:00:00.000000,0.3,26.0,-999.0,-999.0,-999.0,0.0
10/04/2019 02:00:00.000000,0.4,30.0,14.0,61.6,15.4,1.0
10/04/2019 03:00:00.000000,,,-999.0,-999.0,-999.0,
10/04/2019 04:00:00.000000,,,-999.0,,,
10/04/2019 13:00:00.000000,0.5,20.0,2.0,,,1.0
10/04/2019 14:00:00.000000,0.3,24.0,6.0,60.5,11.3,2.0
10/04/2019 15:00:00.000000,0.4,26.0,7.0,89.3,15.9,3.0
10/04/2019 16:00:00.000000,0.3,23.0,11.0,70.8,14.7,3.0
10/04/2019 19:00:00.000000,0.2,16.0,27.0,,,1.0
10/04/2019 20:00:00.000000,0.2,14.0,35.0,63.2,13.6,1.0
10/04/2019 21:00:00.000000,0.2,14.0,40.0,60.9,14.4,1.0
10/04/2019 22:00:00.000000,0.2,14.0,46.0,71.0,15.1,1.0
10/04/2019 23:00:00.000000,0.2,16.0,46.0,67.9,15.8,1.0
10/05/2019 00:00:00.000000,0.5,32.0,25.0,63.5,15.6,1.0
10/05/2019 01:00:00.000000,0.6,41.0,6.0,58.4,16.5,1.0
10/05/2019 02:00:00.000000,0.6,38.0,7.0,47.8,17.1,1.0
10/05/2019 03:00:00.000000,0.7,36.0,3.0,48.1,19.3,1.0
10/05/2019 04:00:00.000000,0.9,,0.0,58.5,23.0,1.0
10/05/2019 05:00:00.000000,0.7,32.0,9.0,62.2,19.8,1.0
10/05/2019 06:00:00.000000,0.2,18.0,21.0,60.5,10.7,1.0
10/05/2019 07:00:00.000000,0.1,16.0,21.0,41.8,6.5,
10/05/2019 08:00:00.000000,0.1,11.0,25.0,32.8,5.7,1.0
10/05/2019 09:00:00.000000,0.1,12.0,23.0,32.7,5.4,0.0
10/05/2019 10:00:00.000000,0.1,14.0,16.0,30.0,5.7,0.0
10/05/2019 11:00:00.000000,0.1,10.0,27.0,25.9,5.3,0.0
10/05/2019 12:00:00.000000,0.1,5.0,39.0,23.5,4.6,0.0
10/05/2019 13:00:00.000000,0.2,32.0,8.0,55.1,7.5,1.0
10/05/2019 14:00:00.000000,0.2,24.0,16.0,48.9,7.2,1.0
10/05/2019 15:00:00.000000,0.1,12.0,29.0,40.7,6.1,0.0
10/05/2019 16:00:00.000000,0.1,8.0,34.0,36.6,4.9,0.0
10/05/2019 17:00:00.000000,0.1,5.0,38.0,24.2,3.7,0.0
10/05/2019 18:00:00.000000,0.1,4.0,42.0,24.7,3.8,0.0
10/05/2019 19:00:00.000000,0.1,3.0,44.0,22.8,4.1,0.0
10/05/2019 20:00:00.000000,0.1,3.0,44.0,26.6,4.3,0.0
10/05/2019 21:00:00.000000,0.1,4.0,44.0,27.4,4.5,0.0
10/05/2019 22:00:00.000000,0.1,3.0,46.0,29.6,4.8,0.0
10/05/2019 23:00:00.000000,0.1,5.0,44.0,29.1,4.9,0.0
10/06/2019 00:00:00.000000,0.1,9.0,37.0,33.6,5.5,0.0
10/06/2019 01:00:00.000000,0.1,12.0,33.0,30.4,5.7,0.0
10/06/2019 02:00:00.000000,0.1,9.0,33.0,32.9,6.0,0.0
10/06/2019 03:00:00.000000,0.2,13.0,26.0,32.6,6.6,0.0
10/06/2019 04:00:00.000000,0.1,,31.0,29.3,4.9,0.0
10/06/2019 05:00:00.000000,0.1,7.0,31.0,24.8,4.3,0.0
10/06/2019 06:00:00.000000,0.1,7.0,29.0,23.9,4.1,0.0
10/06/2019 07:00:00.000000,0.1,6.0,29.0,18.9,3.5,
10/06/2019 08:00:00.000000,0.1,4.0,32.0,15.2,3.0,0.0
10/06/2019 09:00:00.000000,0.1,3.0,34.0,15.8,2.9,0.0
10/06/2019 10:00:00.000000,0.1,6.0,32.0,18.1,3.1,0.0
10/06/2019 11:00:00.000000,0.1,9.0,30.0,12.6,2.7,0.0
10/06/2019 12:00:00.000000,0.1,6.0,34.0,10.9,2.8,0.0
10/06/2019 13:00:00.000000,0.1,6.0,29.0,12.1,3.0,0.0
10/06/2019 14:00:00.000000,0.1,6.0,30.0,11.4,3.2,0.0
10/06/2019 15:00:00.000000,0.1,6.0,32.0,10.3,2.9,0.0
10/06/2019 16:00:00.000000,0.1,5.0,34.0,8.9,2.4,0.0
10/06/2019 17:00:00.000000,0.1,4.0,37.0,7.9,2.4,0.0
10/06/2019 18:00:00.000000,0.1,4.0,39.0,11.7,2.6,0.0
10/06/2019 19:00:00.000000,0.1,3.0,42.0,10.1,3.0,0.0
10/06/2019 20:00:00.000000,0.1,3.0,45.0,10.8,3.4,0.0
10/06/2019 21:00:00.000000,0.1,3.0,47.0,12.1,3.6,0.0
10/06/2019 22:00:00.000000,0.1,3.0,48.0,10.5,3.4,0.0
10/06/2019 23:00:00.000000,0.1,4.0,48.0,11.5,3.4,0.0
10/07/2019 00:00:00.000000,0.1,16.0,35.0,15.8,4.1,0.0
10/07/2019 01:00:00.000000,0.2,22.0,25.0,20.4,4.5,0.0
10/07/2019 02:00:00.000000,0.3,29.0,13.0,25.8,5.2,0.0
10/07/2019 03:00:00.000000,0.5,34.0,3.0,28.7,9.5,0.0
10/07/2019 04:00:00.000000,0.2,,18.0,18.5,6.6,0.0
10/07/2019 05:00:00.000000,0.3,23.0,14.0,18.2,6.3,0.0
10/07/2019 06:00:00.000000,0.2,14.0,21.0,16.2,5.9,0.0
10/07/2019 07:00:00.000000,0.3,16.0,14.0,15.9,6.0,
10/07/2019 08:00:00.000000,0.3,21.0,10.0,15.2,5.9,0.0
10/07/2019 09:00:00.000000,0.2,15.0,15.0,13.6,5.3,0.0
10/07/2019 10:00:00.000000,0.3,16.0,13.0,23.2,12.6,0.0
10/07/2019 11:00:00.000000,0.3,21.0,10.0,20.6,10.1,0.0
10/07/2019 12:00:00.000000,0.4,28.0,2.0,16.1,6.1,0.0
10/07/2019 13:00:00.000000,0.7,30.0,2.0,23.1,7.0,1.0
10/07/2019 14:00:00.000000,,32.0,,38.1,8.8,
10/07/2019 15:00:00.000000,0.5,31.0,15.0,33.5,7.0,1.0
10/07/2019 16:00:00.000000,0.3,29.0,21.0,51.9,8.0,1.0
10/07/2019 17:00:00.000000,0.2,20.0,30.0,27.1,5.5,0.0
10/07/2019 18:00:00.000000,0.2,10.0,40.0,20.4,4.2,0.0
10/07/2019 19:00:00.000000,0.2,8.0,47.0,18.0,3.7,0.0
10/07/2019 20:00:00.000000,0.2,8.0,52.0,17.9,3.6,0.0
10/07/2019 21:00:00.000000,0.1,7.0,57.0,20.4,3.5,0.0
10/07/2019 22:00:00.000000,0.1,6.0,58.0,17.3,3.4,0.0
10/07/2019 23:00:00.000000,0.1,10.0,56.0,17.7,3.5,0.0
10/08/2019 00:00:00.000000,0.6,,,31.2,5.9,0.0
10/08/2019 01:00:00.000000,0.8,53.0,1.0,45.7,11.5,1.0
10/08/2019 02:00:00.000000,0.6,47.0,7.0,35.7,9.3,1.0
10/08/2019 03:00:00.000000,0.5,41.0,10.0,31.9,8.7,1.0
10/08/2019 04:00:00.000000,0.6,,6.0,32.8,8.9,1.0
10/08/2019 05:00:00.000000,0.7,42.0,3.0,32.1,9.7,1.0
