InstrumentName, Welby,,,
StartTime, 2019-10-01 00:00:00,,,
EndTime, 2019-10-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
10/01/2019 00:00:00.000000,2.0,30.0,43.0,0.0
10/01/2019 01:00:00.000000,2.0,26.0,41.0,0.0
10/01/2019 02:00:00.000000,1.0,30.0,36.0,0.0
10/01/2019 03:00:00.000000,2.0,24.0,34.0,0.0
10/01/2019 04:00:00.000000,1.0,24.0,29.0,0.0
10/01/2019 05:00:00.000000,,24.0,26.0,0.0
10/01/2019 06:00:00.000000,1.0,23.0,27.0,0.0
10/01/2019 07:00:00.000000,1.0,23.0,35.0,0.0
10/01/2019 08:00:00.000000,1.0,22.0,36.0,0.0
10/01/2019 09:00:00.000000,2.0,20.0,33.0,0.0
10/01/2019 10:00:00.000000,2.0,19.0,33.0,0.0
10/01/2019 11:00:00.000000,2.0,17.0,27.0,0.0
10/01/2019 12:00:00.000000,4.0,14.0,19.0,0.0
10/01/2019 13:00:00.000000,4.0,11.0,16.0,0.0
10/01/2019 14:00:00.000000,4.0,9.0,15.0,0.0
10/01/2019 15:00:00.000000,4.0,8.0,14.0,0.0
10/01/2019 16:00:00.000000,3.0,11.0,13.0,0.0
10/01/2019 17:00:00.000000,3.0,12.0,15.0,0.0
10/01/2019 18:00:00.000000,2.0,13.0,17.0,0.0
10/01/2019 19:00:00.000000,3.0,13.0,17.0,0.0
10/01/2019 20:00:00.000000,2.0,9.0,17.0,0.0
10/01/2019 21:00:00.000000,5.0,9.0,21.0,0.0
10/01/2019 22:00:00.000000,5.0,11.0,27.0,0.0
10/01/2019 23:00:00.000000,6.0,11.0,29.0,0.0
10/02/2019 00:00:00.000000,6.0,10.0,25.0,0.0
10/02/2019 01:00:00.000000,5.0,10.0,18.0,0.0
10/02/2019 02:00:00.000000,3.0,10.0,13.0,0.0
10/02/2019 03:00:00.000000,5.0,6.0,8.0,0.0
10/02/2019 04:00:00.000000,4.0,9.0,6.0,0.0
10/02/2019 05:00:00.000000,,6.0,4.0,0.0
10/02/2019 06:00:00.000000,2.0,6.0,3.0,0.0
10/02/2019 07:00:00.000000,2.0,10.0,2.0,0.0
10/02/2019 08:00:00.000000,2.0,6.0,2.0,0.0
10/02/2019 09:00:00.000000,2.0,10.0,1.0,0.0
10/02/2019 10:00:00.000000,2.0,6.0,1.0,0.0
10/02/2019 11:00:00.000000,3.0,8.0,1.0,0.0
10/02/2019 12:00:00.000000,5.0,5.0,2.0,0.0
10/02/2019 13:00:00.000000,5.0,7.0,4.0,0.0
10/02/2019 14:00:00.000000,4.0,7.0,4.0,0.0
10/02/2019 15:00:00.000000,3.0,8.0,6.0,0.0
10/02/2019 16:00:00.000000,5.0,4.0,12.0,0.0
10/02/2019 17:00:00.000000,6.0,4.0,15.0,0.0
10/02/2019 18:00:00.000000,5.0,6.0,16.0,0.0
10/02/2019 19:00:00.000000,4.0,8.0,20.0,0.0
10/02/2019 20:00:00.000000,4.0,11.0,23.0,0.0
10/02/2019 21:00:00.000000,5.0,14.0,22.0,0.0
10/02/2019 22:00:00.000000,4.0,17.0,23.0,0.0
10/02/2019 23:00:00.000000,4.0,25.0,26.0,0.0
10/03/2019 00:00:00.000000,5.0,20.0,26.0,0.0
10/03/2019 01:00:00.000000,8.0,20.0,33.0,0.0
10/03/2019 02:00:00.000000,7.0,18.0,32.0,0.0
10/03/2019 03:00:00.000000,15.0,17.0,31.0,0.0
10/03/2019 04:00:00.000000,9.0,17.0,25.0,0.0
10/03/2019 05:00:00.000000,,15.0,25.0,0.0
10/03/2019 06:00:00.000000,2.0,15.0,23.0,0.0
10/03/2019 07:00:00.000000,3.0,18.0,20.0,0.0
10/03/2019 08:00:00.000000,3.0,16.0,20.0,0.0
10/03/2019 09:00:00.000000,3.0,17.0,13.0,0.0
10/03/2019 10:00:00.000000,3.0,18.0,12.0,0.0
10/03/2019 11:00:00.000000,5.0,21.0,12.0,0.0
10/03/2019 12:00:00.000000,10.0,13.0,17.0,0.0
10/03/2019 13:00:00.000000,14.0,14.0,19.0,0.0
10/03/2019 14:00:00.000000,13.0,11.0,26.0,0.0
10/03/2019 15:00:00.000000,9.0,16.0,28.0,0.0
10/03/2019 16:00:00.000000,8.0,18.0,31.0,0.0
10/03/2019 17:00:00.000000,9.0,21.0,31.0,0.0
10/03/2019 18:00:00.000000,8.0,24.0,28.0,0.0
10/03/2019 19:00:00.000000,6.0,23.0,27.0,0.0
10/03/2019 20:00:00.000000,4.0,27.0,27.0,0.0
10/03/2019 21:00:00.000000,3.0,32.0,24.0,0.0
10/03/2019 22:00:00.000000,5.0,41.0,31.0,0.0
10/03/2019 23:00:00.000000,6.0,41.0,36.0,0.0
10/04/2019 00:00:00.000000,11.0,34.0,49.0,0.0
10/04/2019 01:00:00.000000,9.0,33.0,58.4,0.0
10/04/2019 02:00:00.000000,14.0,25.0,39.7,0.0
10/04/2019 03:00:00.000000,16.0,19.0,39.6,0.0
10/04/2019 04:00:00.000000,27.0,5.0,41.5,0.0
10/04/2019 05:00:00.000000,,0.0,42.8,0.0
10/04/2019 06:00:00.000000,29.0,1.0,35.4,0.0
10/04/2019 07:00:00.000000,26.0,0.0,30.1,0.0
10/04/2019 08:00:00.000000,22.0,-999.0,27.2,0.0
10/04/2019 09:00:00.000000,15.0,7.0,21.9,0.0
10/04/2019 10:00:00.000000,12.0,9.0,19.7,0.0
10/04/2019 11:00:00.000000,14.0,7.0,23.6,0.0
10/04/2019 12:00:00.000000,19.0,4.0,33.2,0.0
10/04/2019 13:00:00.000000,21.0,1.0,47.1,1.0
10/04/2019 14:00:00.000000,13.0,11.0,41.7,0.0
10/04/2019 15:00:00.000000,7.0,17.0,24.0,0.0
10/04/2019 16:00:00.000000,6.0,19.0,21.6,0.0
10/04/2019 17:00:00.000000,9.0,21.0,25.7,0.0
10/04/2019 18:00:00.000000,7.0,26.0,34.9,1.0
10/04/2019 19:00:00.000000,6.0,32.0,46.6,0.0
10/04/2019 20:00:00.000000,6.0,38.0,41.4,0.0
10/04/2019 21:00:00.000000,6.0,45.0,52.2,0.0
10/04/2019 22:00:00.000000,8.0,47.0,65.0,0.0
10/04/2019 23:00:00.000000,9.0,46.0,75.2,0.0
10/05/2019 00:00:00.000000,13.0,36.0,62.0,0.0
10/05/2019 01:00:00.000000,29.0,10.0,77.4,0.0
10/05/2019 02:00:00.000000,38.0,4.0,55.1,0.0
10/05/2019 03:00:00.000000,38.0,0.0,68.7,0.0
10/05/2019 04:00:00.000000,36.0,0.0,52.8,1.0
10/05/2019 05:00:00.000000,,20.0,45.3,0.0
10/05/2019 06:00:00.000000,2.0,39.0,26.5,0.0
10/05/2019 07:00:00.000000,2.0,33.0,55.0,1.0
10/05/2019 08:00:00.000000,8.0,25.0,33.7,0.0
10/05/2019 09:00:00.000000,12.0,20.0,31.1,0.0
10/05/2019 10:00:00.000000,9.0,24.0,28.3,0.0
10/05/2019 11:00:00.000000,10.0,21.0,34.3,0.0
10/05/2019 12:00:00.000000,13.0,21.0,35.4,0.0
10/05/2019 13:00:00.000000,16.0,16.0,46.2,0.0
10/05/2019 14:00:00.000000,10.0,26.0,38.7,0.0
10/05/2019 15:00:00.000000,4.0,33.0,53.7,0.0
10/05/2019 16:00:00.000000,2.0,35.0,23.4,0.0
10/05/2019 17:00:00.000000,2.0,38.0,31.3,0.0
10/05/2019 18:00:00.000000,2.0,42.0,26.1,0.0
10/05/2019 19:00:00.000000,1.0,43.0,34.4,0.0
10/05/2019 20:00:00.000000,1.0,44.0,43.2,0.0
10/05/2019 21:00:00.000000,1.0,43.0,38.1,0.0
10/05/2019 22:00:00.000000,1.0,43.0,40.1,0.0
10/05/2019 23:00:00.000000,2.0,42.0,39.8,0.0
10/06/2019 00:00:00.000000,3.0,38.0,38.6,0.0
10/06/2019 01:00:00.000000,7.0,33.0,43.0,0.0
10/06/2019 02:00:00.000000,7.0,31.0,45.2,0.0
10/06/2019 03:00:00.000000,8.0,26.0,39.5,0.0
10/06/2019 04:00:00.000000,8.0,27.0,30.6,0.0
10/06/2019 05:00:00.000000,,29.0,34.9,0.0
10/06/2019 06:00:00.000000,4.0,28.0,29.6,0.0
10/06/2019 07:00:00.000000,3.0,30.0,26.7,0.0
10/06/2019 08:00:00.000000,2.0,31.0,25.5,0.0
10/06/2019 09:00:00.000000,2.0,31.0,15.7,0.0
10/06/2019 10:00:00.000000,1.0,33.0,19.6,0.0
10/06/2019 11:00:00.000000,1.0,37.0,14.5,0.0
10/06/2019 12:00:00.000000,2.0,34.0,18.7,0.0
10/06/2019 13:00:00.000000,2.0,31.0,16.4,0.0
10/06/2019 14:00:00.000000,1.0,31.0,17.9,0.0
10/06/2019 15:00:00.000000,1.0,33.0,12.3,0.0
10/06/2019 16:00:00.000000,0.0,35.0,13.0,0.0
10/06/2019 17:00:00.000000,0.0,37.0,21.6,0.0
10/06/2019 18:00:00.000000,0.0,39.0,16.0,0.0
10/06/2019 19:00:00.000000,0.0,42.0,26.5,0.0
10/06/2019 20:00:00.000000,1.0,42.0,28.3,0.0
10/06/2019 21:00:00.000000,2.0,45.0,28.2,0.0
10/06/2019 22:00:00.000000,2.0,46.0,30.1,0.0
10/06/2019 23:00:00.000000,1.0,47.0,29.4,0.0
10/07/2019 00:00:00.000000,4.0,41.0,34.8,0.0
10/07/2019 01:00:00.000000,5.0,35.0,38.7,0.0
10/07/2019 02:00:00.000000,9.0,28.0,31.0,0.0
10/07/2019 03:00:00.000000,11.0,22.0,30.7,0.0
10/07/2019 04:00:00.000000,26.0,5.0,33.4,0.0
10/07/2019 05:00:00.000000,,2.0,36.9,0.0
10/07/2019 06:00:00.000000,25.0,8.0,31.9,0.0
10/07/2019 07:00:00.000000,25.0,4.0,27.9,0.0
10/07/2019 08:00:00.000000,28.0,3.0,24.3,0.0
10/07/2019 09:00:00.000000,25.0,5.0,21.1,0.0
10/07/2019 10:00:00.000000,28.0,2.0,29.5,0.0
10/07/2019 11:00:00.000000,30.0,1.0,28.4,0.0
10/07/2019 12:00:00.000000,31.0,0.0,57.4,1.0
10/07/2019 13:00:00.000000,37.0,1.0,113.9,2.0
10/07/2019 14:00:00.000000,42.0,,166.8,
10/07/2019 15:00:00.000000,38.0,9.0,,2.0
10/07/2019 16:00:00.000000,35.0,15.0,64.9,2.0
10/07/2019 17:00:00.000000,29.0,22.0,64.2,2.0
10/07/2019 18:00:00.000000,16.0,33.0,48.8,0.0
10/07/2019 19:00:00.000000,6.0,45.0,32.8,0.0
10/07/2019 20:00:00.000000,3.0,52.0,32.7,0.0
10/07/2019 21:00:00.000000,,55.0,25.6,0.0
10/07/2019 22:00:00.000000,,56.0,25.4,0.0
10/07/2019 23:00:00.000000,12.0,47.0,58.2,0.0
10/08/2019 00:00:00.000000,32.0,22.0,85.3,0.0
10/08/2019 01:00:00.000000,46.0,3.0,133.1,0.0
10/08/2019 02:00:00.000000,49.0,1.0,81.7,1.0
10/08/2019 03:00:00.000000,47.0,1.0,63.4,1.0
10/08/2019 04:00:00.000000,46.0,1.0,43.3,0.0
10/08/2019 05:00:00.000000,,5.0,43.5,0.0
10/08/2019 06:00:00.000000,39.0,4.0,48.3,0.0
10/08/2019 07:00:00.000000,44.0,1.0,59.3,1.0
10/08/2019 08:00:00.000000,38.0,5.0,33.6,1.0
10/08/2019 09:00:00.000000,35.0,6.0,29.4,1.0
10/08/2019 10:00:00.000000,23.0,13.0,34.8,0.0
10/08/2019 11:00:00.000000,38.0,1.0,64.8,1.0
10/08/2019 12:00:00.000000,45.0,0.0,90.5,2.0
10/08/2019 13:00:00.000000,44.0,1.0,153.5,2.0
10/08/2019 14:00:00.000000,44.0,2.0,168.4,2.0
10/08/2019 15:00:00.000000,44.0,5.0,119.8,2.0
10/08/2019 16:00:00.000000,30.0,17.0,85.3,2.0
10/08/2019 17:00:00.000000,20.0,30.0,57.7,2.0
10/08/2019 18:00:00.000000,6.0,45.0,57.2,0.0
10/08/2019 19:00:00.000000,6.0,46.0,53.1,0.0
10/08/2019 20:00:00.000000,5.0,49.0,45.8,0.0
10/08/2019 21:00:00.000000,5.0,50.0,46.9,0.0
10/08/2019 22:00:00.000000,4.0,50.0,53.3,0.0
10/08/2019 23:00:00.000000,5.0,49.0,52.4,0.0
10/09/2019 00:00:00.000000,15.0,35.0,73.8,0.0
10/09/2019 01:00:00.000000,38.0,11.0,79.2,0.0
10/09/2019 02:00:00.000000,49.0,0.0,90.9,1.0
10/09/2019 03:00:00.000000,46.0,1.0,63.6,1.0
10/09/2019 04:00:00.000000,43.0,2.0,62.9,1.0
10/09/2019 05:00:00.000000,,1.0,65.7,3.0
10/09/2019 06:00:00.000000,44.0,0.0,55.2,1.0
10/09/2019 07:00:00.000000,39.0,3.0,59.7,1.0
10/10/2019 01:00:00.000000,4.0,14.0,,0.0
10/10/2019 02:00:00.000000,3.0,14.0,77.2,0.0
10/10/2019 03:00:00.000000,3.0,13.0,37.8,0.0
10/10/2019 04:00:00.000000,2.0,12.0,11.9,0.0
10/10/2019 05:00:00.000000,,12.0,5.2,0.0
