InstrumentName, Woods Park,,
StartTime, 2019-10-01 00:00:00,,
EndTime, 2019-10-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
10/01/2019 00:01:44.000000,0.34,0.9,0.9
10/01/2019 00:03:44.000000,0.33,0.67,0.67
10/01/2019 00:05:44.000000,0.34,0.91,0.86
10/01/2019 00:07:44.000000,1.0,1.09,1.09
10/01/2019 00:09:44.000000,0.6,0.93,0.93
10/01/2019 00:11:44.000000,0.4,0.79,0.76
10/01/2019 00:13:44.000000,0.8,0.93,0.93
10/01/2019 00:15:44.000000,0.93,0.99,0.99
10/01/2019 00:17:44.000000,0.3,0.88,0.46
10/01/2019 00:19:44.000000,0.58,0.75,0.75
10/01/2019 00:21:44.000000,0.79,1.06,1.06
10/01/2019 00:23:44.000000,0.69,0.73,0.73
10/01/2019 00:25:44.000000,0.72,0.97,0.97
10/01/2019 00:27:44.000000,0.71,1.19,1.06
10/01/2019 00:29:44.000000,0.54,0.9,0.9
10/01/2019 00:31:44.000000,0.64,0.74,0.66
10/01/2019 00:33:44.000000,0.76,0.94,0.94
10/01/2019 00:35:44.000000,0.63,0.96,0.73
10/01/2019 00:37:44.000000,0.57,0.94,0.85
10/01/2019 00:39:44.000000,0.92,1.24,1.11
10/01/2019 00:41:44.000000,0.53,0.79,0.69
10/01/2019 00:43:44.000000,0.85,1.15,1.01
10/01/2019 00:45:44.000000,0.62,0.78,0.78
10/01/2019 00:47:44.000000,0.62,0.86,0.86
10/01/2019 00:49:44.000000,0.71,1.24,1.24
10/01/2019 00:51:44.000000,0.69,1.07,1.07
10/01/2019 00:53:44.000000,0.89,1.12,1.12
10/01/2019 00:55:44.000000,0.71,0.79,0.79
10/01/2019 00:57:44.000000,0.25,0.65,0.65
10/01/2019 00:59:44.000000,0.51,1.07,0.88
10/01/2019 01:01:44.000000,0.71,0.71,0.71
10/01/2019 01:03:44.000000,0.55,0.93,0.93
10/01/2019 01:05:44.000000,0.66,0.83,0.83
10/01/2019 01:07:44.000000,0.72,0.92,0.82
10/01/2019 01:09:44.000000,0.56,1.19,0.93
10/01/2019 01:11:44.000000,0.79,0.91,0.91
10/01/2019 01:13:44.000000,0.9,1.09,1.04
10/01/2019 01:15:44.000000,0.73,1.21,1.04
10/01/2019 01:17:44.000000,0.66,1.13,0.96
10/01/2019 01:19:44.000000,0.53,0.96,0.96
10/01/2019 01:21:44.000000,0.54,0.96,0.7
10/01/2019 01:23:44.000000,1.3,1.77,1.77
10/01/2019 01:25:44.000000,0.82,1.54,1.21
10/01/2019 01:27:44.000000,0.7,1.0,1.0
10/01/2019 01:29:44.000000,0.94,1.03,1.03
10/01/2019 01:31:44.000000,1.03,1.55,1.55
10/01/2019 01:33:44.000000,0.81,1.04,1.04
10/01/2019 01:35:44.000000,0.91,1.73,1.6
10/01/2019 01:37:44.000000,1.01,1.8,1.58
10/01/2019 01:39:44.000000,0.96,1.41,1.37
10/01/2019 01:41:44.000000,1.14,1.66,1.56
10/01/2019 01:43:44.000000,0.91,1.57,1.33
10/01/2019 01:45:44.000000,1.0,1.69,1.69
10/01/2019 01:47:44.000000,1.07,1.89,1.75
10/01/2019 01:49:44.000000,1.21,1.73,1.73
10/01/2019 01:51:44.000000,1.36,1.79,1.79
10/01/2019 01:53:44.000000,0.68,0.96,0.96
10/01/2019 01:55:44.000000,0.89,1.04,1.04
10/01/2019 01:57:44.000000,0.91,1.31,1.31
10/01/2019 01:59:44.000000,0.74,1.14,1.14
10/01/2019 02:01:44.000000,0.88,1.47,1.4
10/01/2019 02:03:44.000000,1.07,1.77,1.63
10/01/2019 02:05:45.000000,1.1,1.38,1.29
10/01/2019 02:07:44.000000,0.8,1.36,1.19
10/01/2019 02:09:44.000000,0.91,1.4,1.13
10/01/2019 02:13:44.000000,0.65,1.23,1.23
10/01/2019 02:15:44.000000,1.09,1.26,1.24
10/01/2019 02:17:44.000000,1.13,1.69,1.58
10/01/2019 02:19:44.000000,0.97,1.67,1.62
10/01/2019 02:21:46.000000,1.57,2.5,2.17
10/01/2019 02:23:44.000000,1.32,1.58,1.54
10/01/2019 02:25:44.000000,1.48,1.96,1.91
10/01/2019 02:27:44.000000,1.68,2.22,2.22
10/01/2019 02:29:44.000000,1.53,2.33,2.33
10/01/2019 02:31:44.000000,1.48,1.87,1.87
10/01/2019 02:33:44.000000,1.16,1.67,1.67
10/01/2019 02:35:44.000000,1.46,2.01,1.88
10/01/2019 02:37:44.000000,1.63,2.23,2.23
10/01/2019 02:39:44.000000,1.25,1.83,1.57
10/01/2019 02:41:44.000000,1.46,1.88,1.87
10/01/2019 02:43:44.000000,1.35,2.26,2.03
10/01/2019 02:45:44.000000,1.09,1.86,1.65
10/01/2019 02:47:44.000000,1.65,1.96,1.94
10/01/2019 02:49:44.000000,1.68,2.14,2.14
10/01/2019 02:51:44.000000,1.26,1.87,1.87
10/01/2019 02:53:44.000000,1.25,1.62,1.62
10/01/2019 02:55:44.000000,1.76,2.16,2.04
10/01/2019 02:57:44.000000,1.09,1.66,1.47
10/01/2019 02:59:44.000000,1.0,1.51,1.51
10/01/2019 03:01:44.000000,2.16,2.97,2.78
10/01/2019 03:03:44.000000,1.7,1.99,1.99
10/01/2019 03:05:44.000000,1.5,1.8,1.8
10/01/2019 03:07:44.000000,1.42,1.75,1.75
10/01/2019 03:09:44.000000,1.64,1.99,1.82
10/01/2019 03:11:44.000000,1.54,1.99,1.96
10/01/2019 03:13:44.000000,1.64,2.26,2.13
10/01/2019 03:15:44.000000,1.37,2.0,1.79
10/01/2019 03:17:44.000000,2.06,2.36,2.27
10/01/2019 03:19:44.000000,1.9,2.3,2.3
10/01/2019 03:21:44.000000,1.79,2.41,2.2
10/01/2019 03:23:44.000000,2.09,2.72,2.72
10/01/2019 03:25:44.000000,1.81,2.54,2.4
10/01/2019 03:27:44.000000,1.81,2.39,2.39
10/01/2019 03:29:44.000000,2.36,3.06,2.93
10/01/2019 03:31:44.000000,2.03,2.99,2.92
10/01/2019 03:33:44.000000,2.34,3.46,3.03
10/01/2019 03:35:44.000000,2.01,2.78,2.57
10/01/2019 03:37:44.000000,2.17,3.11,2.92
10/01/2019 03:39:44.000000,1.86,2.39,2.31
10/01/2019 03:41:44.000000,1.99,2.51,2.5
10/01/2019 03:43:44.000000,2.33,3.25,3.07
10/01/2019 03:45:44.000000,2.88,3.58,3.48
10/01/2019 03:47:44.000000,2.27,3.0,2.99
10/01/2019 03:49:44.000000,2.16,2.69,2.69
10/01/2019 03:51:44.000000,1.51,2.26,1.96
10/01/2019 03:53:44.000000,2.23,2.91,2.91
10/01/2019 03:55:44.000000,2.14,3.28,2.92
10/01/2019 03:57:44.000000,2.13,2.97,2.97
10/01/2019 03:59:44.000000,1.9,2.82,2.65
10/01/2019 04:01:44.000000,1.84,2.65,2.65
10/01/2019 04:03:44.000000,2.1,2.85,2.85
10/01/2019 04:05:44.000000,1.81,2.61,2.43
10/01/2019 04:07:44.000000,2.04,2.51,2.47
10/01/2019 04:09:44.000000,2.0,2.72,2.39
10/01/2019 04:11:44.000000,2.01,2.83,2.31
10/01/2019 04:13:44.000000,1.57,2.41,2.07
10/01/2019 04:15:44.000000,1.9,2.57,2.57
10/01/2019 04:17:44.000000,1.88,2.54,2.48
10/01/2019 04:19:44.000000,1.63,2.09,1.97
10/01/2019 04:21:44.000000,1.81,2.19,2.19
10/01/2019 04:23:44.000000,2.09,2.63,2.63
10/01/2019 04:25:44.000000,1.4,2.06,2.06
10/01/2019 04:27:44.000000,1.96,2.87,2.67
10/01/2019 04:29:44.000000,1.89,2.22,2.22
10/01/2019 04:31:44.000000,1.81,2.43,2.15
10/01/2019 04:33:44.000000,1.74,3.0,2.33
10/01/2019 04:35:44.000000,1.97,2.18,2.0
10/01/2019 04:37:44.000000,1.75,2.33,2.29
10/01/2019 04:39:44.000000,1.67,2.04,1.91
10/01/2019 04:41:44.000000,1.75,2.28,2.24
10/01/2019 04:43:44.000000,1.9,2.12,1.9
10/01/2019 04:45:44.000000,1.81,2.46,2.44
10/01/2019 04:47:44.000000,1.86,2.3,2.18
10/01/2019 04:49:44.000000,2.04,2.91,2.5
10/01/2019 04:51:44.000000,1.82,2.69,2.43
10/01/2019 04:53:44.000000,1.69,2.14,2.14
10/01/2019 04:55:44.000000,1.86,2.38,2.13
10/01/2019 04:57:44.000000,1.81,2.51,2.51
10/01/2019 04:59:44.000000,1.45,2.03,1.85
10/01/2019 05:01:44.000000,1.81,2.35,2.07
10/01/2019 05:03:44.000000,1.94,2.73,2.56
10/01/2019 05:05:44.000000,1.74,2.28,2.22
10/01/2019 05:07:44.000000,1.64,2.34,2.06
10/01/2019 05:09:44.000000,1.75,1.97,1.82
10/01/2019 05:11:44.000000,1.89,2.53,2.4
10/01/2019 05:13:44.000000,1.64,2.01,1.91
10/01/2019 05:15:44.000000,1.25,2.13,1.83
10/01/2019 05:17:44.000000,1.86,2.65,2.55
10/01/2019 05:19:44.000000,1.75,2.49,2.49
10/01/2019 05:21:44.000000,1.89,2.51,2.47
10/01/2019 05:23:44.000000,2.0,2.37,2.37
10/01/2019 05:25:44.000000,1.13,1.65,1.44
10/01/2019 05:27:44.000000,1.49,1.93,1.93
10/01/2019 05:29:44.000000,1.9,2.61,2.3
10/01/2019 05:31:44.000000,1.54,1.97,1.97
10/01/2019 05:33:44.000000,1.88,2.56,2.56
10/01/2019 05:35:44.000000,1.74,2.29,2.14
10/01/2019 05:37:44.000000,2.2,2.65,2.65
10/01/2019 05:39:44.000000,1.62,2.49,2.16
10/01/2019 05:41:44.000000,1.38,1.86,1.86
10/01/2019 05:43:44.000000,1.77,2.26,2.17
10/01/2019 05:45:44.000000,1.29,1.74,1.61
10/01/2019 05:47:44.000000,1.84,2.8,2.42
10/01/2019 05:49:44.000000,1.71,2.57,2.28
10/01/2019 05:51:44.000000,1.84,2.4,2.28
10/01/2019 05:53:44.000000,2.57,3.24,3.11
10/01/2019 05:55:44.000000,9.48,12.34,12.18
10/01/2019 05:57:44.000000,2.9,3.88,3.88
10/01/2019 05:59:44.000000,3.03,3.65,3.65
10/01/2019 06:01:44.000000,2.96,3.26,3.26
10/01/2019 06:03:44.000000,2.45,3.37,3.37
10/01/2019 06:05:44.000000,2.44,3.26,2.99
10/01/2019 06:07:44.000000,2.15,2.4,2.31
10/01/2019 06:09:44.000000,1.74,1.96,1.96
10/01/2019 06:11:44.000000,1.68,2.25,2.17
10/01/2019 06:15:44.000000,1.97,2.25,2.25
10/01/2019 06:17:44.000000,2.03,2.54,2.51
10/01/2019 06:19:44.000000,1.74,2.43,2.24
10/01/2019 06:21:44.000000,1.93,3.01,2.7
10/01/2019 06:23:44.000000,1.85,2.91,2.61
10/01/2019 06:25:44.000000,1.85,2.53,2.13
10/01/2019 06:27:44.000000,1.9,2.49,2.41
10/01/2019 06:29:44.000000,1.8,2.46,2.11
10/01/2019 06:31:44.000000,2.34,3.01,2.87
10/01/2019 06:33:44.000000,1.84,2.76,2.34
10/01/2019 06:35:44.000000,2.13,2.76,2.64
10/01/2019 06:37:44.000000,2.04,2.38,2.38
10/01/2019 06:39:44.000000,1.42,2.12,1.83
10/01/2019 06:41:44.000000,2.23,2.64,2.64
10/01/2019 06:43:44.000000,2.22,2.57,2.5
10/01/2019 06:45:44.000000,1.94,2.83,2.83
10/01/2019 06:47:44.000000,1.69,2.17,2.09
10/01/2019 06:49:44.000000,2.13,2.67,2.67
10/01/2019 06:51:44.000000,1.79,2.66,2.57
10/01/2019 06:53:44.000000,1.59,2.83,2.27
10/01/2019 06:55:44.000000,1.93,2.69,2.57
10/01/2019 06:57:44.000000,2.15,2.9,2.82
10/01/2019 06:59:44.000000,2.5,3.06,3.06
10/01/2019 07:01:44.000000,2.13,2.94,2.94
10/01/2019 07:03:44.000000,2.06,2.73,2.73
10/01/2019 07:05:44.000000,2.09,2.29,2.2
10/01/2019 07:07:44.000000,1.75,2.76,2.46
10/01/2019 07:09:44.000000,2.26,3.04,2.8
10/01/2019 07:11:44.000000,2.23,2.85,2.85
10/01/2019 07:13:44.000000,1.72,2.41,2.41
10/01/2019 07:15:44.000000,2.0,2.61,2.51
10/01/2019 07:17:44.000000,2.41,3.42,3.2
10/01/2019 07:19:44.000000,2.17,2.56,2.56
10/01/2019 07:21:44.000000,2.14,2.96,2.72
10/01/2019 07:23:44.000000,2.35,3.04,2.91
10/01/2019 07:25:44.000000,2.26,3.14,2.93
10/01/2019 07:27:44.000000,1.92,3.0,2.79
10/01/2019 07:29:44.000000,2.14,2.64,2.64
10/01/2019 07:31:44.000000,2.09,3.69,3.34
10/01/2019 07:33:44.000000,2.07,3.21,2.72
10/01/2019 07:35:44.000000,2.14,2.68,2.55
10/01/2019 07:37:44.000000,2.17,2.59,2.59
10/01/2019 07:39:44.000000,1.91,2.68,2.5
10/01/2019 07:41:44.000000,1.99,2.54,2.54
10/01/2019 07:43:44.000000,2.11,2.99,2.77
10/01/2019 07:45:44.000000,2.41,3.29,3.2
10/01/2019 07:47:44.000000,1.94,2.53,2.53
