InstrumentName, West Denver PA-II B
StartTime, 2019-10-01 00:00:00
EndTime, 2019-10-31 23:59:59
Date,PM2.5
10/01/2019 00:00:40.664000,4.26
10/01/2019 00:02:40.688000,3.67
10/01/2019 00:04:40.645000,3.37
10/01/2019 00:06:40.700000,3.81
10/01/2019 00:08:40.682000,3.64
10/01/2019 00:10:40.673000,4.16
10/01/2019 00:12:40.694000,3.66
10/01/2019 00:14:40.705000,3.75
10/01/2019 00:16:40.680000,2.87
10/01/2019 00:18:40.649000,2.55
10/01/2019 00:20:40.729000,2.74
10/01/2019 00:22:40.675000,3.03
10/01/2019 00:24:40.638000,3.09
10/01/2019 00:26:41.041000,2.83
10/01/2019 00:28:40.637000,3.7
10/01/2019 00:30:40.712000,3.35
10/01/2019 00:32:40.705000,3.03
10/01/2019 00:34:40.696000,3.04
10/01/2019 00:36:40.685000,2.65
10/01/2019 00:38:40.704000,2.98
10/01/2019 00:40:40.766000,3.4
10/01/2019 00:42:40.707000,2.59
10/01/2019 00:44:40.840000,3.25
10/01/2019 00:46:40.675000,3.24
10/01/2019 00:48:41.125000,3.66
10/01/2019 00:50:40.651000,2.64
10/01/2019 00:52:40.698000,3.26
10/01/2019 00:54:40.643000,3.29
10/01/2019 00:56:40.861000,3.26
10/01/2019 00:58:40.668000,2.97
10/01/2019 01:00:40.672000,3.01
10/01/2019 01:02:40.691000,3.19
10/01/2019 01:04:41.012000,3.06
10/01/2019 01:06:40.690000,3.1
10/01/2019 01:08:40.657000,3.01
10/01/2019 01:10:40.690000,3.1
10/01/2019 01:12:40.711000,3.28
10/01/2019 01:14:40.658000,2.66
10/01/2019 01:16:40.688000,3.3
10/01/2019 01:18:40.694000,3.46
10/01/2019 01:20:40.681000,3.82
10/01/2019 01:22:40.693000,3.64
10/01/2019 01:24:40.684000,3.49
10/01/2019 01:26:41.314000,3.97
10/01/2019 01:28:40.658000,3.72
10/01/2019 01:30:40.983000,3.64
10/01/2019 01:32:40.703000,3.82
10/01/2019 01:34:41.046000,3.87
10/01/2019 01:36:40.664000,3.82
10/01/2019 01:38:40.669000,3.44
10/01/2019 01:40:40.657000,4.34
10/01/2019 01:42:40.683000,3.86
10/01/2019 01:44:40.693000,4.29
10/01/2019 01:46:40.695000,3.66
10/01/2019 01:48:40.703000,3.03
10/01/2019 01:50:40.992000,3.71
10/01/2019 01:52:40.678000,3.49
10/01/2019 01:54:41.040000,3.98
10/01/2019 01:56:40.695000,4.16
10/01/2019 02:00:40.778000,4.01
10/01/2019 02:02:40.688000,4.3
10/01/2019 02:04:40.668000,4.75
10/01/2019 02:06:40.674000,4.26
10/01/2019 02:08:40.789000,4.4
10/01/2019 02:12:40.731000,4.28
10/01/2019 02:14:40.686000,4.04
10/01/2019 02:16:40.726000,4.92
10/01/2019 02:18:40.680000,4.96
10/01/2019 02:20:40.716000,4.73
10/01/2019 02:22:40.783000,4.67
10/01/2019 02:24:40.714000,4.86
10/01/2019 02:26:41.008000,5.24
10/01/2019 02:28:40.741000,4.83
10/01/2019 02:30:40.740000,4.85
10/01/2019 02:32:40.714000,4.75
10/01/2019 02:34:40.664000,4.19
10/01/2019 02:36:40.741000,4.94
10/01/2019 02:38:40.680000,5.0
10/01/2019 02:40:40.725000,5.29
10/01/2019 02:42:40.759000,4.61
10/01/2019 02:44:40.744000,4.55
10/01/2019 02:46:40.721000,4.46
10/01/2019 02:48:40.761000,5.07
10/01/2019 02:50:40.702000,5.3
10/01/2019 02:52:40.717000,4.71
10/01/2019 02:54:40.765000,4.71
10/01/2019 02:56:40.702000,4.52
10/01/2019 02:58:40.833000,4.96
10/01/2019 03:00:40.767000,4.38
10/01/2019 03:02:40.689000,4.34
10/01/2019 03:04:40.717000,4.81
10/01/2019 03:06:40.741000,4.29
10/01/2019 03:08:40.685000,4.74
10/01/2019 03:10:40.784000,4.55
10/01/2019 03:12:40.711000,4.01
10/01/2019 03:14:40.725000,5.0
10/01/2019 03:16:40.740000,4.61
10/01/2019 03:18:40.680000,4.29
10/01/2019 03:20:40.712000,4.88
10/01/2019 03:22:40.733000,4.48
10/01/2019 03:24:40.765000,4.49
10/01/2019 03:26:40.973000,4.39
10/01/2019 03:28:40.719000,4.62
10/01/2019 03:30:40.727000,4.51
10/01/2019 03:32:40.729000,4.33
10/01/2019 03:34:40.722000,4.31
10/01/2019 03:36:40.778000,4.6
10/01/2019 03:38:40.728000,4.49
10/01/2019 03:40:40.713000,4.63
10/01/2019 03:42:40.718000,4.69
10/01/2019 03:44:40.697000,4.9
10/01/2019 03:46:40.703000,4.32
10/01/2019 03:48:40.813000,4.55
10/01/2019 03:50:40.679000,4.37
10/01/2019 03:52:40.677000,4.41
10/01/2019 03:54:40.753000,4.07
10/01/2019 03:56:40.810000,4.17
10/01/2019 03:58:40.762000,4.67
10/01/2019 04:00:40.714000,4.64
10/01/2019 04:02:40.725000,4.78
10/01/2019 04:04:40.715000,4.64
10/01/2019 04:06:40.697000,4.63
10/01/2019 04:08:40.844000,5.1
10/01/2019 04:10:40.714000,4.62
10/01/2019 04:12:40.740000,3.67
10/01/2019 04:14:40.719000,4.26
10/01/2019 04:16:40.734000,4.71
10/01/2019 04:18:40.741000,4.32
10/01/2019 04:20:40.742000,4.74
10/01/2019 04:22:40.700000,4.46
10/01/2019 04:24:40.716000,4.96
10/01/2019 04:26:41.063000,4.67
10/01/2019 04:28:40.723000,4.24
10/01/2019 04:30:40.784000,4.29
10/01/2019 04:32:40.694000,5.14
10/01/2019 04:34:40.739000,4.99
10/01/2019 04:36:40.729000,4.88
10/01/2019 04:38:40.698000,4.34
10/01/2019 04:40:40.744000,4.82
10/01/2019 04:42:40.753000,4.5
10/01/2019 04:44:40.737000,4.63
10/01/2019 04:46:40.788000,4.38
10/01/2019 04:48:40.744000,4.63
10/01/2019 04:50:40.806000,4.54
10/01/2019 04:52:40.728000,3.97
10/01/2019 04:54:40.698000,4.45
10/01/2019 04:56:41.002000,4.59
10/01/2019 04:58:40.703000,4.27
10/01/2019 05:00:40.724000,4.19
10/01/2019 05:02:40.773000,4.54
10/01/2019 05:04:40.725000,5.34
10/01/2019 05:06:40.765000,4.36
10/01/2019 05:08:40.726000,3.74
10/01/2019 05:10:40.709000,4.68
10/01/2019 05:12:40.697000,4.34
10/01/2019 05:14:40.698000,4.16
10/01/2019 05:16:40.767000,3.73
10/01/2019 05:18:40.762000,4.91
10/01/2019 05:20:40.729000,4.49
10/01/2019 05:22:40.711000,4.39
10/01/2019 05:24:40.760000,4.52
10/01/2019 05:26:40.996000,4.34
10/01/2019 05:28:40.770000,3.58
10/01/2019 05:30:41.199000,4.16
10/01/2019 05:32:40.721000,4.3
10/01/2019 05:34:40.783000,4.57
10/01/2019 05:36:40.778000,4.67
10/01/2019 05:38:40.709000,4.23
10/01/2019 05:40:40.772000,4.71
10/01/2019 05:42:40.736000,4.27
10/01/2019 05:44:40.732000,4.31
10/01/2019 05:46:40.745000,4.32
10/01/2019 05:48:40.700000,4.69
10/01/2019 05:50:40.800000,4.09
10/01/2019 05:52:40.737000,4.05
10/01/2019 05:54:40.705000,4.63
10/01/2019 05:56:41.087000,4.2
10/01/2019 05:58:40.715000,4.43
10/01/2019 06:00:40.722000,4.47
10/01/2019 06:02:40.786000,3.96
10/01/2019 06:04:42.740000,4.53
10/01/2019 06:06:43.366000,3.84
10/01/2019 06:08:40.738000,4.24
10/01/2019 06:10:40.750000,3.94
10/01/2019 06:14:40.708000,4.54
10/01/2019 06:16:40.723000,4.59
10/01/2019 06:18:40.800000,4.57
10/01/2019 06:20:40.774000,4.64
10/01/2019 06:22:40.738000,4.15
10/01/2019 06:24:40.707000,4.34
10/01/2019 06:26:41.092000,3.76
10/01/2019 06:28:40.729000,3.97
10/01/2019 06:30:40.790000,4.38
10/01/2019 06:32:40.722000,4.21
10/01/2019 06:34:40.710000,4.2
10/01/2019 06:36:40.777000,4.57
10/01/2019 06:38:40.756000,4.47
10/01/2019 06:40:40.798000,4.83
10/01/2019 06:42:41.103000,4.56
10/01/2019 06:44:40.817000,4.72
10/01/2019 06:46:40.807000,4.72
10/01/2019 06:48:40.746000,4.73
10/01/2019 06:50:40.769000,4.57
10/01/2019 06:52:40.783000,3.74
10/01/2019 06:54:40.722000,4.43
10/01/2019 06:56:40.714000,4.54
10/01/2019 06:58:40.877000,4.46
10/01/2019 07:00:40.765000,4.53
10/01/2019 07:02:40.753000,4.38
10/01/2019 07:04:40.776000,4.11
10/01/2019 07:06:40.747000,3.69
10/01/2019 07:08:40.766000,4.25
10/01/2019 07:10:40.791000,4.65
10/01/2019 07:12:41.119000,4.62
10/01/2019 07:14:40.803000,4.78
10/01/2019 07:16:40.727000,4.48
10/01/2019 07:18:40.843000,4.65
10/01/2019 07:20:40.790000,4.81
10/01/2019 07:22:40.775000,4.63
10/01/2019 07:24:40.775000,4.76
10/01/2019 07:26:41.079000,4.4
10/01/2019 07:28:40.729000,4.97
10/01/2019 07:30:40.835000,4.59
10/01/2019 07:32:40.787000,5.03
10/01/2019 07:34:40.779000,4.16
10/01/2019 07:36:40.734000,4.93
10/01/2019 07:38:40.754000,4.13
10/01/2019 07:40:40.736000,4.63
10/01/2019 07:42:40.755000,5.01
10/01/2019 07:44:40.888000,5.13
10/01/2019 07:46:40.751000,5.03
10/01/2019 07:48:40.755000,4.82
10/01/2019 07:50:40.812000,4.45
10/01/2019 07:52:40.878000,4.97
10/01/2019 07:54:40.731000,4.85
10/01/2019 07:56:40.942000,5.13
10/01/2019 07:58:40.740000,4.82
10/01/2019 08:00:40.739000,5.38
10/01/2019 08:02:40.893000,5.03
10/01/2019 08:04:40.784000,4.51
10/01/2019 08:06:40.759000,5.87
10/01/2019 08:08:40.766000,5.05
10/01/2019 08:10:40.760000,5.79
10/01/2019 08:12:40.814000,5.73
10/01/2019 08:14:40.780000,5.39
10/01/2019 08:16:40.730000,5.22
10/01/2019 08:18:40.904000,5.36
10/01/2019 08:20:40.763000,6.1
10/01/2019 08:22:40.750000,5.72
10/01/2019 08:24:40.846000,5.3
10/01/2019 08:26:41.051000,5.48
10/01/2019 08:28:40.745000,5.57
10/01/2019 08:30:40.892000,5.35
10/01/2019 08:32:40.898000,5.71
10/01/2019 08:34:40.799000,5.38
10/01/2019 08:36:40.753000,5.45
10/01/2019 08:38:40.755000,5.43
10/01/2019 08:40:40.884000,4.59
10/01/2019 08:42:40.904000,5.54
10/01/2019 08:44:40.779000,5.3
10/01/2019 08:46:40.766000,5.9
10/01/2019 08:48:40.849000,5.04
10/01/2019 08:50:40.798000,5.68
10/01/2019 08:52:40.801000,5.82
10/01/2019 08:54:40.776000,6.09
10/01/2019 08:56:40.796000,6.24
10/01/2019 08:58:40.737000,6.37
10/01/2019 09:00:40.821000,5.84
10/01/2019 09:02:40.830000,6.32
10/01/2019 09:04:40.775000,6.55
10/01/2019 09:06:40.751000,6.67
10/01/2019 09:08:40.931000,6.37
10/01/2019 09:10:40.883000,6.37
10/01/2019 09:12:40.822000,8.21
10/01/2019 09:14:40.907000,7.53
10/01/2019 09:16:40.778000,8.04
10/01/2019 09:18:40.784000,8.53
10/01/2019 09:20:40.907000,8.64
10/01/2019 09:22:40.863000,10.28
10/01/2019 09:24:40.812000,8.37
10/01/2019 09:26:41.473000,8.37
10/01/2019 09:28:40.880000,7.04
10/01/2019 09:30:40.813000,6.1
10/01/2019 09:32:40.743000,6.67
10/01/2019 09:34:40.945000,5.88
10/01/2019 09:36:40.907000,6.46
10/01/2019 09:38:40.794000,6.8
10/01/2019 09:40:40.754000,6.17
10/01/2019 09:42:40.793000,6.41
10/01/2019 09:44:40.792000,6.59
10/01/2019 09:46:40.836000,7.17
10/01/2019 09:48:40.904000,7.35
10/01/2019 09:50:40.901000,6.58
10/01/2019 09:52:40.810000,6.64
10/01/2019 09:54:40.821000,6.44
10/01/2019 09:56:40.767000,6.38
10/01/2019 09:58:40.808000,6.37
10/01/2019 10:00:40.787000,6.61
10/01/2019 10:02:40.758000,6.52
10/01/2019 10:04:40.792000,6.54
10/01/2019 10:06:40.801000,6.07
10/01/2019 10:08:40.761000,5.97
10/01/2019 10:10:40.915000,6.22
10/01/2019 10:12:40.819000,6.69
10/01/2019 10:14:40.824000,6.49
10/01/2019 10:16:40.773000,5.85
10/01/2019 10:18:40.783000,5.81
10/01/2019 10:20:40.825000,6.97
10/01/2019 10:22:40.822000,6.56
10/01/2019 10:24:40.917000,6.45
10/01/2019 10:26:41.462000,6.87
10/01/2019 10:28:40.766000,5.84
10/01/2019 10:30:40.786000,6.34
10/01/2019 10:32:40.803000,6.28
10/01/2019 10:34:40.790000,6.28
10/01/2019 10:36:40.897000,6.83
10/01/2019 10:38:40.797000,7.2
10/01/2019 10:40:40.751000,8.43
10/01/2019 10:42:40.844000,7.67
10/01/2019 10:44:40.806000,8.16
10/01/2019 10:46:40.866000,7.69
10/01/2019 10:48:41.284000,7.52
10/01/2019 10:50:40.819000,8.3
10/01/2019 10:52:40.761000,7.58
10/01/2019 10:54:40.763000,6.87
10/01/2019 10:56:40.793000,6.85
