InstrumentName, Wash Park West,,
StartTime, 2019-10-01 00:00:00,,
EndTime, 2019-10-31 23:59:59,,
Date,PM2.5,humidity,temp_f
10/01/2019 00:00:47.079000,2.181818181818182,30.0,79.0
10/01/2019 00:02:47.018000,2.055555555555556,30.0,79.0
10/01/2019 00:04:47.016000,2.1515151515151514,30.0,79.0
10/01/2019 00:06:47.021000,2.3030303030303028,30.0,79.0
10/01/2019 00:08:47.000000,2.3737373737373737,30.0,78.0
10/01/2019 00:10:47.033000,2.0707070707070705,31.0,79.0
10/01/2019 00:12:47.318000,2.191919191919192,31.0,78.0
10/01/2019 00:14:47.023000,2.1616161616161618,31.0,78.0
10/01/2019 00:16:47.165000,2.1565656565656566,31.0,78.0
10/01/2019 00:18:47.040000,2.2373737373737375,32.0,78.0
10/01/2019 00:20:47.064000,2.0858585858585856,32.0,78.0
10/01/2019 00:22:47.070000,2.015151515151515,32.0,77.0
10/01/2019 00:24:48.472000,1.6666666666666665,32.0,77.0
10/01/2019 00:26:47.481000,1.8585858585858588,32.0,77.0
10/01/2019 00:28:47.218000,1.9393939393939394,33.0,77.0
10/01/2019 00:30:47.476000,1.7727272727272727,33.0,77.0
10/01/2019 00:32:47.063000,1.7929292929292928,33.0,76.0
10/01/2019 00:34:47.059000,1.9141414141414141,33.0,76.0
10/01/2019 00:36:47.143000,1.8838383838383839,33.0,76.0
10/01/2019 00:38:47.084000,2.2474747474747474,34.0,76.0
10/01/2019 00:40:47.108000,1.909090909090909,34.0,76.0
10/01/2019 00:42:47.183000,1.8737373737373737,34.0,76.0
10/01/2019 00:44:47.209000,1.9696969696969697,34.0,75.0
10/01/2019 00:46:47.107000,1.707070707070707,34.0,75.0
10/01/2019 00:48:47.094000,2.055555555555556,34.0,75.0
10/01/2019 00:50:47.084000,1.9191919191919191,34.0,75.0
10/01/2019 00:52:47.330000,1.888888888888889,34.0,75.0
10/01/2019 00:54:47.057000,1.7474747474747474,35.0,75.0
10/01/2019 00:56:47.585000,2.1666666666666665,35.0,75.0
10/01/2019 00:58:47.097000,2.202020202020202,35.0,75.0
10/01/2019 01:00:47.126000,1.7222222222222223,35.0,75.0
10/01/2019 01:02:47.063000,2.090909090909091,35.0,74.0
10/01/2019 01:04:47.134000,2.1666666666666665,36.0,74.0
10/01/2019 01:06:47.095000,2.015151515151515,36.0,74.0
10/01/2019 01:08:47.103000,1.6717171717171717,36.0,74.0
10/01/2019 01:10:47.090000,2.1515151515151514,36.0,73.0
10/01/2019 01:12:47.124000,2.2676767676767677,37.0,73.0
10/01/2019 01:14:47.153000,1.878787878787879,37.0,73.0
10/01/2019 01:16:47.179000,1.6616161616161615,37.0,73.0
10/01/2019 01:18:47.121000,1.8737373737373737,37.0,73.0
10/01/2019 01:20:47.109000,1.888888888888889,37.0,73.0
10/01/2019 01:22:47.084000,1.6313131313131313,37.0,73.0
10/01/2019 01:24:47.126000,1.8484848484848486,37.0,73.0
10/01/2019 01:26:47.123000,1.702020202020202,38.0,72.0
10/01/2019 01:28:47.151000,2.0202020202020203,38.0,72.0
10/01/2019 01:30:47.479000,1.7424242424242424,38.0,72.0
10/01/2019 01:32:47.212000,1.9141414141414141,38.0,72.0
10/01/2019 01:34:47.098000,2.015151515151515,38.0,72.0
10/01/2019 01:36:47.192000,2.111111111111111,38.0,72.0
10/01/2019 01:38:47.114000,1.9393939393939394,38.0,72.0
10/01/2019 01:40:47.166000,1.974747474747475,38.0,72.0
10/01/2019 01:42:47.201000,2.106060606060606,38.0,72.0
10/01/2019 01:44:47.128000,2.0606060606060606,38.0,72.0
10/01/2019 01:46:47.124000,2.2222222222222223,38.0,72.0
10/01/2019 01:48:47.134000,2.3333333333333335,38.0,72.0
10/01/2019 01:50:50.147000,2.45959595959596,38.0,72.0
10/01/2019 01:52:47.721000,2.3030303030303028,38.0,71.0
10/01/2019 01:54:47.159000,2.505050505050505,39.0,71.0
10/01/2019 01:56:47.494000,2.3989898989898992,39.0,71.0
10/01/2019 02:00:47.114000,2.484848484848485,39.0,71.0
10/01/2019 02:02:47.159000,2.717171717171717,39.0,71.0
10/01/2019 02:04:47.166000,2.404040404040404,39.0,71.0
10/01/2019 02:06:47.192000,2.3585858585858586,40.0,70.0
10/01/2019 02:08:47.180000,3.0353535353535355,40.0,70.0
10/01/2019 02:12:47.198000,2.6818181818181817,40.0,70.0
10/01/2019 02:14:47.136000,2.717171717171717,40.0,70.0
10/01/2019 02:16:47.233000,2.823232323232323,40.0,70.0
10/01/2019 02:18:47.159000,2.7373737373737375,41.0,69.0
10/01/2019 02:20:47.142000,2.474747474747475,41.0,69.0
10/01/2019 02:22:47.209000,2.6515151515151514,41.0,69.0
10/01/2019 02:24:47.142000,2.9646464646464645,41.0,69.0
10/01/2019 02:26:47.163000,2.8636363636363638,41.0,69.0
10/01/2019 02:28:47.151000,2.9343434343434343,41.0,69.0
10/01/2019 02:30:47.189000,2.696969696969697,41.0,69.0
10/01/2019 02:32:47.168000,3.0808080808080804,41.0,69.0
10/01/2019 02:34:47.207000,2.6565656565656566,41.0,69.0
10/01/2019 02:36:47.207000,3.2676767676767677,41.0,69.0
10/01/2019 02:38:47.187000,2.994949494949495,42.0,68.0
10/01/2019 02:40:47.167000,3.0353535353535355,42.0,68.0
10/01/2019 02:42:47.216000,3.0505050505050506,42.0,68.0
10/01/2019 02:44:47.289000,3.2373737373737375,42.0,68.0
10/01/2019 02:46:47.205000,2.893939393939394,42.0,68.0
10/01/2019 02:48:47.228000,3.186868686868687,42.0,68.0
10/01/2019 02:50:47.230000,2.8585858585858586,42.0,68.0
10/01/2019 02:52:47.169000,2.666666666666667,42.0,68.0
10/01/2019 02:54:47.186000,2.6818181818181817,42.0,68.0
10/01/2019 02:56:47.616000,2.8434343434343434,42.0,68.0
10/01/2019 02:58:47.226000,2.8989898989898992,42.0,68.0
10/01/2019 03:00:47.281000,2.757575757575758,43.0,68.0
10/01/2019 03:02:47.217000,2.6565656565656566,43.0,68.0
10/01/2019 03:04:47.202000,2.7121212121212124,43.0,68.0
10/01/2019 03:06:47.196000,2.6565656565656566,43.0,68.0
10/01/2019 03:08:47.186000,2.772727272727273,43.0,68.0
10/01/2019 03:10:47.986000,2.5202020202020203,43.0,68.0
10/01/2019 03:12:47.211000,2.5757575757575757,43.0,67.0
10/01/2019 03:14:47.222000,2.7323232323232323,43.0,67.0
10/01/2019 03:16:47.213000,2.292929292929293,43.0,67.0
10/01/2019 03:18:47.317000,2.6565656565656566,44.0,67.0
10/01/2019 03:20:47.417000,2.601010101010101,44.0,67.0
10/01/2019 03:22:47.213000,2.3838383838383836,44.0,67.0
10/01/2019 03:24:47.222000,2.3838383838383836,44.0,67.0
10/01/2019 03:26:47.251000,2.2474747474747474,44.0,67.0
10/01/2019 03:28:47.338000,2.055555555555556,44.0,67.0
10/01/2019 03:30:47.276000,2.2222222222222223,44.0,67.0
10/01/2019 03:32:47.231000,2.1767676767676765,44.0,67.0
10/01/2019 03:34:47.225000,2.3838383838383836,44.0,67.0
10/01/2019 03:36:47.583000,2.429292929292929,44.0,67.0
10/01/2019 03:38:47.343000,2.131313131313131,44.0,67.0
10/01/2019 03:40:47.736000,2.1767676767676765,44.0,67.0
10/01/2019 03:42:47.225000,2.378787878787879,44.0,67.0
10/01/2019 03:44:47.253000,2.202020202020202,44.0,67.0
10/01/2019 03:46:47.223000,2.4545454545454546,44.0,67.0
10/01/2019 03:48:47.315000,2.419191919191919,45.0,67.0
10/01/2019 03:50:47.285000,2.1616161616161618,45.0,66.0
10/01/2019 03:52:47.267000,2.2828282828282824,45.0,66.0
10/01/2019 03:54:47.386000,2.4141414141414144,45.0,66.0
10/01/2019 03:58:47.271000,2.3585858585858586,45.0,66.0
10/01/2019 04:00:47.382000,2.9242424242424243,45.0,66.0
10/01/2019 04:02:47.517000,2.5454545454545454,45.0,66.0
10/01/2019 04:04:47.361000,2.297979797979798,45.0,66.0
10/01/2019 04:06:47.237000,2.429292929292929,45.0,66.0
10/01/2019 04:08:47.249000,2.3030303030303028,45.0,66.0
10/01/2019 04:10:47.377000,2.3888888888888893,45.0,66.0
10/01/2019 04:12:47.668000,2.4242424242424243,45.0,66.0
10/01/2019 04:14:48.830000,2.51010101010101,45.0,66.0
10/01/2019 04:16:49.067000,2.606060606060606,45.0,66.0
10/01/2019 04:18:47.309000,2.47979797979798,45.0,66.0
10/01/2019 04:20:47.336000,2.202020202020202,45.0,66.0
10/01/2019 04:22:47.727000,2.6262626262626263,45.0,66.0
10/01/2019 04:24:47.287000,2.9343434343434343,45.0,66.0
10/01/2019 04:26:47.467000,2.8181818181818183,45.0,67.0
10/01/2019 04:28:47.292000,2.7777777777777777,45.0,67.0
10/01/2019 04:30:47.388000,2.929292929292929,45.0,67.0
10/01/2019 04:32:47.377000,2.9646464646464645,45.0,66.0
10/01/2019 04:34:48.087000,3.0000000000000004,45.0,67.0
10/01/2019 04:36:47.278000,2.7676767676767677,45.0,66.0
10/01/2019 04:38:47.295000,2.8636363636363638,45.0,67.0
10/01/2019 04:40:47.453000,3.0000000000000004,45.0,66.0
10/01/2019 04:42:47.326000,3.383838383838384,45.0,67.0
10/01/2019 04:44:47.297000,2.9343434343434343,45.0,67.0
10/01/2019 04:46:47.394000,2.994949494949495,45.0,67.0
10/01/2019 04:48:47.346000,2.848484848484848,45.0,67.0
10/01/2019 04:50:47.285000,3.04040404040404,45.0,67.0
10/01/2019 04:52:47.392000,2.984848484848485,44.0,67.0
10/01/2019 04:54:47.315000,2.853535353535354,44.0,67.0
10/01/2019 04:56:51.945000,3.1818181818181817,44.0,67.0
10/01/2019 04:58:47.345000,2.853535353535354,44.0,67.0
10/01/2019 05:00:47.358000,2.702020202020202,44.0,67.0
10/01/2019 05:02:47.317000,2.8333333333333335,44.0,67.0
10/01/2019 05:04:47.352000,2.7373737373737375,44.0,67.0
10/01/2019 05:06:47.295000,2.9242424242424243,44.0,67.0
10/01/2019 05:08:47.395000,2.7373737373737375,44.0,67.0
10/01/2019 05:10:47.372000,2.8585858585858586,44.0,67.0
10/01/2019 05:12:48.372000,3.1464646464646466,44.0,67.0
10/01/2019 05:14:47.384000,3.0505050505050506,44.0,66.0
10/01/2019 05:16:47.388000,2.984848484848485,44.0,67.0
10/01/2019 05:18:48.008000,2.95959595959596,44.0,67.0
10/01/2019 05:20:47.361000,2.782828282828283,44.0,67.0
10/01/2019 05:22:47.348000,2.525252525252525,44.0,67.0
10/01/2019 05:24:47.355000,2.4494949494949494,44.0,67.0
10/01/2019 05:26:47.332000,2.782828282828283,44.0,67.0
10/01/2019 05:28:47.775000,2.7929292929292933,44.0,66.0
10/01/2019 05:30:47.875000,2.6212121212121215,44.0,66.0
10/01/2019 05:32:47.340000,2.7676767676767677,44.0,66.0
10/01/2019 05:34:47.357000,2.9646464646464645,44.0,66.0
10/01/2019 05:36:47.335000,2.782828282828283,44.0,66.0
10/01/2019 05:38:47.572000,2.666666666666667,44.0,66.0
10/01/2019 05:40:47.354000,2.5707070707070705,45.0,66.0
10/01/2019 05:42:47.347000,2.722222222222222,45.0,66.0
10/01/2019 05:44:47.403000,2.4898989898989896,45.0,66.0
10/01/2019 05:46:47.364000,2.8181818181818183,45.0,66.0
10/01/2019 05:48:47.404000,2.6363636363636362,45.0,66.0
10/01/2019 05:50:47.354000,2.909090909090909,45.0,66.0
10/01/2019 05:52:47.392000,2.7323232323232323,45.0,66.0
10/01/2019 05:54:47.406000,2.757575757575758,45.0,66.0
10/01/2019 05:56:47.369000,2.5202020202020203,45.0,66.0
10/01/2019 05:58:47.581000,3.015151515151515,46.0,66.0
10/01/2019 06:00:47.369000,3.151515151515152,46.0,66.0
10/01/2019 06:02:47.358000,2.9494949494949494,46.0,65.0
10/01/2019 06:04:48.133000,2.782828282828283,46.0,66.0
10/01/2019 06:06:47.378000,2.4090909090909087,46.0,66.0
10/01/2019 06:08:47.389000,2.585858585858586,46.0,66.0
10/01/2019 06:10:47.399000,2.6717171717171717,46.0,66.0
10/01/2019 06:14:47.421000,2.525252525252525,46.0,66.0
10/01/2019 06:16:47.810000,2.47979797979798,46.0,65.0
10/01/2019 06:18:47.425000,2.7373737373737375,46.0,65.0
10/01/2019 06:20:47.430000,2.722222222222222,46.0,65.0
10/01/2019 06:22:47.425000,2.5555555555555554,46.0,65.0
10/01/2019 06:24:47.411000,2.717171717171717,46.0,65.0
10/01/2019 06:26:47.412000,2.4393939393939394,46.0,65.0
10/01/2019 06:28:47.438000,2.4090909090909087,46.0,65.0
10/01/2019 06:30:47.417000,2.3737373737373737,46.0,65.0
10/01/2019 06:32:47.503000,3.0252525252525255,46.0,65.0
10/01/2019 06:34:47.452000,2.7676767676767677,46.0,65.0
10/01/2019 06:36:47.466000,2.393939393939394,46.0,65.0
10/01/2019 06:38:47.439000,2.8030303030303028,47.0,65.0
10/01/2019 06:40:47.438000,2.8434343434343434,47.0,65.0
10/01/2019 06:42:47.449000,2.7626262626262625,47.0,65.0
10/01/2019 06:44:47.801000,2.873737373737374,47.0,65.0
