InstrumentName, Wash Park West B,,
04/01/2018 02:13:30.226666,9.45,37.0,48.0
04/01/2018 02:17:30.656666,10.86,37.0,47.0
04/01/2018 02:20:10.220000,9.8,38.0,47.0
04/01/2018 02:22:50.273333,10.16,38.0,47.0
04/01/2018 02:25:30.213333,9.74,38.0,47.0
04/01/2018 02:29:30.146666,9.21,39.0,46.0
04/01/2018 02:32:10.146666,11.4,39.0,46.0
04/01/2018 02:34:50.246666,10.02,39.0,46.0
04/01/2018 02:37:30.193333,10.81,39.0,46.0
04/01/2018 02:41:30.156666,9.65,39.0,46.0
04/01/2018 02:44:10.170000,9.71,39.0,45.0
04/01/2018 02:46:50.160000,9.59,40.0,45.0
04/01/2018 02:49:30.150000,10.02,40.0,45.0
04/01/2018 02:53:30.200000,10.44,40.0,45.0
04/01/2018 02:56:10.170000,10.17,40.0,44.0
04/01/2018 02:58:50.180000,10.11,40.0,44.0
04/01/2018 03:01:30.173333,10.28,40.0,44.0
04/01/2018 03:05:30.176666,9.17,40.0,44.0
04/01/2018 03:08:11.146666,9.67,40.0,44.0
04/01/2018 03:10:50.173333,11.26,40.0,44.0
04/01/2018 03:13:30.166666,10.69,40.0,44.0
04/01/2018 03:17:30.233333,10.33,41.0,44.0
04/01/2018 03:20:10.180000,10.34,40.0,43.0
04/01/2018 03:22:50.186666,9.75,41.0,44.0
04/01/2018 03:25:30.336666,8.83,41.0,44.0
04/01/2018 03:29:30.220000,9.58,40.0,44.0
04/01/2018 03:32:10.200000,9.37,40.0,44.0
04/01/2018 03:34:50.243333,8.64,40.0,44.0
04/01/2018 03:37:30.203333,8.23,40.0,43.0
04/01/2018 03:41:30.193333,9.1,40.0,44.0
04/01/2018 03:44:10.250000,7.47,41.0,43.0
04/01/2018 03:46:50.200000,8.78,40.0,43.0
04/01/2018 03:49:30.653333,8.0,40.0,43.0
04/01/2018 03:53:30.206666,8.31,40.0,43.0
04/01/2018 03:56:10.233333,8.22,40.0,43.0
04/01/2018 03:58:50.196666,8.68,40.0,43.0
04/01/2018 04:01:30.193333,8.4,40.0,43.0
04/01/2018 04:05:30.206666,9.26,41.0,43.0
04/01/2018 04:08:10.263333,8.56,41.0,43.0
04/01/2018 04:10:50.253333,9.02,41.0,43.0
04/01/2018 04:13:30.260000,9.24,40.0,43.0
04/01/2018 04:17:30.253333,8.68,41.0,43.0
04/01/2018 04:20:10.236666,7.65,41.0,42.0
04/01/2018 04:22:50.343333,8.79,41.0,42.0
04/01/2018 04:25:30.600000,8.56,41.0,42.0
04/01/2018 04:29:30.216666,8.84,41.0,42.0
04/01/2018 04:32:10.253333,8.02,41.0,42.0
04/01/2018 04:34:50.430000,7.07,42.0,41.0
04/01/2018 04:37:30.690000,7.52,42.0,41.0
04/01/2018 04:41:30.250000,7.23,42.0,41.0
04/01/2018 04:44:10.240000,8.69,42.0,41.0
04/01/2018 04:46:50.226666,7.1,42.0,41.0
04/01/2018 04:49:30.233333,8.44,42.0,41.0
04/01/2018 04:53:30.233333,7.49,42.0,41.0
04/01/2018 04:56:10.223333,7.56,42.0,41.0
04/01/2018 04:58:50.280000,9.02,42.0,41.0
04/01/2018 05:01:30.270000,8.98,42.0,41.0
04/01/2018 05:05:30.246666,9.12,42.0,41.0
04/01/2018 05:08:10.303333,6.67,42.0,41.0
04/01/2018 05:10:50.333333,9.05,42.0,41.0
04/01/2018 05:13:30.310000,8.4,41.0,41.0
04/01/2018 05:17:30.250000,8.56,42.0,41.0
04/01/2018 05:20:10.286666,8.67,42.0,41.0
04/01/2018 05:22:50.306666,8.23,41.0,41.0
04/01/2018 05:25:30.303333,8.05,41.0,41.0
04/01/2018 05:29:30.283333,7.56,42.0,41.0
04/01/2018 05:32:10.303333,9.14,42.0,41.0
04/01/2018 05:34:50.336666,9.07,42.0,40.0
04/01/2018 05:37:30.430000,8.24,42.0,40.0
04/01/2018 05:41:30.326666,8.81,42.0,40.0
04/01/2018 05:44:10.290000,8.31,42.0,40.0
04/01/2018 05:46:50.273333,8.57,42.0,40.0
04/01/2018 05:49:30.266666,9.21,42.0,40.0
04/01/2018 05:53:30.370000,8.77,42.0,40.0
04/01/2018 05:56:10.286666,9.67,42.0,40.0
04/01/2018 05:58:50.730000,9.58,42.0,40.0
04/01/2018 06:01:30.286666,9.09,42.0,40.0
04/01/2018 06:05:30.410000,9.14,42.0,40.0
04/01/2018 06:08:10.270000,9.21,42.0,40.0
04/01/2018 06:10:50.266666,9.65,42.0,40.0
04/01/2018 06:13:30.270000,9.78,43.0,40.0
04/01/2018 06:17:30.316666,9.0,43.0,40.0
04/01/2018 06:20:10.326666,8.93,42.0,39.0
04/01/2018 06:22:50.343333,8.51,43.0,40.0
04/01/2018 06:25:30.326666,9.43,43.0,39.0
04/01/2018 06:29:30.390000,9.35,43.0,40.0
04/01/2018 06:32:10.463333,9.8,43.0,40.0
04/01/2018 06:34:50.380000,9.88,42.0,39.0
04/01/2018 06:37:30.300000,9.64,42.0,39.0
04/01/2018 06:41:30.320000,8.75,43.0,39.0
04/01/2018 06:44:10.430000,9.86,43.0,39.0
04/01/2018 06:46:50.376666,10.24,43.0,39.0
04/01/2018 06:49:30.580000,10.44,43.0,39.0
04/01/2018 06:53:30.326666,10.37,43.0,39.0
04/01/2018 06:56:10.566666,9.78,43.0,39.0
04/01/2018 06:58:50.466666,8.95,43.0,39.0
04/01/2018 07:01:30.313333,9.5,43.0,39.0
04/01/2018 07:05:30.470000,9.42,43.0,39.0
04/01/2018 07:08:10.313333,10.49,43.0,39.0
04/01/2018 07:10:50.530000,9.45,43.0,38.0
04/01/2018 07:13:30.540000,9.82,43.0,39.0
04/01/2018 07:17:30.386666,10.42,43.0,39.0
04/01/2018 07:20:10.550000,9.88,43.0,39.0
04/01/2018 07:22:50.333333,10.14,43.0,39.0
04/01/2018 07:25:30.486666,10.12,43.0,39.0
04/01/2018 07:29:30.513333,9.89,43.0,39.0
04/01/2018 07:32:10.423333,10.83,43.0,39.0
04/01/2018 07:34:50.576666,10.39,44.0,39.0
04/01/2018 07:37:30.373333,10.07,44.0,39.0
04/01/2018 07:41:30.386666,10.05,44.0,39.0
04/01/2018 07:44:10.400000,10.38,43.0,39.0
04/01/2018 07:46:50.403333,10.5,43.0,39.0
04/01/2018 07:49:30.366666,9.66,44.0,39.0
04/01/2018 07:53:30.366666,10.0,44.0,39.0
04/01/2018 07:56:10.340000,10.67,44.0,39.0
04/01/2018 07:58:50.350000,10.16,44.0,39.0
04/01/2018 08:01:30.506666,10.77,44.0,39.0
04/01/2018 08:05:30.640000,10.38,44.0,39.0
04/01/2018 08:08:10.373333,10.02,44.0,39.0
04/01/2018 08:10:50.433333,11.57,44.0,39.0
04/01/2018 08:13:30.356666,10.6,44.0,39.0
04/01/2018 08:17:30.516666,10.56,44.0,39.0
04/01/2018 08:20:10.700000,9.86,44.0,39.0
04/01/2018 08:22:50.483333,9.35,44.0,39.0
04/01/2018 08:25:30.380000,9.74,44.0,39.0
04/01/2018 08:29:30.356666,9.33,44.0,39.0
04/01/2018 08:32:10.420000,9.51,44.0,39.0
04/01/2018 08:34:50.353333,9.63,44.0,39.0
04/01/2018 08:37:30.480000,10.72,44.0,39.0
04/01/2018 08:41:30.386666,9.79,44.0,39.0
04/01/2018 08:44:10.426666,10.88,44.0,39.0
04/01/2018 08:46:50.486666,10.24,44.0,39.0
04/01/2018 08:49:30.633333,10.76,44.0,39.0
04/01/2018 08:53:30.540000,10.28,44.0,39.0
04/01/2018 08:56:10.410000,9.7,44.0,39.0
04/01/2018 08:58:50.406666,10.15,44.0,39.0
04/01/2018 09:01:30.450000,9.28,44.0,39.0
04/01/2018 09:04:27.560000,10.57,44.0,39.0
04/01/2018 09:08:27.596666,10.16,44.0,39.0
04/01/2018 09:11:07.590000,9.95,44.0,39.0
04/01/2018 09:13:47.580000,10.26,44.0,39.0
04/01/2018 09:16:27.526666,9.51,44.0,39.0
04/01/2018 09:20:27.683333,9.98,44.0,39.0
04/01/2018 09:23:07.850000,9.17,44.0,39.0
04/01/2018 09:25:47.590000,9.31,44.0,39.0
04/01/2018 09:28:27.600000,11.0,44.0,39.0
04/01/2018 09:32:42.726666,10.7,44.0,39.0
04/01/2018 09:35:07.546666,9.85,44.0,39.0
04/01/2018 09:37:47.590000,10.5,44.0,39.0
04/01/2018 09:40:27.570000,9.39,44.0,39.0
04/01/2018 09:44:27.596666,10.0,44.0,39.0
04/01/2018 09:47:07.603333,10.93,44.0,39.0
04/01/2018 09:49:47.686666,10.33,44.0,39.0
04/01/2018 09:52:27.603333,10.19,44.0,39.0
04/01/2018 09:56:27.613333,10.27,44.0,39.0
04/01/2018 09:59:07.920000,10.22,44.0,39.0
04/01/2018 10:01:47.626666,10.39,45.0,39.0
04/01/2018 10:04:27.603333,10.26,44.0,39.0
04/01/2018 10:08:27.723333,11.34,44.0,39.0
04/01/2018 10:11:07.590000,10.14,44.0,39.0
04/01/2018 10:13:47.616666,10.79,45.0,39.0
04/01/2018 10:16:27.576666,10.67,45.0,39.0
04/01/2018 10:20:27.590000,11.72,45.0,39.0
04/01/2018 10:23:07.590000,10.55,45.0,39.0
04/01/2018 10:25:47.600000,10.8,45.0,39.0
04/01/2018 10:28:27.626666,11.65,45.0,39.0
04/01/2018 10:32:27.603333,10.49,45.0,39.0
04/01/2018 10:35:07.610000,10.2,45.0,39.0
04/01/2018 10:37:47.596666,11.95,46.0,39.0
04/01/2018 10:40:27.646666,11.65,45.0,39.0
04/01/2018 10:44:27.583333,14.09,46.0,39.0
04/01/2018 10:47:07.593333,13.34,46.0,39.0
04/01/2018 10:49:47.610000,13.0,46.0,39.0
04/01/2018 10:52:27.643333,13.28,46.0,38.0
04/01/2018 10:56:27.876666,11.95,46.0,39.0
04/01/2018 10:59:07.646666,13.9,46.0,39.0
04/01/2018 11:01:47.696666,12.15,46.0,38.0
04/01/2018 11:04:27.626666,11.85,47.0,38.0
04/01/2018 11:08:27.610000,11.56,47.0,38.0
04/01/2018 11:11:07.623333,12.56,48.0,38.0
04/01/2018 11:13:47.643333,13.4,48.0,38.0
04/01/2018 11:16:27.603333,13.49,48.0,38.0
04/01/2018 11:20:27.650000,15.86,48.0,38.0
04/01/2018 11:23:07.603333,14.45,48.0,38.0
04/01/2018 11:25:47.620000,14.63,49.0,38.0
04/01/2018 11:28:27.636666,14.6,49.0,38.0
04/01/2018 11:32:27.626666,15.74,49.0,38.0
04/01/2018 11:35:07.630000,14.37,49.0,38.0
04/01/2018 11:37:47.653333,15.55,50.0,38.0
04/01/2018 11:40:27.690000,14.71,50.0,38.0
04/01/2018 11:44:27.743333,17.47,50.0,37.0
04/01/2018 11:47:07.630000,15.6,50.0,37.0
04/01/2018 11:49:47.736666,17.6,50.0,38.0
04/01/2018 11:52:27.640000,15.79,50.0,38.0
04/01/2018 11:56:27.626666,17.33,50.0,37.0
04/01/2018 11:59:07.640000,15.68,50.0,37.0
04/01/2018 12:01:47.680000,16.95,51.0,38.0
04/01/2018 12:04:27.726666,16.53,51.0,37.0
04/01/2018 12:08:27.713333,19.3,51.0,37.0
04/01/2018 12:11:07.633333,19.18,51.0,37.0
04/01/2018 12:13:47.690000,17.58,52.0,37.0
04/01/2018 12:16:27.710000,18.57,52.0,37.0
04/01/2018 12:20:27.883333,17.37,52.0,37.0
04/01/2018 12:23:07.760000,15.63,52.0,37.0
04/01/2018 12:25:47.756666,17.67,52.0,37.0
04/01/2018 12:28:27.670000,16.4,52.0,37.0
04/01/2018 12:32:27.813333,20.53,52.0,38.0
04/01/2018 12:35:07.720000,18.76,52.0,38.0
04/01/2018 12:37:47.663333,19.43,52.0,37.0
04/01/2018 12:40:27.653333,19.16,52.0,37.0
04/01/2018 12:44:27.690000,19.83,52.0,37.0
04/01/2018 12:47:07.673333,19.98,52.0,37.0
04/01/2018 12:49:47.686666,18.86,52.0,37.0
04/01/2018 12:52:27.666666,22.05,52.0,37.0
04/01/2018 12:56:27.716666,19.4,52.0,37.0
04/01/2018 12:59:07.670000,21.07,52.0,37.0
04/01/2018 13:01:47.756666,18.82,52.0,37.0
04/01/2018 13:04:27.703333,21.3,52.0,37.0
04/01/2018 13:08:27.676666,20.07,52.0,37.0
04/01/2018 13:11:07.680000,21.41,52.0,37.0
04/01/2018 13:13:47.706666,20.77,51.0,37.0
04/01/2018 13:16:27.840000,20.55,51.0,38.0
04/01/2018 13:20:27.693333,22.24,51.0,38.0
04/01/2018 13:23:07.676666,21.54,51.0,38.0
04/01/2018 13:25:47.696666,21.51,51.0,38.0
04/01/2018 13:28:27.683333,22.64,51.0,38.0
04/01/2018 13:32:27.733333,23.24,51.0,38.0
04/01/2018 13:35:07.746666,22.27,51.0,38.0
04/01/2018 13:37:47.766666,22.48,51.0,38.0
04/01/2018 13:40:27.740000,24.42,51.0,38.0
04/01/2018 13:44:27.736666,24.31,50.0,38.0
04/01/2018 13:47:07.746666,23.31,50.0,38.0
04/01/2018 13:49:47.876666,22.4,50.0,38.0
04/01/2018 13:52:27.833333,23.47,50.0,38.0
04/01/2018 13:56:27.876666,23.12,50.0,38.0
04/01/2018 13:59:07.706666,24.1,51.0,38.0
04/01/2018 14:01:47.740000,23.82,51.0,38.0
04/01/2018 14:04:27.730000,23.58,50.0,38.0
04/01/2018 14:08:27.746666,26.09,50.0,38.0
04/01/2018 14:11:07.766666,27.57,50.0,38.0
04/01/2018 14:13:47.810000,25.14,50.0,38.0
04/01/2018 14:16:27.750000,25.26,50.0,38.0
04/01/2018 14:20:27.716666,24.93,50.0,39.0
04/01/2018 14:23:07.756666,26.56,50.0,39.0
04/01/2018 14:25:47.723333,26.12,50.0,39.0
04/01/2018 14:28:28.426666,24.86,50.0,39.0
04/01/2018 14:32:27.803333,26.48,49.0,39.0
04/01/2018 14:35:07.890000,28.12,49.0,39.0
04/01/2018 14:37:47.746666,24.0,49.0,40.0
04/01/2018 14:40:27.726666,25.8,49.0,40.0
04/01/2018 14:44:27.773333,24.62,48.0,40.0
04/01/2018 14:47:07.770000,22.67,48.0,40.0
04/01/2018 14:49:47.766666,20.45,48.0,40.0
04/01/2018 14:52:27.766666,21.26,48.0,41.0
04/01/2018 14:56:27.750000,19.45,47.0,41.0
04/01/2018 14:59:07.843333,20.56,47.0,41.0
04/01/2018 15:01:47.786666,20.02,46.0,41.0
04/01/2018 15:04:27.756666,18.33,46.0,41.0
04/01/2018 15:08:27.836666,19.51,46.0,42.0
04/01/2018 15:11:07.850000,21.07,46.0,42.0
04/01/2018 15:13:47.760000,22.05,45.0,42.0
04/01/2018 15:16:27.866666,22.48,45.0,42.0
04/01/2018 15:20:27.776666,21.86,45.0,43.0
04/01/2018 15:23:07.846666,22.4,45.0,43.0
04/01/2018 15:25:48.046666,23.63,44.0,43.0
04/01/2018 15:28:27.776666,23.07,44.0,43.0
04/01/2018 15:32:27.836666,22.66,44.0,44.0
04/01/2018 15:35:07.846666,22.14,44.0,44.0
04/01/2018 15:37:47.796666,22.26,43.0,44.0
04/01/2018 15:40:27.850000,21.26,43.0,44.0
04/01/2018 15:44:27.770000,22.17,42.0,45.0
04/01/2018 15:47:07.800000,23.02,42.0,45.0
04/01/2018 15:49:47.793333,23.29,42.0,45.0
04/01/2018 15:52:27.800000,23.98,42.0,45.0
04/01/2018 15:56:27.933333,23.88,42.0,46.0
04/01/2018 15:59:07.856666,22.44,41.0,46.0
04/01/2018 16:01:47.916666,22.71,41.0,46.0
04/01/2018 16:04:27.880000,22.56,41.0,46.0
04/01/2018 16:08:27.793333,23.05,40.0,46.0
04/01/2018 16:11:07.793333,22.98,40.0,46.0
04/01/2018 16:13:47.796666,24.02,40.0,46.0
04/01/2018 16:16:27.833333,22.53,40.0,46.0
04/01/2018 16:20:27.816666,26.16,40.0,46.0
04/01/2018 16:23:07.900000,24.98,41.0,46.0
04/01/2018 16:25:47.796666,22.18,41.0,46.0
04/01/2018 16:28:27.876666,24.55,40.0,46.0
04/01/2018 16:32:27.880000,24.51,41.0,47.0
04/01/2018 16:35:07.820000,25.68,41.0,47.0
04/01/2018 16:37:47.980000,24.74,40.0,47.0
04/01/2018 16:40:27.803333,24.51,40.0,47.0
04/01/2018 16:44:27.923333,23.23,39.0,48.0
04/01/2018 16:47:07.830000,21.75,39.0,48.0
04/01/2018 16:49:47.920000,23.6,39.0,48.0
04/01/2018 16:52:27.833333,24.81,39.0,48.0
04/01/2018 16:56:28.050000,24.33,38.0,49.0
04/01/2018 16:59:07.893333,25.02,38.0,49.0
04/01/2018 17:01:47.923333,24.05,38.0,49.0
04/01/2018 17:04:27.903333,25.91,38.0,48.0
04/01/2018 17:08:27.866666,24.0,38.0,49.0
04/01/2018 17:11:07.970000,23.63,38.0,49.0
04/01/2018 17:13:47.833333,24.37,38.0,50.0
04/01/2018 17:16:27.933333,24.26,38.0,50.0
04/01/2018 17:20:27.903333,24.67,38.0,49.0
04/01/2018 17:23:08.043333,23.46,38.0,50.0
04/01/2018 17:25:47.886666,25.86,38.0,50.0
04/01/2018 17:28:27.946666,26.24,37.0,50.0
04/01/2018 17:32:27.920000,26.71,38.0,49.0
04/01/2018 17:35:07.876666,28.18,38.0,49.0
04/01/2018 17:37:47.850000,26.07,38.0,50.0
04/01/2018 17:40:27.860000,27.03,37.0,49.0
04/01/2018 17:44:27.900000,26.77,38.0,50.0
04/01/2018 17:47:07.856666,25.45,38.0,50.0
04/01/2018 17:49:48.503333,24.84,37.0,50.0
04/01/2018 17:52:27.863333,25.77,38.0,50.0
04/01/2018 17:56:27.883333,25.67,37.0,51.0
04/01/2018 17:59:07.853333,27.11,38.0,51.0
04/01/2018 18:01:48.016666,25.73,37.0,51.0
04/01/2018 18:04:27.980000,24.63,37.0,51.0
04/01/2018 18:08:28.023333,29.4,36.0,51.0
04/01/2018 18:11:09.546666,26.95,36.0,51.0
04/01/2018 18:13:47.860000,25.4,36.0,51.0
04/01/2018 18:16:27.896666,23.83,36.0,51.0
04/01/2018 18:20:27.980000,23.86,36.0,51.0
04/01/2018 18:23:07.906666,24.23,36.0,51.0
04/01/2018 18:25:47.913333,23.26,36.0,51.0
04/01/2018 18:28:27.890000,24.67,36.0,51.0
04/01/2018 18:32:27.983333,24.67,36.0,51.0
04/01/2018 18:35:07.890000,21.76,36.0,52.0
04/01/2018 18:37:47.880000,23.07,35.0,52.0
04/01/2018 18:40:27.976666,22.02,35.0,52.0
04/01/2018 18:44:27.900000,20.12,35.0,52.0
04/01/2018 18:47:07.923333,20.26,35.0,52.0
04/01/2018 18:49:47.913333,20.0,34.0,52.0
04/01/2018 18:52:27.930000,19.64,34.0,53.0
04/01/2018 18:56:27.980000,19.0,34.0,53.0
04/01/2018 18:59:07.913333,20.4,35.0,53.0
04/01/2018 19:01:47.933333,18.39,34.0,53.0
04/01/2018 19:04:27.893333,20.05,34.0,53.0
04/01/2018 19:08:28.026666,18.27,34.0,53.0
04/01/2018 19:11:08.713333,20.03,34.0,53.0
04/01/2018 19:13:47.953333,19.63,34.0,53.0
04/01/2018 19:16:27.906666,20.08,35.0,54.0
04/01/2018 19:20:27.970000,18.93,34.0,54.0
04/01/2018 19:23:07.940000,20.81,34.0,55.0
04/01/2018 19:25:48.363333,19.63,33.0,55.0
04/01/2018 19:28:28.476666,20.79,32.0,55.0
04/01/2018 19:32:28.473333,19.21,31.0,56.0
04/01/2018 19:35:07.920000,19.45,31.0,56.0
04/01/2018 19:37:48.423333,20.4,31.0,56.0
04/01/2018 19:40:27.956666,19.91,31.0,56.0
04/01/2018 19:44:27.916666,21.0,31.0,56.0
04/01/2018 19:47:08.430000,19.8,30.0,56.0
04/01/2018 19:49:47.976666,20.49,31.0,56.0
04/01/2018 19:52:28.073333,21.49,31.0,56.0
04/01/2018 19:56:27.946666,17.12,31.0,56.0
04/01/2018 19:59:07.973333,16.51,31.0,57.0
04/01/2018 20:01:48.526666,17.16,30.0,57.0
04/01/2018 20:04:27.933333,19.78,30.0,57.0
04/01/2018 20:08:27.953333,18.67,30.0,57.0
04/01/2018 20:11:08.096666,19.76,29.0,57.0
04/01/2018 20:13:47.950000,19.23,30.0,58.0
04/01/2018 20:16:27.986666,18.63,29.0,58.0
04/01/2018 20:20:28.380000,17.67,29.0,58.0
04/01/2018 20:23:07.983333,16.74,29.0,58.0
04/01/2018 20:25:47.970000,19.02,29.0,59.0
04/01/2018 20:28:27.960000,18.07,28.0,59.0
04/01/2018 20:32:27.950000,17.25,29.0,59.0
04/01/2018 20:35:07.976666,18.98,29.0,59.0
04/01/2018 20:37:47.956666,18.31,28.0,59.0
04/01/2018 20:40:27.966666,19.09,29.0,59.0
04/01/2018 20:44:28.313333,16.7,28.0,60.0
04/01/2018 20:47:07.980000,18.71,28.0,60.0
04/01/2018 20:49:48.003333,17.93,28.0,60.0
04/01/2018 20:52:28.136666,17.33,28.0,60.0
04/01/2018 20:56:28.000000,17.49,28.0,60.0
04/01/2018 20:59:08.023333,18.98,27.0,61.0
04/01/2018 21:01:48.310000,18.51,27.0,61.0
04/01/2018 21:04:27.976666,17.84,27.0,61.0
04/01/2018 21:08:28.006666,19.53,27.0,62.0
04/01/2018 21:11:08.033333,18.4,26.0,62.0
04/01/2018 21:13:48.083333,20.23,26.0,62.0
04/01/2018 21:16:28.463333,18.77,27.0,62.0
04/01/2018 21:20:27.990000,18.4,26.0,62.0
04/01/2018 21:23:08.073333,19.62,26.0,62.0
04/01/2018 21:25:48.046666,20.46,26.0,62.0
04/01/2018 21:28:28.006666,17.58,26.0,62.0
04/01/2018 21:32:28.083333,18.95,26.0,62.0
04/01/2018 21:35:08.043333,18.48,27.0,63.0
04/01/2018 21:37:48.093333,19.02,26.0,63.0
04/01/2018 21:40:28.036666,18.32,25.0,63.0
04/01/2018 21:44:28.050000,18.29,25.0,64.0
04/01/2018 21:47:08.060000,19.79,25.0,64.0
04/01/2018 21:49:48.013333,19.1,25.0,63.0
04/01/2018 21:52:28.010000,16.21,25.0,64.0
04/01/2018 21:56:28.090000,18.07,25.0,64.0
04/01/2018 21:59:08.016666,16.65,25.0,64.0
04/01/2018 22:01:48.020000,17.56,25.0,65.0
04/01/2018 22:04:28.030000,19.52,24.0,65.0
04/01/2018 22:08:28.070000,18.61,24.0,65.0
04/01/2018 22:11:08.060000,17.98,24.0,65.0
04/01/2018 22:13:48.023333,16.64,24.0,65.0
04/01/2018 22:16:28.110000,15.54,24.0,65.0
04/01/2018 22:20:28.023333,13.16,24.0,65.0
04/01/2018 22:23:08.160000,15.91,24.0,65.0
04/01/2018 22:25:48.026666,18.43,24.0,65.0
04/01/2018 22:28:28.040000,18.77,25.0,65.0
04/01/2018 22:32:28.033333,17.17,24.0,65.0
04/01/2018 22:35:08.086666,17.65,24.0,65.0
04/01/2018 22:37:48.043333,15.15,24.0,65.0
04/01/2018 22:40:28.200000,14.63,24.0,65.0
04/01/2018 22:44:28.156666,13.35,24.0,66.0
04/01/2018 22:47:08.096666,14.19,24.0,66.0
04/01/2018 22:49:48.593333,13.19,23.0,66.0
04/01/2018 22:52:28.093333,12.6,24.0,66.0
04/01/2018 22:56:28.106666,14.86,23.0,66.0
04/01/2018 22:59:08.046666,13.33,23.0,66.0
04/01/2018 23:01:48.080000,10.95,23.0,66.0
04/01/2018 23:04:28.103333,10.86,23.0,67.0
04/01/2018 23:08:29.046666,9.77,23.0,67.0
04/01/2018 23:11:08.050000,10.88,23.0,67.0
04/01/2018 23:13:48.170000,9.42,23.0,67.0
04/01/2018 23:16:28.146666,11.14,23.0,67.0
04/01/2018 23:20:28.066666,10.84,23.0,68.0
04/01/2018 23:23:08.146666,8.23,22.0,68.0
04/01/2018 23:25:48.076666,9.1,23.0,68.0
04/01/2018 23:28:28.970000,6.74,22.0,68.0
04/01/2018 23:32:28.090000,7.12,22.0,68.0
04/01/2018 23:35:08.286666,7.19,22.0,68.0
04/01/2018 23:37:48.646666,6.56,22.0,68.0
04/01/2018 23:40:28.176666,6.63,22.0,68.0
04/01/2018 23:44:28.120000,8.79,23.0,67.0
04/01/2018 23:47:08.083333,11.4,23.0,67.0
04/01/2018 23:49:48.326666,12.38,23.0,67.0
04/01/2018 23:52:28.116666,12.14,23.0,67.0
04/01/2018 23:56:28.143333,11.62,23.0,67.0
04/01/2018 23:59:08.086666,10.7,23.0,67.0
04/02/2018 00:01:48.103333,9.4,23.0,67.0
04/02/2018 00:04:28.136666,8.98,23.0,67.0
04/02/2018 00:08:28.273333,9.98,24.0,66.0
04/02/2018 00:11:08.123333,9.32,23.0,66.0
04/02/2018 00:13:48.096666,8.74,23.0,66.0
04/02/2018 00:16:28.160000,9.33,23.0,65.0
04/02/2018 00:20:28.113333,8.53,23.0,65.0
04/02/2018 00:23:08.106666,11.47,24.0,65.0
04/02/2018 00:25:48.303333,12.84,24.0,64.0
04/02/2018 00:28:28.110000,14.26,25.0,64.0
04/02/2018 00:32:28.233333,12.55,25.0,64.0
04/02/2018 00:35:08.113333,12.88,25.0,63.0
04/02/2018 00:37:48.110000,12.26,25.0,63.0
04/02/2018 00:40:28.200000,12.7,25.0,63.0
04/02/2018 00:44:28.156666,12.23,26.0,62.0
04/02/2018 00:47:08.143333,10.98,26.0,62.0
