InstrumentName, Thornton,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/03/2018 09:59:14.236666,28.1,27.0,43.0
04/03/2018 10:01:54.193333,28.83,26.0,42.0
04/03/2018 10:04:34.193333,28.68,26.0,42.0
04/03/2018 10:08:34.196666,29.81,26.0,41.0
04/03/2018 10:11:14.170000,30.55,26.0,41.0
04/03/2018 10:13:54.190000,30.6,25.0,41.0
04/03/2018 10:16:34.186666,32.0,25.0,41.0
04/03/2018 10:20:34.186666,31.07,25.0,41.0
04/03/2018 10:23:14.180000,29.07,25.0,41.0
04/03/2018 10:25:54.206666,29.4,25.0,41.0
04/03/2018 10:28:34.216666,28.73,25.0,41.0
04/03/2018 10:32:34.266666,29.43,25.0,41.0
04/03/2018 10:35:14.180000,28.49,25.0,41.0
04/03/2018 10:37:54.173333,29.17,24.0,41.0
04/03/2018 10:40:34.186666,31.1,24.0,41.0
04/03/2018 10:44:34.306666,30.15,24.0,41.0
04/03/2018 10:47:14.186666,31.2,24.0,41.0
04/03/2018 10:49:54.256666,30.33,24.0,41.0
04/03/2018 10:52:34.290000,30.82,23.0,41.0
04/03/2018 10:56:34.183333,29.95,23.0,41.0
04/03/2018 10:59:14.190000,29.03,23.0,41.0
04/03/2018 11:01:54.200000,30.59,23.0,41.0
04/03/2018 11:04:34.290000,32.59,23.0,41.0
04/03/2018 11:08:34.296666,30.39,22.0,40.0
04/03/2018 11:11:14.253333,31.46,22.0,40.0
04/03/2018 11:13:54.246666,32.4,22.0,40.0
04/03/2018 11:16:34.240000,30.0,22.0,40.0
04/03/2018 11:20:34.276666,33.95,22.0,39.0
04/03/2018 11:23:14.280000,30.2,22.0,39.0
04/03/2018 11:25:54.206666,31.95,22.0,39.0
04/03/2018 11:28:34.416666,29.76,22.0,39.0
04/03/2018 11:32:34.240000,29.35,22.0,39.0
04/03/2018 11:35:14.346666,31.02,22.0,39.0
04/03/2018 11:37:54.206666,29.8,22.0,39.0
04/03/2018 11:40:34.370000,30.83,22.0,39.0
04/03/2018 11:44:34.226666,32.6,22.0,39.0
04/03/2018 11:47:14.296666,30.5,22.0,39.0
04/03/2018 11:49:54.266666,28.95,22.0,39.0
04/03/2018 11:52:34.243333,29.85,22.0,39.0
04/03/2018 11:56:34.250000,29.35,22.0,39.0
04/03/2018 11:59:14.213333,30.5,22.0,39.0
04/03/2018 12:01:54.223333,29.22,21.0,39.0
04/03/2018 12:04:34.266666,30.57,21.0,39.0
04/03/2018 12:08:34.223333,30.68,21.0,39.0
04/03/2018 12:11:14.336666,30.05,22.0,40.0
04/03/2018 12:13:54.296666,31.1,22.0,38.0
04/03/2018 12:16:34.246666,31.22,23.0,38.0
04/03/2018 12:20:34.286666,28.6,22.0,38.0
04/03/2018 12:23:14.256666,28.29,22.0,39.0
04/03/2018 12:25:54.253333,28.0,21.0,39.0
04/03/2018 12:28:34.383333,31.5,21.0,38.0
04/03/2018 12:32:34.603333,29.8,21.0,38.0
04/03/2018 12:35:14.236666,28.75,21.0,37.0
04/03/2018 12:37:54.353333,31.57,21.0,37.0
04/03/2018 12:40:34.240000,30.5,21.0,38.0
04/03/2018 12:44:34.360000,31.15,20.0,38.0
04/03/2018 12:47:14.316666,28.48,20.0,38.0
04/03/2018 12:49:54.273333,29.51,20.0,38.0
04/03/2018 12:52:34.266666,31.1,21.0,36.0
04/03/2018 12:56:34.363333,28.68,23.0,36.0
04/03/2018 12:59:14.370000,30.34,24.0,36.0
04/03/2018 13:01:54.270000,27.9,24.0,36.0
04/03/2018 13:04:34.366666,28.88,24.0,36.0
04/03/2018 13:08:34.356666,29.65,24.0,36.0
04/03/2018 13:11:14.306666,28.19,24.0,37.0
04/03/2018 13:13:54.266666,31.37,24.0,36.0
04/03/2018 13:16:34.253333,28.87,24.0,36.0
04/03/2018 13:20:34.450000,30.68,24.0,37.0
04/03/2018 13:23:14.256666,30.0,24.0,37.0
04/03/2018 13:25:54.290000,28.5,25.0,36.0
04/03/2018 13:28:34.266666,30.0,25.0,36.0
04/03/2018 13:32:34.326666,30.0,25.0,38.0
04/03/2018 13:35:14.570000,30.95,25.0,38.0
04/03/2018 13:37:54.256666,32.65,25.0,36.0
04/03/2018 13:40:34.290000,30.78,25.0,36.0
04/03/2018 13:44:34.426666,29.86,25.0,38.0
04/03/2018 13:47:14.310000,29.85,25.0,39.0
04/03/2018 13:49:54.300000,31.6,25.0,39.0
04/03/2018 13:52:34.366666,29.66,24.0,39.0
04/03/2018 13:56:34.266666,30.29,22.0,40.0
04/03/2018 13:59:14.273333,29.65,21.0,40.0
04/03/2018 14:01:54.426666,29.27,21.0,40.0
04/03/2018 14:04:34.326666,29.9,21.0,39.0
04/03/2018 14:08:35.833333,28.7,21.0,39.0
04/03/2018 14:11:14.413333,28.3,21.0,39.0
04/03/2018 14:13:54.390000,27.9,21.0,39.0
04/03/2018 14:16:34.353333,28.15,21.0,39.0
04/03/2018 14:20:34.446666,30.0,22.0,40.0
04/03/2018 14:23:14.506666,28.46,21.0,40.0
04/03/2018 14:25:54.286666,28.44,20.0,41.0
04/03/2018 14:28:34.470000,29.37,19.0,39.0
04/03/2018 14:32:34.290000,30.38,24.0,36.0
04/03/2018 14:35:14.313333,28.8,25.0,37.0
04/03/2018 14:37:54.283333,30.87,25.0,38.0
04/03/2018 14:40:34.286666,29.8,25.0,37.0
04/03/2018 14:44:34.360000,29.32,24.0,37.0
04/03/2018 14:47:14.286666,28.52,24.0,37.0
04/03/2018 14:49:54.366666,27.74,24.0,36.0
04/03/2018 14:52:34.316666,29.85,24.0,37.0
04/03/2018 14:56:34.426666,30.8,23.0,36.0
04/03/2018 14:59:14.330000,33.61,23.0,37.0
04/03/2018 15:01:54.286666,28.75,23.0,37.0
04/03/2018 15:04:34.366666,29.37,23.0,37.0
04/03/2018 15:08:34.526666,29.05,23.0,38.0
04/03/2018 15:11:20.313333,30.15,22.0,37.0
04/03/2018 15:13:54.316666,31.1,22.0,38.0
04/03/2018 15:16:34.356666,32.05,23.0,38.0
04/03/2018 15:20:34.306666,28.98,22.0,38.0
04/03/2018 15:23:14.453333,29.54,22.0,38.0
04/03/2018 15:25:54.333333,29.5,22.0,40.0
04/03/2018 15:28:34.400000,30.0,22.0,39.0
04/03/2018 15:32:34.296666,29.57,22.0,41.0
04/03/2018 15:35:14.420000,27.3,22.0,41.0
04/03/2018 15:37:54.303333,27.75,21.0,41.0
04/03/2018 15:40:34.406666,29.52,20.0,40.0
04/03/2018 15:44:34.316666,28.95,24.0,40.0
04/03/2018 15:47:14.323333,30.3,25.0,42.0
04/03/2018 15:49:54.506666,29.37,25.0,42.0
04/03/2018 15:52:34.473333,29.05,24.0,43.0
04/03/2018 15:56:34.353333,27.95,23.0,42.0
04/03/2018 15:59:14.323333,27.85,22.0,43.0
04/03/2018 16:01:54.410000,29.3,20.0,43.0
04/03/2018 16:04:34.356666,26.88,17.0,43.0
04/03/2018 16:08:34.343333,28.15,15.0,43.0
04/03/2018 16:11:14.343333,28.62,14.0,43.0
04/03/2018 16:13:54.370000,28.1,14.0,43.0
04/03/2018 16:16:34.466666,29.41,14.0,43.0
04/03/2018 16:20:34.346666,30.7,13.0,43.0
04/03/2018 16:23:14.513333,30.25,13.0,43.0
04/03/2018 16:25:54.416666,27.41,13.0,43.0
04/03/2018 16:28:34.406666,27.56,12.0,43.0
04/03/2018 16:32:34.706666,29.17,12.0,43.0
04/03/2018 16:35:14.423333,30.62,12.0,43.0
04/03/2018 16:37:54.423333,30.8,12.0,44.0
04/03/2018 16:40:34.360000,28.36,12.0,44.0
04/03/2018 16:44:34.410000,28.95,12.0,44.0
04/03/2018 16:47:14.396666,27.62,12.0,44.0
04/03/2018 16:49:54.373333,30.24,12.0,44.0
04/03/2018 16:52:34.423333,28.5,11.0,44.0
04/03/2018 16:56:34.423333,30.05,12.0,44.0
04/03/2018 16:59:14.406666,30.05,12.0,43.0
04/03/2018 17:01:54.413333,29.9,12.0,44.0
04/03/2018 17:04:34.443333,29.9,11.0,45.0
04/03/2018 17:08:34.423333,27.85,12.0,44.0
04/03/2018 17:11:14.576666,28.65,11.0,43.0
04/03/2018 17:13:54.366666,27.45,12.0,43.0
04/03/2018 17:16:34.643333,29.52,12.0,43.0
04/03/2018 17:20:34.396666,27.51,12.0,44.0
04/03/2018 17:23:14.863333,28.0,12.0,45.0
04/03/2018 17:25:54.436666,28.5,11.0,45.0
04/03/2018 17:28:34.486666,28.59,11.0,44.0
04/03/2018 17:32:34.396666,28.73,11.0,44.0
04/03/2018 17:35:14.380000,27.67,11.0,44.0
04/03/2018 17:37:54.546666,28.2,11.0,45.0
04/03/2018 17:40:34.440000,28.21,11.0,44.0
04/03/2018 17:44:34.580000,27.5,11.0,45.0
04/03/2018 17:47:14.490000,28.8,11.0,44.0
04/03/2018 17:49:54.366666,29.26,11.0,44.0
04/03/2018 17:52:34.410000,29.1,11.0,44.0
04/03/2018 17:56:34.393333,26.93,11.0,45.0
04/03/2018 17:59:14.463333,28.05,11.0,46.0
04/03/2018 18:01:54.616666,28.24,11.0,45.0
04/03/2018 18:04:34.443333,29.1,11.0,45.0
04/03/2018 18:08:34.370000,27.22,11.0,45.0
04/03/2018 18:11:14.443333,29.46,11.0,45.0
04/03/2018 18:13:54.440000,28.15,11.0,45.0
04/03/2018 18:16:34.393333,26.65,11.0,46.0
04/03/2018 18:20:34.473333,27.51,11.0,46.0
04/03/2018 18:23:14.443333,28.19,11.0,46.0
04/03/2018 18:25:54.446666,29.0,11.0,45.0
04/03/2018 18:28:34.403333,28.05,11.0,46.0
04/03/2018 18:32:34.390000,28.62,11.0,46.0
04/03/2018 18:35:14.383333,27.76,11.0,46.0
04/03/2018 18:37:54.453333,28.3,11.0,46.0
04/03/2018 18:40:34.466666,28.2,11.0,48.0
04/03/2018 18:44:34.403333,29.27,11.0,47.0
04/03/2018 18:47:14.656666,28.5,11.0,48.0
04/03/2018 18:49:54.420000,29.45,10.0,48.0
04/03/2018 18:52:34.473333,29.4,10.0,49.0
04/03/2018 18:56:34.420000,30.19,10.0,50.0
04/03/2018 18:59:14.673333,30.65,10.0,48.0
04/03/2018 19:01:54.506666,30.78,10.0,48.0
04/03/2018 19:04:34.623333,30.59,10.0,49.0
04/03/2018 19:08:34.580000,27.79,10.0,48.0
04/03/2018 19:11:14.513333,30.29,10.0,47.0
04/03/2018 19:13:54.570000,27.61,10.0,49.0
04/03/2018 19:16:34.410000,27.44,11.0,51.0
04/03/2018 19:20:34.620000,28.1,10.0,50.0
04/03/2018 19:23:14.620000,27.45,10.0,52.0
04/03/2018 19:25:54.440000,28.48,10.0,49.0
04/03/2018 19:28:34.496666,29.0,10.0,50.0
04/03/2018 19:32:34.610000,27.52,10.0,51.0
04/03/2018 19:35:14.423333,27.37,10.0,50.0
04/03/2018 19:37:54.510000,27.85,10.0,50.0
04/03/2018 19:40:34.516666,29.27,10.0,51.0
04/03/2018 19:44:34.566666,30.2,10.0,53.0
04/03/2018 19:47:14.473333,27.9,10.0,55.0
04/03/2018 19:49:54.546666,28.2,10.0,52.0
04/03/2018 19:52:34.450000,27.95,10.0,50.0
04/03/2018 19:56:34.450000,28.77,10.0,50.0
04/03/2018 19:59:14.963333,28.38,10.0,52.0
04/03/2018 20:01:54.546666,29.85,10.0,50.0
04/03/2018 20:04:34.623333,28.75,10.0,50.0
04/03/2018 20:08:34.563333,29.0,10.0,52.0
04/03/2018 20:11:14.450000,28.3,10.0,55.0
04/03/2018 20:13:54.666666,27.35,11.0,57.0
04/03/2018 20:16:34.816666,28.6,9.0,55.0
04/03/2018 20:20:34.543333,28.33,10.0,57.0
04/03/2018 20:23:14.670000,28.9,9.0,58.0
04/03/2018 20:25:54.460000,29.37,9.0,56.0
04/03/2018 20:28:34.606666,27.41,9.0,56.0
04/03/2018 20:32:34.466666,28.0,9.0,54.0
04/03/2018 20:35:14.463333,28.98,10.0,54.0
04/03/2018 20:37:54.476666,29.12,9.0,53.0
04/03/2018 20:40:34.580000,27.85,11.0,57.0
04/03/2018 20:44:34.500000,30.4,10.0,58.0
04/03/2018 20:47:14.466666,28.92,9.0,54.0
04/03/2018 20:49:54.470000,27.37,9.0,56.0
04/03/2018 20:52:34.483333,27.66,10.0,60.0
04/03/2018 20:56:34.486666,27.45,9.0,55.0
04/03/2018 20:59:14.506666,27.8,9.0,55.0
04/03/2018 21:01:54.830000,27.95,9.0,59.0
04/03/2018 21:04:34.476666,27.8,10.0,62.0
04/03/2018 21:08:34.553333,27.9,8.0,63.0
04/03/2018 21:11:14.480000,25.57,8.0,65.0
04/03/2018 21:13:54.530000,26.5,7.0,63.0
04/03/2018 21:16:34.640000,26.95,7.0,63.0
04/03/2018 21:20:34.626666,27.45,7.0,63.0
04/03/2018 21:23:14.503333,27.0,7.0,64.0
04/03/2018 21:25:54.516666,25.76,8.0,65.0
04/03/2018 21:28:34.483333,27.22,7.0,65.0
04/03/2018 21:32:34.650000,26.57,7.0,66.0
04/03/2018 21:35:14.500000,26.05,7.0,66.0
04/03/2018 21:37:54.566666,26.74,7.0,67.0
04/03/2018 21:40:34.536666,26.43,7.0,67.0
04/03/2018 21:44:34.566666,27.4,7.0,66.0
04/03/2018 21:47:14.580000,26.2,7.0,67.0
04/03/2018 21:49:54.546666,28.93,7.0,67.0
04/03/2018 21:52:34.590000,25.95,6.0,68.0
04/03/2018 21:56:34.613333,25.12,6.0,66.0
04/03/2018 21:59:14.496666,28.11,6.0,66.0
04/03/2018 22:01:54.580000,29.0,6.0,66.0
04/03/2018 22:04:34.570000,28.7,6.0,62.0
04/03/2018 22:08:34.516666,26.95,6.0,66.0
04/03/2018 22:11:14.590000,25.8,6.0,67.0
04/03/2018 22:13:54.516666,26.26,6.0,68.0
04/03/2018 22:16:34.583333,28.34,6.0,68.0
04/03/2018 22:20:34.810000,27.54,6.0,62.0
04/03/2018 22:23:14.526666,27.57,7.0,58.0
04/03/2018 22:25:54.553333,26.7,7.0,58.0
04/03/2018 22:28:34.550000,27.3,7.0,61.0
04/03/2018 22:32:35.773333,26.29,7.0,66.0
04/03/2018 22:35:14.546666,27.64,7.0,68.0
04/03/2018 22:37:54.590000,25.8,6.0,68.0
04/03/2018 22:40:34.686666,26.62,6.0,69.0
04/03/2018 22:44:34.600000,26.0,6.0,65.0
04/03/2018 22:47:14.540000,27.37,6.0,65.0
04/03/2018 22:49:54.596666,24.15,6.0,67.0
04/03/2018 22:52:34.546666,26.68,7.0,61.0
04/03/2018 22:56:34.586666,26.62,7.0,61.0
04/03/2018 22:59:14.560000,29.6,7.0,57.0
04/03/2018 23:01:54.593333,28.0,7.0,58.0
04/03/2018 23:04:34.646666,28.85,7.0,59.0
04/03/2018 23:08:34.646666,27.71,7.0,58.0
04/03/2018 23:11:14.710000,28.34,7.0,60.0
04/03/2018 23:13:54.606666,27.67,7.0,64.0
04/03/2018 23:16:34.603333,27.8,6.0,65.0
04/03/2018 23:20:34.613333,25.55,8.0,58.0
04/03/2018 23:23:14.716666,26.0,9.0,56.0
04/03/2018 23:25:54.596666,26.68,9.0,56.0
04/03/2018 23:28:34.586666,29.03,9.0,58.0
04/03/2018 23:32:34.840000,26.2,9.0,56.0
04/03/2018 23:35:15.060000,27.5,9.0,55.0
04/03/2018 23:37:54.956666,28.6,10.0,55.0
04/03/2018 23:40:35.046666,30.34,10.0,56.0
04/03/2018 23:44:34.773333,31.52,10.0,55.0
04/03/2018 23:47:14.703333,31.76,9.0,54.0
04/03/2018 23:49:54.856666,30.2,9.0,54.0
04/03/2018 23:52:34.773333,26.39,9.0,55.0
04/03/2018 23:56:34.956666,31.85,9.0,56.0
04/03/2018 23:59:14.873333,32.55,9.0,56.0
04/04/2018 00:01:54.953333,29.14,10.0,59.0
04/04/2018 00:04:34.566666,28.2,9.0,56.0
04/04/2018 00:08:34.676666,27.35,9.0,57.0
04/04/2018 00:11:14.666666,28.7,9.0,60.0
04/04/2018 00:13:54.606666,27.22,9.0,61.0
04/04/2018 00:16:35.833333,28.52,9.0,59.0
04/04/2018 00:20:34.576666,27.85,9.0,57.0
04/04/2018 00:23:14.616666,29.1,9.0,58.0
04/04/2018 00:25:54.580000,28.9,9.0,61.0
04/04/2018 00:28:34.653333,25.95,9.0,59.0
04/04/2018 00:32:34.733333,29.5,10.0,60.0
04/04/2018 00:35:14.586666,27.67,10.0,60.0
04/04/2018 00:37:54.586666,25.85,10.0,61.0
04/04/2018 00:40:34.586666,26.59,10.0,61.0
04/04/2018 00:44:34.630000,26.2,10.0,61.0
04/04/2018 00:47:14.646666,27.14,10.0,60.0
04/04/2018 00:49:54.666666,27.95,10.0,60.0
04/04/2018 00:52:34.686666,26.4,10.0,59.0
04/04/2018 00:56:34.600000,26.76,10.0,59.0
04/04/2018 00:59:14.693333,25.55,10.0,59.0
04/04/2018 01:01:54.673333,29.35,10.0,59.0
04/04/2018 01:04:34.596666,27.66,10.0,58.0
04/04/2018 01:08:34.683333,27.15,11.0,58.0
04/04/2018 01:11:14.683333,26.34,11.0,57.0
04/04/2018 01:13:54.676666,25.56,11.0,56.0
04/04/2018 01:16:34.673333,25.85,11.0,56.0
04/04/2018 01:20:34.713333,29.07,11.0,55.0
04/04/2018 01:23:14.643333,29.1,12.0,55.0
04/04/2018 01:25:54.640000,29.81,12.0,55.0
04/04/2018 01:28:34.676666,33.51,12.0,55.0
04/04/2018 01:32:34.720000,27.6,12.0,54.0
04/04/2018 01:35:14.610000,28.14,12.0,54.0
04/04/2018 01:37:54.690000,27.25,12.0,54.0
04/04/2018 01:40:34.713333,27.05,12.0,53.0
04/04/2018 01:44:35.106666,29.5,13.0,53.0
04/04/2018 01:47:14.720000,26.67,13.0,53.0
04/04/2018 01:49:54.686666,28.49,13.0,53.0
04/04/2018 01:52:34.710000,27.9,14.0,52.0
04/04/2018 01:56:34.616666,27.4,14.0,52.0
04/04/2018 01:59:14.746666,27.1,14.0,52.0
04/04/2018 02:01:54.650000,28.39,14.0,52.0
04/04/2018 02:04:34.710000,27.85,14.0,51.0
04/04/2018 02:08:34.653333,28.7,14.0,51.0
04/04/2018 02:11:14.706666,28.39,14.0,51.0
04/04/2018 02:13:55.033333,28.95,14.0,51.0
04/04/2018 02:16:34.706666,31.14,15.0,50.0
04/04/2018 02:20:34.653333,27.9,15.0,50.0
04/04/2018 02:23:14.660000,31.85,14.0,50.0
04/04/2018 02:25:54.870000,29.81,14.0,50.0
04/04/2018 02:28:34.770000,28.55,14.0,50.0
04/04/2018 02:32:34.786666,28.87,15.0,50.0
04/04/2018 02:35:14.730000,28.75,15.0,50.0
04/04/2018 02:37:54.650000,29.62,15.0,50.0
04/04/2018 02:40:34.666666,30.05,15.0,49.0
04/04/2018 02:44:34.643333,28.43,15.0,49.0
04/04/2018 02:47:15.380000,29.7,15.0,49.0
04/04/2018 02:49:54.776666,28.35,15.0,49.0
04/04/2018 02:52:34.796666,29.32,15.0,49.0
04/04/2018 02:56:34.646666,30.6,15.0,49.0
04/04/2018 02:59:16.676666,30.05,15.0,49.0
04/04/2018 03:01:55.116666,28.55,15.0,49.0
04/04/2018 03:04:34.723333,29.18,16.0,48.0
04/04/2018 03:08:34.730000,28.53,16.0,48.0
04/04/2018 03:11:14.706666,29.62,17.0,48.0
04/04/2018 03:13:54.696666,28.29,16.0,47.0
04/04/2018 03:16:34.686666,28.35,17.0,48.0
04/04/2018 03:20:34.703333,30.48,17.0,47.0
04/04/2018 03:23:14.656666,31.4,17.0,47.0
04/04/2018 03:25:54.720000,28.95,17.0,47.0
04/04/2018 03:28:34.673333,29.32,17.0,47.0
04/04/2018 03:32:34.743333,28.52,17.0,46.0
04/04/2018 03:35:14.803333,29.1,17.0,47.0
04/04/2018 03:37:54.793333,29.0,17.0,46.0
04/04/2018 03:40:34.813333,28.93,17.0,46.0
04/04/2018 03:44:34.853333,28.25,17.0,46.0
04/04/2018 03:47:14.726666,29.17,17.0,46.0
04/04/2018 03:49:54.680000,29.41,17.0,46.0
04/04/2018 03:52:34.683333,29.47,17.0,46.0
04/04/2018 03:56:34.773333,30.0,17.0,46.0
04/04/2018 03:59:14.870000,28.41,17.0,46.0
04/04/2018 04:01:54.790000,29.22,17.0,46.0
04/04/2018 04:04:34.746666,30.0,17.0,47.0
04/04/2018 04:08:34.683333,27.75,17.0,46.0
04/04/2018 04:11:14.686666,28.15,17.0,46.0
04/04/2018 04:13:54.703333,28.46,18.0,46.0
04/04/2018 04:16:34.770000,29.76,17.0,46.0
04/04/2018 04:20:34.756666,30.8,17.0,46.0
04/04/2018 04:23:14.846666,29.4,17.0,46.0
04/04/2018 04:25:54.690000,28.0,17.0,46.0
04/04/2018 04:28:34.720000,30.5,17.0,46.0
04/04/2018 04:32:34.786666,29.38,17.0,46.0
04/04/2018 04:35:15.076666,29.32,17.0,46.0
04/04/2018 04:37:54.766666,28.0,17.0,46.0
04/04/2018 04:40:34.863333,28.52,17.0,46.0
04/04/2018 04:44:34.703333,27.32,17.0,45.0
04/04/2018 04:47:14.703333,28.72,17.0,44.0
04/04/2018 04:49:54.740000,28.9,18.0,45.0
04/04/2018 04:52:34.746666,28.19,18.0,45.0
04/04/2018 04:56:34.703333,29.51,18.0,45.0
04/04/2018 04:59:14.770000,28.59,18.0,45.0
04/04/2018 05:01:54.743333,28.44,18.0,45.0
04/04/2018 05:04:34.710000,29.59,19.0,45.0
04/04/2018 05:08:34.730000,30.0,18.0,45.0
04/04/2018 05:11:14.833333,29.46,18.0,45.0
04/04/2018 05:13:54.780000,27.1,19.0,45.0
04/04/2018 05:16:34.733333,29.23,19.0,45.0
04/04/2018 05:20:34.880000,28.49,18.0,45.0
04/04/2018 05:23:15.613333,28.25,18.0,45.0
04/04/2018 05:25:54.850000,28.68,18.0,44.0
04/04/2018 05:28:34.753333,28.05,18.0,45.0
04/04/2018 05:32:34.776666,28.2,18.0,45.0
04/04/2018 05:35:14.813333,27.61,19.0,45.0
04/04/2018 05:37:54.736666,28.7,19.0,45.0
04/04/2018 05:40:34.760000,26.67,19.0,45.0
04/04/2018 05:44:34.806666,28.2,20.0,45.0
04/04/2018 05:47:14.740000,28.98,20.0,44.0
04/04/2018 05:49:54.736666,27.52,20.0,44.0
04/04/2018 05:52:34.766666,30.51,20.0,45.0
04/04/2018 05:56:34.786666,27.95,21.0,45.0
04/04/2018 05:59:14.736666,29.37,21.0,44.0
04/04/2018 06:01:54.743333,27.4,21.0,44.0
04/04/2018 06:04:34.740000,28.93,21.0,44.0
04/04/2018 06:08:34.773333,28.49,21.0,44.0
04/04/2018 06:11:14.750000,27.79,21.0,45.0
04/04/2018 06:13:54.816666,28.45,21.0,45.0
04/04/2018 06:16:34.750000,29.3,21.0,45.0
04/04/2018 06:20:34.766666,29.05,21.0,45.0
04/04/2018 06:23:14.810000,28.45,21.0,45.0
04/04/2018 06:25:54.760000,27.23,21.0,45.0
04/04/2018 06:28:34.776666,28.15,21.0,45.0
04/04/2018 06:32:34.753333,31.4,21.0,45.0
04/04/2018 06:35:14.810000,29.9,21.0,46.0
04/04/2018 06:37:54.756666,26.95,21.0,46.0
04/04/2018 06:40:34.750000,28.7,21.0,45.0
04/04/2018 06:44:34.753333,29.7,21.0,45.0
04/04/2018 06:47:14.776666,28.54,21.0,45.0
04/04/2018 06:49:54.753333,27.33,22.0,45.0
04/04/2018 06:52:34.756666,26.6,22.0,45.0
04/04/2018 06:56:34.793333,28.68,22.0,44.0
04/04/2018 06:59:14.766666,29.2,22.0,45.0
04/04/2018 07:01:54.810000,29.95,22.0,45.0
04/04/2018 07:04:34.780000,28.9,22.0,46.0
04/04/2018 07:08:34.760000,28.49,23.0,46.0
04/04/2018 07:11:14.793333,29.37,23.0,45.0
04/04/2018 07:13:54.763333,29.44,23.0,44.0
04/04/2018 07:16:34.776666,28.73,23.0,45.0
04/04/2018 07:20:34.820000,29.95,23.0,45.0
04/04/2018 07:23:14.833333,28.68,23.0,45.0
04/04/2018 07:26:42.950000,30.44,23.0,45.0
04/04/2018 07:29:22.953333,28.24,23.0,45.0
04/04/2018 07:32:02.843333,28.0,23.0,45.0
04/04/2018 07:34:42.886666,28.4,24.0,45.0
04/04/2018 07:38:42.863333,27.69,24.0,45.0
04/04/2018 07:41:22.866666,28.1,23.0,45.0
04/04/2018 07:44:02.853333,29.6,24.0,45.0
04/04/2018 07:46:42.856666,29.41,24.0,45.0
04/04/2018 07:50:42.853333,28.68,24.0,45.0
04/04/2018 07:53:22.890000,28.5,24.0,45.0
04/04/2018 07:56:02.913333,28.95,24.0,44.0
04/04/2018 07:58:42.900000,31.22,24.0,44.0
04/04/2018 08:02:42.876666,30.43,24.0,45.0
04/04/2018 08:05:22.860000,28.75,24.0,44.0
04/04/2018 08:08:02.860000,27.3,24.0,44.0
04/04/2018 08:10:42.863333,29.05,24.0,44.0
04/04/2018 08:14:42.866666,31.07,23.0,43.0
04/04/2018 08:17:22.906666,32.44,25.0,40.0
04/04/2018 08:20:02.873333,26.78,25.0,40.0
04/04/2018 08:22:42.870000,29.05,26.0,40.0
04/04/2018 08:26:42.893333,28.05,24.0,41.0
04/04/2018 08:29:23.253333,28.05,24.0,42.0
04/04/2018 08:32:02.966666,27.66,24.0,42.0
04/04/2018 08:34:42.876666,29.33,25.0,40.0
04/04/2018 08:38:42.873333,27.71,25.0,40.0
04/04/2018 08:41:23.426666,27.05,25.0,41.0
04/04/2018 08:44:03.033333,27.61,25.0,41.0
04/04/2018 08:46:42.880000,28.63,25.0,42.0
04/04/2018 08:50:42.883333,30.9,25.0,41.0
04/04/2018 08:53:23.143333,30.0,26.0,41.0
04/04/2018 08:56:02.896666,27.32,26.0,41.0
04/04/2018 08:58:42.903333,28.15,27.0,40.0
04/04/2018 09:02:42.890000,30.93,27.0,40.0
04/04/2018 09:05:22.973333,29.33,27.0,40.0
04/04/2018 09:08:02.896666,28.75,27.0,39.0
04/04/2018 09:10:42.973333,29.03,28.0,39.0
04/04/2018 09:14:42.906666,29.49,29.0,38.0
04/04/2018 09:17:23.303333,29.67,30.0,38.0
04/04/2018 09:20:02.903333,30.24,30.0,38.0
04/04/2018 09:22:42.916666,30.65,31.0,38.0
04/04/2018 09:26:42.930000,29.17,31.0,38.0
04/04/2018 09:29:23.003333,30.83,32.0,36.0
04/04/2018 09:32:02.903333,29.32,32.0,37.0
04/04/2018 09:34:42.926666,30.95,33.0,34.0
04/04/2018 09:38:42.930000,30.81,33.0,35.0
04/04/2018 09:41:22.900000,31.05,34.0,35.0
04/04/2018 09:44:02.926666,32.05,33.0,34.0
04/04/2018 09:46:42.900000,29.56,33.0,35.0
04/04/2018 09:50:42.956666,31.02,34.0,34.0
04/04/2018 09:53:22.906666,30.68,34.0,34.0
04/04/2018 09:56:03.023333,29.17,34.0,35.0
04/04/2018 09:58:43.116666,30.35,33.0,35.0
04/04/2018 10:02:43.056666,28.05,33.0,36.0
04/04/2018 10:05:22.923333,27.76,33.0,36.0
04/04/2018 10:08:02.913333,28.43,32.0,34.0
04/04/2018 10:10:42.943333,29.26,34.0,33.0
04/04/2018 10:14:42.920000,30.3,34.0,35.0
04/04/2018 10:17:23.066666,33.28,33.0,35.0
04/04/2018 10:20:03.023333,29.12,33.0,35.0
04/04/2018 10:22:43.066666,27.67,33.0,36.0
04/04/2018 10:26:43.070000,31.22,32.0,35.0
04/04/2018 10:29:22.973333,29.9,33.0,34.0
04/04/2018 10:32:03.023333,28.2,34.0,34.0
04/04/2018 10:34:42.953333,31.07,34.0,34.0
04/04/2018 10:38:43.056666,31.46,34.0,35.0
04/04/2018 10:41:22.996666,28.71,34.0,34.0
04/04/2018 10:44:02.936666,30.0,33.0,34.0
04/04/2018 10:46:42.953333,30.55,34.0,34.0
