InstrumentName, La Casa NCORE,,,,
StartTime, 2018-04-01 00:00:00,,,,
EndTime, 2018-04-30 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
04/01/2018 00:00:00.000000,0.13757,4.090667,0.030983,11.228173,5.758333
04/01/2018 00:01:00.000000,0.144732,5.313359,0.02975,12.287741,5.0
04/01/2018 00:02:00.000000,0.141238,5.923186,0.029117,16.358978,5.333333
04/01/2018 00:03:00.000000,0.154504,6.907753,0.029,7.750606,5.55
04/01/2018 00:04:00.000000,0.139896,5.90835,0.0291,5.898492,5.2
04/01/2018 00:05:00.000000,0.131079,7.108502,0.028133,5.89909,5.2
04/01/2018 00:06:00.000000,0.141921,7.780523,0.028917,12.895084,6.075
04/01/2018 00:07:00.000000,0.141632,5.57637,0.029783,17.442527,6.675
04/01/2018 00:08:00.000000,0.131485,6.303062,0.02825,7.971004,5.216667
04/01/2018 00:09:00.000000,0.136337,9.761701,0.025867,5.98224,4.858333
04/01/2018 00:10:00.000000,0.134707,13.108772,0.024767,6.564422,5.208333
04/01/2018 00:11:00.000000,0.14023,9.673531,0.027417,6.098329,4.966667
04/01/2018 00:12:00.000000,0.13242,5.590306,0.02975,7.443604,5.283333
04/01/2018 00:13:00.000000,0.127715,4.696696,0.030283,16.663854,5.025
04/01/2018 00:14:00.000000,0.127227,4.367665,0.030967,19.165783,4.75
04/01/2018 00:15:00.000000,0.117335,4.043213,0.0306,7.182753,5.308333
04/01/2018 00:16:00.000000,0.131083,4.584533,0.0302,10.531501,5.766667
04/01/2018 00:17:00.000000,0.149154,7.12233,0.028433,13.158826,6.083333
04/01/2018 00:18:00.000000,0.159987,9.496425,0.027667,10.560316,5.658333
04/01/2018 00:19:00.000000,0.147134,6.107212,0.02975,7.70642,5.275
04/01/2018 00:20:00.000000,0.126062,4.071988,0.031,8.664246,5.508333
04/01/2018 00:21:00.000000,0.134557,3.923926,0.0304,6.139178,5.391667
04/01/2018 00:22:00.000000,0.126211,6.621384,0.02805,6.61905,5.758333
04/01/2018 00:23:00.000000,0.13716,10.366149,0.027167,6.363173,5.575
04/01/2018 00:24:00.000000,0.128628,8.998902,0.028933,6.334258,5.608333
04/01/2018 00:25:00.000000,0.132884,8.998902,0.02775,9.20704,6.775
04/01/2018 00:26:00.000000,0.1529,8.816028,0.026933,11.021657,7.541667
04/01/2018 00:27:00.000000,0.146098,7.371212,0.028783,7.359455,6.066667
04/01/2018 00:28:00.000000,0.126637,5.659389,0.02905,13.31847,5.858333
