InstrumentName, Melody-Catalpa,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/01/2018 00:01:32.473333,19.95,39.0,52.0
04/01/2018 00:05:32.513333,14.85,40.0,51.0
04/01/2018 00:08:12.550000,12.05,40.0,51.0
04/01/2018 00:10:52.736666,9.67,40.0,51.0
04/01/2018 00:13:32.536666,10.19,40.0,51.0
04/01/2018 00:17:32.526666,10.73,40.0,51.0
04/01/2018 00:20:12.543333,9.63,40.0,51.0
04/01/2018 00:22:52.516666,9.67,40.0,51.0
04/01/2018 00:25:32.630000,9.88,40.0,50.0
04/01/2018 00:29:32.536666,10.3,40.0,51.0
04/01/2018 00:32:12.503333,10.05,40.0,51.0
04/01/2018 00:34:52.526666,10.48,41.0,51.0
04/01/2018 00:37:42.546666,11.09,40.0,50.0
04/01/2018 00:41:42.516666,9.49,41.0,50.0
04/01/2018 00:44:22.640000,9.83,40.0,50.0
04/01/2018 00:47:02.576666,9.9,40.0,50.0
04/01/2018 00:49:43.236666,10.6,40.0,49.0
04/01/2018 00:53:42.763333,10.23,41.0,49.0
04/01/2018 00:56:23.263333,10.32,41.0,48.0
04/01/2018 00:59:02.836666,10.34,41.0,48.0
04/01/2018 01:01:42.636666,10.23,42.0,48.0
04/01/2018 01:05:42.616666,10.17,42.0,48.0
04/01/2018 01:08:22.546666,9.85,42.0,47.0
04/01/2018 01:11:02.563333,10.81,42.0,48.0
04/01/2018 01:13:42.526666,10.9,42.0,48.0
04/01/2018 01:17:42.586666,10.22,42.0,47.0
04/01/2018 01:20:22.540000,10.55,42.0,47.0
04/01/2018 01:23:02.896666,10.74,42.0,47.0
04/01/2018 01:25:42.536666,9.1,42.0,47.0
04/01/2018 01:29:42.576666,10.54,42.0,47.0
04/01/2018 01:32:22.550000,11.73,43.0,46.0
04/01/2018 01:35:02.663333,10.0,43.0,46.0
04/01/2018 01:37:42.550000,10.62,42.0,47.0
04/01/2018 01:41:42.706666,10.0,43.0,46.0
04/01/2018 01:44:22.553333,12.0,43.0,46.0
04/01/2018 01:47:03.043333,10.88,43.0,46.0
04/01/2018 01:49:43.276666,10.02,43.0,46.0
04/01/2018 01:53:42.733333,10.88,43.0,45.0
04/01/2018 01:56:22.596666,9.34,43.0,45.0
04/01/2018 01:59:02.610000,11.63,43.0,46.0
04/01/2018 02:01:42.720000,10.83,43.0,45.0
04/01/2018 02:05:42.650000,10.78,43.0,45.0
04/01/2018 02:08:22.713333,10.37,43.0,45.0
