InstrumentName, I-25 Globeville,
StartTime, 2018-04-01 00:00:00,
EndTime, 2018-04-30 23:59:59,
Date,Nitrogen dioxide,PM2.5 Total Atmospheric
04/01/2018 00:00:00.000000,2.233333,5.123529
04/01/2018 00:01:00.000000,2.2,5.270588
04/01/2018 00:02:00.000000,2.2,5.547059
04/01/2018 00:03:00.000000,2.116667,5.558824
04/01/2018 00:04:00.000000,2.1,5.052941
04/01/2018 00:05:00.000000,2.15,4.923529
04/01/2018 00:06:00.000000,2.233333,5.070588
04/01/2018 00:07:00.000000,2.2,5.205882
04/01/2018 00:08:00.000000,2.1,4.805882
04/01/2018 00:09:00.000000,2.083333,4.666667
04/01/2018 00:10:00.000000,2.1,4.854545
04/01/2018 00:11:00.000000,2.116667,4.6
04/01/2018 00:12:00.000000,2.0,4.835294
04/01/2018 00:13:00.000000,2.1,5.433333
04/01/2018 00:14:00.000000,2.233333,5.144444
04/01/2018 00:15:00.000000,2.216667,5.36875
04/01/2018 00:16:00.000000,2.216667,4.964706
04/01/2018 00:17:00.000000,2.266667,5.566667
04/01/2018 00:18:00.000000,2.4,5.9
04/01/2018 00:19:00.000000,2.35,5.66
04/01/2018 00:20:00.000000,2.2,5.0
04/01/2018 00:21:00.000000,2.183333,4.9
04/01/2018 00:22:00.000000,2.15,5.233333
04/01/2018 00:23:00.000000,2.083333,5.375
04/01/2018 00:24:00.000000,1.916667,5.0
04/01/2018 00:25:00.000000,2.033333,5.02
04/01/2018 00:26:00.000000,2.166667,5.083333
04/01/2018 00:27:00.000000,2.333333,5.023529
04/01/2018 00:28:00.000000,2.516667,5.081818
04/01/2018 00:29:00.000000,2.666667,4.9
04/01/2018 00:30:00.000000,2.75,4.892308
04/01/2018 00:31:00.000000,2.766667,4.74
04/01/2018 00:32:00.000000,2.733333,4.588889
04/01/2018 00:33:00.000000,2.7,5.205882
04/01/2018 00:34:00.000000,2.6,4.876471
04/01/2018 00:35:00.000000,2.55,4.826667
04/01/2018 00:36:00.000000,2.583333,4.98125
04/01/2018 00:37:00.000000,2.483333,4.866667
04/01/2018 00:38:00.000000,2.3,4.7
04/01/2018 00:39:00.000000,2.183333,4.75
04/01/2018 00:40:00.000000,2.116667,4.905882
04/01/2018 00:41:00.000000,2.066667,4.670588
04/01/2018 00:42:00.000000,2.1,4.85
04/01/2018 00:43:00.000000,2.166667,4.85
04/01/2018 00:44:00.000000,2.8,5.229412
04/01/2018 00:45:00.000000,2.916667,4.882353
04/01/2018 00:46:00.000000,3.1,4.782353
04/01/2018 00:47:00.000000,3.75,5.806667
