InstrumentName, Melody-Catalpa B,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/01/2018 00:02:02.540000,15.98,39.0,51.0
04/01/2018 00:04:42.456666,11.91,40.0,51.0
04/01/2018 00:08:42.466666,12.1,40.0,51.0
04/01/2018 00:11:23.090000,10.2,40.0,51.0
04/01/2018 00:14:03.076666,9.88,40.0,51.0
04/01/2018 00:16:42.476666,11.07,40.0,51.0
04/01/2018 00:20:42.463333,11.09,40.0,51.0
04/01/2018 00:23:22.513333,8.93,40.0,51.0
04/01/2018 00:26:03.220000,9.88,40.0,51.0
04/01/2018 00:28:42.476666,10.48,40.0,51.0
04/01/2018 00:32:42.476666,10.9,40.0,51.0
04/01/2018 00:35:22.556666,10.41,41.0,50.0
04/01/2018 00:38:12.483333,10.26,40.0,50.0
04/01/2018 00:40:52.490000,11.18,41.0,50.0
04/01/2018 00:43:32.546666,10.84,40.0,50.0
04/01/2018 00:47:32.523333,10.45,40.0,50.0
04/01/2018 00:50:13.183333,10.67,41.0,49.0
04/01/2018 00:52:52.840000,10.7,41.0,49.0
04/01/2018 00:55:32.586666,9.7,41.0,49.0
04/01/2018 00:59:33.276666,9.56,42.0,48.0
04/01/2018 01:02:12.543333,10.1,42.0,48.0
04/01/2018 01:04:52.523333,9.67,42.0,48.0
04/01/2018 01:07:32.510000,10.05,42.0,48.0
04/01/2018 01:11:32.596666,9.79,42.0,48.0
04/01/2018 01:14:13.080000,10.1,42.0,47.0
04/01/2018 01:16:52.513333,9.82,42.0,47.0
04/01/2018 01:19:32.516666,11.9,42.0,47.0
04/01/2018 01:23:33.070000,10.21,42.0,47.0
04/01/2018 01:26:12.523333,10.14,42.0,47.0
04/01/2018 01:28:52.583333,9.81,42.0,47.0
04/01/2018 01:31:32.533333,9.84,42.0,46.0
04/01/2018 01:35:32.536666,11.14,43.0,47.0
04/01/2018 01:38:12.540000,9.14,42.0,46.0
04/01/2018 01:40:52.536666,10.05,43.0,46.0
04/01/2018 01:43:32.710000,11.26,43.0,46.0
04/01/2018 01:47:32.556666,9.47,43.0,46.0
04/01/2018 01:50:12.613333,11.21,43.0,46.0
04/01/2018 01:52:52.560000,9.98,43.0,46.0
04/01/2018 01:55:32.596666,9.46,43.0,46.0
04/01/2018 01:59:32.580000,10.3,43.0,46.0
04/01/2018 02:02:12.553333,11.33,43.0,45.0
04/01/2018 02:04:52.563333,10.91,43.0,46.0
04/01/2018 02:07:32.586666,12.07,43.0,46.0
