InstrumentName, Swansea (DEH),,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/09/2018 09:49:56.970000,0.79,60.0,48.0
04/09/2018 09:52:37.080000,0.63,60.0,48.0
04/09/2018 09:56:37.090000,0.39,60.0,48.0
04/09/2018 09:59:17.753333,0.5,60.0,48.0
04/09/2018 10:01:57.540000,0.49,59.0,48.0
04/09/2018 10:04:49.870000,0.55,59.0,48.0
04/09/2018 10:08:37.403333,0.33,59.0,46.0
04/09/2018 10:11:17.356666,0.26,61.0,47.0
04/09/2018 10:13:57.120000,0.73,61.0,47.0
04/09/2018 10:16:37.043333,1.41,60.0,48.0
04/09/2018 10:20:37.480000,0.61,59.0,48.0
04/09/2018 10:23:17.206666,0.53,60.0,47.0
04/09/2018 10:25:57.220000,0.77,60.0,46.0
04/09/2018 10:28:36.983333,0.63,61.0,47.0
04/09/2018 10:32:37.053333,0.61,61.0,47.0
04/09/2018 10:35:16.906666,0.26,61.0,47.0
04/09/2018 10:37:57.083333,0.47,60.0,48.0
04/09/2018 10:40:37.003333,0.32,60.0,48.0
04/09/2018 10:44:37.086666,0.44,60.0,48.0
04/09/2018 10:47:17.393333,0.13,60.0,47.0
04/09/2018 10:49:57.253333,1.0,60.0,46.0
04/09/2018 10:52:37.353333,0.9,61.0,47.0
04/09/2018 10:56:37.126666,0.76,61.0,47.0
04/09/2018 10:59:17.273333,0.74,61.0,47.0
04/09/2018 11:01:57.146666,1.33,61.0,47.0
04/09/2018 11:04:37.060000,0.87,61.0,46.0
04/09/2018 11:07:17.350000,1.0,61.0,47.0
04/09/2018 11:09:57.066666,0.72,61.0,47.0
04/09/2018 11:13:57.180000,1.22,61.0,47.0
04/09/2018 11:16:37.246666,1.2,60.0,47.0
04/09/2018 11:19:17.233333,1.0,60.0,47.0
04/09/2018 11:23:17.046666,0.93,60.0,47.0
04/09/2018 11:25:57.016666,0.37,60.0,46.0
04/09/2018 11:28:37.136666,0.92,61.0,46.0
04/09/2018 11:31:17.280000,1.26,62.0,46.0
04/09/2018 11:35:17.610000,1.0,62.0,46.0
04/09/2018 11:37:57.256666,1.0,62.0,46.0
04/09/2018 11:40:37.650000,1.18,63.0,46.0
04/09/2018 11:43:17.606666,1.44,62.0,45.0
04/09/2018 11:47:17.393333,1.41,63.0,45.0
04/09/2018 11:49:57.663333,1.51,63.0,45.0
04/09/2018 11:52:37.090000,2.26,64.0,44.0
04/09/2018 11:55:17.456666,2.47,64.0,44.0
04/09/2018 11:59:17.240000,2.79,65.0,44.0
04/09/2018 12:01:57.640000,2.34,65.0,43.0
04/09/2018 12:04:37.403333,2.49,66.0,44.0
04/09/2018 12:07:17.370000,2.55,67.0,44.0
04/09/2018 12:11:16.940000,2.72,66.0,45.0
04/09/2018 12:13:57.096666,3.34,66.0,43.0
04/09/2018 12:16:37.046666,3.32,67.0,44.0
04/09/2018 12:19:17.236666,3.58,67.0,44.0
04/09/2018 12:23:17.430000,3.19,68.0,43.0
04/09/2018 12:25:57.010000,3.18,68.0,43.0
04/09/2018 12:28:37.560000,2.74,69.0,43.0
04/09/2018 12:32:37.146666,3.18,68.0,43.0
04/09/2018 12:35:17.313333,3.23,69.0,43.0
04/09/2018 12:37:57.296666,3.62,68.0,43.0
04/09/2018 12:40:37.413333,3.87,68.0,44.0
04/09/2018 12:43:16.990000,4.26,68.0,44.0
04/09/2018 12:49:35.020000,4.55,68.0,44.0
04/09/2018 12:53:35.250000,3.7,67.0,43.0
04/09/2018 12:56:14.833333,2.39,67.0,43.0
04/09/2018 12:58:54.940000,2.26,67.0,44.0
04/09/2018 13:01:34.690000,3.42,67.0,44.0
04/09/2018 13:05:34.926666,3.49,67.0,43.0
04/09/2018 13:08:15.423333,4.34,69.0,43.0
04/09/2018 13:10:55.033333,3.08,70.0,42.0
04/09/2018 13:13:35.323333,2.76,70.0,42.0
04/09/2018 13:17:35.283333,2.26,71.0,42.0
04/09/2018 13:20:15.250000,3.16,72.0,42.0
04/09/2018 13:22:54.773333,2.73,72.0,41.0
04/09/2018 13:25:35.276666,2.54,73.0,41.0
04/09/2018 13:29:34.680000,2.49,73.0,41.0
04/09/2018 13:32:15.073333,2.45,74.0,41.0
04/09/2018 13:34:54.780000,1.42,75.0,41.0
04/09/2018 13:37:34.730000,1.51,74.0,40.0
04/09/2018 13:41:35.170000,2.24,75.0,39.0
04/09/2018 13:44:14.956666,0.71,75.0,39.0
04/09/2018 13:46:55.280000,1.26,75.0,39.0
04/09/2018 13:49:34.810000,1.03,75.0,40.0
04/09/2018 13:53:34.850000,0.85,75.0,40.0
04/09/2018 13:56:14.793333,0.27,75.0,39.0
04/09/2018 13:58:54.960000,0.18,76.0,39.0
04/09/2018 14:01:34.816666,0.72,76.0,40.0
04/09/2018 14:04:14.860000,0.15,76.0,38.0
04/09/2018 14:08:15.283333,0.63,78.0,38.0
04/09/2018 14:10:55.246666,0.36,78.0,38.0
04/09/2018 14:13:34.980000,0.95,78.0,38.0
04/09/2018 14:17:35.336666,1.42,79.0,38.0
04/09/2018 14:20:14.640000,1.27,79.0,38.0
04/09/2018 14:22:54.710000,0.98,79.0,39.0
04/09/2018 14:25:34.670000,0.59,78.0,38.0
04/09/2018 14:28:14.730000,1.08,78.0,39.0
04/09/2018 14:30:54.656666,0.76,78.0,40.0
04/09/2018 14:34:54.630000,0.74,77.0,41.0
04/09/2018 14:37:34.740000,0.17,76.0,42.0
04/09/2018 14:40:14.640000,0.15,75.0,42.0
04/09/2018 14:44:14.850000,1.51,73.0,42.0
04/09/2018 14:46:55.286666,4.08,72.0,43.0
04/09/2018 14:49:34.810000,2.51,71.0,43.0
04/09/2018 14:52:14.773333,1.95,70.0,44.0
04/09/2018 14:56:15.086666,2.6,70.0,44.0
04/09/2018 14:58:55.190000,2.15,69.0,45.0
04/09/2018 15:01:35.330000,3.24,68.0,46.0
04/09/2018 15:04:14.853333,3.65,68.0,46.0
04/09/2018 15:08:14.760000,3.05,66.0,47.0
04/09/2018 15:10:54.633333,2.63,65.0,47.0
04/09/2018 15:13:34.810000,1.87,65.0,48.0
04/09/2018 15:16:14.823333,1.37,64.0,47.0
04/09/2018 15:20:14.750000,1.31,64.0,48.0
04/09/2018 15:22:55.083333,0.95,63.0,48.0
04/09/2018 15:25:34.860000,0.5,62.0,48.0
04/09/2018 15:29:34.623333,0.15,60.0,49.0
04/09/2018 15:32:14.816666,1.15,60.0,48.0
04/09/2018 15:34:54.670000,0.49,60.0,48.0
04/09/2018 15:37:35.130000,0.12,58.0,47.0
04/09/2018 15:40:14.846666,0.46,61.0,47.0
04/09/2018 15:44:15.186666,0.63,59.0,48.0
04/09/2018 15:46:54.946666,1.0,59.0,49.0
04/09/2018 15:49:35.060000,1.08,58.0,50.0
04/09/2018 15:53:35.046666,4.68,55.0,52.0
04/09/2018 15:56:15.300000,1.54,53.0,51.0
04/09/2018 15:58:55.506666,1.52,52.0,54.0
04/09/2018 16:01:34.950000,5.51,51.0,51.0
04/09/2018 16:05:34.596666,4.21,50.0,52.0
04/09/2018 16:08:14.653333,3.75,49.0,52.0
04/09/2018 16:10:54.706666,3.46,50.0,53.0
04/09/2018 16:13:34.676666,2.56,47.0,53.0
04/09/2018 16:17:34.800000,2.97,49.0,52.0
04/09/2018 16:20:14.640000,3.08,50.0,53.0
04/09/2018 16:22:54.636666,2.49,49.0,55.0
04/09/2018 16:25:34.676666,2.73,47.0,55.0
04/09/2018 16:29:34.780000,2.75,45.0,57.0
04/09/2018 16:32:14.990000,3.16,44.0,58.0
04/09/2018 16:34:55.246666,2.92,43.0,57.0
04/09/2018 16:37:34.780000,2.97,44.0,56.0
04/09/2018 16:41:34.980000,3.15,43.0,53.0
04/09/2018 16:44:14.736666,1.79,44.0,53.0
04/09/2018 16:46:54.906666,2.67,45.0,52.0
04/09/2018 16:49:35.316666,2.34,45.0,51.0
04/09/2018 16:53:34.883333,2.59,47.0,53.0
04/09/2018 16:56:15.203333,2.84,46.0,55.0
04/09/2018 16:58:55.046666,2.21,42.0,54.0
04/09/2018 17:01:35.056666,0.75,43.0,56.0
04/09/2018 17:05:34.946666,0.74,40.0,60.0
04/09/2018 17:08:14.973333,0.45,39.0,60.0
04/09/2018 17:10:54.870000,1.21,36.0,59.0
04/09/2018 17:13:34.976666,0.03,36.0,60.0
04/09/2018 17:17:35.250000,1.42,36.0,60.0
04/09/2018 17:20:15.186666,0.83,34.0,61.0
04/09/2018 17:22:54.850000,1.15,37.0,58.0
04/09/2018 17:25:35.266666,0.83,36.0,61.0
04/09/2018 17:29:34.900000,0.82,34.0,60.0
04/09/2018 17:32:15.063333,0.56,34.0,64.0
04/09/2018 17:34:54.990000,0.47,32.0,64.0
04/09/2018 17:37:35.393333,1.97,31.0,64.0
04/09/2018 17:41:35.546666,1.0,35.0,60.0
04/09/2018 17:44:14.910000,1.31,34.0,61.0
04/09/2018 17:46:54.986666,1.42,35.0,58.0
04/09/2018 17:49:34.736666,2.44,34.0,60.0
04/09/2018 17:53:35.056666,1.49,32.0,64.0
04/09/2018 17:56:15.040000,2.37,31.0,62.0
04/09/2018 17:58:54.803333,1.05,32.0,62.0
04/09/2018 18:01:34.700000,2.29,31.0,62.0
04/09/2018 18:04:14.976666,1.66,32.0,61.0
04/09/2018 18:08:14.903333,1.9,33.0,61.0
04/09/2018 18:10:54.740000,1.28,34.0,60.0
04/09/2018 18:12:14.733333,1.58,33.0,60.0
04/09/2018 18:16:14.653333,1.89,32.0,60.0
04/09/2018 18:20:14.666666,1.74,34.0,61.0
04/09/2018 18:22:54.716666,1.87,33.0,62.0
04/09/2018 18:25:34.876666,1.58,31.0,66.0
04/09/2018 18:28:14.766666,1.68,29.0,67.0
04/09/2018 18:32:14.813333,2.21,29.0,63.0
04/09/2018 18:34:55.256666,1.69,30.0,65.0
04/09/2018 18:37:34.776666,2.1,31.0,61.0
04/09/2018 18:40:14.893333,1.72,31.0,61.0
04/09/2018 18:44:15.666666,1.94,32.0,59.0
04/09/2018 18:46:55.570000,1.87,32.0,62.0
04/09/2018 18:49:35.070000,1.64,30.0,63.0
04/09/2018 18:52:15.183333,2.73,31.0,58.0
04/09/2018 18:56:14.800000,2.62,33.0,60.0
04/09/2018 18:58:55.040000,2.38,30.0,66.0
04/09/2018 19:01:34.920000,4.02,28.0,66.0
04/09/2018 19:05:34.750000,3.34,31.0,62.0
04/09/2018 19:08:15.230000,2.34,32.0,59.0
04/09/2018 19:10:54.863333,3.15,33.0,59.0
04/09/2018 19:13:34.856666,3.49,33.0,60.0
04/09/2018 19:17:34.770000,3.4,35.0,59.0
04/09/2018 19:20:15.003333,2.31,33.0,63.0
04/09/2018 19:22:54.920000,2.68,32.0,63.0
04/09/2018 19:25:21.086666,3.0,30.0,63.0
04/09/2018 19:29:21.266666,1.87,29.0,65.0
04/09/2018 19:32:01.333333,2.0,28.0,63.0
04/09/2018 19:34:41.313333,1.21,28.0,62.0
04/09/2018 19:38:41.370000,1.77,28.0,64.0
04/09/2018 19:41:21.240000,2.66,28.0,65.0
04/09/2018 19:44:01.406666,2.34,27.0,65.0
04/09/2018 19:46:41.213333,2.64,26.0,70.0
04/09/2018 19:50:41.393333,1.5,26.0,64.0
04/09/2018 19:53:21.163333,2.25,28.0,65.0
04/09/2018 19:56:01.960000,1.61,27.0,65.0
04/09/2018 19:58:41.080000,2.41,28.0,64.0
04/09/2018 20:02:41.256666,2.27,27.0,68.0
04/09/2018 20:05:21.406666,2.87,27.0,62.0
04/09/2018 20:08:01.123333,3.58,28.0,64.0
04/09/2018 20:09:21.313333,3.06,27.0,66.0
04/09/2018 20:17:37.676666,2.61,27.0,64.0
04/09/2018 20:20:17.826666,3.05,27.0,63.0
04/09/2018 20:22:57.590000,3.11,29.0,62.0
04/09/2018 20:25:37.986666,2.13,29.0,62.0
04/09/2018 20:28:17.846666,2.49,29.0,65.0
04/09/2018 20:33:11.793333,3.0,28.0,67.0
04/09/2018 20:41:07.753333,1.77,27.0,65.0
04/09/2018 20:43:47.686666,0.79,27.0,64.0
04/09/2018 20:46:27.626666,1.97,28.0,65.0
04/09/2018 20:50:27.470000,1.79,26.0,66.0
04/09/2018 20:53:07.460000,1.64,26.0,67.0
04/09/2018 20:54:28.316666,1.41,25.0,68.0
04/09/2018 20:58:27.770000,1.55,25.0,66.0
04/09/2018 21:04:34.890000,1.77,24.0,69.0
04/09/2018 21:07:15.126666,0.93,26.0,65.0
04/09/2018 21:19:19.910000,0.79,24.0,67.0
04/09/2018 21:22:00.080000,2.32,27.0,64.0
04/09/2018 21:25:59.906666,1.74,26.0,66.0
04/09/2018 21:28:40.330000,1.44,26.0,66.0
04/09/2018 21:35:15.136666,1.0,23.0,68.0
04/09/2018 21:37:47.450000,2.21,24.0,68.0
04/09/2018 21:40:32.550000,3.16,23.0,71.0
04/09/2018 21:51:08.673333,2.0,21.0,71.0
04/09/2018 21:56:21.116666,1.0,20.0,72.0
04/09/2018 21:59:01.140000,1.89,20.0,72.0
04/09/2018 22:01:41.466666,3.33,20.0,74.0
04/09/2018 22:04:21.203333,2.59,20.0,72.0
04/09/2018 22:08:21.233333,38.49,22.0,66.0
04/09/2018 22:11:01.466666,3.5,23.0,68.0
04/09/2018 22:13:41.326666,3.0,22.0,69.0
04/09/2018 22:16:21.070000,3.23,23.0,65.0
04/09/2018 22:20:21.290000,2.83,24.0,65.0
04/09/2018 22:23:01.306666,2.85,23.0,66.0
04/09/2018 22:25:41.153333,3.38,24.0,64.0
04/09/2018 22:29:41.656666,2.54,24.0,65.0
04/09/2018 22:32:21.450000,2.24,23.0,64.0
04/09/2018 22:35:01.940000,2.65,22.0,68.0
04/09/2018 22:37:41.303333,2.57,22.0,66.0
04/09/2018 22:40:21.966666,3.1,24.0,64.0
04/09/2018 22:44:21.480000,2.65,24.0,64.0
04/09/2018 22:47:01.130000,2.75,24.0,68.0
04/09/2018 22:49:41.406666,2.65,23.0,65.0
04/09/2018 22:52:21.376666,2.82,23.0,65.0
04/09/2018 22:56:21.353333,2.28,25.0,63.0
04/09/2018 22:59:01.750000,2.44,26.0,61.0
04/09/2018 23:01:41.103333,2.32,26.0,61.0
04/09/2018 23:05:41.443333,2.13,26.0,61.0
04/09/2018 23:08:21.563333,1.97,26.0,62.0
04/09/2018 23:11:01.593333,2.16,25.0,63.0
04/09/2018 23:13:41.406666,1.79,25.0,63.0
04/09/2018 23:17:41.126666,2.21,25.0,63.0
04/09/2018 23:20:21.520000,2.38,25.0,64.0
04/09/2018 23:23:01.290000,1.74,25.0,62.0
04/09/2018 23:25:41.626666,2.62,26.0,62.0
04/09/2018 23:29:41.276666,1.97,25.0,63.0
04/09/2018 23:32:22.270000,2.05,24.0,63.0
04/09/2018 23:35:01.356666,1.92,23.0,65.0
04/09/2018 23:37:41.663333,1.77,25.0,63.0
04/09/2018 23:41:41.623333,1.77,25.0,63.0
04/09/2018 23:44:21.676666,1.83,26.0,61.0
04/09/2018 23:47:01.626666,2.31,27.0,61.0
04/09/2018 23:49:41.280000,2.3,27.0,61.0
04/09/2018 23:53:41.400000,1.82,27.0,63.0
04/09/2018 23:56:21.213333,3.08,26.0,63.0
04/09/2018 23:59:01.310000,2.05,25.0,65.0
04/10/2018 00:01:41.460000,1.89,25.0,65.0
04/10/2018 00:05:41.906666,2.97,24.0,66.0
04/10/2018 00:08:21.106666,1.69,24.0,65.0
04/10/2018 00:09:41.956666,1.76,24.0,64.0
04/10/2018 00:13:41.610000,4.15,24.0,66.0
04/10/2018 00:17:41.410000,3.82,23.0,64.0
04/10/2018 00:20:21.340000,3.74,24.0,64.0
04/10/2018 00:23:03.530000,2.49,25.0,63.0
04/10/2018 00:25:41.193333,2.46,24.0,65.0
04/10/2018 00:29:42.996666,3.54,23.0,65.0
04/10/2018 00:32:21.426666,2.64,24.0,64.0
04/10/2018 00:35:01.350000,5.23,24.0,65.0
04/10/2018 00:37:41.783333,3.76,24.0,64.0
04/10/2018 00:40:21.250000,3.74,25.0,63.0
04/10/2018 00:43:01.866666,2.28,25.0,63.0
04/10/2018 00:47:01.436666,2.75,25.0,63.0
04/10/2018 00:49:41.396666,1.36,25.0,63.0
04/10/2018 00:52:21.363333,2.0,25.0,63.0
04/10/2018 00:55:01.336666,1.95,25.0,62.0
04/10/2018 00:59:01.720000,2.5,25.0,62.0
04/10/2018 01:01:41.246666,2.37,25.0,62.0
04/10/2018 01:04:21.443333,2.66,25.0,62.0
04/10/2018 01:08:21.470000,1.67,25.0,62.0
04/10/2018 01:11:01.386666,2.55,25.0,62.0
04/10/2018 01:13:41.240000,3.38,25.0,62.0
04/10/2018 01:16:21.366666,2.26,25.0,62.0
04/10/2018 01:20:21.273333,1.49,26.0,61.0
04/10/2018 01:23:01.530000,1.97,26.0,60.0
04/10/2018 01:25:41.470000,6.1,26.0,60.0
04/10/2018 01:28:21.666666,2.79,27.0,60.0
04/10/2018 01:32:21.650000,2.76,28.0,59.0
04/10/2018 01:35:01.573333,2.74,29.0,59.0
04/10/2018 01:37:41.403333,1.79,30.0,58.0
04/10/2018 01:40:21.736666,1.54,31.0,57.0
04/10/2018 01:44:21.196666,1.82,32.0,57.0
04/10/2018 01:47:01.733333,1.85,32.0,57.0
04/10/2018 01:49:41.413333,0.85,32.0,57.0
04/10/2018 01:53:41.406666,1.43,32.0,58.0
04/10/2018 01:56:21.160000,1.08,32.0,57.0
04/10/2018 01:59:01.723333,1.68,33.0,57.0
04/10/2018 02:01:41.673333,1.85,33.0,58.0
04/10/2018 02:05:41.286666,5.45,33.0,58.0
04/10/2018 02:08:21.640000,1.54,33.0,57.0
04/10/2018 02:11:01.156666,1.95,33.0,58.0
04/10/2018 02:13:41.553333,1.92,33.0,57.0
04/10/2018 02:17:41.376666,1.74,33.0,58.0
04/10/2018 02:20:21.573333,1.82,33.0,57.0
04/10/2018 02:23:01.260000,1.9,33.0,57.0
04/10/2018 02:25:41.633333,3.45,33.0,57.0
04/10/2018 02:29:41.496666,2.21,33.0,57.0
04/10/2018 02:32:21.396666,2.72,33.0,57.0
04/10/2018 02:35:01.766666,2.72,33.0,57.0
04/10/2018 02:37:41.316666,2.28,33.0,57.0
04/10/2018 02:41:41.356666,7.41,34.0,57.0
04/10/2018 02:44:21.386666,2.79,35.0,57.0
04/10/2018 02:47:01.520000,1.03,35.0,57.0
04/10/2018 02:49:41.370000,1.21,35.0,57.0
04/10/2018 02:53:41.413333,1.24,36.0,57.0
04/10/2018 02:56:22.186666,0.91,36.0,56.0
04/10/2018 02:59:01.733333,0.71,37.0,56.0
04/10/2018 03:01:41.716666,1.27,37.0,56.0
04/10/2018 03:05:41.320000,0.69,38.0,56.0
04/10/2018 03:08:21.636666,0.94,39.0,56.0
04/10/2018 03:11:01.440000,0.32,40.0,56.0
04/10/2018 03:13:41.336666,1.69,40.0,55.0
04/10/2018 03:17:41.856666,1.08,41.0,55.0
04/10/2018 03:20:21.733333,0.49,41.0,55.0
04/10/2018 03:23:01.880000,0.24,41.0,55.0
04/10/2018 03:25:41.420000,0.51,41.0,55.0
04/10/2018 03:29:41.660000,0.68,41.0,55.0
04/10/2018 03:32:21.400000,0.61,42.0,55.0
04/10/2018 03:35:01.806666,0.41,42.0,55.0
04/10/2018 03:37:41.520000,0.41,42.0,55.0
04/10/2018 03:40:21.576666,0.24,42.0,54.0
04/10/2018 03:43:01.610000,0.53,43.0,54.0
04/10/2018 03:47:01.660000,0.68,43.0,54.0
04/10/2018 03:49:41.580000,0.7,43.0,54.0
04/10/2018 03:52:21.683333,0.24,43.0,54.0
04/10/2018 03:55:02.113333,0.77,43.0,54.0
04/10/2018 03:59:01.636666,0.41,44.0,54.0
04/10/2018 04:01:41.483333,0.38,44.0,54.0
04/10/2018 04:04:21.446666,0.68,44.0,54.0
04/10/2018 04:08:21.583333,0.64,44.0,54.0
04/10/2018 04:11:01.830000,0.77,44.0,54.0
04/10/2018 04:13:41.540000,0.92,44.0,54.0
04/10/2018 04:16:21.700000,0.38,44.0,53.0
04/10/2018 04:20:21.346666,0.77,44.0,53.0
04/10/2018 04:23:01.466666,0.49,44.0,53.0
04/10/2018 04:25:41.646666,0.95,44.0,53.0
04/10/2018 04:28:21.583333,0.93,44.0,53.0
04/10/2018 04:32:21.600000,0.57,43.0,53.0
04/10/2018 04:35:01.563333,0.28,43.0,53.0
04/10/2018 04:37:41.786666,0.23,43.0,53.0
04/10/2018 04:40:21.656666,0.77,44.0,53.0
04/10/2018 04:44:21.566666,0.55,44.0,53.0
04/10/2018 04:47:01.770000,0.38,44.0,53.0
04/10/2018 04:49:41.180000,0.82,44.0,53.0
04/10/2018 04:52:21.333333,0.26,44.0,53.0
04/10/2018 04:56:21.356666,0.56,44.0,53.0
04/10/2018 04:59:01.553333,0.79,44.0,53.0
04/10/2018 05:01:41.466666,0.43,44.0,53.0
04/10/2018 05:04:21.853333,0.95,44.0,53.0
04/10/2018 05:08:21.653333,1.08,44.0,53.0
04/10/2018 05:11:01.456666,0.65,44.0,53.0
04/10/2018 05:13:41.273333,0.75,44.0,53.0
04/10/2018 05:17:41.373333,0.74,44.0,53.0
04/10/2018 05:20:22.460000,1.0,44.0,53.0
04/10/2018 05:23:01.503333,0.74,44.0,53.0
04/10/2018 05:25:41.646666,0.95,44.0,53.0
04/10/2018 05:29:41.246666,0.21,44.0,52.0
04/10/2018 05:32:22.060000,0.53,44.0,52.0
04/10/2018 05:35:02.246666,1.0,44.0,52.0
04/10/2018 05:37:41.756666,0.62,44.0,52.0
04/10/2018 05:41:41.743333,1.0,44.0,52.0
04/10/2018 05:44:21.783333,0.55,44.0,52.0
04/10/2018 05:47:01.770000,1.23,44.0,52.0
04/10/2018 05:49:41.593333,0.97,44.0,52.0
04/10/2018 05:53:41.606666,1.08,44.0,52.0
04/10/2018 05:56:21.576666,0.76,44.0,52.0
04/10/2018 05:59:01.546666,1.08,44.0,52.0
04/10/2018 06:01:41.460000,0.95,44.0,52.0
04/10/2018 06:05:41.870000,0.69,44.0,51.0
04/10/2018 06:08:22.063333,0.92,44.0,51.0
04/10/2018 06:11:01.260000,0.76,44.0,51.0
04/10/2018 06:13:41.550000,1.08,44.0,51.0
04/10/2018 06:17:41.623333,1.11,44.0,51.0
04/10/2018 06:20:21.520000,1.37,44.0,51.0
04/10/2018 06:23:02.200000,1.35,44.0,51.0
04/10/2018 06:25:41.630000,1.24,44.0,51.0
04/10/2018 06:29:41.526666,1.0,44.0,51.0
04/10/2018 06:32:21.496666,0.84,44.0,51.0
04/10/2018 06:35:01.390000,1.05,44.0,51.0
04/10/2018 06:37:42.170000,1.26,44.0,51.0
04/10/2018 06:41:41.743333,1.41,44.0,51.0
04/10/2018 06:44:21.480000,1.13,44.0,51.0
04/10/2018 06:47:01.440000,1.49,44.0,51.0
04/10/2018 06:49:41.376666,0.44,44.0,51.0
04/10/2018 06:53:41.676666,0.59,44.0,51.0
04/10/2018 06:55:01.553333,0.64,44.0,51.0
04/10/2018 06:59:03.176666,1.08,44.0,50.0
04/10/2018 07:01:41.463333,0.56,44.0,50.0
04/10/2018 07:04:21.506666,0.72,44.0,50.0
04/10/2018 07:07:02.003333,0.8,45.0,50.0
04/10/2018 07:11:01.653333,1.26,45.0,50.0
04/10/2018 07:13:41.566666,1.33,45.0,50.0
04/10/2018 07:16:21.706666,0.92,45.0,50.0
04/10/2018 07:19:01.720000,0.84,45.0,50.0
04/10/2018 07:23:01.470000,0.87,45.0,50.0
04/10/2018 07:25:41.693333,1.0,45.0,50.0
04/10/2018 07:28:21.816666,1.0,45.0,50.0
04/10/2018 07:32:21.996666,0.28,45.0,50.0
04/10/2018 07:35:01.783333,1.18,46.0,50.0
04/10/2018 07:37:41.760000,1.0,46.0,49.0
04/10/2018 07:40:21.490000,0.34,46.0,49.0
04/10/2018 07:44:21.900000,0.95,46.0,49.0
04/10/2018 07:47:01.426666,0.59,46.0,49.0
04/10/2018 07:49:41.376666,0.92,46.0,49.0
04/10/2018 07:52:21.786666,0.72,46.0,49.0
04/10/2018 07:56:21.776666,0.92,46.0,49.0
04/10/2018 07:59:01.716666,0.89,46.0,49.0
04/10/2018 08:01:41.233333,0.64,46.0,49.0
04/10/2018 08:04:21.420000,0.76,46.0,49.0
04/10/2018 08:08:21.226666,1.0,47.0,49.0
04/10/2018 08:11:01.796666,0.93,47.0,49.0
04/10/2018 08:13:41.566666,1.0,47.0,48.0
04/10/2018 08:16:21.596666,0.89,47.0,49.0
04/10/2018 08:20:21.596666,1.74,47.0,48.0
04/10/2018 08:23:01.566666,1.1,47.0,48.0
04/10/2018 08:25:41.430000,1.54,47.0,48.0
04/10/2018 08:29:41.540000,1.0,47.0,48.0
04/10/2018 08:32:21.400000,1.0,47.0,48.0
04/10/2018 08:35:01.353333,1.71,47.0,48.0
04/10/2018 08:37:41.513333,1.45,47.0,48.0
04/10/2018 08:41:41.256666,1.37,47.0,48.0
04/10/2018 08:44:21.570000,1.65,47.0,48.0
04/10/2018 08:47:01.436666,1.0,47.0,48.0
04/10/2018 08:49:41.386666,1.25,47.0,48.0
04/10/2018 08:53:41.420000,1.0,47.0,48.0
04/10/2018 08:56:21.793333,0.74,47.0,48.0
04/10/2018 08:59:05.626666,1.0,47.0,48.0
04/10/2018 09:01:41.566666,0.93,47.0,47.0
04/10/2018 09:05:41.506666,0.85,47.0,47.0
04/10/2018 09:08:21.566666,1.0,47.0,47.0
04/10/2018 09:11:01.563333,0.47,47.0,47.0
04/10/2018 09:13:41.350000,0.86,47.0,48.0
04/10/2018 09:17:41.483333,1.0,47.0,48.0
04/10/2018 09:20:21.313333,0.59,47.0,48.0
04/10/2018 09:23:01.246666,1.37,47.0,48.0
04/10/2018 09:25:41.473333,1.25,47.0,47.0
04/10/2018 09:29:41.866666,0.95,47.0,47.0
04/10/2018 09:32:21.410000,1.62,47.0,47.0
04/10/2018 09:35:01.440000,1.03,47.0,47.0
04/10/2018 09:37:41.233333,0.85,47.0,47.0
04/10/2018 09:41:41.326666,0.92,47.0,47.0
04/10/2018 09:44:21.490000,1.13,47.0,47.0
04/10/2018 09:47:02.066666,0.92,46.0,47.0
04/10/2018 09:49:41.396666,0.97,46.0,47.0
04/10/2018 09:53:41.423333,0.59,46.0,47.0
04/10/2018 09:56:21.463333,0.68,46.0,47.0
04/10/2018 09:59:01.516666,1.0,46.0,47.0
04/10/2018 10:01:41.883333,1.0,46.0,47.0
04/10/2018 10:05:41.566666,0.56,46.0,47.0
04/10/2018 10:07:01.610000,0.52,46.0,47.0
04/10/2018 10:11:01.456666,0.62,46.0,47.0
04/10/2018 10:13:41.556666,0.35,46.0,47.0
04/10/2018 10:16:21.606666,0.85,46.0,47.0
04/10/2018 10:19:01.546666,0.88,46.0,47.0
04/10/2018 10:23:01.473333,0.41,46.0,47.0
04/10/2018 10:25:41.470000,1.0,46.0,47.0
04/10/2018 10:28:21.380000,1.33,46.0,47.0
04/10/2018 10:31:01.390000,1.17,46.0,47.0
04/10/2018 10:35:01.356666,1.76,45.0,47.0
04/10/2018 10:37:41.510000,1.63,45.0,47.0
04/10/2018 10:40:21.456666,2.31,46.0,47.0
04/10/2018 10:44:21.746666,2.49,46.0,47.0
04/10/2018 10:47:01.536666,2.37,46.0,47.0
04/10/2018 10:49:41.386666,2.82,46.0,47.0
04/10/2018 10:52:21.746666,3.6,46.0,46.0
04/10/2018 10:56:21.376666,3.58,46.0,47.0
04/10/2018 10:59:01.786666,3.87,46.0,47.0
04/10/2018 11:01:41.476666,3.92,45.0,46.0
04/10/2018 11:04:21.626666,4.68,46.0,46.0
04/10/2018 11:08:21.480000,4.34,46.0,46.0
04/10/2018 11:11:01.746666,4.32,46.0,46.0
04/10/2018 11:13:41.593333,4.27,46.0,46.0
