InstrumentName, CAMP,,,,,
StartTime, 2018-04-01 00:00:00,,,,,
EndTime, 2018-04-30 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
04/01/2018 00:00:00.000000,0.1,5.0,34.0,11.0,5.2,0.0
04/01/2018 01:00:00.000000,0.2,7.0,28.0,12.0,6.9,0.0
04/01/2018 02:00:00.000000,0.2,6.0,28.0,11.0,7.3,0.0
04/01/2018 03:00:00.000000,0.2,6.0,25.0,10.0,7.0,0.0
04/01/2018 04:00:00.000000,0.2,5.0,24.0,8.0,6.7,0.0
04/01/2018 05:00:00.000000,0.2,,24.0,9.0,6.9,0.0
04/01/2018 06:00:00.000000,0.1,5.0,23.0,9.0,7.3,0.0
04/01/2018 07:00:00.000000,0.1,5.0,23.0,9.0,7.3,0.0
04/01/2018 08:00:00.000000,0.1,5.0,23.0,9.0,7.5,0.0
04/01/2018 09:00:00.000000,0.1,5.0,22.0,9.0,7.7,0.0
04/01/2018 10:00:00.000000,0.1,6.0,22.0,9.0,7.9,0.0
04/01/2018 11:00:00.000000,0.2,13.0,18.0,13.0,9.1,0.0
04/01/2018 12:00:00.000000,0.2,13.0,15.0,15.0,11.2,0.0
04/01/2018 13:00:00.000000,0.2,10.0,17.0,16.0,12.9,0.0
04/01/2018 14:00:00.000000,0.3,9.0,17.0,17.0,14.0,0.0
04/01/2018 15:00:00.000000,0.2,7.0,18.0,16.0,13.7,0.0
04/01/2018 16:00:00.000000,0.2,8.0,19.0,17.0,14.6,0.0
04/01/2018 17:00:00.000000,0.2,10.0,20.0,19.0,16.2,0.0
04/01/2018 18:00:00.000000,0.2,7.0,22.0,18.0,14.9,0.0
04/01/2018 19:00:00.000000,0.1,8.0,25.0,18.0,14.3,0.0
04/01/2018 20:00:00.000000,0.1,8.0,29.0,18.0,14.0,0.0
04/01/2018 21:00:00.000000,0.2,8.0,32.0,17.0,14.0,0.0
04/01/2018 22:00:00.000000,0.2,8.0,35.0,17.0,13.5,0.0
04/01/2018 23:00:00.000000,0.2,10.0,34.0,16.0,11.9,0.0
04/02/2018 00:00:00.000000,0.2,14.0,34.0,15.0,10.6,0.0
04/02/2018 01:00:00.000000,,,34.0,15.0,10.6,
04/02/2018 11:00:00.000000,0.5,37.0,4.0,22.0,14.1,1.0
04/02/2018 12:00:00.000000,0.5,32.0,2.0,23.0,13.4,1.0
04/02/2018 13:00:00.000000,0.9,37.0,1.0,31.0,14.9,2.0
04/02/2018 14:00:00.000000,1.1,46.0,1.0,46.0,18.2,4.0
