InstrumentName, 26th and Williams B,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/17/2018 22:40:37.383333,0.05,19.0,56.0
04/17/2018 22:44:37.303333,0.05,19.0,56.0
04/17/2018 22:47:17.236666,0.28,18.0,56.0
04/17/2018 22:49:57.296666,0.28,18.0,56.0
04/17/2018 22:52:37.426666,0.28,19.0,55.0
04/17/2018 22:55:17.256666,0.28,19.0,55.0
04/17/2018 22:59:17.290000,0.28,20.0,53.0
04/17/2018 23:01:57.286666,0.28,21.0,53.0
04/17/2018 23:04:37.290000,0.28,21.0,53.0
04/17/2018 23:07:17.290000,0.74,21.0,54.0
04/17/2018 23:11:17.310000,0.74,22.0,53.0
04/17/2018 23:13:57.316666,0.74,22.0,54.0
04/17/2018 23:16:37.300000,0.74,21.0,54.0
04/17/2018 23:19:17.390000,0.74,21.0,54.0
04/17/2018 23:23:17.273333,0.74,21.0,54.0
04/17/2018 23:25:57.280000,0.74,21.0,52.0
04/17/2018 23:28:37.383333,0.74,21.0,53.0
04/17/2018 23:32:37.340000,0.74,21.0,53.0
04/17/2018 23:33:57.403333,0.74,21.0,54.0
04/17/2018 23:37:57.293333,0.74,20.0,54.0
04/17/2018 23:40:37.316666,0.74,20.0,55.0
04/17/2018 23:43:17.296666,0.74,20.0,55.0
04/17/2018 23:47:17.303333,0.74,21.0,54.0
04/17/2018 23:49:57.300000,0.74,20.0,54.0
04/17/2018 23:52:37.333333,0.74,21.0,53.0
04/17/2018 23:56:37.316666,0.74,20.0,54.0
04/17/2018 23:59:17.360000,0.74,21.0,52.0
04/18/2018 00:01:57.350000,0.74,21.0,53.0
04/18/2018 00:04:37.450000,0.74,21.0,53.0
04/18/2018 00:08:37.326666,0.74,21.0,53.0
04/18/2018 00:11:17.316666,0.74,21.0,54.0
04/18/2018 00:13:57.396666,0.74,21.0,53.0
04/18/2018 00:16:37.330000,0.74,20.0,54.0
04/18/2018 00:19:17.333333,0.74,20.0,54.0
04/18/2018 00:23:17.393333,12.88,21.0,52.0
04/18/2018 00:25:57.473333,1.47,20.0,53.0
04/18/2018 00:28:37.500000,1.47,20.0,53.0
04/18/2018 00:32:37.356666,1.47,20.0,53.0
04/18/2018 00:35:17.346666,1.47,20.0,52.0
04/18/2018 00:37:57.453333,1.47,19.0,53.0
04/18/2018 00:40:37.383333,1.47,19.0,52.0
04/18/2018 00:43:17.390000,1.47,19.0,52.0
04/18/2018 00:47:18.536666,0.26,19.0,51.0
04/18/2018 00:49:57.383333,0.12,20.0,52.0
04/18/2018 00:52:37.376666,0.12,20.0,52.0
04/18/2018 00:56:37.380000,0.12,21.0,51.0
04/18/2018 00:59:17.383333,0.12,21.0,52.0
04/18/2018 01:01:57.366666,0.12,20.0,52.0
04/18/2018 01:04:37.720000,0.12,21.0,51.0
04/18/2018 01:08:37.470000,0.12,22.0,50.0
04/18/2018 01:11:17.390000,0.07,22.0,51.0
04/18/2018 01:13:57.383333,0.07,24.0,49.0
04/18/2018 01:16:37.396666,0.02,25.0,49.0
04/18/2018 01:20:37.450000,0.02,25.0,49.0
04/18/2018 01:21:57.480000,0.19,25.0,50.0
04/18/2018 01:25:57.446666,0.19,25.0,50.0
04/18/2018 01:28:37.403333,0.19,25.0,50.0
04/18/2018 01:31:17.400000,0.19,26.0,49.0
04/18/2018 01:35:17.513333,0.19,25.0,50.0
04/18/2018 01:37:57.460000,0.24,25.0,50.0
04/18/2018 01:40:37.476666,0.84,25.0,50.0
04/18/2018 01:44:37.436666,0.84,24.0,50.0
04/18/2018 01:47:17.446666,0.12,25.0,50.0
04/18/2018 01:49:57.433333,0.12,24.0,50.0
04/18/2018 01:52:37.450000,0.12,25.0,50.0
04/18/2018 01:56:37.456666,0.14,24.0,51.0
04/18/2018 01:59:17.453333,0.14,25.0,49.0
04/18/2018 02:01:57.506666,0.14,25.0,50.0
04/18/2018 02:04:37.523333,0.14,25.0,49.0
04/18/2018 02:08:37.446666,0.19,24.0,50.0
04/18/2018 02:11:17.473333,0.19,24.0,50.0
04/18/2018 02:13:57.593333,0.19,24.0,51.0
04/18/2018 02:16:37.460000,0.19,25.0,51.0
04/18/2018 02:20:37.496666,0.19,25.0,50.0
04/18/2018 02:23:18.236666,0.12,25.0,50.0
04/18/2018 02:25:57.470000,0.14,26.0,49.0
04/18/2018 02:28:37.533333,0.08,26.0,50.0
04/18/2018 02:32:37.473333,0.22,27.0,49.0
04/18/2018 02:35:17.466666,0.22,27.0,49.0
04/18/2018 02:37:57.516666,0.22,27.0,49.0
04/18/2018 02:40:37.490000,0.07,27.0,48.0
04/18/2018 02:43:17.523333,0.07,28.0,48.0
04/18/2018 02:45:57.546666,0.07,27.0,48.0
04/18/2018 02:49:57.563333,0.05,27.0,48.0
04/18/2018 02:52:37.480000,0.24,26.0,48.0
04/18/2018 02:55:17.506666,0.23,26.0,48.0
04/18/2018 02:57:57.500000,0.34,27.0,47.0
04/18/2018 03:01:57.506666,0.36,26.0,47.0
04/18/2018 03:04:37.576666,0.36,27.0,46.0
04/18/2018 03:07:17.496666,0.36,27.0,46.0
04/18/2018 03:11:17.683333,0.1,27.0,48.0
04/18/2018 03:13:57.536666,0.05,26.0,48.0
04/18/2018 03:16:37.646666,0.05,26.0,48.0
04/18/2018 03:19:17.513333,0.05,25.0,48.0
04/18/2018 03:23:17.523333,0.5,25.0,48.0
04/18/2018 03:25:57.523333,0.5,25.0,48.0
04/18/2018 03:28:38.483333,0.41,25.0,48.0
04/18/2018 03:32:38.170000,0.41,26.0,47.0
04/18/2018 03:35:17.526666,0.41,25.0,48.0
04/18/2018 03:37:57.563333,0.41,25.0,49.0
04/18/2018 03:40:37.626666,0.16,25.0,49.0
04/18/2018 03:44:37.530000,0.16,25.0,49.0
04/18/2018 03:47:17.546666,0.09,26.0,47.0
04/18/2018 03:49:57.546666,0.09,26.0,48.0
04/18/2018 03:52:37.546666,0.09,26.0,47.0
04/18/2018 03:55:18.223333,0.09,26.0,48.0
04/18/2018 03:59:17.570000,0.09,26.0,48.0
04/18/2018 04:01:57.606666,0.09,25.0,49.0
04/18/2018 04:04:37.586666,0.09,25.0,47.0
04/18/2018 04:07:17.556666,0.09,26.0,47.0
04/18/2018 04:11:17.566666,0.09,25.0,47.0
04/18/2018 04:13:57.626666,0.05,26.0,46.0
04/18/2018 04:16:37.566666,0.05,25.0,48.0
04/18/2018 04:20:37.583333,0.05,24.0,48.0
04/18/2018 04:23:17.566666,0.05,24.0,48.0
04/18/2018 04:26:00.596666,0.05,24.0,48.0
04/18/2018 04:28:37.586666,0.05,24.0,48.0
04/18/2018 04:32:37.593333,0.05,24.0,48.0
04/18/2018 04:35:17.610000,0.05,23.0,48.0
04/18/2018 04:37:57.593333,0.05,23.0,49.0
04/18/2018 04:40:37.586666,0.05,23.0,49.0
04/18/2018 04:44:37.593333,0.05,24.0,48.0
04/18/2018 04:47:17.693333,0.05,24.0,48.0
04/18/2018 04:49:57.606666,0.05,24.0,48.0
04/18/2018 04:52:37.613333,0.05,24.0,49.0
04/18/2018 04:56:37.643333,0.05,23.0,49.0
04/18/2018 04:59:17.686666,0.05,23.0,49.0
04/18/2018 05:01:57.960000,0.05,24.0,47.0
04/18/2018 05:04:41.396666,0.26,24.0,47.0
04/18/2018 05:08:37.690000,0.2,23.0,48.0
04/18/2018 05:11:17.723333,0.2,24.0,47.0
04/18/2018 05:13:57.656666,0.2,23.0,49.0
04/18/2018 05:16:37.640000,0.2,23.0,48.0
04/18/2018 05:20:37.646666,0.02,24.0,48.0
04/18/2018 05:23:17.693333,0.02,25.0,46.0
04/18/2018 05:25:57.636666,0.02,24.0,47.0
04/18/2018 05:28:37.763333,0.27,24.0,47.0
04/18/2018 05:32:37.650000,0.27,25.0,47.0
04/18/2018 05:35:17.643333,0.27,25.0,46.0
04/18/2018 05:37:58.666666,0.37,25.0,46.0
04/18/2018 05:40:38.540000,0.37,26.0,46.0
04/18/2018 05:43:17.660000,0.07,26.0,46.0
04/18/2018 05:45:57.670000,0.28,26.0,46.0
04/18/2018 05:49:57.670000,0.05,26.0,46.0
04/18/2018 05:52:37.666666,0.37,26.0,45.0
04/18/2018 05:55:17.820000,0.36,26.0,46.0
04/18/2018 05:59:17.670000,0.95,26.0,46.0
04/18/2018 06:01:57.860000,0.29,25.0,47.0
04/18/2018 06:04:37.670000,0.1,25.0,47.0
04/18/2018 06:07:17.700000,0.11,25.0,48.0
04/18/2018 06:11:17.680000,0.11,25.0,49.0
04/18/2018 06:13:57.686666,0.11,25.0,49.0
04/18/2018 06:16:37.686666,0.11,25.0,49.0
04/18/2018 06:19:17.716666,0.35,26.0,50.0
04/18/2018 06:23:17.693333,0.35,28.0,50.0
04/18/2018 06:25:58.766666,0.56,28.0,50.0
04/18/2018 06:28:37.706666,0.1,27.0,50.0
04/18/2018 06:31:17.846666,0.1,27.0,50.0
04/18/2018 06:35:17.806666,0.19,27.0,50.0
04/18/2018 06:37:57.833333,0.26,26.0,49.0
04/18/2018 06:40:38.033333,0.49,27.0,49.0
04/18/2018 06:43:17.726666,0.24,27.0,48.0
04/18/2018 06:47:17.716666,0.61,26.0,48.0
04/18/2018 06:49:57.726666,0.42,27.0,46.0
04/18/2018 06:52:37.723333,0.37,25.0,48.0
04/18/2018 06:56:37.786666,0.23,23.0,48.0
04/18/2018 06:59:18.286666,0.26,23.0,47.0
04/18/2018 07:01:57.756666,0.26,23.0,47.0
04/18/2018 07:04:37.880000,0.15,23.0,48.0
04/18/2018 07:07:17.743333,0.15,23.0,47.0
04/18/2018 07:11:17.753333,0.15,23.0,47.0
04/18/2018 07:13:57.746666,0.29,23.0,47.0
04/18/2018 07:16:37.746666,0.29,22.0,48.0
04/18/2018 07:20:37.766666,0.26,23.0,46.0
04/18/2018 07:23:17.756666,0.26,23.0,46.0
04/18/2018 07:25:57.833333,0.26,23.0,47.0
04/18/2018 07:28:37.790000,0.26,24.0,48.0
04/18/2018 07:32:37.790000,0.26,26.0,48.0
04/18/2018 07:35:17.766666,0.26,27.0,49.0
04/18/2018 07:37:58.793333,0.22,27.0,49.0
04/18/2018 07:40:37.780000,0.22,27.0,49.0
04/18/2018 07:44:38.343333,0.22,27.0,49.0
04/18/2018 07:47:19.680000,0.21,26.0,49.0
04/18/2018 07:49:58.023333,0.31,24.0,48.0
04/18/2018 07:52:37.786666,0.31,24.0,47.0
04/18/2018 07:56:37.900000,0.31,23.0,48.0
04/18/2018 07:59:17.800000,0.31,23.0,49.0
04/18/2018 08:01:57.850000,0.31,23.0,49.0
04/18/2018 08:04:37.906666,0.1,23.0,49.0
04/18/2018 08:07:17.810000,0.08,23.0,49.0
04/18/2018 08:11:17.803333,0.26,24.0,50.0
04/18/2018 08:13:57.880000,0.26,24.0,49.0
04/18/2018 08:16:37.853333,0.26,25.0,49.0
04/18/2018 08:20:37.833333,0.12,25.0,49.0
04/18/2018 08:23:17.870000,0.12,25.0,49.0
04/18/2018 08:25:57.826666,0.12,25.0,49.0
04/18/2018 08:28:37.840000,0.12,25.0,49.0
04/18/2018 08:31:17.826666,0.38,25.0,49.0
04/18/2018 08:33:57.930000,0.25,25.0,49.0
04/18/2018 08:37:57.833333,0.19,25.0,49.0
04/18/2018 08:40:38.006666,0.19,25.0,49.0
04/18/2018 08:43:17.856666,0.07,25.0,49.0
04/18/2018 08:47:17.840000,0.23,25.0,49.0
04/18/2018 08:49:57.843333,0.14,25.0,49.0
04/18/2018 08:52:37.933333,0.09,25.0,49.0
04/18/2018 08:55:17.856666,0.29,24.0,49.0
04/18/2018 08:59:17.856666,1.0,24.0,49.0
04/18/2018 09:01:57.856666,0.36,25.0,49.0
04/18/2018 09:04:37.860000,0.74,25.0,49.0
04/18/2018 09:07:17.860000,0.58,24.0,49.0
04/18/2018 09:11:17.886666,0.92,24.0,49.0
04/18/2018 09:13:57.946666,0.31,22.0,49.0
04/18/2018 09:16:41.790000,0.31,21.0,48.0
04/18/2018 09:19:17.883333,0.26,21.0,48.0
04/18/2018 09:23:17.963333,0.35,21.0,47.0
04/18/2018 09:25:57.946666,0.15,21.0,48.0
04/18/2018 09:28:37.916666,0.95,21.0,48.0
04/18/2018 09:31:17.886666,0.92,21.0,47.0
04/18/2018 09:35:18.106666,0.49,22.0,47.0
04/18/2018 09:37:58.053333,0.55,21.0,47.0
04/18/2018 09:40:37.893333,0.25,21.0,46.0
04/18/2018 09:44:38.040000,0.77,21.0,47.0
04/18/2018 09:47:17.933333,1.05,21.0,47.0
04/18/2018 09:49:58.150000,1.49,21.0,46.0
04/18/2018 09:52:37.903333,1.78,22.0,46.0
04/18/2018 09:56:37.910000,1.83,22.0,47.0
04/18/2018 09:59:17.906666,1.59,22.0,46.0
04/18/2018 10:01:57.976666,1.43,22.0,47.0
04/18/2018 10:04:37.920000,1.6,22.0,47.0
04/18/2018 10:07:17.930000,1.76,22.0,47.0
04/18/2018 10:11:17.986666,1.92,22.0,48.0
04/18/2018 10:13:57.950000,1.81,22.0,48.0
04/18/2018 10:16:38.200000,1.17,22.0,48.0
04/18/2018 10:20:38.056666,1.52,22.0,48.0
04/18/2018 10:23:17.956666,2.09,22.0,48.0
04/18/2018 10:25:58.010000,1.14,22.0,49.0
04/18/2018 10:32:38.020000,1.72,23.0,49.0
04/18/2018 10:35:17.953333,2.16,23.0,49.0
04/18/2018 10:37:58.000000,3.2,23.0,49.0
04/18/2018 10:40:37.980000,2.13,23.0,49.0
04/18/2018 10:44:37.963333,2.38,23.0,48.0
04/18/2018 10:47:17.970000,2.14,23.0,48.0
04/18/2018 10:49:57.966666,2.42,24.0,48.0
04/18/2018 10:52:37.973333,1.49,24.0,48.0
04/18/2018 10:56:37.976666,1.28,24.0,48.0
04/18/2018 10:59:18.256666,1.76,23.0,48.0
04/18/2018 11:01:57.983333,1.14,23.0,48.0
04/18/2018 11:04:38.056666,1.6,23.0,48.0
04/18/2018 11:07:18.013333,4.92,23.0,48.0
04/18/2018 11:09:58.003333,1.59,23.0,48.0
04/18/2018 11:13:58.073333,1.5,23.0,48.0
04/18/2018 11:16:37.996666,1.64,23.0,48.0
04/18/2018 11:19:18.033333,1.0,22.0,48.0
04/18/2018 11:23:18.013333,1.68,21.0,48.0
04/18/2018 11:25:58.016666,0.24,21.0,47.0
04/18/2018 11:28:38.086666,0.16,21.0,47.0
04/18/2018 11:31:18.046666,0.54,21.0,48.0
04/18/2018 11:35:18.030000,0.19,21.0,48.0
04/18/2018 11:37:58.083333,0.43,21.0,48.0
04/18/2018 11:40:38.033333,0.47,20.0,47.0
04/18/2018 11:43:18.270000,0.62,20.0,48.0
04/18/2018 11:47:18.260000,0.62,20.0,47.0
04/18/2018 11:49:58.046666,0.14,21.0,45.0
04/18/2018 11:52:38.030000,0.02,21.0,46.0
04/18/2018 11:55:18.060000,0.03,21.0,47.0
04/18/2018 11:59:18.230000,0.37,20.0,47.0
04/18/2018 12:01:58.050000,0.37,20.0,47.0
04/18/2018 12:04:38.146666,0.23,20.0,47.0
04/18/2018 12:07:18.246666,0.23,20.0,47.0
04/18/2018 12:11:18.270000,0.12,20.0,47.0
04/18/2018 12:13:58.080000,0.24,20.0,47.0
04/18/2018 12:16:38.076666,0.19,21.0,46.0
04/18/2018 12:20:38.073333,0.24,21.0,47.0
04/18/2018 12:23:18.246666,0.5,21.0,47.0
04/18/2018 12:25:58.073333,0.7,21.0,47.0
04/18/2018 12:28:38.096666,0.07,21.0,48.0
04/18/2018 12:32:38.070000,0.8,21.0,48.0
04/18/2018 12:35:19.063333,0.88,20.0,47.0
04/18/2018 12:37:58.116666,1.0,21.0,47.0
04/18/2018 12:40:38.210000,1.05,21.0,47.0
04/18/2018 12:44:38.086666,0.75,21.0,47.0
04/18/2018 12:47:18.303333,0.72,22.0,48.0
04/18/2018 12:49:58.286666,1.0,21.0,48.0
04/18/2018 12:52:38.106666,1.55,21.0,48.0
04/18/2018 12:56:38.100000,2.3,22.0,48.0
04/18/2018 12:59:18.153333,2.76,21.0,49.0
04/18/2018 13:01:58.216666,2.74,21.0,49.0
04/18/2018 13:04:38.120000,2.88,21.0,49.0
04/18/2018 13:07:18.280000,2.51,21.0,49.0
04/18/2018 13:11:18.440000,2.55,21.0,49.0
04/18/2018 13:13:58.260000,3.02,21.0,49.0
04/18/2018 13:16:38.163333,3.65,21.0,48.0
04/18/2018 13:20:38.126666,2.79,21.0,49.0
04/18/2018 13:23:18.363333,3.19,21.0,49.0
04/18/2018 13:25:58.246666,3.81,21.0,49.0
04/18/2018 13:28:38.223333,3.83,21.0,49.0
04/18/2018 13:31:18.296666,3.37,21.0,49.0
04/18/2018 13:35:18.266666,3.18,21.0,49.0
04/18/2018 13:37:58.180000,2.88,21.0,49.0
04/18/2018 13:40:38.150000,3.05,21.0,49.0
04/18/2018 13:44:38.183333,3.45,21.0,49.0
04/18/2018 13:47:18.246666,2.85,21.0,49.0
04/18/2018 13:49:58.206666,3.77,21.0,50.0
04/18/2018 13:52:38.286666,3.37,21.0,50.0
04/18/2018 13:56:38.206666,2.14,21.0,50.0
04/18/2018 13:59:18.226666,3.4,20.0,50.0
04/18/2018 14:01:58.276666,2.14,20.0,49.0
04/18/2018 14:04:38.170000,1.86,20.0,50.0
04/18/2018 14:08:38.220000,2.07,20.0,50.0
04/18/2018 14:11:18.260000,2.54,20.0,51.0
04/18/2018 14:13:58.273333,2.21,20.0,51.0
04/18/2018 14:16:38.226666,2.0,20.0,51.0
04/18/2018 14:19:18.293333,2.23,20.0,51.0
04/18/2018 14:23:18.260000,1.26,19.0,51.0
04/18/2018 14:25:58.190000,1.74,20.0,52.0
04/18/2018 14:28:38.203333,1.9,19.0,52.0
04/18/2018 14:31:18.310000,2.0,19.0,52.0
04/18/2018 14:35:18.260000,1.0,18.0,52.0
04/18/2018 14:37:58.196666,1.26,18.0,50.0
04/18/2018 14:40:38.216666,1.71,19.0,50.0
04/18/2018 14:44:38.266666,0.91,18.0,51.0
04/18/2018 14:47:18.293333,1.32,18.0,51.0
04/18/2018 14:49:58.226666,0.64,18.0,51.0
04/18/2018 14:52:38.296666,0.6,18.0,51.0
04/18/2018 14:56:38.226666,1.0,18.0,51.0
04/18/2018 14:57:58.246666,1.0,18.0,51.0
04/18/2018 15:01:58.396666,0.72,17.0,52.0
04/18/2018 15:04:38.273333,0.88,17.0,50.0
04/18/2018 15:08:38.233333,0.6,18.0,51.0
04/18/2018 15:11:18.233333,1.0,18.0,51.0
04/18/2018 15:13:58.290000,1.51,18.0,51.0
04/18/2018 15:16:38.353333,1.0,17.0,52.0
04/18/2018 15:20:38.260000,1.0,17.0,52.0
04/18/2018 15:23:18.246666,1.02,17.0,52.0
04/18/2018 15:25:58.363333,1.0,17.0,52.0
04/18/2018 15:28:38.260000,0.93,17.0,50.0
04/18/2018 15:32:38.266666,0.38,18.0,51.0
04/18/2018 15:35:18.296666,1.14,17.0,51.0
04/18/2018 15:37:58.343333,0.93,17.0,52.0
04/18/2018 15:40:38.270000,1.12,17.0,52.0
04/18/2018 15:44:38.276666,1.0,16.0,51.0
04/18/2018 15:47:18.366666,1.14,17.0,51.0
04/18/2018 15:49:58.303333,0.86,17.0,51.0
04/18/2018 15:52:38.526666,0.98,17.0,52.0
04/18/2018 15:56:38.353333,0.93,17.0,53.0
04/18/2018 15:59:18.313333,1.05,16.0,53.0
04/18/2018 16:01:58.343333,1.2,16.0,54.0
04/18/2018 16:04:38.356666,0.86,16.0,54.0
04/18/2018 16:08:38.296666,0.98,16.0,54.0
04/18/2018 16:11:18.303333,0.84,15.0,55.0
04/18/2018 16:13:58.386666,0.93,16.0,55.0
04/18/2018 16:16:38.303333,1.0,15.0,55.0
04/18/2018 16:20:38.310000,1.49,15.0,55.0
04/18/2018 16:23:18.316666,1.0,15.0,54.0
04/18/2018 16:25:58.316666,1.0,16.0,54.0
04/18/2018 16:28:38.360000,1.02,15.0,53.0
04/18/2018 16:31:18.326666,1.07,15.0,54.0
04/18/2018 16:35:18.376666,1.27,15.0,55.0
04/18/2018 16:37:58.340000,1.0,15.0,56.0
04/18/2018 16:40:38.386666,1.23,15.0,56.0
04/18/2018 16:43:18.356666,0.74,14.0,56.0
04/18/2018 16:47:18.373333,1.28,15.0,56.0
04/18/2018 16:49:58.346666,1.05,14.0,56.0
04/18/2018 16:52:38.353333,1.05,15.0,57.0
04/18/2018 16:55:18.393333,1.0,15.0,57.0
04/18/2018 16:59:18.356666,1.3,14.0,58.0
04/18/2018 17:01:58.373333,1.49,14.0,58.0
04/18/2018 17:04:38.363333,1.49,15.0,58.0
04/18/2018 17:07:18.360000,1.36,14.0,58.0
04/18/2018 17:11:18.473333,1.24,13.0,59.0
04/18/2018 17:13:58.483333,0.98,13.0,58.0
04/18/2018 17:16:38.380000,1.07,14.0,58.0
04/18/2018 17:19:18.373333,1.02,14.0,58.0
04/18/2018 17:23:18.390000,1.0,13.0,58.0
04/18/2018 17:25:58.406666,0.91,14.0,59.0
04/18/2018 17:28:38.400000,1.24,14.0,60.0
04/18/2018 17:31:18.403333,1.0,14.0,60.0
04/18/2018 17:35:18.506666,1.0,14.0,61.0
04/18/2018 17:37:58.400000,1.0,13.0,61.0
04/18/2018 17:40:38.406666,1.23,13.0,61.0
04/18/2018 17:43:18.410000,1.47,13.0,61.0
04/18/2018 17:47:18.500000,1.07,13.0,61.0
04/18/2018 17:49:58.413333,1.35,13.0,61.0
04/18/2018 17:52:38.570000,1.15,13.0,61.0
04/18/2018 17:56:38.413333,1.43,13.0,62.0
04/18/2018 18:03:18.426666,1.5,13.0,61.0
04/18/2018 18:04:38.426666,1.58,12.0,60.0
04/18/2018 18:08:38.426666,2.02,13.0,62.0
04/18/2018 18:11:18.436666,2.28,12.0,62.0
04/18/2018 18:13:58.446666,1.1,12.0,62.0
04/18/2018 18:16:38.470000,1.85,12.0,62.0
04/18/2018 18:20:38.516666,1.77,12.0,62.0
04/18/2018 18:23:18.453333,1.75,12.0,63.0
04/18/2018 18:25:58.463333,1.36,12.0,63.0
04/18/2018 18:28:38.543333,1.22,12.0,63.0
04/18/2018 18:32:38.453333,0.83,12.0,63.0
04/18/2018 18:35:18.490000,0.7,12.0,64.0
04/18/2018 18:37:58.540000,0.91,12.0,64.0
04/18/2018 18:40:38.546666,2.23,11.0,64.0
04/18/2018 18:44:38.516666,1.63,11.0,64.0
04/18/2018 18:47:18.476666,0.53,11.0,64.0
04/18/2018 18:49:58.476666,0.6,11.0,64.0
04/18/2018 18:52:38.520000,0.95,11.0,65.0
04/18/2018 18:56:38.483333,0.87,11.0,65.0
04/18/2018 18:59:18.483333,1.05,11.0,65.0
04/18/2018 19:01:58.596666,1.83,11.0,66.0
04/18/2018 19:04:38.496666,1.4,11.0,66.0
04/18/2018 19:08:38.556666,2.4,11.0,66.0
04/18/2018 19:11:18.496666,2.05,10.0,66.0
04/18/2018 19:13:58.500000,2.07,11.0,66.0
04/18/2018 19:16:38.533333,1.4,10.0,66.0
04/18/2018 19:19:18.513333,3.91,11.0,66.0
04/18/2018 19:21:58.516666,3.56,10.0,67.0
04/18/2018 19:25:58.543333,2.79,10.0,67.0
04/18/2018 19:28:38.543333,2.43,10.0,67.0
04/18/2018 19:31:18.526666,1.63,10.0,67.0
04/18/2018 19:35:18.530000,1.77,10.0,68.0
04/18/2018 19:37:58.533333,1.37,10.0,68.0
04/18/2018 19:40:38.540000,2.05,10.0,68.0
04/18/2018 19:43:18.536666,1.08,9.0,68.0
04/18/2018 19:47:18.543333,3.6,9.0,67.0
04/18/2018 19:49:58.546666,2.74,10.0,68.0
04/18/2018 19:52:38.553333,1.84,10.0,68.0
04/18/2018 19:55:18.566666,1.73,10.0,69.0
04/18/2018 19:59:18.643333,1.71,9.0,69.0
04/18/2018 20:01:58.570000,1.18,9.0,68.0
04/18/2018 20:04:38.583333,2.35,10.0,68.0
04/18/2018 20:07:18.606666,1.55,10.0,69.0
04/18/2018 20:11:18.700000,1.98,9.0,69.0
04/18/2018 20:13:58.573333,1.8,9.0,69.0
04/18/2018 20:16:38.656666,0.68,9.0,70.0
04/18/2018 20:19:18.586666,0.72,9.0,70.0
04/18/2018 20:23:18.653333,0.77,9.0,70.0
04/18/2018 20:25:58.643333,0.67,9.0,71.0
04/18/2018 20:28:38.720000,0.65,9.0,71.0
04/18/2018 20:32:38.590000,1.24,9.0,71.0
04/18/2018 20:35:18.616666,1.12,8.0,70.0
04/18/2018 20:37:58.616666,0.53,8.0,71.0
04/18/2018 20:40:38.683333,1.0,8.0,71.0
04/18/2018 20:44:38.613333,0.95,8.0,71.0
04/18/2018 20:47:18.610000,1.0,9.0,71.0
04/18/2018 20:49:58.613333,1.27,9.0,71.0
04/18/2018 20:52:38.623333,1.0,9.0,72.0
04/18/2018 20:56:38.643333,0.53,8.0,72.0
04/18/2018 20:59:18.626666,1.16,9.0,72.0
04/18/2018 21:01:58.673333,1.33,9.0,72.0
04/18/2018 21:04:38.646666,1.44,9.0,72.0
04/18/2018 21:08:38.663333,0.45,9.0,72.0
04/18/2018 21:11:18.646666,0.7,9.0,72.0
04/18/2018 21:13:58.660000,0.77,8.0,72.0
04/18/2018 21:16:38.646666,0.72,9.0,73.0
04/18/2018 21:20:38.736666,0.46,9.0,73.0
04/18/2018 21:23:18.653333,1.35,9.0,73.0
04/18/2018 21:25:58.666666,1.29,8.0,73.0
04/18/2018 21:28:38.670000,0.56,8.0,72.0
04/18/2018 21:32:38.880000,1.0,8.0,72.0
04/18/2018 21:35:18.756666,1.24,8.0,72.0
04/18/2018 21:37:58.693333,1.1,8.0,72.0
04/18/2018 21:40:38.706666,1.77,8.0,73.0
04/18/2018 21:44:38.733333,1.29,8.0,73.0
04/18/2018 21:47:18.846666,1.09,8.0,74.0
04/18/2018 21:49:58.703333,0.93,8.0,74.0
04/18/2018 21:52:38.793333,1.35,8.0,74.0
04/18/2018 21:56:39.570000,1.02,8.0,75.0
04/18/2018 21:57:58.696666,1.64,8.0,74.0
04/18/2018 22:01:58.703333,1.29,8.0,75.0
04/18/2018 22:04:38.706666,1.0,8.0,75.0
04/18/2018 22:07:18.713333,1.58,8.0,75.0
04/18/2018 22:11:18.853333,1.12,7.0,76.0
04/18/2018 22:13:58.716666,1.2,8.0,76.0
04/18/2018 22:16:38.726666,1.3,7.0,76.0
04/18/2018 22:19:18.720000,1.38,7.0,76.0
04/18/2018 22:23:18.726666,1.36,7.0,76.0
04/18/2018 22:25:58.733333,1.77,7.0,76.0
04/18/2018 22:28:38.810000,1.15,7.0,76.0
04/18/2018 22:31:18.740000,1.18,7.0,76.0
04/18/2018 22:35:18.740000,1.37,7.0,76.0
04/18/2018 22:37:58.763333,1.4,7.0,76.0
04/18/2018 22:40:38.770000,1.1,7.0,76.0
04/18/2018 22:44:38.750000,1.41,7.0,76.0
04/18/2018 22:47:18.856666,0.92,7.0,76.0
04/18/2018 22:49:58.756666,1.58,7.0,75.0
04/18/2018 22:52:38.946666,1.1,7.0,75.0
04/18/2018 22:55:18.803333,1.26,7.0,75.0
04/18/2018 22:59:18.786666,0.88,7.0,75.0
04/18/2018 23:01:58.856666,1.6,8.0,74.0
04/18/2018 23:04:38.833333,1.14,8.0,75.0
04/18/2018 23:08:38.786666,1.81,8.0,74.0
04/18/2018 23:11:18.836666,1.58,8.0,74.0
04/18/2018 23:13:58.810000,0.93,8.0,74.0
04/18/2018 23:16:38.820000,1.17,8.0,74.0
04/18/2018 23:20:38.826666,1.33,8.0,74.0
04/18/2018 23:23:19.653333,1.07,8.0,74.0
04/18/2018 23:25:58.813333,1.47,8.0,74.0
04/18/2018 23:28:38.823333,1.36,8.0,73.0
04/18/2018 23:31:18.823333,0.93,8.0,72.0
04/18/2018 23:35:18.866666,1.52,9.0,72.0
