InstrumentName, Wash Park West,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/01/2018 00:02:20.100000,2.717171717171717,29.0,61.0
04/01/2018 00:05:00.950000,2.2474747474747474,29.0,61.0
04/01/2018 00:07:40.083333,2.8686868686868685,29.0,61.0
04/01/2018 00:11:40.126666,2.404040404040404,29.0,61.0
04/01/2018 00:14:20.180000,3.0656565656565657,30.0,61.0
04/01/2018 00:17:00.113333,3.1969696969696972,30.0,60.0
04/01/2018 00:19:40.100000,3.0555555555555554,30.0,60.0
04/01/2018 00:23:40.100000,2.8636363636363638,30.0,60.0
04/01/2018 00:26:20.146666,2.888888888888889,31.0,59.0
04/01/2018 00:29:00.083333,3.005050505050505,31.0,59.0
04/01/2018 00:31:40.933333,2.7676767676767677,31.0,59.0
04/01/2018 00:35:40.096666,3.0303030303030303,31.0,59.0
04/01/2018 00:38:20.100000,2.873737373737374,31.0,59.0
04/01/2018 00:41:00.126666,3.0555555555555554,31.0,59.0
04/01/2018 00:43:40.110000,3.1010101010101008,31.0,59.0
04/01/2018 00:47:40.220000,3.0656565656565657,32.0,58.0
04/01/2018 00:50:20.890000,3.3181818181818183,31.0,58.0
04/01/2018 00:53:00.180000,3.090909090909091,31.0,58.0
04/01/2018 00:55:40.100000,3.1969696969696972,32.0,58.0
04/01/2018 00:59:40.113333,2.9343434343434343,32.0,58.0
04/01/2018 01:02:20.106666,2.9444444444444446,32.0,58.0
04/01/2018 01:05:00.123333,2.9191919191919196,31.0,58.0
04/01/2018 01:07:40.140000,3.484848484848485,31.0,58.0
04/01/2018 01:11:40.180000,2.6616161616161613,31.0,58.0
04/01/2018 01:14:20.200000,3.1717171717171717,31.0,58.0
04/01/2018 01:17:00.130000,3.378787878787879,31.0,58.0
04/01/2018 01:19:40.186666,3.2121212121212124,31.0,57.0
04/01/2018 01:23:40.130000,3.5,31.0,57.0
04/01/2018 01:26:20.490000,3.782828282828283,31.0,57.0
04/01/2018 01:29:00.796666,3.595959595959596,31.0,57.0
04/01/2018 01:31:40.910000,3.707070707070707,31.0,57.0
04/01/2018 01:35:40.136666,5.146464646464646,31.0,56.0
04/01/2018 01:38:20.183333,4.545454545454546,31.0,56.0
04/01/2018 01:41:00.130000,5.747474747474748,31.0,55.0
04/01/2018 01:43:40.290000,4.656565656565657,30.0,55.0
04/01/2018 01:47:40.200000,5.217171717171717,31.0,55.0
04/01/2018 01:50:20.213333,5.2979797979797985,30.0,54.0
04/01/2018 01:53:00.153333,4.878787878787879,31.0,53.0
