InstrumentName, Chatfield Park,
StartTime, 2018-04-01 00:00:00,
EndTime, 2018-04-30 23:59:59,
Date,O3,PM2.5
04/01/2018 00:00:00.000000,39.0,4.7
04/01/2018 01:00:00.000000,34.0,5.6
04/01/2018 02:00:00.000000,34.0,6.5
04/01/2018 03:00:00.000000,28.0,7.3
04/01/2018 04:00:00.000000,27.0,7.7
04/01/2018 05:00:00.000000,26.0,7.2
04/01/2018 06:00:00.000000,26.0,6.7
04/01/2018 07:00:00.000000,26.0,6.5
04/01/2018 08:00:00.000000,25.0,6.7
04/01/2018 09:00:00.000000,25.0,8.0
04/01/2018 10:00:00.000000,23.0,9.4
04/01/2018 11:00:00.000000,23.0,10.6
04/01/2018 12:00:00.000000,21.0,12.8
04/01/2018 13:00:00.000000,19.0,15.0
04/01/2018 14:00:00.000000,20.0,14.8
04/01/2018 15:00:00.000000,20.0,13.0
04/01/2018 16:00:00.000000,22.0,11.4
04/01/2018 17:00:00.000000,24.0,10.9
04/01/2018 18:00:00.000000,26.0,12.5
04/01/2018 19:00:00.000000,28.0,13.5
04/01/2018 20:00:00.000000,31.0,13.5
04/01/2018 21:00:00.000000,34.0,13.4
04/01/2018 22:00:00.000000,36.0,13.2
04/01/2018 23:00:00.000000,41.0,12.7
04/02/2018 00:00:00.000000,42.0,12.1
04/02/2018 01:00:00.000000,42.0,12.3
04/02/2018 11:00:00.000000,18.0,6.5
04/02/2018 12:00:00.000000,20.0,7.3
04/02/2018 13:00:00.000000,24.0,6.1
04/02/2018 14:00:00.000000,37.0,5.0
04/02/2018 15:00:00.000000,49.0,5.0
04/02/2018 16:00:00.000000,41.0,4.5
04/02/2018 17:00:00.000000,49.0,4.2
04/02/2018 18:00:00.000000,57.0,4.2
04/02/2018 19:00:00.000000,56.0,4.8
04/02/2018 20:00:00.000000,56.0,4.8
04/02/2018 21:00:00.000000,55.0,4.3
04/02/2018 22:00:00.000000,56.0,3.9
04/02/2018 23:00:00.000000,57.0,3.7
04/03/2018 00:00:00.000000,57.0,3.7
04/03/2018 01:00:00.000000,58.0,3.6
04/03/2018 02:00:00.000000,58.0,3.6
04/03/2018 03:00:00.000000,59.0,3.6
04/03/2018 04:00:00.000000,59.0,3.5
04/03/2018 05:00:00.000000,55.0,3.7
04/03/2018 06:00:00.000000,50.0,4.0
04/03/2018 07:00:00.000000,39.0,3.6
04/03/2018 08:00:00.000000,39.0,2.8
04/03/2018 09:00:00.000000,35.0,2.9
04/03/2018 10:00:00.000000,35.0,3.3
04/03/2018 11:00:00.000000,35.0,3.8
