InstrumentName, Thornton B,,
04/03/2018 09:55:44.133333,58.46,28.0,43.0
04/03/2018 09:59:44.216666,61.57,27.0,42.0
04/03/2018 10:02:24.140000,145.49,26.0,42.0
04/03/2018 10:05:04.216666,195.21,26.0,42.0
04/03/2018 10:07:44.190000,91.3,26.0,41.0
04/03/2018 10:11:44.150000,48.83,26.0,41.0
04/03/2018 10:14:24.136666,49.8,25.0,41.0
04/03/2018 10:17:04.286666,53.94,25.0,41.0
04/03/2018 10:19:44.196666,56.02,25.0,41.0
04/03/2018 10:23:44.140000,57.57,25.0,41.0
04/03/2018 10:26:24.146666,64.36,25.0,41.0
04/03/2018 10:29:04.243333,67.83,25.0,41.0
04/03/2018 10:31:44.416666,66.54,25.0,41.0
04/03/2018 10:35:44.306666,62.59,25.0,41.0
04/03/2018 10:38:24.150000,52.22,24.0,41.0
04/03/2018 10:41:04.180000,51.49,24.0,41.0
04/03/2018 10:43:44.180000,52.21,24.0,41.0
04/03/2018 10:47:44.166666,60.36,24.0,41.0
04/03/2018 10:50:24.156666,66.83,24.0,41.0
04/03/2018 10:53:04.156666,65.72,23.0,41.0
04/03/2018 10:55:44.163333,60.6,23.0,41.0
04/03/2018 10:59:44.236666,67.89,23.0,41.0
04/03/2018 11:02:24.200000,66.43,23.0,41.0
04/03/2018 11:05:04.403333,63.68,23.0,40.0
04/03/2018 11:07:44.176666,72.4,22.0,40.0
04/03/2018 11:11:44.286666,72.49,22.0,40.0
04/03/2018 11:14:24.193333,65.33,22.0,40.0
04/03/2018 11:17:04.306666,68.15,22.0,40.0
04/03/2018 11:19:44.206666,60.15,22.0,40.0
04/03/2018 11:23:44.270000,47.51,22.0,39.0
04/03/2018 11:26:24.196666,48.93,22.0,39.0
04/03/2018 11:29:04.186666,46.6,22.0,39.0
04/03/2018 11:31:44.176666,47.28,22.0,39.0
04/03/2018 11:35:44.183333,48.89,22.0,39.0
04/03/2018 11:38:24.330000,48.81,22.0,39.0
04/03/2018 11:41:04.626666,46.76,22.0,39.0
04/03/2018 11:43:44.210000,45.61,22.0,39.0
04/03/2018 11:47:44.186666,47.06,22.0,39.0
04/03/2018 11:50:24.196666,57.33,22.0,39.0
04/03/2018 11:53:04.183333,47.11,22.0,39.0
04/03/2018 11:55:44.190000,47.78,22.0,39.0
04/03/2018 11:59:44.190000,75.38,22.0,39.0
04/03/2018 12:02:24.203333,59.55,21.0,39.0
04/03/2018 12:05:04.350000,58.6,21.0,39.0
04/03/2018 12:07:44.216666,63.15,21.0,40.0
04/03/2018 12:11:44.303333,81.66,22.0,40.0
04/03/2018 12:14:24.200000,85.63,22.0,38.0
04/03/2018 12:17:04.316666,83.33,23.0,38.0
04/03/2018 12:19:44.230000,72.61,22.0,38.0
04/03/2018 12:23:44.323333,56.98,22.0,38.0
04/03/2018 12:26:24.216666,61.37,21.0,39.0
04/03/2018 12:29:04.306666,83.04,21.0,39.0
04/03/2018 12:31:44.316666,64.48,21.0,37.0
04/03/2018 12:35:44.333333,56.91,21.0,38.0
04/03/2018 12:38:24.356666,45.04,21.0,37.0
04/03/2018 12:41:04.270000,45.68,20.0,38.0
04/03/2018 12:43:44.316666,45.55,20.0,38.0
04/03/2018 12:47:44.203333,46.64,20.0,38.0
04/03/2018 12:50:24.316666,47.02,20.0,38.0
04/03/2018 12:53:04.296666,44.34,21.0,36.0
04/03/2018 12:55:44.310000,45.27,23.0,36.0
04/03/2018 12:59:44.370000,44.66,24.0,36.0
04/03/2018 13:02:24.250000,42.81,24.0,36.0
04/03/2018 13:05:04.230000,44.04,24.0,36.0
04/03/2018 13:07:44.350000,44.96,25.0,36.0
04/03/2018 13:11:44.980000,45.28,24.0,37.0
04/03/2018 13:14:24.220000,44.04,24.0,36.0
04/03/2018 13:17:04.370000,45.23,25.0,37.0
04/03/2018 13:19:44.246666,43.89,25.0,36.0
04/03/2018 13:23:44.226666,46.02,24.0,37.0
04/03/2018 13:26:24.566666,45.09,25.0,36.0
04/03/2018 13:29:04.230000,45.32,25.0,37.0
04/03/2018 13:31:44.243333,43.59,25.0,38.0
04/03/2018 13:35:44.316666,42.67,25.0,38.0
04/03/2018 13:38:24.230000,47.63,25.0,37.0
04/03/2018 13:41:04.403333,48.04,25.0,36.0
04/03/2018 13:43:44.240000,46.43,25.0,38.0
04/03/2018 13:47:44.233333,45.5,25.0,39.0
04/03/2018 13:50:24.276666,67.4,25.0,39.0
04/03/2018 13:53:04.260000,73.28,24.0,39.0
04/03/2018 13:55:44.230000,82.85,22.0,39.0
04/03/2018 13:59:44.293333,80.72,21.0,40.0
04/03/2018 14:02:24.480000,70.3,21.0,39.0
04/03/2018 14:05:04.350000,64.89,21.0,38.0
04/03/2018 14:07:44.243333,67.55,21.0,39.0
04/03/2018 14:11:44.336666,64.02,21.0,39.0
04/03/2018 14:14:24.250000,65.54,21.0,39.0
04/03/2018 14:17:04.243333,51.96,20.0,38.0
04/03/2018 14:19:44.306666,48.63,22.0,40.0
04/03/2018 14:23:44.503333,53.83,21.0,40.0
04/03/2018 14:26:24.286666,49.96,20.0,41.0
04/03/2018 14:29:04.376666,49.19,20.0,38.0
04/03/2018 14:31:44.243333,53.46,23.0,37.0
04/03/2018 14:35:44.276666,81.07,25.0,37.0
04/03/2018 14:38:24.973333,73.7,25.0,38.0
04/03/2018 14:41:04.253333,79.8,25.0,37.0
04/03/2018 14:43:44.300000,81.59,24.0,36.0
04/03/2018 14:47:44.366666,47.4,24.0,37.0
04/03/2018 14:50:24.493333,46.57,24.0,36.0
04/03/2018 14:53:04.263333,47.17,24.0,36.0
04/03/2018 14:55:44.256666,44.23,23.0,37.0
04/03/2018 14:59:44.310000,44.72,23.0,37.0
04/03/2018 15:02:24.393333,44.4,23.0,37.0
04/03/2018 15:05:04.363333,45.23,23.0,37.0
04/03/2018 15:07:44.256666,45.04,23.0,37.0
04/03/2018 15:11:44.293333,44.78,23.0,38.0
04/03/2018 15:14:24.276666,49.96,22.0,37.0
04/03/2018 15:17:04.326666,55.8,22.0,38.0
04/03/2018 15:19:44.303333,60.17,22.0,38.0
04/03/2018 15:23:44.283333,71.91,22.0,39.0
04/03/2018 15:26:24.393333,81.28,22.0,40.0
04/03/2018 15:29:04.340000,78.48,22.0,40.0
04/03/2018 15:31:44.500000,65.56,22.0,41.0
04/03/2018 15:35:44.440000,46.39,22.0,41.0
04/03/2018 15:38:24.443333,44.96,21.0,41.0
04/03/2018 15:41:04.370000,44.63,20.0,40.0
04/03/2018 15:43:44.280000,43.89,23.0,40.0
04/03/2018 15:47:44.316666,45.13,25.0,42.0
04/03/2018 15:50:24.426666,45.38,25.0,42.0
04/03/2018 15:53:04.316666,48.78,24.0,43.0
04/03/2018 15:55:44.330000,83.73,23.0,42.0
04/03/2018 15:59:44.353333,112.3,22.0,43.0
04/03/2018 16:02:24.430000,164.02,19.0,43.0
04/03/2018 16:05:04.353333,144.72,17.0,43.0
04/03/2018 16:07:44.393333,204.06,16.0,43.0
04/03/2018 16:11:44.403333,200.33,14.0,43.0
04/03/2018 16:14:24.300000,228.98,14.0,43.0
04/03/2018 16:17:04.400000,217.87,14.0,43.0
04/03/2018 16:19:44.310000,233.44,13.0,43.0
04/03/2018 16:23:44.410000,256.91,13.0,43.0
04/03/2018 16:26:24.296666,245.98,13.0,43.0
04/03/2018 16:29:04.313333,249.2,12.0,43.0
04/03/2018 16:31:44.390000,246.09,12.0,43.0
04/03/2018 16:35:44.386666,230.68,12.0,43.0
04/03/2018 16:38:24.396666,242.04,12.0,44.0
04/03/2018 16:41:04.340000,245.96,12.0,44.0
04/03/2018 16:43:44.353333,169.54,12.0,44.0
04/03/2018 16:47:44.713333,216.33,12.0,43.0
04/03/2018 16:50:24.466666,126.3,12.0,44.0
04/03/2018 16:53:04.333333,135.72,11.0,44.0
04/03/2018 16:55:44.393333,181.27,12.0,42.0
04/03/2018 16:59:44.443333,131.83,12.0,43.0
04/03/2018 17:02:24.413333,186.76,12.0,44.0
04/03/2018 17:05:04.406666,170.3,11.0,45.0
04/03/2018 17:07:44.340000,213.98,11.0,43.0
04/03/2018 17:11:44.366666,62.09,12.0,44.0
04/03/2018 17:14:24.433333,59.51,12.0,43.0
04/03/2018 17:17:04.390000,57.47,12.0,44.0
04/03/2018 17:19:44.443333,59.72,12.0,44.0
04/03/2018 17:23:44.340000,62.79,11.0,45.0
04/03/2018 17:26:24.393333,47.45,11.0,44.0
04/03/2018 17:29:04.473333,44.98,11.0,43.0
04/03/2018 17:31:44.346666,45.09,11.0,44.0
04/03/2018 17:35:44.416666,43.43,11.0,44.0
04/03/2018 17:38:24.476666,43.87,11.0,45.0
04/03/2018 17:41:04.370000,42.4,11.0,44.0
04/03/2018 17:43:44.453333,42.34,11.0,45.0
04/03/2018 17:47:44.346666,67.47,12.0,45.0
04/03/2018 17:50:24.463333,63.45,11.0,44.0
04/03/2018 17:53:04.333333,63.6,11.0,43.0
04/03/2018 17:55:44.613333,48.11,11.0,45.0
04/03/2018 17:59:44.410000,52.23,11.0,45.0
04/03/2018 18:02:24.466666,56.74,11.0,45.0
04/03/2018 18:05:04.696666,67.49,11.0,45.0
04/03/2018 18:07:44.340000,61.63,11.0,45.0
04/03/2018 18:11:44.350000,74.53,11.0,45.0
04/03/2018 18:14:24.436666,65.53,11.0,45.0
04/03/2018 18:17:04.360000,68.23,11.0,45.0
04/03/2018 18:19:44.350000,59.34,11.0,46.0
04/03/2018 18:23:44.476666,41.62,11.0,46.0
04/03/2018 18:26:24.440000,53.04,11.0,46.0
04/03/2018 18:29:04.376666,54.02,11.0,46.0
04/03/2018 18:31:44.450000,50.32,11.0,46.0
04/03/2018 18:35:44.396666,39.07,11.0,47.0
04/03/2018 18:38:24.433333,35.77,11.0,46.0
04/03/2018 18:41:04.503333,35.64,11.0,48.0
04/03/2018 18:43:44.430000,36.48,11.0,47.0
04/03/2018 18:47:44.870000,34.11,11.0,48.0
04/03/2018 18:50:25.366666,35.04,10.0,48.0
04/03/2018 18:53:04.396666,35.37,10.0,49.0
04/03/2018 18:55:44.440000,33.11,10.0,49.0
04/03/2018 18:59:44.380000,33.06,10.0,49.0
04/03/2018 19:02:24.553333,34.52,10.0,49.0
04/03/2018 19:05:04.383333,36.74,10.0,48.0
04/03/2018 19:07:44.530000,36.23,10.0,49.0
04/03/2018 19:11:44.500000,37.15,10.0,48.0
04/03/2018 19:14:24.446666,34.91,11.0,50.0
04/03/2018 19:17:04.393333,51.72,11.0,52.0
04/03/2018 19:19:44.380000,40.57,10.0,49.0
04/03/2018 19:23:44.383333,32.09,10.0,50.0
04/03/2018 19:26:24.486666,34.26,10.0,49.0
04/03/2018 19:29:04.396666,34.89,10.0,49.0
04/03/2018 19:31:44.573333,35.93,9.0,50.0
04/03/2018 19:35:44.933333,35.65,10.0,51.0
04/03/2018 19:38:24.480000,34.0,10.0,49.0
04/03/2018 19:41:04.443333,34.94,11.0,52.0
04/03/2018 19:43:44.446666,34.27,11.0,53.0
04/03/2018 19:47:44.493333,32.49,10.0,55.0
04/03/2018 19:50:24.440000,66.83,10.0,51.0
04/03/2018 19:53:04.416666,62.77,10.0,51.0
04/03/2018 19:55:44.586666,53.62,10.0,52.0
04/03/2018 19:59:44.456666,41.74,10.0,52.0
04/03/2018 20:02:24.466666,38.57,10.0,51.0
04/03/2018 20:05:04.506666,39.06,10.0,50.0
04/03/2018 20:07:44.450000,38.89,10.0,52.0
04/03/2018 20:11:44.466666,53.38,10.0,56.0
04/03/2018 20:14:24.486666,34.65,11.0,58.0
04/03/2018 20:17:04.483333,31.22,10.0,54.0
04/03/2018 20:19:44.526666,49.9,10.0,56.0
04/03/2018 20:23:44.456666,52.54,9.0,59.0
04/03/2018 20:26:24.466666,36.57,9.0,54.0
04/03/2018 20:29:04.503333,40.26,9.0,56.0
04/03/2018 20:31:44.563333,39.83,9.0,55.0
04/03/2018 20:35:44.526666,48.28,10.0,54.0
04/03/2018 20:38:24.546666,69.34,10.0,53.0
04/03/2018 20:41:04.490000,45.74,11.0,58.0
04/03/2018 20:43:44.476666,45.94,11.0,60.0
04/03/2018 20:47:44.430000,33.68,9.0,54.0
04/03/2018 20:50:24.463333,34.68,9.0,56.0
04/03/2018 20:53:04.446666,30.83,10.0,61.0
04/03/2018 20:55:44.443333,27.62,9.0,55.0
04/03/2018 20:59:44.576666,28.17,9.0,55.0
04/03/2018 21:02:24.466666,27.09,9.0,58.0
04/03/2018 21:05:04.456666,28.32,9.0,62.0
04/03/2018 21:07:44.530000,35.74,8.0,63.0
04/03/2018 21:11:44.456666,115.4,8.0,65.0
04/03/2018 21:14:24.476666,119.09,7.0,63.0
04/03/2018 21:17:04.483333,66.54,7.0,64.0
04/03/2018 21:19:44.490000,98.68,7.0,64.0
04/03/2018 21:23:44.470000,146.9,7.0,65.0
04/03/2018 21:26:24.470000,37.76,7.0,65.0
04/03/2018 21:29:04.460000,26.37,7.0,65.0
04/03/2018 21:31:44.560000,24.83,7.0,66.0
04/03/2018 21:35:44.506666,28.74,7.0,66.0
04/03/2018 21:38:24.580000,37.19,6.0,66.0
04/03/2018 21:41:04.546666,34.36,7.0,67.0
04/03/2018 21:43:44.480000,31.57,6.0,67.0
04/03/2018 21:47:44.550000,31.47,6.0,66.0
04/03/2018 21:50:24.613333,32.59,7.0,68.0
04/03/2018 21:53:04.476666,29.91,6.0,68.0
04/03/2018 21:55:44.563333,29.66,6.0,67.0
04/03/2018 21:59:44.570000,31.87,6.0,67.0
04/03/2018 22:02:24.586666,34.45,6.0,67.0
04/03/2018 22:05:04.480000,34.35,6.0,61.0
04/03/2018 22:07:44.533333,32.36,6.0,66.0
04/03/2018 22:11:44.503333,34.15,6.0,67.0
04/03/2018 22:14:24.590000,28.47,6.0,68.0
04/03/2018 22:17:04.563333,25.93,6.0,69.0
04/03/2018 22:19:44.550000,24.54,6.0,65.0
04/03/2018 22:23:44.583333,28.13,7.0,59.0
04/03/2018 22:26:24.523333,29.74,7.0,58.0
04/03/2018 22:29:04.496666,26.09,7.0,62.0
04/03/2018 22:31:44.540000,26.94,7.0,64.0
04/03/2018 22:35:44.560000,27.2,7.0,68.0
04/03/2018 22:38:24.563333,29.96,7.0,68.0
04/03/2018 22:41:04.493333,25.96,6.0,69.0
04/03/2018 22:43:44.496666,28.13,6.0,69.0
04/03/2018 22:47:44.576666,53.24,6.0,66.0
04/03/2018 22:50:24.523333,27.72,6.0,63.0
04/03/2018 22:53:04.506666,26.43,7.0,63.0
04/03/2018 22:55:44.513333,28.43,6.0,62.0
04/03/2018 22:59:44.536666,30.93,7.0,58.0
04/03/2018 23:02:24.646666,27.55,7.0,59.0
04/03/2018 23:05:04.516666,38.04,7.0,59.0
04/03/2018 23:07:44.650000,68.89,7.0,58.0
04/03/2018 23:11:44.576666,133.11,7.0,60.0
04/03/2018 23:14:24.623333,121.44,7.0,65.0
04/03/2018 23:17:04.570000,158.8,6.0,62.0
04/03/2018 23:19:44.553333,53.6,7.0,60.0
04/03/2018 23:23:44.520000,55.37,9.0,56.0
04/03/2018 23:26:24.563333,43.02,9.0,56.0
04/03/2018 23:29:04.600000,149.66,9.0,57.0
04/03/2018 23:31:44.716666,94.87,9.0,56.0
04/03/2018 23:35:44.750000,29.52,9.0,55.0
04/03/2018 23:38:24.616666,30.98,10.0,55.0
04/03/2018 23:41:05.823333,50.8,10.0,56.0
04/03/2018 23:43:44.626666,54.38,10.0,56.0
04/03/2018 23:47:44.816666,47.91,9.0,54.0
04/03/2018 23:50:24.846666,53.96,9.0,54.0
04/03/2018 23:53:04.893333,58.09,9.0,56.0
04/03/2018 23:55:44.723333,51.66,9.0,56.0
04/03/2018 23:59:44.826666,48.13,9.0,56.0
04/04/2018 00:02:25.290000,41.08,9.0,58.0
04/04/2018 00:05:04.533333,43.21,9.0,57.0
04/04/2018 00:07:44.580000,36.64,9.0,56.0
04/04/2018 00:11:44.636666,31.26,9.0,60.0
04/04/2018 00:14:24.610000,27.79,8.0,60.0
04/04/2018 00:17:04.560000,28.09,9.0,59.0
04/04/2018 00:19:44.636666,31.98,9.0,58.0
04/04/2018 00:23:44.560000,31.17,9.0,59.0
04/04/2018 00:26:24.583333,34.13,9.0,61.0
04/04/2018 00:29:04.743333,35.67,9.0,58.0
04/04/2018 00:31:44.676666,35.68,10.0,60.0
04/04/2018 00:35:44.553333,35.38,10.0,60.0
04/04/2018 00:38:24.666666,63.11,10.0,59.0
04/04/2018 00:41:04.603333,63.43,10.0,61.0
04/04/2018 00:43:44.580000,66.61,10.0,61.0
04/04/2018 00:47:44.586666,173.88,10.0,60.0
04/04/2018 00:50:24.613333,183.94,10.0,60.0
04/04/2018 00:53:04.726666,180.87,10.0,59.0
04/04/2018 00:55:44.846666,182.93,10.0,59.0
04/04/2018 00:59:44.700000,150.16,10.0,59.0
04/04/2018 01:02:24.563333,129.44,10.0,58.0
04/04/2018 01:05:05.000000,83.79,10.0,58.0
04/04/2018 01:07:44.573333,67.17,10.0,58.0
04/04/2018 01:11:44.683333,29.06,11.0,57.0
04/04/2018 01:14:24.646666,29.54,11.0,56.0
04/04/2018 01:17:04.696666,38.37,11.0,56.0
04/04/2018 01:19:44.633333,42.0,11.0,56.0
04/04/2018 01:23:44.606666,40.0,12.0,55.0
04/04/2018 01:26:24.823333,43.72,12.0,55.0
04/04/2018 01:29:04.700000,48.33,12.0,55.0
04/04/2018 01:31:44.590000,53.27,12.0,54.0
04/04/2018 01:35:44.693333,46.6,12.0,54.0
04/04/2018 01:38:24.613333,32.19,12.0,54.0
04/04/2018 01:41:04.763333,33.46,13.0,53.0
04/04/2018 01:42:24.623333,32.04,13.0,53.0
04/04/2018 01:47:44.663333,38.21,13.0,53.0
04/04/2018 01:50:24.623333,47.28,13.0,52.0
04/04/2018 01:53:04.693333,67.46,13.0,52.0
04/04/2018 01:55:44.670000,160.78,14.0,52.0
04/04/2018 01:59:44.736666,129.96,14.0,52.0
04/04/2018 02:02:24.730000,170.71,14.0,52.0
04/04/2018 02:05:04.606666,122.63,14.0,51.0
04/04/2018 02:07:44.660000,95.47,14.0,51.0
04/04/2018 02:11:44.600000,43.43,14.0,51.0
04/04/2018 02:14:24.680000,33.93,14.0,50.0
04/04/2018 02:17:04.593333,35.45,14.0,50.0
04/04/2018 02:19:44.610000,37.35,15.0,50.0
04/04/2018 02:23:44.640000,38.87,14.0,50.0
04/04/2018 02:26:24.736666,39.85,14.0,50.0
04/04/2018 02:29:04.633333,39.79,14.0,50.0
04/04/2018 02:31:44.600000,39.37,14.0,50.0
04/04/2018 02:35:44.616666,38.62,15.0,50.0
04/04/2018 02:38:24.703333,38.15,15.0,50.0
04/04/2018 02:41:04.683333,35.89,15.0,50.0
04/04/2018 02:43:44.773333,35.53,15.0,49.0
04/04/2018 02:47:44.646666,34.94,15.0,49.0
04/04/2018 02:50:24.696666,35.93,15.0,49.0
04/04/2018 02:53:04.653333,36.53,15.0,49.0
04/04/2018 02:55:44.643333,36.49,15.0,49.0
04/04/2018 02:59:44.690000,36.61,15.0,49.0
04/04/2018 03:02:24.783333,33.47,15.0,48.0
04/04/2018 03:05:04.723333,35.33,16.0,48.0
04/04/2018 03:07:44.626666,35.51,16.0,48.0
04/04/2018 03:11:44.776666,37.6,17.0,48.0
04/04/2018 03:14:24.666666,37.09,17.0,47.0
04/04/2018 03:17:04.766666,38.13,17.0,48.0
04/04/2018 03:19:44.750000,37.53,17.0,47.0
04/04/2018 03:23:44.636666,40.26,17.0,46.0
04/04/2018 03:26:24.646666,37.46,17.0,47.0
04/04/2018 03:29:04.640000,37.53,17.0,46.0
04/04/2018 03:31:44.696666,36.85,17.0,47.0
04/04/2018 03:35:44.646666,36.78,17.0,46.0
04/04/2018 03:38:24.646666,35.34,17.0,46.0
04/04/2018 03:41:04.670000,35.98,17.0,46.0
04/04/2018 03:43:44.713333,37.78,17.0,46.0
04/04/2018 03:47:44.646666,37.7,17.0,46.0
04/04/2018 03:50:24.636666,36.77,17.0,46.0
04/04/2018 03:53:05.486666,36.79,17.0,46.0
04/04/2018 03:55:44.753333,36.46,17.0,46.0
04/04/2018 03:59:44.653333,37.46,17.0,46.0
04/04/2018 04:02:24.720000,37.17,17.0,46.0
04/04/2018 04:05:04.716666,35.11,17.0,46.0
04/04/2018 04:07:44.710000,34.64,17.0,46.0
04/04/2018 04:11:44.746666,34.74,18.0,46.0
04/04/2018 04:14:24.650000,35.54,18.0,46.0
04/04/2018 04:17:04.720000,35.57,17.0,46.0
04/04/2018 04:19:44.693333,36.21,17.0,46.0
04/04/2018 04:23:44.663333,36.74,17.0,46.0
04/04/2018 04:26:24.656666,36.53,17.0,46.0
04/04/2018 04:29:04.716666,36.34,17.0,46.0
04/04/2018 04:31:44.690000,36.59,17.0,46.0
04/04/2018 04:35:44.696666,34.68,17.0,46.0
04/04/2018 04:38:24.750000,35.43,17.0,46.0
04/04/2018 04:41:04.783333,35.6,17.0,46.0
04/04/2018 04:43:44.676666,37.13,17.0,46.0
04/04/2018 04:47:44.773333,38.22,18.0,45.0
04/04/2018 04:50:24.810000,37.57,18.0,45.0
04/04/2018 04:53:04.680000,36.3,18.0,45.0
04/04/2018 04:55:44.683333,38.04,18.0,45.0
04/04/2018 04:59:44.686666,38.57,18.0,45.0
04/04/2018 05:02:24.673333,38.53,18.0,45.0
04/04/2018 05:05:04.726666,38.57,18.0,45.0
04/04/2018 05:07:44.686666,40.83,18.0,45.0
04/04/2018 05:11:44.693333,39.63,19.0,45.0
04/04/2018 05:14:25.200000,40.17,19.0,45.0
04/04/2018 05:17:05.610000,39.57,19.0,45.0
04/04/2018 05:19:44.710000,39.04,18.0,45.0
04/04/2018 05:23:44.773333,40.59,18.0,45.0
04/04/2018 05:26:24.716666,41.28,18.0,45.0
04/04/2018 05:29:04.776666,38.78,18.0,45.0
04/04/2018 05:31:44.766666,38.04,18.0,45.0
04/04/2018 05:35:44.726666,41.23,19.0,45.0
04/04/2018 05:38:24.966666,41.41,19.0,45.0
04/04/2018 05:41:04.696666,42.72,19.0,45.0
04/04/2018 05:43:44.860000,43.2,19.0,45.0
04/04/2018 05:47:44.703333,42.5,20.0,44.0
04/04/2018 05:50:24.716666,43.17,20.0,44.0
04/04/2018 05:53:04.703333,45.85,20.0,45.0
04/04/2018 05:55:44.746666,43.5,20.0,45.0
04/04/2018 05:59:44.706666,42.83,21.0,45.0
04/04/2018 06:02:24.810000,41.66,21.0,44.0
04/04/2018 06:05:04.703333,42.24,21.0,44.0
04/04/2018 06:07:44.873333,42.98,21.0,44.0
04/04/2018 06:11:44.710000,41.77,21.0,45.0
04/04/2018 06:14:24.823333,43.46,21.0,45.0
04/04/2018 06:17:04.806666,42.06,21.0,45.0
04/04/2018 06:19:44.720000,41.38,21.0,45.0
04/04/2018 06:23:44.730000,42.22,21.0,45.0
04/04/2018 06:26:24.726666,44.19,21.0,45.0
04/04/2018 06:29:04.733333,43.96,21.0,45.0
04/04/2018 06:31:44.856666,42.0,21.0,45.0
04/04/2018 06:35:44.903333,44.68,21.0,46.0
04/04/2018 06:38:24.726666,48.02,21.0,45.0
04/04/2018 06:41:04.733333,52.34,21.0,46.0
04/04/2018 06:43:44.730000,55.19,21.0,45.0
04/04/2018 06:47:44.730000,57.91,21.0,45.0
04/04/2018 06:50:24.813333,61.98,22.0,45.0
04/04/2018 06:53:05.270000,59.8,22.0,45.0
04/04/2018 06:55:44.740000,61.0,22.0,44.0
04/04/2018 06:59:44.753333,51.02,22.0,45.0
04/04/2018 07:02:24.746666,46.51,22.0,45.0
04/04/2018 07:05:04.736666,45.5,22.0,45.0
04/04/2018 07:07:44.746666,45.7,23.0,45.0
04/04/2018 07:11:44.743333,50.51,23.0,45.0
04/04/2018 07:14:24.740000,52.66,23.0,45.0
04/04/2018 07:17:04.740000,52.4,23.0,45.0
04/04/2018 07:19:44.743333,54.15,23.0,45.0
04/04/2018 07:22:24.740000,68.08,23.0,45.0
04/04/2018 07:25:52.816666,67.75,23.0,45.0
04/04/2018 07:28:32.833333,73.11,23.0,45.0
04/04/2018 07:32:32.870000,53.3,23.0,46.0
04/04/2018 07:35:12.890000,48.91,24.0,45.0
04/04/2018 07:37:52.826666,48.33,24.0,45.0
04/04/2018 07:40:32.823333,77.17,23.0,45.0
04/04/2018 07:44:32.833333,69.66,24.0,44.0
04/04/2018 07:47:12.866666,51.51,24.0,45.0
04/04/2018 07:49:52.826666,44.62,24.0,45.0
04/04/2018 07:52:32.860000,43.2,24.0,45.0
04/04/2018 07:56:32.836666,44.51,24.0,44.0
04/04/2018 07:59:12.836666,46.11,24.0,44.0
04/04/2018 08:01:52.946666,44.54,24.0,44.0
04/04/2018 08:04:32.886666,46.33,24.0,44.0
04/04/2018 08:08:32.836666,45.54,24.0,44.0
04/04/2018 08:11:12.843333,44.53,24.0,44.0
04/04/2018 08:13:52.843333,46.91,23.0,44.0
04/04/2018 08:16:32.940000,48.22,24.0,40.0
04/04/2018 08:20:32.903333,55.89,25.0,40.0
04/04/2018 08:23:12.873333,69.27,26.0,40.0
04/04/2018 08:25:53.003333,62.5,25.0,41.0
04/04/2018 08:28:32.883333,61.11,25.0,42.0
04/04/2018 08:32:32.883333,74.39,24.0,42.0
04/04/2018 08:35:12.916666,58.94,25.0,40.0
04/04/2018 08:37:52.853333,57.74,25.0,40.0
04/04/2018 08:40:33.363333,59.3,25.0,41.0
04/04/2018 08:44:32.853333,59.09,25.0,42.0
04/04/2018 08:47:12.863333,66.22,25.0,42.0
04/04/2018 08:49:52.940000,74.04,25.0,41.0
04/04/2018 08:52:32.876666,82.46,25.0,41.0
04/04/2018 08:56:32.936666,103.28,26.0,40.0
04/04/2018 08:59:12.883333,110.36,27.0,40.0
04/04/2018 09:01:52.856666,86.4,27.0,40.0
04/04/2018 09:04:32.870000,41.51,27.0,40.0
04/04/2018 09:08:32.950000,46.38,28.0,39.0
04/04/2018 09:11:12.876666,55.32,28.0,39.0
04/04/2018 09:13:52.873333,73.28,29.0,38.0
04/04/2018 09:16:32.863333,76.66,29.0,38.0
04/04/2018 09:20:33.116666,48.41,30.0,38.0
04/04/2018 09:23:12.943333,44.77,31.0,38.0
04/04/2018 09:25:52.920000,49.02,31.0,38.0
04/04/2018 09:28:32.900000,45.46,32.0,36.0
04/04/2018 09:32:32.873333,45.74,32.0,36.0
04/04/2018 09:35:12.870000,48.0,33.0,35.0
04/04/2018 09:37:52.886666,49.07,33.0,36.0
04/04/2018 09:40:32.890000,54.94,33.0,34.0
04/04/2018 09:44:32.883333,54.22,33.0,34.0
04/04/2018 09:47:12.880000,64.06,33.0,35.0
04/04/2018 09:49:52.880000,72.52,34.0,33.0
04/04/2018 09:52:32.906666,70.3,34.0,34.0
04/04/2018 09:56:33.636666,77.24,34.0,35.0
04/04/2018 09:59:13.726666,208.06,33.0,35.0
04/04/2018 10:01:53.160000,201.24,33.0,35.0
04/04/2018 10:04:33.003333,93.34,33.0,36.0
04/04/2018 10:08:32.886666,89.45,33.0,33.0
04/04/2018 10:11:12.896666,70.8,34.0,33.0
04/04/2018 10:13:52.923333,74.87,34.0,35.0
04/04/2018 10:16:32.893333,76.55,33.0,35.0
04/04/2018 10:20:32.966666,116.51,33.0,35.0
04/04/2018 10:23:12.900000,84.13,33.0,36.0
04/04/2018 10:25:52.900000,65.07,32.0,36.0
04/04/2018 10:28:32.896666,61.52,33.0,34.0
04/04/2018 10:32:32.930000,61.6,34.0,35.0
04/04/2018 10:35:12.900000,63.11,34.0,34.0
04/04/2018 10:37:52.963333,63.34,34.0,35.0
04/04/2018 10:40:33.016666,70.87,34.0,33.0
04/04/2018 10:44:32.970000,97.38,33.0,34.0
04/04/2018 10:47:12.996666,117.91,34.0,34.0
04/04/2018 10:49:52.913333,91.47,34.0,35.0
