InstrumentName, Lake Arbot B,,
04/01/2018 02:10:44.683333,10.22,37.0,46.0
04/01/2018 02:14:44.096666,9.33,37.0,46.0
04/01/2018 02:17:24.053333,9.51,37.0,46.0
04/01/2018 02:20:04.086666,10.51,37.0,46.0
04/01/2018 02:22:44.133333,10.35,37.0,46.0
04/01/2018 02:26:44.060000,9.76,37.0,46.0
04/01/2018 02:29:24.066666,10.31,37.0,46.0
04/01/2018 02:32:04.686666,10.24,37.0,46.0
04/01/2018 02:34:44.536666,10.79,37.0,46.0
04/01/2018 02:38:44.086666,10.73,37.0,46.0
04/01/2018 02:41:24.076666,9.77,37.0,45.0
04/01/2018 02:44:04.116666,9.61,37.0,45.0
04/01/2018 02:46:44.236666,9.46,37.0,45.0
04/01/2018 02:50:44.103333,9.48,38.0,45.0
04/01/2018 02:53:24.150000,8.86,38.0,45.0
04/01/2018 02:56:04.330000,9.35,38.0,45.0
04/01/2018 02:58:44.233333,8.9,38.0,45.0
04/01/2018 03:02:44.206666,8.28,38.0,45.0
04/01/2018 03:05:24.120000,9.42,38.0,45.0
04/01/2018 03:08:04.123333,8.81,38.0,44.0
04/01/2018 03:10:44.116666,8.49,38.0,44.0
04/01/2018 03:14:44.203333,8.88,39.0,44.0
04/01/2018 03:17:24.140000,10.3,38.0,44.0
04/01/2018 03:20:04.180000,8.72,38.0,44.0
04/01/2018 03:22:44.176666,9.2,38.0,44.0
04/01/2018 03:26:44.263333,8.75,39.0,44.0
04/01/2018 03:29:24.120000,7.88,39.0,44.0
04/01/2018 03:32:04.146666,8.46,39.0,44.0
04/01/2018 03:34:44.113333,8.31,39.0,44.0
04/01/2018 03:38:44.413333,7.65,39.0,44.0
04/01/2018 03:41:24.130000,7.75,39.0,43.0
04/01/2018 03:44:04.146666,8.05,39.0,44.0
04/01/2018 03:46:44.136666,7.65,39.0,43.0
04/01/2018 03:50:44.200000,7.2,39.0,43.0
04/01/2018 03:53:24.196666,8.59,39.0,43.0
04/01/2018 03:56:04.136666,7.21,39.0,43.0
04/01/2018 03:58:44.186666,7.86,39.0,43.0
04/01/2018 04:02:44.333333,7.07,39.0,43.0
04/01/2018 04:05:24.190000,8.87,38.0,43.0
04/01/2018 04:08:04.190000,6.81,39.0,43.0
04/01/2018 04:10:44.220000,7.21,39.0,43.0
04/01/2018 04:14:44.246666,7.86,39.0,43.0
04/01/2018 04:17:24.213333,8.64,39.0,43.0
04/01/2018 04:20:04.163333,8.15,39.0,42.0
04/01/2018 04:22:44.180000,7.88,39.0,42.0
04/01/2018 04:26:44.203333,7.44,39.0,42.0
04/01/2018 04:29:24.556666,9.33,39.0,43.0
04/01/2018 04:32:04.170000,8.71,39.0,42.0
04/01/2018 04:34:44.340000,8.55,39.0,43.0
04/01/2018 04:38:44.216666,7.51,39.0,42.0
04/01/2018 04:41:24.240000,7.81,39.0,42.0
04/01/2018 04:44:04.190000,7.56,39.0,42.0
04/01/2018 04:46:44.226666,7.23,39.0,42.0
04/01/2018 04:50:44.186666,8.38,40.0,41.0
04/01/2018 04:53:24.196666,7.14,40.0,41.0
04/01/2018 04:56:04.630000,8.41,40.0,41.0
04/01/2018 04:58:44.593333,8.78,40.0,41.0
04/01/2018 05:02:44.203333,7.88,40.0,41.0
04/01/2018 05:05:24.596666,8.63,40.0,41.0
04/01/2018 05:08:04.483333,11.0,40.0,41.0
04/01/2018 05:10:44.216666,10.36,40.0,41.0
04/01/2018 05:14:44.643333,10.26,40.0,40.0
04/01/2018 05:17:24.533333,15.63,40.0,40.0
04/01/2018 05:20:04.613333,13.98,40.0,41.0
04/01/2018 05:22:44.646666,12.17,40.0,40.0
04/01/2018 05:26:44.276666,9.98,40.0,40.0
04/01/2018 05:29:24.510000,10.67,40.0,40.0
04/01/2018 05:32:04.546666,11.21,40.0,40.0
04/01/2018 05:34:44.606666,11.17,40.0,40.0
04/01/2018 05:38:44.613333,11.48,40.0,40.0
04/01/2018 05:41:24.676666,11.81,40.0,39.0
04/01/2018 05:44:04.826666,11.64,41.0,39.0
04/01/2018 05:46:44.246666,11.49,41.0,39.0
04/01/2018 05:50:44.290000,10.76,41.0,39.0
04/01/2018 05:53:24.250000,11.02,40.0,39.0
04/01/2018 05:56:04.483333,12.07,41.0,39.0
04/01/2018 05:58:44.253333,10.12,41.0,39.0
04/01/2018 06:02:44.460000,10.44,41.0,39.0
04/01/2018 06:05:24.333333,10.33,41.0,39.0
04/01/2018 06:08:04.260000,10.42,41.0,39.0
04/01/2018 06:10:44.413333,10.63,41.0,39.0
04/01/2018 06:14:44.433333,11.79,41.0,39.0
04/01/2018 06:17:24.266666,10.07,41.0,39.0
04/01/2018 06:20:04.300000,10.48,41.0,39.0
04/01/2018 06:22:44.323333,10.19,41.0,38.0
04/01/2018 06:26:44.293333,11.05,41.0,38.0
04/01/2018 06:29:24.293333,10.29,41.0,38.0
04/01/2018 06:32:04.733333,11.24,41.0,38.0
04/01/2018 06:34:44.320000,10.82,41.0,38.0
04/01/2018 06:38:44.300000,10.07,42.0,38.0
04/01/2018 06:41:24.506666,11.1,42.0,38.0
04/01/2018 06:44:04.400000,11.7,42.0,38.0
04/01/2018 06:46:44.293333,10.33,42.0,38.0
04/01/2018 06:50:44.506666,11.93,42.0,38.0
04/01/2018 06:53:24.750000,11.24,42.0,38.0
04/01/2018 06:56:04.313333,11.49,42.0,38.0
04/01/2018 06:58:44.540000,11.37,42.0,38.0
04/01/2018 07:02:44.536666,10.71,42.0,38.0
04/01/2018 07:05:25.606666,12.4,42.0,38.0
04/01/2018 07:08:04.733333,11.0,42.0,38.0
04/01/2018 07:10:44.780000,10.56,42.0,38.0
04/01/2018 07:13:24.326666,11.3,42.0,38.0
04/01/2018 07:17:24.493333,11.72,42.0,38.0
04/01/2018 07:20:04.420000,10.98,42.0,38.0
04/01/2018 07:22:44.583333,11.23,42.0,38.0
04/01/2018 07:26:44.383333,11.56,42.0,38.0
04/01/2018 07:29:24.413333,10.98,42.0,38.0
04/01/2018 07:32:04.336666,11.9,42.0,38.0
04/01/2018 07:34:44.346666,11.15,42.0,38.0
04/01/2018 07:37:24.526666,11.63,42.0,38.0
04/01/2018 07:41:24.526666,11.53,42.0,37.0
04/01/2018 07:44:04.356666,11.6,42.0,37.0
04/01/2018 07:46:44.370000,11.0,43.0,37.0
04/01/2018 07:50:44.456666,12.21,43.0,38.0
04/01/2018 07:53:24.536666,13.0,43.0,38.0
04/01/2018 07:56:04.453333,12.23,43.0,37.0
04/01/2018 07:58:44.503333,12.4,43.0,37.0
04/01/2018 08:02:44.683333,11.43,43.0,38.0
04/01/2018 08:05:24.666666,12.51,43.0,37.0
04/01/2018 08:08:04.380000,11.78,43.0,37.0
04/01/2018 08:10:44.430000,12.29,43.0,37.0
04/01/2018 08:14:44.370000,11.72,43.0,37.0
04/01/2018 08:17:24.446666,12.23,43.0,37.0
04/01/2018 08:20:04.403333,11.79,43.0,37.0
04/01/2018 08:22:44.496666,12.76,44.0,37.0
04/01/2018 08:26:44.426666,13.56,44.0,37.0
04/01/2018 08:29:24.416666,11.93,44.0,37.0
04/01/2018 08:32:04.590000,12.27,44.0,37.0
04/01/2018 08:34:44.433333,12.88,44.0,37.0
04/01/2018 08:38:44.540000,13.14,43.0,37.0
04/01/2018 08:41:24.490000,13.49,44.0,37.0
04/01/2018 08:44:04.706666,13.26,44.0,37.0
04/01/2018 08:46:44.456666,11.48,44.0,38.0
04/01/2018 08:50:44.453333,11.28,44.0,38.0
04/01/2018 08:53:24.506666,12.13,43.0,38.0
04/01/2018 08:56:04.503333,11.52,43.0,38.0
04/01/2018 08:58:44.486666,11.54,43.0,38.0
04/01/2018 09:02:44.413333,12.23,43.0,38.0
04/01/2018 09:05:24.423333,11.93,43.0,38.0
04/01/2018 09:08:04.446666,11.43,43.0,38.0
04/01/2018 09:10:44.533333,11.69,44.0,38.0
04/01/2018 09:14:44.433333,13.4,43.0,38.0
04/01/2018 09:17:24.430000,14.16,43.0,38.0
04/01/2018 09:20:04.533333,12.44,43.0,38.0
04/01/2018 09:22:44.493333,12.4,43.0,38.0
04/01/2018 09:26:44.500000,13.0,43.0,38.0
04/01/2018 09:29:24.443333,12.72,43.0,38.0
04/01/2018 09:32:04.476666,12.34,43.0,38.0
04/01/2018 09:34:44.540000,11.25,43.0,38.0
04/01/2018 09:38:44.460000,13.51,43.0,38.0
04/01/2018 09:41:24.723333,12.63,43.0,38.0
04/01/2018 09:44:04.473333,13.19,43.0,38.0
04/01/2018 09:46:44.473333,12.22,44.0,38.0
04/01/2018 09:50:44.516666,13.4,43.0,38.0
04/01/2018 09:53:24.513333,12.23,44.0,38.0
04/01/2018 09:56:04.486666,13.05,44.0,38.0
04/01/2018 09:58:44.513333,13.63,44.0,38.0
04/01/2018 10:02:44.490000,14.38,44.0,38.0
04/01/2018 10:05:24.483333,12.88,44.0,38.0
04/01/2018 10:08:04.500000,12.78,44.0,38.0
04/01/2018 10:10:44.510000,13.28,44.0,38.0
04/01/2018 10:14:44.596666,12.84,44.0,38.0
04/01/2018 10:17:24.513333,12.81,44.0,39.0
04/01/2018 10:20:04.576666,14.24,44.0,38.0
04/01/2018 10:22:44.546666,13.21,43.0,38.0
04/01/2018 10:26:44.490000,14.1,44.0,38.0
04/01/2018 10:29:24.810000,14.74,44.0,38.0
04/01/2018 10:32:04.636666,15.0,44.0,38.0
04/01/2018 10:34:44.513333,16.9,44.0,38.0
04/01/2018 10:38:44.613333,15.62,44.0,38.0
04/01/2018 10:41:24.503333,13.98,44.0,38.0
04/01/2018 10:44:04.513333,14.46,44.0,38.0
04/01/2018 10:46:44.513333,13.83,44.0,38.0
04/01/2018 10:50:44.536666,14.49,44.0,38.0
04/01/2018 10:53:24.573333,15.86,44.0,38.0
04/01/2018 10:56:04.606666,15.88,44.0,38.0
04/01/2018 10:58:44.520000,12.85,44.0,38.0
04/01/2018 11:02:44.733333,14.86,45.0,38.0
04/01/2018 11:05:24.550000,14.81,45.0,38.0
04/01/2018 11:08:04.550000,15.88,45.0,38.0
04/01/2018 11:10:44.546666,15.67,45.0,38.0
04/01/2018 11:14:44.576666,15.33,45.0,38.0
04/01/2018 11:17:24.550000,15.89,45.0,38.0
04/01/2018 11:20:04.623333,13.33,46.0,38.0
04/01/2018 11:22:44.546666,15.19,45.0,38.0
04/01/2018 11:26:44.563333,15.31,46.0,38.0
04/01/2018 11:29:24.560000,15.23,46.0,38.0
04/01/2018 11:32:04.546666,15.24,46.0,38.0
04/01/2018 11:34:44.653333,16.83,46.0,38.0
04/01/2018 11:38:44.626666,15.93,46.0,38.0
04/01/2018 11:41:24.570000,13.75,46.0,38.0
04/01/2018 11:44:04.593333,15.98,46.0,38.0
04/01/2018 11:46:44.703333,14.18,46.0,38.0
04/01/2018 11:50:44.560000,15.0,47.0,37.0
04/01/2018 11:53:24.630000,15.02,47.0,37.0
04/01/2018 11:56:04.566666,15.86,47.0,37.0
04/01/2018 11:58:44.726666,16.61,47.0,37.0
04/01/2018 12:02:44.750000,15.5,47.0,37.0
04/01/2018 12:05:24.683333,15.33,47.0,37.0
04/01/2018 12:08:04.623333,15.71,47.0,37.0
04/01/2018 12:10:44.590000,13.59,48.0,37.0
04/01/2018 12:14:44.596666,15.71,48.0,37.0
04/01/2018 12:17:24.733333,15.86,48.0,37.0
04/01/2018 12:20:04.603333,17.55,48.0,37.0
04/01/2018 12:22:44.646666,18.27,48.0,37.0
04/01/2018 12:26:44.606666,16.54,48.0,37.0
04/01/2018 12:29:24.613333,16.09,48.0,37.0
04/01/2018 12:32:05.110000,16.88,48.0,37.0
04/01/2018 12:34:44.603333,17.62,48.0,37.0
04/01/2018 12:38:44.833333,16.19,48.0,38.0
04/01/2018 12:41:24.613333,15.14,48.0,37.0
04/01/2018 12:44:04.650000,16.0,48.0,37.0
04/01/2018 12:46:44.816666,17.31,48.0,37.0
04/01/2018 12:50:44.716666,15.02,48.0,37.0
04/01/2018 12:53:24.646666,16.42,48.0,37.0
04/01/2018 12:56:04.666666,17.0,48.0,37.0
04/01/2018 12:58:44.666666,17.07,48.0,37.0
04/01/2018 13:02:44.766666,19.66,48.0,37.0
04/01/2018 13:05:24.626666,18.4,49.0,37.0
04/01/2018 13:08:04.770000,17.5,49.0,38.0
04/01/2018 13:10:44.866666,17.95,49.0,37.0
04/01/2018 13:13:25.000000,19.11,49.0,37.0
04/01/2018 13:17:24.696666,25.05,49.0,37.0
04/01/2018 13:20:04.823333,21.91,49.0,37.0
04/01/2018 13:22:44.656666,21.88,49.0,38.0
04/01/2018 13:26:44.650000,20.08,49.0,38.0
04/01/2018 13:29:24.663333,19.67,49.0,38.0
04/01/2018 13:32:04.656666,21.65,49.0,38.0
04/01/2018 13:34:44.663333,21.29,49.0,38.0
04/01/2018 13:37:24.690000,19.21,48.0,37.0
04/01/2018 13:41:24.666666,18.63,48.0,38.0
04/01/2018 13:44:04.766666,20.74,48.0,38.0
04/01/2018 13:46:44.673333,21.81,48.0,39.0
04/01/2018 13:50:44.670000,23.55,47.0,39.0
04/01/2018 13:53:24.670000,22.17,47.0,40.0
04/01/2018 13:56:04.830000,22.12,46.0,40.0
04/01/2018 13:58:44.733333,21.92,46.0,40.0
04/01/2018 14:02:44.706666,21.82,44.0,40.0
04/01/2018 14:05:25.100000,23.37,45.0,41.0
04/01/2018 14:08:04.720000,21.81,45.0,41.0
04/01/2018 14:10:44.800000,22.21,44.0,41.0
04/01/2018 14:14:44.696666,24.29,44.0,41.0
04/01/2018 14:17:24.686666,21.74,44.0,42.0
04/01/2018 14:20:04.710000,23.71,43.0,42.0
04/01/2018 14:22:44.930000,23.71,43.0,42.0
04/01/2018 14:25:24.703333,24.4,42.0,43.0
04/01/2018 14:29:24.806666,23.62,42.0,44.0
04/01/2018 14:32:04.783333,23.63,41.0,44.0
04/01/2018 14:34:44.733333,21.6,41.0,44.0
04/01/2018 14:38:45.290000,22.93,40.0,44.0
04/01/2018 14:41:24.816666,20.98,40.0,45.0
04/01/2018 14:44:04.820000,24.28,39.0,46.0
04/01/2018 14:46:44.746666,23.39,38.0,46.0
04/01/2018 14:49:24.803333,21.82,38.0,47.0
04/01/2018 14:53:24.906666,20.76,37.0,47.0
04/01/2018 14:56:04.786666,24.46,37.0,47.0
04/01/2018 14:58:44.790000,21.22,36.0,47.0
04/01/2018 15:01:24.753333,22.02,36.0,47.0
04/01/2018 15:05:24.746666,20.05,36.0,47.0
04/01/2018 15:08:04.736666,22.0,36.0,48.0
04/01/2018 15:10:44.733333,21.79,35.0,47.0
04/01/2018 15:14:44.810000,21.9,35.0,48.0
04/01/2018 15:17:24.846666,22.6,35.0,48.0
04/01/2018 15:20:04.846666,22.98,36.0,48.0
04/01/2018 15:22:44.756666,23.49,35.0,49.0
04/01/2018 15:25:24.766666,21.1,34.0,49.0
04/01/2018 15:29:24.846666,19.91,34.0,50.0
04/01/2018 15:32:04.810000,21.0,33.0,50.0
04/01/2018 15:34:44.763333,20.55,33.0,51.0
04/01/2018 15:38:44.770000,22.39,32.0,51.0
04/01/2018 15:41:24.823333,22.12,32.0,52.0
04/01/2018 15:44:04.773333,21.14,32.0,52.0
04/01/2018 15:46:45.026666,22.57,31.0,53.0
04/01/2018 15:49:24.783333,23.83,31.0,53.0
04/01/2018 15:53:24.773333,21.19,30.0,54.0
04/01/2018 15:56:04.790000,24.26,30.0,54.0
04/01/2018 15:58:44.790000,22.6,30.0,54.0
04/01/2018 16:01:24.793333,21.63,30.0,55.0
04/01/2018 16:05:24.966666,24.19,29.0,55.0
04/01/2018 16:08:04.800000,22.15,29.0,56.0
04/01/2018 16:10:44.826666,23.65,29.0,56.0
04/01/2018 16:13:24.833333,20.93,29.0,56.0
04/01/2018 16:17:24.823333,22.63,28.0,57.0
04/01/2018 16:20:05.063333,23.29,28.0,57.0
04/01/2018 16:22:44.816666,22.44,28.0,57.0
04/01/2018 16:25:25.016666,24.49,28.0,57.0
04/01/2018 16:29:24.843333,21.24,29.0,58.0
04/01/2018 16:32:05.413333,21.45,28.0,58.0
04/01/2018 16:34:44.873333,23.09,27.0,58.0
04/01/2018 16:37:24.846666,23.09,27.0,58.0
04/01/2018 16:41:24.913333,22.3,28.0,59.0
04/01/2018 16:44:05.236666,23.4,27.0,59.0
04/01/2018 16:46:44.890000,21.1,27.0,59.0
04/01/2018 16:49:24.850000,22.2,27.0,59.0
04/01/2018 16:53:24.876666,23.07,27.0,59.0
04/01/2018 16:56:04.933333,22.5,27.0,59.0
04/01/2018 16:58:45.006666,23.05,27.0,59.0
04/01/2018 17:02:44.896666,21.59,27.0,60.0
04/01/2018 17:05:24.876666,20.65,26.0,60.0
04/01/2018 17:08:04.880000,21.22,27.0,60.0
04/01/2018 17:10:44.886666,20.46,27.0,60.0
04/01/2018 17:13:24.983333,22.28,27.0,60.0
04/01/2018 17:17:24.896666,20.07,26.0,60.0
04/01/2018 17:20:04.896666,23.48,27.0,60.0
04/01/2018 17:22:44.896666,20.93,26.0,60.0
04/01/2018 17:25:24.980000,21.57,26.0,60.0
04/01/2018 17:29:24.900000,19.9,27.0,60.0
04/01/2018 17:32:05.036666,20.33,27.0,59.0
04/01/2018 17:34:44.890000,20.69,27.0,59.0
04/01/2018 17:38:45.050000,20.1,27.0,59.0
04/01/2018 17:41:24.886666,19.68,27.0,59.0
04/01/2018 17:44:04.976666,20.03,27.0,59.0
04/01/2018 17:46:44.916666,22.44,28.0,59.0
04/01/2018 17:49:24.896666,19.9,27.0,59.0
04/01/2018 17:53:24.926666,18.86,28.0,59.0
04/01/2018 17:56:04.996666,18.3,27.0,59.0
04/01/2018 17:58:45.020000,19.05,28.0,59.0
04/01/2018 18:01:24.950000,18.83,27.0,59.0
04/01/2018 18:05:24.910000,17.67,28.0,59.0
04/01/2018 18:08:04.980000,17.33,28.0,60.0
04/01/2018 18:10:44.913333,16.65,27.0,60.0
04/01/2018 18:13:25.026666,18.64,27.0,60.0
04/01/2018 18:17:25.063333,17.12,28.0,60.0
04/01/2018 18:20:04.946666,17.67,28.0,60.0
04/01/2018 18:22:44.950000,18.18,27.0,60.0
04/01/2018 18:25:24.940000,16.91,27.0,60.0
04/01/2018 18:29:24.986666,20.43,27.0,60.0
04/01/2018 18:32:05.006666,19.13,26.0,59.0
04/01/2018 18:34:45.030000,17.11,27.0,59.0
04/01/2018 18:37:24.946666,17.79,27.0,59.0
04/01/2018 18:41:24.963333,18.8,27.0,59.0
04/01/2018 18:44:04.950000,18.1,27.0,59.0
04/01/2018 18:46:44.956666,16.7,27.0,60.0
04/01/2018 18:49:25.066666,18.14,27.0,60.0
04/01/2018 18:53:24.973333,17.47,25.0,60.0
04/01/2018 18:56:05.066666,18.1,27.0,60.0
04/01/2018 18:58:44.980000,17.54,26.0,61.0
04/01/2018 19:01:24.996666,17.82,27.0,61.0
04/01/2018 19:05:24.996666,17.74,25.0,61.0
04/01/2018 19:08:05.020000,16.9,26.0,61.0
04/01/2018 19:10:45.103333,18.02,26.0,61.0
04/01/2018 19:13:25.030000,18.38,26.0,61.0
04/01/2018 19:17:25.046666,18.45,26.0,61.0
04/01/2018 19:20:05.046666,18.38,25.0,60.0
04/01/2018 19:22:45.110000,19.12,25.0,61.0
04/01/2018 19:25:25.066666,17.43,26.0,61.0
04/01/2018 19:29:25.043333,17.93,24.0,61.0
04/01/2018 19:32:05.030000,17.57,26.0,61.0
04/01/2018 19:34:45.090000,17.73,27.0,61.0
04/01/2018 19:37:25.046666,17.6,25.0,62.0
04/01/2018 19:41:25.056666,18.9,26.0,61.0
04/01/2018 19:44:05.083333,18.6,25.0,61.0
04/01/2018 19:46:45.023333,18.08,25.0,61.0
04/01/2018 19:49:25.020000,19.3,26.0,61.0
04/01/2018 19:53:25.210000,17.72,26.0,61.0
04/01/2018 19:56:05.063333,19.27,26.0,62.0
04/01/2018 19:58:45.140000,17.9,25.0,62.0
04/01/2018 20:01:25.236666,19.36,26.0,62.0
04/01/2018 20:05:25.046666,17.6,25.0,62.0
04/01/2018 20:08:05.040000,17.78,25.0,62.0
04/01/2018 20:10:45.303333,19.63,26.0,62.0
04/01/2018 20:14:45.046666,18.12,26.0,63.0
04/01/2018 20:17:25.046666,17.7,24.0,62.0
04/01/2018 20:20:05.133333,18.76,24.0,62.0
04/01/2018 20:22:45.150000,19.21,24.0,61.0
04/01/2018 20:25:25.160000,17.77,25.0,62.0
04/01/2018 20:29:25.546666,18.29,26.0,62.0
04/01/2018 20:32:05.126666,17.87,25.0,63.0
04/01/2018 20:34:45.093333,18.16,25.0,63.0
04/01/2018 20:37:25.483333,19.42,24.0,63.0
04/01/2018 20:41:25.096666,16.59,24.0,63.0
04/01/2018 20:44:05.106666,17.51,24.0,63.0
04/01/2018 20:46:45.120000,20.17,24.0,63.0
04/01/2018 20:49:25.180000,18.51,23.0,63.0
04/01/2018 20:53:25.123333,18.51,23.0,63.0
04/01/2018 20:56:05.130000,18.9,23.0,63.0
04/01/2018 20:58:45.116666,19.63,23.0,63.0
04/01/2018 21:01:25.123333,16.93,24.0,63.0
04/01/2018 21:05:25.146666,19.86,24.0,64.0
04/01/2018 21:08:05.316666,18.29,24.0,64.0
04/01/2018 21:10:45.116666,18.42,24.0,64.0
04/01/2018 21:13:25.156666,18.23,23.0,64.0
04/01/2018 21:17:25.466666,18.95,23.0,64.0
04/01/2018 21:20:05.120000,19.58,23.0,64.0
04/01/2018 21:22:45.150000,19.42,23.0,63.0
04/01/2018 21:26:45.166666,19.6,23.0,63.0
04/01/2018 21:29:25.160000,18.64,23.0,63.0
04/01/2018 21:32:05.150000,20.37,23.0,63.0
04/01/2018 21:34:45.193333,20.78,23.0,63.0
04/01/2018 21:37:25.146666,19.98,24.0,64.0
04/01/2018 21:41:25.146666,20.72,23.0,64.0
04/01/2018 21:44:05.166666,20.81,22.0,63.0
04/01/2018 21:46:45.170000,18.5,22.0,64.0
04/01/2018 21:49:25.226666,19.86,22.0,63.0
04/01/2018 21:53:25.146666,18.49,23.0,63.0
04/01/2018 21:56:05.780000,20.67,23.0,63.0
04/01/2018 21:58:45.336666,20.98,22.0,63.0
04/01/2018 22:01:25.170000,19.48,23.0,63.0
04/01/2018 22:05:25.183333,20.26,24.0,63.0
04/01/2018 22:08:05.193333,19.62,24.0,63.0
04/01/2018 22:10:45.200000,20.16,23.0,63.0
04/01/2018 22:13:25.206666,18.98,23.0,63.0
04/01/2018 22:17:25.180000,19.45,23.0,63.0
04/01/2018 22:20:05.390000,18.19,23.0,63.0
04/01/2018 22:22:45.246666,18.09,23.0,63.0
04/01/2018 22:25:25.293333,18.58,23.0,63.0
04/01/2018 22:29:25.226666,20.07,24.0,63.0
04/01/2018 22:32:05.223333,18.55,24.0,63.0
04/01/2018 22:34:45.203333,19.36,24.0,63.0
04/01/2018 22:37:25.263333,18.57,25.0,63.0
04/01/2018 22:41:25.216666,18.14,24.0,64.0
04/01/2018 22:44:05.283333,16.45,23.0,63.0
04/01/2018 22:46:45.263333,18.71,23.0,63.0
04/01/2018 22:49:25.206666,16.3,23.0,63.0
04/01/2018 22:53:25.230000,15.57,23.0,63.0
04/01/2018 22:56:05.246666,15.05,23.0,63.0
04/01/2018 22:58:45.283333,17.12,23.0,63.0
04/01/2018 23:01:25.353333,18.16,23.0,63.0
04/01/2018 23:05:25.286666,16.84,23.0,63.0
04/01/2018 23:08:05.300000,17.12,24.0,63.0
04/01/2018 23:10:45.273333,15.42,23.0,63.0
04/01/2018 23:13:25.240000,15.18,24.0,63.0
04/01/2018 23:17:25.370000,14.74,24.0,62.0
04/01/2018 23:20:05.243333,13.0,24.0,62.0
04/01/2018 23:22:45.283333,19.45,24.0,62.0
04/01/2018 23:25:25.260000,13.63,25.0,62.0
04/01/2018 23:29:25.286666,28.66,24.0,62.0
04/01/2018 23:32:05.953333,14.19,24.0,62.0
04/01/2018 23:34:45.266666,13.83,24.0,62.0
04/01/2018 23:37:25.260000,14.7,24.0,62.0
04/01/2018 23:41:25.296666,12.83,25.0,62.0
04/01/2018 23:44:06.133333,12.65,25.0,62.0
04/01/2018 23:46:45.296666,11.98,25.0,62.0
04/01/2018 23:49:25.410000,11.33,25.0,62.0
04/01/2018 23:53:25.340000,12.9,25.0,62.0
04/01/2018 23:56:05.306666,11.93,24.0,62.0
04/01/2018 23:58:45.323333,11.0,24.0,62.0
04/02/2018 00:01:25.483333,10.59,24.0,62.0
04/02/2018 00:05:25.326666,11.75,25.0,62.0
04/02/2018 00:08:05.296666,12.61,25.0,62.0
04/02/2018 00:10:45.346666,12.07,25.0,62.0
04/02/2018 00:13:25.293333,11.26,25.0,62.0
04/02/2018 00:17:25.350000,12.09,25.0,62.0
04/02/2018 00:20:05.303333,12.86,24.0,62.0
04/02/2018 00:22:45.323333,10.4,25.0,62.0
04/02/2018 00:25:25.343333,12.0,25.0,62.0
04/02/2018 00:29:25.506666,11.6,25.0,62.0
04/02/2018 00:32:05.376666,11.24,26.0,62.0
04/02/2018 00:34:45.376666,10.72,26.0,62.0
04/02/2018 00:37:25.440000,10.25,25.0,62.0
04/02/2018 00:41:25.393333,11.26,26.0,62.0
04/02/2018 00:44:05.846666,10.93,26.0,61.0
04/02/2018 00:46:45.536666,10.98,26.0,61.0
