InstrumentName, West Denver PA-II,,
04/01/2018 02:10:57.843333,9.85,37.0,50.0
04/01/2018 02:13:38.053333,11.49,37.0,50.0
04/01/2018 02:17:37.843333,9.26,38.0,50.0
04/01/2018 02:20:17.810000,10.9,38.0,50.0
04/01/2018 02:22:57.906666,11.21,37.0,50.0
04/01/2018 02:25:37.880000,10.76,37.0,50.0
04/01/2018 02:29:37.873333,11.24,37.0,50.0
04/01/2018 02:32:18.810000,10.93,37.0,50.0
04/01/2018 02:34:57.870000,11.05,37.0,50.0
04/01/2018 02:37:37.840000,10.65,38.0,49.0
04/01/2018 02:41:38.276666,10.34,38.0,49.0
04/01/2018 02:44:17.793333,9.83,38.0,49.0
04/01/2018 02:46:57.800000,10.44,38.0,49.0
04/01/2018 02:49:37.943333,9.62,38.0,49.0
04/01/2018 02:53:37.890000,9.88,38.0,49.0
04/01/2018 02:56:18.040000,8.63,38.0,49.0
04/01/2018 02:58:59.000000,10.15,37.0,49.0
04/01/2018 03:01:37.856666,8.79,38.0,49.0
04/01/2018 03:05:37.790000,8.73,37.0,49.0
04/01/2018 03:08:17.826666,9.6,37.0,49.0
04/01/2018 03:10:57.833333,9.22,37.0,49.0
04/01/2018 03:13:37.816666,10.15,37.0,49.0
04/01/2018 03:17:37.846666,8.76,37.0,49.0
04/01/2018 03:20:17.836666,9.77,37.0,49.0
04/01/2018 03:22:57.903333,10.38,37.0,48.0
04/01/2018 03:25:38.006666,9.51,37.0,48.0
04/01/2018 03:29:37.826666,9.9,37.0,48.0
04/01/2018 03:32:17.836666,10.24,37.0,48.0
04/01/2018 03:34:57.863333,9.49,38.0,48.0
04/01/2018 03:37:38.120000,9.4,38.0,48.0
04/01/2018 03:41:38.006666,9.15,38.0,48.0
04/01/2018 03:44:17.840000,9.38,38.0,48.0
04/01/2018 03:46:58.373333,9.41,38.0,48.0
04/01/2018 03:49:37.926666,9.36,38.0,48.0
04/01/2018 03:53:37.816666,8.93,38.0,48.0
04/01/2018 03:56:17.796666,9.85,38.0,48.0
04/01/2018 03:58:57.950000,9.53,38.0,48.0
04/01/2018 04:02:57.996666,9.84,38.0,48.0
04/01/2018 04:05:37.796666,9.02,37.0,48.0
04/01/2018 04:08:17.826666,9.82,37.0,48.0
04/01/2018 04:10:57.873333,8.73,37.0,47.0
04/01/2018 04:13:37.923333,9.19,38.0,47.0
04/01/2018 04:17:37.806666,10.05,38.0,47.0
04/01/2018 04:20:17.796666,8.3,38.0,47.0
04/01/2018 04:22:57.936666,8.39,38.0,47.0
04/01/2018 04:25:37.966666,8.21,38.0,47.0
04/01/2018 04:29:37.993333,9.43,38.0,47.0
04/01/2018 04:32:17.796666,9.12,38.0,46.0
04/01/2018 04:34:57.876666,9.34,38.0,46.0
04/01/2018 04:37:37.950000,9.45,38.0,46.0
04/01/2018 04:41:37.826666,9.69,39.0,46.0
04/01/2018 04:44:17.880000,9.32,39.0,46.0
04/01/2018 04:46:57.900000,8.85,38.0,46.0
04/01/2018 04:49:37.820000,8.6,39.0,46.0
04/01/2018 04:53:37.950000,9.2,39.0,46.0
04/01/2018 04:56:17.803333,8.07,38.0,46.0
04/01/2018 04:58:57.810000,8.66,38.0,46.0
04/01/2018 05:01:37.873333,8.28,39.0,46.0
04/01/2018 05:05:37.946666,10.43,39.0,46.0
04/01/2018 05:08:17.823333,7.54,39.0,46.0
04/01/2018 05:10:57.870000,8.49,39.0,46.0
04/01/2018 05:13:37.856666,9.71,39.0,46.0
04/01/2018 05:17:37.866666,8.59,38.0,45.0
04/01/2018 05:20:17.833333,9.43,38.0,45.0
04/01/2018 05:22:57.843333,8.88,39.0,45.0
04/01/2018 05:25:37.816666,9.07,39.0,45.0
04/01/2018 05:29:37.923333,10.42,39.0,45.0
04/01/2018 05:32:17.826666,10.74,39.0,45.0
04/01/2018 05:34:58.016666,8.12,39.0,45.0
04/01/2018 05:37:37.800000,10.51,39.0,45.0
04/01/2018 05:41:38.026666,12.23,39.0,45.0
04/01/2018 05:44:17.873333,11.65,39.0,45.0
04/01/2018 05:46:57.816666,11.93,39.0,45.0
04/01/2018 05:49:37.853333,11.0,39.0,45.0
04/01/2018 05:53:37.810000,11.44,39.0,45.0
04/01/2018 05:56:17.853333,10.65,39.0,45.0
04/01/2018 05:58:57.806666,11.19,39.0,44.0
04/01/2018 06:01:37.946666,10.74,39.0,45.0
04/01/2018 06:05:37.863333,11.83,39.0,44.0
04/01/2018 06:08:17.850000,12.26,39.0,44.0
04/01/2018 06:10:57.863333,12.45,39.0,44.0
04/01/2018 06:13:37.806666,12.76,39.0,44.0
04/01/2018 06:17:37.813333,12.31,39.0,44.0
04/01/2018 06:20:17.850000,11.6,39.0,44.0
04/01/2018 06:22:57.866666,11.56,39.0,44.0
04/01/2018 06:25:37.973333,11.32,39.0,44.0
04/01/2018 06:29:37.873333,12.63,39.0,44.0
04/01/2018 06:32:18.010000,12.47,39.0,44.0
04/01/2018 06:34:57.810000,10.36,39.0,44.0
04/01/2018 06:37:37.833333,12.26,39.0,44.0
04/01/2018 06:41:37.883333,12.71,39.0,44.0
04/01/2018 06:44:17.810000,12.02,39.0,44.0
04/01/2018 06:46:57.860000,12.19,39.0,44.0
04/01/2018 06:49:37.816666,11.88,39.0,44.0
04/01/2018 06:53:37.826666,12.49,39.0,44.0
04/01/2018 06:56:17.803333,12.02,39.0,44.0
04/01/2018 06:58:57.806666,11.55,39.0,44.0
04/01/2018 07:01:37.893333,11.34,39.0,44.0
04/01/2018 07:04:17.836666,10.88,39.0,44.0
04/01/2018 07:08:17.940000,12.05,39.0,44.0
04/01/2018 07:10:57.816666,10.64,39.0,44.0
04/01/2018 07:13:38.100000,12.02,39.0,43.0
04/01/2018 07:17:37.806666,12.78,39.0,43.0
04/01/2018 07:20:18.420000,12.0,39.0,43.0
04/01/2018 07:22:57.800000,12.23,39.0,43.0
04/01/2018 07:25:37.803333,11.87,39.0,43.0
04/01/2018 07:28:50.903333,14.0,39.0,43.0
04/01/2018 07:31:30.993333,10.56,39.0,43.0
04/01/2018 07:35:30.926666,11.21,39.0,44.0
04/01/2018 07:38:10.913333,12.42,39.0,43.0
04/01/2018 07:40:50.910000,11.27,39.0,43.0
04/01/2018 07:43:30.920000,11.74,39.0,43.0
04/01/2018 07:47:30.913333,11.93,39.0,43.0
04/01/2018 07:50:12.096666,11.74,40.0,43.0
04/01/2018 07:52:51.006666,12.14,40.0,43.0
04/01/2018 07:55:30.913333,11.36,40.0,43.0
04/01/2018 07:59:31.433333,12.8,40.0,43.0
04/01/2018 08:02:11.063333,11.21,40.0,43.0
04/01/2018 08:04:50.916666,12.47,40.0,43.0
04/01/2018 08:07:30.946666,11.63,40.0,43.0
04/01/2018 08:11:31.830000,11.76,40.0,43.0
04/01/2018 08:14:10.946666,12.25,40.0,43.0
04/01/2018 08:16:51.076666,12.71,40.0,43.0
04/01/2018 08:19:31.083333,12.36,40.0,43.0
04/01/2018 08:23:30.916666,11.77,40.0,43.0
04/01/2018 08:26:11.323333,12.48,40.0,43.0
04/01/2018 08:28:50.963333,11.77,40.0,43.0
04/01/2018 08:31:31.133333,11.39,40.0,43.0
04/01/2018 08:35:30.943333,11.93,40.0,43.0
04/01/2018 08:38:11.410000,13.3,41.0,43.0
04/01/2018 08:40:51.070000,11.43,41.0,43.0
04/01/2018 08:43:30.963333,13.78,41.0,43.0
04/01/2018 08:47:30.976666,12.31,40.0,43.0
04/01/2018 08:50:10.910000,12.02,40.0,43.0
04/01/2018 08:52:51.083333,11.9,40.0,43.0
04/01/2018 08:55:30.996666,11.19,40.0,43.0
04/01/2018 08:59:31.670000,11.74,40.0,43.0
04/01/2018 09:02:10.983333,12.62,41.0,43.0
04/01/2018 09:04:51.013333,11.85,41.0,43.0
04/01/2018 09:07:30.926666,11.88,40.0,43.0
04/01/2018 09:11:30.916666,11.53,41.0,43.0
04/01/2018 09:14:10.936666,12.12,41.0,43.0
04/01/2018 09:16:51.203333,13.17,41.0,43.0
04/01/2018 09:19:31.233333,12.41,41.0,43.0
04/01/2018 09:23:31.013333,11.9,40.0,43.0
04/01/2018 09:26:11.046666,12.49,41.0,43.0
04/01/2018 09:28:50.996666,13.07,40.0,43.0
04/01/2018 09:31:30.986666,14.07,41.0,43.0
04/01/2018 09:35:31.076666,13.56,41.0,43.0
04/01/2018 09:38:11.140000,12.93,41.0,43.0
04/01/2018 09:40:51.080000,13.8,41.0,43.0
04/01/2018 09:43:31.020000,13.29,41.0,43.0
04/01/2018 09:47:31.146666,14.93,41.0,44.0
04/01/2018 09:50:11.196666,13.63,41.0,43.0
04/01/2018 09:52:51.123333,14.93,41.0,43.0
04/01/2018 09:55:31.136666,16.26,41.0,43.0
04/01/2018 09:59:31.040000,12.85,41.0,43.0
04/01/2018 10:02:10.956666,14.68,41.0,43.0
04/01/2018 10:04:51.133333,13.18,41.0,43.0
04/01/2018 10:07:31.166666,13.43,41.0,43.0
04/01/2018 10:11:31.126666,16.02,42.0,43.0
04/01/2018 10:14:10.996666,14.5,41.0,43.0
04/01/2018 10:16:51.000000,13.1,41.0,43.0
04/01/2018 10:19:31.130000,15.98,42.0,43.0
04/01/2018 10:23:31.573333,14.76,42.0,43.0
04/01/2018 10:26:11.113333,14.23,42.0,43.0
04/01/2018 10:28:50.963333,13.26,42.0,43.0
04/01/2018 10:31:31.166666,14.36,42.0,43.0
04/01/2018 10:35:31.283333,14.02,42.0,43.0
04/01/2018 10:38:11.130000,14.4,43.0,43.0
04/01/2018 10:40:51.016666,15.0,42.0,43.0
04/01/2018 10:43:31.126666,12.71,43.0,43.0
04/01/2018 10:47:30.970000,13.63,43.0,43.0
04/01/2018 10:50:10.966666,12.76,43.0,42.0
04/01/2018 10:52:50.963333,13.64,43.0,42.0
04/01/2018 10:55:31.000000,13.36,44.0,42.0
04/01/2018 10:59:30.970000,13.9,44.0,42.0
04/01/2018 11:02:11.046666,13.89,44.0,42.0
04/01/2018 11:04:50.976666,12.85,45.0,42.0
04/01/2018 11:07:31.133333,14.5,45.0,42.0
04/01/2018 11:11:31.090000,14.95,45.0,42.0
04/01/2018 11:14:11.023333,14.76,46.0,42.0
04/01/2018 11:16:50.996666,15.24,46.0,41.0
04/01/2018 11:19:30.963333,15.49,47.0,41.0
04/01/2018 11:23:30.973333,16.88,46.0,42.0
04/01/2018 11:26:11.043333,17.36,47.0,42.0
04/01/2018 11:28:51.106666,18.21,47.0,42.0
04/01/2018 11:31:31.276666,16.76,47.0,41.0
04/01/2018 11:35:30.966666,19.88,48.0,40.0
04/01/2018 11:38:11.070000,18.26,48.0,40.0
04/01/2018 11:40:50.976666,18.9,48.0,41.0
04/01/2018 11:43:31.003333,19.81,49.0,40.0
04/01/2018 11:47:30.963333,17.61,49.0,40.0
04/01/2018 11:50:10.973333,19.8,49.0,40.0
04/01/2018 11:52:50.963333,20.15,49.0,40.0
04/01/2018 11:55:31.033333,18.15,49.0,40.0
04/01/2018 11:59:30.966666,21.29,49.0,40.0
04/01/2018 12:02:11.033333,19.26,49.0,41.0
04/01/2018 12:04:51.076666,19.83,49.0,41.0
04/01/2018 12:07:30.970000,18.65,49.0,41.0
04/01/2018 12:11:30.973333,19.37,48.0,41.0
04/01/2018 12:14:11.170000,21.85,48.0,41.0
04/01/2018 12:16:51.240000,21.39,47.0,41.0
04/01/2018 12:19:31.026666,21.46,48.0,41.0
04/01/2018 12:23:30.983333,20.63,47.0,41.0
04/01/2018 12:26:11.040000,17.6,47.0,41.0
04/01/2018 12:28:51.356666,17.55,48.0,41.0
04/01/2018 12:31:30.963333,17.83,47.0,41.0
04/01/2018 12:35:30.956666,19.05,47.0,41.0
04/01/2018 12:38:11.050000,17.27,47.0,41.0
04/01/2018 12:40:51.176666,18.25,47.0,41.0
04/01/2018 12:43:31.106666,19.31,46.0,42.0
04/01/2018 12:47:30.983333,17.1,46.0,42.0
04/01/2018 12:50:10.990000,17.29,46.0,42.0
04/01/2018 12:52:51.036666,17.59,46.0,42.0
04/01/2018 12:55:30.993333,18.21,46.0,42.0
04/01/2018 12:59:31.106666,17.17,46.0,42.0
04/01/2018 13:02:11.150000,16.51,46.0,42.0
04/01/2018 13:04:52.083333,19.45,45.0,42.0
04/01/2018 13:07:31.043333,22.37,45.0,42.0
04/01/2018 13:11:30.970000,20.21,45.0,42.0
04/01/2018 13:14:11.606666,18.25,45.0,42.0
04/01/2018 13:16:51.126666,18.85,45.0,42.0
04/01/2018 13:19:31.326666,19.35,45.0,42.0
04/01/2018 13:23:31.146666,23.44,45.0,42.0
04/01/2018 13:26:11.073333,22.92,45.0,42.0
04/01/2018 13:28:51.030000,22.03,45.0,42.0
04/01/2018 13:31:31.116666,23.95,45.0,42.0
04/01/2018 13:35:30.973333,21.88,45.0,42.0
04/01/2018 13:38:11.040000,20.55,46.0,42.0
04/01/2018 13:40:50.983333,21.65,46.0,42.0
04/01/2018 13:43:31.023333,24.25,46.0,42.0
04/01/2018 13:47:31.636666,24.27,46.0,42.0
04/01/2018 13:50:10.986666,24.38,46.0,42.0
04/01/2018 13:52:51.196666,25.05,46.0,42.0
04/01/2018 13:55:30.960000,23.29,47.0,42.0
04/01/2018 13:59:31.206666,23.93,47.0,42.0
04/01/2018 14:02:11.096666,25.41,46.0,42.0
04/01/2018 14:04:50.976666,24.41,47.0,42.0
04/01/2018 14:07:30.990000,27.53,46.0,42.0
04/01/2018 14:11:31.226666,25.83,46.0,42.0
04/01/2018 14:14:10.976666,25.56,46.0,42.0
04/01/2018 14:16:50.960000,24.84,46.0,42.0
04/01/2018 14:19:31.066666,26.86,46.0,43.0
04/01/2018 14:23:31.026666,25.37,46.0,43.0
04/01/2018 14:26:11.043333,26.05,46.0,43.0
04/01/2018 14:28:51.010000,25.15,46.0,43.0
04/01/2018 14:31:31.023333,26.48,45.0,43.0
04/01/2018 14:35:31.133333,27.81,45.0,43.0
04/01/2018 14:38:10.980000,27.4,45.0,44.0
04/01/2018 14:40:50.966666,23.61,45.0,44.0
04/01/2018 14:43:31.173333,23.43,45.0,44.0
04/01/2018 14:47:31.100000,22.98,44.0,45.0
04/01/2018 14:50:10.963333,21.9,44.0,45.0
04/01/2018 14:52:51.050000,21.37,44.0,45.0
04/01/2018 14:55:31.033333,20.38,43.0,46.0
04/01/2018 14:59:30.960000,23.64,43.0,46.0
04/01/2018 15:02:11.066666,23.3,42.0,46.0
04/01/2018 15:04:51.006666,21.13,42.0,46.0
04/01/2018 15:07:31.043333,20.98,42.0,46.0
04/01/2018 15:11:30.983333,21.9,42.0,47.0
04/01/2018 15:14:11.033333,21.63,42.0,47.0
04/01/2018 15:16:51.176666,20.88,41.0,48.0
04/01/2018 15:19:31.146666,23.0,41.0,48.0
04/01/2018 15:23:31.043333,21.12,40.0,48.0
04/01/2018 15:26:11.046666,22.74,40.0,48.0
04/01/2018 15:28:51.496666,21.86,40.0,48.0
04/01/2018 15:31:31.300000,23.63,40.0,49.0
04/01/2018 15:35:30.960000,25.28,40.0,49.0
04/01/2018 15:38:11.056666,23.22,39.0,49.0
04/01/2018 15:40:50.956666,23.92,39.0,50.0
04/01/2018 15:43:31.086666,22.83,38.0,50.0
04/01/2018 15:47:31.126666,21.49,38.0,50.0
04/01/2018 15:50:11.020000,18.8,38.0,50.0
04/01/2018 15:52:51.096666,21.88,38.0,51.0
04/01/2018 15:55:31.070000,21.86,37.0,51.0
04/01/2018 15:59:31.106666,22.17,36.0,51.0
04/01/2018 16:02:11.876666,21.43,36.0,52.0
04/01/2018 16:04:50.960000,21.17,36.0,52.0
04/01/2018 16:07:31.120000,22.34,36.0,52.0
04/01/2018 16:11:31.023333,21.79,35.0,52.0
04/01/2018 16:14:10.973333,22.1,35.0,53.0
04/01/2018 16:16:50.963333,22.37,35.0,53.0
04/01/2018 16:19:31.010000,23.36,35.0,53.0
04/01/2018 16:23:30.976666,22.09,34.0,54.0
04/01/2018 16:26:10.963333,22.08,34.0,54.0
04/01/2018 16:28:51.080000,24.64,34.0,54.0
04/01/2018 16:31:31.106666,23.9,34.0,54.0
04/01/2018 16:35:31.463333,24.08,33.0,55.0
04/01/2018 16:38:10.996666,23.24,33.0,55.0
04/01/2018 16:40:51.193333,20.81,33.0,55.0
04/01/2018 16:43:31.206666,21.62,33.0,56.0
04/01/2018 16:47:31.106666,21.88,32.0,56.0
04/01/2018 16:50:11.080000,22.86,32.0,56.0
04/01/2018 16:52:51.046666,24.29,32.0,57.0
04/01/2018 16:55:30.966666,24.8,31.0,56.0
04/01/2018 16:59:31.103333,23.88,32.0,57.0
04/01/2018 17:02:10.963333,23.9,32.0,57.0
04/01/2018 17:04:50.976666,23.78,31.0,57.0
04/01/2018 17:07:31.053333,23.16,31.0,58.0
04/01/2018 17:11:31.046666,26.1,31.0,57.0
04/01/2018 17:14:11.110000,26.34,31.0,58.0
04/01/2018 17:16:51.710000,25.78,30.0,57.0
04/01/2018 17:19:31.070000,25.9,31.0,56.0
04/01/2018 17:23:31.136666,27.46,31.0,56.0
04/01/2018 17:26:10.993333,27.39,32.0,56.0
04/01/2018 17:28:51.046666,26.5,32.0,57.0
04/01/2018 17:31:30.980000,28.3,31.0,58.0
04/01/2018 17:35:31.093333,28.4,31.0,58.0
04/01/2018 17:38:11.283333,27.55,31.0,59.0
04/01/2018 17:40:51.083333,26.55,30.0,59.0
04/01/2018 17:43:30.990000,25.62,30.0,59.0
04/01/2018 17:47:31.246666,29.54,30.0,60.0
04/01/2018 17:50:10.986666,26.5,30.0,60.0
04/01/2018 17:52:50.990000,26.97,29.0,60.0
04/01/2018 17:55:31.053333,23.67,29.0,61.0
04/01/2018 17:59:31.086666,22.71,29.0,61.0
04/01/2018 18:02:11.143333,22.02,28.0,61.0
04/01/2018 18:04:51.626666,21.1,28.0,61.0
04/01/2018 18:07:31.016666,19.76,29.0,61.0
04/01/2018 18:11:31.050000,20.45,28.0,61.0
04/01/2018 18:14:11.006666,20.76,28.0,61.0
04/01/2018 18:16:51.286666,22.37,28.0,61.0
04/01/2018 18:19:31.123333,20.15,28.0,61.0
04/01/2018 18:23:31.046666,20.85,28.0,60.0
04/01/2018 18:26:11.216666,20.97,29.0,60.0
04/01/2018 18:28:50.996666,19.62,29.0,60.0
04/01/2018 18:31:31.100000,18.71,28.0,60.0
04/01/2018 18:35:31.170000,19.07,28.0,61.0
04/01/2018 18:38:11.086666,22.05,28.0,61.0
04/01/2018 18:40:52.010000,20.76,28.0,60.0
04/01/2018 18:43:31.050000,20.19,28.0,60.0
04/01/2018 18:47:31.633333,19.07,28.0,61.0
04/01/2018 18:50:11.053333,19.71,27.0,61.0
04/01/2018 18:52:51.133333,19.6,28.0,61.0
04/01/2018 18:55:31.083333,19.44,27.0,61.0
04/01/2018 18:59:32.156666,18.33,28.0,61.0
04/01/2018 19:02:11.206666,19.46,27.0,61.0
04/01/2018 19:04:51.053333,19.74,27.0,61.0
04/01/2018 19:07:31.180000,18.52,27.0,60.0
04/01/2018 19:11:31.086666,18.03,28.0,60.0
04/01/2018 19:14:11.083333,17.58,27.0,61.0
04/01/2018 19:16:50.996666,19.71,27.0,60.0
04/01/2018 19:19:31.106666,18.24,28.0,61.0
04/01/2018 19:23:31.146666,18.76,27.0,61.0
04/01/2018 19:26:11.036666,18.37,27.0,61.0
04/01/2018 19:28:51.046666,17.81,27.0,61.0
04/01/2018 19:31:31.010000,19.41,27.0,61.0
04/01/2018 19:35:31.046666,17.33,28.0,61.0
04/01/2018 19:38:11.140000,19.85,27.0,61.0
04/01/2018 19:40:51.000000,20.03,27.0,62.0
04/01/2018 19:43:31.120000,19.6,27.0,62.0
04/01/2018 19:47:31.006666,20.73,27.0,63.0
04/01/2018 19:50:11.133333,21.12,26.0,63.0
04/01/2018 19:52:51.503333,18.46,26.0,63.0
04/01/2018 19:55:31.006666,20.22,25.0,64.0
04/01/2018 19:59:31.130000,21.33,25.0,64.0
04/01/2018 20:02:11.000000,20.14,25.0,64.0
04/01/2018 20:04:51.086666,19.61,25.0,65.0
04/01/2018 20:07:31.026666,19.07,25.0,65.0
04/01/2018 20:11:31.003333,21.24,25.0,65.0
04/01/2018 20:14:11.003333,20.9,25.0,65.0
04/01/2018 20:16:51.176666,20.86,25.0,65.0
04/01/2018 20:19:31.086666,20.45,24.0,65.0
04/01/2018 20:23:31.003333,21.67,25.0,65.0
04/01/2018 20:26:11.033333,18.56,25.0,65.0
04/01/2018 20:28:51.076666,20.62,24.0,64.0
04/01/2018 20:31:31.366666,19.95,25.0,64.0
04/01/2018 20:35:32.096666,18.54,25.0,64.0
04/01/2018 20:38:11.240000,19.54,24.0,65.0
04/01/2018 20:40:51.290000,20.76,24.0,64.0
04/01/2018 20:43:31.066666,20.24,25.0,64.0
04/01/2018 20:47:31.140000,20.2,24.0,65.0
04/01/2018 20:50:11.076666,19.18,24.0,65.0
04/01/2018 20:52:51.020000,21.23,24.0,65.0
04/01/2018 20:55:31.336666,20.44,24.0,65.0
04/01/2018 20:59:31.006666,20.02,24.0,65.0
04/01/2018 21:02:11.216666,18.6,24.0,65.0
04/01/2018 21:04:51.090000,19.6,24.0,65.0
04/01/2018 21:07:31.006666,20.29,24.0,65.0
04/01/2018 21:11:31.166666,20.29,24.0,65.0
04/01/2018 21:14:11.266666,19.08,24.0,65.0
04/01/2018 21:16:51.060000,20.12,24.0,65.0
04/01/2018 21:19:31.046666,20.36,25.0,65.0
04/01/2018 21:23:31.183333,21.02,25.0,65.0
04/01/2018 21:26:11.076666,21.0,24.0,65.0
04/01/2018 21:28:51.666666,18.23,24.0,66.0
04/01/2018 21:31:31.173333,19.1,24.0,66.0
04/01/2018 21:35:31.096666,20.8,24.0,65.0
04/01/2018 21:38:11.166666,22.55,24.0,65.0
04/01/2018 21:40:51.266666,20.57,24.0,65.0
04/01/2018 21:43:31.056666,20.44,25.0,65.0
04/01/2018 21:47:31.086666,19.68,25.0,66.0
04/01/2018 21:50:11.160000,18.55,24.0,66.0
04/01/2018 21:52:51.120000,20.95,24.0,66.0
04/01/2018 21:55:31.076666,21.14,24.0,66.0
04/01/2018 21:59:31.166666,21.16,25.0,66.0
04/01/2018 22:02:11.306666,20.37,24.0,66.0
04/01/2018 22:04:51.050000,21.1,24.0,66.0
04/01/2018 22:07:31.220000,20.78,24.0,66.0
04/01/2018 22:11:31.036666,20.71,24.0,67.0
04/01/2018 22:14:11.110000,18.7,24.0,67.0
04/01/2018 22:16:51.110000,19.78,24.0,67.0
04/01/2018 22:19:31.026666,21.51,24.0,67.0
04/01/2018 22:23:31.056666,20.29,23.0,67.0
04/01/2018 22:26:11.060000,20.17,23.0,67.0
04/01/2018 22:28:51.316666,20.83,23.0,67.0
04/01/2018 22:31:31.060000,18.83,23.0,67.0
04/01/2018 22:35:31.206666,21.5,23.0,68.0
04/01/2018 22:38:11.016666,20.3,23.0,68.0
04/01/2018 22:40:51.020000,19.84,23.0,67.0
04/01/2018 22:43:31.200000,17.92,23.0,67.0
04/01/2018 22:47:31.020000,18.17,24.0,67.0
04/01/2018 22:50:11.170000,18.85,23.0,67.0
04/01/2018 22:52:51.176666,16.91,23.0,67.0
04/01/2018 22:55:31.033333,16.48,23.0,68.0
04/01/2018 22:59:31.066666,18.56,23.0,67.0
04/01/2018 23:02:12.283333,17.75,23.0,67.0
04/01/2018 23:04:51.303333,18.78,23.0,67.0
04/01/2018 23:07:31.110000,16.44,23.0,68.0
04/01/2018 23:11:31.100000,16.07,23.0,67.0
04/01/2018 23:14:11.020000,16.28,24.0,68.0
04/01/2018 23:16:51.056666,15.02,24.0,68.0
04/01/2018 23:19:31.106666,15.68,23.0,68.0
04/01/2018 23:23:31.093333,14.46,23.0,68.0
04/01/2018 23:26:11.060000,16.77,23.0,68.0
04/01/2018 23:28:51.030000,17.65,23.0,68.0
04/01/2018 23:31:31.130000,13.93,23.0,68.0
04/01/2018 23:35:31.100000,16.27,23.0,68.0
04/01/2018 23:38:11.080000,15.71,23.0,68.0
04/01/2018 23:40:51.226666,15.26,23.0,68.0
04/01/2018 23:43:31.030000,15.34,23.0,68.0
04/01/2018 23:47:31.620000,15.45,24.0,68.0
04/01/2018 23:50:11.133333,14.12,24.0,67.0
04/01/2018 23:52:51.063333,13.57,24.0,67.0
04/01/2018 23:55:31.030000,14.26,24.0,67.0
04/01/2018 23:59:31.126666,12.74,24.0,67.0
04/02/2018 00:02:11.826666,11.48,24.0,67.0
04/02/2018 00:04:51.106666,14.02,24.0,67.0
04/02/2018 00:07:31.036666,14.6,24.0,67.0
04/02/2018 00:11:31.136666,14.64,24.0,67.0
04/02/2018 00:14:11.030000,13.76,24.0,67.0
04/02/2018 00:16:51.070000,13.02,24.0,67.0
04/02/2018 00:19:31.140000,12.78,24.0,67.0
04/02/2018 00:23:31.046666,13.86,24.0,67.0
04/02/2018 00:26:11.166666,15.95,24.0,67.0
04/02/2018 00:28:51.416666,31.8,24.0,67.0
04/02/2018 00:31:31.090000,16.86,24.0,67.0
04/02/2018 00:35:31.043333,17.4,24.0,67.0
04/02/2018 00:38:11.136666,20.24,24.0,67.0
04/02/2018 00:40:51.140000,14.07,24.0,67.0
04/02/2018 00:43:31.306666,13.3,24.0,67.0
04/02/2018 00:47:31.156666,14.05,24.0,67.0
