InstrumentName, La Casa,,,,,
StartTime, 2018-04-01 00:00:00,,,,,
EndTime, 2018-04-30 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
04/01/2018 00:00:00.000000,0.1,7.0,33.0,9.0,4.7,0.0
04/01/2018 01:00:00.000000,0.1,9.0,31.0,11.0,6.2,0.0
04/01/2018 02:00:00.000000,0.1,8.0,28.0,10.0,6.6,0.0
04/01/2018 03:00:00.000000,0.1,7.0,24.0,9.0,6.4,0.0
04/01/2018 04:00:00.000000,0.1,,25.0,8.0,6.2,0.0
04/01/2018 05:00:00.000000,0.1,5.0,24.0,8.0,6.6,0.0
04/01/2018 06:00:00.000000,0.1,7.0,24.0,9.0,7.1,0.0
04/01/2018 07:00:00.000000,0.1,6.0,24.0,9.0,7.4,
04/01/2018 08:00:00.000000,0.2,7.0,24.0,9.0,7.5,0.0
04/01/2018 09:00:00.000000,0.2,7.0,23.0,9.0,7.8,0.0
04/01/2018 10:00:00.000000,0.1,10.0,21.0,10.0,8.0,0.0
04/01/2018 11:00:00.000000,0.1,7.0,20.0,13.0,9.2,0.0
04/01/2018 12:00:00.000000,0.1,6.0,20.0,15.0,10.9,0.0
04/01/2018 13:00:00.000000,0.1,5.0,20.0,16.0,12.1,0.0
04/01/2018 14:00:00.000000,0.1,7.0,20.0,16.0,13.1,0.0
04/01/2018 15:00:00.000000,0.1,7.0,21.0,15.0,12.6,0.0
04/01/2018 16:00:00.000000,0.2,11.0,21.0,16.0,13.3,0.0
04/01/2018 17:00:00.000000,0.2,10.0,22.0,19.0,14.5,0.0
04/01/2018 18:00:00.000000,0.1,7.0,22.0,18.0,13.4,0.0
04/01/2018 19:00:00.000000,0.1,8.0,25.0,18.0,13.1,0.0
04/01/2018 20:00:00.000000,0.1,7.0,28.0,19.0,13.2,0.0
04/01/2018 21:00:00.000000,0.2,6.0,33.0,19.0,13.5,0.0
04/01/2018 22:00:00.000000,0.1,6.0,34.0,19.0,13.0,0.0
04/01/2018 23:00:00.000000,0.1,5.0,38.0,18.0,11.6,0.0
04/02/2018 00:00:00.000000,0.1,7.0,38.0,17.0,9.8,0.0
04/02/2018 01:00:00.000000,,,38.0,17.0,9.8,
04/02/2018 11:00:00.000000,0.5,27.0,4.0,19.0,12.5,0.0
04/02/2018 12:00:00.000000,0.5,30.0,1.0,20.0,12.9,0.0
04/02/2018 13:00:00.000000,0.9,38.0,2.0,49.0,17.9,3.0
04/02/2018 14:00:00.000000,0.9,38.0,2.0,59.0,20.5,4.0
