InstrumentName, I-25 Denver,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,CO,NO2,PM2.5
04/01/2018 00:00:00.000000,,11.0,5.1
04/01/2018 01:00:00.000000,,6.0,6.1
04/01/2018 02:00:00.000000,,5.0,6.4
04/01/2018 03:00:00.000000,,4.0,6.1
04/01/2018 04:00:00.000000,,,5.8
04/01/2018 05:00:00.000000,,6.0,6.2
04/01/2018 06:00:00.000000,,6.0,6.2
04/01/2018 07:00:00.000000,,,6.5
04/01/2018 08:00:00.000000,,16.0,7.1
04/01/2018 09:00:00.000000,,14.0,6.8
04/01/2018 10:00:00.000000,,11.0,7.3
04/01/2018 11:00:00.000000,,10.0,8.8
04/01/2018 12:00:00.000000,,10.0,10.6
04/01/2018 13:00:00.000000,,9.0,11.6
04/01/2018 14:00:00.000000,,7.0,12.2
04/01/2018 15:00:00.000000,,10.0,12.4
04/01/2018 16:00:00.000000,,13.0,13.7
04/01/2018 17:00:00.000000,,10.0,13.3
04/01/2018 18:00:00.000000,,14.0,12.8
04/01/2018 19:00:00.000000,,15.0,12.8
04/01/2018 20:00:00.000000,,13.0,13.0
04/01/2018 21:00:00.000000,,14.0,13.0
04/01/2018 22:00:00.000000,,15.0,11.9
04/01/2018 23:00:00.000000,,19.0,10.7
04/02/2018 00:00:00.000000,,,10.7
04/02/2018 11:00:00.000000,,34.0,12.2
04/02/2018 12:00:00.000000,,38.0,12.2
04/02/2018 13:00:00.000000,,41.0,14.4
04/02/2018 14:00:00.000000,,46.0,18.2
04/02/2018 15:00:00.000000,,62.0,18.2
04/02/2018 16:00:00.000000,,55.0,21.3
04/02/2018 17:00:00.000000,,30.0,21.3
04/02/2018 18:00:00.000000,,25.0,13.4
04/02/2018 19:00:00.000000,,30.0,6.1
04/02/2018 20:00:00.000000,,28.0,4.6
04/02/2018 21:00:00.000000,,29.0,4.6
04/02/2018 22:00:00.000000,,18.0,3.9
04/02/2018 23:00:00.000000,,16.0,3.2
04/03/2018 00:00:00.000000,,19.0,3.3
04/03/2018 01:00:00.000000,,22.0,3.3
04/03/2018 02:00:00.000000,,14.0,3.9
04/03/2018 03:00:00.000000,,18.0,3.9
04/03/2018 04:00:00.000000,,,7.9
04/03/2018 05:00:00.000000,,4.0,6.3
04/03/2018 06:00:00.000000,,3.0,6.3
04/03/2018 07:00:00.000000,,,3.8
04/03/2018 08:00:00.000000,,9.0,2.9
04/03/2018 09:00:00.000000,,12.0,2.9
04/03/2018 10:00:00.000000,,22.0,3.9
